Time,Temperature,Mass
[s],[K],[mg]
0,297.5898,5.20188
1,297.649,5.20175
2,297.6556,5.20163
3,297.6763,5.20149
4,297.7174,5.20135
5,297.7755,5.20122
6,297.8595,5.2011
7,297.9621,5.20096
8,298.0622,5.20089
9,298.1643,5.20073
10,298.2812,5.20043
11,298.4039,5.20001
12,298.5236,5.19973
13,298.6514,5.19948
14,298.7922,5.19922
15,298.9133,5.19894
16,299.0553,5.19885
17,299.1965,5.19872
18,299.3451,5.19862
19,299.4809,5.19853
20,299.6374,5.19844
21,299.7543,5.19834
22,299.9098,5.19825
23,300.0493,5.19815
24,300.1911,5.19805
25,300.3306,5.19795
26,300.4879,5.19784
27,300.6278,5.19765
28,300.7753,5.19807
29,300.9206,5.19759
30,301.071,5.19739
31,301.2182,5.19722
32,301.353,5.19733
33,301.4976,5.19709
34,301.6517,5.19695
35,301.785,5.19684
36,301.9374,5.19683
37,302.0806,5.19671
38,302.2214,5.19661
39,302.3716,5.19652
40,302.5212,5.19645
41,302.6689,5.19634
42,302.8201,5.19624
43,302.9669,5.19613
44,303.119,5.196
45,303.2608,5.19587
46,303.4068,5.19575
47,303.5521,5.19561
48,303.6975,5.19545
49,303.844,5.19527
50,303.9905,5.19512
51,304.142,5.19496
52,304.2899,5.19481
53,304.4373,5.19464
54,304.5882,5.19445
55,304.7349,5.19426
56,304.8861,5.19405
57,305.0347,5.19383
58,305.1806,5.19361
59,305.3309,5.19341
60,305.4848,5.1932
61,305.6269,5.19298
62,305.7802,5.19277
63,305.9348,5.19258
64,306.0858,5.1924
65,306.2471,5.19224
66,306.3904,5.19208
67,306.5351,5.19191
68,306.6886,5.19174
69,306.8447,5.1916
70,307.0031,5.19144
71,307.1545,5.19128
72,307.2957,5.19113
73,307.4543,5.19097
74,307.6068,5.19081
75,307.7528,5.19065
76,307.9092,5.19049
77,308.0591,5.19033
78,308.208,5.19017
79,308.3541,5.19001
80,308.5323,5.18985
81,308.6749,5.18974
82,308.8153,5.18962
83,308.9739,5.1895
84,309.1363,5.18939
85,309.274,5.18928
86,309.424,5.18916
87,309.5786,5.18903
88,309.7332,5.18891
89,309.883,5.18872
90,310.0502,5.18857
91,310.1987,5.18843
92,310.3587,5.18828
93,310.5011,5.18812
94,310.6612,5.18799
95,310.816,5.18786
96,310.9746,5.18772
97,311.1155,5.1876
98,311.2824,5.1875
99,311.4297,5.18737
100,311.5837,5.18724
101,311.7346,5.1871
102,311.8885,5.18698
103,312.049,5.18684
104,312.2054,5.1867
105,312.3632,5.18658
106,312.5144,5.18645
107,312.6742,5.18631
108,312.8181,5.18618
109,312.9803,5.18608
110,313.1401,5.18595
111,313.2989,5.18581
112,313.4439,5.18567
113,313.5983,5.18556
114,313.7521,5.18544
115,313.9057,5.1853
116,314.0614,5.18516
117,314.2198,5.18503
118,314.376,5.18492
119,314.5304,5.18479
120,314.6739,5.18465
121,314.8348,5.18452
122,314.9839,5.18443
123,315.1431,5.18431
124,315.3086,5.18418
125,315.4678,5.18405
126,315.6255,5.18394
127,315.7819,5.18383
128,315.9477,5.18368
129,316.094,5.18351
130,316.2499,5.18338
131,316.3983,5.18325
132,316.5504,5.18311
133,316.7113,5.18297
134,316.8747,5.18284
135,317.0269,5.18272
136,317.1787,5.18262
137,317.3333,5.18253
138,317.5001,5.1824
139,317.6443,5.1823
140,317.8014,5.18222
141,317.9661,5.1821
142,318.1213,5.18198
143,318.2734,5.18186
144,318.4349,5.18176
145,318.594,5.18167
146,318.7467,5.18155
147,318.9168,5.18142
148,319.0621,5.1813
149,319.218,5.18123
150,319.3781,5.18113
151,319.5278,5.18101
152,319.6922,5.18091
153,319.846,5.1808
154,320.0114,5.18072
155,320.1647,5.18064
156,320.314,5.18054
157,320.4798,5.18041
158,320.6417,5.18033
159,320.7863,5.18026
160,320.9467,5.18016
161,321.1041,5.18006
162,321.2693,5.17995
163,321.4323,5.17985
164,321.5743,5.17976
165,321.739,5.17968
166,321.8921,5.17956
167,322.0453,5.17943
168,322.2092,5.17933
169,322.3599,5.17925
170,322.5199,5.17914
171,322.6753,5.17901
172,322.8315,5.17891
173,322.9994,5.17883
174,323.1608,5.17875
175,323.3189,5.17867
176,323.4729,5.17859
177,323.6251,5.17851
178,323.7868,5.17843
179,323.9439,5.17838
180,324.1054,5.17831
181,324.2583,5.17822
182,324.418,5.17814
183,324.5803,5.1781
184,324.7465,5.17808
185,324.8981,5.17803
186,325.0524,5.17796
187,325.2166,5.17792
188,325.3786,5.17787
189,325.5326,5.17783
190,325.6956,5.17779
191,325.8436,5.17771
192,326.009,5.17762
193,326.1709,5.17753
194,326.3223,5.17749
195,326.488,5.17743
196,326.6416,5.17734
197,326.808,5.17724
198,326.9575,5.17716
199,327.112,5.17712
200,327.2882,5.17706
201,327.4432,5.17697
202,327.5951,5.17689
203,327.7514,5.17682
204,327.9175,5.17674
205,328.0753,5.17667
206,328.2292,5.17662
207,328.3846,5.17651
208,328.5492,5.1764
209,328.7029,5.17633
210,328.8691,5.17629
211,329.0298,5.1762
212,329.1909,5.1761
213,329.3511,5.17602
214,329.5055,5.17597
215,329.6703,5.17591
216,329.8216,5.17584
217,329.9783,5.17577
218,330.1368,5.17569
219,330.2884,5.17562
220,330.4545,5.17557
221,330.6258,5.17551
222,330.7906,5.17547
223,330.948,5.1754
224,331.1064,5.17533
225,331.2648,5.17529
226,331.4256,5.17528
227,331.5823,5.1752
228,331.7393,5.17511
229,331.8973,5.17503
230,332.0505,5.17498
231,332.2181,5.17491
232,332.378,5.17483
233,332.547,5.17476
234,332.7091,5.1747
235,332.8713,5.17466
236,333.0235,5.17462
237,333.1925,5.17458
238,333.35,5.17455
239,333.5039,5.1745
240,333.6706,5.17444
241,333.8295,5.17442
242,333.9861,5.1744
243,334.1504,5.17434
244,334.308,5.17428
245,334.4654,5.17424
246,334.6295,5.17423
247,334.7829,5.17422
248,334.9397,5.17417
249,335.1048,5.17411
250,335.2637,5.17405
251,335.4279,5.17405
252,335.5887,5.17402
253,335.7458,5.17396
254,335.9156,5.17389
255,336.0793,5.17386
256,336.2395,5.17382
257,336.3936,5.17377
258,336.5573,5.17372
259,336.7167,5.17369
260,336.8791,5.17365
261,337.0294,5.17359
262,337.1919,5.17354
263,337.3518,5.17352
264,337.5089,5.17346
265,337.6731,5.17338
266,337.8457,5.1733
267,338.007,5.17326
268,338.1655,5.17324
269,338.3236,5.17321
270,338.4749,5.17314
271,338.6448,5.17307
272,338.801,5.17305
273,338.9676,5.17306
274,339.1253,5.17305
275,339.2892,5.173
276,339.4482,5.17294
277,339.6182,5.17291
278,339.777,5.17291
279,339.9404,5.17288
280,340.1009,5.17281
281,340.2587,5.17276
282,340.4251,5.17271
283,340.5814,5.17265
284,340.7361,5.17261
285,340.9009,5.17257
286,341.0609,5.17254
287,341.2287,5.1725
288,341.3989,5.17246
289,341.5515,5.17242
290,341.7202,5.1724
291,341.8797,5.1724
292,342.0456,5.17234
293,342.1951,5.17226
294,342.3556,5.1722
295,342.528,5.17221
296,342.6778,5.17219
297,342.8461,5.17214
298,343.0096,5.17206
299,343.1722,5.17201
300,343.3283,5.172
301,343.4972,5.172
302,343.6547,5.17198
303,343.8264,5.17193
304,343.9932,5.17189
305,344.143,5.17186
306,344.3089,5.17184
307,344.4692,5.17179
308,344.6331,5.1717
309,344.7944,5.17164
310,344.96,5.17159
311,345.124,5.1715
312,345.2849,5.17145
313,345.4389,5.17143
314,345.5999,5.1714
315,345.7647,5.17138
316,345.929,5.17135
317,346.0888,5.17131
318,346.2402,5.17129
319,346.4098,5.17129
320,346.5809,5.17123
321,346.74,5.17117
322,346.9,5.17112
323,347.0698,5.17109
324,347.2293,5.17112
325,347.3935,5.17112
326,347.5638,5.17108
327,347.7163,5.17103
328,347.8599,5.17102
329,348.0359,5.17103
330,348.1989,5.17103
331,348.3699,5.171
332,348.5234,5.17095
333,348.6839,5.17092
334,348.8516,5.17091
335,349.0074,5.17092
336,349.1658,5.17089
337,349.3346,5.17081
338,349.5,5.17076
339,349.6627,5.17072
340,349.8203,5.17067
341,349.9849,5.17064
342,350.1513,5.17061
343,350.3152,5.17058
344,350.4752,5.17057
345,350.6356,5.17057
346,350.7948,5.17055
347,350.9602,5.17053
348,351.1335,5.17054
349,351.2851,5.17051
350,351.4561,5.17048
351,351.6134,5.17043
352,351.7813,5.17037
353,351.9468,5.17034
354,352.1018,5.17032
355,352.272,5.17029
356,352.4328,5.1702
357,352.6047,5.17013
358,352.7635,5.17009
359,352.9328,5.17008
360,353.1,5.17006
361,353.2607,5.16999
362,353.4192,5.16993
363,353.5909,5.16986
364,353.7386,5.16982
365,353.9037,5.16979
366,354.0825,5.16975
367,354.2412,5.1697
368,354.4032,5.16968
369,354.5629,5.16969
370,354.7288,5.16969
371,354.8919,5.16968
372,355.0533,5.16968
373,355.2181,5.16964
374,355.3834,5.16962
375,355.5473,5.16962
376,355.7028,5.16958
377,355.8721,5.16955
378,356.036,5.16953
379,356.2071,5.16951
380,356.3565,5.16949
381,356.5273,5.16947
382,356.695,5.16943
383,356.8477,5.1694
384,357.0075,5.16943
385,357.1822,5.1694
386,357.3533,5.16936
387,357.5169,5.1693
388,357.6735,5.16925
389,357.8403,5.16926
390,358.0112,5.16926
391,358.1711,5.16925
392,358.3301,5.16922
393,358.4939,5.16919
394,358.6531,5.16918
395,358.8312,5.1692
396,358.9849,5.16922
397,359.1443,5.16916
398,359.318,5.16909
399,359.4808,5.16902
400,359.6458,5.16898
401,359.806,5.16896
402,359.9762,5.16892
403,360.1379,5.16886
404,360.3067,5.16879
405,360.4646,5.16878
406,360.6334,5.16874
407,360.7908,5.1687
408,360.9531,5.16866
409,361.1181,5.1686
410,361.2932,5.16857
411,361.4555,5.16853
412,361.6297,5.16849
413,361.7857,5.16848
414,361.9571,5.16847
415,362.1221,5.16846
416,362.2822,5.16845
417,362.4419,5.16842
418,362.6026,5.16836
419,362.7722,5.16832
420,362.9407,5.1683
421,363.1022,5.16832
422,363.2609,5.1683
423,363.4308,5.16825
424,363.5973,5.16817
425,363.7686,5.16814
426,363.9261,5.16813
427,364.0943,5.16814
428,364.2562,5.16816
429,364.4362,5.16813
430,364.5945,5.16811
431,364.7615,5.16809
432,364.9194,5.16809
433,365.0777,5.1681
434,365.2492,5.16805
435,365.4177,5.16799
436,365.5851,5.16793
437,365.7474,5.16791
438,365.9143,5.16792
439,366.0708,5.16792
440,366.2374,5.16789
441,366.4104,5.16785
442,366.5708,5.16784
443,366.7413,5.1678
444,366.903,5.16779
445,367.0711,5.16776
446,367.2345,5.16769
447,367.4027,5.16765
448,367.5698,5.16761
449,367.7278,5.16757
450,367.8998,5.16756
451,368.0645,5.16753
452,368.2263,5.1675
453,368.3886,5.1675
454,368.5483,5.16747
455,368.7222,5.16744
456,368.8913,5.16739
457,369.048,5.1673
458,369.218,5.16726
459,369.3791,5.16726
460,369.5499,5.16725
461,369.7257,5.16719
462,369.8865,5.16716
463,370.0576,5.16711
464,370.2251,5.16708
465,370.3807,5.1671
466,370.5447,5.16707
467,370.7184,5.16705
468,370.876,5.16699
469,371.0459,5.16697
470,371.206,5.16698
471,371.3761,5.16701
472,371.5467,5.16704
473,371.7113,5.16702
474,371.8692,5.16699
475,372.0289,5.16694
476,372.2097,5.16689
477,372.3757,5.16685
478,372.5419,5.16681
479,372.7053,5.16678
480,372.8682,5.16674
481,373.0312,5.1667
482,373.2,5.16672
483,373.362,5.1667
484,373.535,5.16667
