Time,Temperature,Heat flow
s,K,W g-1
0,297.5898,-0.178378
1,297.649,-0.178366
2,297.6556,-0.176659
3,297.6763,-0.175025
4,297.7174,-0.179706
5,297.7755,-0.182659
6,297.8595,-0.18136
7,297.9621,-0.180125
8,298.0622,-0.181518
9,298.1643,-0.181957
10,298.2812,-0.181793
11,298.4039,-0.184785
12,298.5236,-0.177853
13,298.6514,-0.17627
14,298.7922,-0.17324
15,298.9133,-0.167026
16,299.0553,-0.159876
17,299.1965,-0.155683
18,299.3451,-0.149701
19,299.4809,-0.145775
20,299.6374,-0.138684
21,299.7543,-0.132863
22,299.9098,-0.127487
23,300.0493,-0.122485
24,300.1911,-0.117678
25,300.3306,-0.112764
26,300.4879,-0.108113
27,300.6278,-0.103315
28,300.7753,-0.100449
29,300.9206,-0.094037
30,301.071,-0.089332
31,301.2182,-0.085262
32,301.353,-0.084108
33,301.4976,-0.07938
34,301.6517,-0.075253
35,301.785,-0.07171
36,301.9374,-0.069567
37,302.0806,-0.066111
38,302.2214,-0.063134
39,302.3716,-0.060038
40,302.5212,-0.058563
41,302.6689,-0.055543
42,302.8201,-0.052512
43,302.9669,-0.049432
44,303.119,-0.048443
45,303.2608,-0.04574
46,303.4068,-0.043513
47,303.5521,-0.041488
48,303.6975,-0.039977
49,303.844,-0.037129
50,303.9905,-0.034989
51,304.142,-0.032913
52,304.2899,-0.032337
53,304.4373,-0.030925
54,304.5882,-0.029132
55,304.7349,-0.027058
56,304.8861,-0.025485
57,305.0347,-0.023157
58,305.1806,-0.020782
59,305.3309,-0.018583
60,305.4848,-0.016735
61,305.6269,-0.015041
62,305.7802,-0.013556
63,305.9348,-0.012054
64,306.0858,-0.010373
65,306.2471,-0.008674
66,306.3904,-0.007236
67,306.5351,-0.005948
68,306.6886,-0.004602
69,306.8447,-0.004701
70,307.0031,-0.003755
71,307.1545,-0.002546
72,307.2957,-0.001077
73,307.4543,0.000409
74,307.6068,0.001799
75,307.7528,0.003134
76,307.9092,0.004409
77,308.0591,0.006203
78,308.208,0.007558
79,308.3541,0.00862
80,308.5323,0.009633
81,308.6749,0.011015
82,308.8153,0.012244
83,308.9739,0.013296
84,309.1363,0.01438
85,309.274,0.014943
86,309.424,0.015711
87,309.5786,0.016538
88,309.7332,0.017308
89,309.883,0.017948
90,310.0502,0.018647
91,310.1987,0.019378
92,310.3587,0.019985
93,310.5011,0.020552
94,310.6612,0.02111
95,310.816,0.021974
96,310.9746,0.023115
97,311.1155,0.024356
98,311.2824,0.024883
99,311.4297,0.025887
100,311.5837,0.02677
101,311.7346,0.027529
102,311.8885,0.028689
103,312.049,0.029951
104,312.2054,0.031162
105,312.3632,0.032727
106,312.5144,0.033885
107,312.6742,0.034566
108,312.8181,0.035181
109,312.9803,0.035537
110,313.1401,0.036056
111,313.2989,0.036893
112,313.4439,0.03775
113,313.5983,0.038243
114,313.7521,0.038818
115,313.9057,0.039667
116,314.0614,0.040674
117,314.2198,0.041243
118,314.376,0.041757
119,314.5304,0.041903
120,314.6739,0.04238
121,314.8348,0.042874
122,314.9839,0.042889
123,315.1431,0.042946
124,315.3086,0.043226
125,315.4678,0.043984
126,315.6255,0.043594
127,315.7819,0.043112
128,315.9477,0.042713
129,316.094,0.043012
130,316.2499,0.043602
131,316.3983,0.044243
132,316.5504,0.044809
133,316.7113,0.045174
134,316.8747,0.045862
135,317.0269,0.046709
136,317.1787,0.047923
137,317.3333,0.04852
138,317.5001,0.049488
139,317.6443,0.050143
140,317.8014,0.050634
141,317.9661,0.051824
142,318.1213,0.052482
143,318.2734,0.053247
144,318.4349,0.053921
145,318.594,0.054423
146,318.7467,0.054741
147,318.9168,0.055032
148,319.0621,0.055249
149,319.218,0.055193
150,319.3781,0.05519
151,319.5278,0.055485
152,319.6922,0.055946
153,319.846,0.056304
154,320.0114,0.056747
155,320.1647,0.057054
156,320.314,0.057283
157,320.4798,0.057726
158,320.6417,0.058043
159,320.7863,0.058553
160,320.9467,0.059101
161,321.1041,0.059587
162,321.2693,0.060952
163,321.4323,0.061955
164,321.5743,0.06253
165,321.739,0.062607
166,321.8921,0.063032
167,322.0453,0.063186
168,322.2092,0.063525
169,322.3599,0.064125
170,322.5199,0.064109
171,322.6753,0.063945
172,322.8315,0.063895
173,322.9994,0.064198
174,323.1608,0.064491
175,323.3189,0.063479
176,323.4729,0.06292
177,323.6251,0.062582
178,323.7868,0.062065
179,323.9439,0.061961
180,324.1054,0.061982
181,324.2583,0.061769
182,324.418,0.061483
183,324.5803,0.061504
184,324.7465,0.061692
185,324.8981,0.061694
186,325.0524,0.061681
187,325.2166,0.061648
188,325.3786,0.061502
189,325.5326,0.061455
190,325.6956,0.06152
191,325.8436,0.061299
192,326.009,0.061581
193,326.1709,0.062046
194,326.3223,0.062748
195,326.488,0.062893
196,326.6416,0.063505
197,326.808,0.06397
198,326.9575,0.064677
199,327.112,0.066127
200,327.2882,0.067196
201,327.4432,0.067953
202,327.5951,0.068849
203,327.7514,0.069103
204,327.9175,0.069552
205,328.0753,0.070101
206,328.2292,0.070573
207,328.3846,0.070981
208,328.5492,0.071435
209,328.7029,0.071703
210,328.8691,0.072353
211,329.0298,0.073076
212,329.1909,0.073579
213,329.3511,0.073827
214,329.5055,0.074121
215,329.6703,0.074641
216,329.8216,0.075067
217,329.9783,0.075378
218,330.1368,0.075523
219,330.2884,0.075421
220,330.4545,0.075674
221,330.6258,0.076124
222,330.7906,0.075728
223,330.948,0.075473
224,331.1064,0.075422
225,331.2648,0.075329
226,331.4256,0.075466
227,331.5823,0.076376
228,331.7393,0.077177
229,331.8973,0.077849
230,332.0505,0.078286
231,332.2181,0.07854
232,332.378,0.078917
233,332.547,0.079239
234,332.7091,0.079288
235,332.8713,0.080227
236,333.0235,0.08062
237,333.1925,0.080456
238,333.35,0.080225
239,333.5039,0.079313
240,333.6706,0.079544
241,333.8295,0.080204
242,333.9861,0.081141
243,334.1504,0.081483
244,334.308,0.082222
245,334.4654,0.082687
246,334.6295,0.082898
247,334.7829,0.084763
248,334.9397,0.085797
249,335.1048,0.0865
250,335.2637,0.087174
251,335.4279,0.087851
252,335.5887,0.088052
253,335.7458,0.088214
254,335.9156,0.088284
255,336.0793,0.087577
256,336.2395,0.087613
257,336.3936,0.087772
258,336.5573,0.088292
259,336.7167,0.087873
260,336.8791,0.087868
261,337.0294,0.088056
262,337.1919,0.088091
263,337.3518,0.088826
264,337.5089,0.089562
265,337.6731,0.090011
266,337.8457,0.090373
267,338.007,0.091042
268,338.1655,0.091696
269,338.3236,0.092018
270,338.4749,0.092072
271,338.6448,0.092581
272,338.801,0.092919
273,338.9676,0.093406
274,339.1253,0.093856
275,339.2892,0.094598
276,339.4482,0.09554
277,339.6182,0.096452
278,339.777,0.097118
279,339.9404,0.0969
280,340.1009,0.09771
281,340.2587,0.097953
282,340.4251,0.098304
283,340.5814,0.098856
284,340.7361,0.098549
285,340.9009,0.099045
286,341.0609,0.099757
287,341.2287,0.09958
288,341.3989,0.098414
289,341.5515,0.097719
290,341.7202,0.097432
291,341.8797,0.097728
292,342.0456,0.098624
293,342.1951,0.099177
294,342.3556,0.099611
295,342.528,0.09979
296,342.6778,0.099558
297,342.8461,0.09936
298,343.0096,0.099018
299,343.1722,0.099151
300,343.3283,0.099982
301,343.4972,0.100312
302,343.6547,0.100391
303,343.8264,0.099591
304,343.9932,0.099184
305,344.143,0.099361
306,344.3089,0.099896
307,344.4692,0.100381
308,344.6331,0.101142
309,344.7944,0.101958
310,344.96,0.102524
311,345.124,0.103512
312,345.2849,0.104901
313,345.4389,0.105845
314,345.5999,0.106565
315,345.7647,0.107439
316,345.929,0.107742
317,346.0888,0.10839
318,346.2402,0.109176
319,346.4098,0.109849
320,346.5809,0.109762
321,346.74,0.109992
322,346.9,0.110155
323,347.0698,0.110308
324,347.2293,0.110068
325,347.3935,0.110281
326,347.5638,0.11047
327,347.7163,0.110604
328,347.8599,0.110639
329,348.0359,0.110784
330,348.1989,0.111091
331,348.3699,0.111432
332,348.5234,0.111341
333,348.6839,0.111434
334,348.8516,0.111503
335,349.0074,0.111306
336,349.1658,0.111329
337,349.3346,0.111516
338,349.5,0.111757
339,349.6627,0.111939
340,349.8203,0.112373
341,349.9849,0.112936
342,350.1513,0.113467
343,350.3152,0.113796
344,350.4752,0.113874
345,350.6356,0.114414
346,350.7948,0.114479
347,350.9602,0.114064
348,351.1335,0.113649
349,351.2851,0.113721
350,351.4561,0.113595
351,351.6134,0.11354
352,351.7813,0.114046
353,351.9468,0.113386
354,352.1018,0.113238
355,352.272,0.113134
356,352.4328,0.113386
357,352.6047,0.113354
358,352.7635,0.11336
359,352.9328,0.11298
360,353.1,0.113297
361,353.2607,0.114141
362,353.4192,0.114558
363,353.5909,0.114802
364,353.7386,0.114489
365,353.9037,0.114659
366,354.0825,0.114929
367,354.2412,0.115316
368,354.4032,0.115362
369,354.5629,0.115702
370,354.7288,0.116176
371,354.8919,0.116763
372,355.0533,0.117546
373,355.2181,0.117862
374,355.3834,0.118222
375,355.5473,0.118358
376,355.7028,0.118115
377,355.8721,0.11805
378,356.036,0.117755
379,356.2071,0.11726
380,356.3565,0.116172
381,356.5273,0.115102
382,356.695,0.114606
383,356.8477,0.114139
384,357.0075,0.11324
385,357.1822,0.112034
386,357.3533,0.111603
387,357.5169,0.111366
388,357.6735,0.111247
389,357.8403,0.111869
390,358.0112,0.111952
391,358.1711,0.112109
392,358.3301,0.112513
393,358.4939,0.11315
394,358.6531,0.113077
395,358.8312,0.112711
396,358.9849,0.11218
397,359.1443,0.112411
398,359.318,0.112777
399,359.4808,0.113244
400,359.6458,0.113425
401,359.806,0.11258
402,359.9762,0.112457
403,360.1379,0.112354
404,360.3067,0.11221
405,360.4646,0.112123
406,360.6334,0.111916
407,360.7908,0.11161
408,360.9531,0.111446
409,361.1181,0.110473
410,361.2932,0.1097
411,361.4555,0.109215
412,361.6297,0.109111
413,361.7857,0.108399
414,361.9571,0.108085
415,362.1221,0.108045
416,362.2822,0.108124
417,362.4419,0.108195
418,362.6026,0.108389
419,362.7722,0.108482
420,362.9407,0.108575
421,363.1022,0.109592
422,363.2609,0.111534
423,363.4308,0.11262
424,363.5973,0.113607
425,363.7686,0.114408
426,363.9261,0.115366
427,364.0943,0.115453
428,364.2562,0.115343
429,364.4362,0.115621
430,364.5945,0.116779
431,364.7615,0.117171
432,364.9194,0.11696
433,365.0777,0.116432
434,365.2492,0.115574
435,365.4177,0.115259
436,365.5851,0.11484
437,365.7474,0.113927
438,365.9143,0.113648
439,366.0708,0.113374
440,366.2374,0.113031
441,366.4104,0.113519
442,366.5708,0.113803
443,366.7413,0.114194
444,366.903,0.114604
445,367.0711,0.114826
446,367.2345,0.115328
447,367.4027,0.115659
448,367.5698,0.115855
449,367.7278,0.116175
450,367.8998,0.117023
