Time,Temperature,Heat Flow
[s],[K],[mW/mg]
0,300.149,0.00399
3,300.147,0.00368
6,300.148,0.00358
9,300.148,0.00355
12,300.149,0.00364
15,300.163,0.00364
18,300.17,0.00377
21,300.192,0.0039
24,300.221,0.00482
27,300.256,0.00504
30,300.306,0.00599
33,300.368,0.00671
36,300.444,0.00747
39,300.534,0.00861
42,300.643,0.00984
45,300.765,0.0112
48,300.91,0.0121
51,301.075,0.0137
54,301.259,0.0155
57,301.465,0.0169
60,301.695,0.0185
63,301.948,0.0199
66,302.223,0.0218
69,302.523,0.0239
72,302.851,0.0257
75,303.199,0.0278
78,303.575,0.0298
81,303.975,0.032
84,304.399,0.0343
87,304.849,0.0363
90,305.326,0.0387
93,305.819,0.0412
96,306.341,0.0436
99,306.88,0.0456
102,307.442,0.048
105,308.028,0.0498
108,308.627,0.052
111,309.246,0.0544
114,309.882,0.0562
117,310.537,0.0583
120,311.205,0.06
123,311.883,0.0621
126,312.576,0.0635
129,313.28,0.065
132,313.992,0.0663
135,314.716,0.0675
138,315.446,0.068
141,316.181,0.0689
144,316.921,0.0697
147,317.666,0.0706
150,318.413,0.0714
153,319.161,0.0721
156,319.912,0.073
159,320.666,0.0734
162,321.413,0.0742
165,322.161,0.0741
168,322.909,0.0751
171,323.651,0.0757
174,324.389,0.0761
177,325.124,0.0765
180,325.852,0.0768
183,326.575,0.0771
186,327.294,0.0775
189,328.005,0.0781
192,328.709,0.0784
195,329.409,0.0789
198,330.098,0.0791
201,330.783,0.0797
204,331.461,0.0803
207,332.128,0.081
210,332.791,0.0817
213,333.443,0.0821
216,334.091,0.0826
219,334.734,0.0833
222,335.364,0.0841
225,335.988,0.0848
228,336.605,0.0852
231,337.215,0.0861
234,337.818,0.087
237,338.417,0.0875
240,339.006,0.0885
243,339.592,0.0894
246,340.17,0.09
249,340.741,0.091
252,341.308,0.092
255,341.866,0.0933
258,342.424,0.0941
261,342.981,0.0954
264,343.523,0.0965
267,344.068,0.0979
270,344.606,0.0993
273,345.14,0.1005
276,345.672,0.10178
279,346.202,0.10332
282,346.726,0.10494
285,347.25,0.10645
288,347.769,0.10778
291,348.287,0.10931
294,348.803,0.11109
297,349.315,0.11276
300,349.825,0.11389
303,350.336,0.11587
306,350.845,0.11742
309,351.351,0.119
312,351.856,0.12075
315,352.362,0.12219
318,352.866,0.1237
321,353.362,0.12517
324,353.866,0.12643
327,354.369,0.12803
330,354.867,0.12957
333,355.366,0.13064
336,355.864,0.13184
339,356.363,0.13268
342,356.862,0.13349
345,357.358,0.13399
348,357.856,0.13466
351,358.352,0.13496
354,358.851,0.13552
357,359.344,0.13549
360,359.844,0.13577
363,360.338,0.13591
366,360.836,0.13592
369,361.332,0.13572
372,361.828,0.13595
375,362.323,0.13621
378,362.821,0.1364
381,363.317,0.1366
384,363.812,0.13619
387,364.311,0.13653
390,364.806,0.13665
393,365.3,0.13722
396,365.798,0.13767
399,366.293,0.1379
402,366.79,0.13836
405,367.284,0.13851
408,367.776,0.13899
411,368.275,0.13961
414,368.772,0.14004
417,369.265,0.14085
420,369.76,0.14117
423,370.254,0.14182
426,370.752,0.14244
429,371.246,0.1432
432,371.742,0.14361
435,372.238,0.14445
438,372.73,0.14477
441,373.225,0.14542
444,373.718,0.14629
447,374.211,0.14678
450,374.708,0.14729
453,375.202,0.14803
456,375.698,0.14857
459,376.192,0.14975
462,376.685,0.15062
465,377.18,0.15133
468,377.674,0.1519
471,378.169,0.15275
474,378.664,0.15365
477,379.162,0.15458
480,379.654,0.15562
483,380.15,0.15633
486,380.644,0.15706
489,381.141,0.15802
492,381.636,0.1589
495,382.132,0.15983
498,382.627,0.16059
501,383.125,0.16161
504,383.621,0.16295
507,384.117,0.1636
510,384.614,0.16467
513,385.109,0.16563
516,385.607,0.16695
519,386.106,0.16769
522,386.603,0.16908
525,387.102,0.16996
528,387.599,0.17111
531,388.101,0.17259
534,388.595,0.17331
537,389.099,0.17471
540,389.595,0.17548
543,390.096,0.1769
546,390.597,0.17803
549,391.095,0.17945
552,391.597,0.18058
555,392.099,0.18187
558,392.6,0.18333
561,393.099,0.18473
564,393.604,0.18607
567,394.107,0.18753
570,394.612,0.18961
573,395.114,0.19155
576,395.615,0.19325
579,396.119,0.19482
582,396.622,0.19663
585,397.126,0.19877
588,397.63,0.20066
591,398.135,0.20285
594,398.637,0.20493
597,399.144,0.20658
600,399.649,0.20853
603,400.155,0.21045
606,400.659,0.21265
609,401.165,0.21435
612,401.669,0.21657
615,402.174,0.21793
618,402.68101,0.21882
621,403.187,0.21961
624,403.69201,0.2204
627,404.199,0.22084
630,404.704,0.22123
633,405.21,0.22134
636,405.714,0.22216
639,406.223,0.22215
642,406.726,0.22283
645,407.23299,0.22341
648,407.74,0.22397
651,408.245,0.22412
654,408.756,0.22511
657,409.255,0.22556
660,409.76301,0.2266
663,410.27,0.22711
666,410.77601,0.22805
669,411.281,0.22888
672,411.78499,0.2291
675,412.292,0.23026
678,412.79799,0.23139
681,413.30401,0.23239
684,413.81,0.23318
687,414.31901,0.23431
690,414.82101,0.23491
693,415.327,0.23611
696,415.83201,0.23717
699,416.33401,0.23806
702,416.842,0.23894
705,417.34701,0.24
708,417.84901,0.24096
711,418.35799,0.242
714,418.86201,0.24307
717,419.368,0.24435
720,419.87099,0.24504
723,420.372,0.2462
726,420.88199,0.24705
729,421.38399,0.24802
732,421.88599,0.24874
735,422.391,0.24966
738,422.892,0.25079
741,423.39699,0.25225
744,423.9,0.25271
747,424.40101,0.25409
750,424.906,0.25523
753,425.408,0.25634
756,425.90999,0.25778
759,426.41199,0.25884
762,426.917,0.26004
765,427.41601,0.26116
768,427.91801,0.26269
771,428.41801,0.26427
774,428.921,0.2655
777,429.424,0.2672
780,429.924,0.2689
783,430.42299,0.27051
786,430.92699,0.272
789,431.426,0.27373
792,431.928,0.27529
795,432.428,0.27665
798,432.92699,0.27838
801,433.426,0.28036
804,433.926,0.28221
807,434.42299,0.28406
810,434.92499,0.28577
813,435.424,0.28787
816,435.92299,0.28986
819,436.421,0.29161
822,436.921,0.29361
825,437.41601,0.29604
828,437.91601,0.29793
831,438.415,0.30029
834,438.91401,0.30251
837,439.41199,0.30503
840,439.90999,0.30718
843,440.40999,0.30957
846,440.909,0.31232
849,441.406,0.31464
852,441.907,0.31742
855,442.405,0.32026
858,442.902,0.32305
861,443.398,0.32548
864,443.89899,0.32833
867,444.394,0.33102
870,444.896,0.3345
873,445.393,0.33706
876,445.891,0.34003
879,446.38801,0.34281
882,446.88599,0.34554
885,447.38599,0.34836
888,447.885,0.35145
891,448.38,0.3543
894,448.878,0.35707
897,449.37301,0.35951
900,449.874,0.36242
903,450.372,0.36534
906,450.86899,0.36777
909,451.367,0.37072
912,451.865,0.3734
915,452.361,0.37562
918,452.86001,0.3785
921,453.35799,0.38105
924,453.859,0.38374
927,454.35799,0.38666
930,454.853,0.38939
933,455.351,0.39171
936,455.85,0.39395
939,456.34901,0.39636
942,456.848,0.39841
945,457.34299,0.40006
948,457.844,0.40223
951,458.34099,0.40374
954,458.838,0.40539
957,459.336,0.40713
960,459.835,0.40859
963,460.33401,0.4102
966,460.83201,0.41137
969,461.331,0.41232
972,461.82799,0.41343
975,462.327,0.41477
978,462.823,0.41584
981,463.322,0.41669
984,463.818,0.41792
987,464.32,0.41833
990,464.816,0.41966
993,465.314,0.42037
996,465.81701,0.4214
999,466.31299,0.42226
1002,466.808,0.42293
1005,467.309,0.42413
1008,467.80401,0.42477
1011,468.305,0.42565
1014,468.79999,0.42627
1017,469.29799,0.4272
1020,469.799,0.42816
1023,470.29999,0.42932
1026,470.794,0.43065
1029,471.29,0.43153
1032,471.79,0.43225
1035,472.29,0.43339
1038,472.78699,0.43504
1041,473.286,0.43604
1044,473.784,0.43798
1047,474.279,0.43918
1050,474.78,0.44045
1053,475.27601,0.44253
1056,475.775,0.44487
1059,476.275,0.44651
1062,476.775,0.4486
1065,477.271,0.4505
1068,477.77,0.45255
1071,478.27,0.45502
1074,478.766,0.45651
1077,479.26501,0.45904
1080,479.76501,0.46118
1083,480.264,0.46336
1086,480.76301,0.46548
1089,481.264,0.46722
1092,481.762,0.4687
1095,482.262,0.47044
1098,482.76099,0.47238
1101,483.26,0.47396
1104,483.758,0.47528
1107,484.25699,0.47709
1110,484.756,0.47845
1113,485.256,0.4797
1116,485.755,0.48013
1119,486.253,0.48113
1122,486.751,0.48134
1125,487.251,0.48178
1128,487.74801,0.48216
1131,488.24801,0.48283
1134,488.747,0.4837
1137,489.24801,0.48412
1140,489.743,0.48485
1143,490.241,0.48547
1146,490.742,0.48617
1149,491.24,0.48728
1152,491.74,0.48791
1155,492.238,0.48851
1158,492.738,0.48963
1161,493.23701,0.49118
1164,493.73701,0.49199
1167,494.23501,0.4934
1170,494.734,0.49445
1173,495.23099,0.49601
1176,495.73,0.49717
1179,496.232,0.49917
1182,496.728,0.50066
1185,497.23099,0.50241
1188,497.72899,0.50471
1191,498.22899,0.50644
1194,498.727,0.50854
1197,499.226,0.51022
1200,499.725,0.51233
1203,500.226,0.51448
1206,500.725,0.51675
1209,501.223,0.51896
1212,501.723,0.5211
1215,502.22001,0.5234
1218,502.71799,0.52552
1221,503.219,0.52888
1224,503.72001,0.53141
1227,504.21799,0.5342
1230,504.717,0.53688
1233,505.21599,0.53957
1236,505.714,0.54189
