Time,Temperature,Mass
s,K,mg
0,297.6031,4.47709
1,297.6644,4.47703
2,297.6645,4.47692
3,297.69,4.47692
4,297.733,4.47665
5,297.7913,4.47682
6,297.8684,4.47564
7,297.9568,4.47671
8,298.0547,4.47456
9,298.1558,4.4757
10,298.273,4.47556
11,298.4021,4.47517
12,298.5239,4.47415
13,298.6597,4.47425
14,298.7841,4.47403
15,298.9183,4.47327
16,299.0489,4.47416
17,299.1952,4.47242
18,299.3325,4.47269
19,299.4624,4.47212
20,299.608,4.47348
21,299.7456,4.47272
22,299.8897,4.47254
23,300.019,4.47233
24,300.1735,4.47342
25,300.3183,4.47268
26,300.4497,4.47245
27,300.5929,4.47227
28,300.7289,4.47275
29,300.8733,4.47231
30,301.0276,4.47212
31,301.1649,4.47198
32,301.3022,4.4721
33,301.4497,4.47187
34,301.5893,4.47174
35,301.7357,4.47164
36,301.8983,4.47164
37,302.0366,4.47152
38,302.1781,4.47143
39,302.3317,4.47135
40,302.4776,4.47128
41,302.625,4.47118
42,302.7687,4.47108
43,302.9129,4.47098
44,303.0585,4.47085
45,303.1958,4.47074
46,303.3502,4.47064
47,303.4971,4.47054
48,303.6379,4.47043
49,303.7901,4.47032
50,303.9383,4.47021
51,304.0724,4.4701
52,304.2159,4.46997
53,304.3808,4.46983
54,304.5283,4.46969
55,304.667,4.46956
56,304.8228,4.46942
57,304.9727,4.46929
58,305.1115,4.46915
59,305.2655,4.46899
60,305.4102,4.46883
61,305.5675,4.46865
62,305.7185,4.46848
63,305.8751,4.46831
64,306.0217,4.46814
65,306.1599,4.46796
66,306.322,4.46779
67,306.4515,4.46761
68,306.596,4.46745
69,306.7546,4.46729
70,306.9155,4.46713
71,307.0644,4.46698
72,307.2109,4.46682
73,307.3674,4.46667
74,307.5115,4.46652
75,307.6714,4.46637
76,307.8244,4.46622
77,307.9682,4.46608
78,308.1193,4.46593
79,308.2746,4.4658
80,308.4257,4.46566
81,308.5662,4.46558
82,308.7231,4.4655
83,308.8863,4.46542
84,309.025,4.46534
85,309.1839,4.46531
86,309.3499,4.46523
87,309.5026,4.46516
88,309.6459,4.46508
89,309.7893,4.46496
90,309.95,4.46485
91,310.0983,4.46475
92,310.2631,4.46463
93,310.4093,4.46452
94,310.5577,4.46442
95,310.713,4.46432
96,310.8682,4.4642
97,311.0145,4.4641
98,311.1816,4.46401
99,311.3146,4.46389
100,311.4905,4.46378
101,311.6501,4.46368
102,311.7989,4.46357
103,311.9429,4.46345
104,312.0873,4.46335
105,312.2576,4.46325
106,312.3876,4.46312
107,312.5421,4.46301
108,312.7038,4.46292
109,312.8586,4.46283
110,313.0194,4.4627
111,313.1836,4.46261
112,313.3438,4.46251
113,313.4826,4.46242
114,313.6289,4.46231
115,313.797,4.46222
116,313.9381,4.46213
117,314.0906,4.46203
118,314.253,4.46191
119,314.4126,4.46182
120,314.5601,4.46173
121,314.7228,4.46161
122,314.8706,4.46151
123,315.0233,4.46142
124,315.1776,4.46132
125,315.33,4.4612
126,315.4895,4.4611
127,315.6357,4.46101
128,315.7985,4.46089
129,315.9602,4.46074
130,316.1144,4.46064
131,316.2644,4.46054
132,316.4219,4.46042
133,316.5691,4.46032
134,316.7249,4.46023
135,316.875,4.46014
136,317.0321,4.46006
137,317.2008,4.45999
138,317.3554,4.45989
139,317.5173,4.45982
140,317.6605,4.45975
141,317.8102,4.45964
142,317.973,4.45954
143,318.1363,4.45945
144,318.2897,4.45936
145,318.4402,4.45928
146,318.5979,4.45917
147,318.751,4.45907
148,318.9118,4.45899
149,319.0692,4.45894
150,319.2268,4.45884
151,319.3928,4.45877
152,319.5347,4.45872
153,319.6993,4.45866
154,319.8476,4.45857
155,320.0056,4.45851
156,320.1621,4.45846
