Time,Temperature,Mass
[s],[K],[mg]
0,300.631,5.3668
1.2,300.63,5.366130223
2.4,300.629,5.366130223
3.6,300.629,5.366130223
4.8,300.626,5.366130223
6,300.625,5.366130223
7.2,300.621,5.366130223
8.4,300.62,5.366130223
9.6,300.616,5.366130223
10.8,300.614,5.366130223
12,300.615,5.366130223
13.2,300.609,5.366130223
14.4,300.61,5.365129852
15.6,300.609,5.364790133
16.8,300.605,5.36411982
18,300.601,5.363450043
19.2,300.603,5.363450043
20.4,300.6,5.363789762
21.6,300.593,5.364790133
22.8,300.59,5.364790133
24,300.59,5.364790133
25.2,300.584,5.364790133
26.4,300.586,5.364790133
27.6,300.58,5.363450043
28.8,300.581,5.363450043
30,300.575,5.363450043
31.2,300.574,5.362109953
32.4,300.57,5.362109953
33.6,300.566,5.362109953
34.8,300.565,5.363450043
36,300.563,5.363450043
37.2,300.556,5.363450043
38.4,300.556,5.363450043
39.6,300.552,5.363450043
40.8,300.551,5.363450043
42,300.544,5.363450043
43.2,300.541,5.363119985
44.4,300.538,5.362109953
45.6,300.535,5.362109953
46.8,300.53,5.361440177
48,300.526,5.360769864
49.2,300.522,5.359429774
50.4,300.52,5.359429774
51.6,300.516,5.359429774
52.8,300.514,5.359429774
54,300.507,5.359429774
55.2,300.501,5.359429774
56.4,300.499,5.360769864
57.6,300.495,5.360769864
58.8,300.491,5.360769864
60,300.488,5.360769864
61.2,300.484,5.360769864
62.4,300.481,5.360769864
63.6,300.475,5.360769864
64.8,300.475,5.360769864
66,300.469,5.359759832
67.2,300.462,5.359759832
68.4,300.46,5.358420278
69.6,300.454,5.35809022
70.8,300.452,5.357419907
72,300.448,5.35675013
73.2,300.443,5.35675013
74.4,300.436,5.35675013
75.6,300.431,5.35675013
76.8,300.432,5.35675013
78,300.428,5.35675013
79.2,300.423,5.35675013
80.4,300.417,5.35675013
81.6,300.414,5.35809022
82.8,300.41,5.35809022
84,300.404,5.35809022
85.2,300.399,5.35809022
86.4,300.397,5.35809022
87.6,300.392,5.35809022
88.8,300.384,5.35809022
90,300.381,5.356070157
91.2,300.376,5.355729902
92.4,300.373,5.355729902
93.6,300.366,5.355729902
94.8,300.366,5.355729902
96,300.36,5.355729902
97.2,300.354,5.355729902
98.4,300.351,5.355729902
99.6,300.343,5.355729902
100.8,300.341,5.355729902
102,300.337,5.356409875
103.2,300.33,5.355399843
104.4,300.327,5.355399843
105.6,300.323,5.355399843
106.8,300.317,5.355399843
108,300.316,5.356070157
