Time,Mass,HRR,Back Surface Temperature 1,Back Surface Temperature 2
96,48.932686,899.5525025,420.95,419.15
97,48.650195,901.9609901,423.55,421.25
98,48.33491,867.9426251,426.05,423.35
99,48.035296,854.8695035,428.45,425.55
100,47.730438,905.126359,428.45,425.55
101,47.419448,879.0526176,430.95,427.35
102,47.110429,866.995367,433.25,429.85
103,46.809111,892.3629548,435.75,429.85
104,46.519166,903.7074526,435.75,431.75
105,46.250499,857.7356626,438.55,433.95
106,45.93601,820.1982398,441.25,436.45
107,45.592668,886.3406371,444.15,436.45
108,45.294857,879.1355386,447.35,438.95
109,44.980016,866.9361617,447.35,441.45
110,44.687631,940.2002729,450.05,443.75
111,44.370611,909.7279637,453.05,446.45
112,44.066369,952.4713671,453.05,446.45
113,43.747956,951.963935,456.55,448.85
114,43.451539,909.7454215,459.55,451.65
115,43.119416,891.2680558,462.45,454.65
116,42.821105,938.8875313,462.45,454.65
117,42.517344,933.9713325,465.45,457.45
118,42.188166,925.6445245,468.75,460.55
119,41.87052,914.1766825,472.05,463.85
120,41.558446,934.3779254,475.55,463.85
121,41.253431,928.3766545,475.55,467.25
122,40.931424,925.5582592,478.75,470.65
123,40.617288,1004.409253,482.05,474.15
124,40.292249,1031.993185,485.35,474.15
125,39.95374,1011.92057,485.35,477.65
126,39.626219,989.8828469,489.05,481.05
127,39.308652,966.250348,492.25,484.85
128,39.028339,982.7294742,495.95,488.85
129,38.698676,1020.931055,495.95,488.85
130,38.364378,934.953548,499.95,492.75
131,37.982025,1022.428161,503.65,496.15
132,37.628397,983.8328313,507.45,499.85
133,37.305764,1033.315487,507.45,499.85
134,36.956404,1062.651475,511.35,503.75
135,36.65533,1070.836404,515.15,507.75
136,36.290369,1045.91713,519.05,511.85
137,35.947262,1056.446181,523.55,511.85
138,35.575323,1005.039121,523.55,515.95
139,35.212855,1059.673847,527.65,520.15
140,34.875465,1096.591932,532.05,524.65
141,34.525204,1127.705499,535.95,524.65
142,34.161064,1043.114161,535.95,529.35
143,33.781906,1047.539646,540.15,534.05
144,33.42159,1107.328517,544.95,538.65
145,33.080464,1071.663626,549.65,543.45
146,32.694424,1126.719804,549.65,543.45
147,32.317341,1053.199177,553.85,548.45
148,31.92962,1125.316987,558.35,553.65
149,31.540665,1105.829813,562.25,553.65
150,31.146721,1183.567996,567.15,559.25
151,30.785828,1258.57039,567.15,564.45
152,30.385366,1118.496302,572.35,569.95
153,29.981244,1102.787141,577.05,577.05
154,29.591663,1061.088213,577.05,577.05
155,29.222291,1103.115222,580.45,583.95
156,28.813385,1112.301149,584.35,591.65
157,28.403089,1125.06759,588.15,599.75
158,27.991078,1144.790299,592.25,599.75
159,27.589253,1126.268223,592.25,607.75
160,27.097931,1101.031868,596.85,616.05
161,26.620352,1125.662632,,
162,26.306276,1137.368614,,
163,25.939025,1133.698166,,
164,25.528921,1235.736154,,
165,25.125494,1159.610139,,
166,24.690253,1206.072013,,
167,24.283509,1336.317756,,
168,23.880459,1262.314137,,
169,23.47584,1225.949844,,
170,23.094916,1220.667812,,
171,22.652978,1231.803138,,
172,22.193486,1244.015143,,
173,21.807138,1167.536284,,
174,21.414934,1218.005435,,
175,21.009547,1164.239637,,
176,20.575989,1181.639129,,
177,20.158333,1174.110608,,
178,19.698401,1240.519381,,
179,19.276264,1202.182402,,
180,18.819593,1203.737748,,
181,18.348733,1355.484315,,
182,17.930914,1308.117756,,
183,17.561297,1235.823039,,
184,17.156055,1128.537939,,
185,16.765692,1063.483361,,
186,16.378327,1022.257248,,
187,15.972579,992.5535317,,
188,15.623487,998.2353807,,
189,15.272557,877.6058523,,
190,14.956155,824.2036552,,
191,14.652906,745.204191,,
192,14.37209,690.3822658,,
193,14.145198,707.5911177,,
194,13.915081,637.2686869,,
195,13.690819,608.7674549,,
196,13.48658,582.292113,,
197,13.295566,537.5743964,,
198,13.038814,489.1242844,,
199,12.825195,477.3466255,,
200,12.679357,442.0085046,,
201,12.529273,428.6933968,,
202,12.371168,411.4782813,,
203,12.234249,392.2320388,,
204,12.113717,387.4031479,,
205,11.966822,361.9496824,,
206,11.81385,351.3118523,,
207,11.716027,339.8521357,,
208,11.612993,335.9418963,,
209,11.470484,324.6800682,,
210,11.303845,310.8008873,,
211,11.172325,300.8871212,,
212,11.050915,300.077965,,
213,10.92778,297.5189282,,
214,10.819713,292.2611685,,
215,10.674859,293.2190945,,
216,10.551216,289.6499688,,
217,10.428622,289.3631517,,
218,10.272825,283.150196,,
219,10.158224,276.5891348,,
220,10.078079,271.2386402,,
221,9.97555,277.2494506,,
222,9.83696,280.6590073,,
223,9.711409,275.9085867,,
224,9.651805,274.3218221,,
225,9.618347,275.1174187,,
226,9.482693,277.0730867,,
227,9.326946,282.1548394,,
228,9.222602,284.379167,,
229,9.190726,275.0441958,,
230,9.078368,271.2807588,,
231,8.929748,273.6808706,,
232,8.819887,278.193331,,
233,8.718673,277.8194723,,
234,8.614173,273.8687608,,
235,8.500703,281.9785656,,
236,8.405445,278.5484246,,
237,8.311177,281.7769095,,
238,8.171884,282.0649056,,
239,8.04784,286.5483127,,
240,7.953033,288.9651765,,
241,7.842179,283.172622,,
242,7.702698,282.2039312,,
243,7.576284,288.1735821,,
244,7.454365,284.9639311,,
245,7.367482,283.8020426,,
246,7.346754,278.0262224,,
247,7.296939,282.7765542,,
248,7.20542,281.1098411,,
249,7.078327,273.1423913,,
250,6.955822,277.8597843,,
251,6.81964,278.7269549,,
252,6.69217,276.8201043,,
253,6.603335,275.9777644,,
254,6.491134,274.8489223,,
255,6.347972,264.6512619,,
256,6.213838,264.5515958,,
257,6.118861,267.2093206,,
258,6.016519,260.6174777,,
259,5.873878,256.7286282,,
260,5.744734,264.1577406,,
261,5.661014,255.9754689,,
262,5.587159,258.6442615,,
263,5.453284,254.0803506,,
264,5.293651,245.299089,,
265,5.198669,242.4028096,,
266,5.119504,242.8315469,,
267,5.092147,245.185763,,
268,5.12929,250.9508367,,
269,5.049355,242.7655129,,
270,4.951086,249.7253457,,
271,4.815206,253.2897906,,
272,4.66512,258.0158979,,
273,4.576581,250.9025881,,
274,4.588491,250.1533519,,
275,4.473063,252.7847826,,
276,4.290153,255.4794168,,
277,4.124315,252.1638982,,
278,4.03082,250.7892233,,
279,4.10082,248.633845,,
280,4.137439,257.7119229,,
281,4.067239,251.8360226,,
282,4.014738,251.1757811,,
283,3.945165,243.6197855,,
284,3.799491,238.6450755,,
285,3.643102,240.5040336,,
286,3.498005,242.9842233,,
287,3.371796,233.9724862,,
288,3.19071,238.3419532,,
289,3.009066,237.585657,,
290,2.906166,232.7684268,,
291,2.814385,228.7052495,,
292,2.689249,226.3069599,,
293,2.749698,219.04772,,
294,2.746103,208.349974,,
295,2.652978,206.2296821,,
296,2.586996,200.0245029,,
297,2.569486,191.696497,,
298,2.476222,191.9453093,,
299,2.374414,180.9420694,,
300,2.262748,174.1784835,,
301,2.187236,170.897113,,
302,2.153884,159.0007631,,
303,2.124106,154.0324965,,
304,2.057157,150.4531973,,
305,1.998546,151.1363674,,
306,1.984096,146.3710896,,
307,1.933674,143.1364255,,
308,1.891131,137.8324013,,
309,1.840298,137.50316,,
310,1.773382,131.8972524,,
311,1.719261,129.628848,,
312,1.66909,127.9866513,,
313,1.635812,128.651616,,
314,1.593928,128.6551151,,
315,1.530337,128.6561648,,
316,1.454192,126.0394613,,
317,1.449646,120.9106149,,
318,1.415521,119.9974608,,
319,1.316786,118.5845201,,
320,1.249999,117.5915861,,
321,1.249784,117.0233846,,
322,1.249403,115.165341,,
323,1.210228,115.8656815,,
324,1.133088,114.8822665,,
325,1.117671,115.2181544,,
326,1.078564,115.2662032,,
327,1.019972,111.902972,,
328,0.952261,107.166941,,
329,0.906329,100.7936824,,
330,0.897906,86.21435607,,
331,0.865315,78.08881821,,
332,0.796232,69.49538464,,
333,0.799516,62.77619381,,
334,0.818542,58.26629274,,
335,0.804578,51.65017345,,
336,0.763002,46.77031012,,
337,0.743463,42.84127917,,
338,0.75055,37.87317429,,
339,0.70379,35.59081821,,
340,0.659161,34.5835619,,
341,0.645324,33.48386107,,
342,0.651737,32.29366726,,
343,0.669663,30.264325,,
344,0.630034,29.0944044,,
345,0.571621,27.91635083,,
346,0.580408,27.09669667,,
347,0.631795,27.74398452,,
348,0.585588,27.50817714,,
349,0.537347,27.43616655,,
350,0.555494,27.16341298,,
351,0.569702,26.51521571,,
352,0.529733,26.26676595,,
353,0.496407,25.83944917,,
354,0.485177,24.15417905,,
355,0.535406,22.72212536,,
356,0.621328,21.96300786,,
357,0.639,21.15705595,,
358,0.651085,20.04736095,,
359,0.701827,18.95141583,,
360,0.727577,17.89295643,,
361,0.705055,16.684185,,
362,0.694951,16.11766024,,
363,0.716251,15.11595167,,
364,0.703827,13.93836536,,
365,0.648351,12.83348738,,
366,0.617797,12.0353769,,
367,0.649211,11.16762893,,
368,0.664375,10.23764452,,
369,0.630843,9.870731667,,
370,0.612042,9.723515357,,
371,0.632348,9.320897619,,
372,0.633032,8.59789369,,
373,0.595046,8.514230238,,
374,0.571708,8.562249048,,
375,0.610817,8.801260833,,
376,0.661379,8.859972024,,
377,0.622532,8.100314286,,
378,0.55044,7.690295476,,
379,0.531022,7.821468929,,
380,0.556722,7.877653452,,
381,0.550082,7.6262275,,
382,0.540564,7.389050357,,
383,0.537391,7.2174525,,
384,0.560684,7.11124881,,
385,0.538136,7.236770476,,
386,0.519749,6.706430833,,
387,0.535305,6.737162024,,
388,0.568335,6.472176071,,
389,0.536077,5.546821429,,
390,0.499436,5.458530119,,
391,0.494939,5.39514131,,
392,0.518321,5.727560476,,
393,0.516596,5.477992143,,
394,0.489734,4.943198929,,
395,0.500375,4.698685595,,
396,0.523206,3.933854762,,
397,0.529587,3.8698175,,
398,0.501729,4.179036786,,
399,0.485156,4.451277381,,
400,0.518351,3.46122,,
401,0.531116,3.039931786,,
402,0.499967,3.076047024,,
403,0.481396,3.202074286,,
404,0.525846,2.673192619,,
405,0.535388,2.566818929,,
406,0.494619,2.452697024,,
407,0.489044,2.245485833,,
408,0.514319,2.337712024,,
409,0.5208,2.493821786,,
410,0.492623,2.764779643,,
411,0.475253,2.761188571,,
412,0.492929,2.625130119,,
413,0.517643,2.421689405,,
414,0.503043,2.415638929,,
415,0.468832,2.700282381,,
416,0.477898,3.017128452,,
417,0.502718,2.88472619,,
418,0.479359,2.722944405,,
419,0.442046,2.655195476,,
420,0.464942,2.194735714,,
421,0.515517,2.024588095,,
422,0.490417,2.294625714,,
423,0.466274,2.148792262,,
424,0.474501,1.894245,,
425,0.493109,1.838041429,,
426,0.480019,1.865615,,
427,0.439559,1.418892024,,
428,0.436592,1.435875119,,
429,0.475487,1.254129524,,
430,0.489358,1.031839881,,
431,0.44945,1.071646786,,
432,0.436397,0.517451905,,
433,0.470995,0.492371786,,
434,0.472657,0.585770595,,
435,0.454123,0.908069524,,
436,0.430899,1.1138175,,
437,0.471292,1.109254167,,
438,0.505645,1.27667369,,
439,0.481371,1.588945238,,
440,0.464258,1.603977143,,
441,0.491308,1.336709762,,
442,0.509141,1.1786475,,
443,0.472851,1.16253381,,
444,0.431002,1.160358452,,
445,0.470692,0.782833571,,
446,0.491057,0.518586071,,
447,0.452311,-0.445025476,,
448,0.427661,-0.729702262,,
449,0.454316,-0.709745,,
450,0.473805,-0.459420714,,
451,0.44267,-0.206865952,,
452,0.425025,-0.206129405,,
453,0.465,0.191660357,,
454,0.48929,0.285567976,,
455,0.44311,0.323617857,,
456,0.413188,0.520407143,,
457,0.432514,0.7660575,,
458,0.472964,0.604937143,,
459,0.466294,0.41679119,,
460,0.430997,0.377539762,,
461,0.430332,0.433645833,,
462,0.459428,0.640204762,,
463,0.446998,1.595794762,,
464,0.412324,1.548481667,,
465,0.417824,1.376192857,,
466,0.468339,1.333407143,,
467,0.495775,1.392578333,,
468,0.483251,1.649871786,,
469,0.479812,1.673574167,,
470,0.512954,1.41437381,,
471,0.502559,1.25808869,,
472,0.465052,1.260370119,,
473,0.454621,1.485870357,,
474,0.472484,1.658779167,,
475,0.479388,2.456170238,,
476,0.451406,2.349875238,,
477,0.429951,2.269417857,,
478,0.447156,2.313159048,,
479,0.454571,2.451597976,,
480,0.442046,1.896316071,,
481,0.444721,1.557407619,,
482,0.459309,1.363867857,,
483,0.479784,0.533006905,,
484,0.491949,0.408291667,,
485,0.486858,0.60818869,,
486,0.473873,0.848165833,,
487,0.456443,0.65757631,,
488,0.460969,0.442989762,,
489,0.464055,0.380885952,,
490,0.446497,0.43482631,,
491,0.45241,0.594294762,,
492,0.455678,0.806802976,,
493,0.456,0.614239167,,
494,0.466333,0.344841429,,
495,0.473839,0.289292738,,
496,0.466892,0.377183095,,
497,0.45325,0.611587738,,
498,0.44721,0.733878452,,
499,0.44921,0.483878929,,
500,0.45,0.283595952,,
