Time (s),MLR (g/m2/s),T Back (K),T Top (K)
5.61E+02,1.12E-03,814.16688,977.63548
5.62E+02,1.12E-03,817.20033,977.98069
5.63E+02,1.12E-03,820.18105,978.33384
5.64E+02,1.13E-03,823.11245,978.69443
5.65E+02,1.13E-03,825.99746,979.06183
5.66E+02,1.13E-03,828.83866,979.43551
5.67E+02,1.13E-03,831.63836,979.81488
5.68E+02,1.14E-03,834.39857,980.19936
5.69E+02,1.14E-03,837.12109,980.58843
5.70E+02,1.14E-03,839.80755,980.98152
5.71E+02,1.14E-03,842.45941,981.37814
5.72E+02,1.15E-03,845.07801,981.77779
5.73E+02,1.15E-03,847.66456,982.18
5.74E+02,1.15E-03,850.22016,982.58434
5.75E+02,1.15E-03,852.74582,982.99041
5.76E+02,1.15E-03,855.24245,983.3978
5.77E+02,1.15E-03,857.71092,983.80617
5.78E+02,1.16E-03,860.152,984.21518
5.79E+02,1.16E-03,862.5664,984.62452
5.80E+02,1.16E-03,864.9548,985.0339
5.81E+02,1.16E-03,867.3178,985.44306
5.82E+02,1.16E-03,869.65597,985.85174
5.83E+02,1.16E-03,871.96983,986.25973
5.84E+02,1.16E-03,874.25986,986.66682
5.85E+02,1.16E-03,876.52651,987.0728
5.86E+02,1.17E-03,878.77021,987.47752
5.87E+02,1.17E-03,880.99134,987.88079
5.88E+02,1.17E-03,883.19025,988.2825
5.89E+02,1.17E-03,885.36729,988.68248
5.90E+02,1.17E-03,887.52276,989.08062
5.91E+02,1.17E-03,889.65697,989.47681
5.92E+02,1.17E-03,891.77018,989.87094
5.93E+02,1.17E-03,893.86265,990.26292
5.94E+02,1.17E-03,895.93462,990.65267
5.95E+02,1.17E-03,897.98632,991.0401
5.96E+02,1.17E-03,900.01795,991.42515
5.97E+02,1.17E-03,902.02972,991.80775
5.98E+02,1.17E-03,904.02182,992.18785
5.99E+02,1.17E-03,905.99443,992.56539
6.00E+02,1.17E-03,907.94772,992.94033
6.01E+02,1.17E-03,909.88184,993.31262
6.02E+02,1.17E-03,911.79696,993.68223
6.03E+02,1.17E-03,913.7403,994.05825
6.04E+02,1.17E-03,915.66412,994.43141
6.05E+02,1.17E-03,917.52214,994.79265
6.06E+02,1.17E-03,919.3617,995.15109
6.07E+02,1.16E-03,921.18293,995.50672
6.08E+02,1.16E-03,922.98595,995.85951
6.09E+02,1.16E-03,924.77087,996.20946
6.10E+02,1.16E-03,926.53781,996.55654
6.11E+02,1.16E-03,928.28688,996.90075
6.12E+02,1.16E-03,930.01817,997.24208
6.13E+02,1.16E-03,931.73181,997.58052
6.14E+02,1.16E-03,933.42788,997.91607
6.15E+02,1.16E-03,935.10648,998.24871
6.16E+02,1.15E-03,936.76772,998.57847
6.17E+02,1.15E-03,938.4117,998.90531
6.18E+02,1.15E-03,940.0385,999.22925
6.19E+02,1.15E-03,941.64821,999.55029
6.20E+02,1.15E-03,943.24093,999.86843
6.21E+02,1.15E-03,944.81676,1000.18367
6.22E+02,1.14E-03,946.37578,1000.49602
6.23E+02,1.14E-03,947.91807,1000.80548
6.24E+02,1.14E-03,949.44375,1001.11205
6.25E+02,1.14E-03,950.95288,1001.41574
6.26E+02,1.14E-03,952.44558,1001.71655
6.27E+02,1.13E-03,953.9219,1002.01449
6.28E+02,1.13E-03,955.38196,1002.30958
6.29E+02,1.13E-03,956.82583,1002.60181
6.30E+02,1.13E-03,958.25361,1002.89119
6.31E+02,1.13E-03,959.66537,1003.17773
6.32E+02,1.12E-03,961.06121,1003.46145
6.33E+02,1.12E-03,962.44122,1003.74235
6.34E+02,1.12E-03,963.80549,1004.02043
6.35E+02,1.12E-03,965.1541,1004.29571
6.36E+02,1.11E-03,966.48715,1004.56821
6.37E+02,1.11E-03,967.80471,1004.83792
6.38E+02,1.11E-03,969.10688,1005.10485
6.39E+02,1.11E-03,970.39376,1005.36903
6.40E+02,1.10E-03,971.66544,1005.63046
6.41E+02,1.10E-03,972.92198,1005.88915
6.42E+02,1.10E-03,974.1635,1006.14511
6.43E+02,1.09E-03,975.39009,1006.39837
6.44E+02,1.09E-03,976.60182,1006.64891
6.45E+02,1.09E-03,977.79879,1006.89675
6.46E+02,1.09E-03,978.9811,1007.14193
6.47E+02,1.08E-03,980.14884,1007.38443
6.48E+02,1.08E-03,981.3021,1007.62427
6.49E+02,1.08E-03,982.44096,1007.86148
6.50E+02,1.07E-03,983.56553,1008.09605
6.51E+02,1.07E-03,984.6759,1008.328
6.52E+02,1.07E-03,985.77216,1008.55735
6.53E+02,1.07E-03,986.85439,1008.7841
6.54E+02,1.06E-03,987.92271,1009.00828
6.55E+02,1.06E-03,988.9772,1009.22988
6.56E+02,1.06E-03,990.01796,1009.44893
6.57E+02,1.05E-03,991.04507,1009.66545
6.58E+02,1.05E-03,992.05865,1009.87943
6.59E+02,1.05E-03,993.05877,1010.0909
6.60E+02,1.04E-03,994.04554,1010.29987
6.61E+02,1.04E-03,995.01905,1010.50636
6.62E+02,1.04E-03,995.9794,1010.71037
6.63E+02,1.03E-03,996.92669,1010.91193
6.64E+02,1.03E-03,997.86101,1011.11104
6.65E+02,1.03E-03,998.78245,1011.30771
6.66E+02,1.02E-03,999.69112,1011.50198
6.67E+02,1.02E-03,1000.58711,1011.69384
6.68E+02,1.02E-03,1001.47051,1011.88331
6.69E+02,1.01E-03,1002.34143,1012.07041
6.70E+02,1.01E-03,1003.19997,1012.25515
6.71E+02,1.00E-03,1004.04622,1012.43755
6.72E+02,1.00E-03,1004.88027,1012.61761
6.73E+02,9.98E-04,1005.70222,1012.79537
6.74E+02,9.94E-04,1006.51217,1012.97082
6.75E+02,9.91E-04,1007.31023,1013.14398
6.76E+02,9.87E-04,1008.0965,1013.31487
6.77E+02,9.83E-04,1008.87106,1013.48351
6.78E+02,9.80E-04,1009.634,1013.6499
6.79E+02,9.76E-04,1010.38544,1013.81407
6.80E+02,9.72E-04,1011.12548,1013.97603
6.81E+02,9.69E-04,1011.8542,1014.1358
6.82E+02,9.65E-04,1012.57168,1014.29338
6.83E+02,9.61E-04,1013.27807,1014.44879
6.84E+02,9.58E-04,1013.97346,1014.60206
6.85E+02,9.54E-04,1014.65788,1014.75319
6.86E+02,9.50E-04,1015.3315,1014.9022
6.87E+02,9.47E-04,1015.99441,1015.04911
6.88E+02,9.43E-04,1016.64665,1015.19392
6.89E+02,9.39E-04,1017.28838,1015.33666
6.90E+02,9.36E-04,1017.91969,1015.47734
6.91E+02,9.32E-04,1018.54062,1015.61598
6.92E+02,9.28E-04,1019.15135,1015.7526
6.93E+02,9.24E-04,1019.75191,1015.88722
6.94E+02,9.21E-04,1020.34242,1016.01982
6.95E+02,9.17E-04,1020.92301,1016.15044
6.96E+02,9.13E-04,1021.49368,1016.27909
6.97E+02,9.09E-04,1022.05466,1016.40581
6.98E+02,9.06E-04,1022.60592,1016.5306
6.99E+02,9.02E-04,1023.14765,1016.65346
7.00E+02,8.98E-04,1023.67986,1016.77441
7.01E+02,8.94E-04,1024.20273,1016.89348
7.02E+02,8.91E-04,1024.71629,1017.01068
7.03E+02,8.87E-04,1025.22068,1017.12603
7.04E+02,8.83E-04,1025.71595,1017.23953
7.05E+02,8.79E-04,1026.20224,1017.35122
7.06E+02,8.76E-04,1026.67959,1017.46109
7.07E+02,8.72E-04,1027.14816,1017.56917
7.08E+02,8.68E-04,1027.60795,1017.67548
7.09E+02,8.64E-04,1028.05917,1017.78002
7.10E+02,8.61E-04,1028.50178,1017.88282
7.11E+02,8.57E-04,1028.93602,1017.98388
7.12E+02,8.53E-04,1029.36182,1018.08324
7.13E+02,8.50E-04,1029.77942,1018.18089
7.14E+02,8.46E-04,1030.18882,1018.27687
7.15E+02,8.42E-04,1030.5901,1018.37117
7.16E+02,8.38E-04,1030.98346,1018.46383
7.17E+02,8.35E-04,1031.36882,1018.55484
7.18E+02,8.31E-04,1031.74643,1018.64424
7.19E+02,8.27E-04,1032.1163,1018.73203
7.20E+02,8.24E-04,1032.47847,1018.81823
7.21E+02,8.20E-04,1032.83317,1018.90285
7.22E+02,8.16E-04,1033.18036,1018.98592
7.23E+02,8.13E-04,1033.52013,1019.06744
7.24E+02,8.09E-04,1033.8527,1019.14744
7.25E+02,8.05E-04,1034.17801,1019.22592
7.26E+02,8.02E-04,1034.49614,1019.3029
7.27E+02,7.98E-04,1034.80734,1019.37841
7.28E+02,7.94E-04,1035.11154,1019.45244
7.29E+02,7.91E-04,1035.40881,1019.52502
7.30E+02,7.87E-04,1035.69937,1019.59616
7.31E+02,7.84E-04,1035.98323,1019.66588
7.32E+02,7.80E-04,1036.26041,1019.7342
7.33E+02,7.77E-04,1036.53104,1019.80112
7.34E+02,7.73E-04,1036.7953,1019.86666
7.35E+02,7.69E-04,1037.05314,1019.93084
7.36E+02,7.66E-04,1037.30464,1019.99367
7.37E+02,7.62E-04,1037.54992,1020.05517
7.38E+02,7.59E-04,1037.78915,1020.11535
7.39E+02,7.55E-04,1038.02228,1020.17423
7.40E+02,7.52E-04,1038.24939,1020.23181
7.41E+02,7.48E-04,1038.47056,1020.28813
7.42E+02,7.45E-04,1038.68601,1020.34318
7.43E+02,7.41E-04,1038.89569,1020.39698
7.44E+02,7.38E-04,1039.09966,1020.44956
7.45E+02,7.35E-04,1039.29799,1020.50091
7.46E+02,7.31E-04,1039.49079,1020.55106
7.47E+02,7.28E-04,1039.67824,1020.60002
7.48E+02,7.24E-04,1039.8603,1020.6478
7.49E+02,7.21E-04,1040.03702,1020.69441
7.50E+02,7.18E-04,1040.20848,1020.73988
7.51E+02,7.14E-04,1040.37475,1020.78423
7.52E+02,7.11E-04,1040.53597,1020.82745
7.53E+02,7.07E-04,1040.69224,1020.86956
7.54E+02,7.04E-04,1040.84355,1020.91057
7.55E+02,7.01E-04,1040.98995,1020.95051
7.56E+02,6.98E-04,1041.13152,1020.98937
7.57E+02,6.94E-04,1041.26834,1021.02719
7.58E+02,6.91E-04,1041.40046,1021.06396
7.59E+02,6.88E-04,1041.52801,1021.09971
7.60E+02,6.84E-04,1041.65109,1021.13444
7.61E+02,6.81E-04,1041.76969,1021.16817
7.62E+02,6.78E-04,1041.88386,1021.20092
7.63E+02,6.75E-04,1041.99368,1021.23268
7.64E+02,6.72E-04,1042.0992,1021.26349
7.65E+02,6.68E-04,1042.2005,1021.29334
7.66E+02,6.65E-04,1042.29764,1021.32226
7.67E+02,6.62E-04,1042.39068,1021.35025
7.68E+02,6.59E-04,1042.47971,1021.37732
7.69E+02,6.56E-04,1042.56484,1021.4035
7.70E+02,6.53E-04,1042.64607,1021.42878
7.71E+02,6.50E-04,1042.72346,1021.45319
7.72E+02,6.47E-04,1042.79706,1021.47674
7.73E+02,6.44E-04,1042.86692,1021.49943
7.74E+02,6.41E-04,1042.9331,1021.52128
7.75E+02,6.37E-04,1042.99568,1021.5423
7.76E+02,6.34E-04,1043.05471,1021.5625
7.77E+02,6.31E-04,1043.11023,1021.5819
7.78E+02,6.28E-04,1043.16231,1021.6005
7.79E+02,6.25E-04,1043.21101,1021.61832
7.80E+02,6.23E-04,1043.25639,1021.63537
7.81E+02,6.20E-04,1043.29849,1021.65166
7.82E+02,6.17E-04,1043.33736,1021.6672
7.83E+02,6.14E-04,1043.37307,1021.682
7.84E+02,6.11E-04,1043.40568,1021.69607
7.85E+02,6.08E-04,1043.43522,1021.70942
7.86E+02,6.05E-04,1043.46176,1021.72206
7.87E+02,6.02E-04,1043.48538,1021.73401
7.88E+02,5.99E-04,1043.50611,1021.74528
7.89E+02,5.97E-04,1043.524,1021.75587
7.90E+02,5.94E-04,1043.53907,1021.76579
7.91E+02,5.91E-04,1043.55138,1021.77506
7.92E+02,5.88E-04,1043.56097,1021.78369
7.93E+02,5.85E-04,1043.56793,1021.79169
7.94E+02,5.83E-04,1043.57228,1021.79905
7.95E+02,5.80E-04,1043.57405,1021.80581
7.96E+02,5.77E-04,1043.57331,1021.81196
7.97E+02,5.74E-04,1043.57009,1021.81751
7.98E+02,5.72E-04,1043.56444,1021.82248
7.99E+02,5.69E-04,1043.55638,1021.82687
8.00E+02,5.66E-04,1043.54598,1021.83069
8.01E+02,5.64E-04,1043.5333,1021.83396
8.02E+02,5.61E-04,1043.51837,1021.83668
8.03E+02,5.58E-04,1043.50122,1021.83886
8.04E+02,5.56E-04,1043.48188,1021.84051
8.05E+02,5.53E-04,1043.46041,1021.84164
8.06E+02,5.51E-04,1043.43684,1021.84226
8.07E+02,5.48E-04,1043.41126,1021.84238
8.08E+02,5.46E-04,1043.38368,1021.842
8.09E+02,5.43E-04,1043.35414,1021.84113
8.10E+02,5.40E-04,1043.32268,1021.83979
8.11E+02,5.38E-04,1043.28934,1021.83797
8.12E+02,5.35E-04,1043.25415,1021.8357
8.13E+02,5.33E-04,1043.21715,1021.83297
8.14E+02,5.30E-04,1043.17839,1021.8298
8.15E+02,5.28E-04,1043.1379,1021.82619
8.16E+02,5.26E-04,1043.09571,1021.82216
8.17E+02,5.23E-04,1043.05186,1021.8177
8.18E+02,5.21E-04,1043.00638,1021.81283
8.19E+02,5.18E-04,1042.9593,1021.80756
8.20E+02,5.16E-04,1042.91066,1021.80188
8.21E+02,5.14E-04,1042.8605,1021.79582
8.22E+02,5.11E-04,1042.80884,1021.78937
8.23E+02,5.09E-04,1042.75573,1021.78255
8.24E+02,5.07E-04,1042.70118,1021.77535
8.25E+02,5.04E-04,1042.64524,1021.76779
8.26E+02,5.02E-04,1042.58792,1021.75989
8.27E+02,5.00E-04,1042.52925,1021.75163
8.28E+02,4.97E-04,1042.46926,1021.74304
8.29E+02,4.95E-04,1042.40797,1021.73411
8.30E+02,4.93E-04,1042.34547,1021.72485
8.31E+02,4.91E-04,1042.28179,1021.71528
8.32E+02,4.88E-04,1042.21693,1021.7054
8.33E+02,4.86E-04,1042.15092,1021.6952
8.34E+02,4.84E-04,1042.08379,1021.68471
8.35E+02,4.82E-04,1042.01557,1021.67392
8.36E+02,4.80E-04,1041.94628,1021.66284
8.37E+02,4.77E-04,1041.87596,1021.65148
8.38E+02,4.75E-04,1041.80461,1021.63984
8.39E+02,4.73E-04,1041.73228,1021.62794
8.40E+02,4.71E-04,1041.65897,1021.61577
8.41E+02,4.69E-04,1041.58472,1021.60334
8.42E+02,4.67E-04,1041.50954,1021.59066
8.43E+02,4.65E-04,1041.43343,1021.57774
8.44E+02,4.63E-04,1041.35648,1021.56457
8.45E+02,4.61E-04,1041.2787,1021.55117
8.46E+02,4.59E-04,1041.20013,1021.53755
8.47E+02,4.57E-04,1041.12077,1021.52369
8.48E+02,4.55E-04,1041.04065,1021.50962
8.49E+02,4.53E-04,1040.95978,1021.49533
8.50E+02,4.51E-04,1040.87819,1021.48083
8.51E+02,4.49E-04,1040.79591,1021.46614
8.52E+02,4.47E-04,1040.71294,1021.45124
8.53E+02,4.45E-04,1040.6293,1021.43615
8.54E+02,4.43E-04,1040.54501,1021.42088
8.55E+02,4.41E-04,1040.46007,1021.40541
8.56E+02,4.39E-04,1040.37452,1021.38977
8.57E+02,4.37E-04,1040.28843,1021.37396
8.58E+02,4.35E-04,1040.20179,1021.35798
8.59E+02,4.33E-04,1040.11462,1021.34183
8.60E+02,4.31E-04,1040.02694,1021.32552
8.61E+02,4.29E-04,1039.93876,1021.30906
8.62E+02,4.28E-04,1039.85011,1021.29245
8.63E+02,4.26E-04,1039.76099,1021.27569
8.64E+02,4.24E-04,1039.67142,1021.25879
8.65E+02,4.22E-04,1039.58141,1021.24174
8.66E+02,4.20E-04,1039.49097,1021.22457
8.67E+02,4.18E-04,1039.40009,1021.20726
8.68E+02,4.17E-04,1039.30887,1021.18982
8.69E+02,4.15E-04,1039.2173,1021.17227
8.70E+02,4.13E-04,1039.12541,1021.1546
8.71E+02,4.11E-04,1039.03318,1021.13681
8.72E+02,4.10E-04,1038.94065,1021.11891
8.73E+02,4.08E-04,1038.84783,1021.10091
8.74E+02,4.06E-04,1038.75472,1021.0828
8.75E+02,4.05E-04,1038.66134,1021.06459
8.76E+02,4.03E-04,1038.56769,1021.04629
8.77E+02,4.01E-04,1038.47377,1021.02789
8.78E+02,3.99E-04,1038.37961,1021.0094
8.79E+02,3.98E-04,1038.28526,1020.99083
8.80E+02,3.96E-04,1038.19073,1020.97217
8.81E+02,3.95E-04,1038.09602,1020.95344
8.82E+02,3.93E-04,1038.00115,1020.93463
8.83E+02,3.91E-04,1037.90613,1020.91575
8.84E+02,3.90E-04,1037.81095,1020.8968
8.85E+02,3.88E-04,1037.71564,1020.87779
8.86E+02,3.86E-04,1037.62021,1020.85871
8.87E+02,3.85E-04,1037.52465,1020.83957
8.88E+02,3.83E-04,1037.42894,1020.82037
8.89E+02,3.82E-04,1037.33317,1020.80111
8.90E+02,3.80E-04,1037.23733,1020.7818
8.91E+02,3.79E-04,1037.14145,1020.76245
8.92E+02,3.77E-04,1037.04552,1020.74304
8.93E+02,3.76E-04,1036.94955,1020.7236
8.94E+02,3.74E-04,1036.85355,1020.70411
8.95E+02,3.73E-04,1036.75753,1020.68459
8.96E+02,3.71E-04,1036.66149,1020.66503
8.97E+02,3.70E-04,1036.56544,1020.64544
8.98E+02,3.68E-04,1036.46936,1020.62581
8.99E+02,3.67E-04,1036.37328,1020.60616
9.00E+02,3.65E-04,1036.27725,1020.58648
9.01E+02,3.64E-04,1036.18127,1020.56678
9.02E+02,3.62E-04,1036.08534,1020.54706
9.03E+02,3.61E-04,1035.98947,1020.52731
9.04E+02,3.59E-04,1035.89366,1020.50755
9.05E+02,3.58E-04,1035.79792,1020.48778
9.06E+02,3.57E-04,1035.70226,1020.46799
9.07E+02,3.55E-04,1035.60667,1020.44819
9.08E+02,3.54E-04,1035.51116,1020.42838
9.09E+02,3.52E-04,1035.41571,1020.40857
9.10E+02,3.51E-04,1035.32039,1020.38876
9.11E+02,3.50E-04,1035.2252,1020.36893
9.12E+02,3.48E-04,1035.13014,1020.34911
9.13E+02,3.47E-04,1035.03522,1020.32929
9.14E+02,3.46E-04,1034.94044,1020.30948
9.15E+02,3.44E-04,1034.8458,1020.28967
9.16E+02,3.43E-04,1034.75131,1020.26986
9.17E+02,3.42E-04,1034.65697,1020.25006
9.18E+02,3.40E-04,1034.56278,1020.23028
9.19E+02,3.39E-04,1034.46873,1020.2105
9.20E+02,3.38E-04,1034.37484,1020.19074
9.21E+02,3.37E-04,1034.28116,1020.17099
9.22E+02,3.35E-04,1034.18767,1020.15126
9.23E+02,3.34E-04,1034.09438,1020.13155
9.24E+02,3.33E-04,1034.00129,1020.11186
9.25E+02,3.32E-04,1033.9084,1020.09219
9.26E+02,3.30E-04,1033.81573,1020.07254
9.27E+02,3.29E-04,1033.72326,1020.05291
9.28E+02,3.28E-04,1033.631,1020.03331
9.29E+02,3.27E-04,1033.53896,1020.01374
9.30E+02,3.25E-04,1033.4471,1019.99419
9.31E+02,3.24E-04,1033.35548,1019.97468
9.32E+02,3.23E-04,1033.26412,1019.95519
9.33E+02,3.22E-04,1033.173,1019.93574
9.34E+02,3.21E-04,1033.08213,1019.91632
9.35E+02,3.20E-04,1032.99152,1019.89693
9.36E+02,3.18E-04,1032.90116,1019.87758
9.37E+02,3.17E-04,1032.81105,1019.85826
9.38E+02,3.16E-04,1032.7212,1019.83898
9.39E+02,3.15E-04,1032.63162,1019.81974
9.40E+02,3.14E-04,1032.54228,1019.80054
9.41E+02,3.13E-04,1032.45318,1019.78138
9.42E+02,3.12E-04,1032.36436,1019.76226
9.43E+02,3.10E-04,1032.27583,1019.74319
9.44E+02,3.09E-04,1032.18759,1019.72416
9.45E+02,3.08E-04,1032.09964,1019.70517
9.46E+02,3.07E-04,1032.01199,1019.68623
9.47E+02,3.06E-04,1031.92462,1019.66733
9.48E+02,3.05E-04,1031.83754,1019.64848
9.49E+02,3.04E-04,1031.75076,1019.62968
9.50E+02,3.03E-04,1031.66427,1019.61093
9.51E+02,3.02E-04,1031.57807,1019.59223
9.52E+02,3.01E-04,1031.49215,1019.57358
9.53E+02,3.00E-04,1031.40651,1019.55497
9.54E+02,2.99E-04,1031.3212,1019.53643
9.55E+02,2.98E-04,1031.23621,1019.51793
9.56E+02,2.97E-04,1031.15154,1019.49949
9.57E+02,2.96E-04,1031.06718,1019.4811
9.58E+02,2.95E-04,1030.98314,1019.46276
9.59E+02,2.94E-04,1030.89942,1019.44449
9.60E+02,2.93E-04,1030.81602,1019.42626
9.61E+02,2.92E-04,1030.73294,1019.4081
9.62E+02,2.91E-04,1030.65017,1019.38999
9.63E+02,2.90E-04,1030.56772,1019.37194
9.64E+02,2.89E-04,1030.48558,1019.35394
9.65E+02,2.88E-04,1030.40374,1019.33601
9.66E+02,2.87E-04,1030.32225,1019.31813
9.67E+02,2.86E-04,1030.24109,1019.30032
9.68E+02,2.85E-04,1030.16028,1019.28256
9.69E+02,2.84E-04,1030.0798,1019.26486
9.70E+02,2.83E-04,1029.99965,1019.24723
9.71E+02,2.82E-04,1029.91984,1019.22966
9.72E+02,2.81E-04,1029.84037,1019.21215
9.73E+02,2.80E-04,1029.76123,1019.1947
9.74E+02,2.79E-04,1029.68243,1019.17732
9.75E+02,2.78E-04,1029.60396,1019.16
9.76E+02,2.78E-04,1029.52581,1019.14274
9.77E+02,2.77E-04,1029.44798,1019.12555
9.78E+02,2.76E-04,1029.37049,1019.10842
9.79E+02,2.75E-04,1029.29336,1019.09135
9.80E+02,2.74E-04,1029.21657,1019.07435
9.81E+02,2.73E-04,1029.14013,1019.05742
9.82E+02,2.72E-04,1029.06404,1019.04055
9.83E+02,2.71E-04,1028.98829,1019.02375
9.84E+02,2.71E-04,1028.91289,1019.00701
9.85E+02,2.70E-04,1028.83783,1018.99034
9.86E+02,2.69E-04,1028.76311,1018.97374
9.87E+02,2.68E-04,1028.68874,1018.9572
9.88E+02,2.67E-04,1028.61471,1018.94073
9.89E+02,2.66E-04,1028.54101,1018.92433
9.90E+02,2.65E-04,1028.46763,1018.90799
9.91E+02,2.65E-04,1028.39459,1018.89172
9.92E+02,2.64E-04,1028.32191,1018.87552
9.93E+02,2.63E-04,1028.24959,1018.85939
9.94E+02,2.62E-04,1028.17761,1018.84333
9.95E+02,2.61E-04,1028.10599,1018.82733
9.96E+02,2.61E-04,1028.03471,1018.81141
9.97E+02,2.60E-04,1027.96377,1018.79555
9.98E+02,2.59E-04,1027.89318,1018.77976
9.99E+02,2.58E-04,1027.82294,1018.76403
1.00E+03,2.57E-04,1027.75304,1018.74838
1.00E+03,2.57E-04,1027.68348,1018.7328
1.00E+03,2.56E-04,1027.61427,1018.71728
1.00E+03,2.55E-04,1027.54538,1018.70184
1.00E+03,2.54E-04,1027.47682,1018.68646
1.01E+03,2.54E-04,1027.40859,1018.67115
1.01E+03,2.53E-04,1027.34073,1018.65591
1.01E+03,2.52E-04,1027.2732,1018.64074
1.01E+03,2.51E-04,1027.20603,1018.62565
1.01E+03,2.51E-04,1027.1392,1018.61062
1.01E+03,2.50E-04,1027.07271,1018.59565
1.01E+03,2.49E-04,1027.00657,1018.58076
1.01E+03,2.49E-04,1026.94076,1018.56594
1.01E+03,2.48E-04,1026.8753,1018.55118
1.01E+03,2.47E-04,1026.81017,1018.5365
1.02E+03,2.46E-04,1026.74538,1018.52188
1.02E+03,2.46E-04,1026.68092,1018.50734
1.02E+03,2.45E-04,1026.6168,1018.49286
1.02E+03,2.44E-04,1026.55301,1018.47845
1.02E+03,2.44E-04,1026.48953,1018.46412
1.02E+03,2.43E-04,1026.42638,1018.44985
1.02E+03,2.42E-04,1026.36357,1018.43565
1.02E+03,2.42E-04,1026.3011,1018.42152
1.02E+03,2.41E-04,1026.23897,1018.40745
1.02E+03,2.40E-04,1026.17717,1018.39346
1.03E+03,2.40E-04,1026.1157,1018.37953
1.03E+03,2.39E-04,1026.05457,1018.36568
1.03E+03,2.38E-04,1025.99376,1018.35189
1.03E+03,2.38E-04,1025.93329,1018.33817
1.03E+03,2.37E-04,1025.87314,1018.32452
1.03E+03,2.36E-04,1025.81332,1018.31093
1.03E+03,2.36E-04,1025.75382,1018.29742
1.03E+03,2.35E-04,1025.69464,1018.28397
1.03E+03,2.34E-04,1025.63578,1018.27059
1.03E+03,2.34E-04,1025.57725,1018.25728
1.04E+03,2.33E-04,1025.51902,1018.24403
1.04E+03,2.32E-04,1025.46109,1018.23086
1.04E+03,2.32E-04,1025.40349,1018.21775
1.04E+03,2.31E-04,1025.34621,1018.20471
1.04E+03,2.31E-04,1025.28926,1018.19173
1.04E+03,2.30E-04,1025.23262,1018.17882
1.04E+03,2.29E-04,1025.1763,1018.16598
1.04E+03,2.29E-04,1025.1203,1018.15321
1.04E+03,2.28E-04,1025.06462,1018.1405
1.04E+03,2.28E-04,1025.00924,1018.12786
1.05E+03,2.27E-04,1024.95418,1018.11528
1.05E+03,2.26E-04,1024.89943,1018.10277
1.05E+03,2.26E-04,1024.84498,1018.09032
1.05E+03,2.25E-04,1024.79084,1018.07795
1.05E+03,2.25E-04,1024.73701,1018.06563
1.05E+03,2.24E-04,1024.68348,1018.05338
1.05E+03,2.24E-04,1024.63025,1018.0412
1.05E+03,2.23E-04,1024.57733,1018.02908
1.05E+03,2.22E-04,1024.52469,1018.01703
1.05E+03,2.22E-04,1024.47234,1018.00504
1.06E+03,2.21E-04,1024.42029,1017.99311
1.06E+03,2.21E-04,1024.36854,1017.98125
1.06E+03,2.20E-04,1024.3171,1017.96946
1.06E+03,2.20E-04,1024.26595,1017.95772
1.06E+03,2.19E-04,1024.2151,1017.94605
1.06E+03,2.19E-04,1024.16455,1017.93445
1.06E+03,2.18E-04,1024.11429,1017.9229
1.06E+03,2.18E-04,1024.06432,1017.91142
1.06E+03,2.17E-04,1024.01465,1017.9
1.06E+03,2.16E-04,1023.96526,1017.88865
1.07E+03,2.16E-04,1023.91616,1017.87735
1.07E+03,2.15E-04,1023.86734,1017.86612
1.07E+03,2.15E-04,1023.81881,1017.85495
1.07E+03,2.14E-04,1023.77057,1017.84384
1.07E+03,2.14E-04,1023.7226,1017.83279
1.07E+03,2.13E-04,1023.67491,1017.82181
1.07E+03,2.13E-04,1023.6275,1017.81088
1.07E+03,2.12E-04,1023.58037,1017.80002
1.07E+03,2.12E-04,1023.53351,1017.78921
1.07E+03,2.11E-04,1023.48691,1017.77847
1.08E+03,2.11E-04,1023.44058,1017.76779
1.08E+03,2.10E-04,1023.39453,1017.75716
1.08E+03,2.10E-04,1023.34875,1017.7466
1.08E+03,2.09E-04,1023.30326,1017.73609
1.08E+03,2.09E-04,1023.25803,1017.72565
1.08E+03,2.08E-04,1023.21307,1017.71526
1.08E+03,2.08E-04,1023.16839,1017.70493
1.08E+03,2.08E-04,1023.12397,1017.69466
1.08E+03,2.07E-04,1023.07981,1017.68444
1.08E+03,2.07E-04,1023.03592,1017.67429
1.09E+03,2.06E-04,1022.99229,1017.66419
1.09E+03,2.06E-04,1022.94893,1017.65415
1.09E+03,2.05E-04,1022.90582,1017.64417
1.09E+03,2.05E-04,1022.86297,1017.63424
1.09E+03,2.04E-04,1022.82038,1017.62437
1.09E+03,2.04E-04,1022.77804,1017.61456
1.09E+03,2.03E-04,1022.73595,1017.6048
1.09E+03,2.03E-04,1022.69412,1017.5951
1.09E+03,2.03E-04,1022.65254,1017.58545
1.09E+03,2.02E-04,1022.61121,1017.57586
1.10E+03,2.02E-04,1022.57012,1017.56633
1.10E+03,2.01E-04,1022.52928,1017.55684
1.10E+03,2.01E-04,1022.48867,1017.54742
1.10E+03,2.00E-04,1022.44831,1017.53805
1.10E+03,2.00E-04,1022.40819,1017.52873
1.10E+03,1.99E-04,1022.36832,1017.51947
1.10E+03,1.99E-04,1022.3287,1017.51026
1.10E+03,1.99E-04,1022.28932,1017.5011
1.10E+03,1.98E-04,1022.25018,1017.492
1.10E+03,1.98E-04,1022.21128,1017.48295
