Time (s),Mass (g)
768,105.42
769,105.38
770,105.31
771,105.29
772,105.26
773,105.21
774,105.19
775,105.15
776,105.09
777,105.08
778,105.05
779,104.99
780,104.98
781,104.92
782,104.87
783,104.85
784,104.82
785,104.77
786,104.76
787,104.72
788,104.67
789,104.66
790,104.61
791,104.55
792,104.55
793,104.50
794,104.45
795,104.42
796,104.38
797,104.32
798,104.30
799,104.28
800,104.21
801,104.19
802,104.15
803,104.10
804,104.07
805,104.04
806,103.99
807,103.97
808,103.94
809,103.88
810,103.86
811,103.83
812,103.77
813,103.75
814,103.71
815,103.65
816,103.64
817,103.60
818,103.55
819,103.53
820,103.48
821,103.43
822,103.42
823,103.39
824,103.32
825,103.30
826,103.27
827,103.22
828,103.20
829,103.17
830,103.11
831,103.09
832,103.06
833,103.03
834,102.99
835,102.93
836,102.91
837,102.88
838,102.81
839,102.79
840,102.75
841,102.72
842,102.67
843,102.65
844,102.60
845,102.57
846,102.53
847,102.50
848,102.47
849,102.41
850,102.38
851,102.35
852,102.30
853,102.28
854,102.25
855,102.20
856,102.18
857,102.14
858,102.08
859,102.06
860,102.03
861,101.98
862,101.96
863,101.93
864,101.87
865,101.85
866,101.83
867,101.77
868,101.75
869,101.71
870,101.66
871,101.64
872,101.62
873,101.55
874,101.53
875,101.51
876,101.45
877,101.43
878,101.39
879,101.34
880,101.32
881,101.28
882,101.25
883,101.20
884,101.16
885,101.14
886,101.08
887,101.05
888,101.01
889,100.99
890,100.96
891,100.89
892,100.88
893,100.84
894,100.79
895,100.77
896,100.75
897,100.72
898,100.67
899,100.65
900,100.59
901,100.56
902,100.51
903,100.48
904,100.46
905,100.40
906,100.38
907,100.35
908,100.30
909,100.29
910,100.25
911,100.19
912,100.17
913,100.13
914,100.08
915,100.06
916,100.03
917,99.98
918,99.96
919,99.92
920,99.90
921,99.84
922,99.82
923,99.76
924,99.75
925,99.72
926,99.67
927,99.66
928,99.61
929,99.55
930,99.53
931,99.49
932,99.44
933,99.42
934,99.39
935,99.34
936,99.33
937,99.29
938,99.24
939,99.22
940,99.19
941,99.13
942,99.11
943,99.08
944,99.03
945,99.00
946,98.97
947,98.93
948,98.91
949,98.88
950,98.83
951,98.80
952,98.78
953,98.73
954,98.71
955,98.68
956,98.62
957,98.60
958,98.56
959,98.51
960,98.49
961,98.46
962,98.40
963,98.38
964,98.35
965,98.31
966,98.28
967,98.26
968,98.20
969,98.19
970,98.14
971,98.11
972,98.08
973,98.04
974,98.02
975,97.95
976,97.93
977,97.92
978,97.88
979,97.82
980,97.81
981,97.76
982,97.71
983,97.69
984,97.66
985,97.60
986,97.59
987,97.57
988,97.51
989,97.50
990,97.47
991,97.43
992,97.38
993,97.35
994,97.30
995,97.28
996,97.26
997,97.21
998,97.18
999,97.15
1000,97.10
1001,97.09
1002,97.05
1003,97.00
1004,96.98
1005,96.94
1006,96.88
1007,96.87
1008,96.84
1009,96.79
1010,96.77
1011,96.74
1012,96.69
1013,96.68
1014,96.64
1015,96.62
1016,96.57
1017,96.53
1018,96.49
1019,96.48
1020,96.44
1021,96.39
1022,96.37
1023,96.33
1024,96.28
1025,96.27
1026,96.23
1027,96.19
1028,96.17
1029,96.15
1030,96.08
1031,96.07
1032,96.03
1033,95.99
1034,95.98
1035,95.94
1036,95.89
1037,95.87
1038,95.84
1039,95.78
1040,95.77
1041,95.74
1042,95.69
1043,95.67
1044,95.63
1045,95.59
1046,95.58
1047,95.54
1048,95.50
1049,95.48
1050,95.43
1051,95.38
1052,95.37
1053,95.34
1054,95.30
1055,95.28
1056,95.25
1057,95.20
1058,95.18
1059,95.15
1060,95.10
1061,95.08
1062,95.05
1063,94.99
1064,94.98
1065,94.93
1066,94.89
1067,94.87
1068,94.84
1069,94.79
1070,94.78
1071,94.75
1072,94.69
1073,94.68
1074,94.64
1075,94.60
1076,94.57
1077,94.55
1078,94.52
1079,94.46
1080,94.44
1081,94.40
1082,94.38
1083,94.35
1084,94.30
1085,94.28
1086,94.24
1087,94.20
1088,94.17
1089,94.13
1090,94.09
1091,94.06
1092,94.04
1093,93.99
1094,93.98
1095,93.94
1096,93.89
1097,93.89
1098,93.85
1099,93.80
1100,93.78
1101,93.75
1102,93.70
1103,93.68
1104,93.64
1105,93.59
1106,93.58
1107,93.55
1108,93.51
1109,93.49
1110,93.46
1111,93.40
1112,93.39
1113,93.35
1114,93.30
1115,93.30
1116,93.27
1117,93.22
1118,93.20
1119,93.17
1120,93.10
1121,93.09
1122,93.06
1123,93.00
1124,92.99
1125,92.97
1126,92.91
1127,92.89
1128,92.86
1129,92.81
1130,92.79
1131,92.77
1132,92.72
1133,92.70
1134,92.67
1135,92.63
1136,92.60
1137,92.57
1138,92.52
1139,92.50
1140,92.47
1141,92.43
1142,92.41
1143,92.37
1144,92.34
1145,92.32
1146,92.27
1147,92.23
1148,92.21
1149,92.18
1150,92.13
1151,92.11
1152,92.08
1153,92.03
1154,92.01
1155,91.99
1156,91.93
1157,91.91
1158,91.88
1159,91.84
1160,91.82
1161,91.78
1162,91.73
1163,91.72
1164,91.68
1165,91.64
1166,91.62
1167,91.58
1168,91.57
1169,91.51
1170,91.49
1171,91.44
1172,91.42
1173,91.40
1174,91.34
1175,91.32
1176,91.28
1177,91.25
1178,91.23
1179,91.18
1180,91.14
1181,91.13
1182,91.09
1183,91.04
1184,91.02
1185,90.99
1186,90.95
1187,90.93
1188,90.90
1189,90.85
1190,90.84
1191,90.80
1192,90.76
1193,90.75
1194,90.71
1195,90.66
1196,90.64
1197,90.61
1198,90.56
1199,90.55
1200,90.51
1201,90.47
1202,90.46
1203,90.42
1204,90.38
1205,90.36
1206,90.33
1207,90.27
1208,90.26
1209,90.23
1210,90.18
1211,90.16
1212,90.14
1213,90.11
1214,90.09
1215,90.02
1216,90.01
1217,89.97
1218,89.92
1219,89.90
1220,89.87
1221,89.82
1222,89.81
1223,89.77
1224,89.72
1225,89.70
1226,89.68
1227,89.63
1228,89.61
1229,89.57
1230,89.54
1231,89.52
1232,89.48
1233,89.43
1234,89.41
1235,89.39
1236,89.34
1237,89.32
1238,89.29
1239,89.24
1240,89.22
1241,89.19
1242,89.15
1243,89.13
1244,89.10
1245,89.08
1246,89.02
1247,88.99
1248,88.95
1249,88.94
1250,88.90
1251,88.88
1252,88.83
1253,88.79
1254,88.76
1255,88.74
1256,88.71
1257,88.67
1258,88.65
1259,88.63
1260,88.56
1261,88.56
1262,88.52
1263,88.50
1264,88.45
1265,88.43
1266,88.38
1267,88.36
1268,88.32
1269,88.29
1270,88.27
1271,88.22
1272,88.17
1273,88.15
1274,88.13
1275,88.08
1276,88.06
1277,88.04
1278,87.99
1279,87.96
1280,87.93
1281,87.91
1282,87.87
1283,87.82
1284,87.80
1285,87.78
1286,87.72
1287,87.71
1288,87.68
1289,87.62
1290,87.61
1291,87.59
1292,87.54
1293,87.52
1294,87.49
1295,87.45
1296,87.44
1297,87.41
1298,87.34
1299,87.34
1300,87.30
1301,87.27
1302,87.24
1303,87.21
1304,87.16
1305,87.14
1306,87.11
1307,87.06
1308,87.05
1309,87.02
1310,86.96
1311,86.95
1312,86.92
1313,86.87
1314,86.85
1315,86.83
1316,86.76
1317,86.75
1318,86.72
1319,86.67
1320,86.66
1321,86.61
1322,86.58
1323,86.56
1324,86.53
1325,86.47
1326,86.46
1327,86.43
1328,86.40
1329,86.37
1330,86.33
1331,86.30
1332,86.27
1333,86.23
1334,86.22
1335,86.17
1336,86.14
1337,86.09
1338,86.08
1339,86.03
1340,86.01
1341,85.97
1342,85.93
1343,85.91
1344,85.89
1345,85.84
1346,85.80
1347,85.77
1348,85.73
1349,85.72
1350,85.69
1351,85.64
1352,85.62
1353,85.59
1354,85.54
1355,85.52
1356,85.49
1357,85.44
1358,85.43
1359,85.40
1360,85.34
1361,85.32
1362,85.29
1363,85.25
1364,85.24
1365,85.20
1366,85.14
1367,85.13
1368,85.10
1369,85.05
1370,85.04
1371,85.00
1372,84.95
1373,84.93
1374,84.91
1375,84.86
1376,84.83
1377,84.81
1378,84.76
1379,84.74
1380,84.70
1381,84.66
1382,84.64
1383,84.61
1384,84.56
1385,84.54
1386,84.51
1387,84.48
1388,84.45
1389,84.41
1390,84.36
1391,84.34
1392,84.32
1393,84.27
1394,84.24
1395,84.23
1396,84.17
1397,84.16
1398,84.13
1399,84.07
1400,84.05
1401,84.03
1402,83.98
1403,83.95
1404,83.93
1405,83.88
1406,83.86
1407,83.83
1408,83.78
1409,83.76
1410,83.73
1411,83.66
1412,83.65
1413,83.63
1414,83.57
1415,83.57
1416,83.53
1417,83.47
1418,83.46
1419,83.42
1420,83.39
1421,83.36
1422,83.33
1423,83.27
1424,83.25
1425,83.23
1426,83.17
1427,83.15
1428,83.12
1429,83.07
1430,83.04
1431,83.02
1432,83.00
1433,82.94
1434,82.91
1435,82.87
1436,82.84
1437,82.81
1438,82.76
1439,82.74
1440,82.71
1441,82.70
1442,82.65
1443,82.59
1444,82.57
1445,82.54
1446,82.50
1447,82.49
1448,82.46
1449,82.39
1450,82.37
1451,82.33
1452,82.29
1453,82.27
1454,82.23
1455,82.19
1456,82.18
1457,82.13
1458,82.08
1459,82.06
1460,82.03
1461,81.98
1462,81.96
1463,81.93
1464,81.88
1465,81.86
1466,81.84
1467,81.78
1468,81.76
1469,81.74
1470,81.69
1471,81.66
1472,81.62
1473,81.56
1474,81.55
1475,81.52
1476,81.47
1477,81.45
1478,81.42
1479,81.37
1480,81.35
1481,81.31
1482,81.27
1483,81.25
1484,81.22
1485,81.16
1486,81.13
1487,81.09
1488,81.05
1489,81.03
1490,80.99
1491,80.94
1492,80.92
1493,80.89
1494,80.83
1495,80.82
1496,80.78
1497,80.73
1498,80.72
1499,80.68
1500,80.63
1501,80.61
1502,80.57
1503,80.53
1504,80.50
1505,80.46
1506,80.42
1507,80.40
1508,80.35
1509,80.30
1510,80.29
1511,80.24
1512,80.20
1513,80.19
1514,80.15
1515,80.09
1516,80.08
1517,80.04
1518,79.99
1519,79.96
1520,79.93
1521,79.87
1522,79.85
1523,79.82
1524,79.76
1525,79.74
1526,79.70
1527,79.66
1528,79.64
1529,79.61
1530,79.56
1531,79.54
1532,79.50
1533,79.44
1534,79.43
1535,79.39
1536,79.33
1537,79.31
1538,79.27
1539,79.22
1540,79.20
1541,79.18
1542,79.12
1543,79.10
1544,79.06
1545,79.01
1546,78.98
1547,78.97
1548,78.92
1549,78.91
1550,78.85
1551,78.82
1552,78.77
1553,78.73
1554,78.68
1555,78.67
1556,78.63
1557,78.57
1558,78.55
1559,78.52
1560,78.47
1561,78.44
1562,78.41
1563,78.36
1564,78.34
1565,78.30
1566,78.24
1567,78.22
1568,78.18
1569,78.12
1570,78.10
1571,78.07
1572,78.02
1573,78.00
1574,77.95
1575,77.91
1576,77.89
1577,77.85
1578,77.80
1579,77.77
1580,77.73
1581,77.70
1582,77.64
1583,77.63
1584,77.57
1585,77.54
1586,77.50
1587,77.46
1588,77.43
1589,77.39
1590,77.33
1591,77.31
1592,77.27
1593,77.25
1594,77.18
1595,77.15
1596,77.11
1597,77.09
1598,77.05
1599,76.98
1600,76.96
1601,76.93
1602,76.87
1603,76.85
1604,76.81
1605,76.76
1606,76.74
1607,76.71
1608,76.64
1609,76.63
1610,76.59
1611,76.52
1612,76.51
1613,76.46
1614,76.41
1615,76.39
1616,76.35
1617,76.33
1618,76.27
1619,76.23
1620,76.21
1621,76.15
1622,76.12
1623,76.08
1624,76.06
1625,76.02
1626,75.95
1627,75.92
1628,75.91
1629,75.83
1630,75.81
1631,75.78
1632,75.72
1633,75.70
1634,75.67
1635,75.60
1636,75.58
1637,75.53
1638,75.48
1639,75.46
1640,75.43
1641,75.37
1642,75.35
1643,75.31
1644,75.24
1645,75.22
1646,75.18
1647,75.13
1648,75.12
1649,75.06
1650,75.01
1651,74.99
1652,74.95
1653,74.89
1654,74.87
1655,74.83
1656,74.76
1657,74.74
1658,74.70
1659,74.64
1660,74.62
1661,74.58
1662,74.53
1663,74.52
1664,74.47
1665,74.40
1666,74.37
1667,74.34
1668,74.27
1669,74.26
1670,74.22
1671,74.20
1672,74.12
1673,74.09
1674,74.05
1675,74.02
1676,73.97
1677,73.91
1678,73.89
1679,73.86
1680,73.79
1681,73.77
1682,73.73
1683,73.71
1684,73.65
1685,73.60
1686,73.59
1687,73.52
1688,73.48
1689,73.43
1690,73.41
1691,73.36
1692,73.30
1693,73.28
1694,73.25
1695,73.19
1696,73.17
1697,73.12
1698,73.09
1699,73.03
1700,73.00
1701,72.94
1702,72.92
1703,72.88
1704,72.81
1705,72.80
1706,72.75
1707,72.68
1708,72.67
1709,72.63
1710,72.56
1711,72.53
1712,72.51
1713,72.44
1714,72.42
1715,72.38
1716,72.35
1717,72.28
1718,72.25
1719,72.22
1720,72.15
1721,72.13
1722,72.07
1723,72.04
1724,72.01
1725,71.94
1726,71.92
1727,71.88
1728,71.81
1729,71.78
1730,71.74
1731,71.72
1732,71.64
1733,71.61
1734,71.59
1735,71.53
1736,71.49
1737,71.42
1738,71.40
1739,71.36
1740,71.31
1741,71.28
1742,71.23
1743,71.16
1744,71.14
1745,71.11
1746,71.04
1747,71.02
1748,70.97
1749,70.91
1750,70.89
1751,70.84
1752,70.78
1753,70.76
1754,70.71
1755,70.66
1756,70.63
1757,70.60
1758,70.52
1759,70.50
1760,70.46
1761,70.41
1762,70.37
1763,70.32
1764,70.29
1765,70.24
1766,70.19
1767,70.17
1768,70.12
1769,70.05
1770,70.02
1771,69.98
1772,69.93
1773,69.91
1774,69.86
1775,69.79
1776,69.76
1777,69.73
1778,69.66
1779,69.63
1780,69.60
1781,69.52
1782,69.50
1783,69.46
1784,69.40
1785,69.37
1786,69.34
1787,69.26
1788,69.24
1789,69.21
1790,69.13
1791,69.09
1792,69.05
1793,68.99
1794,68.96
1795,68.91
1796,68.89
1797,68.83
1798,68.79
1799,68.72
1800,68.69
1801,68.67
1802,68.59
1803,68.57
1804,68.53
1805,68.45
1806,68.43
1807,68.38
1808,68.32
1809,68.30
1810,68.26
1811,68.18
1812,68.15
1813,68.12
1814,68.04
1815,68.02
1816,67.97
1817,67.91
1818,67.88
1819,67.84
1820,67.77
1821,67.74
1822,67.70
1823,67.64
1824,67.62
1825,67.57
1826,67.50
1827,67.49
1828,67.46
1829,67.37
1830,67.34
1831,67.31
1832,67.22
1833,67.21
1834,67.18
1835,67.10
1836,67.08
1837,67.04
1838,66.96
1839,66.94
1840,66.91
1841,66.83
1842,66.81
1843,66.77
1844,66.69
1845,66.66
1846,66.63
1847,66.55
1848,66.52
1849,66.50
1850,66.47
1851,66.38
1852,66.33
1853,66.29
1854,66.26
1855,66.22
1856,66.14
1857,66.12
1858,66.08
1859,66.01
1860,65.98
1861,65.94
1862,65.87
1863,65.84
1864,65.79
1865,65.71
1866,65.69
1867,65.66
1868,65.63
1869,65.55
1870,65.50
1871,65.44
1872,65.42
1873,65.37
1874,65.34
1875,65.25
1876,65.21
1877,65.16
1878,65.13
1879,65.08
1880,65.01
1881,65.00
1882,64.95
1883,64.88
1884,64.84
1885,64.80
1886,64.75
1887,64.72
1888,64.67
1889,64.61
1890,64.58
1891,64.53
1892,64.51
1893,64.42
1894,64.38
1895,64.33
1896,64.31
1897,64.25
1898,64.18
1899,64.15
1900,64.11
1901,64.04
1902,64.01
1903,63.98
1904,63.90
1905,63.87
1906,63.83
1907,63.79
1908,63.71
1909,63.67
1910,63.65
1911,63.56
1912,63.53
1913,63.47
1914,63.43
1915,63.39
1916,63.31
1917,63.29
1918,63.24
1919,63.19
1920,63.16
1921,63.10
1922,63.03
1923,63.01
1924,62.96
1925,62.88
1926,62.86
1927,62.82
1928,62.73
1929,62.71
1930,62.67
1931,62.59
1932,62.57
1933,62.52
1934,62.44
1935,62.41
1936,62.38
1937,62.29
1938,62.26
1939,62.22
1940,62.15
1941,62.12
1942,62.07
1943,62.00
1944,61.98
1945,61.93
1946,61.85
1947,61.83
1948,61.78
1949,61.72
1950,61.69
1951,61.65
1952,61.62
1953,61.51
1954,61.49
1955,61.42
1956,61.39
1957,61.34
1958,61.27
1959,61.25
1960,61.18
1961,61.11
1962,61.08
1963,61.04
1964,60.96
1965,60.94
1966,60.89
1967,60.81
1968,60.79
1969,60.73
1970,60.70
1971,60.61
1972,60.57
1973,60.52
1974,60.48
1975,60.43
1976,60.36
1977,60.32
1978,60.29
1979,60.22
1980,60.20
1981,60.14
1982,60.09
1983,60.00
1984,59.97
1985,59.90
1986,59.88
1987,59.83
1988,59.75
1989,59.73
1990,59.67
1991,59.60
1992,59.57
1993,59.53
1994,59.44
1995,59.42
1996,59.37
1997,59.29
1998,59.25
1999,59.22
2000,59.13
2001,59.11
2002,59.07
2003,58.97
2004,58.96
2005,58.91
2006,58.87
2007,58.80
2008,58.76
2009,58.74
2010,58.65
2011,58.60
2012,58.53
2013,58.50
2014,58.45
2015,58.39
2016,58.35
2017,58.29
2018,58.21
2019,58.20
2020,58.15
2021,58.06
2022,58.03
2023,57.98
2024,57.95
2025,57.86
2026,57.82
2027,57.74
2028,57.73
2029,57.67
2030,57.59
2031,57.56
2032,57.51
2033,57.48
2034,57.40
2035,57.35
2036,57.31
2037,57.24
2038,57.20
2039,57.12
2040,57.09
2041,57.04
2042,56.96
2043,56.93
2044,56.88
2045,56.84
2046,56.77
2047,56.72
2048,56.63
2049,56.61
2050,56.58
2051,56.49
2052,56.47
2053,56.42
2054,56.33
2055,56.30
2056,56.26
2057,56.16
2058,56.14
2059,56.09
2060,56.05
2061,55.98
2062,55.94
2063,55.86
2064,55.83
2065,55.78
2066,55.71
2067,55.69
2068,55.65
2069,55.55
2070,55.52
2071,55.46
2072,55.39
2073,55.37
2074,55.31
2075,55.25
2076,55.23
2077,55.19
2078,55.14
2079,55.11
2080,55.01
2081,54.99
2082,54.93
2083,54.85
2084,54.81
2085,54.77
2086,54.69
2087,54.66
2088,54.60
2089,54.54
2090,54.50
2091,54.45
2092,54.37
2093,54.35
2094,54.30
2095,54.22
2096,54.19
2097,54.14
2098,54.12
2099,54.02
2100,53.97
2101,53.90
2102,53.88
2103,53.82
2104,53.74
2105,53.73
2106,53.66
2107,53.58
2108,53.56
2109,53.51
2110,53.42
2111,53.39
2112,53.35
2113,53.28
2114,53.24
2115,53.20
2116,53.15
2117,53.09
2118,53.05
2119,52.96
2120,52.93
2121,52.89
2122,52.85
2123,52.77
2124,52.73
2125,52.70
2126,52.62
2127,52.56
2128,52.49
2129,52.48
2130,52.43
2131,52.34
2132,52.32
2133,52.27
2134,52.18
2135,52.16
2136,52.12
2137,52.07
2138,51.99
