Time (s),Mass (g),HRR (kW/m2)
114.00,108.63,0.00
115.20,108.58,0.00
115.80,108.53,0.00
117.00,108.49,0.00
118.20,108.44,0.00
118.80,108.43,0.00
120.00,108.39,0.00
121.20,108.34,0.00
121.80,108.31,0.00
123.00,108.28,0.00
124.20,108.22,0.00
124.80,108.20,0.00
126.00,108.18,0.00
127.20,108.10,0.00
127.80,108.08,0.00
129.00,108.06,0.00
130.20,108.02,0.00
130.80,107.96,0.00
132.00,107.93,0.00
133.20,107.89,0.00
133.80,107.87,0.00
135.00,107.82,0.00
136.20,107.81,0.00
136.80,107.79,0.00
138.00,107.71,0.00
139.20,107.69,0.00
139.80,107.67,0.00
141.00,107.60,0.00
142.20,107.57,0.00
142.80,107.55,0.00
144.00,107.48,0.00
145.20,107.47,0.00
145.80,107.43,0.00
147.00,107.41,0.00
148.20,107.39,0.00
148.80,107.34,0.00
150.00,107.28,0.00
151.20,107.25,0.00
151.80,107.20,0.00
153.00,107.18,0.00
154.20,107.14,0.00
154.80,107.10,0.00
156.00,107.08,0.00
157.20,107.04,0.00
157.80,106.98,0.00
159.00,106.97,0.00
160.20,106.94,0.00
160.80,106.89,0.00
162.00,106.87,0.00
163.20,106.81,0.00
163.80,106.79,0.00
165.00,106.76,0.00
166.20,106.73,0.00
166.80,106.68,0.00
168.00,106.65,0.00
169.20,106.59,0.00
169.80,106.58,0.00
171.00,106.56,0.00
172.20,106.49,0.00
172.80,106.48,0.00
174.00,106.44,0.00
175.20,106.41,0.00
175.80,106.36,0.00
177.00,106.32,0.00
178.20,106.27,0.00
178.80,106.26,0.00
180.00,106.24,0.00
181.20,106.17,0.00
181.80,106.15,0.00
183.00,106.12,0.00
184.20,106.06,0.00
184.80,106.04,0.00
186.00,106.00,0.00
187.20,105.96,0.00
187.80,105.93,0.00
189.00,105.91,0.00
190.20,105.86,0.00
190.80,105.84,0.00
192.00,105.80,0.00
193.20,105.78,0.00
193.80,105.73,0.00
195.00,105.70,0.00
196.20,105.65,0.00
196.80,105.62,0.00
198.00,105.59,0.00
199.20,105.55,0.00
199.80,105.52,0.00
201.00,105.49,0.00
202.20,105.44,0.00
202.80,105.42,0.00
204.00,105.39,0.00
205.20,105.37,0.00
205.80,105.32,0.00
207.00,105.27,0.00
208.20,105.26,0.00
208.80,105.22,0.00
210.00,105.16,7.80
211.20,105.14,36.80
211.80,105.11,0.00
213.00,105.06,0.00
214.20,105.04,0.00
214.80,105.00,0.00
216.00,104.95,0.00
217.20,104.93,0.00
217.80,104.91,0.00
219.00,104.88,18.60
220.20,104.83,60.30
220.80,104.80,0.00
222.00,104.75,0.00
223.20,104.73,0.00
223.80,104.71,0.00
225.00,104.67,0.00
226.20,104.63,0.00
226.80,104.58,0.00
228.00,104.57,0.00
229.20,104.52,0.00
229.80,104.47,0.00
231.00,104.46,0.00
232.20,104.41,0.00
232.80,104.40,0.00
234.00,104.36,0.00
235.20,104.29,0.00
235.80,104.27,0.00
237.00,104.26,0.00
238.20,104.20,0.00
238.80,104.17,0.00
240.00,104.14,0.00
241.20,104.08,0.00
241.80,104.07,0.00
243.00,104.04,0.00
244.20,103.97,0.00
244.80,103.96,0.00
246.00,103.93,4.90
247.20,103.90,131.90
247.80,103.86,156.40
249.00,103.83,75.90
250.20,103.77,0.00
250.80,103.75,0.00
252.00,103.71,0.00
253.20,103.65,0.00
253.80,103.63,0.00
255.00,103.61,0.00
256.20,103.55,0.00
256.80,103.54,0.00
258.00,103.50,0.00
259.20,103.45,0.00
259.80,103.43,0.00
261.00,103.39,0.00
262.20,103.34,0.00
262.80,103.31,0.00
264.00,103.29,0.00
265.20,103.22,0.00
265.80,103.20,0.00
267.00,103.17,0.00
268.20,103.13,0.00
268.80,103.11,0.00
270.00,103.07,0.00
271.20,103.01,0.00
271.80,102.99,0.00
273.00,102.97,0.00
274.20,102.90,0.00
274.80,102.88,0.00
276.00,102.84,0.00
277.20,102.79,0.00
277.80,102.78,0.00
279.00,102.73,0.00
280.20,102.68,0.00
280.80,102.67,0.00
282.00,102.63,0.00
283.20,102.57,0.00
283.80,102.55,0.00
285.00,102.52,0.00
286.20,102.47,0.00
286.80,102.45,0.00
288.00,102.41,0.00
289.20,102.38,0.00
289.80,102.33,0.00
291.00,102.29,0.00
292.20,102.27,0.00
292.80,102.23,0.00
294.00,102.17,0.00
295.20,102.16,0.00
295.80,102.12,0.00
297.00,102.09,0.00
298.20,102.03,0.00
298.80,102.02,0.00
300.00,101.97,1.60
301.20,101.94,0.00
301.80,101.91,0.00
303.00,101.85,0.00
304.20,101.84,0.00
304.80,101.79,0.00
306.00,101.77,0.00
307.20,101.71,0.00
307.80,101.68,0.00
309.00,101.62,0.00
310.20,101.59,0.00
310.80,101.57,0.00
312.00,101.51,0.00
313.20,101.50,0.00
313.80,101.47,0.00
315.00,101.42,0.00
316.20,101.39,0.00
316.80,101.35,0.00
318.00,101.29,0.00
319.20,101.27,0.00
319.80,101.24,0.00
321.00,101.20,0.00
322.20,101.15,0.00
322.80,101.11,0.00
324.00,101.07,0.00
325.20,101.06,0.00
325.80,101.04,0.00
327.00,100.96,0.00
328.20,100.95,0.00
328.80,100.91,0.00
330.00,100.86,0.00
331.20,100.84,0.00
331.80,100.80,0.00
333.00,100.74,0.00
334.20,100.72,0.00
334.80,100.67,0.00
336.00,100.63,0.00
337.20,100.61,0.00
337.80,100.58,0.00
339.00,100.52,0.00
340.20,100.50,0.00
340.80,100.47,0.00
342.00,100.45,0.00
343.20,100.39,0.00
343.80,100.36,0.00
345.00,100.34,0.00
346.20,100.27,0.00
346.80,100.24,0.00
348.00,100.19,0.00
349.20,100.17,0.00
349.80,100.13,0.00
351.00,100.11,0.00
352.20,100.05,0.00
352.80,100.02,0.00
354.00,99.98,0.00
355.20,99.95,0.00
355.80,99.91,0.00
357.00,99.85,0.00
358.20,99.84,0.00
358.80,99.81,0.00
360.00,99.75,0.00
361.20,99.74,0.00
361.80,99.69,0.00
363.00,99.64,0.00
364.20,99.62,0.00
364.80,99.59,0.00
366.00,99.53,0.00
367.20,99.50,0.00
367.80,99.48,0.00
369.00,99.42,0.00
370.20,99.40,0.00
370.80,99.36,0.00
372.00,99.30,0.00
373.20,99.28,0.00
373.80,99.25,0.00
375.00,99.19,0.00
376.20,99.18,0.00
376.80,99.14,0.00
378.00,99.12,0.00
379.20,99.07,0.00
379.80,99.04,0.00
381.00,98.99,0.00
382.20,98.98,0.00
382.80,98.93,0.00
384.00,98.87,0.00
385.20,98.86,0.00
385.80,98.82,0.00
387.00,98.77,0.00
388.20,98.75,0.00
388.80,98.73,0.00
390.00,98.66,0.00
391.20,98.64,0.00
391.80,98.61,0.00
393.00,98.57,0.00
394.20,98.54,0.00
394.80,98.47,0.00
396.00,98.47,0.00
397.20,98.43,0.00
397.80,98.39,0.00
399.00,98.37,0.00
400.20,98.32,4.90
400.80,98.29,55.80
402.00,98.25,64.10
403.20,98.23,22.20
403.80,98.16,0.00
405.00,98.14,0.00
406.20,98.12,0.00
406.80,98.06,0.00
408.00,98.03,106.10
409.20,98.01,105.90
409.80,97.96,38.90
411.00,97.91,78.50
412.20,97.89,127.10
412.80,97.84,158.00
414.00,97.79,19.30
415.20,97.77,0.00
415.80,97.75,0.00
417.00,97.71,0.00
418.20,97.67,0.00
418.80,97.64,0.00
420.00,97.58,0.00
421.20,97.55,0.00
421.80,97.53,0.00
423.00,97.47,0.00
424.20,97.44,0.00
424.80,97.39,0.00
426.00,97.37,0.00
427.20,97.34,0.00
427.80,97.28,0.00
429.00,97.25,0.00
430.20,97.22,0.00
430.80,97.17,0.00
432.00,97.16,0.00
433.20,97.11,0.00
433.80,97.06,0.00
435.00,97.04,0.00
436.20,97.02,0.00
436.80,96.96,0.00
438.00,96.94,0.00
439.20,96.91,0.00
439.80,96.85,0.00
441.00,96.84,0.00
442.20,96.80,0.00
442.80,96.74,0.00
444.00,96.73,0.00
445.20,96.69,0.00
445.80,96.64,0.00
447.00,96.61,0.00
448.20,96.58,0.00
448.80,96.55,0.00
450.00,96.52,0.00
451.20,96.45,0.00
451.80,96.44,0.00
453.00,96.41,0.00
454.20,96.36,0.00
454.80,96.33,0.00
456.00,96.29,0.00
457.20,96.27,0.00
457.80,96.21,0.00
459.00,96.19,0.00
460.20,96.16,0.00
460.80,96.13,0.00
462.00,96.08,0.00
463.20,96.05,0.00
463.80,96.02,0.00
465.00,95.95,0.00
466.20,95.94,0.00
466.80,95.90,0.00
468.00,95.86,0.00
469.20,95.84,0.00
469.80,95.80,0.00
471.00,95.76,0.00
472.20,95.73,0.00
472.80,95.70,1.30
474.00,95.65,0.80
475.20,95.63,0.00
475.80,95.59,0.00
477.00,95.55,0.00
478.20,95.51,0.00
478.80,95.48,0.00
480.00,95.42,0.00
481.20,95.41,0.00
481.80,95.37,70.30
483.00,95.31,108.30
484.20,95.29,29.10
484.80,95.27,7.40
486.00,95.22,14.80
487.20,95.20,38.80
487.80,95.16,61.70
489.00,95.09,103.60
490.20,95.07,81.20
490.80,95.05,53.60
492.00,94.99,0.00
493.20,94.97,0.00
493.80,94.93,0.00
495.00,94.88,0.00
496.20,94.87,0.00
496.80,94.83,0.00
498.00,94.78,0.00
499.20,94.75,0.00
499.80,94.72,0.00
501.00,94.67,0.00
502.20,94.64,0.00
502.80,94.60,0.00
504.00,94.56,25.00
505.20,94.54,45.10
505.80,94.50,6.20
507.00,94.49,0.00
508.20,94.46,0.00
508.80,94.38,0.00
510.00,94.36,0.00
511.20,94.32,0.00
511.80,94.30,0.00
513.00,94.23,0.00
514.20,94.20,0.00
514.80,94.16,0.00
516.00,94.14,0.00
517.20,94.10,0.00
517.80,94.05,0.00
519.00,94.04,0.00
520.20,94.00,0.00
520.80,93.94,0.00
522.00,93.92,0.00
523.20,93.89,0.00
523.80,93.83,0.00
525.00,93.81,0.00
526.20,93.79,0.00
526.80,93.73,0.00
528.00,93.71,0.00
529.20,93.67,0.00
529.80,93.62,0.00
531.00,93.61,0.00
532.20,93.56,0.00
532.80,93.52,0.00
534.00,93.49,0.00
535.20,93.47,0.00
535.80,93.40,0.00
537.00,93.38,0.00
538.20,93.36,0.00
538.80,93.31,0.00
540.00,93.29,0.00
541.20,93.26,0.00
541.80,93.24,0.00
543.00,93.17,0.00
544.20,93.14,0.00
544.80,93.12,0.00
546.00,93.07,0.00
547.20,93.04,0.00
547.80,93.02,0.00
549.00,92.98,0.00
550.20,92.94,0.00
550.80,92.89,0.00
552.00,92.85,0.00
553.20,92.82,0.00
553.80,92.79,0.00
555.00,92.76,0.00
556.20,92.69,0.00
556.80,92.68,0.00
558.00,92.65,0.00
559.20,92.62,0.00
559.80,92.56,0.00
561.00,92.53,0.00
562.20,92.49,0.00
562.80,92.46,0.00
564.00,92.42,0.00
565.20,92.37,0.00
565.80,92.36,0.00
567.00,92.32,0.00
568.20,92.27,0.00
568.80,92.24,0.00
570.00,92.21,0.00
571.20,92.16,0.00
571.80,92.14,0.00
573.00,92.11,0.00
574.20,92.05,0.00
574.80,92.04,0.00
576.00,92.00,0.00
577.20,91.94,0.00
577.80,91.92,0.00
579.00,91.90,0.00
580.20,91.85,0.00
580.80,91.83,0.00
582.00,91.77,0.00
583.20,91.76,0.00
583.80,91.71,0.00
585.00,91.69,0.00
586.20,91.66,0.00
586.80,91.60,0.00
588.00,91.57,0.00
589.20,91.52,0.00
589.80,91.49,0.00
591.00,91.46,0.00
592.20,91.43,0.00
592.80,91.38,0.00
594.00,91.35,0.00
595.20,91.34,0.00
595.80,91.28,0.00
597.00,91.26,0.00
598.20,91.19,0.00
598.80,91.17,0.00
600.00,91.15,0.00
601.20,91.12,0.00
601.80,91.06,0.00
603.00,91.04,0.00
604.20,90.97,0.00
604.80,90.94,0.00
606.00,90.93,0.00
607.20,90.87,0.00
607.80,90.86,0.00
609.00,90.82,0.00
610.20,90.77,0.00
610.80,90.75,0.00
612.00,90.71,0.00
613.20,90.69,0.00
613.80,90.63,0.00
615.00,90.61,0.00
616.20,90.59,0.00
616.80,90.55,0.00
618.00,90.48,0.00
619.20,90.46,0.00
619.80,90.43,0.00
621.00,90.37,0.00
622.20,90.36,0.00
622.80,90.33,0.00
624.00,90.28,0.00
625.20,90.26,0.00
625.80,90.22,0.00
627.00,90.17,0.00
628.20,90.15,0.00
628.80,90.12,0.00
630.00,90.06,0.00
631.20,90.04,0.00
631.80,90.01,0.00
633.00,89.96,0.00
634.20,89.94,0.00
634.80,89.89,0.00
636.00,89.84,0.00
637.20,89.83,0.00
637.80,89.78,0.00
639.00,89.74,0.00
640.20,89.72,0.00
640.80,89.68,0.00
642.00,89.63,0.00
643.20,89.61,0.00
643.80,89.59,0.00
645.00,89.52,0.00
646.20,89.51,0.00
646.80,89.48,0.00
648.00,89.43,0.00
649.20,89.42,0.00
649.80,89.37,0.00
651.00,89.31,0.00
652.20,89.30,0.00
652.80,89.26,0.00
654.00,89.21,0.00
655.20,89.19,0.00
655.80,89.16,0.00
657.00,89.11,0.00
658.20,89.09,0.00
658.80,89.04,0.00
660.00,88.99,0.00
661.20,88.98,0.00
661.80,88.95,0.00
663.00,88.89,0.00
664.20,88.87,0.00
664.80,88.84,0.00
666.00,88.78,0.00
667.20,88.76,0.00
667.80,88.73,0.00
669.00,88.67,0.00
670.20,88.66,0.00
670.80,88.64,0.00
672.00,88.57,0.00
673.20,88.56,0.00
673.80,88.52,0.00
675.00,88.46,0.00
676.20,88.45,0.00
676.80,88.42,0.00
678.00,88.37,0.00
679.20,88.35,0.00
679.80,88.31,0.00
681.00,88.26,0.00
682.20,88.24,0.00
682.80,88.21,0.00
684.00,88.16,0.00
685.20,88.14,0.00
685.80,88.09,0.00
687.00,88.08,0.00
688.20,88.04,0.00
688.80,87.99,0.00
690.00,87.95,0.00
691.20,87.92,0.00
691.80,87.89,0.00
693.00,87.83,0.00
694.20,87.82,0.00
694.80,87.79,0.00
696.00,87.76,0.00
697.20,87.71,0.00
697.80,87.67,0.00
699.00,87.66,0.00
700.20,87.61,0.00
700.80,87.59,0.00
702.00,87.53,0.00
703.20,87.51,0.00
703.80,87.48,0.00
705.00,87.45,0.00
706.20,87.42,0.00
706.80,87.37,0.00
708.00,87.34,0.00
709.20,87.30,0.00
709.80,87.29,0.00
711.00,87.21,0.00
712.20,87.20,0.00
712.80,87.15,0.00
714.00,87.13,0.00
715.20,87.11,0.00
715.80,87.05,0.00
717.00,87.03,0.00
718.20,87.00,0.00
718.80,86.94,0.00
720.00,86.92,0.00
721.20,86.89,0.00
721.80,86.86,0.00
723.00,86.81,0.00
724.20,86.78,0.00
724.80,86.73,0.00
726.00,86.72,0.00
727.20,86.69,0.00
727.80,86.64,0.00
729.00,86.61,0.00
730.20,86.58,0.00
730.80,86.54,0.00
732.00,86.52,0.00
733.20,86.48,0.00
733.80,86.47,0.00
735.00,86.40,0.00
736.20,86.38,0.00
736.80,86.35,0.00
738.00,86.32,0.00
739.20,86.29,0.00
739.80,86.23,0.00
741.00,86.20,0.00
742.20,86.17,0.00
742.80,86.13,0.00
744.00,86.11,0.00
745.20,86.06,0.00
745.80,86.05,0.00
747.00,86.01,0.00
748.20,85.95,0.00
748.80,85.93,0.00
750.00,85.90,0.00
751.20,85.86,0.00
751.80,85.85,0.00
753.00,85.81,0.00
754.20,85.75,0.00
754.80,85.73,0.00
756.00,85.69,0.00
757.20,85.64,0.00
757.80,85.63,0.00
759.00,85.60,0.00
760.20,85.54,0.00
760.80,85.53,0.00
762.00,85.50,0.00
763.20,85.45,0.00
763.80,85.44,0.00
765.00,85.40,0.00
766.20,85.35,0.00
766.80,85.34,0.00
768.00,85.31,0.00
769.20,85.28,0.00
769.80,85.22,0.00
771.00,85.20,0.00
772.20,85.16,0.00
772.80,85.13,0.00
774.00,85.11,0.00
775.20,85.05,0.00
775.80,85.04,0.00
777.00,85.00,0.00
778.20,84.98,0.00
778.80,84.92,0.00
780.00,84.91,0.00
781.20,84.85,0.00
781.80,84.84,0.00
783.00,84.82,0.00
784.20,84.76,0.00
784.80,84.73,0.00
786.00,84.71,0.00
787.20,84.67,0.00
787.80,84.65,0.00
789.00,84.62,0.00
790.20,84.59,0.00
790.80,84.54,0.00
792.00,84.52,0.00
793.20,84.46,0.00
793.80,84.44,0.00
795.00,84.43,0.00
796.20,84.37,0.00
796.80,84.35,0.00
798.00,84.32,0.00
799.20,84.29,0.00
799.80,84.27,0.00
801.00,84.24,0.00
802.20,84.18,0.00
802.80,84.16,0.00
804.00,84.13,0.00
805.20,84.07,0.00
805.80,84.06,0.00
807.00,84.03,0.00
808.20,84.01,0.00
808.80,83.96,0.00
810.00,83.93,23.80
811.20,83.90,32.90
811.80,83.85,1.60
813.00,83.82,0.00
814.20,83.78,0.00
814.80,83.76,0.00
816.00,83.73,0.00
817.20,83.71,0.00
817.80,83.68,0.00
819.00,83.62,0.00
820.20,83.60,0.00
820.80,83.58,0.00
822.00,83.52,0.00
823.20,83.50,0.00
823.80,83.46,0.00
825.00,83.42,0.00
826.20,83.40,0.00
826.80,83.37,0.00
828.00,83.34,0.00
829.20,83.29,0.00
829.80,83.26,0.00
831.00,83.25,0.00
832.20,83.19,0.00
832.80,83.17,0.00
834.00,83.14,0.00
835.20,83.09,0.00
835.80,83.06,2.40
837.00,83.05,46.70
838.20,82.99,68.10
838.80,82.98,0.00
840.00,82.96,0.00
841.20,82.89,0.00
841.80,82.88,0.00
843.00,82.83,0.00
844.20,82.81,0.00
844.80,82.78,0.00
846.00,82.73,61.90
847.20,82.71,88.50
847.80,82.68,82.20
849.00,82.66,50.00
850.20,82.62,33.20
850.80,82.59,0.00
852.00,82.53,0.00
853.20,82.51,0.00
853.80,82.47,0.00
855.00,82.46,0.00
856.20,82.42,0.00
856.80,82.37,20.90
858.00,82.35,6.60
859.20,82.33,0.00
859.80,82.26,0.00
861.00,82.25,0.00
862.20,82.22,0.00
862.80,82.20,0.00
864.00,82.15,0.00
865.20,82.11,0.00
865.80,82.08,59.60
867.00,82.06,60.00
868.20,82.01,18.10
868.80,81.98,0.00
870.00,81.97,0.00
871.20,81.94,0.00
871.80,81.88,0.00
873.00,81.86,0.00
874.20,81.83,0.00
874.80,81.82,0.00
876.00,81.77,0.00
877.20,81.74,0.00
877.80,81.71,0.00
879.00,81.66,0.00
880.20,81.64,0.00
880.80,81.62,0.00
882.00,81.56,0.00
883.20,81.53,0.00
883.80,81.50,0.00
885.00,81.49,0.00
886.20,81.44,0.00
886.80,81.42,0.00
888.00,81.38,0.00
889.20,81.35,0.00
889.80,81.32,0.00
891.00,81.29,58.00
892.20,81.25,27.60
892.80,81.24,0.00
894.00,81.19,0.00
895.20,81.15,0.00
895.80,81.14,0.00
897.00,81.09,9.90
898.20,81.06,0.00
898.80,81.01,0.00
900.00,81.00,0.00
901.20,80.97,0.00
901.80,80.92,0.00
903.00,80.90,0.00
904.20,80.88,0.00
904.80,80.82,0.00
906.00,80.81,0.00
907.20,80.78,0.00
907.80,80.74,0.00
909.00,80.72,0.00
910.20,80.69,0.00
910.80,80.64,0.00
912.00,80.62,0.00
913.20,80.58,0.00
913.80,80.57,0.00
915.00,80.52,0.00
916.20,80.49,0.00
916.80,80.45,0.00
918.00,80.43,0.00
919.20,80.40,0.00
919.80,80.35,0.00
921.00,80.34,0.00
922.20,80.31,0.00
922.80,80.25,0.00
924.00,80.24,95.00
925.20,80.21,125.20
925.80,80.16,103.00
927.00,80.14,79.10
928.20,80.13,65.60
928.80,80.09,46.70
930.00,80.05,36.90
931.20,80.01,13.90
931.80,79.99,0.00
933.00,79.96,0.00
934.20,79.90,0.00
934.80,79.89,0.00
936.00,79.87,0.00
937.20,79.81,0.00
937.80,79.79,15.90
939.00,79.77,59.60
940.20,79.72,87.20
940.80,79.70,0.00
942.00,79.66,0.00
943.20,79.62,0.00
943.80,79.61,0.00
945.00,79.57,0.00
946.20,79.51,0.00
946.80,79.51,0.00
948.00,79.49,0.00
949.20,79.47,0.00
949.80,79.41,0.00
951.00,79.39,0.00
952.20,79.35,19.20
952.80,79.34,19.20
954.00,79.30,0.00
955.20,79.25,0.00
955.80,79.24,0.00
957.00,79.21,0.00
958.20,79.16,0.00
958.80,79.14,0.00
960.00,79.11,4.10
961.20,79.09,41.00
961.80,79.05,70.70
963.00,79.00,124.50
964.20,78.99,140.20
964.80,78.97,92.10
966.00,78.92,24.60
967.20,78.91,0.00
967.80,78.89,0.00
969.00,78.83,0.00
970.20,78.80,0.00
970.80,78.79,0.00
972.00,78.74,0.00
973.20,78.73,0.00
973.80,78.69,0.00
975.00,78.64,0.00
976.20,78.62,0.00
976.80,78.59,0.00
978.00,78.54,0.00
979.20,78.53,0.00
979.80,78.51,0.00
981.00,78.46,0.00
982.20,78.44,0.00
982.80,78.41,0.00
984.00,78.39,0.00
985.20,78.35,0.00
985.80,78.32,0.00
987.00,78.27,0.00
988.20,78.25,0.00
988.80,78.23,0.00
990.00,78.18,0.00
991.20,78.17,0.00
991.80,78.16,0.00
993.00,78.09,0.00
994.20,78.08,0.00
994.80,78.05,0.00
996.00,78.00,0.00
997.20,77.98,0.00
997.80,77.96,0.00
999.00,77.90,0.00
1000.20,77.88,0.00
1000.80,77.86,0.00
1002.00,77.85,0.00
1003.20,77.79,0.00
1003.80,77.76,0.00
1005.00,77.72,0.00
1006.20,77.72,0.00
1006.80,77.68,0.00
1008.00,77.63,0.00
1009.20,77.61,0.00
1009.80,77.59,0.00
1011.00,77.54,0.00
1012.20,77.52,0.00
1012.80,77.50,0.00
1014.00,77.45,0.00
1015.20,77.44,0.00
1015.80,77.41,0.00
1017.00,77.36,0.00
1018.20,77.34,0.00
1018.80,77.31,3.30
1020.00,77.27,0.00
1021.20,77.25,0.00
1021.80,77.23,0.00
1023.00,77.20,0.00
1024.20,77.15,0.00
1024.80,77.13,0.00
1026.00,77.08,0.00
1027.20,77.07,0.00
1027.80,77.03,0.00
1029.00,77.01,0.00
1030.20,76.96,0.00
1030.80,76.93,0.00
1032.00,76.90,0.00
1033.20,76.88,0.00
1033.80,76.85,0.00
1035.00,76.83,0.00
1036.20,76.78,0.00
1036.80,76.75,0.00
1038.00,76.73,0.00
1039.20,76.70,0.00
1039.80,76.66,0.00
1041.00,76.62,0.00
1042.20,76.62,0.00
1042.80,76.59,0.00
1044.00,76.56,0.00
1045.20,76.51,0.00
1045.80,76.48,0.00
1047.00,76.45,0.00
1048.20,76.43,0.00
1048.80,76.40,0.00
1050.00,76.38,0.00
1051.20,76.32,0.00
1051.80,76.32,0.00
1053.00,76.27,0.00
1054.20,76.25,0.00
1054.80,76.23,0.00
1056.00,76.18,0.00
1057.20,76.15,0.00
1057.80,76.11,0.00
1059.00,76.10,0.00
1060.20,76.08,0.00
1060.80,76.03,0.00
1062.00,76.00,0.00
1063.20,75.98,0.00
1063.80,75.93,0.00
1065.00,75.91,0.00
1066.20,75.89,0.00
1066.80,75.85,0.00
1068.00,75.83,0.00
1069.20,75.79,0.00
1069.80,75.78,0.00
1071.00,75.71,0.00
1072.20,75.70,0.00
1072.80,75.69,0.00
1074.00,75.63,0.00
1075.20,75.60,0.00
1075.80,75.56,0.00
1077.00,75.55,0.00
1078.20,75.52,0.00
1078.80,75.50,0.00
1080.00,75.46,0.00
1081.20,75.43,0.00
1081.80,75.38,0.00
1083.00,75.36,0.00
1084.20,75.34,0.00
1084.80,75.32,6.20
1086.00,75.27,70.00
1087.20,75.25,100.60
1087.80,75.20,113.90
1089.00,75.20,156.10
1090.20,75.17,193.40
1090.80,75.10,193.20
1092.00,75.09,194.10
1093.20,75.07,166.40
1093.80,75.01,102.70
1095.00,75.00,51.20
1096.20,74.98,42.00
1096.80,74.93,13.60
1098.00,74.91,0.00
1099.20,74.88,0.00
1099.80,74.86,0.00
1101.00,74.82,0.00
1102.20,74.78,0.00
1102.80,74.75,0.00
1104.00,74.74,0.00
1105.20,74.70,0.00
1105.80,74.66,0.00
1107.00,74.64,0.00
1108.20,74.62,0.00
1108.80,74.57,0.00
1110.00,74.55,0.00
1111.20,74.52,0.00
1111.80,74.47,0.00
1113.00,74.45,0.00
1114.20,74.43,0.00
1114.80,74.39,0.00
1116.00,74.37,0.00
1117.20,74.35,0.00
1117.80,74.28,0.00
1119.00,74.28,0.00
1120.20,74.25,0.00
1120.80,74.22,31.90
1122.00,74.20,32.30
1123.20,74.14,32.30
1123.80,74.13,0.00
1125.00,74.10,0.00
1126.20,74.06,0.00
1126.80,74.05,0.00
1128.00,74.01,0.00
1129.20,73.95,0.00
1129.80,73.94,48.90
1131.00,73.92,84.00
1132.20,73.87,28.20
1132.80,73.86,0.00
1134.00,73.82,0.00
1135.20,73.77,19.60
1135.80,73.76,4.90
1137.00,73.73,0.00
1138.20,73.69,0.00
1138.80,73.67,0.00
1140.00,73.63,0.00
1141.20,73.59,6.60
1141.80,73.58,6.10
1143.00,73.56,0.00
1144.20,73.51,0.00
1144.80,73.49,0.00
1146.00,73.47,0.00
1147.20,73.42,0.00
1147.80,73.40,0.00
1149.00,73.38,0.00
