Time (s),Mass (g)
663,90.68
664,90.60
665,90.55
666,90.52
667,90.44
668,90.40
669,90.37
670,90.28
671,90.24
672,90.16
673,90.12
674,90.08
675,90.00
676,89.97
677,89.91
678,89.84
679,89.81
680,89.76
681,89.68
682,89.65
683,89.59
684,89.51
685,89.48
686,89.42
687,89.35
688,89.32
689,89.25
690,89.18
691,89.16
692,89.11
693,89.01
694,88.99
695,88.93
696,88.90
697,88.82
698,88.78
699,88.70
700,88.66
701,88.62
702,88.52
703,88.50
704,88.45
705,88.37
706,88.34
707,88.29
708,88.20
709,88.17
710,88.13
711,88.06
712,88.03
713,87.95
714,87.87
715,87.85
716,87.78
717,87.71
718,87.68
719,87.65
720,87.56
721,87.53
722,87.49
723,87.40
724,87.38
725,87.32
726,87.23
727,87.20
728,87.15
729,87.11
730,87.02
731,86.98
732,86.94
733,86.85
734,86.81
735,86.75
736,86.71
737,86.65
738,86.58
739,86.55
740,86.48
741,86.41
742,86.37
743,86.32
744,86.25
745,86.21
746,86.16
747,86.08
748,86.05
749,86.00
750,85.91
751,85.89
752,85.83
753,85.74
754,85.72
755,85.67
756,85.64
757,85.53
758,85.49
759,85.42
760,85.38
761,85.34
762,85.26
763,85.22
764,85.18
765,85.08
766,85.06
767,85.00
768,84.91
769,84.88
770,84.84
771,84.75
772,84.72
773,84.68
774,84.60
775,84.57
776,84.52
777,84.47
778,84.39
779,84.35
780,84.31
781,84.22
782,84.17
783,84.14
784,84.06
785,84.00
786,83.97
787,83.88
788,83.85
789,83.77
790,83.74
791,83.68
792,83.59
793,83.58
794,83.51
795,83.43
796,83.39
797,83.35
798,83.27
799,83.24
800,83.18
801,83.10
802,83.08
803,83.02
804,82.99
805,82.89
806,82.84
807,82.81
808,82.72
809,82.68
810,82.60
811,82.56
812,82.52
813,82.43
814,82.41
815,82.35
816,82.27
817,82.24
818,82.18
819,82.09
820,82.06
821,82.02
822,81.93
823,81.90
824,81.85
825,81.78
826,81.74
827,81.69
828,81.61
829,81.59
830,81.51
831,81.43
832,81.40
833,81.34
834,81.26
835,81.23
836,81.18
837,81.09
838,81.07
839,81.02
840,80.92
841,80.90
842,80.84
843,80.80
844,80.71
845,80.68
846,80.64
847,80.55
848,80.49
849,80.46
850,80.40
851,80.30
852,80.27
853,80.21
854,80.13
855,80.11
856,80.05
857,80.00
858,79.91
859,79.86
860,79.80
861,79.75
862,79.70
863,79.62
864,79.59
865,79.53
866,79.45
867,79.42
868,79.36
869,79.31
870,79.22
871,79.19
872,79.11
873,79.07
874,79.02
875,78.93
876,78.90
877,78.84
878,78.77
879,78.74
880,78.67
881,78.63
882,78.56
883,78.52
884,78.43
885,78.37
886,78.30
887,78.27
888,78.21
889,78.12
890,78.10
891,78.03
892,77.94
893,77.91
894,77.86
895,77.78
896,77.75
897,77.69
898,77.60
899,77.57
900,77.51
901,77.43
902,77.39
903,77.35
904,77.25
905,77.21
906,77.16
907,77.07
908,77.03
909,76.98
910,76.89
911,76.86
912,76.81
913,76.75
914,76.66
915,76.61
916,76.52
917,76.50
918,76.45
919,76.36
920,76.32
921,76.27
922,76.23
923,76.12
924,76.09
925,76.05
926,75.96
927,75.91
928,75.83
929,75.80
930,75.74
931,75.65
932,75.61
933,75.56
934,75.52
935,75.42
936,75.37
937,75.29
938,75.26
939,75.18
940,75.12
941,75.09
942,75.02
943,74.93
944,74.89
945,74.84
946,74.79
947,74.70
948,74.64
949,74.61
950,74.51
951,74.46
952,74.39
953,74.34
954,74.29
955,74.25
956,74.15
957,74.10
958,74.02
959,73.99
960,73.92
961,73.87
962,73.77
963,73.73
964,73.71
965,73.60
966,73.54
967,73.46
968,73.43
969,73.37
970,73.27
971,73.24
972,73.19
973,73.14
974,73.07
975,72.97
976,72.94
977,72.87
978,72.79
979,72.76
980,72.69
981,72.61
982,72.57
983,72.51
984,72.41
985,72.37
986,72.32
987,72.22
988,72.19
989,72.14
990,72.03
991,72.00
992,71.95
993,71.88
994,71.81
995,71.72
996,71.68
997,71.63
998,71.54
999,71.50
1000,71.44
1001,71.33
1002,71.31
1003,71.25
1004,71.15
1005,71.12
1006,71.06
1007,70.96
1008,70.93
1009,70.86
1010,70.76
1011,70.74
1012,70.67
1013,70.57
1014,70.54
1015,70.48
1016,70.37
1017,70.34
1018,70.29
1019,70.20
1020,70.16
1021,70.11
1022,70.00
1023,69.97
1024,69.91
1025,69.85
1026,69.78
1027,69.66
1028,69.64
1029,69.58
1030,69.47
1031,69.44
1032,69.38
1033,69.27
1034,69.24
1035,69.18
1036,69.07
1037,69.04
1038,68.97
1039,68.87
1040,68.84
1041,68.79
1042,68.69
1043,68.64
1044,68.58
1045,68.46
1046,68.42
1047,68.37
1048,68.33
1049,68.22
1050,68.17
1051,68.06
1052,68.02
1053,67.97
1054,67.92
1055,67.81
1056,67.75
1057,67.65
1058,67.62
1059,67.57
1060,67.46
1061,67.42
1062,67.36
1063,67.25
1064,67.22
1065,67.15
1066,67.05
1067,67.02
1068,66.95
1069,66.85
1070,66.80
1071,66.75
1072,66.64
1073,66.60
1074,66.53
1075,66.48
1076,66.38
1077,66.32
1078,66.22
1079,66.19
1080,66.11
1081,66.00
1082,65.96
1083,65.90
1084,65.79
1085,65.77
1086,65.69
1087,65.58
1088,65.55
1089,65.46
1090,65.36
1091,65.32
1092,65.26
1093,65.19
1094,65.10
1095,65.03
1096,64.93
1097,64.89
1098,64.83
1099,64.72
1100,64.69
1101,64.63
1102,64.51
1103,64.47
1104,64.39
1105,64.29
1106,64.24
1107,64.18
1108,64.07
1109,64.03
1110,63.95
1111,63.83
1112,63.81
1113,63.74
1114,63.62
1115,63.58
1116,63.52
1117,63.40
1118,63.35
1119,63.27
1120,63.23
1121,63.18
1122,63.03
1123,62.98
1124,62.91
1125,62.85
1126,62.73
1127,62.67
1128,62.62
1129,62.50
1130,62.45
1131,62.33
1132,62.30
1133,62.22
1134,62.11
1135,62.06
1136,61.97
1137,61.87
1138,61.83
1139,61.75
1140,61.65
1141,61.61
1142,61.53
1143,61.41
1144,61.38
1145,61.30
1146,61.17
1147,61.13
1148,61.06
1149,60.96
1150,60.90
1151,60.83
1152,60.69
1153,60.65
1154,60.59
1155,60.51
1156,60.45
1157,60.36
1158,60.25
1159,60.18
1160,60.05
1161,60.02
1162,59.94
1163,59.82
1164,59.78
1165,59.70
1166,59.58
1167,59.54
1168,59.45
1169,59.34
1170,59.29
1171,59.20
1172,59.15
1173,59.01
1174,58.95
1175,58.84
1176,58.80
1177,58.72
1178,58.59
1179,58.55
1180,58.46
1181,58.34
1182,58.30
1183,58.22
1184,58.10
1185,58.06
1186,57.97
1187,57.83
1188,57.80
1189,57.73
1190,57.60
1191,57.56
1192,57.47
1193,57.35
1194,57.30
1195,57.22
1196,57.08
1197,57.04
1198,56.96
1199,56.81
1200,56.77
1201,56.70
1202,56.57
1203,56.53
1204,56.44
1205,56.38
1206,56.24
1207,56.18
1208,56.12
1209,56.00
1210,55.93
1211,55.86
1212,55.72
1213,55.65
1214,55.60
1215,55.47
1216,55.40
1217,55.33
1218,55.21
1219,55.14
1220,55.02
1221,54.97
1222,54.89
1223,54.75
1224,54.70
1225,54.62
1226,54.49
1227,54.44
1228,54.36
1229,54.21
1230,54.16
1231,54.10
1232,53.96
1233,53.91
1234,53.82
1235,53.69
1236,53.65
1237,53.57
1238,53.42
1239,53.35
1240,53.30
1241,53.16
1242,53.12
1243,53.03
1244,52.90
1245,52.85
1246,52.76
1247,52.62
1248,52.59
1249,52.47
1250,52.34
1251,52.30
1252,52.24
1253,52.08
1254,52.03
1255,51.94
1256,51.86
1257,51.75
1258,51.67
1259,51.54
1260,51.48
1261,51.40
1262,51.26
1263,51.21
1264,51.13
1265,50.98
1266,50.95
1267,50.86
1268,50.71
1269,50.66
1270,50.58
1271,50.44
1272,50.40
1273,50.29
1274,50.17
1275,50.13
1276,50.02
1277,49.90
1278,49.84
1279,49.74
1280,49.69
1281,49.53
1282,49.46
1283,49.35
1284,49.29
1285,49.20
1286,49.05
1287,48.99
1288,48.90
1289,48.79
1290,48.72
1291,48.63
1292,48.49
1293,48.44
1294,48.37
1295,48.21
1296,48.16
1297,48.07
1298,47.93
1299,47.88
1300,47.79
1301,47.66
1302,47.61
1303,47.53
1304,47.38
1305,47.34
1306,47.25
1307,47.12
1308,47.07
1309,46.98
1310,46.91
1311,46.74
1312,46.67
1313,46.62
1314,46.46
1315,46.39
1316,46.34
1317,46.18
1318,46.12
1319,45.99
1320,45.94
1321,45.84
1322,45.79
1323,45.64
1324,45.57
1325,45.45
1326,45.39
1327,45.32
1328,45.17
1329,45.12
1330,45.02
1331,44.97
1332,44.82
1333,44.75
1334,44.63
1335,44.58
1336,44.52
1337,44.36
1338,44.33
1339,44.24
1340,44.10
1341,44.04
1342,43.97
1343,43.90
1344,43.76
1345,43.70
1346,43.64
1347,43.56
1348,43.40
1349,43.36
1350,43.27
1351,43.14
1352,43.09
1353,43.00
1354,42.95
1355,42.87
1356,42.72
1357,42.66
1358,42.58
1359,42.45
1360,42.41
1361,42.33
1362,42.20
1363,42.16
1364,42.08
1365,41.95
1366,41.91
1367,41.83
1368,41.70
1369,41.65
1370,41.59
1371,41.47
1372,41.43
1373,41.34
1374,41.23
1375,41.19
1376,41.12
1377,40.98
1378,40.94
1379,40.88
1380,40.76
1381,40.72
1382,40.64
1383,40.53
1384,40.48
1385,40.42
1386,40.30
1387,40.28
1388,40.20
1389,40.09
1390,40.04
1391,39.98
1392,39.93
1393,39.81
1394,39.76
1395,39.66
1396,39.62
1397,39.55
1398,39.45
1399,39.42
1400,39.34
1401,39.24
1402,39.20
1403,39.14
1404,39.04
1405,39.01
1406,38.94
1407,38.84
1408,38.82
1409,38.77
1410,38.67
1411,38.63
1412,38.57
1413,38.47
1414,38.45
1415,38.39
1416,38.29
1417,38.27
1418,38.20
1419,38.16
1420,38.07
1421,38.02
1422,37.95
1423,37.91
1424,37.86
1425,37.78
1426,37.74
1427,37.70
1428,37.60
1429,37.59
1430,37.53
1431,37.48
1432,37.39
1433,37.36
1434,37.30
1435,37.27
1436,37.21
1437,37.15
1438,37.11
1439,37.07
1440,36.99
1441,36.97
1442,36.92
1443,36.85
1444,36.83
1445,36.79
1446,36.72
1447,36.69
1448,36.66
1449,36.59
1450,36.57
1451,36.52
1452,36.45
1453,36.44
1454,36.41
1455,36.36
1456,36.34
1457,36.28
1458,36.23
1459,36.20
1460,36.16
1461,36.11
1462,36.09
1463,36.05
1464,36.00
1465,35.99
1466,35.95
1467,35.90
1468,35.88
1469,35.86
1470,35.83
1471,35.76
1472,35.74
1473,35.72
1474,35.68
1475,35.64
1476,35.59
1477,35.58
1478,35.56
1479,35.52
1480,35.47
1481,35.43
1482,35.41
1483,35.39
1484,35.36
1485,35.34
1486,35.30
1487,35.26
1488,35.24
1489,35.21
1490,35.17
1491,35.15
1492,35.11
1493,35.06
1494,35.05
1495,35.04
1496,35.01
1497,34.98
1498,34.96
1499,34.92
1500,34.90
1501,34.89
1502,34.85
1503,34.84
1504,34.81
1505,34.78
1506,34.77
1507,34.73
1508,34.72
1509,34.70
1510,34.66
1511,34.65
1512,34.63
1513,34.60
1514,34.59
1515,34.57
1516,34.54
1517,34.53
1518,34.52
1519,34.48
1520,34.47
1521,34.46
1522,34.43
1523,34.42
1524,34.39
1525,34.37
1526,34.36
1527,34.33
1528,34.30
1529,34.30
1530,34.28
1531,34.25
1532,34.24
1533,34.22
1534,34.18
1535,34.18
1536,34.16
1537,34.15
1538,34.12
1539,34.11
1540,34.09
1541,34.07
1542,34.04
1543,34.03
1544,34.02
1545,33.99
1546,33.96
1547,33.96
1548,33.95
1549,33.92
1550,33.91
1551,33.89
1552,33.88
1553,33.85
1554,33.84
1555,33.82
1556,33.82
1557,33.79
1558,33.79
1559,33.76
1560,33.73
1561,33.72
1562,33.70
1563,33.68
1564,33.67
1565,33.67
1566,33.63
1567,33.62
1568,33.60
1569,33.60
1570,33.58
1571,33.57
1572,33.55
1573,33.54
1574,33.53
1575,33.49
1576,33.49
1577,33.48
1578,33.44
1579,33.43
1580,33.43
1581,33.41
1582,33.39
1583,33.38
1584,33.37
1585,33.36
1586,33.32
1587,33.31
1588,33.31
1589,33.30
1590,33.27
1591,33.26
1592,33.26
1593,33.22
1594,33.22
1595,33.20
1596,33.18
1597,33.17
1598,33.16
1599,33.14
1600,33.13
1601,33.11
1602,33.10
1603,33.08
