Time (s),Mass (g)
629,77.57
630,77.54
631,77.51
632,77.45
633,77.38
634,77.36
635,77.32
636,77.25
637,77.24
638,77.19
639,77.15
640,77.07
641,77.04
642,76.98
643,76.95
644,76.92
645,76.85
646,76.81
647,76.77
648,76.70
649,76.68
650,76.64
651,76.56
652,76.54
653,76.50
654,76.43
655,76.41
656,76.37
657,76.30
658,76.28
659,76.23
660,76.19
661,76.12
662,76.10
663,76.04
664,76.02
665,75.97
666,75.90
667,75.88
668,75.85
669,75.76
670,75.73
671,75.70
672,75.63
673,75.61
674,75.57
675,75.49
676,75.48
677,75.43
678,75.35
679,75.33
680,75.30
681,75.22
682,75.20
683,75.16
684,75.08
685,75.06
686,75.02
687,74.95
688,74.92
689,74.88
690,74.82
691,74.79
692,74.75
693,74.68
694,74.66
695,74.62
696,74.54
697,74.52
698,74.48
699,74.45
700,74.38
701,74.34
702,74.32
703,74.24
704,74.20
705,74.17
706,74.12
707,74.05
708,74.03
709,74.00
710,73.91
711,73.90
712,73.85
713,73.78
714,73.76
715,73.73
716,73.65
717,73.62
718,73.58
719,73.51
720,73.49
721,73.44
722,73.38
723,73.35
724,73.31
725,73.24
726,73.23
727,73.18
728,73.11
729,73.08
730,73.05
731,73.02
732,72.94
733,72.90
734,72.87
735,72.80
736,72.76
737,72.74
738,72.66
739,72.65
740,72.57
741,72.55
742,72.52
743,72.43
744,72.41
745,72.37
746,72.29
747,72.27
748,72.23
749,72.16
750,72.14
751,72.11
752,72.04
753,72.01
754,71.97
755,71.90
756,71.87
757,71.84
758,71.77
759,71.74
760,71.68
761,71.63
762,71.59
763,71.55
764,71.49
765,71.47
766,71.43
767,71.39
768,71.32
769,71.29
770,71.22
771,71.20
772,71.17
773,71.08
774,71.06
775,71.03
776,70.94
777,70.93
778,70.88
779,70.85
780,70.78
781,70.74
782,70.67
783,70.66
784,70.62
785,70.58
786,70.54
787,70.50
788,70.43
789,70.38
790,70.33
791,70.31
792,70.27
793,70.18
794,70.16
795,70.13
796,70.09
797,70.03
798,69.98
799,69.92
800,69.90
801,69.87
802,69.82
803,69.75
804,69.71
805,69.64
806,69.62
807,69.59
808,69.52
809,69.50
810,69.45
811,69.38
812,69.35
813,69.33
814,69.25
815,69.23
816,69.19
817,69.11
818,69.09
819,69.04
820,68.97
821,68.95
822,68.93
823,68.84
824,68.82
825,68.78
826,68.71
827,68.69
828,68.64
829,68.57
830,68.55
831,68.50
832,68.43
833,68.41
834,68.37
835,68.34
836,68.27
837,68.23
838,68.16
839,68.14
840,68.10
841,68.03
842,68.01
843,67.96
844,67.90
845,67.87
846,67.82
847,67.77
848,67.73
849,67.68
850,67.62
851,67.59
852,67.56
853,67.54
854,67.46
855,67.42
856,67.36
857,67.33
858,67.28
859,67.21
860,67.20
861,67.15
862,67.09
863,67.06
864,67.01
865,66.94
866,66.91
867,66.88
868,66.81
869,66.78
870,66.74
871,66.67
872,66.65
873,66.59
874,66.53
875,66.50
876,66.48
877,66.39
878,66.38
879,66.34
880,66.25
881,66.23
882,66.19
883,66.15
884,66.07
885,66.04
886,65.99
887,65.96
888,65.91
889,65.84
890,65.82
891,65.78
892,65.73
893,65.65
894,65.62
895,65.61
896,65.53
897,65.49
898,65.46
899,65.38
900,65.36
901,65.27
902,65.26
903,65.21
904,65.14
905,65.12
906,65.08
907,65.01
908,64.98
909,64.93
910,64.87
911,64.85
912,64.80
913,64.73
914,64.70
915,64.66
916,64.60
917,64.58
918,64.53
919,64.45
920,64.43
921,64.39
922,64.32
923,64.28
924,64.24
925,64.17
926,64.14
927,64.11
928,64.02
929,64.00
930,63.96
931,63.92
932,63.84
933,63.80
934,63.74
935,63.71
936,63.66
937,63.60
938,63.58
939,63.52
940,63.45
941,63.42
942,63.38
943,63.34
944,63.27
945,63.23
946,63.17
947,63.14
948,63.09
949,63.02
950,62.99
951,62.94
952,62.87
953,62.84
954,62.79
955,62.73
956,62.71
957,62.64
958,62.58
959,62.56
960,62.50
961,62.46
962,62.41
963,62.35
964,62.31
965,62.25
966,62.18
967,62.15
968,62.12
969,62.02
970,62.01
971,61.95
972,61.89
973,61.86
974,61.81
975,61.74
976,61.72
977,61.68
978,61.63
979,61.55
980,61.52
981,61.49
982,61.40
983,61.37
984,61.30
985,61.27
986,61.23
987,61.14
988,61.11
989,61.06
990,60.99
991,60.96
992,60.92
993,60.88
994,60.83
995,60.79
996,60.70
997,60.66
998,60.58
999,60.54
1000,60.50
1001,60.42
1002,60.40
1003,60.35
1004,60.28
1005,60.25
1006,60.19
1007,60.11
1008,60.09
1009,60.04
1010,59.96
1011,59.92
1012,59.88
1013,59.79
1014,59.76
1015,59.72
1016,59.64
1017,59.61
1018,59.57
1019,59.52
1020,59.43
1021,59.40
1022,59.32
1023,59.30
1024,59.25
1025,59.15
1026,59.14
1027,59.09
1028,59.05
1029,58.96
1030,58.91
1031,58.84
1032,58.82
1033,58.78
1034,58.72
1035,58.62
1036,58.59
1037,58.52
1038,58.48
1039,58.43
1040,58.35
1041,58.33
1042,58.27
1043,58.20
1044,58.16
1045,58.11
1046,58.01
1047,57.98
1048,57.95
1049,57.90
1050,57.80
1051,57.76
1052,57.67
1053,57.65
1054,57.60
1055,57.51
1056,57.48
1057,57.44
1058,57.35
1059,57.30
1060,57.26
1061,57.17
1062,57.14
1063,57.08
1064,56.99
1065,56.97
1066,56.91
1067,56.86
1068,56.77
1069,56.73
1070,56.68
1071,56.59
1072,56.55
1073,56.47
1074,56.45
1075,56.38
1076,56.33
1077,56.24
1078,56.19
1079,56.11
1080,56.08
1081,56.02
1082,55.99
1083,55.89
1084,55.84
1085,55.78
1086,55.74
1087,55.68
1088,55.59
1089,55.55
1090,55.49
1091,55.43
1092,55.35
1093,55.29
1094,55.20
1095,55.17
1096,55.12
1097,55.07
1098,54.98
1099,54.92
1100,54.83
1101,54.80
1102,54.75
1103,54.65
1104,54.62
1105,54.57
1106,54.47
1107,54.43
1108,54.37
1109,54.32
1110,54.22
1111,54.17
1112,54.08
1113,54.05
1114,53.98
1115,53.89
1116,53.85
1117,53.79
1118,53.70
1119,53.67
1120,53.59
1121,53.54
1122,53.49
1123,53.42
1124,53.32
1125,53.28
1126,53.23
1127,53.13
1128,53.08
1129,53.03
1130,52.92
1131,52.87
1132,52.78
1133,52.74
1134,52.69
1135,52.58
1136,52.55
1137,52.49
1138,52.38
1139,52.34
1140,52.27
1141,52.19
1142,52.14
1143,52.08
1144,51.96
1145,51.93
1146,51.87
1147,51.76
1148,51.73
1149,51.67
1150,51.61
1151,51.50
1152,51.45
1153,51.36
1154,51.32
1155,51.25
1156,51.13
1157,51.09
1158,51.03
1159,50.98
1160,50.87
1161,50.82
1162,50.71
1163,50.68
1164,50.62
1165,50.50
1166,50.47
1167,50.40
1168,50.29
1169,50.26
1170,50.19
1171,50.07
1172,50.04
1173,49.96
1174,49.87
1175,49.83
1176,49.75
1177,49.63
1178,49.60
1179,49.54
1180,49.41
1181,49.38
1182,49.32
1183,49.19
1184,49.16
1185,49.07
1186,49.04
1187,48.92
1188,48.86
1189,48.74
1190,48.70
1191,48.63
1192,48.52
1193,48.47
1194,48.41
1195,48.31
1196,48.26
1197,48.19
1198,48.06
1199,48.02
1200,47.97
1201,47.84
1202,47.79
1203,47.72
1204,47.59
1205,47.55
1206,47.50
1207,47.45
1208,47.32
1209,47.26
1210,47.14
1211,47.10
1212,47.03
1213,46.91
1214,46.87
1215,46.81
1216,46.68
1217,46.65
1218,46.56
1219,46.45
1220,46.41
1221,46.33
1222,46.22
1223,46.17
1224,46.09
1225,45.96
1226,45.91
1227,45.87
1228,45.74
1229,45.70
1230,45.63
1231,45.51
1232,45.46
1233,45.38
1234,45.25
1235,45.20
1236,45.14
1237,45.07
1238,44.94
1239,44.87
1240,44.77
1241,44.72
1242,44.64
1243,44.61
1244,44.47
1245,44.40
1246,44.29
1247,44.25
1248,44.17
1249,44.03
1250,43.98
1251,43.92
1252,43.77
1253,43.74
1254,43.65
1255,43.52
1256,43.48
1257,43.39
1258,43.27
1259,43.23
1260,43.14
1261,43.02
1262,42.97
1263,42.89
1264,42.76
1265,42.71
1266,42.65
1267,42.51
1268,42.47
1269,42.40
1270,42.32
1271,42.17
1272,42.09
1273,42.05
1274,41.93
1275,41.84
1276,41.74
1277,41.69
1278,41.62
1279,41.49
1280,41.44
1281,41.36
1282,41.23
1283,41.18
1284,41.10
1285,41.04
1286,40.88
1287,40.83
1288,40.72
1289,40.66
1290,40.60
1291,40.44
1292,40.41
1293,40.31
1294,40.19
1295,40.14
1296,40.05
1297,39.99
1298,39.85
1299,39.79
1300,39.74
1301,39.60
1302,39.54
1303,39.48
1304,39.36
1305,39.28
1306,39.23
1307,39.09
1308,39.02
1309,38.90
1310,38.86
1311,38.77
1312,38.71
1313,38.59
1314,38.53
1315,38.42
1316,38.37
1317,38.30
1318,38.15
1319,38.11
1320,38.04
1321,37.91
1322,37.86
1323,37.79
1324,37.65
1325,37.61
1326,37.53
1327,37.41
1328,37.37
1329,37.31
1330,37.17
1331,37.14
1332,37.05
1333,36.90
1334,36.86
1335,36.79
1336,36.65
1337,36.61
1338,36.55
1339,36.41
1340,36.37
1341,36.28
1342,36.14
1343,36.10
1344,36.04
1345,35.91
1346,35.88
1347,35.80
1348,35.75
1349,35.61
1350,35.54
1351,35.43
1352,35.40
1353,35.31
1354,35.19
1355,35.16
1356,35.08
1357,34.94
1358,34.90
1359,34.83
1360,34.72
1361,34.67
1362,34.61
1363,34.48
1364,34.44
1365,34.37
1366,34.25
1367,34.20
1368,34.14
1369,34.02
1370,34.00
1371,33.92
1372,33.80
1373,33.75
1374,33.69
1375,33.60
1376,33.55
1377,33.47
1378,33.37
1379,33.33
1380,33.26
1381,33.20
1382,33.11
1383,33.03
1384,32.96
1385,32.93
1386,32.86
1387,32.74
1388,32.71
1389,32.64
1390,32.54
1391,32.50
1392,32.44
1393,32.33
1394,32.29
1395,32.25
1396,32.14
1397,32.13
1398,32.05
1399,32.00
1400,31.90
1401,31.86
1402,31.76
1403,31.74
1404,31.67
1405,31.62
1406,31.53
1407,31.50
1408,31.46
1409,31.36
1410,31.31
1411,31.24
1412,31.20
1413,31.14
1414,31.07
1415,31.03
1416,30.98
1417,30.90
1418,30.88
1419,30.81
1420,30.76
1421,30.73
1422,30.68
1423,30.57
1424,30.56
1425,30.51
1426,30.43
1427,30.39
1428,30.35
1429,30.28
1430,30.25
1431,30.19
1432,30.16
1433,30.10
1434,30.05
1435,30.03
1436,29.95
1437,29.91
1438,29.88
1439,29.80
1440,29.76
1441,29.73
1442,29.66
1443,29.63
1444,29.57
1445,29.54
1446,29.51
1447,29.48
1448,29.41
1449,29.36
1450,29.30
1451,29.28
1452,29.25
1453,29.18
1454,29.16
1455,29.12
1456,29.05
1457,29.03
1458,29.00
1459,28.94
1460,28.93
1461,28.88
1462,28.82
1463,28.79
1464,28.76
1465,28.69
1466,28.68
1467,28.64
1468,28.60
1469,28.57
1470,28.53
1471,28.47
1472,28.45
1473,28.42
1474,28.36
1475,28.34
1476,28.31
1477,28.25
1478,28.22
1479,28.21
1480,28.16
1481,28.14
1482,28.10
1483,28.09
1484,28.03
1485,27.99
1486,27.96
1487,27.93
1488,27.92
1489,27.86
1490,27.85
1491,27.82
1492,27.80
1493,27.75
1494,27.72
1495,27.67
1496,27.66
1497,27.63
1498,27.60
1499,27.57
1500,27.56
1501,27.51
1502,27.49
1503,27.46
1504,27.43
1505,27.42
1506,27.38
1507,27.35
1508,27.34
1509,27.31
1510,27.28
1511,27.26
1512,27.24
1513,27.21
1514,27.20
1515,27.17
1516,27.14
1517,27.11
1518,27.09
1519,27.05
1520,27.04
1521,27.01
1522,27.00
1523,26.99
1524,26.95
1525,26.92
1526,26.91
1527,26.90
1528,26.86
1529,26.85
1530,26.84
1531,26.81
1532,26.79
1533,26.76
1534,26.74
1535,26.73
1536,26.72
1537,26.71
1538,26.67
1539,26.64
1540,26.63
1541,26.61
1542,26.59
1543,26.58
1544,26.55
1545,26.53
1546,26.52
1547,26.51
1548,26.50
1549,26.47
1550,26.45
1551,26.42
1552,26.42
1553,26.41
1554,26.40
1555,26.39
1556,26.37
1557,26.35
1558,26.35
1559,26.33
1560,26.31
1561,26.29
1562,26.27
1563,26.27
1564,26.26
1565,26.25
1566,26.22
1567,26.22
1568,26.20
1569,26.18
1570,26.18
1571,26.17
1572,26.16
1573,26.12
1574,26.13
1575,26.11
1576,26.10
1577,26.09
1578,26.07
1579,26.06
1580,26.05
1581,26.03
1582,26.02
1583,26.02
1584,26.00
1585,25.99
1586,25.98
1587,25.96
1588,25.95
1589,25.95
1590,25.93
1591,25.92
1592,25.90
1593,25.89
1594,25.89
1595,25.87
1596,25.84
1597,25.85
1598,25.84
1599,25.82
1600,25.81
1601,25.81
1602,25.79
1603,25.78
1604,25.77
1605,25.76
1606,25.75
1607,25.74
1608,25.72
1609,25.71
1610,25.70
1611,25.70
