Time (s),Mass (g)
546,81.01
547,80.94
548,80.91
549,80.87
550,80.78
551,80.76
552,80.72
553,80.64
554,80.61
555,80.57
556,80.52
557,80.44
558,80.40
559,80.37
560,80.30
561,80.26
562,80.19
563,80.16
564,80.13
565,80.04
566,80.02
567,79.99
568,79.90
569,79.87
570,79.82
571,79.79
572,79.71
573,79.67
574,79.61
575,79.58
576,79.55
577,79.47
578,79.43
579,79.39
580,79.33
581,79.30
582,79.25
583,79.19
584,79.16
585,79.11
586,79.03
587,79.00
588,78.95
589,78.88
590,78.86
591,78.81
592,78.76
593,78.74
594,78.65
595,78.62
596,78.57
597,78.50
598,78.48
599,78.43
600,78.34
601,78.32
602,78.27
603,78.19
604,78.18
605,78.13
606,78.06
607,78.03
608,77.99
609,77.90
610,77.88
611,77.84
612,77.76
613,77.75
614,77.71
615,77.62
616,77.60
617,77.56
618,77.52
619,77.44
620,77.41
621,77.33
622,77.30
623,77.27
624,77.19
625,77.16
626,77.12
627,77.04
628,77.01
629,76.97
630,76.91
631,76.88
632,76.83
633,76.76
634,76.75
635,76.70
636,76.62
637,76.60
638,76.55
639,76.48
640,76.45
641,76.40
642,76.34
643,76.32
644,76.26
645,76.20
646,76.16
647,76.11
648,76.06
649,76.03
650,75.98
651,75.90
652,75.87
653,75.83
654,75.76
655,75.74
656,75.69
657,75.64
658,75.58
659,75.54
660,75.47
661,75.45
662,75.40
663,75.34
664,75.31
665,75.26
666,75.20
667,75.17
668,75.11
669,75.05
670,75.02
671,74.98
672,74.91
673,74.88
674,74.85
675,74.77
676,74.74
677,74.68
678,74.61
679,74.60
680,74.55
681,74.50
682,74.47
683,74.42
684,74.34
685,74.33
686,74.27
687,74.18
688,74.17
689,74.13
690,74.05
691,74.03
692,73.99
693,73.92
694,73.89
695,73.87
696,73.83
697,73.78
698,73.71
699,73.68
700,73.63
701,73.55
702,73.52
703,73.47
704,73.44
705,73.36
706,73.33
707,73.31
708,73.22
709,73.19
710,73.13
711,73.12
712,73.04
713,72.98
714,72.96
715,72.92
716,72.85
717,72.82
718,72.78
719,72.73
720,72.66
721,72.63
722,72.56
723,72.54
724,72.50
725,72.43
726,72.39
727,72.36
728,72.30
729,72.26
730,72.21
731,72.14
732,72.12
733,72.07
734,72.00
735,71.98
736,71.94
737,71.87
738,71.84
739,71.80
740,71.73
741,71.70
742,71.66
743,71.58
744,71.57
745,71.52
746,71.44
747,71.42
748,71.38
749,71.31
750,71.29
751,71.24
752,71.16
753,71.14
754,71.09
755,71.04
756,71.01
757,70.98
758,70.91
759,70.88
760,70.84
761,70.76
762,70.73
763,70.71
764,70.63
765,70.60
766,70.57
767,70.47
768,70.45
769,70.41
770,70.34
771,70.32
772,70.27
773,70.24
774,70.16
775,70.12
776,70.08
777,70.06
778,70.00
779,69.93
780,69.90
781,69.86
782,69.80
783,69.76
784,69.71
785,69.68
786,69.62
787,69.56
788,69.55
789,69.47
790,69.44
791,69.38
792,69.35
793,69.31
794,69.25
795,69.22
796,69.18
797,69.11
798,69.08
799,69.04
800,68.98
801,68.91
802,68.88
803,68.83
804,68.80
805,68.76
806,68.72
807,68.65
808,68.62
809,68.55
810,68.52
811,68.48
812,68.45
813,68.37
814,68.34
815,68.28
816,68.26
817,68.20
818,68.14
819,68.11
820,68.07
821,68.02
822,67.99
823,67.95
824,67.87
825,67.86
826,67.81
827,67.74
828,67.71
829,67.67
830,67.60
831,67.58
832,67.53
833,67.50
834,67.42
835,67.39
836,67.36
837,67.29
838,67.25
839,67.19
840,67.17
841,67.12
842,67.06
843,67.04
844,66.99
845,66.91
846,66.89
847,66.86
848,66.82
849,66.74
850,66.71
851,66.63
852,66.61
853,66.58
854,66.51
855,66.47
856,66.44
857,66.37
858,66.34
859,66.30
860,66.27
861,66.19
862,66.15
863,66.10
864,66.07
865,66.02
866,65.96
867,65.93
868,65.89
869,65.85
870,65.79
871,65.76
872,65.67
873,65.66
874,65.61
875,65.58
876,65.50
877,65.47
878,65.41
879,65.39
880,65.35
881,65.27
882,65.25
883,65.20
884,65.18
885,65.11
886,65.07
887,65.01
888,64.99
889,64.95
890,64.90
891,64.83
892,64.80
893,64.73
894,64.71
895,64.66
896,64.60
897,64.58
898,64.52
899,64.46
900,64.42
901,64.39
902,64.32
903,64.30
904,64.25
905,64.22
906,64.18
907,64.09
908,64.06
909,64.02
910,63.95
911,63.94
912,63.88
913,63.81
914,63.79
915,63.73
916,63.68
917,63.65
918,63.61
919,63.55
920,63.52
921,63.46
922,63.40
923,63.36
924,63.32
925,63.25
926,63.22
927,63.19
928,63.16
929,63.07
930,63.04
931,62.97
932,62.95
933,62.90
934,62.84
935,62.81
936,62.76
937,62.70
938,62.67
939,62.61
940,62.58
941,62.52
942,62.47
943,62.40
944,62.40
945,62.34
946,62.28
947,62.26
948,62.21
949,62.17
950,62.10
951,62.06
952,62.00
953,61.97
954,61.93
955,61.85
956,61.82
957,61.78
958,61.74
959,61.68
960,61.63
961,61.56
962,61.55
963,61.50
964,61.43
965,61.40
966,61.35
967,61.31
968,61.24
969,61.20
970,61.15
971,61.12
972,61.07
973,60.99
974,60.98
975,60.92
976,60.85
977,60.82
978,60.78
979,60.70
980,60.67
981,60.63
982,60.56
983,60.54
984,60.49
985,60.45
986,60.37
987,60.33
988,60.26
989,60.24
990,60.20
991,60.17
992,60.07
993,60.04
994,60.02
995,59.93
996,59.90
997,59.83
998,59.80
999,59.75
1000,59.68
1001,59.66
1002,59.61
1003,59.53
1004,59.52
1005,59.46
1006,59.40
1007,59.37
1008,59.32
1009,59.25
1010,59.23
1011,59.18
1012,59.13
1013,59.09
1014,59.00
1015,58.98
1016,58.94
1017,58.88
1018,58.80
1019,58.76
1020,58.69
1021,58.67
1022,58.62
1023,58.55
1024,58.52
1025,58.47
1026,58.42
1027,58.35
1028,58.30
1029,58.25
1030,58.21
1031,58.17
1032,58.09
1033,58.06
1034,58.01
1035,57.93
1036,57.90
1037,57.86
1038,57.83
1039,57.73
1040,57.69
1041,57.62
1042,57.60
1043,57.54
1044,57.46
1045,57.44
1046,57.40
1047,57.31
1048,57.28
1049,57.23
1050,57.17
1051,57.13
1052,57.09
1053,57.00
1054,56.98
1055,56.92
1056,56.89
1057,56.80
1058,56.75
1059,56.69
1060,56.67
1061,56.60
1062,56.53
1063,56.51
1064,56.46
1065,56.37
1066,56.35
1067,56.31
1068,56.22
1069,56.20
1070,56.13
1071,56.06
1072,56.04
1073,55.97
1074,55.94
1075,55.85
1076,55.80
1077,55.73
1078,55.71
1079,55.65
1080,55.57
1081,55.55
1082,55.49
1083,55.41
1084,55.38
1085,55.33
1086,55.24
1087,55.21
1088,55.16
1089,55.07
1090,55.03
1091,54.99
1092,54.91
1093,54.88
1094,54.82
1095,54.79
1096,54.75
1097,54.64
1098,54.61
1099,54.55
1100,54.46
1101,54.44
1102,54.38
1103,54.34
1104,54.23
1105,54.18
1106,54.11
1107,54.08
1108,54.03
1109,53.95
1110,53.91
1111,53.86
1112,53.77
1113,53.74
1114,53.68
1115,53.59
1116,53.56
1117,53.51
1118,53.42
1119,53.40
1120,53.35
1121,53.25
1122,53.22
1123,53.17
1124,53.08
1125,53.06
1126,53.00
1127,52.91
1128,52.88
1129,52.82
1130,52.74
1131,52.70
1132,52.66
1133,52.56
1134,52.53
1135,52.48
1136,52.36
1137,52.34
1138,52.29
1139,52.19
1140,52.17
1141,52.11
1142,52.01
1143,51.99
1144,51.93
1145,51.84
1146,51.81
1147,51.76
1148,51.67
1149,51.64
1150,51.57
1151,51.52
1152,51.44
1153,51.39
1154,51.30
1155,51.27
1156,51.20
1157,51.11
1158,51.09
1159,51.02
1160,50.92
1161,50.90
1162,50.83
1163,50.74
1164,50.70
1165,50.66
1166,50.56
1167,50.53
1168,50.48
1169,50.43
1170,50.33
1171,50.29
1172,50.20
1173,50.16
1174,50.10
1175,50.01
1176,49.98
1177,49.90
1178,49.82
1179,49.78
1180,49.72
1181,49.63
1182,49.58
1183,49.53
1184,49.44
1185,49.40
1186,49.34
1187,49.24
1188,49.21
1189,49.16
1190,49.05
1191,49.01
1192,48.95
1193,48.90
1194,48.81
1195,48.75
1196,48.72
1197,48.62
1198,48.56
1199,48.47
1200,48.43
1201,48.38
1202,48.27
1203,48.24
1204,48.18
1205,48.07
1206,48.04
1207,47.97
1208,47.88
1209,47.85
1210,47.78
1211,47.74
1212,47.63
1213,47.58
1214,47.54
1215,47.43
1216,47.38
1217,47.34
1218,47.25
1219,47.15
1220,47.11
1221,47.06
1222,46.96
1223,46.92
1224,46.86
1225,46.80
1226,46.70
1227,46.64
1228,46.60
1229,46.50
1230,46.44
1231,46.34
1232,46.31
1233,46.24
1234,46.14
1235,46.10
1236,46.03
1237,45.95
1238,45.90
1239,45.83
1240,45.73
1241,45.69
1242,45.63
1243,45.58
1244,45.47
1245,45.41
1246,45.32
1247,45.29
1248,45.21
1249,45.11
1250,45.07
1251,45.01
1252,44.91
1253,44.88
1254,44.80
1255,44.71
1256,44.67
1257,44.60
1258,44.50
1259,44.46
1260,44.40
1261,44.35
1262,44.29
1263,44.14
1264,44.11
1265,44.03
1266,43.93
1267,43.89
1268,43.83
1269,43.72
1270,43.69
1271,43.61
1272,43.50
1273,43.47
1274,43.41
1275,43.29
1276,43.26
1277,43.19
1278,43.09
1279,43.06
1280,42.98
1281,42.92
1282,42.87
1283,42.73
1284,42.69
1285,42.62
1286,42.52
1287,42.48
1288,42.41
1289,42.31
1290,42.27
1291,42.20
1292,42.08
1293,42.05
1294,41.99
1295,41.93
1296,41.83
1297,41.76
1298,41.71
1299,41.62
1300,41.55
1301,41.46
1302,41.42
1303,41.34
1304,41.24
1305,41.21
1306,41.15
1307,41.03
1308,40.99
1309,40.92
1310,40.87
1311,40.74
1312,40.69
1313,40.64
1314,40.58
1315,40.45
1316,40.41
1317,40.34
1318,40.23
1319,40.19
1320,40.14
1321,40.01
1322,39.98
1323,39.92
1324,39.80
1325,39.77
1326,39.70
1327,39.64
1328,39.53
1329,39.45
1330,39.37
1331,39.34
1332,39.27
1333,39.16
1334,39.12
1335,39.05
1336,38.95
1337,38.92
1338,38.84
1339,38.73
1340,38.70
1341,38.63
1342,38.58
1343,38.52
1344,38.39
1345,38.35
1346,38.26
1347,38.20
1348,38.11
1349,38.05
1350,37.96
1351,37.92
1352,37.85
1353,37.73
1354,37.70
1355,37.63
1356,37.52
1357,37.47
1358,37.42
1359,37.31
1360,37.28
1361,37.21
1362,37.10
1363,37.07
1364,37.00
1365,36.88
1366,36.85
1367,36.78
1368,36.67
1369,36.65
1370,36.57
1371,36.52
1372,36.40
1373,36.35
1374,36.25
1375,36.21
1376,36.17
1377,36.12
1378,36.00
1379,35.95
1380,35.91
1381,35.80
1382,35.75
1383,35.70
1384,35.58
1385,35.53
1386,35.49
1387,35.38
1388,35.32
1389,35.23
1390,35.20
1391,35.12
1392,35.09
1393,34.98
1394,34.92
1395,34.88
1396,34.77
1397,34.72
1398,34.62
1399,34.59
1400,34.53
1401,34.43
1402,34.39
1403,34.32
1404,34.23
1405,34.20
1406,34.12
1407,34.08
1408,33.97
1409,33.92
1410,33.84
1411,33.80
1412,33.74
1413,33.64
1414,33.61
1415,33.54
1416,33.44
1417,33.41
1418,33.35
1419,33.25
1420,33.21
1421,33.16
1422,33.08
1423,33.04
1424,32.98
1425,32.88
1426,32.84
1427,32.80
1428,32.70
1429,32.67
1430,32.60
1431,32.56
1432,32.46
1433,32.41
1434,32.38
1435,32.27
1436,32.23
1437,32.20
1438,32.15
1439,32.07
1440,31.99
1441,31.93
1442,31.85
1443,31.82
1444,31.77
1445,31.67
1446,31.64
1447,31.57
1448,31.49
1449,31.46
1450,31.41
1451,31.36
1452,31.27
1453,31.22
1454,31.14
1455,31.11
1456,31.05
1457,30.96
1458,30.93
1459,30.89
1460,30.84
1461,30.75
1462,30.71
1463,30.63
1464,30.60
1465,30.56
1466,30.49
1467,30.42
1468,30.39
1469,30.32
1470,30.28
1471,30.23
1472,30.20
1473,30.16
1474,30.05
1475,30.03
1476,29.98
1477,29.89
1478,29.88
1479,29.83
1480,29.74
1481,29.72
1482,29.69
1483,29.64
1484,29.56
1485,29.52
1486,29.46
1487,29.43
1488,29.39
1489,29.33
1490,29.30
1491,29.25
1492,29.21
1493,29.14
1494,29.12
1495,29.06
1496,29.04
1497,29.00
1498,28.97
1499,28.90
1500,28.88
1501,28.85
1502,28.78
1503,28.76
1504,28.69
1505,28.66
1506,28.65
1507,28.57
1508,28.55
1509,28.52
1510,28.46
1511,28.44
1512,28.41
1513,28.36
1514,28.35
1515,28.31
1516,28.25
1517,28.23
1518,28.20
1519,28.15
1520,28.13
1521,28.09
1522,28.06
1523,28.03
1524,28.01
1525,27.98
1526,27.94
1527,27.92
1528,27.88
1529,27.86
1530,27.83
1531,27.81
1532,27.76
1533,27.74
1534,27.69
1535,27.68
1536,27.66
1537,27.64
1538,27.60
1539,27.59
1540,27.54
1541,27.53
1542,27.49
1543,27.49
1544,27.46
1545,27.42
1546,27.41
1547,27.39
1548,27.36
1549,27.35
1550,27.31
1551,27.30
1552,27.25
1553,27.25
1554,27.21
1555,27.19
1556,27.19
1557,27.15
1558,27.13
1559,27.12
1560,27.08
1561,27.08
1562,27.06
1563,27.03
1564,27.03
1565,27.00
1566,26.97
1567,26.96
1568,26.94
1569,26.93
1570,26.91
1571,26.89
1572,26.86
1573,26.85
1574,26.84
1575,26.81
1576,26.80
1577,26.79
1578,26.76
1579,26.75
1580,26.74
1581,26.72
1582,26.69
1583,26.68
1584,26.67
1585,26.62
1586,26.63
1587,26.63
1588,26.59
1589,26.58
1590,26.55
1591,26.54
1592,26.53
1593,26.51
1594,26.50
1595,26.50
1596,26.46
1597,26.45
1598,26.44
1599,26.42
1600,26.41
1601,26.39
1602,26.38
1603,26.37
1604,26.36
1605,26.33
1606,26.32
1607,26.31
1608,26.29
1609,26.28
1610,26.27
1611,26.27
1612,26.24
1613,26.22
