Time (s),Temperature (K),Mass (mg)
0,313.2,8.054
40.9578,313.7,8.054
53.6154,314.2,8.049
62.8932,314.7,8.043
70.6038,315.2,8.038
77.3538,315.7,8.033
83.4786,316.2,8.030
89.1594,316.7,8.028
94.4868,317.2,8.026
99.5508,317.7,8.023
104.4144,318.2,8.021
109.1232,318.7,8.019
113.6928,319.2,8.018
118.158,319.7,8.017
122.5392,320.2,8.014
126.8424,320.7,8.013
131.0682,321.2,8.011
135.2124,321.7,8.010
139.2846,322.2,8.009
143.2968,322.7,8.007
147.261,323.2,8.006
151.1796,323.7,8.005
155.0556,324.2,8.004
158.8872,324.7,8.004
162.6846,325.2,8.003
166.4448,325.7,8.001
170.1702,326.2,7.999
173.8548,326.7,7.999
177.5034,327.2,7.998
181.1088,327.7,7.997
184.677,328.2,7.996
188.2068,328.7,7.996
191.6916,329.2,7.994
195.1314,329.7,7.994
198.531,330.2,7.994
201.888,330.7,7.993
205.2102,331.2,7.993
208.5006,331.7,7.992
211.7508,332.2,7.992
214.9626,332.7,7.991
218.1372,333.2,7.991
221.277,333.7,7.991
224.391,334.2,7.990
227.4846,334.7,7.989
230.5518,335.2,7.989
233.598,335.7,7.988
236.616,336.2,7.987
239.601,336.7,7.986
242.5662,337.2,7.985
245.5128,337.7,7.984
248.4336,338.2,7.983
251.334,338.7,7.983
254.2158,339.2,7.983
257.076,339.7,7.982
259.914,340.2,7.982
262.7376,340.7,7.981
265.5498,341.2,7.980
268.3488,341.7,7.980
271.1328,342.2,7.979
273.9018,342.7,7.979
276.6588,343.2,7.979
279.3972,343.7,7.979
282.1224,344.2,7.979
284.835,344.7,7.978
287.538,345.2,7.977
290.2278,345.7,7.977
292.9098,346.2,7.976
295.5834,346.7,7.976
298.2462,347.2,7.975
300.8988,347.7,7.974
303.5436,348.2,7.973
306.1806,348.7,7.973
308.8068,349.2,7.972
311.4264,349.7,7.971
314.0418,350.2,7.970
316.6518,350.7,7.969
319.2582,351.2,7.968
321.8598,351.7,7.967
324.4572,352.2,7.966
327.0468,352.7,7.965
329.6286,353.2,7.965
332.2002,353.7,7.963
334.7622,354.2,7.962
337.317,354.7,7.961
339.8664,355.2,7.960
342.4128,355.7,7.960
344.9562,356.2,7.960
347.5008,356.7,7.959
350.0406,357.2,7.959
352.575,357.7,7.958
355.104,358.2,7.958
357.6246,358.7,7.958
360.138,359.2,7.957
362.6382,359.7,7.957
365.1366,360.2,7.956
367.6308,360.7,7.956
