Time (s),Mass (g),HRR (kW/m2)
0,117.40,0.00
5,117.40,6.70
10,117.32,0.90
15,117.27,0.90
20,117.22,2.20
25,117.14,2.60
30,117.07,4.00
35,117.01,4.00
40,116.92,1.20
45,116.68,0.00
50,116.14,117.10
55,115.49,170.20
60,114.90,177.90
65,114.30,159.10
70,113.83,142.70
75,113.34,122.90
80,112.94,109.70
85,112.51,105.00
90,112.15,106.10
95,111.74,101.70
100,111.42,88.20
105,111.06,87.60
110,110.73,84.10
115,110.38,85.40
120,110.10,85.60
125,109.79,78.50
130,109.50,77.10
135,109.18,77.40
140,108.90,77.40
145,108.58,76.90
150,108.31,72.50
155,107.99,72.70
160,107.74,73.00
165,107.44,74.20
170,107.17,73.40
175,106.88,68.00
180,106.64,67.50
185,106.35,69.20
190,106.11,71.00
195,105.82,70.50
200,105.58,65.10
205,105.31,66.60
210,105.08,67.50
215,104.77,67.50
220,104.51,67.20
225,104.28,67.70
230,104.00,74.10
235,103.75,65.90
240,103.49,66.50
245,103.27,66.50
250,102.97,67.10
255,102.75,67.30
260,102.50,66.90
265,102.26,68.00
270,101.97,66.20
275,101.74,70.70
280,101.48,63.10
285,101.26,65.10
290,101.01,63.50
295,100.78,64.50
300,100.51,65.80
305,100.30,66.20
310,100.04,64.30
315,99.81,62.70
320,99.54,64.50
325,99.31,65.50
330,99.10,66.90
335,98.81,65.70
340,98.59,66.50
345,98.37,67.10
350,98.11,66.10
355,97.88,66.20
360,97.63,64.70
365,97.41,65.00
370,97.15,66.20
375,96.92,65.90
380,96.71,64.50
385,96.44,69.60
390,96.22,64.00
395,95.96,63.50
400,95.74,63.10
405,95.52,63.60
410,95.28,64.60
415,95.04,63.50
420,94.83,63.70
425,94.56,62.00
430,94.34,63.80
435,94.13,64.30
440,93.86,64.50
445,93.63,63.70
450,93.40,62.80
455,93.17,63.40
460,92.96,63.60
465,92.69,63.20
470,92.48,62.60
475,92.26,63.10
480,92.01,64.60
485,91.78,64.60
490,91.56,63.90
495,91.32,62.90
500,91.10,63.90
505,90.87,64.20
510,90.66,63.80
515,90.39,61.30
520,90.18,61.70
525,89.96,63.90
530,89.71,64.10
535,89.50,63.10
540,89.27,62.50
545,89.02,64.60
550,88.80,63.70
555,88.60,64.30
560,88.35,61.70
565,88.12,62.60
570,87.91,63.10
575,87.65,63.30
580,87.43,61.50
585,87.20,66.70
590,86.98,66.80
595,86.77,59.80
600,86.52,60.60
605,86.32,60.80
610,86.11,62.40
615,85.85,63.60
620,85.63,63.00
625,85.43,61.30
630,85.18,60.90
635,84.98,61.90
640,84.71,62.10
645,84.51,62.50
650,84.31,60.20
655,84.10,62.10
660,83.88,62.10
665,83.65,61.20
670,83.43,60.00
675,83.18,59.00
680,82.98,61.10
685,82.78,62.00
690,82.52,61.20
695,82.31,60.40
700,82.12,60.80
705,81.88,61.40
710,81.67,62.60
715,81.45,61.80
720,81.24,62.60
725,81.01,63.70
730,80.80,64.80
735,80.56,62.90
740,80.36,61.90
745,80.15,62.60
750,79.92,62.80
755,79.72,62.60
760,79.49,61.70
765,79.25,62.70
770,79.03,63.40
775,78.83,63.30
780,78.60,61.40
785,78.39,60.00
790,78.16,61.80
795,77.95,60.80
800,77.75,60.30
805,77.52,59.50
810,77.32,61.60
815,77.09,61.80
820,76.88,62.50
825,76.67,61.40
830,76.44,60.50
835,76.26,62.60
840,76.02,63.20
845,75.81,62.90
850,75.58,61.80
855,75.38,63.20
860,75.17,63.70
865,74.93,62.40
870,74.73,61.20
875,74.51,62.20
880,74.30,64.30
885,74.07,62.70
890,73.90,62.30
895,73.66,61.70
900,73.46,64.00
905,73.22,64.30
910,73.02,63.70
915,72.81,62.20
920,72.60,62.20
925,72.39,64.30
930,72.16,65.70
935,71.96,63.80
940,71.75,61.70
945,71.52,63.50
950,71.31,64.00
955,71.11,63.00
960,70.87,62.20
965,70.67,62.80
970,70.48,64.20
975,70.24,63.50
980,70.02,63.10
985,69.84,69.20
990,69.61,68.60
995,69.41,60.70
1000,69.19,61.30
1005,68.98,61.80
1010,68.75,68.00
1015,68.56,66.70
1020,68.35,59.70
1025,68.11,59.70
1030,67.93,62.20
1035,67.68,64.30
1040,67.47,65.00
1045,67.27,62.80
1050,67.08,62.90
1055,66.88,68.40
1060,66.65,66.90
1065,66.46,66.60
1070,66.23,64.00
1075,66.02,65.60
1080,65.81,67.00
1085,65.57,66.10
1090,65.38,65.30
1095,65.16,70.70
1100,64.96,69.90
1105,64.70,67.60
1110,64.52,65.50
1115,64.31,65.10
1120,64.09,65.80
1125,63.87,66.70
1130,63.65,66.30
1135,63.46,64.60
1140,63.24,66.00
1145,63.03,65.90
1150,62.79,67.00
1155,62.57,65.60
1160,62.38,65.50
1165,62.15,67.40
1170,61.94,67.40
1175,61.72,67.20
1180,61.52,66.50
1185,61.27,67.50
1190,61.07,69.00
1195,60.88,69.10
1200,60.63,67.90
1205,60.42,68.10
1210,60.22,69.20
1215,59.99,69.30
1220,59.78,70.30
1225,59.54,68.40
1230,59.33,74.70
1235,59.11,72.80
1240,58.90,70.90
1245,58.65,69.20
1250,58.45,69.80
1255,58.20,71.50
1260,57.98,71.40
1265,57.76,69.80
1270,57.52,69.00
1275,57.31,74.20
1280,57.07,68.00
1285,56.84,68.50
1290,56.63,69.70
1295,56.37,70.90
1300,56.13,71.70
1305,55.93,72.20
1310,55.68,71.00
1315,55.46,73.10
1320,55.20,73.80
1325,54.99,74.20
1330,54.75,73.00
1335,54.52,71.60
1340,54.28,73.70
1345,54.03,74.70
1350,53.78,75.70
1355,53.53,74.40
1360,53.29,81.80
1365,53.05,79.10
1370,52.79,77.40
1375,52.58,74.40
1380,52.30,75.50
1385,52.07,82.00
1390,51.78,75.10
1395,51.53,75.20
1400,51.31,75.00
1405,51.03,76.30
1410,50.79,77.40
1415,50.51,78.20
1420,50.26,78.00
1425,50.00,84.00
1430,49.76,84.30
1435,49.51,82.70
1440,49.22,80.70
1445,48.94,80.30
1450,48.67,81.30
1455,48.42,82.10
1460,48.11,82.80
1465,47.86,81.30
1470,47.61,85.10
1475,47.33,85.30
1480,47.07,85.50
1485,46.76,84.80
1490,46.50,85.00
1495,46.21,85.10
1500,45.92,85.60
1505,45.65,85.80
1510,45.39,84.90
1515,45.09,86.00
1520,44.81,85.90
1525,44.49,85.90
1530,44.24,84.90
1535,43.97,91.20
1540,43.66,91.10
1545,43.41,89.20
1550,43.07,87.60
1555,42.79,87.80
1560,42.53,88.90
1565,42.21,89.40
1570,41.92,88.90
1575,41.65,87.70
1580,41.33,88.20
1585,41.05,88.60
1590,40.79,89.20
1595,40.47,88.20
1600,40.18,88.70
1605,39.91,89.30
1610,39.60,89.70
1615,39.32,88.60
1620,39.03,93.90
1625,38.72,92.90
1630,38.46,87.00
1635,38.16,87.00
1640,37.88,92.20
1645,37.59,92.40
1650,37.31,92.10
1655,37.02,91.10
1660,36.76,89.10
1665,36.47,89.10
1670,36.20,89.10
1675,35.90,87.30
1680,35.66,87.90
1685,35.37,90.80
1690,35.11,89.80
1695,34.81,82.60
1700,34.57,82.50
1705,34.28,82.80
1710,34.03,83.60
1715,33.73,84.50
1720,33.49,79.40
1725,33.25,80.40
1730,32.98,81.80
