Time (s),Mass (g),HRR (kW/m2)
0.00,113.70,0.00
1.20,113.70,149.50
1.80,113.65,107.20
3.00,113.61,41.00
4.20,113.56,0.90
4.80,113.53,0.90
6.00,113.46,0.90
7.20,113.43,0.90
7.80,113.40,1.30
9.00,113.32,14.70
10.20,113.29,22.50
10.80,113.25,83.50
12.00,113.19,160.50
13.20,113.10,191.00
13.80,113.05,165.90
15.00,112.97,187.40
16.20,112.90,256.70
16.80,112.81,303.80
18.00,112.75,281.20
19.20,112.61,253.70
19.80,112.56,200.60
21.00,112.46,177.60
22.20,112.41,177.40
22.80,112.29,230.40
24.00,112.24,403.20
25.20,112.18,447.00
25.80,112.08,517.50
27.00,111.89,485.50
28.20,111.82,379.10
28.80,111.70,275.20
30.00,111.60,210.90
31.20,111.49,186.40
31.80,111.33,215.60
33.00,111.27,269.90
34.20,111.15,261.60
34.80,111.08,233.90
36.00,110.95,222.10
37.20,110.88,245.60
37.80,110.73,309.70
39.00,110.64,337.90
40.20,110.52,327.60
40.80,110.43,286.70
42.00,110.33,247.40
43.20,110.24,237.90
43.80,110.09,250.70
45.00,110.02,292.50
46.20,109.91,304.90
46.80,109.74,283.40
48.00,109.70,286.70
49.20,109.60,317.10
49.80,109.47,307.40
51.00,109.42,255.50
52.20,109.31,174.20
52.80,109.16,105.20
54.00,109.12,114.70
55.20,109.02,172.60
55.80,108.87,229.20
57.00,108.81,230.00
58.20,108.73,242.10
58.80,108.59,250.20
60.00,108.54,248.90
61.20,108.49,258.70
61.80,108.34,273.80
63.00,108.31,313.10
64.20,108.20,375.00
64.80,108.13,438.80
66.00,108.03,397.80
67.20,107.89,356.40
67.80,107.82,357.50
69.00,107.75,344.20
70.20,107.61,360.80
70.80,107.57,381.50
72.00,107.49,406.50
73.20,107.39,439.70
73.80,107.24,460.40
75.00,107.18,485.80
76.20,107.08,523.60
76.80,107.04,570.00
78.00,106.95,570.50
79.20,106.88,522.70
79.80,106.79,478.80
81.00,106.67,415.50
82.20,106.63,340.80
82.80,106.55,269.60
84.00,106.44,197.30
85.20,106.40,153.20
85.80,106.33,175.00
87.00,106.18,269.70
88.20,106.15,389.00
88.80,106.08,454.10
90.00,105.97,436.20
91.20,105.93,444.70
91.80,105.85,492.70
93.00,105.75,470.40
94.20,105.72,432.30
94.80,105.64,370.30
96.00,105.53,346.80
97.20,105.49,336.80
97.80,105.41,351.40
99.00,105.30,387.70
100.20,105.25,411.00
100.80,105.19,450.90
102.00,105.08,490.70
103.20,105.04,466.00
103.80,104.98,407.90
105.00,104.93,341.10
106.20,104.86,292.20
106.80,104.72,271.70
108.00,104.67,245.00
109.20,104.62,203.60
109.80,104.50,186.00
111.00,104.47,156.70
112.20,104.39,130.00
112.80,104.29,67.10
114.00,104.25,5.40
115.20,104.17,15.80
115.80,104.07,64.60
117.00,104.04,111.20
118.20,103.96,148.30
118.80,103.91,211.00
120.00,103.83,319.60
121.20,103.77,430.70
121.80,103.72,492.30
123.00,103.63,492.50
124.20,103.55,462.00
124.80,103.43,403.50
126.00,103.40,397.10
127.20,103.35,408.20
127.80,103.23,394.90
129.00,103.19,373.20
130.20,103.14,330.40
130.80,103.02,354.90
132.00,102.98,413.50
133.20,102.92,449.90
133.80,102.84,431.80
135.00,102.81,407.10
136.20,102.75,407.80
136.80,102.63,387.60
138.00,102.59,350.20
139.20,102.53,342.30
139.80,102.48,384.30
141.00,102.42,442.00
142.20,102.29,429.10
142.80,102.26,368.50
144.00,102.19,313.70
145.20,102.14,250.50
145.80,102.07,224.50
147.00,101.98,195.30
148.20,101.94,217.00
148.80,101.87,236.70
150.00,101.77,307.00
151.20,101.74,413.00
151.80,101.66,427.50
153.00,101.58,407.40
154.20,101.54,423.60
154.80,101.47,478.70
156.00,101.42,503.10
157.20,101.31,467.40
157.80,101.26,421.10
159.00,101.18,347.20
160.20,101.15,271.30
160.80,101.08,259.90
162.00,100.99,315.70
163.20,100.95,370.30
163.80,100.90,379.40
165.00,100.78,361.70
166.20,100.75,261.70
166.80,100.70,248.20
168.00,100.60,239.80
169.20,100.56,258.30
169.80,100.50,264.20
171.00,100.41,240.50
172.20,100.37,263.30
172.80,100.31,327.60
174.00,100.22,390.80
175.20,100.18,427.70
175.80,100.13,379.40
177.00,100.07,268.10
178.20,99.97,212.00
178.80,99.94,227.10
180.00,99.86,340.90
181.20,99.83,379.10
181.80,99.77,386.70
183.00,99.67,346.10
184.20,99.63,339.90
184.80,99.57,302.10
186.00,99.48,187.00
187.20,99.45,140.40
187.80,99.38,111.80
189.00,99.32,84.60
190.20,99.26,84.80
190.80,99.16,124.40
192.00,99.13,197.40
193.20,99.07,270.10
193.80,98.97,351.50
195.00,98.95,456.80
196.20,98.89,485.30
196.80,98.79,548.20
198.00,98.75,556.60
199.20,98.70,577.00
199.80,98.61,655.60
201.00,98.58,740.40
202.20,98.53,709.20
202.80,98.42,638.10
204.00,98.40,521.80
205.20,98.33,439.20
205.80,98.23,371.90
207.00,98.20,328.30
208.20,98.15,272.90
208.80,98.07,219.30
210.00,98.03,206.10
211.20,97.98,165.90
211.80,97.89,101.00
213.00,97.85,75.30
214.20,97.79,88.20
214.80,97.71,178.00
216.00,97.68,212.40
217.20,97.63,276.20
217.80,97.52,356.70
219.00,97.49,387.80
220.20,97.43,425.90
220.80,97.38,368.10
222.00,97.31,347.40
223.20,97.23,326.80
223.80,97.20,284.50
225.00,97.14,279.80
226.20,97.05,297.90
226.80,97.03,298.50
228.00,96.97,268.40
229.20,96.88,254.00
229.80,96.85,310.00
231.00,96.79,383.30
232.20,96.70,407.50
232.80,96.68,395.20
234.00,96.62,357.70
235.20,96.53,277.50
235.80,96.50,216.20
237.00,96.45,197.70
238.20,96.37,165.30
238.80,96.33,213.20
240.00,96.28,241.30
241.20,96.19,260.10
241.80,96.17,214.90
243.00,96.10,250.80
244.20,96.03,314.90
244.80,95.99,345.40
246.00,95.94,346.10
247.20,95.86,346.70
247.80,95.82,382.60
249.00,95.76,446.00
250.20,95.67,500.10
250.80,95.63,506.60
252.00,95.60,464.30
253.20,95.51,352.60
253.80,95.48,309.80
255.00,95.42,236.00
256.20,95.33,198.60
256.80,95.31,220.10
258.00,95.25,290.90
259.20,95.17,354.50
259.80,95.13,441.40
261.00,95.08,470.00
262.20,94.99,451.30
262.80,94.96,435.50
264.00,94.91,425.80
265.20,94.85,399.30
265.80,94.80,374.50
267.00,94.71,431.10
268.20,94.68,452.50
268.80,94.63,466.40
270.00,94.55,460.90
271.20,94.52,468.20
271.80,94.46,486.30
273.00,94.42,486.30
274.20,94.36,486.60
274.80,94.27,460.90
276.00,94.23,362.20
277.20,94.18,346.70
277.80,94.11,340.50
279.00,94.08,334.80
280.20,94.02,286.90
280.80,93.94,267.40
282.00,93.92,324.90
283.20,93.86,373.10
283.80,93.78,353.20
285.00,93.75,327.60
286.20,93.69,305.70
286.80,93.61,312.60
288.00,93.58,418.10
289.20,93.53,444.70
289.80,93.44,479.20
291.00,93.42,492.80
292.20,93.37,468.80
292.80,93.27,436.80
294.00,93.24,410.20
295.20,93.20,318.10
295.80,93.12,291.50
297.00,93.09,306.20
298.20,93.03,337.70
298.80,92.94,396.60
300.00,92.92,462.70
301.20,92.86,513.60
301.80,92.79,513.20
303.00,92.76,490.10
304.20,92.69,445.00
304.80,92.64,436.30
306.00,92.59,443.30
307.20,92.50,483.80
307.80,92.47,506.70
309.00,92.43,550.10
310.20,92.35,558.30
310.80,92.31,510.80
312.00,92.26,343.20
313.20,92.21,309.30
313.80,92.15,294.90
315.00,92.07,369.30
316.20,92.03,460.70
316.80,91.98,480.40
318.00,91.91,457.50
319.20,91.88,436.00
319.80,91.82,442.80
321.00,91.77,473.50
322.20,91.73,501.10
322.80,91.63,501.80
324.00,91.62,485.80
325.20,91.54,505.90
325.80,91.47,539.00
327.00,91.44,500.90
328.20,91.39,486.50
328.80,91.30,494.10
330.00,91.27,470.30
331.20,91.23,437.00
331.80,91.15,423.20
333.00,91.13,500.70
334.20,91.07,561.40
334.80,90.99,555.10
336.00,90.95,524.70
337.20,90.90,473.60
337.80,90.84,433.80
339.00,90.80,412.50
340.20,90.75,386.70
340.80,90.67,420.00
342.00,90.64,458.60
343.20,90.59,463.40
343.80,90.51,435.90
345.00,90.48,422.60
346.20,90.43,404.50
346.80,90.35,373.90
348.00,90.33,357.80
349.20,90.28,294.30
349.80,90.24,272.50
351.00,90.16,335.20
352.20,90.10,429.70
352.80,90.07,442.20
354.00,90.03,423.60
355.20,89.92,434.70
355.80,89.90,464.70
357.00,89.84,499.90
358.20,89.76,573.40
358.80,89.73,638.90
360.00,89.69,627.80
361.20,89.60,567.20
361.80,89.58,445.00
363.00,89.54,408.10
364.20,89.44,351.00
364.80,89.42,369.70
366.00,89.36,414.20
367.20,89.28,529.20
367.80,89.26,511.20
369.00,89.20,465.40
370.20,89.12,464.60
370.80,89.09,464.40
372.00,89.05,417.80
373.20,88.98,375.70
373.80,88.94,367.40
375.00,88.89,425.50
376.20,88.81,532.10
376.80,88.79,653.30
378.00,88.73,685.70
379.20,88.66,732.30
379.80,88.64,709.00
381.00,88.58,640.00
382.20,88.49,598.80
382.80,88.46,485.20
384.00,88.41,401.80
385.20,88.34,382.60
385.80,88.31,360.80
387.00,88.27,360.80
388.20,88.19,369.30
388.80,88.16,348.70
390.00,88.11,298.70
391.20,88.03,270.20
391.80,88.01,269.70
393.00,87.96,327.10
394.20,87.92,449.70
394.80,87.83,550.70
396.00,87.78,561.20
397.20,87.75,572.40
397.80,87.67,572.40
399.00,87.63,565.70
400.20,87.57,538.80
400.80,87.54,482.20
402.00,87.48,459.70
403.20,87.40,434.30
403.80,87.37,508.40
405.00,87.31,551.80
406.20,87.24,577.60
406.80,87.21,566.80
408.00,87.17,525.00
409.20,87.08,499.80
409.80,87.05,511.70
411.00,87.01,542.00
412.20,86.92,524.40
412.80,86.89,524.90
414.00,86.84,534.90
415.20,86.77,582.10
415.80,86.74,665.90
417.00,86.69,674.20
418.20,86.61,630.60
418.80,86.58,556.70
420.00,86.54,500.90
421.20,86.46,462.90
421.80,86.44,478.50
423.00,86.39,528.30
424.20,86.31,517.10
424.80,86.27,433.20
426.00,86.22,352.90
427.20,86.15,335.60
427.80,86.11,349.00
429.00,86.06,336.90
430.20,85.99,318.40
430.80,85.96,341.80
432.00,85.90,410.70
433.20,85.88,497.90
433.80,85.80,596.80
435.00,85.73,698.30
436.20,85.70,759.40
436.80,85.65,745.60
438.00,85.56,692.30
439.20,85.54,576.80
439.80,85.50,509.10
441.00,85.46,439.60
442.20,85.37,383.50
442.80,85.34,354.90
444.00,85.27,339.20
445.20,85.23,339.30
445.80,85.19,350.00
447.00,85.14,365.70
448.20,85.07,360.30
448.80,85.02,386.70
450.00,84.95,485.60
451.20,84.93,623.90
451.80,84.87,667.80
453.00,84.80,721.40
