Time (s),Mass (g)
617,66.59
618,66.51
619,66.50
620,66.46
621,66.43
622,66.40
623,66.34
624,66.28
625,66.24
626,66.19
627,66.16
628,66.12
629,66.04
630,66.03
631,65.98
632,65.91
633,65.89
634,65.86
635,65.78
636,65.76
637,65.73
638,65.67
639,65.65
640,65.61
641,65.53
642,65.52
643,65.48
644,65.40
645,65.38
646,65.34
647,65.28
648,65.25
649,65.20
650,65.18
651,65.12
652,65.08
653,65.03
654,65.00
655,64.95
656,64.92
657,64.85
658,64.82
659,64.76
660,64.73
661,64.70
662,64.67
663,64.58
664,64.56
665,64.50
666,64.47
667,64.42
668,64.36
669,64.34
670,64.30
671,64.23
672,64.21
673,64.16
674,64.09
675,64.07
676,64.03
677,63.95
678,63.93
679,63.90
680,63.83
681,63.80
682,63.76
683,63.69
684,63.67
685,63.64
686,63.55
687,63.53
688,63.49
689,63.47
690,63.38
691,63.34
692,63.28
693,63.26
694,63.22
695,63.14
696,63.11
697,63.08
698,63.01
699,62.99
700,62.94
701,62.88
702,62.85
703,62.80
704,62.72
705,62.70
706,62.65
707,62.62
708,62.54
709,62.51
710,62.49
711,62.41
712,62.38
713,62.30
714,62.29
715,62.23
716,62.17
717,62.15
718,62.10
719,62.03
720,62.01
721,61.95
722,61.92
723,61.85
724,61.80
725,61.77
726,61.69
727,61.66
728,61.64
729,61.56
730,61.51
731,61.44
732,61.42
733,61.37
734,61.31
735,61.28
736,61.22
737,61.15
738,61.12
739,61.08
740,61.00
741,60.97
742,60.92
743,60.85
744,60.82
745,60.78
746,60.70
747,60.67
748,60.62
749,60.55
750,60.52
751,60.48
752,60.40
753,60.38
754,60.33
755,60.25
756,60.22
757,60.17
758,60.09
759,60.06
760,60.01
761,59.94
762,59.91
763,59.87
764,59.78
765,59.76
766,59.72
767,59.63
768,59.60
769,59.55
770,59.51
771,59.47
772,59.37
773,59.35
774,59.30
775,59.21
776,59.19
777,59.13
778,59.10
779,59.01
780,58.96
781,58.90
782,58.88
783,58.82
784,58.74
785,58.70
786,58.66
787,58.57
788,58.53
789,58.48
790,58.44
791,58.37
792,58.33
793,58.23
794,58.21
795,58.16
796,58.12
797,58.03
798,58.00
799,57.91
800,57.88
801,57.83
802,57.80
803,57.70
804,57.65
805,57.57
806,57.54
807,57.48
808,57.41
809,57.38
810,57.34
811,57.24
812,57.21
813,57.16
814,57.06
815,57.03
816,56.98
817,56.94
818,56.89
819,56.78
820,56.75
821,56.68
822,56.64
823,56.61
824,56.49
825,56.46
826,56.40
827,56.30
828,56.28
829,56.24
830,56.21
831,56.09
832,56.04
833,55.96
834,55.93
835,55.88
836,55.83
837,55.73
838,55.69
839,55.60
840,55.57
841,55.51
842,55.43
843,55.40
844,55.34
845,55.28
846,55.19
847,55.14
848,55.05
849,55.02
850,54.96
851,54.88
852,54.84
853,54.77
854,54.68
855,54.65
856,54.59
857,54.50
858,54.46
859,54.40
860,54.36
861,54.26
862,54.20
863,54.16
864,54.07
865,54.02
866,53.92
867,53.89
868,53.85
869,53.74
870,53.71
871,53.65
872,53.55
873,53.52
874,53.47
875,53.36
876,53.33
877,53.26
878,53.22
879,53.10
880,53.06
881,53.01
882,52.94
883,52.89
884,52.79
885,52.73
886,52.62
887,52.60
888,52.55
889,52.44
890,52.40
891,52.35
892,52.25
893,52.21
894,52.13
895,52.04
896,52.00
897,51.93
898,51.88
899,51.78
900,51.73
901,51.69
902,51.58
903,51.52
904,51.48
905,51.37
906,51.32
907,51.22
908,51.19
909,51.13
910,51.01
911,50.97
912,50.92
913,50.85
914,50.78
915,50.69
916,50.65
917,50.57
918,50.46
919,50.43
920,50.35
921,50.27
922,50.22
923,50.16
924,50.09
925,49.99
926,49.94
927,49.82
928,49.79
929,49.72
930,49.66
931,49.61
932,49.48
933,49.45
934,49.37
935,49.31
936,49.20
937,49.15
938,49.05
939,49.01
940,48.94
941,48.83
942,48.79
943,48.72
944,48.60
945,48.57
946,48.51
947,48.39
948,48.35
949,48.28
950,48.18
951,48.13
952,48.06
953,47.96
954,47.92
955,47.85
956,47.75
957,47.71
958,47.64
959,47.54
960,47.50
961,47.42
962,47.31
963,47.28
964,47.21
965,47.09
966,47.07
967,46.98
968,46.86
969,46.82
970,46.75
971,46.65
972,46.62
973,46.55
974,46.43
975,46.40
976,46.32
977,46.26
978,46.18
979,46.13
980,46.00
981,45.95
982,45.86
983,45.82
984,45.74
985,45.63
986,45.59
987,45.53
988,45.48
989,45.36
990,45.29
991,45.25
992,45.16
993,45.09
994,45.05
995,44.94
996,44.88
997,44.78
998,44.74
999,44.67
1000,44.58
1001,44.54
1002,44.45
1003,44.41
1004,44.29
1005,44.22
1006,44.14
1007,44.10
1008,44.02
1009,43.91
1010,43.88
1011,43.81
1012,43.70
1013,43.66
1014,43.60
1015,43.49
1016,43.46
1017,43.38
1018,43.27
1019,43.24
1020,43.16
1021,43.07
1022,43.03
1023,42.97
1024,42.85
1025,42.82
1026,42.76
1027,42.64
1028,42.61
1029,42.54
1030,42.43
1031,42.39
1032,42.32
1033,42.22
1034,42.18
1035,42.13
1036,42.02
1037,41.99
1038,41.92
1039,41.82
1040,41.78
1041,41.71
1042,41.60
1043,41.57
1044,41.51
1045,41.41
1046,41.37
1047,41.31
1048,41.20
1049,41.16
1050,41.10
1051,41.00
1052,40.96
1053,40.92
1054,40.85
1055,40.74
1056,40.68
1057,40.64
1058,40.59
1059,40.47
1060,40.44
1061,40.38
1062,40.26
1063,40.23
1064,40.15
1065,40.06
1066,40.03
1067,39.97
1068,39.86
1069,39.83
1070,39.76
1071,39.68
1072,39.64
1073,39.57
1074,39.47
1075,39.43
1076,39.38
1077,39.33
1078,39.23
1079,39.18
1080,39.10
1081,39.06
1082,39.01
1083,38.90
1084,38.88
1085,38.82
1086,38.72
1087,38.68
1088,38.62
1089,38.52
1090,38.49
1091,38.44
1092,38.40
1093,38.29
1094,38.24
1095,38.16
1096,38.12
1097,38.06
1098,37.97
1099,37.93
1100,37.87
1101,37.78
1102,37.74
1103,37.69
1104,37.65
1105,37.55
1106,37.51
1107,37.41
1108,37.38
1109,37.33
1110,37.24
1111,37.20
1112,37.15
1113,37.06
1114,37.02
1115,36.97
1116,36.88
1117,36.85
1118,36.79
1119,36.73
1120,36.70
1121,36.58
1122,36.54
1123,36.48
1124,36.41
1125,36.38
1126,36.31
1127,36.22
1128,36.20
1129,36.15
1130,36.06
1131,36.03
1132,35.97
1133,35.88
1134,35.85
1135,35.80
1136,35.72
1137,35.69
1138,35.63
1139,35.54
1140,35.51
1141,35.45
1142,35.38
1143,35.35
1144,35.29
1145,35.24
1146,35.17
1147,35.12
1148,35.03
1149,35.01
1150,34.96
1151,34.91
1152,34.83
1153,34.78
1154,34.70
1155,34.66
1156,34.63
1157,34.55
1158,34.51
1159,34.46
1160,34.43
1161,34.33
1162,34.30
1163,34.21
1164,34.19
1165,34.15
1166,34.06
1167,34.04
1168,33.97
1169,33.94
1170,33.85
1171,33.82
1172,33.78
1173,33.69
1174,33.65
1175,33.58
1176,33.55
1177,33.50
1178,33.42
1179,33.38
1180,33.34
1181,33.28
1182,33.24
1183,33.19
1184,33.16
1185,33.12
1186,33.02
1187,32.99
1188,32.94
1189,32.86
1190,32.84
1191,32.79
1192,32.72
1193,32.70
1194,32.64
1195,32.56
1196,32.52
1197,32.50
1198,32.45
1199,32.38
1200,32.33
1201,32.27
1202,32.24
1203,32.20
1204,32.11
1205,32.10
1206,32.04
1207,32.02
1208,31.95
1209,31.90
1210,31.83
1211,31.81
1212,31.76
1213,31.69
1214,31.66
1215,31.62
1216,31.55
1217,31.53
1218,31.47
1219,31.40
1220,31.38
1221,31.34
1222,31.25
1223,31.23
1224,31.18
1225,31.12
1226,31.09
1227,31.06
1228,31.03
1229,30.95
1230,30.91
1231,30.86
1232,30.84
1233,30.78
1234,30.70
1235,30.69
1236,30.65
1237,30.62
1238,30.55
1239,30.50
1240,30.47
1241,30.42
1242,30.39
1243,30.35
1244,30.30
1245,30.26
1246,30.21
1247,30.18
1248,30.12
1249,30.08
1250,30.03
1251,29.96
1252,29.94
1253,29.90
1254,29.87
1255,29.80
1256,29.76
1257,29.72
1258,29.69
1259,29.65
1260,29.57
1261,29.55
1262,29.52
1263,29.45
1264,29.43
1265,29.41
1266,29.34
1267,29.31
1268,29.27
1269,29.24
1270,29.20
1271,29.13
1272,29.12
1273,29.06
1274,29.00
1275,28.98
1276,28.94
1277,28.88
1278,28.85
1279,28.82
1280,28.77
1281,28.75
1282,28.71
1283,28.65
1284,28.63
1285,28.60
1286,28.52
1287,28.52
1288,28.48
1289,28.44
1290,28.42
1291,28.37
1292,28.33
1293,28.26
1294,28.24
1295,28.22
1296,28.16
1297,28.13
1298,28.09
1299,28.05
1300,28.04
1301,27.99
1302,27.96
1303,27.91
1304,27.88
1305,27.86
1306,27.83
1307,27.76
1308,27.74
1309,27.71
1310,27.65
1311,27.64
1312,27.60
1313,27.58
1314,27.53
1315,27.51
1316,27.46
1317,27.42
1318,27.40
1319,27.37
1320,27.34
1321,27.32
1322,27.25
1323,27.24
1324,27.20
1325,27.18
1326,27.13
1327,27.09
1328,27.08
1329,27.05
1330,27.02
1331,26.98
1332,26.95
1333,26.92
1334,26.86
1335,26.85
1336,26.81
1337,26.77
1338,26.76
1339,26.72
1340,26.67
1341,26.65
1342,26.64
1343,26.59
1344,26.56
1345,26.54
1346,26.49
1347,26.48
1348,26.44
1349,26.42
1350,26.38
1351,26.35
1352,26.31
1353,26.30
1354,26.27
1355,26.23
1356,26.21
1357,26.20
1358,26.16
1359,26.13
1360,26.09
1361,26.08
1362,26.04
1363,26.00
1364,25.98
1365,25.96
1366,25.94
1367,25.91
1368,25.89
1369,25.86
1370,25.84
1371,25.81
1372,25.75
1373,25.74
1374,25.73
1375,25.69
1376,25.68
1377,25.65
1378,25.62
1379,25.60
1380,25.58
1381,25.55
1382,25.53
1383,25.51
1384,25.49
1385,25.45
1386,25.41
1387,25.40
1388,25.39
1389,25.34
1390,25.33
1391,25.31
1392,25.29
1393,25.27
1394,25.24
1395,25.21
1396,25.20
1397,25.18
1398,25.15
1399,25.14
1400,25.12
1401,25.10
1402,25.07
1403,25.05
1404,25.03
1405,25.03
1406,24.98
1407,24.98
1408,24.96
1409,24.95
1410,24.91
1411,24.90
1412,24.87
1413,24.85
1414,24.83
1415,24.82
1416,24.79
1417,24.79
1418,24.75
1419,24.75
1420,24.74
1421,24.71
1422,24.70
1423,24.68
1424,24.65
1425,24.63
1426,24.63
1427,24.61
1428,24.59
1429,24.57
1430,24.56
1431,24.52
1432,24.52
1433,24.51
1434,24.50
1435,24.48
1436,24.46
1437,24.45
1438,24.44
1439,24.43
1440,24.40
1441,24.39
1442,24.36
1443,24.36
1444,24.34
1445,24.34
1446,24.31
1447,24.30
1448,24.29
1449,24.28
1450,24.25
1451,24.25
1452,24.23
1453,24.21
1454,24.21
1455,24.20
1456,24.18
1457,24.16
1458,24.16
1459,24.14
1460,24.12
1461,24.13
1462,24.11
1463,24.09
1464,24.09
1465,24.07
1466,24.04
1467,24.05
1468,24.03
1469,24.02
1470,24.01
1471,24.00
1472,23.99
1473,23.97
1474,23.96
1475,23.95
1476,23.94
1477,23.93
1478,23.92
1479,23.90
1480,23.88
1481,23.89
1482,23.87
1483,23.85
1484,23.85
1485,23.83
1486,23.83
1487,23.82
1488,23.80
1489,23.80
1490,23.78
1491,23.77
1492,23.76
1493,23.75
1494,23.75
1495,23.73
1496,23.72
1497,23.71
1498,23.70
1499,23.69
1500,23.68
1501,23.67
1502,23.67
1503,23.66
1504,23.64
1505,23.64
1506,23.63
1507,23.61
1508,23.61
1509,23.60
1510,23.59
1511,23.58
1512,23.57
1513,23.56
1514,23.55
1515,23.54
1516,23.54
1517,23.52
1518,23.52
1519,23.51
1520,23.50
1521,23.50
1522,23.48
1523,23.47
1524,23.46
1525,23.46
1526,23.46
1527,23.44
1528,23.44
1529,23.42
1530,23.41
1531,23.40
1532,23.39
1533,23.40
1534,23.38
1535,23.38
1536,23.36
1537,23.37
1538,23.35
1539,23.35
1540,23.32
1541,23.33
1542,23.30
1543,23.30
1544,23.30
1545,23.29
1546,23.29
1547,23.27
1548,23.27
1549,23.26
1550,23.26
1551,23.26
1552,23.25
1553,23.24
1554,23.23
1555,23.22
1556,23.21
1557,23.22
1558,23.20
1559,23.19
1560,23.19
1561,23.17
1562,23.16
1563,23.17
1564,23.16
1565,23.14
1566,23.13
1567,23.13
1568,23.13
1569,23.11
1570,23.10
1571,23.09
1572,23.09
1573,23.09
1574,23.07
1575,23.07
1576,23.06
1577,23.05
1578,23.05
1579,23.03
1580,23.03
1581,23.03
1582,23.02
1583,23.01
1584,23.01
1585,23.01
1586,22.99
1587,22.98
1588,22.98
1589,22.97
1590,22.97
1591,22.95
1592,22.94
1593,22.94
1594,22.94
1595,22.93
1596,22.92
1597,22.91
1598,22.90
1599,22.91
1600,22.89
1601,22.89
1602,22.87
1603,22.87
1604,22.87
1605,22.85
1606,22.86
1607,22.85
1608,22.84
1609,22.83
1610,22.81
1611,22.81
1612,22.81
1613,22.81
1614,22.80
1615,22.79
1616,22.78
1617,22.78
1618,22.77
1619,22.76
1620,22.75
1621,22.75
1622,22.75
1623,22.73
1624,22.73
1625,22.73
1626,22.71
1627,22.71
1628,22.70
1629,22.70
1630,22.69
1631,22.69
1632,22.68
1633,22.67
1634,22.67
1635,22.66
1636,22.64
1637,22.64
1638,22.63
1639,22.65
1640,22.62
1641,22.62
1642,22.61
1643,22.61
1644,22.60
1645,22.60
1646,22.59
1647,22.57
1648,22.57
1649,22.57
1650,22.56
1651,22.56
1652,22.56
1653,22.54
1654,22.54
1655,22.52
1656,22.52
1657,22.51
1658,22.51
1659,22.50
1660,22.50
1661,22.50
1662,22.49
1663,22.49
1664,22.47
1665,22.48
1666,22.46
1667,22.45
1668,22.44
1669,22.44
1670,22.43
1671,22.41
1672,22.43
1673,22.42
1674,22.42
1675,22.42
1676,22.40
1677,22.40
1678,22.39
1679,22.38
1680,22.37
1681,22.36
1682,22.37
1683,22.37
1684,22.36
1685,22.35
1686,22.33
1687,22.33
1688,22.33
1689,22.33
1690,22.32
1691,22.30
1692,22.31
1693,22.29
1694,22.29
1695,22.28
1696,22.28
1697,22.28
1698,22.27
1699,22.27
1700,22.26
1701,22.26
1702,22.25
1703,22.24
1704,22.24
1705,22.22
1706,22.21
1707,22.22
1708,22.21
1709,22.20
1710,22.19
1711,22.19
1712,22.20
1713,22.19
1714,22.17
1715,22.16
1716,22.16
1717,22.16
1718,22.14
1719,22.15
1720,22.14
1721,22.13
1722,22.13
1723,22.12
1724,22.12
1725,22.10
1726,22.10
1727,22.09
1728,22.09
1729,22.08
1730,22.08
1731,22.06
1732,22.07
1733,22.07
1734,22.05
1735,22.04
1736,22.04
1737,22.04
1738,22.03
1739,22.03
1740,22.02
1741,22.01
1742,22.01
1743,22.00
1744,22.00
1745,21.99
1746,22.00
1747,21.98
1748,21.98
1749,21.97
1750,21.96
1751,21.96
1752,21.96
1753,21.95
1754,21.94
1755,21.93
1756,21.93
1757,21.92
1758,21.92
1759,21.91
1760,21.91
1761,21.91
1762,21.90
1763,21.89
1764,21.88
1765,21.89
1766,21.88
1767,21.87
1768,21.87
1769,21.87
1770,21.86
1771,21.84
1772,21.85
1773,21.85
1774,21.84
1775,21.83
1776,21.83
1777,21.82
1778,21.81
1779,21.81
1780,21.80
1781,21.79
1782,21.79
1783,21.78
1784,21.79
1785,21.77
1786,21.76
1787,21.77
1788,21.76
1789,21.76
1790,21.75
1791,21.75
1792,21.73
1793,21.73
1794,21.73
1795,21.73
1796,21.72
1797,21.72
1798,21.72
1799,21.71
