Time (s),Mass (g),HRR (kW/m2)
0.00,113.30,0.00
1.20,113.30,506.60
1.80,113.32,447.30
3.00,113.31,190.50
4.20,113.31,0.00
4.80,113.31,0.00
6.00,113.30,0.00
7.20,113.39,0.00
7.80,113.77,0.00
9.00,113.72,0.00
10.20,113.70,0.00
10.80,113.57,0.00
12.00,113.24,115.30
13.20,113.18,355.40
13.80,113.17,392.20
15.00,113.11,381.50
16.20,113.07,375.20
16.80,113.03,348.80
18.00,112.96,332.00
19.20,112.93,340.90
19.80,112.88,330.70
21.00,112.84,316.20
22.20,112.71,293.60
22.80,112.68,293.00
24.00,112.66,307.00
25.20,112.54,354.00
25.80,112.46,369.60
27.00,112.31,373.70
28.20,112.21,395.60
28.80,112.05,395.20
30.00,111.93,417.40
31.20,111.84,431.40
31.80,111.66,465.30
33.00,111.59,509.50
34.20,111.45,551.50
34.80,111.38,609.30
36.00,111.14,655.50
37.20,111.07,696.10
37.80,110.95,758.00
39.00,110.80,828.40
40.20,110.75,853.70
40.80,110.62,874.70
42.00,110.56,871.60
43.20,110.47,871.00
43.80,110.37,862.20
45.00,110.20,870.50
46.20,110.14,881.20
46.80,110.05,895.70
48.00,109.93,830.10
49.20,109.83,752.30
49.80,109.67,676.20
51.00,109.60,632.70
52.20,109.55,625.20
52.80,109.48,668.90
54.00,109.38,749.40
55.20,109.31,836.40
55.80,109.21,887.10
57.00,109.05,881.10
58.20,108.99,881.20
58.80,108.94,895.40
60.00,108.88,865.50
61.20,108.75,840.40
61.80,108.65,767.70
63.00,108.58,705.80
64.20,108.52,679.40
64.80,108.35,636.70
66.00,108.31,637.30
67.20,108.23,656.10
67.80,108.10,720.70
69.00,108.06,740.30
70.20,107.97,765.90
70.80,107.85,813.10
72.00,107.80,850.20
73.20,107.72,843.80
73.80,107.59,829.80
75.00,107.55,811.70
76.20,107.48,779.70
76.80,107.40,741.30
78.00,107.27,644.00
79.20,107.20,624.90
79.80,107.09,613.20
81.00,107.05,629.70
82.20,106.97,635.90
82.80,106.91,635.40
84.00,106.78,643.20
85.20,106.71,654.80
85.80,106.68,670.60
87.00,106.54,651.00
88.20,106.48,643.40
88.80,106.43,628.20
90.00,106.31,576.90
91.20,106.24,567.40
91.80,106.14,636.40
93.00,106.10,712.00
94.20,106.03,757.00
94.80,105.96,785.40
96.00,105.85,858.70
97.20,105.79,885.00
97.80,105.71,881.40
99.00,105.66,830.20
100.20,105.59,816.60
100.80,105.54,791.80
102.00,105.42,762.80
103.20,105.35,733.80
103.80,105.27,706.90
105.00,105.22,605.20
106.20,105.15,561.80
106.80,105.03,604.70
108.00,104.99,685.10
109.20,104.92,763.60
109.80,104.82,826.10
111.00,104.79,843.90
112.20,104.72,824.10
112.80,104.67,808.30
114.00,104.53,840.70
115.20,104.49,876.90
115.80,104.41,852.50
117.00,104.36,831.80
118.20,104.29,771.00
118.80,104.19,706.50
120.00,104.16,649.60
121.20,104.08,556.40
121.80,104.02,539.90
123.00,103.91,596.60
124.20,103.86,641.30
124.80,103.82,640.70
126.00,103.75,663.90
127.20,103.64,715.10
127.80,103.61,807.10
129.00,103.54,905.00
130.20,103.42,951.20
130.80,103.39,939.20
132.00,103.34,861.80
133.20,103.28,750.90
133.80,103.19,734.90
135.00,103.11,729.00
136.20,103.08,697.50
136.80,103.01,681.30
138.00,102.90,624.90
139.20,102.88,609.80
139.80,102.82,664.40
141.00,102.72,756.80
142.20,102.67,843.10
142.80,102.61,857.80
144.00,102.52,841.60
145.20,102.48,802.10
145.80,102.43,758.40
147.00,102.31,722.90
148.20,102.28,717.50
148.80,102.21,738.90
150.00,102.13,766.10
151.20,102.09,773.40
151.80,102.03,779.80
153.00,101.98,755.60
154.20,101.93,738.60
154.80,101.81,720.80
156.00,101.76,771.90
157.20,101.71,802.50
157.80,101.61,807.40
159.00,101.59,792.10
160.20,101.54,790.00
160.80,101.43,766.60
162.00,101.39,729.30
163.20,101.33,717.40
163.80,101.23,726.60
165.00,101.20,749.40
166.20,101.13,753.60
166.80,101.05,737.80
168.00,101.02,718.60
169.20,100.94,730.60
169.80,100.86,773.00
171.00,100.83,842.80
172.20,100.77,908.90
172.80,100.67,946.20
174.00,100.64,954.20
175.20,100.59,914.10
175.80,100.50,818.70
177.00,100.47,738.90
178.20,100.40,682.80
178.80,100.37,660.90
180.00,100.26,660.90
181.20,100.21,703.60
181.80,100.12,755.90
183.00,100.09,714.50
184.20,100.04,685.60
184.80,99.98,649.60
186.00,99.93,626.60
187.20,99.83,621.80
187.80,99.80,624.20
189.00,99.73,623.60
190.20,99.65,612.30
190.80,99.63,580.30
192.00,99.57,579.00
193.20,99.51,600.60
193.80,99.43,712.30
195.00,99.38,787.60
196.20,99.29,812.30
196.80,99.27,812.30
198.00,99.21,800.80
199.20,99.18,783.70
199.80,99.07,816.60
201.00,99.02,895.00
202.20,98.95,917.90
202.80,98.91,865.40
204.00,98.86,864.60
205.20,98.80,904.70
205.80,98.71,982.80
207.00,98.67,1005.80
208.20,98.64,1005.30
208.80,98.54,974.50
210.00,98.50,880.90
211.20,98.41,858.80
211.80,98.38,898.60
213.00,98.33,954.20
214.20,98.26,960.00
214.80,98.21,974.70
216.00,98.17,959.60
217.20,98.06,928.80
217.80,98.03,926.00
219.00,97.98,908.70
220.20,97.94,884.50
220.80,97.90,921.60
222.00,97.79,911.20
223.20,97.76,928.60
