Time (s),Mass (g),HRR (kW/m2)
0.00,132.60,0.00
1.20,132.60,217.90
1.80,132.54,226.10
3.00,132.52,304.80
4.20,132.50,322.20
4.80,132.49,323.40
6.00,132.46,308.80
7.20,132.46,237.30
7.80,132.45,215.20
9.00,132.42,197.10
10.20,132.40,222.70
10.80,132.38,231.90
12.00,132.37,171.10
13.20,132.36,107.30
13.80,132.34,79.60
15.00,132.33,79.20
16.20,132.31,79.20
16.80,132.29,88.30
18.00,132.27,131.60
19.20,132.27,147.40
19.80,132.27,157.80
21.00,132.25,195.00
22.20,132.23,259.00
22.80,132.21,299.80
24.00,132.19,317.90
25.20,132.18,324.80
25.80,132.17,367.20
27.00,132.14,389.90
28.20,132.13,457.90
28.80,132.11,483.80
30.00,132.10,475.40
31.20,132.07,427.30
31.80,132.05,408.00
33.00,132.03,431.90
34.20,132.02,460.10
34.80,132.00,478.10
36.00,131.98,457.40
37.20,131.96,405.10
37.80,131.94,348.60
39.00,131.91,339.40
40.20,131.90,361.70
40.80,131.88,385.30
42.00,131.84,384.90
43.20,131.82,358.70
43.80,131.80,328.30
45.00,131.77,312.90
46.20,131.74,287.80
46.80,131.72,252.10
48.00,131.69,230.10
49.20,131.67,161.50
49.80,131.65,68.80
51.00,131.61,12.30
52.20,131.58,0.00
52.80,131.56,72.20
54.00,131.54,118.90
55.20,131.50,195.60
55.80,131.47,283.80
57.00,131.45,301.40
58.20,131.41,330.50
58.80,131.38,413.80
60.00,131.34,456.00
61.20,131.32,521.30
61.80,131.27,586.40
63.00,131.24,543.90
64.20,131.19,516.40
64.80,131.18,482.10
66.00,131.14,498.60
67.20,131.09,544.70
67.80,131.08,618.10
69.00,131.04,672.90
70.20,130.99,632.90
70.80,130.97,573.10
72.00,130.93,581.40
73.20,130.88,660.40
73.80,130.86,659.80
75.00,130.83,644.80
76.20,130.78,525.50
76.80,130.77,471.20
78.00,130.73,399.50
79.20,130.68,394.50
79.80,130.65,410.60
81.00,130.62,432.90
82.20,130.58,390.30
82.80,130.56,312.30
84.00,130.52,263.60
85.20,130.48,276.20
85.80,130.44,295.50
87.00,130.38,295.60
88.20,130.36,310.50
88.80,130.32,384.90
