Time (s),Mass (g),HRR (kW/m2)
595,60.82,77.40
600,60.52,79.30
605,60.23,78.50
610,59.89,78.30
615,59.61,77.30
620,59.34,78.50
625,59.01,78.40
630,58.73,77.80
635,58.48,76.60
640,58.15,75.90
645,57.85,77.30
650,57.58,78.00
655,57.26,78.60
660,56.98,77.50
665,56.71,78.00
670,56.39,77.80
675,56.11,77.10
680,55.83,76.30
685,55.53,79.10
690,55.26,78.00
695,54.92,77.40
700,54.66,76.40
705,54.39,76.80
710,54.08,78.00
715,53.81,78.10
720,53.49,77.60
725,53.20,77.00
730,52.94,77.10
735,52.63,77.70
740,52.39,77.60
745,52.06,76.60
750,51.78,76.60
755,51.51,77.90
760,51.18,77.60
765,50.91,77.30
770,50.66,76.90
775,50.35,77.00
780,50.07,77.20
785,49.75,77.20
790,49.49,76.80
795,49.22,77.30
800,48.90,78.00
805,48.62,77.50
810,48.36,77.30
815,48.04,77.90
820,47.75,77.60
825,47.51,79.70
830,47.18,79.10
835,46.90,76.80
840,46.65,78.50
845,46.32,78.40
850,46.05,78.30
855,45.79,78.30
860,45.47,77.00
865,45.19,78.30
870,44.89,78.60
875,44.62,80.00
880,44.30,77.90
885,44.03,84.10
890,43.72,84.10
895,43.42,82.20
900,43.15,80.80
905,42.83,80.80
910,42.55,81.10
915,42.24,80.90
920,41.94,80.10
925,41.66,86.10
930,41.35,85.20
935,41.07,84.20
940,40.73,82.60
945,40.42,83.80
950,40.11,87.70
955,39.82,88.50
960,39.48,87.70
965,39.18,82.30
970,38.88,88.80
975,38.54,89.00
980,38.24,87.80
985,37.95,86.20
990,37.61,84.40
995,37.31,89.30
1000,36.95,82.80
1005,36.63,82.70
1010,36.33,83.20
1015,35.98,84.80
1020,35.67,86.20
1025,35.37,86.10
1030,35.03,83.70
1035,34.71,90.30
1040,34.37,89.60
1045,34.03,89.20
1050,33.70,88.00
1055,33.37,93.80
1060,33.02,94.00
1065,32.73,94.00
1070,32.37,88.80
1075,32.08,89.80
1080,31.71,95.50
1085,31.37,94.90
1090,31.03,88.60
1095,30.72,88.60
1100,30.37,96.80
1105,30.07,98.50
1110,29.70,88.90
1115,29.39,89.50
1120,29.09,90.70
1125,28.72,90.90
1130,28.40,90.20
1135,28.10,89.20
1140,27.77,88.90
1145,27.46,94.40
1150,27.13,93.90
1155,26.87,87.70
1160,26.51,86.40
1165,26.22,86.60
1170,25.95,86.10
1175,25.63,85.00
1180,25.36,84.30
1185,25.02,82.90
1190,24.74,82.90
1195,24.48,77.30
1200,24.21,78.00
1205,23.95,78.00
1210,23.68,78.70
1215,23.44,73.10
1220,23.17,73.70
1225,22.93,72.20
1230,22.70,72.30
1235,22.45,72.40
1240,22.23,72.20
1245,22.00,65.70
1250,21.79,66.10
1255,21.55,67.40
1260,21.38,68.30
1265,21.15,62.60
1270,20.97,63.40
1275,20.78,63.90
1280,20.59,63.40
1285,20.42,58.90
1290,20.23,58.10
1295,20.09,57.20
1300,19.93,58.00
1305,19.77,58.50
1310,19.61,52.10
1315,19.46,52.60
1320,19.32,53.40
1325,19.20,54.60
1330,19.06,49.40
1335,18.94,49.00
1340,18.82,50.00
1345,18.72,51.60
1350,18.58,51.70
1355,18.48,52.00
1360,18.39,50.00
1365,18.27,49.50
1370,18.17,48.80
1375,18.06,47.20
1380,17.96,45.50
1385,17.87,44.60
1390,17.79,46.10
1395,17.69,44.20
1400,17.60,38.40
1405,17.53,39.90
1410,17.43,42.50
1415,17.36,43.30
1420,17.28,42.60
1425,17.20,41.20
1430,17.13,41.70
1435,17.05,42.50
1440,16.98,41.70
1445,16.90,36.50
1450,16.84,36.80
1455,16.77,38.30
1460,16.69,38.10
1465,16.63,36.90
1470,16.56,36.40
1475,16.48,38.00
1480,16.42,37.90
1485,16.35,37.40
1490,16.29,35.90
1495,16.22,37.00
