Time (s),Mass (g)
312,82.60
313,82.57
314,82.52
315,82.46
316,82.43
317,82.39
318,82.31
319,82.29
320,82.25
321,82.21
322,82.16
323,82.09
324,82.06
325,82.01
326,81.94
327,81.91
328,81.86
329,81.84
330,81.80
331,81.73
332,81.70
333,81.65
334,81.57
335,81.55
336,81.50
337,81.47
338,81.42
339,81.39
340,81.34
341,81.25
342,81.22
343,81.19
344,81.12
345,81.09
346,81.05
347,80.98
348,80.96
349,80.90
350,80.84
351,80.81
352,80.76
353,80.72
354,80.66
355,80.62
356,80.60
357,80.53
358,80.49
359,80.42
360,80.39
361,80.35
362,80.27
363,80.24
364,80.22
365,80.19
366,80.11
367,80.07
368,80.01
369,79.97
370,79.94
371,79.86
372,79.84
373,79.79
374,79.72
375,79.70
376,79.65
377,79.61
378,79.56
379,79.50
380,79.47
381,79.43
382,79.35
383,79.33
384,79.28
385,79.26
386,79.18
387,79.15
388,79.11
389,79.04
390,79.00
391,78.96
392,78.93
393,78.88
394,78.82
395,78.80
396,78.76
397,78.68
398,78.66
399,78.62
400,78.54
401,78.53
402,78.48
403,78.41
404,78.39
405,78.35
406,78.27
407,78.26
408,78.22
409,78.15
410,78.12
411,78.07
412,78.00
413,77.99
414,77.95
415,77.88
416,77.86
417,77.81
418,77.74
419,77.71
420,77.67
421,77.61
422,77.59
423,77.53
424,77.48
425,77.45
426,77.41
427,77.38
428,77.30
429,77.26
430,77.20
431,77.19
432,77.15
433,77.11
434,77.07
435,76.98
436,76.96
437,76.93
438,76.90
439,76.82
440,76.78
441,76.72
442,76.70
443,76.67
444,76.59
445,76.57
446,76.53
447,76.46
448,76.43
449,76.40
450,76.33
451,76.30
452,76.27
453,76.20
454,76.16
455,76.14
456,76.08
457,76.05
458,76.00
459,75.93
460,75.91
461,75.87
462,75.81
463,75.80
464,75.75
465,75.69
466,75.67
467,75.63
468,75.56
469,75.54
470,75.49
471,75.42
472,75.40
473,75.36
474,75.30
475,75.28
476,75.24
477,75.17
478,75.15
479,75.10
480,75.04
481,75.01
482,74.97
483,74.91
484,74.88
485,74.85
486,74.80
487,74.75
488,74.72
489,74.68
490,74.62
491,74.59
492,74.52
493,74.50
494,74.46
495,74.39
496,74.38
497,74.34
498,74.28
499,74.26
500,74.21
501,74.15
502,74.12
503,74.08
504,74.02
505,73.99
506,73.96
507,73.89
508,73.86
509,73.82
510,73.75
511,73.72
512,73.69
513,73.62
514,73.60
515,73.58
516,73.51
517,73.48
518,73.44
519,73.38
520,73.35
521,73.32
522,73.26
523,73.23
524,73.19
525,73.14
526,73.11
527,73.08
528,73.02
529,72.99
530,72.95
531,72.93
532,72.86
533,72.83
534,72.76
535,72.74
536,72.70
537,72.63
538,72.61
539,72.57
540,72.51
541,72.48
542,72.44
543,72.38
544,72.35
545,72.32
546,72.26
547,72.24
548,72.19
549,72.16
550,72.11
551,72.05
552,72.03
553,71.96
554,71.93
555,71.88
556,71.85
557,71.79
558,71.77
559,71.70
560,71.67
561,71.64
562,71.58
563,71.54
564,71.49
565,71.47
566,71.43
567,71.36
568,71.33
569,71.30
570,71.22
571,71.21
572,71.18
573,71.11
574,71.08
575,71.06
576,71.03
577,70.95
578,70.93
579,70.91
580,70.83
581,70.80
582,70.74
583,70.72
584,70.69
585,70.65
586,70.58
587,70.55
588,70.50
589,70.47
590,70.44
591,70.41
592,70.35
593,70.32
594,70.30
595,70.23
596,70.20
597,70.15
598,70.12
599,70.08
600,70.01
601,70.00
602,69.95
603,69.92
604,69.86
605,69.84
606,69.81
607,69.74
608,69.71
609,69.64
610,69.62
611,69.59
612,69.54
613,69.51
614,69.47
615,69.41
616,69.38
617,69.34
618,69.29
619,69.27
620,69.21
621,69.15
622,69.13
623,69.10
624,69.03
625,69.01
626,68.98
627,68.90
628,68.90
629,68.86
630,68.77
631,68.76
632,68.74
633,68.71
634,68.64
635,68.60
636,68.58
637,68.52
638,68.48
639,68.44
640,68.41
641,68.37
642,68.31
643,68.29
644,68.26
645,68.19
646,68.17
647,68.12
648,68.07
649,68.04
650,68.00
651,67.95
652,67.93
653,67.89
654,67.82
655,67.80
656,67.76
657,67.73
658,67.69
659,67.64
660,67.61
661,67.56
662,67.54
663,67.48
664,67.44
665,67.42
666,67.36
667,67.31
668,67.27
669,67.25
670,67.22
671,67.18
672,67.13
673,67.09
674,67.03
675,67.01
676,66.98
677,66.91
678,66.89
679,66.86
680,66.79
681,66.77
682,66.73
683,66.68
684,66.65
685,66.61
686,66.59
687,66.52
688,66.49
689,66.47
690,66.41
691,66.36
692,66.32
693,66.30
694,66.25
695,66.20
696,66.18
697,66.14
698,66.09
699,66.06
700,66.01
701,65.98
702,65.92
703,65.90
704,65.84
705,65.83
706,65.78
707,65.73
708,65.70
709,65.67
710,65.61
711,65.59
712,65.55
713,65.51
714,65.46
715,65.43
716,65.40
717,65.35
718,65.32
719,65.29
720,65.24
721,65.20
722,65.13
723,65.11
724,65.08
725,65.06
726,65.00
727,64.96
728,64.94
729,64.88
730,64.84
731,64.78
732,64.77
733,64.74
734,64.68
735,64.65
736,64.63
737,64.57
738,64.55
739,64.52
740,64.46
741,64.45
742,64.41
743,64.35
744,64.33
745,64.29
746,64.22
747,64.21
748,64.17
749,64.11
750,64.09
751,64.06
752,64.04
753,63.98
754,63.94
755,63.89
756,63.87
757,63.83
758,63.78
759,63.76
760,63.72
761,63.66
762,63.63
763,63.61
764,63.56
765,63.53
766,63.49
767,63.47
768,63.41
769,63.37
770,63.33
771,63.31
772,63.27
773,63.21
774,63.19
775,63.16
776,63.10
777,63.09
778,63.06
779,62.99
780,62.97
781,62.94
782,62.88
783,62.86
784,62.82
785,62.79
786,62.74
787,62.71
788,62.68
789,62.62
790,62.59
791,62.57
792,62.52
793,62.48
794,62.42
795,62.41
796,62.39
797,62.32
798,62.30
799,62.28
800,62.22
801,62.19
802,62.17
803,62.11
804,62.09
805,62.05
806,62.00
807,61.98
808,61.94
809,61.90
810,61.86
811,61.83
812,61.78
813,61.76
814,61.74
815,61.69
816,61.67
817,61.63
818,61.60
819,61.54
820,61.52
821,61.47
822,61.45
823,61.42
824,61.36
825,61.34
826,61.32
827,61.25
828,61.22
829,61.20
830,61.15
831,61.13
832,61.09
833,61.06
834,61.03
835,60.96
836,60.96
837,60.92
838,60.86
839,60.84
840,60.82
841,60.76
842,60.73
843,60.70
844,60.65
845,60.64
846,60.60
847,60.58
848,60.51
849,60.48
850,60.44
851,60.42
852,60.39
853,60.33
854,60.30
855,60.27
856,60.21
857,60.20
858,60.16
859,60.12
860,60.10
861,60.06
862,60.01
863,59.99
864,59.95
865,59.92
866,59.87
867,59.84
868,59.80
869,59.78
870,59.75
871,59.68
872,59.67
873,59.63
874,59.59
875,59.57
876,59.53
877,59.48
878,59.46
879,59.42
880,59.37
881,59.35
882,59.33
883,59.27
884,59.24
885,59.20
886,59.18
887,59.13
888,59.10
889,59.06
890,59.04
891,59.00
892,58.95
893,58.93
894,58.90
895,58.86
896,58.83
897,58.79
898,58.74
899,58.73
900,58.69
901,58.64
902,58.62
903,58.59
904,58.52
905,58.50
906,58.48
907,58.46
908,58.40
909,58.38
910,58.32
911,58.29
912,58.27
913,58.21
914,58.19
915,58.16
916,58.11
917,58.09
918,58.05
919,57.99
920,57.97
921,57.95
922,57.89
923,57.88
924,57.84
925,57.79
926,57.78
927,57.73
928,57.70
929,57.65
930,57.61
931,57.57
932,57.55
933,57.52
934,57.46
935,57.44
936,57.41
937,57.37
938,57.35
939,57.30
940,57.25
941,57.22
942,57.19
943,57.17
944,57.11
945,57.09
946,57.03
947,57.01
948,56.98
949,56.95
950,56.88
951,56.86
952,56.81
953,56.80
954,56.77
955,56.73
956,56.67
957,56.63
958,56.59
959,56.56
960,56.54
961,56.52
962,56.49
963,56.40
964,56.38
965,56.35
966,56.30
967,56.27
968,56.24
969,56.21
970,56.15
971,56.12
972,56.08
973,56.05
974,56.02
975,55.98
976,55.96
977,55.92
978,55.86
979,55.85
980,55.81
981,55.74
982,55.73
983,55.71
984,55.64
985,55.63
986,55.60
987,55.57
988,55.49
989,55.48
990,55.40
991,55.39
992,55.36
993,55.30
994,55.28
995,55.24
996,55.17
997,55.16
998,55.14
999,55.08
1000,55.04
1001,55.02
1002,54.97
1003,54.94
1004,54.91
1005,54.85
1006,54.82
1007,54.77
1008,54.72
1009,54.71
1010,54.67
1011,54.64
1012,54.58
1013,54.54
1014,54.50
1015,54.49
1016,54.43
1017,54.37
1018,54.35
1019,54.31
1020,54.25
1021,54.23
1022,54.19
1023,54.14
1024,54.11
1025,54.07
1026,54.02
1027,54.00
1028,53.94
1029,53.90
1030,53.87
1031,53.84
1032,53.77
1033,53.75
1034,53.72
1035,53.67
1036,53.64
1037,53.60
1038,53.55
1039,53.52
1040,53.47
1041,53.41
1042,53.40
1043,53.36
1044,53.28
1045,53.25
1046,53.23
1047,53.17
1048,53.15
1049,53.12
1050,53.06
1051,53.03
1052,52.99
1053,52.92
1054,52.90
1055,52.86
1056,52.81
1057,52.79
1058,52.74
1059,52.71
1060,52.65
1061,52.62
1062,52.56
1063,52.54
1064,52.50
1065,52.42
1066,52.40
1067,52.36
1068,52.31
1069,52.28
1070,52.24
1071,52.17
1072,52.15
1073,52.11
1074,52.07
1075,52.02
1076,51.98
1077,51.95
1078,51.89
1079,51.85
1080,51.78
1081,51.76
1082,51.73
1083,51.67
1084,51.64
1085,51.60
1086,51.54
1087,51.51
1088,51.46
1089,51.40
1090,51.37
1091,51.33
1092,51.26
1093,51.23
1094,51.20
1095,51.13
1096,51.10
1097,51.06
1098,51.00
1099,50.97
1100,50.93
1101,50.86
1102,50.85
1103,50.79
1104,50.73
1105,50.71
1106,50.67
1107,50.63
1108,50.56
1109,50.52
1110,50.50
1111,50.43
1112,50.40
1113,50.33
1114,50.30
1115,50.26
1116,50.25
1117,50.16
1118,50.12
1119,50.06
1120,50.03
1121,50.00
1122,49.96
1123,49.89
1124,49.85
1125,49.79
1126,49.77
1127,49.72
1128,49.65
1129,49.62
1130,49.59
1131,49.54
1132,49.48
1133,49.44
1134,49.41
1135,49.34
1136,49.29
1137,49.24
1138,49.21
1139,49.16
1140,49.09
1141,49.06
1142,49.02
1143,48.95
1144,48.92
1145,48.88
1146,48.84
1147,48.75
1148,48.73
1149,48.66
1150,48.64
1151,48.59
1152,48.54
1153,48.47
1154,48.42
1155,48.35
1156,48.34
1157,48.30
1158,48.21
1159,48.18
1160,48.14
1161,48.07
1162,48.05
1163,47.99
1164,47.92
1165,47.90
1166,47.84
1167,47.78
1168,47.75
1169,47.70
1170,47.62
1171,47.59
1172,47.55
1173,47.47
1174,47.45
1175,47.39
1176,47.33
1177,47.30
1178,47.25
1179,47.18
1180,47.15
1181,47.10
1182,47.07
1183,46.99
1184,46.94
1185,46.90
1186,46.85
1187,46.82
1188,46.77
1189,46.68
1190,46.64
1191,46.59
1192,46.50
1193,46.48
1194,46.43
1195,46.39
1196,46.34
1197,46.26
1198,46.23
1199,46.18
1200,46.11
1201,46.08
1202,46.02
1203,45.94
1204,45.91
1205,45.85
1206,45.81
1207,45.74
1208,45.68
1209,45.67
1210,45.58
1211,45.54
1212,45.47
1213,45.44
1214,45.38
1215,45.35
1216,45.24
1217,45.22
1218,45.19
1219,45.09
1220,45.06
1221,44.98
1222,44.96
1223,44.91
1224,44.82
1225,44.79
1226,44.74
1227,44.65
1228,44.62
1229,44.57
1230,44.49
1231,44.47
1232,44.42
1233,44.33
1234,44.29
1235,44.26
1236,44.17
1237,44.14
1238,44.09
1239,44.00
1240,43.96
1241,43.93
1242,43.84
1243,43.81
1244,43.77
1245,43.67
1246,43.64
1247,43.59
1248,43.51
1249,43.47
1250,43.42
1251,43.38
1252,43.29
1253,43.25
1254,43.18
1255,43.14
1256,43.08
1257,43.00
1258,42.97
1259,42.91
1260,42.83
1261,42.80
1262,42.74
1263,42.65
1264,42.62
1265,42.56
1266,42.53
1267,42.44
1268,42.39
1269,42.31
1270,42.28
1271,42.23
1272,42.18
1273,42.10
1274,42.04
1275,41.98
1276,41.94
1277,41.89
1278,41.79
1279,41.77
1280,41.72
1281,41.63
1282,41.60
1283,41.55
1284,41.46
1285,41.43
1286,41.38
1287,41.28
1288,41.24
1289,41.19
1290,41.10
1291,41.08
1292,41.03
1293,40.94
1294,40.90
1295,40.84
1296,40.76
1297,40.73
1298,40.67
1299,40.57
1300,40.53
1301,40.48
1302,40.40
1303,40.37
1304,40.32
1305,40.23
1306,40.20
1307,40.13
1308,40.06
1309,40.02
1310,39.96
1311,39.87
1312,39.84
1313,39.78
1314,39.69
1315,39.66
1316,39.60
1317,39.51
1318,39.48
1319,39.43
1320,39.34
1321,39.30
1322,39.25
1323,39.16
1324,39.13
1325,39.07
1326,38.98
1327,38.96
1328,38.88
1329,38.81
1330,38.77
1331,38.73
1332,38.64
1333,38.59
1334,38.55
1335,38.51
1336,38.42
1337,38.36
1338,38.28
1339,38.25
1340,38.19
1341,38.09
1342,38.06
1343,38.02
1344,37.92
1345,37.88
1346,37.83
1347,37.75
1348,37.70
1349,37.66
1350,37.56
1351,37.53
1352,37.47
1353,37.37
1354,37.35
1355,37.29
1356,37.22
1357,37.18
1358,37.13
1359,37.07
1360,36.97
1361,36.93
1362,36.85
1363,36.82
1364,36.76
1365,36.67
1366,36.63
1367,36.58
1368,36.49
1369,36.45
1370,36.39
1371,36.31
1372,36.28
1373,36.24
1374,36.13
1375,36.10
1376,36.05
1377,35.95
1378,35.91
1379,35.89
1380,35.80
1381,35.76
1382,35.70
1383,35.61
1384,35.58
1385,35.52
1386,35.44
1387,35.40
1388,35.34
1389,35.26
1390,35.23
1391,35.17
1392,35.08
1393,35.05
1394,34.99
1395,34.95
1396,34.84
1397,34.82
1398,34.79
1399,34.69
1400,34.63
1401,34.55
1402,34.52
1403,34.47
1404,34.38
1405,34.34
1406,34.30
1407,34.22
1408,34.18
1409,34.12
1410,34.04
1411,34.00
1412,33.96
1413,33.87
1414,33.84
1415,33.78
1416,33.68
1417,33.66
1418,33.61
1419,33.52
1420,33.49
1421,33.45
1422,33.35
1423,33.32
1424,33.27
1425,33.18
1426,33.15
1427,33.10
1428,33.02
1429,32.99
1430,32.94
1431,32.86
1432,32.83
1433,32.78
1434,32.71
1435,32.68
1436,32.62
1437,32.53
1438,32.51
1439,32.45
1440,32.37
1441,32.34
1442,32.29
1443,32.22
1444,32.19
1445,32.14
1446,32.06
1447,32.03
1448,31.98
1449,31.90
1450,31.87
1451,31.83
1452,31.75
1453,31.72
1454,31.66
1455,31.63
1456,31.54
1457,31.50
1458,31.43
1459,31.41
1460,31.36
1461,31.30
1462,31.27
1463,31.21
1464,31.14
1465,31.12
1466,31.07
1467,30.99
1468,30.97
1469,30.93
1470,30.85
1471,30.83
1472,30.78
1473,30.73
1474,30.69
1475,30.62
1476,30.59
1477,30.55
1478,30.47
1479,30.46
1480,30.42
1481,30.34
1482,30.31
1483,30.27
1484,30.21
1485,30.18
1486,30.16
1487,30.14
1488,30.06
1489,30.01
1490,29.95
1491,29.93
1492,29.89
1493,29.82
1494,29.79
1495,29.77
1496,29.70
1497,29.67
1498,29.65
1499,29.58
1500,29.57
1501,29.52
1502,29.45
1503,29.43
1504,29.40
1505,29.36
1506,29.30
1507,29.26
1508,29.21
1509,29.18
1510,29.14
1511,29.08
1512,29.07
1513,29.03
1514,28.97
1515,28.95
1516,28.91
1517,28.84
1518,28.82
1519,28.78
1520,28.71
1521,28.70
1522,28.65
1523,28.59
1524,28.57
1525,28.53
1526,28.47
1527,28.44
1528,28.40
1529,28.34
1530,28.32
1531,28.28
1532,28.21
1533,28.19
1534,28.14
1535,28.08
1536,28.06
1537,28.02
1538,27.97
1539,27.95
1540,27.91
1541,27.88
1542,27.82
1543,27.80
1544,27.73
1545,27.71
1546,27.68
1547,27.62
1548,27.60
1549,27.58
1550,27.55
1551,27.48
1552,27.46
1553,27.42
1554,27.40
1555,27.38
1556,27.31
1557,27.30
1558,27.27
1559,27.21
1560,27.19
1561,27.17
1562,27.13
1563,27.11
1564,27.09
1565,27.05
1566,27.00
1567,26.99
1568,26.96
1569,26.94
1570,26.89
1571,26.87
1572,26.85
1573,26.81
1574,26.80
1575,26.76
1576,26.74
1577,26.70
1578,26.69
1579,26.64
1580,26.63
1581,26.61
1582,26.57
1583,26.55
1584,26.52
1585,26.50
1586,26.48
1587,26.45
1588,26.43
1589,26.41
1590,26.39
1591,26.35
1592,26.33
1593,26.32
1594,26.28
1595,26.27
1596,26.25
1597,26.22
1598,26.21
1599,26.19
1600,26.17
1601,26.15
1602,26.14
1603,26.10
1604,26.09
1605,26.08
1606,26.04
1607,26.03
1608,26.02
1609,25.99
1610,25.98
1611,25.97
1612,25.93
1613,25.92
1614,25.89
1615,25.87
1616,25.86
1617,25.85
1618,25.83
1619,25.81
1620,25.79
1621,25.78
1622,25.77
1623,25.74
1624,25.72
1625,25.72
1626,25.71
1627,25.68
1628,25.68
1629,25.66
1630,25.63
1631,25.62
1632,25.62
1633,25.59
1634,25.58
1635,25.57
1636,25.54
1637,25.55
1638,25.52
1639,25.51
1640,25.50
1641,25.49
1642,25.47
1643,25.48
1644,25.45
1645,25.43
1646,25.43
1647,25.41
1648,25.40
1649,25.39
1650,25.37
1651,25.36
1652,25.36
1653,25.34
1654,25.31
1655,25.31
1656,25.30
1657,25.28
1658,25.27
1659,25.27
1660,25.25
1661,25.25
1662,25.23
1663,25.21
1664,25.21
1665,25.20
1666,25.18
1667,25.17
1668,25.16
1669,25.16
1670,25.15
1671,25.13
1672,25.11
1673,25.10
1674,25.10
1675,25.08
1676,25.07
1677,25.06
1678,25.04
1679,25.05
1680,25.03
1681,25.03
1682,25.01
1683,25.00
1684,24.98
1685,24.97
1686,24.96
1687,24.96
1688,24.94
1689,24.94
1690,24.91
1691,24.91
1692,24.90
1693,24.88
1694,24.88
1695,24.87
1696,24.86
1697,24.85
1698,24.84
1699,24.83
1700,24.83
1701,24.81
1702,24.80
1703,24.80
1704,24.78
1705,24.77
1706,24.76
1707,24.75
1708,24.74
1709,24.73
1710,24.72
1711,24.70
1712,24.70
1713,24.69
1714,24.67
1715,24.67
1716,24.68
1717,24.66
1718,24.65
1719,24.63
1720,24.62
1721,24.62
1722,24.62
1723,24.59
1724,24.58
1725,24.57
1726,24.57
1727,24.56
1728,24.55
1729,24.54
1730,24.54
1731,24.53
1732,24.52
1733,24.51
1734,24.50
1735,24.49
1736,24.48
1737,24.48
1738,24.46
1739,24.46
1740,24.46
1741,24.44
1742,24.44
1743,24.43
1744,24.42
1745,24.42
1746,24.41
1747,24.39
1748,24.38
1749,24.39
1750,24.37
1751,24.36
1752,24.35
1753,24.34
1754,24.34
1755,24.32
1756,24.32
1757,24.31
1758,24.29
1759,24.30
1760,24.29
1761,24.27
1762,24.26
1763,24.26
1764,24.25
1765,24.25
1766,24.24
1767,24.23
1768,24.22
1769,24.22
1770,24.21
1771,24.19
1772,24.19
1773,24.17
1774,24.16
1775,24.16
1776,24.15
1777,24.14
1778,24.14
1779,24.12
1780,24.13
1781,24.12
1782,24.10
1783,24.09
1784,24.10
1785,24.08
1786,24.07
1787,24.05
1788,24.05
1789,24.05
1790,24.04
1791,24.03
1792,24.04
1793,24.01
1794,24.01
1795,24.00
1796,23.99
1797,23.98
1798,23.97
1799,23.97
1800,23.95
1801,23.96
1802,23.96
1803,23.94
1804,23.93
1805,23.92
1806,23.91
1807,23.91
1808,23.90
1809,23.89
1810,23.89
1811,23.88
1812,23.88
1813,23.87
1814,23.85
1815,23.84
1816,23.85
1817,23.83
1818,23.82
1819,23.80
1820,23.81
1821,23.80
1822,23.78
1823,23.78
1824,23.77
1825,23.76
1826,23.75
1827,23.73
1828,23.74
1829,23.74
1830,23.72
1831,23.71
1832,23.70
1833,23.70
1834,23.69
1835,23.68
1836,23.67
1837,23.68
1838,23.65
1839,23.65
1840,23.65
1841,23.64
1842,23.63
1843,23.63
1844,23.62
1845,23.61
1846,23.60
1847,23.59
1848,23.58
1849,23.59
1850,23.57
1851,23.56
1852,23.55
1853,23.55
1854,23.55
1855,23.53
1856,23.53
1857,23.51
1858,23.52
1859,23.50
1860,23.49
1861,23.49
1862,23.49
1863,23.48
1864,23.47
1865,23.45
1866,23.45
1867,23.43
1868,23.43
1869,23.43
1870,23.43
1871,23.41
1872,23.42
1873,23.40
1874,23.39
1875,23.39
1876,23.38
1877,23.37
1878,23.36
1879,23.36
1880,23.35
1881,23.34
1882,23.34
1883,23.33
1884,23.31
1885,23.32
1886,23.31
1887,23.29
1888,23.29
1889,23.30
1890,23.27
1891,23.27
1892,23.26
1893,23.24
1894,23.24
1895,23.25
1896,23.23
1897,23.23
1898,23.23
1899,23.21
1900,23.21
1901,23.20
1902,23.19
1903,23.18
1904,23.17
1905,23.17
1906,23.17
1907,23.16
1908,23.14
1909,23.14
1910,23.13
1911,23.13
1912,23.12
1913,23.12
1914,23.10
1915,23.10
1916,23.09
1917,23.09
1918,23.08
1919,23.07
1920,23.07
1921,23.06
1922,23.05
1923,23.04
1924,23.04
1925,23.02
1926,23.01
1927,23.02
1928,23.01
1929,22.99
1930,22.99
1931,22.99
1932,22.97
1933,22.97
1934,22.96
1935,22.96
1936,22.96
1937,22.95
1938,22.94
1939,22.93
1940,22.93
1941,22.93
1942,22.91
1943,22.91
1944,22.90
1945,22.90
1946,22.88
1947,22.87
1948,22.85
1949,22.86
1950,22.86
1951,22.84
1952,22.84
1953,22.85
1954,22.84
1955,22.81
1956,22.82
1957,22.81
1958,22.80
1959,22.79
1960,22.79
1961,22.78
1962,22.76
1963,22.76
1964,22.76
1965,22.75
1966,22.75
1967,22.74
1968,22.74
1969,22.72
1970,22.71
1971,22.71
1972,22.71
1973,22.68
1974,22.68
1975,22.68
1976,22.67
1977,22.66
1978,22.66
1979,22.64
1980,22.64
1981,22.64
1982,22.62
1983,22.62
1984,22.61
1985,22.61
1986,22.61
1987,22.60
1988,22.60
1989,22.59
1990,22.58
1991,22.56
1992,22.57
1993,22.55
1994,22.55
1995,22.55
1996,22.54
1997,22.52
1998,22.52
1999,22.52
2000,22.51
2001,22.49
2002,22.50
2003,22.49
2004,22.49
2005,22.47
2006,22.46
2007,22.45
2008,22.46
2009,22.44
2010,22.44
2011,22.43
2012,22.41
2013,22.41
2014,22.41
2015,22.40
2016,22.39
2017,22.39
2018,22.38
2019,22.38
2020,22.38
2021,22.37
2022,22.37
2023,22.36
2024,22.36
2025,22.34
2026,22.34
2027,22.33
2028,22.32
2029,22.31
2030,22.31
2031,22.30
2032,22.29
2033,22.28
2034,22.28
2035,22.27
2036,22.27
2037,22.27
2038,22.25
2039,22.25
2040,22.24
2041,22.23
2042,22.22
2043,22.23
2044,22.21
2045,22.20
2046,22.20
2047,22.19
2048,22.18
2049,22.18
2050,22.18
2051,22.16
2052,22.15
2053,22.15
2054,22.16
2055,22.15
2056,22.13
2057,22.13
2058,22.11
2059,22.11
2060,22.11
2061,22.10
2062,22.10
2063,22.10
2064,22.09
2065,22.08
2066,22.06
2067,22.07
2068,22.05
2069,22.05
2070,22.04
2071,22.03
2072,22.04
2073,22.02
2074,22.01
2075,22.00
2076,22.00
2077,21.99
2078,21.98
2079,21.98
2080,21.97
2081,21.98
2082,21.97
2083,21.96
