Time (s),Mass (g),HRR (kW/m2)
0.00,144.20,0.00
1.20,144.20,466.60
1.80,144.16,477.20
3.00,144.12,468.10
4.20,144.11,443.70
4.80,144.08,404.00
6.00,144.05,275.10
7.20,144.02,233.60
7.80,143.98,169.30
9.00,143.97,142.30
10.20,143.93,72.00
10.80,143.89,0.00
12.00,143.87,0.00
13.20,143.84,85.70
13.80,143.82,193.10
15.00,143.77,193.10
16.20,143.75,106.20
16.80,143.70,29.90
18.00,143.68,0.00
19.20,143.65,0.00
19.80,143.61,0.00
21.00,143.58,0.00
22.20,143.50,1.60
22.80,143.47,73.70
24.00,143.44,130.80
25.20,143.41,170.80
25.80,143.37,191.40
27.00,143.27,172.20
28.20,143.25,125.60
28.80,143.20,96.60
30.00,143.11,28.50
31.20,143.08,0.00
31.80,143.03,0.00
33.00,142.94,40.30
34.20,142.91,157.70
34.80,142.84,277.30
36.00,142.80,374.70
37.20,142.72,406.00
37.80,142.67,382.10
39.00,142.59,341.30
40.20,142.53,310.30
40.80,142.50,310.50
42.00,142.38,309.90
43.20,142.29,388.20
43.80,142.18,419.20
45.00,142.15,432.90
46.20,142.08,407.80
46.80,142.04,309.50
48.00,141.94,190.40
49.20,141.82,142.00
49.80,141.78,220.10
51.00,141.69,316.10
52.20,141.64,387.50
52.80,141.55,387.60
54.00,141.42,333.70
55.20,141.37,278.90
55.80,141.28,244.10
57.00,141.24,263.10
58.20,141.18,346.90
58.80,141.01,389.80
60.00,140.97,326.40
61.20,140.90,137.00
61.80,140.84,0.00
63.00,140.74,0.00
64.20,140.62,9.60
64.80,140.57,111.00
66.00,140.49,218.50
67.20,140.44,315.30
67.80,140.31,354.70
69.00,140.24,347.50
70.20,140.14,242.40
70.80,140.10,98.60
72.00,140.03,76.80
73.20,139.90,137.30
73.80,139.85,166.10
75.00,139.78,132.40
76.20,139.67,55.80
76.80,139.63,62.40
78.00,139.56,121.20
79.20,139.49,197.90
79.80,139.41,229.50
81.00,139.35,298.80
82.20,139.22,298.60
82.80,139.18,259.90
84.00,139.07,214.40
85.20,139.04,225.90
85.80,138.99,235.30
87.00,138.91,210.00
88.20,138.79,178.70
88.80,138.73,217.80
90.00,138.66,301.70
91.20,138.61,347.40
91.80,138.55,362.50
93.00,138.43,369.80
94.20,138.39,381.70
94.80,138.33,450.70
96.00,138.23,534.60
97.20,138.20,534.40
97.80,138.13,485.50
99.00,138.02,415.90
100.20,137.99,416.30
100.80,137.94,465.30
102.00,137.82,472.40
103.20,137.79,478.90
103.80,137.72,500.00
105.00,137.68,500.20
106.20,137.60,445.80
106.80,137.49,335.60
108.00,137.46,245.40
109.20,137.40,239.10
109.80,137.30,305.90
111.00,137.27,379.90
112.20,137.21,370.00
112.80,137.15,294.50
114.00,137.08,200.30
115.20,136.97,195.70
115.80,136.94,227.50
117.00,136.88,285.30
118.20,136.80,285.10
118.80,136.77,254.10
120.00,136.71,205.90
121.20,136.66,205.30
121.80,136.59,188.70
123.00,136.54,178.70
124.20,136.46,205.60
124.80,136.43,261.50
126.00,136.33,273.80
127.20,136.28,235.30
127.80,136.19,222.60
129.00,136.16,255.20
130.20,136.11,277.20
130.80,136.01,287.50
132.00,135.98,305.00
133.20,135.92,314.80
133.80,135.83,331.30
135.00,135.80,385.20
136.20,135.74,406.40
136.80,135.65,406.40
138.00,135.61,321.50
139.20,135.56,298.70
139.80,135.46,275.30
141.00,135.43,284.00
142.20,135.38,322.60
142.80,135.29,382.70
144.00,135.26,426.20
145.20,135.19,426.20
145.80,135.10,397.30
147.00,135.08,368.40
148.20,135.01,347.70
148.80,134.92,325.90
150.00,134.89,297.70
151.20,134.85,231.40
151.80,134.77,242.40
153.00,134.73,254.60
154.20,134.67,277.40
154.80,134.59,238.50
156.00,134.55,201.40
157.20,134.49,102.80
157.80,134.45,153.80
159.00,134.35,197.50
160.20,134.31,230.20
160.80,134.28,276.90
162.00,134.21,293.90
163.20,134.12,302.80
163.80,134.09,338.40
165.00,134.03,350.90
166.20,133.95,340.00
166.80,133.92,324.00
168.00,133.86,232.30
169.20,133.82,202.70
169.80,133.77,177.50
171.00,133.66,208.50
172.20,133.63,235.00
172.80,133.56,325.70
174.00,133.49,360.30
175.20,133.46,425.70
175.80,133.41,465.90
177.00,133.35,443.30
178.20,133.30,417.90
178.80,133.21,379.60
180.00,133.18,313.10
181.20,133.13,246.00
181.80,133.04,170.80
183.00,133.01,130.30
184.20,132.96,151.60
184.80,132.91,290.60
186.00,132.84,350.30
187.20,132.75,430.00
187.80,132.72,429.50
189.00,132.67,368.20
190.20,132.60,329.80
190.80,132.57,365.20
192.00,132.52,364.60
193.20,132.42,328.40
193.80,132.38,250.50
195.00,132.34,261.80
196.20,132.25,310.30
196.80,132.22,316.00
198.00,132.17,292.90
199.20,132.09,251.10
199.80,132.06,227.80
201.00,132.00,259.70
202.20,131.97,314.00
202.80,131.86,365.30
204.00,131.83,398.60
205.20,131.74,441.40
205.80,131.71,462.40
207.00,131.66,524.10
208.20,131.59,603.00
208.80,131.56,618.10
210.00,131.51,628.10
211.20,131.43,629.50
211.80,131.41,605.00
213.00,131.35,539.60
214.20,131.26,455.20
214.80,131.23,371.50
216.00,131.18,310.50
217.20,131.13,247.00
217.80,131.07,192.30
219.00,130.98,175.00
220.20,130.95,277.50
220.80,130.92,328.80
222.00,130.83,401.70
223.20,130.81,489.40
223.80,130.76,571.60
225.00,130.72,628.00
226.20,130.63,657.70
226.80,130.60,693.20
228.00,130.53,648.40
229.20,130.49,567.40
229.80,130.44,433.90
231.00,130.36,316.00
232.20,130.33,271.80
232.80,130.27,250.20
234.00,130.20,229.20
235.20,130.17,244.40
235.80,130.12,288.80
237.00,130.08,315.30
238.20,130.01,277.20
238.80,129.92,205.80
240.00,129.89,164.10
241.20,129.84,176.40
241.80,129.81,235.00
243.00,129.73,328.40
244.20,129.68,434.80
244.80,129.60,539.20
246.00,129.57,529.20
247.20,129.52,413.60
247.80,129.45,364.30
249.00,129.42,357.60
250.20,129.37,365.90
250.80,129.28,423.30
252.00,129.25,449.40
253.20,129.19,412.30
253.80,129.12,404.10
255.00,129.09,425.80
256.20,129.03,418.70
256.80,129.00,391.10
258.00,128.94,347.80
259.20,128.83,274.80
259.80,128.81,155.20
261.00,128.77,144.00
262.20,128.73,160.00
262.80,128.64,203.60
264.00,128.59,254.50
265.20,128.52,281.10
265.80,128.49,299.50
267.00,128.45,246.00
268.20,128.37,159.20
268.80,128.34,91.30
270.00,128.29,126.60
271.20,128.25,289.10
271.80,128.15,476.30
273.00,128.11,549.50
274.20,128.03,524.70
274.80,128.01,507.70
276.00,127.96,499.40
277.20,127.86,473.10
277.80,127.83,445.30
279.00,127.80,445.30
280.20,127.72,476.00
280.80,127.70,463.10
282.00,127.65,444.00
