Time (s),Temperature (K),Mass (mg)
0,313.2,8.873
58.4034,313.7,8.87
76.7826,314.2,8.87
90.7284,314.7,8.868
102.6126,315.2,8.87
113.3544,315.7,8.87
123.4038,316.2,8.869
132.945,316.7,8.869
142.0422,317.2,8.869
150.7758,317.7,8.87
159.2052,318.2,8.869
167.373,318.7,8.869
175.317,319.2,8.868
183.0528,319.7,8.869
190.6008,320.2,8.869
197.9604,320.7,8.868
205.1424,321.2,8.868
212.1594,321.7,8.867
219.0222,322.2,8.866
225.7356,322.7,8.865
232.3158,323.2,8.864
238.7658,323.7,8.864
245.1,324.2,8.864
251.334,324.7,8.864
257.4714,325.2,8.864
263.5176,325.7,8.864
269.475,326.2,8.862
275.3478,326.7,8.862
281.1402,327.2,8.862
286.8678,327.7,8.862
292.5324,328.2,8.861
298.1388,328.7,8.86
303.6924,329.2,8.86
309.1902,329.7,8.86
314.6394,330.2,8.86
320.046,330.7,8.859
325.4166,331.2,8.859
330.7602,331.7,8.858
336.081,332.2,8.857
341.3766,332.7,8.856
346.6488,333.2,8.855
351.8928,333.7,8.853
357.1062,334.2,8.852
362.2926,334.7,8.851
367.4532,335.2,8.851
372.5898,335.7,8.851
377.712,336.2,8.851
382.8168,336.7,8.85
387.9096,337.2,8.849
392.9922,337.7,8.849
398.0646,338.2,8.848
403.1274,338.7,8.848
408.1824,339.2,8.847
413.226,339.7,8.846
418.263,340.2,8.846
423.2928,340.7,8.845
428.3136,341.2,8.844
433.3302,341.7,8.842
438.3426,342.2,8.842
443.349,342.7,8.841
448.3554,343.2,8.841
453.3648,343.7,8.84
458.3742,344.2,8.838
463.3908,344.7,8.836
468.4128,345.2,8.835
473.4354,345.7,8.835
478.4598,346.2,8.834
483.4854,346.7,8.833
488.5074,347.2,8.833
493.5294,347.7,8.833
498.552,348.2,8.832
503.5734,348.7,8.83
508.5984,349.2,8.829
513.6282,349.7,8.827
518.6586,350.2,8.826
523.6944,350.7,8.826
528.735,351.2,8.825
533.7774,351.7,8.824
538.8222,352.2,8.823
543.8718,352.7,8.823
548.922,353.2,8.823
553.9704,353.7,8.822
559.0134,354.2,8.821
564.0516,354.7,8.82
569.0838,355.2,8.819
574.1094,355.7,8.819
579.1392,356.2,8.818
584.1888,356.7,8.817
589.2576,357.2,8.816
594.3486,357.7,8.815
599.4666,358.2,8.814
604.5978,358.7,8.814
609.7272,359.2,8.814
614.853,359.7,8.813
619.9692,360.2,8.813
625.0794,360.7,8.812
630.1872,361.2,8.811
635.2956,361.7,8.81
640.41,362.2,8.81
645.5352,362.7,8.81
650.6664,363.2,8.81
655.8054,363.7,8.81
660.9558,364.2,8.81
666.1152,364.7,8.809
671.2836,365.2,8.808
676.4628,365.7,8.808
681.657,366.2,8.807
686.8602,366.7,8.806
692.073,367.2,8.806
697.296,367.7,8.805
702.5256,368.2,8.805
707.7612,368.7,8.805
713.0028,369.2,8.805
718.2522,369.7,8.804
723.513,370.2,8.804
728.7828,370.7,8.803
734.0652,371.2,8.803
739.3614,371.7,8.803
744.6696,372.2,8.803
749.985,372.7,8.803
755.3148,373.2,8.803
760.6566,373.7,8.803
766.014,374.2,8.803
771.3864,374.7,8.803
776.7732,375.2,8.802
782.1708,375.7,8.802
787.5762,376.2,8.802
792.987,376.7,8.802
798.408,377.2,8.802
803.8368,377.7,8.801
809.2794,378.2,8.801
814.7346,378.7,8.801
820.1982,379.2,8.8
