Time (s),Mass (g)
286,83.24
287,83.20
288,83.13
289,83.11
290,83.06
291,83.01
292,82.99
293,82.94
294,82.88
295,82.86
296,82.82
297,82.79
298,82.74
299,82.68
300,82.67
301,82.62
302,82.56
303,82.53
304,82.50
305,82.43
306,82.41
307,82.38
308,82.32
309,82.29
310,82.25
311,82.19
312,82.17
313,82.13
314,82.07
315,82.05
316,82.00
317,81.95
318,81.93
319,81.89
320,81.83
321,81.81
322,81.79
323,81.76
324,81.70
325,81.65
326,81.59
327,81.58
328,81.53
329,81.50
330,81.45
331,81.38
332,81.37
333,81.33
334,81.27
335,81.25
336,81.21
337,81.16
338,81.13
339,81.08
340,81.03
341,81.01
342,80.97
343,80.92
344,80.89
345,80.85
346,80.83
347,80.80
348,80.71
349,80.69
350,80.65
351,80.58
352,80.56
353,80.52
354,80.46
355,80.43
356,80.41
357,80.35
358,80.32
359,80.29
360,80.23
361,80.20
362,80.17
363,80.11
364,80.09
365,80.05
366,80.02
367,79.95
368,79.92
369,79.86
370,79.84
371,79.80
372,79.73
373,79.72
374,79.68
375,79.62
376,79.59
377,79.55
378,79.52
379,79.46
380,79.43
381,79.39
382,79.37
383,79.32
384,79.26
385,79.25
386,79.19
387,79.14
388,79.12
389,79.08
390,79.01
391,79.00
392,78.98
393,78.95
394,78.88
395,78.84
396,78.79
397,78.77
398,78.73
399,78.68
400,78.65
401,78.61
402,78.55
403,78.53
404,78.49
405,78.43
406,78.41
407,78.37
408,78.31
409,78.29
410,78.26
411,78.19
412,78.17
413,78.14
414,78.11
415,78.06
416,78.02
417,77.96
418,77.94
419,77.91
420,77.84
421,77.82
422,77.79
423,77.71
424,77.69
425,77.66
426,77.60
427,77.59
428,77.55
429,77.50
430,77.47
431,77.43
432,77.38
433,77.37
434,77.33
435,77.26
436,77.24
437,77.20
438,77.15
439,77.13
440,77.10
441,77.04
442,77.01
443,76.99
444,76.95
445,76.89
446,76.86
447,76.80
448,76.78
449,76.75
450,76.68
451,76.66
452,76.61
453,76.57
454,76.55
455,76.50
456,76.46
457,76.44
458,76.40
459,76.36
460,76.33
461,76.29
462,76.22
463,76.20
464,76.17
465,76.13
466,76.09
467,76.06
468,76.01
469,75.98
470,75.95
471,75.89
472,75.87
473,75.83
474,75.78
475,75.76
476,75.71
477,75.64
478,75.62
479,75.58
480,75.53
481,75.51
482,75.46
483,75.42
484,75.40
485,75.37
486,75.30
487,75.29
488,75.24
489,75.21
490,75.18
491,75.10
492,75.09
493,75.05
494,74.99
495,74.97
496,74.93
497,74.87
498,74.85
499,74.82
500,74.77
501,74.74
502,74.70
503,74.64
504,74.63
505,74.60
506,74.53
507,74.50
508,74.47
509,74.41
510,74.39
511,74.35
512,74.29
513,74.27
514,74.24
515,74.19
516,74.17
517,74.13
518,74.07
519,74.05
520,74.00
521,73.95
522,73.93
523,73.88
524,73.83
525,73.81
526,73.78
527,73.74
528,73.68
529,73.65
530,73.60
531,73.58
532,73.53
533,73.47
534,73.45
535,73.42
536,73.35
537,73.33
538,73.29
539,73.26
540,73.22
541,73.19
542,73.14
543,73.12
544,73.07
545,73.04
546,73.02
547,72.96
548,72.90
549,72.86
550,72.82
551,72.80
552,72.76
553,72.71
554,72.68
555,72.64
556,72.58
557,72.56
558,72.52
559,72.46
560,72.45
561,72.41
562,72.35
563,72.33
564,72.30
565,72.24
566,72.22
567,72.18
568,72.14
569,72.13
570,72.04
571,72.01
572,71.98
573,71.96
574,71.88
575,71.86
576,71.80
577,71.78
578,71.75
579,71.70
580,71.67
581,71.63
582,71.58
583,71.55
584,71.53
585,71.47
586,71.45
587,71.41
588,71.38
589,71.32
590,71.29
591,71.23
592,71.21
593,71.17
594,71.12
595,71.09
596,71.06
597,71.00
598,70.98
599,70.94
600,70.89
601,70.87
602,70.83
603,70.78
604,70.76
605,70.72
606,70.66
607,70.64
608,70.62
609,70.58
610,70.54
611,70.47
612,70.44
613,70.42
614,70.37
615,70.35
616,70.31
617,70.26
618,70.24
619,70.20
620,70.14
621,70.13
622,70.10
623,70.06
624,70.00
625,69.97
626,69.92
627,69.90
628,69.87
629,69.82
630,69.80
631,69.76
632,69.70
633,69.68
634,69.64
635,69.59
636,69.56
637,69.53
638,69.48
639,69.46
640,69.43
641,69.37
642,69.35
643,69.32
644,69.26
645,69.24
646,69.19
647,69.15
648,69.13
649,69.09
650,69.04
651,69.02
652,68.99
653,68.93
654,68.92
655,68.88
656,68.81
657,68.80
658,68.78
659,68.72
660,68.69
661,68.66
662,68.61
663,68.58
664,68.55
665,68.51
666,68.49
667,68.44
668,68.40
669,68.39
670,68.34
671,68.31
672,68.26
673,68.23
674,68.18
675,68.15
676,68.13
677,68.07
678,68.05
679,68.01
680,67.97
681,67.95
682,67.90
683,67.86
684,67.84
685,67.81
686,67.76
687,67.75
688,67.71
689,67.67
690,67.63
691,67.60
692,67.55
693,67.52
694,67.47
695,67.46
696,67.42
697,67.36
698,67.36
699,67.32
700,67.27
701,67.25
702,67.21
703,67.16
704,67.15
705,67.12
706,67.05
707,67.04
708,67.01
709,66.96
710,66.94
711,66.90
712,66.85
713,66.84
714,66.80
715,66.75
716,66.73
717,66.70
718,66.65
719,66.62
720,66.59
721,66.56
722,66.52
723,66.47
724,66.45
725,66.41
726,66.36
727,66.34
728,66.32
729,66.27
730,66.24
731,66.20
732,66.16
733,66.14
734,66.11
735,66.07
736,66.05
737,66.01
738,65.95
739,65.93
740,65.90
741,65.87
742,65.85
743,65.78
744,65.76
745,65.73
746,65.67
747,65.65
748,65.62
749,65.57
750,65.56
751,65.53
752,65.47
753,65.46
754,65.43
755,65.36
756,65.34
757,65.32
758,65.28
759,65.26
760,65.22
761,65.17
762,65.14
763,65.12
764,65.06
765,65.04
766,65.00
767,64.96
768,64.93
769,64.91
770,64.86
771,64.84
772,64.81
773,64.79
774,64.73
775,64.70
776,64.66
777,64.64
778,64.61
779,64.56
780,64.54
781,64.50
782,64.45
783,64.44
784,64.41
785,64.38
786,64.35
787,64.30
788,64.27
789,64.24
790,64.18
791,64.18
792,64.15
793,64.10
794,64.08
795,64.04
796,63.99
797,63.98
798,63.94
799,63.91
800,63.86
801,63.83
802,63.78
803,63.78
804,63.74
805,63.67
806,63.66
807,63.64
808,63.59
809,63.56
810,63.53
811,63.49
812,63.47
813,63.44
814,63.40
815,63.38
816,63.34
817,63.32
818,63.27
819,63.23
820,63.20
821,63.18
822,63.13
823,63.11
824,63.07
825,63.04
826,63.00
827,62.97
828,62.92
829,62.90
830,62.88
831,62.82
832,62.80
833,62.76
834,62.72
835,62.70
836,62.69
837,62.63
838,62.61
839,62.59
840,62.55
841,62.50
842,62.48
843,62.43
844,62.41
845,62.38
846,62.33
847,62.31
848,62.28
849,62.24
850,62.22
851,62.19
852,62.13
853,62.12
854,62.09
855,62.07
856,62.04
857,61.98
858,61.96
859,61.93
860,61.87
861,61.85
862,61.82
863,61.78
864,61.77
865,61.74
866,61.70
867,61.68
868,61.64
869,61.59
870,61.58
871,61.55
872,61.50
873,61.48
874,61.45
875,61.40
876,61.37
877,61.34
878,61.30
879,61.28
880,61.25
881,61.23
882,61.16
883,61.15
884,61.10
885,61.08
886,61.05
887,61.02
888,61.00
889,60.96
890,60.93
891,60.91
892,60.84
893,60.82
894,60.80
895,60.75
896,60.74
897,60.70
898,60.65
899,60.63
900,60.60
901,60.56
902,60.53
903,60.51
904,60.46
905,60.44
906,60.41
907,60.37
908,60.35
909,60.33
910,60.26
911,60.25
912,60.23
913,60.17
914,60.16
915,60.13
916,60.08
917,60.06
918,60.03
919,59.99
920,59.97
921,59.95
922,59.89
923,59.87
924,59.84
925,59.79
926,59.78
927,59.75
928,59.70
929,59.68
930,59.65
931,59.63
932,59.58
933,59.55
934,59.52
935,59.50
936,59.46
937,59.41
938,59.39
939,59.36
940,59.31
941,59.30
942,59.27
943,59.21
944,59.20
945,59.17
946,59.13
947,59.10
948,59.07
949,59.03
950,59.01
951,58.99
952,58.94
953,58.92
954,58.90
955,58.86
956,58.83
957,58.81
958,58.76
959,58.74
960,58.71
961,58.66
962,58.64
963,58.62
964,58.57
965,58.55
966,58.52
967,58.46
968,58.45
969,58.43
970,58.37
971,58.36
972,58.34
973,58.28
974,58.27
975,58.23
976,58.18
977,58.16
978,58.16
979,58.09
980,58.08
981,58.05
982,58.00
983,57.99
984,57.95
985,57.90
986,57.88
987,57.85
988,57.81
989,57.79
990,57.77
991,57.74
992,57.68
993,57.67
994,57.63
995,57.60
996,57.58
997,57.52
998,57.50
999,57.49
1000,57.43
1001,57.42
1002,57.39
1003,57.35
1004,57.33
1005,57.30
1006,57.24
1007,57.23
1008,57.21
1009,57.18
1010,57.13
1011,57.10
1012,57.08
1013,57.03
1014,57.01
1015,56.96
1016,56.95
1017,56.93
1018,56.87
1019,56.86
1020,56.84
1021,56.77
1022,56.76
1023,56.73
1024,56.71
1025,56.68
1026,56.63
1027,56.61
1028,56.59
1029,56.56
1030,56.51
1031,56.48
1032,56.43
1033,56.42
1034,56.39
1035,56.34
1036,56.33
1037,56.29
1038,56.25
1039,56.24
1040,56.20
1041,56.15
1042,56.14
1043,56.12
1044,56.06
1045,56.04
1046,56.01
1047,55.97
1048,55.96
1049,55.93
1050,55.89
1051,55.86
1052,55.82
1053,55.79
1054,55.78
1055,55.75
1056,55.68
1057,55.67
1058,55.65
1059,55.61
1060,55.59
1061,55.55
1062,55.50
1063,55.49
1064,55.46
1065,55.41
1066,55.39
1067,55.37
1068,55.31
1069,55.30
1070,55.26
1071,55.22
1072,55.21
1073,55.19
1074,55.14
1075,55.11
1076,55.08
1077,55.03
1078,55.02
1079,54.99
1080,54.93
1081,54.91
1082,54.89
1083,54.84
1084,54.83
1085,54.81
1086,54.74
1087,54.73
1088,54.70
1089,54.65
1090,54.64
1091,54.61
1092,54.56
1093,54.54
1094,54.52
1095,54.47
1096,54.46
1097,54.42
1098,54.37
1099,54.36
1100,54.33
1101,54.28
1102,54.26
1103,54.23
1104,54.18
1105,54.16
1106,54.14
1107,54.08
1108,54.07
1109,54.03
1110,53.99
1111,53.98
1112,53.94
1113,53.92
1114,53.86
1115,53.84
1116,53.83
1117,53.80
1118,53.73
1119,53.71
1120,53.70
1121,53.65
1122,53.62
1123,53.57
1124,53.55
1125,53.53
1126,53.48
1127,53.46
1128,53.42
1129,53.41
1130,53.35
1131,53.33
1132,53.28
1133,53.26
1134,53.23
1135,53.18
1136,53.16
1137,53.13
1138,53.09
1139,53.08
1140,53.05
1141,52.99
1142,52.97
1143,52.95
1144,52.89
1145,52.88
1146,52.85
1147,52.80
1148,52.77
1149,52.75
1150,52.70
1151,52.69
1152,52.66
1153,52.62
1154,52.61
1155,52.53
1156,52.51
1157,52.49
1158,52.43
1159,52.42
1160,52.39
1161,52.34
1162,52.32
1163,52.29
1164,52.24
1165,52.22
1166,52.19
1167,52.13
1168,52.12
1169,52.09
1170,52.04
1171,52.03
1172,51.98
1173,51.93
1174,51.92
1175,51.89
1176,51.83
1177,51.81
1178,51.78
1179,51.73
1180,51.71
1181,51.69
1182,51.63
1183,51.61
1184,51.57
1185,51.55
1186,51.51
1187,51.46
1188,51.44
1189,51.42
1190,51.34
1191,51.33
1192,51.30
1193,51.25
1194,51.24
1195,51.22
1196,51.15
1197,51.14
1198,51.10
1199,51.05
1200,51.02
1201,51.00
1202,50.94
1203,50.93
1204,50.89
1205,50.83
1206,50.83
1207,50.79
1208,50.73
1209,50.72
1210,50.69
1211,50.63
1212,50.61
1213,50.58
1214,50.55
1215,50.49
1216,50.47
1217,50.45
1218,50.40
1219,50.34
1220,50.32
1221,50.30
1222,50.25
1223,50.23
1224,50.21
1225,50.17
1226,50.11
1227,50.08
1228,50.03
1229,50.01
1230,49.97
1231,49.92
1232,49.91
1233,49.87
1234,49.82
1235,49.80
1236,49.76
1237,49.71
1238,49.69
1239,49.66
1240,49.61
1241,49.59
1242,49.54
1243,49.50
1244,49.48
1245,49.43
1246,49.38
1247,49.36
1248,49.33
1249,49.29
1250,49.26
1251,49.21
1252,49.19
1253,49.15
1254,49.08
1255,49.07
1256,49.03
1257,48.99
1258,48.96
1259,48.94
1260,48.87
1261,48.86
1262,48.82
1263,48.76
1264,48.73
1265,48.71
1266,48.64
1267,48.62
1268,48.61
1269,48.53
1270,48.51
1271,48.48
1272,48.41
1273,48.40
1274,48.37
1275,48.34
1276,48.31
1277,48.23
1278,48.22
1279,48.17
1280,48.11
1281,48.09
1282,48.06
1283,48.01
1284,47.99
1285,47.95
1286,47.89
1287,47.86
1288,47.82
1289,47.77
1290,47.75
1291,47.72
1292,47.65
1293,47.64
1294,47.60
1295,47.54
1296,47.53
1297,47.48
1298,47.43
1299,47.40
1300,47.38
1301,47.32
1302,47.31
1303,47.26
1304,47.20
1305,47.19
1306,47.15
1307,47.08
1308,47.07
1309,47.03
1310,46.96
1311,46.95
1312,46.90
1313,46.87
1314,46.84
1315,46.78
1316,46.76
1317,46.71
1318,46.66
1319,46.63
1320,46.59
1321,46.54
1322,46.52
1323,46.49
1324,46.41
1325,46.39
1326,46.37
1327,46.30
1328,46.27
1329,46.23
1330,46.17
1331,46.15
1332,46.11
1333,46.04
1334,46.03
1335,45.99
1336,45.93
1337,45.91
1338,45.87
1339,45.82
1340,45.79
1341,45.76
1342,45.72
1343,45.65
1344,45.62
1345,45.57
1346,45.54
1347,45.49
1348,45.45
1349,45.43
1350,45.40
1351,45.33
1352,45.31
1353,45.27
1354,45.24
1355,45.17
1356,45.13
1357,45.08
1358,45.05
1359,45.01
1360,44.95
1361,44.93
1362,44.88
1363,44.82
1364,44.81
1365,44.77
1366,44.70
1367,44.68
1368,44.64
1369,44.58
1370,44.55
1371,44.52
1372,44.51
1373,44.42
1374,44.40
1375,44.34
1376,44.32
1377,44.28
1378,44.21
1379,44.19
1380,44.14
1381,44.08
1382,44.06
1383,44.02
1384,43.97
1385,43.94
1386,43.90
1387,43.83
1388,43.81
1389,43.77
1390,43.71
1391,43.68
1392,43.64
1393,43.58
1394,43.56
1395,43.52
1396,43.46
1397,43.43
1398,43.38
1399,43.35
1400,43.32
1401,43.23
1402,43.22
1403,43.16
1404,43.10
1405,43.08
1406,43.04
1407,42.97
1408,42.95
1409,42.91
1410,42.88
1411,42.81
1412,42.77
1413,42.71
1414,42.70
1415,42.65
1416,42.59
1417,42.57
1418,42.51
1419,42.46
1420,42.43
1421,42.39
1422,42.30
1423,42.29
1424,42.24
1425,42.18
1426,42.16
1427,42.12
1428,42.05
1429,42.03
1430,41.98
1431,41.91
1432,41.90
1433,41.86
1434,41.79
1435,41.77
1436,41.73
1437,41.65
1438,41.64
1439,41.59
1440,41.53
1441,41.51
1442,41.45
1443,41.42
1444,41.36
1445,41.33
1446,41.25
1447,41.23
1448,41.18
1449,41.12
1450,41.09
1451,41.04
1452,40.99
1453,40.96
1454,40.92
1455,40.84
1456,40.81
1457,40.77
1458,40.75
1459,40.67
1460,40.63
1461,40.57
1462,40.54
1463,40.50
1464,40.43
1465,40.40
1466,40.36
1467,40.30
1468,40.28
1469,40.23
1470,40.20
1471,40.11
1472,40.07
1473,40.05
1474,40.00
1475,39.93
1476,39.90
1477,39.86
1478,39.78
1479,39.76
1480,39.71
1481,39.64
1482,39.61
1483,39.56
1484,39.51
1485,39.47
1486,39.43
1487,39.36
1488,39.34
1489,39.29
1490,39.22
1491,39.20
1492,39.15
1493,39.07
1494,39.05
1495,39.01
1496,38.94
1497,38.92
1498,38.86
1499,38.79
1500,38.77
1501,38.72
1502,38.66
1503,38.63
1504,38.58
1505,38.51
1506,38.49
1507,38.45
1508,38.36
1509,38.33
1510,38.29
1511,38.22
1512,38.19
1513,38.16
1514,38.07
1515,38.05
1516,38.00
1517,37.94
1518,37.91
1519,37.86
1520,37.79
1521,37.76
1522,37.71
1523,37.64
1524,37.61
1525,37.57
1526,37.50
1527,37.48
1528,37.43
1529,37.35
1530,37.33
1531,37.29
1532,37.21
1533,37.19
1534,37.14
1535,37.06
1536,37.04
1537,36.98
1538,36.91
1539,36.88
1540,36.83
1541,36.77
1542,36.74
1543,36.69
1544,36.62
1545,36.60
1546,36.54
1547,36.47
1548,36.44
1549,36.40
1550,36.33
1551,36.30
1552,36.25
1553,36.18
1554,36.15
1555,36.11
1556,36.03
1557,36.01
1558,35.95
1559,35.88
1560,35.85
1561,35.82
1562,35.75
1563,35.71
1564,35.66
1565,35.60
1566,35.57
1567,35.52
1568,35.44
1569,35.41
1570,35.36
1571,35.30
1572,35.28
1573,35.22
1574,35.13
1575,35.11
1576,35.07
1577,35.00
1578,34.97
1579,34.92
1580,34.84
1581,34.81
1582,34.77
1583,34.69
1584,34.67
1585,34.62
1586,34.54
1587,34.51
1588,34.47
1589,34.38
1590,34.36
1591,34.30
1592,34.27
1593,34.23
1594,34.14
1595,34.11
1596,34.06
1597,33.97
1598,33.94
1599,33.90
1600,33.82
1601,33.80
1602,33.75
1603,33.67
1604,33.65
1605,33.60
1606,33.53
1607,33.49
1608,33.45
1609,33.37
1610,33.35
1611,33.30
1612,33.22
1613,33.19
1614,33.13
1615,33.11
1616,33.06
1617,32.97
1618,32.94
1619,32.90
1620,32.81
1621,32.78
1622,32.73
1623,32.66
1624,32.62
1625,32.57
1626,32.50
1627,32.49
1628,32.44
1629,32.36
1630,32.33
1631,32.28
1632,32.20
1633,32.18
1634,32.13
1635,32.06
1636,32.04
1637,31.98
1638,31.90
1639,31.88
1640,31.83
1641,31.77
1642,31.75
1643,31.69
1644,31.62
1645,31.59
1646,31.54
1647,31.48
1648,31.45
1649,31.40
1650,31.33
1651,31.30
1652,31.25
1653,31.22
1654,31.13
1655,31.09
1656,31.04
1657,31.02
1658,30.97
1659,30.92
1660,30.85
1661,30.81
1662,30.78
1663,30.70
1664,30.67
1665,30.60
1666,30.57
1667,30.53
1668,30.46
1669,30.43
1670,30.39
1671,30.31
1672,30.28
1673,30.23
1674,30.17
1675,30.16
1676,30.11
1677,30.05
1678,30.02
1679,29.97
1680,29.90
1681,29.88
1682,29.83
1683,29.77
1684,29.74
1685,29.70
1686,29.62
1687,29.60
1688,29.57
1689,29.48
1690,29.46
1691,29.42
1692,29.35
1693,29.33
1694,29.28
1695,29.22
1696,29.20
1697,29.14
1698,29.08
1699,29.05
1700,29.01
1701,28.95
1702,28.92
1703,28.87
1704,28.80
1705,28.78
1706,28.74
1707,28.68
1708,28.66
1709,28.62
1710,28.55
1711,28.53
1712,28.49
1713,28.42
1714,28.39
1715,28.36
1716,28.28
1717,28.26
1718,28.22
1719,28.16
1720,28.13
1721,28.10
1722,28.02
1723,28.00
1724,27.97
1725,27.90
1726,27.88
1727,27.85
1728,27.79
1729,27.76
1730,27.72
1731,27.67
1732,27.65
1733,27.61
1734,27.55
1735,27.52
1736,27.49
1737,27.42
1738,27.39
1739,27.37
1740,27.30
1741,27.29
1742,27.26
1743,27.19
1744,27.18
1745,27.14
1746,27.09
1747,27.06
1748,27.03
1749,26.97
1750,26.95
1751,26.91
1752,26.85
1753,26.83
1754,26.80
1755,26.74
1756,26.72
1757,26.70
1758,26.63
1759,26.61
1760,26.59
1761,26.53
1762,26.51
1763,26.48
1764,26.42
1765,26.39
1766,26.37
1767,26.32
1768,26.30
1769,26.26
1770,26.21
1771,26.19
1772,26.16
1773,26.11
1774,26.10
1775,26.07
1776,26.01
1777,26.00
1778,25.96
1779,25.91
1780,25.89
1781,25.87
1782,25.80
1783,25.79
1784,25.76
1785,25.72
1786,25.69
1787,25.67
1788,25.64
1789,25.59
1790,25.55
1791,25.51
1792,25.50
1793,25.46
1794,25.42
1795,25.40
1796,25.36
1797,25.32
1798,25.31
1799,25.27
1800,25.23
1801,25.21
1802,25.19
1803,25.13
1804,25.12
1805,25.09
1806,25.05
1807,25.03
1808,25.00
1809,24.96
1810,24.94
1811,24.91
1812,24.86
1813,24.85
1814,24.83
1815,24.79
1816,24.77
1817,24.73
1818,24.68
1819,24.67
1820,24.64
1821,24.61
1822,24.59
1823,24.56
1824,24.52
1825,24.51
1826,24.48
1827,24.42
1828,24.41
1829,24.40
1830,24.36
1831,24.35
1832,24.32
1833,24.27
1834,24.26
1835,24.22
1836,24.18
1837,24.17
1838,24.16
1839,24.10
1840,24.08
1841,24.06
1842,24.03
1843,24.02
1844,23.99
1845,23.97
1846,23.92
1847,23.90
1848,23.87
1849,23.85
1850,23.83
1851,23.79
1852,23.78
1853,23.75
1854,23.71
1855,23.69
1856,23.67
1857,23.66
1858,23.63
1859,23.59
1860,23.58
1861,23.54
1862,23.52
1863,23.49
1864,23.47
1865,23.44
1866,23.42
1867,23.40
1868,23.37
1869,23.36
1870,23.32
1871,23.30
1872,23.29
1873,23.26
1874,23.23
1875,23.21
1876,23.20
1877,23.15
1878,23.14
1879,23.12
1880,23.09
1881,23.07
1882,23.05
1883,23.03
1884,23.02
1885,22.99
1886,22.96
1887,22.94
1888,22.93
1889,22.89
1890,22.88
1891,22.87
1892,22.83
1893,22.82
1894,22.80
1895,22.77
1896,22.76
1897,22.75
1898,22.72
1899,22.71
1900,22.70
1901,22.65
1902,22.64
1903,22.64
1904,22.60
1905,22.59
1906,22.57
1907,22.55
1908,22.54
1909,22.52
1910,22.49
1911,22.48
1912,22.46
1913,22.43
1914,22.43
1915,22.41
1916,22.38
1917,22.37
1918,22.36
1919,22.34
1920,22.32
1921,22.30
1922,22.30
1923,22.28
1924,22.25
1925,22.24
1926,22.22
1927,22.21
1928,22.20
1929,22.17
1930,22.16
1931,22.14
1932,22.12
1933,22.11
1934,22.08
1935,22.08
1936,22.07
1937,22.04
1938,22.03
1939,22.02
1940,21.99
1941,21.99
1942,21.98
1943,21.94
1944,21.93
1945,21.92
1946,21.91
1947,21.90
1948,21.88
1949,21.85
1950,21.84
1951,21.83
1952,21.81
1953,21.80
1954,21.79
1955,21.77
1956,21.75
1957,21.74
1958,21.71
1959,21.71
1960,21.71
1961,21.68
1962,21.67
1963,21.66
1964,21.65
1965,21.63
1966,21.61
1967,21.60
1968,21.58
1969,21.58
1970,21.55
1971,21.55
1972,21.54
1973,21.53
1974,21.52
1975,21.50
1976,21.48
1977,21.47
1978,21.48
1979,21.45
1980,21.43
1981,21.43
1982,21.41
1983,21.41
1984,21.39
1985,21.37
1986,21.37
1987,21.35
1988,21.33
1989,21.32
1990,21.32
1991,21.30
1992,21.29
1993,21.26
1994,21.25
1995,21.24
1996,21.24
1997,21.22
1998,21.21
1999,21.20
2000,21.17
2001,21.16
2002,21.16
2003,21.14
2004,21.13
2005,21.12
2006,21.10
2007,21.09
2008,21.09
2009,21.06
2010,21.05
2011,21.04
2012,21.03
2013,21.03
2014,21.02
2015,20.99
2016,20.99
2017,20.97
2018,20.96
2019,20.95
2020,20.94
2021,20.92
2022,20.91
2023,20.90
2024,20.89
2025,20.89
2026,20.87
2027,20.85
2028,20.85
2029,20.83
2030,20.82
2031,20.82
2032,20.80
2033,20.78
2034,20.78
2035,20.78
2036,20.75
2037,20.74
2038,20.74
2039,20.72
2040,20.71
2041,20.69
2042,20.68
2043,20.69
2044,20.68
2045,20.65
2046,20.64
2047,20.63
2048,20.62
2049,20.62
2050,20.61
2051,20.60
2052,20.59
2053,20.58
2054,20.57
2055,20.56
2056,20.54
2057,20.53
2058,20.51
2059,20.50
2060,20.50
2061,20.48
2062,20.47
2063,20.46
2064,20.45
2065,20.44
2066,20.43
2067,20.43
2068,20.41
2069,20.40
2070,20.40
2071,20.37
2072,20.37
2073,20.36
2074,20.35
2075,20.34
2076,20.32
2077,20.31
2078,20.31
2079,20.29
2080,20.28
2081,20.28
2082,20.27
2083,20.24
2084,20.25
2085,20.23
2086,20.22
2087,20.21
2088,20.21
2089,20.20
2090,20.20
2091,20.18
2092,20.17
2093,20.17
2094,20.15
2095,20.13
2096,20.13
2097,20.13
2098,20.10
2099,20.10
2100,20.09
2101,20.08
2102,20.08
2103,20.07
2104,20.06
2105,20.05
2106,20.04
2107,20.03
2108,20.02
2109,20.02
2110,20.00
2111,20.00
2112,19.99
2113,19.97
2114,19.97
2115,19.95
2116,19.94
2117,19.94
2118,19.94
2119,19.92
2120,19.92
2121,19.91
2122,19.90
2123,19.88
2124,19.88
2125,19.87
2126,19.87
2127,19.86
2128,19.84
2129,19.83
2130,19.83
2131,19.82
2132,19.81
2133,19.80
2134,19.79
2135,19.79
2136,19.78
2137,19.77
2138,19.77
