Time (s),Mass (g),HRR (kW/m2)
0,107.50,0.00
5,107.40,4.40
10,107.35,3.60
15,107.26,2.20
20,107.15,0.40
25,107.06,1.30
30,106.96,0.00
35,106.74,0.00
40,106.25,67.70
45,105.62,167.40
50,104.82,206.10
55,104.13,206.80
60,103.37,204.30
65,102.73,185.60
70,102.05,169.60
75,101.49,155.80
80,100.90,143.10
85,100.39,148.30
90,99.81,133.50
95,99.36,126.20
100,98.82,119.60
105,98.38,120.90
110,97.89,121.60
115,97.45,108.20
120,96.99,108.00
125,96.59,107.80
130,96.11,107.10
135,95.70,102.70
140,95.29,99.80
145,94.90,102.10
150,94.45,99.20
155,94.05,98.60
160,93.64,91.50
165,93.27,91.70
170,92.86,92.10
175,92.48,93.50
180,92.05,86.60
185,91.67,86.50
190,91.27,87.20
195,90.89,88.10
200,90.50,88.00
205,90.13,82.80
210,89.72,83.30
215,89.37,84.40
220,88.96,84.20
225,88.62,83.20
230,88.20,77.00
235,87.86,78.10
240,87.46,79.90
245,87.12,71.70
250,86.75,70.60
255,86.41,70.60
260,86.04,72.80
265,85.69,73.50
270,85.35,72.00
275,85.02,70.90
280,84.66,70.00
285,84.34,72.20
290,84.00,71.40
295,83.68,65.00
300,83.34,66.90
305,83.04,70.70
310,82.70,63.80
315,82.39,63.30
320,82.05,63.00
325,81.74,64.40
330,81.42,64.90
335,81.13,64.50
340,80.82,64.20
345,80.52,67.40
350,80.19,68.70
355,79.88,66.80
360,79.56,64.90
365,79.27,63.10
370,78.95,63.80
375,78.66,64.60
380,78.36,63.10
385,78.10,62.20
390,77.76,62.20
395,77.47,63.10
400,77.19,63.50
405,76.88,61.30
410,76.62,60.90
415,76.30,62.70
420,76.01,62.40
425,75.75,62.00
430,75.46,60.90
435,75.17,61.60
440,74.90,62.10
445,74.62,62.30
450,74.31,61.70
455,74.02,67.20
460,73.77,66.50
465,73.47,64.90
470,73.20,63.90
475,72.93,60.90
480,72.64,61.90
485,72.37,64.60
490,72.12,62.80
495,71.81,62.00
500,71.55,62.40
505,71.28,64.20
510,70.99,65.20
515,70.74,64.30
520,70.44,63.30
525,70.19,63.60
530,69.90,64.90
535,69.64,63.70
540,69.38,66.00
545,69.06,66.60
550,68.81,66.80
555,68.55,67.10
560,68.25,65.90
565,68.00,66.70
570,67.69,68.10
575,67.44,69.00
580,67.14,67.30
585,66.89,72.20
590,66.58,71.50
595,66.32,70.50
600,66.00,68.80
605,65.72,74.80
610,65.43,74.50
615,65.13,72.90
620,64.86,71.40
625,64.51,71.60
630,64.24,78.00
635,63.96,77.60
640,63.63,76.40
645,63.32,75.00
650,62.99,81.30
655,62.70,81.10
660,62.34,79.30
665,62.03,79.00
670,61.70,83.00
675,61.37,84.00
680,61.04,83.30
685,60.69,84.00
690,60.37,84.50
695,59.98,88.90
700,59.63,89.50
705,59.28,88.50
710,58.91,89.00
715,58.59,93.70
720,58.18,94.50
725,57.79,96.70
730,57.41,97.20
735,57.05,102.10
740,56.61,102.10
745,56.21,101.10
750,55.78,101.60
755,55.41,102.80
760,54.93,108.30
765,54.52,107.50
770,54.12,107.40
775,53.66,109.30
780,53.24,116.90
785,52.73,117.40
790,52.28,117.00
795,51.86,115.00
800,51.35,123.20
805,50.90,122.90
810,50.36,122.60
815,49.88,122.20
820,49.41,127.00
825,48.89,127.00
830,48.40,128.00
835,47.87,128.20
840,47.38,129.40
845,46.86,136.50
850,46.39,136.00
855,45.85,135.20
860,45.34,133.40
865,44.81,132.10
870,44.30,138.60
875,43.75,137.10
880,43.22,137.80
885,42.67,136.10
890,42.15,134.90
895,41.62,137.50
900,41.14,138.20
905,40.59,136.20
910,40.09,135.60
915,39.57,136.40
920,39.10,135.60
925,38.59,134.70
930,38.10,132.80
935,37.56,133.10
940,37.07,132.80
945,36.61,127.50
950,36.13,127.30
955,35.70,128.80
960,35.21,127.90
965,34.76,121.90
970,34.37,121.90
975,33.89,121.10
980,33.49,120.90
985,33.10,108.80
990,32.68,109.40
995,32.29,109.90
1000,31.94,111.30
1005,31.56,102.90
1010,31.24,101.80
1015,30.84,99.70
1020,30.53,101.90
1025,30.20,101.40
1030,29.88,96.30
1035,29.59,86.30
1040,29.28,89.60
1045,29.02,89.70
1050,28.71,83.20
1055,28.45,83.20
1060,28.23,82.20
1065,27.95,81.90
1070,27.73,76.10
1075,27.48,74.90
1080,27.27,74.30
1085,27.05,74.40
1090,26.85,67.10
1095,26.64,68.70
1100,26.46,66.20
1105,26.29,66.00
1110,26.11,65.90
1115,25.95,56.30
1120,25.78,57.20
1125,25.65,56.70
1130,25.51,57.60
1135,25.38,52.70
1140,25.24,51.90
1145,25.14,46.90
1150,25.04,47.30
1155,24.93,48.90
1160,24.86,42.90
1165,24.77,43.00
1170,24.68,41.60
1175,24.62,40.70
1180,24.52,40.50
1185,24.45,34.80
1190,24.38,35.20
1195,24.32,36.70
1200,24.24,38.10
1205,24.18,37.70
1210,24.12,35.80
1215,24.05,35.90
1220,23.98,36.10
1225,23.90,37.40
1230,23.84,37.80
1235,23.78,36.50
1240,23.71,36.90
1245,23.65,36.80
1250,23.58,35.50
1255,23.52,33.70
1260,23.45,33.20
1265,23.40,34.50
1270,23.33,34.70
1275,23.27,33.60
1280,23.20,33.20
1285,23.14,35.50
1290,23.09,35.40
1295,23.01,34.30
1300,22.96,32.90
1305,22.91,33.20
