Time (s),Mass (g),HRR (kW/m2)
1050.00,89.55,3279.50
1054.80,89.36,3324.90
1060.20,89.19,3291.70
1065.00,88.96,3475.30
1069.80,88.79,3256.50
1075.20,88.60,3143.60
1080.00,88.40,3370.70
1084.80,88.22,3212.30
1090.20,88.03,3417.90
1095.00,87.82,3156.90
1099.80,87.66,3138.80
1105.20,87.45,3292.80
1110.00,87.28,3504.40
1114.80,87.07,3548.90
1120.20,86.90,3251.50
1125.00,86.70,3145.50
1129.80,86.52,3494.30
1135.20,86.32,3367.20
1140.00,86.14,3041.70
1144.80,85.96,3110.40
1150.20,85.77,3274.90
1155.00,85.59,3583.10
1159.80,85.38,3561.60
1165.20,85.20,3479.10
1170.00,85.03,3437.70
1174.80,84.83,3280.30
1180.20,84.64,3164.00
1185.00,84.46,3330.80
1189.80,84.27,3494.40
1195.20,84.11,3129.30
1200.00,83.92,3244.50
1204.80,83.73,3435.50
1210.20,83.56,3179.50
1215.00,83.37,3320.30
1219.80,83.19,3410.90
1225.20,83.00,3120.40
1230.00,82.83,3281.90
1234.80,82.63,3233.80
1240.20,82.46,3175.70
1245.00,82.27,3281.00
1249.80,82.11,3494.70
1255.20,81.89,3503.30
1260.00,81.73,3231.00
1264.80,81.57,2974.20
1270.20,81.36,3213.10
1275.00,81.20,3268.80
1279.80,81.00,3144.80
1285.20,80.82,3307.80
1290.00,80.67,3354.00
1294.80,80.46,3403.40
1300.20,80.28,3170.40
1305.00,80.12,3192.20
1309.80,79.93,3018.00
1315.20,79.76,3102.70
1320.00,79.57,3328.50
1324.80,79.37,3291.50
1330.20,79.19,3206.80
1335.00,79.05,3257.70
1339.80,78.84,3476.70
1345.20,78.68,3401.10
1350.00,78.48,3415.20
1354.80,78.31,3685.60
1360.20,78.11,3628.80
1365.00,77.95,3429.80
1369.80,77.74,3183.90
1375.20,77.57,3025.00
1380.00,77.41,3228.50
1384.80,77.20,3453.80
1390.20,77.03,3410.90
1395.00,76.86,3159.10
1399.80,76.65,3286.10
1405.20,76.44,3171.30
1410.00,76.24,3103.10
1414.80,76.07,3310.90
1420.20,75.86,3709.90
1425.00,75.67,3606.40
1429.80,75.51,3455.00
1435.20,75.31,3615.30
1440.00,75.12,3475.70
1444.80,74.95,3494.70
1450.20,74.75,3612.00
1455.00,74.60,3785.20
1459.80,74.36,3589.80
1465.20,74.18,3560.10
1470.00,74.00,3378.60
1474.80,73.78,3269.30
1480.20,73.60,3245.90
1485.00,73.40,3536.20
1489.80,73.20,3966.70
1495.20,73.02,3560.90
1500.00,72.82,3571.40
1504.80,72.63,3677.30
1510.20,72.42,3662.70
1515.00,72.26,3734.10
1519.80,72.03,3524.90
1525.20,71.83,3571.70
1530.00,71.62,3602.40
1534.80,71.42,3663.00
1540.20,71.21,3563.30
1545.00,71.02,3517.80
1549.80,70.78,3299.70
1555.20,70.59,3338.90
1560.00,70.39,3453.80
1564.80,70.16,3801.40
1570.20,69.94,3421.90
1575.00,69.77,3446.60
1579.80,69.53,3468.10
1585.20,69.32,3304.70
1590.00,69.10,3511.80
1594.80,68.88,3651.70
1600.20,68.69,3655.80
1605.00,68.43,3585.00
1609.80,68.23,3408.30
1615.20,68.03,3357.80
1620.00,67.78,3190.40
1624.80,67.58,3266.30
1630.20,67.33,3550.30
1635.00,67.13,3484.90
1639.80,66.88,3306.00
1645.20,66.66,3154.40
1650.00,66.45,3890.00
1654.80,66.19,3492.20
1660.20,65.99,3280.10
1665.00,65.73,3438.30
1669.80,65.50,3364.20
1675.20,65.28,3418.80
1680.00,65.04,3602.40
1684.80,64.79,3641.80
1690.20,64.54,3452.30
1695.00,64.31,3697.40
1699.80,64.07,3508.50
1705.20,63.85,3405.50
1710.00,63.59,3451.90
1714.80,63.37,3314.20
1720.20,63.09,3354.70
1725.00,62.84,3405.30
1729.80,62.59,3124.00
1735.20,62.35,3368.30
1740.00,62.09,3361.00
1744.80,61.86,3279.70
1750.20,61.57,3272.00
1755.00,61.32,3119.30
1759.80,61.09,3113.80
1765.20,60.82,2928.20
1770.00,60.57,3131.30
1774.80,60.32,3183.90
1780.20,60.05,3278.10
1785.00,59.79,3134.80
1789.80,59.49,3258.10
1795.20,59.23,3272.70
1800.00,58.99,2918.50
1804.80,58.69,3118.30
1810.20,58.43,2945.20
1815.00,58.20,2754.90
1819.80,57.90,3307.40
1825.20,57.63,3179.20
1830.00,57.33,3172.60
1834.80,57.07,2952.20
1840.20,56.81,2900.70
1845.00,56.51,3168.50
1849.80,56.29,3351.50
1855.20,55.99,3138.30
1860.00,55.73,3099.70
1864.80,55.41,3324.50
1870.20,55.16,3302.30
1875.00,54.89,3209.90
1879.80,54.59,3322.00
1885.20,54.33,3624.80
1890.00,54.01,3530.50
1894.80,53.73,3495.70
1900.20,53.47,3470.10
1905.00,53.16,3535.80
1909.80,52.88,3454.20
1915.20,52.58,3446.80
1920.00,52.32,3502.70
1924.80,52.02,3238.40
1930.20,51.75,3450.00
1935.00,51.44,3321.70
1939.80,51.16,3462.80
1945.20,50.90,3565.50
1950.00,50.62,3498.90
1954.80,50.32,3435.60
1960.20,50.03,3372.70
1965.00,49.76,3525.50
1969.80,49.47,3615.80
1975.20,49.21,3393.30
1980.00,48.93,3389.50
1984.80,48.64,3487.60
1990.20,48.36,3569.90
1995.00,48.13,3538.10
1999.80,47.81,3634.40
2005.20,47.54,3556.00
2010.00,47.31,3484.00
2014.80,47.01,3551.00
2020.20,46.79,3530.20
2025.00,46.50,3556.10
2029.80,46.25,3443.80
2035.20,45.98,3795.90
2040.00,45.72,3595.60
2044.80,45.46,3811.10
2050.20,45.21,3383.00
2055.00,44.94,3231.90
2059.80,44.70,3549.60
2065.20,44.45,3390.10
2070.00,44.25,3712.00
2074.80,43.97,3458.50
2080.20,43.77,3293.30
2085.00,43.50,3514.60
2089.80,43.27,3351.90
2095.20,43.07,3722.00
2100.00,42.82,3499.80
2104.80,42.62,3793.00
2110.20,42.37,3690.80
2115.00,42.18,3693.40
2119.80,41.95,3910.00
2125.20,41.74,3741.80
2130.00,41.50,3670.20
2134.80,41.32,3609.40
2140.20,41.13,3515.00
2145.00,40.92,3566.90
2149.80,40.72,3727.70
2155.20,40.52,3348.40
2160.00,40.35,3536.20
2164.80,40.13,3560.30
2170.20,39.92,3315.20
2175.00,39.76,3209.10
2179.80,39.57,3235.10
2185.20,39.39,3147.10
2190.00,39.25,3149.40
2194.80,39.04,3132.00
2200.20,38.88,3235.20
2205.00,38.71,2914.50
2209.80,38.55,2957.40
2215.20,38.39,3169.70
2220.00,38.27,3195.60
2224.80,38.10,3167.80
2230.20,37.97,3171.80
2235.00,37.80,3232.80
2239.80,37.65,3594.80
2245.20,37.52,3441.90
2250.00,37.39,2945.90
2254.80,37.26,3164.40
2260.20,37.11,3463.30
2265.00,37.00,3022.60
2269.80,36.87,3387.40
2275.20,36.74,3524.40
2280.00,36.62,3533.60
2284.80,36.50,3553.40
2290.20,36.39,3072.30
2295.00,36.29,3123.50
2299.80,36.17,3450.30
2305.20,36.07,3393.50
2310.00,35.97,2894.00
2314.80,35.86,2950.10
2320.20,35.78,3215.00
2325.00,35.68,3265.60
2329.80,35.59,3435.90
2335.20,35.50,3345.80
2340.00,35.41,3185.10
2344.80,35.35,3241.20
2350.20,35.24,2997.70
2355.00,35.17,3028.50
2359.80,35.09,3167.90
2365.20,35.00,3449.00
2370.00,34.93,3300.60
2374.80,34.86,3218.50
2380.20,34.78,3188.00
2385.00,34.71,2946.20
2389.80,34.65,3077.80
2395.20,34.56,2941.70
2400.00,34.50,3543.00
2404.80,34.44,3303.70
2410.20,34.37,3207.40
2415.00,34.30,3112.10
2419.80,34.23,3036.00
2425.20,34.16,3328.00
2430.00,34.10,3087.20
2434.80,34.04,3250.40
2440.20,33.98,3339.80
2445.00,33.91,3315.40
2449.80,33.86,3247.90
2455.20,33.80,3177.50
2460.00,33.74,3060.10
2464.80,33.68,3320.30
2470.20,33.63,3370.60
2475.00,33.58,3334.00
2479.80,33.51,3551.20
2485.20,33.44,3168.30
2490.00,33.40,3272.60
2494.80,33.34,3386.90
2500.20,33.29,3417.20
2505.00,33.23,3560.00
2509.80,33.19,3622.90
2515.20,33.13,3256.90
2520.00,33.08,3532.80
2524.80,33.04,3215.80
2530.20,32.99,3585.00
2535.00,32.93,3287.00
2539.80,32.88,3345.00
2545.20,32.84,3539.00
2550.00,32.78,3306.60
2554.80,32.74,3209.00
2560.20,32.69,3338.30
2565.00,32.65,3233.40
2569.80,32.61,3362.70
2575.20,32.55,3357.80
2580.00,32.51,3134.00
2584.80,32.46,3459.40
2590.20,32.41,3279.00
2595.00,32.38,3306.80
2599.80,32.32,3119.70
2605.20,32.29,3419.90
2610.00,32.24,3267.30
2614.80,32.20,3492.20
2620.20,32.16,3421.40
2625.00,32.12,3140.60
2629.80,32.07,2891.80
2635.20,32.04,3247.20
2640.00,31.98,3272.90
2644.80,31.95,3409.20
2650.20,31.91,3541.40
2655.00,31.87,3445.90
2659.80,31.82,3173.60
2665.20,31.78,3282.00
2670.00,31.75,3229.40
2674.80,31.72,3291.50
2680.20,31.66,3414.30
2685.00,31.64,3298.90
2689.80,31.60,3591.30
2695.20,31.56,3317.00
2700.00,31.51,3199.20
2704.80,31.47,3578.30
2710.20,31.45,3270.00
2715.00,31.40,3434.00
2719.80,31.37,3216.90
2725.20,31.32,3252.10
2730.00,31.29,3263.10
2734.80,31.26,3347.10
2740.20,31.22,3477.10
2745.00,31.19,3510.00
2749.80,31.15,3284.30
2755.20,31.10,3441.20
2760.00,31.07,3393.10
2764.80,31.05,3579.80
2770.20,31.01,3400.20
2775.00,30.97,3504.20
2779.80,30.94,3356.80
2785.20,30.91,3450.80
2790.00,30.86,3446.30
2794.80,30.83,3585.00
2800.20,30.80,3560.10
2805.00,30.76,3470.30
2809.80,30.74,3346.90
2815.20,30.69,3424.40
2820.00,30.67,3187.30
2824.80,30.63,3165.90
2830.20,30.59,3083.00
2835.00,30.56,3194.10
2839.80,30.52,3036.00
2845.20,30.49,3430.20
2850.00,30.47,3176.60
2854.80,30.44,3351.70
2860.20,30.40,3725.40
2865.00,30.36,3445.00
2869.80,30.33,3388.60
2875.20,30.29,3655.60
2880.00,30.26,3399.80
2884.80,30.23,3287.30
2890.20,30.20,3285.80
2895.00,30.18,3298.70
2899.80,30.14,3263.70
2905.20,30.09,3379.30
2910.00,30.07,3343.40
2914.80,30.03,3553.80
2920.20,30.01,3270.30
2925.00,29.98,3774.20
2929.80,29.95,3576.10
2935.20,29.90,3512.50
2940.00,29.88,3485.60
2944.80,29.85,3455.30
2950.20,29.83,3630.90
2955.00,29.79,3438.60
2959.80,29.77,3604.10
2965.20,29.73,3497.60
2970.00,29.70,3512.90
2974.80,29.68,3633.00
2980.20,29.64,3601.40
2985.00,29.61,3620.50
2989.80,29.59,3600.90
2995.20,29.54,3415.50
3000.00,29.52,3385.60
