Time (s),Mass (g),HRR (kW/m2)
945.00,40.42,83.80
949.80,40.11,87.70
955.20,39.82,88.50
960.00,39.48,87.70
964.80,39.18,82.30
970.20,38.88,88.80
975.00,38.54,89.00
979.80,38.24,87.80
985.20,37.95,86.20
990.00,37.61,84.40
994.80,37.31,89.30
1000.20,36.95,82.80
1005.00,36.63,82.70
1009.80,36.33,83.20
1015.20,35.98,84.80
1020.00,35.67,86.20
1024.80,35.37,86.10
1030.20,35.03,83.70
1035.00,34.71,90.30
1039.80,34.37,89.60
1045.20,34.03,89.20
1050.00,33.70,88.00
1054.80,33.37,93.80
1060.20,33.02,94.00
1065.00,32.73,94.00
1069.80,32.37,88.80
1075.20,32.08,89.80
1080.00,31.71,95.50
1084.80,31.37,94.90
1090.20,31.03,88.60
1095.00,30.72,88.60
1099.80,30.37,96.80
1105.20,30.07,98.50
1110.00,29.70,88.90
1114.80,29.39,89.50
1120.20,29.09,90.70
1125.00,28.72,90.90
1129.80,28.40,90.20
1135.20,28.10,89.20
1140.00,27.77,88.90
1144.80,27.46,94.40
1150.20,27.13,93.90
1155.00,26.87,87.70
1159.80,26.51,86.40
1165.20,26.22,86.60
1170.00,25.95,86.10
1174.80,25.63,85.00
1180.20,25.36,84.30
1185.00,25.02,82.90
1189.80,24.74,82.90
1195.20,24.48,77.30
1200.00,24.21,78.00
1204.80,23.95,78.00
1210.20,23.68,78.70
1215.00,23.44,73.10
1219.80,23.17,73.70
1225.20,22.93,72.20
1230.00,22.70,72.30
1234.80,22.45,72.40
1240.20,22.23,72.20
1245.00,22.00,65.70
1249.80,21.79,66.10
1255.20,21.55,67.40
1260.00,21.38,68.30
1264.80,21.15,62.60
1270.20,20.97,63.40
1275.00,20.78,63.90
1279.80,20.59,63.40
1285.20,20.42,58.90
1290.00,20.23,58.10
1294.80,20.09,57.20
1300.20,19.93,58.00
1305.00,19.77,58.50
1309.80,19.61,52.10
1315.20,19.46,52.60
1320.00,19.32,53.40
1324.80,19.20,54.60
1330.20,19.06,49.40
1335.00,18.94,49.00
1339.80,18.82,50.00
1345.20,18.72,51.60
1350.00,18.58,51.70
1354.80,18.48,52.00
1360.20,18.39,50.00
1365.00,18.27,49.50
1369.80,18.17,48.80
1375.20,18.06,47.20
1380.00,17.96,45.50
1384.80,17.87,44.60
1390.20,17.79,46.10
1395.00,17.69,44.20
1399.80,17.60,38.40
1405.20,17.53,39.90
1410.00,17.43,42.50
1414.80,17.36,43.30
1420.20,17.28,42.60
1425.00,17.20,41.20
1429.80,17.13,41.70
1435.20,17.05,42.50
1440.00,16.98,41.70
1444.80,16.90,36.50
1450.20,16.84,36.80
1455.00,16.77,38.30
1459.80,16.69,38.10
1465.20,16.63,36.90
1470.00,16.56,36.40
1474.80,16.48,38.00
1480.20,16.42,37.90
1485.00,16.35,37.40
1489.80,16.29,35.90
1495.20,16.22,37.00
