Time (s),Temperature (K),Mass (mg)
0,313.2,7.427
42.2064,313.6,7.421
54.5988,314.1,7.420
63.7314,314.6,7.421
71.3202,315.1,7.421
77.9868,315.6,7.420
84.0258,316.1,7.421
89.6022,316.6,7.422
94.8354,317.1,7.422
99.8154,317.6,7.421
104.6142,318.1,7.423
109.266,318.6,7.421
113.7846,319.1,7.420
118.1784,319.6,7.419
122.475,320.1,7.419
126.6864,320.6,7.419
130.8378,321.1,7.419
134.916,321.6,7.418
138.9312,322.1,7.419
142.8846,322.6,7.418
146.79,323.1,7.417
150.6564,323.6,7.418
154.488,324.1,7.418
158.28,324.6,7.418
162.0252,325.1,7.419
165.726,325.6,7.418
169.3746,326.1,7.417
172.983,326.6,7.418
176.5554,327.1,7.417
180.1014,327.6,7.417
183.6252,328.1,7.417
187.1244,328.6,7.416
190.6002,329.1,7.416
194.04,329.6,7.415
197.4492,330.1,7.415
200.8206,330.6,7.414
204.1512,331.1,7.413
207.4506,331.6,7.413
210.7134,332.1,7.413
213.9378,332.6,7.412
217.1364,333.1,7.412
220.3038,333.6,7.411
223.4418,334.1,7.410
226.5552,334.6,7.409
229.638,335.1,7.408
232.686,335.6,7.408
235.7016,336.1,7.407
238.686,336.6,7.407
241.6422,337.1,7.407
244.5726,337.6,7.406
247.4826,338.1,7.404
250.3734,338.6,7.404
253.2444,339.1,7.403
256.0968,339.6,7.403
258.9354,340.1,7.402
261.7644,340.6,7.401
264.579,341.1,7.401
267.3864,341.6,7.400
270.1812,342.1,7.400
272.9628,342.6,7.399
275.7276,343.1,7.398
278.4774,343.6,7.398
281.211,344.1,7.397
283.9284,344.6,7.395
286.6308,345.1,7.395
289.3182,345.6,7.395
291.9924,346.1,7.394
294.6558,346.6,7.394
297.3108,347.1,7.393
299.9556,347.6,7.392
302.5956,348.1,7.392
305.2326,348.6,7.391
307.8636,349.1,7.391
310.4868,349.6,7.390
313.104,350.1,7.389
315.7194,350.6,7.388
318.3288,351.1,7.387
320.9262,351.6,7.386
323.5194,352.1,7.385
326.1042,352.6,7.384
328.6818,353.1,7.384
331.2498,353.6,7.383
333.8106,354.1,7.382
336.3684,354.6,7.382
338.9196,355.1,7.382
341.4678,355.6,7.381
344.01,356.1,7.381
346.5474,356.6,7.381
349.0788,357.1,7.380
351.6066,357.5,7.380
354.1296,358,7.379
356.6466,358.5,7.379
359.1594,359,7.379
361.665,359.5,7.379
364.1646,360,7.378
366.6606,360.5,7.378
369.1512,361,7.378
371.64,361.5,7.377
374.1234,362,7.377
376.6068,362.5,7.377
379.0884,363,7.376
381.5658,363.5,7.376
384.042,364,7.375
386.5146,364.5,7.375
388.9854,365,7.375
391.4556,365.5,7.374
393.924,366,7.373
396.3882,366.5,7.372
398.8488,367,7.371
401.3082,367.5,7.370
403.767,368,7.369
406.224,368.5,7.369
408.6792,369,7.369
411.135,369.5,7.369
413.5926,370,7.369
416.0484,370.5,7.368
418.5036,371,7.368
420.9576,371.5,7.368
423.4116,372,7.367
425.8686,372.5,7.367
428.3232,373,7.366
430.779,373.5,7.366
433.2342,374,7.365
435.6882,374.5,7.365
438.141,375,7.365
440.5908,375.5,7.365
443.0424,376,7.364
445.494,376.5,7.364
447.9474,377,7.364
450.4056,377.5,7.363
452.8662,378,7.363
455.3316,378.5,7.364
457.7982,379,7.364
460.2696,379.5,7.364
462.7428,380,7.363
465.2166,380.5,7.363
467.6934,381,7.363
470.1714,381.5,7.363
472.6506,382,7.363
475.1292,382.5,7.363
477.609,383,7.363
480.0942,383.5,7.363
