Time (s),Mass (g),HRR (kW/m2)
559.80,65.19,40.30
565.20,65.00,40.40
570.00,64.80,40.40
574.80,64.61,39.70
580.20,64.41,45.10
585.00,64.24,44.00
589.80,64.03,42.20
595.20,63.84,40.50
600.00,63.65,40.40
604.80,63.45,41.80
610.20,63.24,43.00
615.00,63.08,43.00
619.80,62.88,42.30
625.20,62.69,41.80
630.00,62.52,43.00
634.80,62.30,43.10
640.20,62.11,43.50
645.00,61.94,42.60
649.80,61.72,43.10
655.20,61.51,45.00
660.00,61.35,45.80
664.80,61.15,45.40
670.20,60.95,43.30
675.00,60.75,44.10
679.80,60.54,46.50
685.20,60.36,46.00
690.00,60.14,47.00
694.80,59.95,45.70
700.20,59.74,46.80
705.00,59.51,48.30
709.80,59.31,48.90
715.20,59.11,48.10
720.00,58.89,53.30
724.80,58.69,54.50
730.20,58.45,52.60
735.00,58.23,51.40
739.80,58.03,49.40
745.20,57.78,56.90
750.00,57.57,56.70
754.80,57.37,56.30
760.20,57.12,56.40
765.00,56.88,55.00
769.80,56.63,61.20
775.20,56.40,60.90
780.00,56.18,58.30
784.80,55.90,57.00
790.20,55.68,55.20
795.00,55.47,64.10
799.80,55.17,63.40
805.20,54.94,59.80
810.00,54.70,59.20
814.80,54.40,66.50
820.20,54.14,66.60
825.00,53.90,66.10
829.80,53.62,65.80
835.20,53.34,63.50
840.00,53.08,70.70
844.80,52.80,70.80
850.20,52.50,69.40
855.00,52.24,68.60
859.80,51.92,75.10
865.20,51.62,74.80
870.00,51.36,74.10
874.80,51.03,74.90
880.20,50.73,74.70
885.00,50.43,75.50
889.80,50.10,81.20
895.20,49.82,80.80
900.00,49.47,80.40
904.80,49.14,81.00
910.20,48.80,88.10
915.00,48.49,87.00
919.80,48.12,87.00
925.20,47.81,86.10
930.00,47.42,85.10
934.80,47.08,91.90
940.20,46.73,92.60
945.00,46.38,89.20
949.80,46.04,89.30
955.20,45.62,88.20
960.00,45.25,95.00
964.80,44.91,94.80
970.20,44.52,93.50
975.00,44.15,93.30
979.80,43.71,100.40
985.20,43.34,99.50
990.00,42.99,98.60
994.80,42.53,97.70
1000.20,42.15,98.10
1005.00,41.78,105.70
1009.80,41.37,106.50
1015.20,40.97,104.20
1020.00,40.51,103.60
1024.80,40.11,103.20
1030.20,39.74,110.60
1035.00,39.29,112.70
1039.80,38.88,110.70
1045.20,38.50,109.00
1050.00,38.05,114.10
1054.80,37.65,113.20
1060.20,37.26,111.40
1065.00,36.82,108.60
1069.80,36.44,108.00
1075.20,36.02,109.50
1080.00,35.61,110.40
1084.80,35.23,110.80
1090.20,34.83,108.00
1095.00,34.48,108.30
1099.80,34.07,106.50
1105.20,33.69,107.90
1110.00,33.27,108.00
1114.80,32.91,106.40
1120.20,32.57,104.40
1125.00,32.20,107.40
1129.80,31.87,105.90
1135.20,31.48,100.10
1140.00,31.19,98.90
1144.80,30.82,100.40
1150.20,30.48,100.70
1155.00,30.18,93.00
1159.80,29.87,92.50
1165.20,29.57,92.80
1170.00,29.24,93.40
1174.80,28.97,93.60
1180.20,28.72,84.70
1185.00,28.41,84.90
1189.80,28.15,86.10
1195.20,27.94,86.70
1200.00,27.67,79.00
1204.80,27.46,73.50
1210.20,27.28,72.50
1215.00,27.08,72.00
1219.80,26.92,63.30
1225.20,26.73,63.30
1230.00,26.58,57.30
1234.80,26.44,57.80
1240.20,26.30,49.30
1245.00,26.17,50.40
1249.80,26.06,43.50
1255.20,25.94,43.40
1260.00,25.84,43.90
1264.80,25.72,43.00
1270.20,25.65,41.30
1275.00,25.55,34.90
1279.80,25.45,36.10
1285.20,25.36,36.60
1290.00,25.28,37.10
1294.80,25.20,36.50
1300.20,25.14,35.40
1305.00,25.06,35.10
1309.80,24.98,36.60
1315.20,24.91,30.10
1320.00,24.83,29.90
