Time (s),Mass (g)
824,77.51
825,77.49
826,77.45
827,77.38
828,77.35
829,77.33
830,77.25
831,77.24
832,77.19
833,77.13
834,77.09
835,77.06
836,77.00
837,76.98
838,76.94
839,76.88
840,76.86
841,76.81
842,76.76
843,76.74
844,76.71
845,76.64
846,76.63
847,76.57
848,76.51
849,76.49
850,76.45
851,76.37
852,76.35
853,76.32
854,76.29
855,76.22
856,76.18
857,76.13
858,76.11
859,76.08
860,76.04
861,75.98
862,75.94
863,75.92
864,75.85
865,75.81
866,75.76
867,75.74
868,75.70
869,75.63
870,75.62
871,75.57
872,75.50
873,75.48
874,75.46
875,75.38
876,75.37
877,75.31
878,75.26
879,75.24
880,75.19
881,75.17
882,75.09
883,75.06
884,75.01
885,74.99
886,74.95
887,74.88
888,74.86
889,74.82
890,74.78
891,74.72
892,74.69
893,74.67
894,74.60
895,74.58
896,74.56
897,74.48
898,74.45
899,74.38
900,74.35
901,74.33
902,74.27
903,74.25
904,74.19
905,74.14
906,74.12
907,74.08
908,74.05
909,73.98
910,73.96
911,73.93
912,73.87
913,73.83
914,73.78
915,73.76
916,73.71
917,73.64
918,73.62
919,73.59
920,73.56
921,73.50
922,73.47
923,73.44
924,73.38
925,73.35
926,73.27
927,73.25
928,73.21
929,73.19
930,73.12
931,73.08
932,73.04
933,73.01
934,72.97
935,72.91
936,72.89
937,72.84
938,72.80
939,72.77
940,72.72
941,72.66
942,72.64
943,72.59
944,72.54
945,72.53
946,72.47
947,72.39
948,72.38
949,72.35
950,72.28
951,72.27
952,72.23
953,72.21
954,72.12
955,72.10
956,72.08
957,72.01
958,71.97
959,71.96
960,71.89
961,71.85
962,71.80
963,71.78
964,71.74
965,71.67
966,71.64
967,71.61
968,71.55
969,71.53
970,71.49
971,71.43
972,71.40
973,71.35
974,71.30
975,71.28
976,71.24
977,71.18
978,71.15
979,71.12
980,71.06
981,71.05
982,71.00
983,70.95
984,70.93
985,70.88
986,70.82
987,70.80
988,70.77
989,70.69
990,70.67
991,70.64
992,70.57
993,70.56
994,70.51
995,70.45
996,70.43
997,70.38
998,70.36
999,70.29
1000,70.26
1001,70.20
1002,70.18
1003,70.15
1004,70.09
1005,70.06
1006,70.02
1007,69.99
1008,69.92
1009,69.89
1010,69.83
1011,69.81
1012,69.78
1013,69.70
1014,69.68
1015,69.64
1016,69.58
1017,69.57
1018,69.53
1019,69.50
1020,69.43
1021,69.39
1022,69.33
1023,69.30
1024,69.27
1025,69.24
1026,69.17
1027,69.15
1028,69.08
1029,69.07
1030,69.02
1031,68.96
1032,68.94
1033,68.90
1034,68.84
1035,68.82
1036,68.77
1037,68.71
1038,68.69
1039,68.66
1040,68.59
1041,68.56
1042,68.53
1043,68.46
1044,68.44
1045,68.40
1046,68.33
1047,68.31
1048,68.27
1049,68.25
1050,68.17
1051,68.14
1052,68.08
1053,68.07
1054,68.03
1055,67.95
1056,67.94
1057,67.90
1058,67.83
1059,67.81
1060,67.77
1061,67.70
1062,67.69
1063,67.64
1064,67.58
1065,67.56
1066,67.52
1067,67.45
1068,67.43
1069,67.38
1070,67.32
1071,67.31
1072,67.25
1073,67.19
1074,67.17
1075,67.14
1076,67.06
1077,67.04
1078,67.01
1079,66.93
1080,66.91
1081,66.86
1082,66.80
1083,66.78
1084,66.74
1085,66.67
1086,66.66
1087,66.62
1088,66.54
1089,66.52
1090,66.49
1091,66.41
1092,66.39
1093,66.35
1094,66.31
1095,66.25
1096,66.22
1097,66.16
1098,66.14
1099,66.10
1100,66.02
1101,66.00
1102,65.96
1103,65.88
1104,65.86
1105,65.83
1106,65.75
1107,65.73
1108,65.71
1109,65.62
1110,65.60
1111,65.55
1112,65.49
1113,65.47
1114,65.43
1115,65.40
1116,65.32
1117,65.29
1118,65.22
1119,65.20
1120,65.17
1121,65.14
1122,65.08
1123,65.04
1124,64.96
1125,64.94
1126,64.87
1127,64.85
1128,64.82
1129,64.73
1130,64.72
1131,64.68
1132,64.59
1133,64.57
1134,64.53
1135,64.47
1136,64.45
1137,64.39
1138,64.32
1139,64.31
1140,64.26
1141,64.19
1142,64.17
1143,64.12
1144,64.05
1145,64.02
1146,63.98
1147,63.94
1148,63.88
1149,63.84
1150,63.81
1151,63.74
1152,63.69
1153,63.66
1154,63.62
1155,63.55
1156,63.52
1157,63.47
1158,63.40
1159,63.38
1160,63.34
1161,63.26
1162,63.23
1163,63.19
1164,63.15
1165,63.08
1166,63.04
1167,62.97
1168,62.96
1169,62.91
1170,62.83
1171,62.81
1172,62.76
1173,62.70
1174,62.67
1175,62.62
1176,62.54
1177,62.50
1178,62.47
1179,62.40
1180,62.37
1181,62.33
1182,62.28
1183,62.24
1184,62.18
1185,62.15
1186,62.09
1187,62.05
1188,61.98
1189,61.94
1190,61.87
1191,61.85
1192,61.80
1193,61.72
1194,61.70
1195,61.65
1196,61.61
1197,61.53
1198,61.49
1199,61.47
1200,61.40
1201,61.35
1202,61.28
1203,61.25
1204,61.21
1205,61.13
1206,61.10
1207,61.07
1208,60.98
1209,60.95
1210,60.91
1211,60.82
1212,60.80
1213,60.76
1214,60.72
1215,60.63
1216,60.60
1217,60.56
1218,60.53
1219,60.46
1220,60.38
1221,60.33
1222,60.28
1223,60.25
1224,60.20
1225,60.12
1226,60.10
1227,60.05
1228,59.97
1229,59.95
1230,59.89
1231,59.81
1232,59.78
1233,59.74
1234,59.67
1235,59.63
1236,59.60
1237,59.50
1238,59.47
1239,59.44
1240,59.35
1241,59.32
1242,59.27
1243,59.19
1244,59.17
1245,59.12
1246,59.04
1247,59.02
1248,58.97
1249,58.92
1250,58.86
1251,58.78
1252,58.75
1253,58.70
1254,58.62
1255,58.59
1256,58.53
1257,58.46
1258,58.42
1259,58.38
1260,58.30
1261,58.26
1262,58.21
1263,58.17
1264,58.09
1265,58.05
1266,58.01
1267,57.93
1268,57.89
1269,57.81
1270,57.79
1271,57.74
1272,57.66
1273,57.63
1274,57.58
1275,57.49
1276,57.46
1277,57.41
1278,57.32
1279,57.29
1280,57.26
1281,57.16
1282,57.13
1283,57.09
1284,56.99
1285,56.96
1286,56.92
1287,56.84
1288,56.80
1289,56.74
1290,56.66
1291,56.63
1292,56.57
1293,56.50
1294,56.48
1295,56.43
1296,56.34
1297,56.32
1298,56.27
1299,56.23
1300,56.13
1301,56.07
1302,56.04
1303,55.95
1304,55.91
1305,55.83
1306,55.80
1307,55.75
1308,55.67
1309,55.62
1310,55.57
1311,55.49
1312,55.47
1313,55.41
1314,55.33
1315,55.30
1316,55.24
1317,55.15
1318,55.12
1319,55.06
1320,54.98
1321,54.96
1322,54.90
1323,54.86
1324,54.76
1325,54.73
1326,54.64
1327,54.61
1328,54.56
1329,54.47
1330,54.43
1331,54.37
1332,54.31
1333,54.27
1334,54.21
1335,54.12
1336,54.09
1337,54.04
1338,53.96
1339,53.92
1340,53.86
1341,53.78
1342,53.74
1343,53.68
1344,53.60
1345,53.58
1346,53.53
1347,53.44
1348,53.40
1349,53.35
1350,53.26
1351,53.23
1352,53.16
1353,53.07
1354,53.05
1355,52.98
1356,52.90
1357,52.87
1358,52.82
1359,52.72
1360,52.69
1361,52.64
1362,52.55
1363,52.51
1364,52.46
1365,52.37
1366,52.34
1367,52.29
1368,52.25
1369,52.14
1370,52.10
1371,52.00
1372,51.97
1373,51.93
1374,51.84
1375,51.81
1376,51.75
1377,51.65
1378,51.62
1379,51.56
1380,51.47
1381,51.45
1382,51.39
1383,51.30
1384,51.26
1385,51.20
1386,51.17
1387,51.08
1388,51.01
1389,50.94
1390,50.90
1391,50.85
1392,50.75
1393,50.72
1394,50.68
1395,50.58
1396,50.55
1397,50.50
1398,50.46
1399,50.36
1400,50.31
1401,50.23
1402,50.20
1403,50.13
1404,50.05
1405,50.02
1406,49.96
1407,49.86
1408,49.82
1409,49.76
1410,49.73
1411,49.62
1412,49.57
1413,49.54
1414,49.43
1415,49.38
1416,49.36
1417,49.26
1418,49.22
1419,49.13
1420,49.09
1421,49.04
1422,48.94
1423,48.91
1424,48.86
1425,48.77
1426,48.74
1427,48.68
1428,48.58
1429,48.54
1430,48.49
1431,48.40
1432,48.37
1433,48.30
1434,48.23
1435,48.20
1436,48.13
1437,48.08
1438,48.00
1439,47.94
1440,47.90
1441,47.80
1442,47.76
1443,47.74
1444,47.63
1445,47.59
1446,47.50
1447,47.46
1448,47.40
1449,47.31
1450,47.28
1451,47.24
1452,47.13
1453,47.10
1454,47.05
1455,46.95
1456,46.92
1457,46.87
1458,46.78
1459,46.75
1460,46.69
1461,46.59
1462,46.55
1463,46.51
1464,46.46
1465,46.35
1466,46.31
1467,46.27
1468,46.19
1469,46.13
1470,46.04
1471,46.02
1472,45.96
1473,45.92
1474,45.82
1475,45.77
1476,45.69
1477,45.66
1478,45.60
1479,45.51
1480,45.48
1481,45.43
1482,45.33
1483,45.31
1484,45.24
1485,45.21
1486,45.11
1487,45.06
1488,45.03
1489,44.93
1490,44.89
1491,44.86
1492,44.76
1493,44.71
1494,44.64
1495,44.61
1496,44.53
1497,44.50
1498,44.40
1499,44.36
1500,44.28
1501,44.25
1502,44.19
1503,44.11
1504,44.07
1505,44.02
1506,43.98
1507,43.90
1508,43.84
1509,43.75
1510,43.71
1511,43.67
1512,43.58
1513,43.54
1514,43.50
1515,43.40
1516,43.37
1517,43.32
1518,43.24
1519,43.21
1520,43.16
1521,43.07
1522,43.04
1523,42.98
1524,42.91
1525,42.87
1526,42.82
1527,42.73
1528,42.70
1529,42.66
1530,42.57
1531,42.53
1532,42.48
1533,42.43
1534,42.34
1535,42.30
1536,42.23
1537,42.19
1538,42.13
1539,42.05
1540,42.03
1541,41.99
1542,41.89
1543,41.87
1544,41.81
1545,41.75
1546,41.72
1547,41.66
1548,41.57
1549,41.55
1550,41.49
1551,41.40
1552,41.36
1553,41.33
1554,41.25
1555,41.22
1556,41.17
1557,41.10
1558,41.06
1559,41.02
1560,40.92
1561,40.90
1562,40.85
1563,40.77
1564,40.75
1565,40.70
1566,40.62
1567,40.60
1568,40.54
1569,40.47
1570,40.44
1571,40.40
1572,40.31
1573,40.28
1574,40.23
1575,40.15
1576,40.13
1577,40.07
1578,40.01
1579,39.98
1580,39.94
1581,39.85
1582,39.83
1583,39.78
1584,39.70
1585,39.68
1586,39.65
1587,39.57
1588,39.54
1589,39.49
1590,39.41
1591,39.39
1592,39.35
1593,39.26
1594,39.24
1595,39.21
1596,39.13
1597,39.12
1598,39.06
1599,39.00
1600,38.97
1601,38.94
1602,38.86
1603,38.84
1604,38.79
1605,38.73
1606,38.70
1607,38.67
1608,38.58
1609,38.57
1610,38.51
1611,38.46
1612,38.44
1613,38.39
1614,38.32
1615,38.30
1616,38.25
1617,38.18
1618,38.16
1619,38.12
1620,38.06
1621,38.04
1622,37.99
1623,37.92
1624,37.90
1625,37.86
1626,37.82
1627,37.76
1628,37.74
1629,37.66
1630,37.64
1631,37.60
1632,37.57
1633,37.53
1634,37.48
1635,37.43
1636,37.41
1637,37.37
1638,37.32
1639,37.29
1640,37.26
1641,37.19
1642,37.17
1643,37.14
1644,37.07
1645,37.05
1646,37.01
1647,36.97
1648,36.94
1649,36.90
1650,36.85
1651,36.83
1652,36.78
1653,36.73
1654,36.72
1655,36.69
1656,36.62
1657,36.60
1658,36.57
1659,36.52
1660,36.50
1661,36.46
1662,36.41
1663,36.39
1664,36.36
1665,36.33
1666,36.28
1667,36.26
1668,36.21
1669,36.19
1670,36.17
1671,36.11
1672,36.09
1673,36.07
1674,36.01
1675,35.99
1676,35.95
1677,35.91
1678,35.88
1679,35.85
1680,35.81
1681,35.79
1682,35.75
1683,35.71
1684,35.70
1685,35.66
1686,35.62
1687,35.60
1688,35.57
1689,35.52
1690,35.50
1691,35.46
1692,35.44
1693,35.40
1694,35.37
1695,35.34
1696,35.32
1697,35.29
1698,35.25
1699,35.23
1700,35.20
1701,35.15
1702,35.14
1703,35.12
1704,35.08
1705,35.06
1706,35.03
1707,34.99
1708,34.98
1709,34.97
1710,34.92
1711,34.91
1712,34.88
1713,34.85
1714,34.83
1715,34.80
1716,34.75
1717,34.74
1718,34.73
1719,34.70
1720,34.69
1721,34.65
1722,34.62
1723,34.62
1724,34.59
1725,34.55
1726,34.54
1727,34.52
1728,34.48
1729,34.47
1730,34.45
1731,34.42
1732,34.41
1733,34.40
1734,34.35
1735,34.34
1736,34.34
1737,34.29
1738,34.28
1739,34.27
1740,34.23
1741,34.22
1742,34.21
1743,34.16
1744,34.15
1745,34.13
1746,34.11
1747,34.10
1748,34.09
1749,34.06
1750,34.05
1751,34.03
1752,34.00
1753,33.99
1754,33.98
1755,33.97
1756,33.93
1757,33.92
1758,33.90
1759,33.88
1760,33.87
1761,33.85
1762,33.83
1763,33.81
1764,33.79
1765,33.78
1766,33.76
1767,33.74
1768,33.73
1769,33.72
1770,33.68
1771,33.67
1772,33.66
1773,33.64
1774,33.63
1775,33.61
1776,33.58
1777,33.57
1778,33.56
1779,33.53
1780,33.52
1781,33.51
1782,33.49
1783,33.48
1784,33.47
1785,33.47
1786,33.44
1787,33.42
1788,33.41
1789,33.40
1790,33.38
1791,33.35
1792,33.35
1793,33.33
1794,33.32
1795,33.31
1796,33.30
1797,33.28
1798,33.27
1799,33.25
1800,33.23
1801,33.23
1802,33.21
1803,33.19
1804,33.18
1805,33.16
1806,33.14
1807,33.13
1808,33.13
1809,33.10
1810,33.09
1811,33.07
1812,33.06
1813,33.04
1814,33.04
1815,33.02
1816,33.01
1817,33.00
1818,32.98
1819,32.97
1820,32.96
1821,32.95
1822,32.93
1823,32.93
1824,32.89
1825,32.89
1826,32.88
1827,32.85
1828,32.86
1829,32.84
1830,32.82
1831,32.81
1832,32.79
1833,32.78
1834,32.77
1835,32.76
1836,32.74
1837,32.73
1838,32.73
1839,32.70
1840,32.70
1841,32.67
1842,32.66
1843,32.66
1844,32.65
1845,32.63
1846,32.62
1847,32.62
1848,32.60
1849,32.59
1850,32.57
1851,32.56
1852,32.55
1853,32.53
1854,32.51
1855,32.51
1856,32.51
1857,32.48
1858,32.47
1859,32.48
1860,32.45
1861,32.44
1862,32.44
1863,32.41
1864,32.42
1865,32.41
1866,32.38
1867,32.38
1868,32.37
1869,32.35
1870,32.35
1871,32.34
1872,32.32
1873,32.32
1874,32.29
1875,32.29
1876,32.28
1877,32.27
1878,32.24
1879,32.24
1880,32.22
1881,32.22
1882,32.21
1883,32.20
1884,32.19
1885,32.19
1886,32.19
1887,32.15
1888,32.15
1889,32.13
1890,32.12
1891,32.12
1892,32.11
1893,32.11
1894,32.10
1895,32.08
1896,32.06
1897,32.06
1898,32.04
1899,32.03
1900,32.03
1901,32.02
1902,32.02
1903,32.01
1904,31.99
1905,31.98
1906,31.97
1907,31.96
1908,31.95
1909,31.94
1910,31.93
1911,31.93
1912,31.91
1913,31.91
1914,31.90
1915,31.90
1916,31.88
1917,31.86
1918,31.86
1919,31.86
1920,31.84
1921,31.83
1922,31.81
1923,31.81
1924,31.80
1925,31.79
1926,31.77
1927,31.77
1928,31.77
1929,31.75
1930,31.75
1931,31.74
1932,31.73
1933,31.72
1934,31.72
1935,31.71
