Time (s),Mass (g),HRR (kW/m2)
0.00,113.50,0.00
1.20,113.50,373.30
1.80,113.49,388.00
3.00,113.50,411.80
4.20,113.46,449.20
4.80,113.43,426.60
6.00,113.37,424.50
7.20,113.35,450.00
7.80,113.33,469.90
9.00,113.30,456.30
10.20,113.26,407.10
10.80,113.19,378.40
12.00,113.15,357.20
13.20,113.10,332.90
13.80,113.05,273.80
15.00,113.01,307.80
16.20,112.88,343.70
16.80,112.85,382.20
18.00,112.79,434.50
19.20,112.65,473.30
19.80,112.59,492.50
21.00,112.55,512.90
22.20,112.45,529.20
22.80,112.39,549.20
24.00,112.29,503.60
25.20,112.21,465.30
25.80,112.15,372.90
27.00,112.03,319.90
28.20,111.89,356.30
28.80,111.82,434.50
30.00,111.73,452.50
31.20,111.56,436.60
31.80,111.49,450.60
33.00,111.38,525.00
34.20,111.28,576.40
34.80,111.19,620.40
36.00,111.06,605.50
37.20,110.97,556.80
37.80,110.71,535.30
39.00,110.65,547.10
40.20,110.56,569.80
40.80,110.48,591.40
42.00,110.32,579.50
43.20,110.27,524.00
43.80,110.12,476.30
45.00,110.03,477.50
46.20,109.90,517.70
46.80,109.74,517.20
48.00,109.69,490.40
49.20,109.58,478.20
49.80,109.51,457.60
51.00,109.39,461.50
52.20,109.21,435.70
52.80,109.15,394.90
54.00,109.08,376.10
55.20,108.93,396.60
55.80,108.89,443.60
57.00,108.80,453.20
58.20,108.73,437.40
58.80,108.62,453.30
60.00,108.58,510.50
61.20,108.50,531.80
61.80,108.39,532.10
63.00,108.32,564.60
64.20,108.16,572.20
64.80,108.11,523.50
66.00,108.03,378.30
67.20,107.95,398.50
67.80,107.86,435.40
69.00,107.72,568.90
70.20,107.68,665.00
70.80,107.61,746.40
72.00,107.47,785.80
73.20,107.43,762.00
73.80,107.37,720.50
75.00,107.29,706.80
76.20,107.23,683.70
76.80,107.13,618.20
78.00,106.99,538.10
79.20,106.93,497.40
79.80,106.82,529.60
81.00,106.78,567.90
82.20,106.70,660.50
82.80,106.64,751.00
84.00,106.51,745.00
85.20,106.45,646.20
85.80,106.41,615.90
87.00,106.36,651.50
88.20,106.21,703.50
88.80,106.17,711.20
90.00,106.09,671.20
91.20,106.02,647.60
91.80,105.91,629.90
93.00,105.85,618.20
94.20,105.74,602.00
94.80,105.69,575.40
96.00,105.65,559.30
97.20,105.50,551.60
97.80,105.47,543.30
99.00,105.40,576.70
100.20,105.35,600.10
100.80,105.28,613.10
102.00,105.14,626.50
103.20,105.10,675.40
103.80,105.05,692.40
105.00,104.94,709.60
106.20,104.89,685.30
106.80,104.83,669.40
108.00,104.78,669.30
109.20,104.73,680.30
109.80,104.59,711.80
111.00,104.55,703.40
112.20,104.49,643.80
112.80,104.37,548.40
114.00,104.34,504.50
115.20,104.28,524.30
115.80,104.18,525.40
117.00,104.13,499.20
118.20,104.08,440.60
118.80,104.03,430.40
120.00,103.92,463.80
121.20,103.85,756.90
121.80,103.81,873.20
123.00,103.77,1021.40
124.20,103.67,1112.40
124.80,103.55,1135.50
126.00,103.51,1136.10
127.20,103.41,1138.60
127.80,103.39,1113.20
129.00,103.32,1040.30
130.20,103.22,949.00
130.80,103.18,848.70
132.00,103.13,739.40
133.20,103.07,575.60
133.80,103.02,527.60
135.00,102.90,472.50
136.20,102.85,454.10
136.80,102.79,499.50
138.00,102.69,570.80
139.20,102.66,587.60
139.80,102.59,595.80
141.00,102.48,595.90
142.20,102.46,544.30
142.80,102.40,514.80
144.00,102.29,548.80
145.20,102.27,595.40
145.80,102.22,604.30
147.00,102.10,622.80
148.20,102.08,651.50
148.80,102.01,650.40
150.00,101.97,651.20
151.20,101.89,671.30
151.80,101.83,677.10
153.00,101.78,657.10
154.20,101.70,606.40
154.80,101.60,575.90
156.00,101.58,592.70
157.20,101.50,628.40
157.80,101.43,616.70
159.00,101.40,587.10
160.20,101.33,502.00
160.80,101.28,495.00
162.00,101.21,524.50
163.20,101.11,576.10
163.80,101.08,620.50
165.00,101.01,628.40
166.20,100.94,607.80
166.80,100.90,644.30
168.00,100.83,671.20
169.20,100.73,681.70
169.80,100.68,694.30
