Time (s),Mass (g),HRR (kW/m2)
0,110.60,0.00
5,110.20,1.30
10,109.80,0.00
15,109.56,0.00
20,109.04,110.90
25,108.22,198.40
30,107.41,239.10
35,106.53,253.20
40,105.76,251.10
45,104.94,222.80
50,104.28,210.40
55,103.52,198.80
60,102.85,194.20
65,102.19,181.20
70,101.59,170.90
75,100.94,164.80
80,100.36,159.70
85,99.76,161.30
90,99.23,152.20
95,98.64,145.60
100,98.14,139.10
105,97.59,140.10
110,97.05,135.10
115,96.53,129.60
120,96.04,131.10
125,95.55,129.50
130,95.08,129.50
135,94.56,123.40
140,94.09,118.30
145,93.65,118.30
150,93.14,118.50
155,92.70,113.60
160,92.27,115.00
165,91.78,112.90
170,91.31,110.90
175,90.86,109.40
180,90.45,103.10
185,89.99,103.70
190,89.59,103.80
195,89.11,105.00
200,88.73,105.00
205,88.25,97.80
210,87.84,97.80
215,87.43,97.80
220,87.00,97.70
225,86.61,97.30
230,86.16,91.80
235,85.77,92.90
240,85.35,95.50
245,84.98,87.90
250,84.55,88.80
255,84.16,88.90
260,83.74,90.20
265,83.38,90.70
270,82.93,91.00
275,82.57,86.20
280,82.17,86.40
285,81.79,87.20
290,81.40,81.40
295,81.02,82.80
300,80.65,82.60
305,80.30,83.60
310,79.90,84.80
315,79.55,84.20
320,79.14,83.60
325,78.77,83.60
330,78.44,84.30
335,78.02,83.90
340,77.69,82.80
345,77.33,81.00
350,76.95,81.90
355,76.63,82.70
360,76.23,83.00
365,75.88,82.90
370,75.50,88.40
375,75.15,82.50
380,74.84,81.80
385,74.43,81.30
390,74.08,84.00
395,73.75,86.80
400,73.38,81.20
405,73.07,81.10
410,72.69,81.90
415,72.33,83.20
420,72.01,84.60
425,71.64,85.00
430,71.31,84.00
435,70.93,83.70
440,70.62,84.30
445,70.23,84.90
450,69.90,83.80
455,69.58,82.50
460,69.24,86.30
465,68.88,86.10
470,68.52,85.20
475,68.17,82.90
480,67.86,83.20
485,67.47,85.10
490,67.15,85.00
495,66.84,84.10
500,66.44,84.50
505,66.12,86.70
510,65.80,87.80
515,65.41,86.60
520,65.09,85.70
525,64.73,86.30
530,64.42,87.80
535,64.02,87.90
540,63.71,87.70
545,63.37,88.00
550,62.99,88.70
555,62.67,88.90
560,62.29,90.40
565,61.96,94.50
570,61.59,95.10
575,61.23,94.00
580,60.87,93.30
585,60.52,93.20
590,60.12,94.60
595,59.76,95.80
600,59.42,96.00
605,59.01,96.40
610,58.63,101.10
615,58.29,99.00
620,57.88,98.10
625,57.53,96.90
630,57.10,101.90
635,56.74,101.80
640,56.33,101.50
645,55.92,103.00
650,55.59,101.40
655,55.17,102.00
660,54.75,107.40
665,54.33,106.60
670,53.98,107.30
675,53.53,112.90
680,53.14,112.50
685,52.68,112.20
690,52.28,110.90
695,51.88,110.70
700,51.40,116.90
705,50.98,116.20
710,50.59,116.10
715,50.15,115.60
720,49.73,121.30
725,49.27,120.40
730,48.83,119.30
735,48.36,117.10
740,47.96,118.20
745,47.45,119.30
750,47.03,119.40
755,46.62,121.20
760,46.13,119.00
765,45.70,126.10
770,45.21,126.50
775,44.80,124.00
780,44.29,122.90
785,43.86,122.90
790,43.35,128.70
795,42.91,122.30
800,42.48,123.70
805,41.97,128.40
810,41.50,129.00
815,41.09,131.10
820,40.57,127.40
825,40.13,126.70
830,39.70,126.10
835,39.19,126.50
840,38.74,125.80
845,38.34,124.70
850,37.84,122.90
855,37.40,123.60
860,36.99,125.50
865,36.49,125.50
870,36.06,123.10
875,35.66,122.20
880,35.20,122.80
885,34.79,122.40
890,34.32,119.80
895,33.90,121.30
900,33.50,119.40
905,33.09,112.90
910,32.69,112.40
915,32.31,112.80
920,31.95,113.30
925,31.53,105.80
930,31.20,103.60
935,30.81,104.90
940,30.49,104.40
945,30.12,98.90
950,29.81,98.60
955,29.48,99.60
960,29.18,97.20
965,28.84,96.50
970,28.53,90.10
975,28.26,89.20
980,27.95,83.60
985,27.69,83.90
990,27.44,76.90
995,27.20,78.40
1000,26.95,77.60
1005,26.72,76.90
1010,26.50,76.70
1015,26.29,70.30
1020,26.10,70.30
1025,25.89,69.50
1030,25.69,68.70
1035,25.50,61.40
1040,25.33,61.20
1045,25.15,61.10
1050,24.99,60.40
1055,24.85,54.40
1060,24.70,55.60
1065,24.57,54.40
1070,24.45,53.70
1075,24.30,53.40
1080,24.23,44.20
1085,24.09,44.20
1090,24.00,44.40
1095,23.92,44.20
1100,23.81,43.60
1105,23.74,39.10
1110,23.66,39.00
1115,23.59,38.90
1120,23.52,39.60
1125,23.45,38.30
1130,23.38,36.60
1135,23.32,34.90
1140,23.25,35.30
1145,23.19,35.70
1150,23.14,35.60
1155,23.06,33.80
1160,23.01,33.80
1165,22.94,34.70
1170,22.89,34.80
1175,22.84,34.90
1180,22.78,34.00
1185,22.70,34.90
1190,22.64,35.60
1195,22.60,35.20
1200,22.53,33.60
1205,22.47,33.80
1210,22.42,34.40
1215,22.36,34.70
1220,22.31,33.40
1225,22.26,33.00
1230,22.19,34.30
