Time (s),Mass (g),HRR (kW/m2)
0.00,135.60,0.00
1.20,135.60,252.30
1.80,135.54,337.50
3.00,135.53,365.70
4.20,135.49,388.10
4.80,135.46,350.70
6.00,135.40,342.60
7.20,135.37,353.60
7.80,135.35,385.80
9.00,135.30,386.60
10.20,135.26,355.20
10.80,135.16,316.30
12.00,135.14,299.30
13.20,135.08,298.10
13.80,135.03,261.30
15.00,134.99,217.10
16.20,134.84,194.90
16.80,134.84,210.00
18.00,134.78,237.30
19.20,134.64,245.80
19.80,134.57,285.00
21.00,134.46,332.80
22.20,134.36,332.20
22.80,134.26,283.90
24.00,134.06,244.80
25.20,133.89,239.00
25.80,133.68,260.50
27.00,133.61,362.70
28.20,133.49,391.60
28.80,133.27,426.00
30.00,133.20,432.30
31.20,133.09,431.20
31.80,132.98,437.60
33.00,132.81,467.80
34.20,132.71,458.50
34.80,132.56,448.20
36.00,132.46,435.00
37.20,132.37,413.60
37.80,132.06,340.20
39.00,132.00,240.80
40.20,131.86,188.80
40.80,131.74,180.70
42.00,131.64,179.90
43.20,131.42,217.20
43.80,131.27,256.40
45.00,131.16,302.70
46.20,130.98,335.30
46.80,130.77,409.10
48.00,130.70,441.30
49.20,130.59,431.50
49.80,130.38,383.10
51.00,130.31,439.30
52.20,130.20,502.00
52.80,130.09,495.60
54.00,129.95,432.90
55.20,129.86,380.80
55.80,129.79,363.20
57.00,129.61,348.60
58.20,129.47,372.20
58.80,129.37,446.90
60.00,129.27,484.40
61.20,129.14,389.80
61.80,129.04,333.10
63.00,128.90,235.80
64.20,128.76,196.40
64.80,128.66,197.00
66.00,128.56,209.30
67.20,128.44,200.20
67.80,128.26,170.40
69.00,128.16,165.80
70.20,128.02,199.50
70.80,127.98,226.00
72.00,127.87,240.10
73.20,127.79,303.30
73.80,127.68,384.80
75.00,127.59,452.30
76.20,127.43,512.00
76.80,127.34,507.50
78.00,127.21,468.70
79.20,127.15,458.50
79.80,127.06,455.40
81.00,126.99,444.10
82.20,126.88,438.60
82.80,126.81,442.10
84.00,126.73,471.20
85.20,126.54,514.70
85.80,126.51,547.40
87.00,126.41,533.00
88.20,126.34,484.70
88.80,126.27,453.50
90.00,126.10,429.60
91.20,126.05,395.50
91.80,125.98,363.50
93.00,125.83,345.30
94.20,125.78,352.50
94.80,125.72,371.20
96.00,125.58,400.60
97.20,125.54,417.80
97.80,125.46,450.00
99.00,125.38,405.40
100.20,125.29,345.20
100.80,125.16,362.30
102.00,125.12,390.00
103.20,125.05,411.10
103.80,124.94,410.00
105.00,124.90,421.80
106.20,124.81,435.70
106.80,124.71,420.70
108.00,124.67,364.80
109.20,124.58,288.30
109.80,124.46,237.90
111.00,124.43,253.80
112.20,124.36,316.20
112.80,124.30,368.60
114.00,124.17,374.30
115.20,124.12,363.20
115.80,124.08,321.50
117.00,124.01,313.10
118.20,123.88,311.50
118.80,123.83,407.60
120.00,123.77,505.60
121.20,123.66,587.90
121.80,123.62,624.10
123.00,123.54,612.60
124.20,123.44,578.70
