Time,Mass,HRR,Back Temp
258.6,49.62666667,300.9,310.95
259.6,49.48666667,322.6,311.15
260.6,49.34666667,305.2,311.25
261.6,49.20666667,304.6,311.45
262.6,49.07666667,320.5,311.55
263.6,48.94666667,309.8,311.75
264.7,48.80666667,317.9,311.85
265.7,48.67666667,308,312.05
266.7,48.54666667,313.5,312.15
267.7,48.39666667,310,312.35
269.5,48.16666667,315.6,312.55
270.2,48.06666667,313.8,312.65
271,47.95666667,313.6,312.75
271.8,47.83666667,323.9,312.95
272.8,47.70666667,322.3,313.05
273.8,47.56666667,319.7,313.15
274.8,47.41666667,320.5,313.35
275.8,47.26666667,314.9,313.45
276.8,47.12666667,318.4,313.65
277.8,46.99666667,318.5,313.75
278.9,46.85666667,313.2,313.85
279.9,46.70666667,320.5,314.05
280.9,46.56666667,317,314.25
281.9,46.43666667,319,314.35
282.9,46.30666667,323.4,314.55
283.9,46.16666667,315.8,314.65
284.9,46.02666667,326.2,314.75
286,45.87666667,330.5,314.95
287,45.72666667,328.5,315.15
288,45.59666667,326.2,315.25
289,45.45666667,321.8,315.45
290,45.30666667,327.4,315.55
291,45.15666667,320.2,315.75
292,45.01666667,328.7,315.85
293,44.87666667,326.3,316.05
294.1,44.74666667,320,316.15
295.1,44.61666667,333.8,316.35
296.1,44.47666667,327.2,316.45
297.1,44.32666667,326.6,316.65
298.1,44.20666667,331.2,316.75
299.1,44.05666667,324.6,316.95
300.1,43.90666667,325.3,317.05
301.2,43.75666667,335.8,317.15
302.2,43.61666667,328.2,317.35
303.2,43.48666667,324.9,317.45
304.2,43.33666667,340.7,317.65
305.2,43.19666667,331.5,317.75
306.2,43.03666667,334.6,317.95
307.2,42.87666667,332.6,318.05
308.3,42.73666667,327.6,318.25
309.3,42.58666667,325.1,318.45
310.3,42.44666667,326,318.55
311.3,42.30666667,328.5,318.75
312.3,42.16666667,328.8,318.85
313.3,42.00666667,328.5,319.05
314.3,41.86666667,330,319.15
315.4,41.71666667,325.2,319.35
316.4,41.56666667,331.8,319.55
317.4,41.42666667,332.9,319.65
318.4,41.27666667,330.2,319.75
319.4,41.12666667,330.3,320.25
322.2,40.69666667,337.6,320.35
323,40.57666667,334.8,320.45
323.7,40.46666667,346.4,320.55
324.5,40.35666667,339.7,320.75
325.5,40.20666667,336.2,320.85
326.5,40.05666667,353.7,321.05
327.5,39.90666667,338.1,321.15
328.5,39.76666667,335.2,321.35
329.6,39.60666667,348.6,321.45
330.6,39.45666667,337.2,321.65
331.6,39.29666667,340,321.75
332.6,39.15666667,341.1,321.95
333.6,39.02666667,348.4,322.05
334.6,38.87666667,347.5,322.25
335.6,38.71666667,347.9,322.35
336.7,38.55666667,343.8,322.55
337.7,38.40666667,341.9,322.75
338.7,38.24666667,356,322.85
339.7,38.09666667,341.1,323.05
340.7,37.93666667,344.7,323.15
341.7,37.76666667,346.6,323.25
342.7,37.60666667,358.2,323.45
343.7,37.45666667,346.1,323.65
344.8,37.30666667,347.8,323.75
345.8,37.14666667,352.6,323.95
346.8,36.97666667,350.6,324.05
347.8,36.82666667,357.1,324.25
348.8,36.67666667,356.1,324.45
349.8,36.52666667,349.2,324.55
350.8,36.36666667,340.6,324.75
351.9,36.20666667,354.2,324.95
352.9,36.06666667,353.7,325.05
353.9,35.89666667,353.6,325.25
354.9,35.73666667,350.5,325.45
355.9,35.57666667,366.4,325.55
356.9,35.42666667,356.7,325.75
357.9,35.26666667,363.6,325.95
359,35.10666667,358.7,326.15
360,34.94666667,357.5,326.35
361,34.78666667,364.5,326.55
362,34.64666667,366.1,326.65
363,34.48666667,364.3,326.95
364,34.32666667,365.8,327.05
365,34.17666667,367.9,327.35
366.1,34.02666667,369.6,327.55
367.1,33.86666667,369,327.75
368.1,33.70666667,359.5,327.95
369.1,33.55666667,363.6,328.25
370.1,33.39666667,369.6,328.55
371.8,33.14666667,372.5,328.75
372.5,33.02666667,360.4,328.95
373.3,32.91666667,368.2,329.15
374.2,32.78666667,373.4,329.35
375.2,32.63666667,374.4,329.55
376.2,32.47666667,368.5,329.85
377.2,32.32666667,371.1,330.05
378.2,32.15666667,371.1,330.35
379.2,32.01666667,370.3,330.55
380.3,31.86666667,367.8,330.75
381.3,31.71666667,365,331.05
382.3,31.56666667,366.9,331.25
383.3,31.43666667,374,331.45
384.3,31.28666667,373.8,331.75
385.3,31.13666667,373.8,331.95
386.3,30.98666667,368.7,332.25
387.4,30.83666667,379,332.45
388.4,30.67666667,379.1,332.75
389.4,30.53666667,371.7,332.95
390.4,30.39666667,372.4,333.25
391.4,30.24666667,365.3,333.45
392.4,30.09666667,374.3,333.75
393.4,29.94666667,375.3,333.95
394.4,29.81666667,365.6,334.15
395.5,29.66666667,375.5,334.45
396.5,29.52666667,369.9,334.75
397.5,29.37666667,364.9,334.95
398.5,29.22666667,375.9,335.25
399.5,29.06666667,361.3,335.55
400.5,28.92666667,367.7,335.75
401.5,28.77666667,367,336.05
402.6,28.62666667,358.9,336.35
403.6,28.49666667,368.3,336.55
404.6,28.34666667,354.4,336.85
405.6,28.19666667,349,337.15
406.6,28.05666667,373.1,337.45
407.6,27.90666667,351.2,337.75
408.6,27.76666667,359.7,337.95
409.7,27.62666667,365.3,338.25
410.7,27.49666667,361,338.55
411.7,27.35666667,361,338.85
412.7,27.21666667,352.3,339.15
413.7,27.07666667,356.2,339.35
414.7,26.94666667,365.4,339.65
415.7,26.83666667,354.6,339.95
416.8,26.70666667,350.8,340.25
417.8,26.55666667,350.7,340.55
418.8,26.41666667,350,340.85
419.8,26.28666667,353,341.05
420.8,26.14666667,366.8,341.45
421.8,26.00666667,346.5,341.75
422.8,25.88666667,354.9,341.95
423.9,25.76666667,345.8,342.25
424.9,25.63666667,346.7,342.55
425.9,25.50666667,349.1,342.85
426.9,25.35666667,345.5,343.15
427.9,25.22666667,353.4,343.45
428.9,25.10666667,348.9,343.75
429.9,24.97666667,346,344.05
431,24.84666667,339.5,344.35
432,24.72666667,334.8,344.65
433,24.59666667,335.7,344.95
434,24.46666667,338.2,345.25
435,24.33666667,335.7,345.55
436,24.19666667,331.3,345.85
437,24.06666667,331.4,346.15
438.1,23.95666667,327.5,346.45
439.1,23.83666667,332.7,346.75
440.1,23.72666667,327.7,347.05
441.1,23.59666667,332.8,347.35
442.1,23.46666667,320.1,347.65
443.1,23.34666667,319.8,347.95
444.1,23.23666667,315.7,348.25
445.1,23.12666667,323.4,348.55
446.2,23.02666667,323.9,348.85
447.2,22.90666667,308.3,349.15
448.2,22.77666667,311.4,349.45
449.2,22.65666667,321.5,349.75
450.2,22.52666667,313.8,350.05
451.2,22.40666667,309.4,350.35
452.2,22.28666667,296.3,350.65
453.3,22.15666667,303.5,350.95
454.3,22.03666667,307.5,351.25
455.3,21.92666667,312.6,351.65
456.3,21.82666667,307.3,351.95
457.3,21.70666667,304.4,352.25
458.3,21.59666667,298.5,352.55
459.3,21.47666667,304.9,352.85
460.4,21.36666667,294.1,353.15
461.4,21.24666667,310,353.45
462.4,21.12666667,294.8,353.85
463.4,21.00666667,298.6,354.15
464.4,20.88666667,294.8,354.45
465.4,20.77666667,295,354.75
466.4,20.65666667,301,355.15
467.5,20.53666667,283.7,355.35
468.5,20.42666667,293.7,355.75
469.5,20.30666667,285.5,356.05
470.5,20.19666667,295.5,356.35
471.5,20.07666667,289.3,356.95
473.3,19.86666667,288.5,357.15
474.1,19.77666667,291.8,357.45
474.8,19.68666667,287.8,357.65
475.6,19.59666667,289.7,357.95
476.6,19.48666667,291.9,358.35
477.6,19.35666667,287.1,358.65
478.6,19.19666667,272.4,359.05
479.6,19.07666667,294.5,359.35
480.7,18.96666667,288.6,359.65
481.7,18.83666667,278.1,359.95
482.7,18.72666667,281.2,360.35
483.7,18.62666667,279.4,360.65
484.7,18.52666667,278.8,360.95
485.7,18.41666667,279.5,361.35
486.7,18.30666667,276.5,361.65
487.8,18.20666667,284.8,361.95
488.8,18.09666667,288.2,362.35
489.8,17.97666667,275.4,362.65
490.8,17.86666667,277.4,363.05
491.8,17.75666667,281.5,363.35
492.8,17.64666667,285.8,363.75
493.8,17.53666667,275.2,364.05
494.9,17.41666667,278.9,364.35
495.9,17.32666667,277.6,364.75
496.9,17.22666667,271.8,365.05
497.9,17.11666667,278.6,365.45
498.9,17.00666667,270.9,365.75
499.9,16.88666667,273.1,366.15
500.9,16.77666667,277.2,366.45
501.9,16.65666667,277.1,366.85
503,16.54666667,275.3,367.15
504,16.45666667,275.4,367.55
505,16.35666667,264.1,367.95
506,16.23666667,272,368.25
507,16.13666667,278.1,368.55
508,16.04666667,267.6,368.95
509,15.94666667,276.5,369.35
510.1,15.82666667,275.3,369.65
511.1,15.71666667,264.3,370.05
512.1,15.62666667,273.8,370.35
513.1,15.53666667,268.2,370.75
514.1,15.44666667,265.2,371.05
515.1,15.34666667,266.9,371.15
516.1,15.25666667,265.6,371.25
517.2,15.14666667,262.3,371.25
518.2,15.05666667,268.6,371.25
519.2,14.95666667,270.5,371.15
520.2,14.87666667,265.9,370.95
521.2,14.77666667,257.4,370.95
522.2,14.68666667,259.9,370.95
523.2,14.60666667,253.8,370.95
524.3,14.50666667,253.7,371.05
525.3,14.39666667,257.7,371.05
526.3,14.28666667,254.1,371.15
527.3,14.18666667,248.4,371.55
528.3,14.09666667,253.9,372.05
529.3,14.00666667,250.6,372.65
530.3,13.88666667,249.1,373.35
531.4,13.77666667,243.2,374.05
532.4,13.67666667,249,374.65
533.4,13.58666667,245.8,375.35
534.4,13.51666667,237.6,375.85
535.4,13.44666667,236.7,376.35
536.4,13.37666667,237.6,376.85
537.4,13.29666667,237.5,377.35
538.5,13.23666667,229.5,377.85
539.5,13.16666667,229.3,378.35
540.5,13.08666667,226.6,378.75
541.5,13.00666667,231.8,379.15
542.5,12.94666667,231.4,379.55
543.5,12.87666667,230.5,380.05
544.5,12.80666667,221.3,380.45
545.6,12.73666667,218.9,380.85
546.6,12.65666667,224.8,381.25
547.6,12.57666667,217,381.65
548.6,12.48666667,216.6,382.05
549.6,12.41666667,217.3,382.45
550.6,12.34666667,211.2,382.95
551.6,12.27666667,208.9,383.35
552.6,12.20666667,207.7,383.75
553.7,12.12666667,208.3,384.15
554.7,12.06666667,206.8,384.55
555.7,11.99666667,206.3,384.95
556.7,11.93666667,209.4,385.35
557.7,11.87666667,202.6,385.75
558.7,11.80666667,194,386.25
559.7,11.72666667,197.9,386.65
560.8,11.65666667,197.3,387.05
561.8,11.59666667,196.5,387.45
562.8,11.52666667,195.6,387.95
563.8,11.46666667,192.5,388.35
564.8,11.39666667,193.2,388.75
565.8,11.31666667,187.6,389.15
566.8,11.24666667,185.3,389.65
567.9,11.19666667,185.3,390.05
568.9,11.15666667,186.6,390.45
569.9,11.09666667,180,390.95
570.9,11.03666667,182.4,391.35
571.9,10.96666667,179.3,391.75
572.9,10.91666667,174.5,392.65
574.9,10.83666667,173.7,392.95
575.6,10.78666667,170,393.25
576.4,10.73666667,168.7,393.65
577.1,10.69666667,168.9,393.95
578,10.64666667,168.1,394.45
579,10.59666667,166.4,394.85
580,10.54666667,163.1,395.25
581,10.48666667,158.6,395.75
582.1,10.42666667,164.7,396.15
583.1,10.38666667,158.3,396.65
584.1,10.35666667,156,397.05
585.1,10.31666667,159.1,397.55
586.1,10.25666667,155.3,398.05
587.1,10.20666667,156.2,398.45
588.1,10.14666667,153.7,398.95
589.2,10.09666667,146.6,399.35
590.2,10.04666667,150.8,399.85
591.2,9.996666667,148.2,400.25
592.2,9.936666667,147.5,400.75
593.2,9.876666667,140.7,401.15
594.2,9.836666667,144.6,401.65
595.2,9.796666667,141.5,402.05
596.2,9.746666667,141.2,402.55
597.3,9.686666667,140.9,402.95
598.3,9.636666667,136.7,403.45
599.3,9.606666667,137.8,403.85
600.3,9.566666667,133.4,404.35
601.3,9.526666667,134.9,404.75
602.3,9.486666667,131.7,405.25
603.3,9.456666667,131.6,405.65
604.4,9.406666667,132.4,406.15
605.4,9.366666667,127.5,406.55
606.4,9.316666667,127.2,407.05
607.4,9.266666667,125.2,407.45
608.4,9.226666667,126.5,407.95
609.4,9.186666667,119.9,408.35
610.4,9.156666667,121.2,408.85
611.5,9.116666667,124.3,409.25
612.5,9.076666667,118.4,409.75
613.5,9.046666667,118.2,410.15
614.5,8.996666667,117.2,410.55
615.5,8.946666667,115.4,411.05
616.5,8.906666667,115.6,411.45
617.5,8.866666667,115.1,411.95
618.6,8.836666667,113.7,412.35
619.6,8.806666667,109.9,412.75
620.6,8.776666667,111.2,413.25
621.6,8.726666667,107.5,413.65
622.6,8.676666667,108,414.05
623.6,8.636666667,103.1,414.55
624.6,8.596666667,105.2,414.95
625.7,8.576666667,102.5,415.35
626.7,8.546666667,106.1,415.85
627.7,8.526666667,103.7,416.25
628.7,8.496666667,100.4,416.65
629.7,8.466666667,98.9,417.15
630.7,8.416666667,98.1,417.55
631.7,8.376666667,97.3,417.95
632.8,8.336666667,96.4,418.45
633.8,8.316666667,95.3,418.85
634.8,8.296666667,93.1,419.25
635.8,8.246666667,94.6,419.75
636.8,8.206666667,96.1,420.15
637.8,8.166666667,89.1,420.55
638.8,8.126666667,90.7,420.95
639.9,8.106666667,88.6,421.45
640.9,8.086666667,86.2,421.85
641.9,8.066666667,88,422.25
642.9,8.036666667,84.4,422.65
643.9,8.016666667,86.1,423.05
644.9,7.986666667,85.8,423.45
645.9,7.956666667,82.8,423.85
646.9,7.916666667,81.9,424.25
648,7.876666667,83,424.75
649,7.856666667,81.9,425.15
650,7.846666667,82.5,425.55
651,7.816666667,80.9,425.95
652,7.776666667,77.1,426.35
653,7.756666667,77.9,426.75
654,7.746666667,76.3,427.15
655.1,7.716666667,76.5,427.65
656.1,7.706666667,74.8,428.05
657.1,7.686666667,73.6,428.45
658.1,7.676666667,74,428.85
659.1,7.646666667,71.9,429.25
660.1,7.626666667,69.6,429.65
661.1,7.596666667,71.8,430.05
662.2,7.566666667,68.1,430.45
663.2,7.546666667,68.7,430.85
664.2,7.526666667,67.9,431.25
665.2,7.496666667,66,431.65
666.2,7.476666667,66.7,432.05
667.2,7.456666667,63.3,432.45
668.2,7.436666667,63.5,432.85
669.3,7.416666667,62.5,433.25
670.3,7.376666667,59.1,433.65
671.3,7.366666667,61.4,433.95
672.3,7.346666667,61.4,434.45
673.3,7.336666667,58.2,434.85
674.3,7.316666667,58.2,435.45
676.1,7.286666667,59.9,435.75
676.8,7.276666667,56.3,435.95
677.6,7.266666667,56.1,436.25
678.4,7.256666667,55.2,436.65
679.4,7.246666667,56.5,437.05
680.4,7.236666667,56.2,437.35
681.4,7.206666667,54.1,437.75
682.4,7.186666667,53.8,438.15
683.5,7.176666667,54.3,438.45
684.5,7.166666667,54.1,438.85
685.5,7.126666667,53.9,439.15
686.5,7.096666667,50.7,439.55
687.5,7.076666667,50.7,439.95
688.5,7.046666667,50.4,440.25
689.5,7.016666667,51.1,440.65
690.5,6.996666667,51.2,441.05
691.6,6.976666667,49.8,441.35
692.6,6.946666667,51.4,441.75
693.6,6.916666667,52.1,442.15
694.6,6.886666667,47.6,442.45
695.6,6.866666667,47.8,442.85
696.6,6.836666667,48.2,443.15
697.6,6.806666667,48.8,443.55
698.7,6.776666667,49.4,443.85
699.7,6.746666667,48.4,444.25
700.7,6.716666667,48.6,444.65
701.7,6.696666667,48.1,445.05
702.7,6.676666667,48.5,445.35
703.7,6.666666667,45,445.75
704.7,6.636666667,44.1,446.15
705.8,6.606666667,45,446.45
706.8,6.586666667,45.5,446.85
707.8,6.566666667,46,447.25
708.8,6.536666667,45.3,447.55
709.8,6.516666667,45.2,447.95
710.8,6.516666667,42.5,448.25
711.8,6.496666667,42.5,448.55
712.9,6.476666667,42.2,448.95
713.9,6.466666667,42.5,449.35
714.9,6.456666667,42,449.65
715.9,6.436666667,43.2,450.05
716.9,6.416666667,43.1,450.45
717.9,6.396666667,42.7,450.75
718.9,6.386666667,42.6,451.05
720,6.366666667,43.5,451.45
721,6.346666667,42.8,451.75
722,6.346666667,42.6,452.05
723,6.326666667,43.8,452.45
724,6.316666667,43.6,452.75
725,6.296666667,43.2,453.05
726,6.286666667,39.3,453.45
727.1,6.276666667,40.2,453.75
728.1,6.266666667,39.1,454.15
729.1,6.266666667,40.4,454.45
730.1,6.256666667,40.9,454.75
731.1,6.246666667,40.8,455.05
732.1,6.226666667,40.4,455.35
733.1,6.206666667,40.1,455.75
734.2,6.176666667,40.1,456.05
735.2,6.166666667,40.3,456.45
736.2,6.176666667,36.8,456.65
737.2,6.146666667,37.1,457.05
738.2,6.116666667,37.5,457.35
739.2,6.096666667,37.2,457.65
740.2,6.086666667,38.1,457.95
741.2,6.086666667,37.9,458.25
742.3,6.086666667,37.4,458.55
743.3,6.076666667,37.6,458.95
744.3,6.056666667,34.2,459.25
745.3,6.046666667,34.1,459.55
746.3,6.016666667,34.7,459.85
747.3,5.996666667,34.9,460.25
748.3,5.976666667,35.1,460.55
749.4,5.956666667,34.3,460.85
750.4,5.936666667,34.5,461.15
751.4,5.926666667,31.4,461.45
752.4,5.906666667,31.3,461.85
753.4,5.896666667,31.6,462.15
754.4,5.876666667,31.6,462.45
755.4,5.846666667,31.7,462.75
756.5,5.836666667,31.7,463.15
757.5,5.826666667,31.9,463.35
758.5,5.826666667,32.1,463.75
759.5,5.816666667,28.6,464.05
760.5,5.796666667,28.2,464.35
761.5,5.766666667,28.9,464.65
762.5,5.756666667,29.1,464.95
763.6,5.756666667,28.5,465.25
764.6,5.746666667,29.3,465.55
765.6,5.726666667,29.3,465.85
766.6,5.706666667,29.1,466.15
767.6,5.686666667,28.1,466.45
768.6,5.666666667,29.4,466.75
769.6,5.646666667,29.3,467.05
770.7,5.616666667,29.6,467.35
771.7,5.596666667,29.2,467.65
772.7,5.586666667,29,467.95
773.7,5.576666667,29.9,468.25
774.7,5.556666667,29.3,468.55
775.7,5.536666667,29.1,469.05
777.4,5.486666667,28.3,469.25
778.1,5.466666667,29.6,469.45
778.9,5.466666667,29,469.75
779.8,5.466666667,29.2,470.05
780.8,5.466666667,29.1,470.35
781.8,5.446666667,28.6,470.65
782.8,5.426666667,28.9,470.85
783.8,5.396666667,29.4,471.15
784.8,5.386666667,29.3,471.45
785.9,5.376666667,29.1,471.75
786.9,5.376666667,28.9,472.05
787.9,5.366666667,29.5,472.35
788.9,5.356666667,29.4,472.65
789.9,5.336666667,30,472.85
790.9,5.326666667,29.3,473.15
791.9,5.306666667,29.3,473.45
793,5.296666667,29.8,473.75
794,5.296666667,29.5,474.05
795,5.296666667,29.5,474.25
796,5.286666667,30.7,474.55
797,5.276666667,30.1,474.85
798,5.256666667,26.2,475.15
