Time,Mass,HRR
[s],[g],[kW/m2]
0,70.29833333,0.799383934
1.01,70.28833333,0.857114571
2.01,70.28833333,0.974460166
2.99,70.28833333,0.76420687
3.99,70.28833333,0.903614183
5,70.28833333,0.895935845
5.99,70.27833333,0.930012188
7,70.28833333,1.087160997
8.01,70.27833333,0.985646427
9,70.27833333,1.031219723
10,70.27833333,1.007139169
11.01,70.27833333,0.981108033
12.01,70.27833333,0.984646759
13,70.27833333,1.060011524
14,70.27833333,1.045619723
15,70.27833333,0.941941607
16,70.26833333,0.954803657
17,70.26833333,0.986640332
18,70.27833333,1.090754903
19,70.26833333,1.046902936
20,70.26833333,0.952842327
21.01,70.27833333,0.804516787
22.01,70.27833333,0.868319668
23.01,70.27833333,1.029303823
24.03,70.27833333,1.04715313
25.03,70.27833333,0.980804986
26.04,70.27833333,0.962057618
27.06,70.26833333,0.946375291
28.07,70.26833333,0.850586925
29.08,70.26833333,0.955938615
30.09,70.27833333,0.949849197
31.1,70.26833333,1.018715457
32.11,70.26833333,0.858630471
33.12,70.26833333,0.950431468
34.12,70.25833333,0.837842327
35.13,70.25833333,1.048612964
36.13,70.25833333,1.069437119
37.13,70.24833333,1.119007091
38.12,70.24833333,0.985318892
39.13,70.24833333,0.986556787
40.14,70.25833333,0.981753684
41.14,70.25833333,1.078907479
42.14,70.24833333,1.051955568
43.15,70.25833333,1.054885208
44.16,70.25833333,1.024211413
45.16,70.25833333,0.938978393
46.17,70.24833333,1.049784266
47.18,70.23833333,1.079806427
48.19,70.23833333,1.14131313
49.2,70.23833333,1.160747922
50.21,70.23833333,1.125341274
51.22,70.23833333,1.050238116
52.22,70.23833333,1.254472355
53.22,70.23833333,1.243386371
54.24,70.22833333,1.255026704
55.25,70.21833333,1.195437008
56.29,70.21833333,1.258578172
57.25,70.21833333,1.18327723
58.25,70.20833333,1.311625485
59.26,70.19833333,1.376596454
60.25,70.18833333,1.28860133
61.24,70.17833333,1.169501274
62.26,70.15833333,1.04711723
63.27,70.12833333,0.89209374
64.27,70.10833333,1.014138615
65.28,70.06833333,0.938249529
66.29,70.00833333,0.959414294
67.32,69.94833333,0.842927091
68.33,69.87833333,0.805195568
69.34,69.79833333,0.920458393
70.36,69.70833333,0.886316454
71.38,69.61833333,0.917210416
72.38,69.50833333,0.805642216
73.38,69.39833333,0.850944044
74.38,69.28833333,0.804183934
75.37,69.17833333,0.746539058
76.38,69.05833333,0.89992133
77.37,68.93833333,0.876400997
78.38,68.82833333,0.755677562
79.37,68.70833333,0.731812632
80.38,68.57833333,0.651805651
81.38,68.46833333,0.738324543
82.37,68.34833333,0.805017839
83.37,68.22833333,0.807192798
84.37,68.10833333,0.693076343
85.37,67.98833333,0.692070803
86.37,67.86833333,0.595601773
87.38,67.74833333,3.452635789
88.38,67.61833333,3.412214848
89.38,67.49833333,6.300143712
90.37,67.36833333,8.804843324
