time,Mass
465,1.684891
466,1.645095
467,1.614178
468,1.586004
469,1.580788
470,1.523283
471,1.470321
472,1.447487
473,1.413352
474,1.394018
475,1.365095
476,1.342344
477,1.300935
478,1.250885
479,1.248663
480,1.214475
481,1.164739
482,1.143479
483,1.099435
484,1.093851
485,1.065716
486,1.050691
487,0.999882
488,0.955338
489,0.95796
490,0.935627
491,0.905086
492,0.881398
493,0.839598
494,0.823634
495,0.788501
496,0.7792
497,0.772688
498,0.736617
499,0.708021
500,0.678508
501,0.696939
502,0.669899
503,0.633468
504,0.610949
505,0.578704
506,0.571
507,0.55601
508,0.530735
509,0.487927
510,0.481184
511,0.47345
512,0.444538
513,0.45158
514,0.434283
515,0.406206
516,0.4
517,0.393033
518,0.402577
519,0.391063
520,0.346817
521,0.358946
522,0.353385
523,0.363992
524,0.350962
525,0.323073
526,0.318576
527,0.319
528,0.319791
529,0.299939
530,0.282282
531,0.279
532,0.262476
533,0.281093
534,0.294772
535,0.287556
536,0.27086
537,0.237102
538,0.240642
539,0.255796
540,0.24396
541,0.236826
542,0.204208
543,0.202373
544,0.210623
545,0.215735
546,0.181591
547,0.175052
548,0.198259
549,0.196855
550,0.179398
551,0.191599
552,0.178497
553,0.177925
554,0.182914
555,0.198122
556,0.220859
557,0.175574
558,0.160658
559,0.156063
560,0.149452
561,0.174195
562,0.166905
563,0.148775
564,0.125262
565,0.131109
566,0.167823
567,0.14285
568,0.114127
569,0.118349
570,0.113106
571,0.118038
572,0.109698
573,0.116571
574,0.083853
575,0.100215
576,0.118799
577,0.111748
578,0.11058
579,0.097543
580,0.094
581,0.089251
582,0.084814
583,0.102349
584,0.097405
585,0.065809
586,0.069802
587,0.073
588,0.097011
589,0.092962
590,0.081271
591,0.075026
592,0.07319
593,0.077806
594,0.074278
595,0.083998
596,0.064948
597,0.06444
598,0.08382
599,0.079681
600,0.084114
601,0.069556
602,0.068126
603,0.062537
604,0.056254
605,0.091146
606,0.073435
607,0.066777
608,0.070102
609,0.056001
610,0.064701
611,0.062519
612,0.051769
613,0.036519
614,0.027588
615,0.056831
616,0.054412
617,0.048679
618,0.048
619,0.033067
620,0.03142
621,0.040787
622,0.06184
623,0.053679
624,0.027241
625,0.034372
626,0.038
627,0.048267
628,0.041501
629,0.020254
630,0.02054
631,0.010051
632,0.027743
633,0.032213
634,0.042998
635,0.031272
636,0.010508
