Time,mass,HRR,Back surface temperature 1,Back surface temperature 2
126,39.62621900,8.315015914,489.05,481.05
127,39.30865200,8.116502923,492.25,484.85
128,39.02833900,8.254927583,495.95,488.85
129,38.69867600,8.575820859,495.95,488.85
130,38.36437800,7.853609803,499.95,492.75
131,37.98202500,8.588396549,503.65,496.15
132,37.62839700,8.264195783,507.45,499.85
133,37.30576400,8.679850091,507.45,499.85
134,36.95640400,8.926272392,511.35,503.75
135,36.65533000,8.995025795,515.15,507.75
136,36.29036900,8.785703889,519.05,511.85
137,35.94726200,8.87414792,523.55,511.85
138,35.57532300,8.442328616,523.55,515.95
139,35.21285500,8.901260312,527.65,520.15
140,34.87546500,9.211372227,532.05,524.65
141,34.52520400,9.472726195,535.95,524.65
142,34.16106400,8.762158949,535.95,529.35
143,33.78190600,8.799333027,540.15,534.05
144,33.42159000,9.301559539,544.95,538.65
145,33.08046400,9.00197446,549.65,543.45
146,32.69442400,9.464446354,549.65,543.45
147,32.31734100,8.846873087,553.85,548.45
148,31.92962000,9.452662693,558.35,553.65
149,31.54066500,9.288970425,562.25,553.65
150,31.14672100,9.941971166,567.15,559.25
151,30.78582800,10.57199128,567.15,564.45
152,30.38536600,9.395368935,572.35,569.95
153,29.98124400,9.263411986,577.05,577.05
154,29.59166300,8.91314099,577.05,577.05
155,29.22229100,9.266167861,580.45,583.95
156,28.81338500,9.34332965,584.35,591.65
157,28.40308900,9.450567756,588.15,599.75
158,27.99107800,9.616238515,592.25,599.75
159,27.58925300,9.46065307,592.25,607.75
160,27.09793100,9.248667694,596.85,616.05
161,26.62035200,9.455566106,,
162,26.30627600,9.553896359,,
163,25.93902500,9.523064596,,
164,25.52892100,10.38018369,,
165,25.12549400,9.740725168,,
166,24.69025300,10.13100491,,
167,24.28350900,11.22506915,,
168,23.88045900,10.60343875,,
169,23.47584000,10.29797869,,
170,23.09491600,10.25360962,,
171,22.65297800,10.34714636,,
172,22.19348600,10.4497272,,
173,21.80713800,9.807304788,,
174,21.41493400,10.23124565,,
175,21.00954700,9.779612951,,
176,20.57598900,9.925768687,,
177,20.15833300,9.862529107,,
178,19.69840100,10.4203628,,
179,19.27626400,10.09833218,,
180,18.81959300,10.11139708,,
181,18.34873300,11.38606825,,
182,17.93091400,10.98818915,,
183,17.56129700,10.38091353,,
184,17.15605500,9.479718691,,
185,16.76569200,8.933260235,,
186,16.37832700,8.586960882,,
187,15.97257900,8.337449666,,
188,15.62348700,8.385177198,,
189,15.27255700,7.371889159,,
190,14.95615500,6.923310704,,
191,14.65290600,6.259715204,,
192,14.37209000,5.799211033,,
193,14.14519800,5.943765389,,
194,13.91508100,5.35305697,,
195,13.69081900,5.113646621,,
196,13.48658000,4.891253749,,
197,13.29556600,4.51562493,,
198,13.03881400,4.108643989,,
199,12.82519500,4.009711654,,
200,12.67935700,3.712871439,,
201,12.52927300,3.601024533,,
202,12.37116800,3.456417563,,
203,12.23424900,3.294749126,,
204,12.11371700,3.254186442,,
205,11.96682200,3.040377332,,
206,11.81385000,2.951019559,,
207,11.71602700,2.85475794,,
208,11.61299300,2.821911929,,
209,11.47048400,2.727312573,,
210,11.30384500,2.610727453,,
211,11.17232500,2.527451818,,
212,11.05091500,2.520654906,,
213,10.92778000,2.499158997,,
214,10.81971300,2.454993815,,
215,10.67485900,2.463040394,,
216,10.55121600,2.433059738,,
217,10.42862200,2.430650474,,
218,10.27282500,2.378461646,,
219,10.15822400,2.323348732,,
220,10.07807900,2.278404578,,
221,9.97555000,2.328895385,,
222,9.83696000,2.357535661,,
223,9.71140900,2.317632128,,
224,9.65180500,2.304303306,,
225,9.61834700,2.310986317,,
226,9.48269300,2.327413928,,
227,9.32694600,2.370100651,,
228,9.22260200,2.388785003,,
229,9.19072600,2.310371245,,
230,9.07836800,2.278758374,,
231,8.92974800,2.298919313,,
232,8.81988700,2.33682398,,
233,8.71867300,2.333683567,,
234,8.61417300,2.300497591,,
235,8.50070300,2.368619951,,
236,8.40544500,2.339806767,,
237,8.31117700,2.36692604,,
238,8.17188400,2.369345207,,
239,8.04784000,2.407005827,,
240,7.95303300,2.427307483,,
241,7.84217900,2.378650025,,
242,7.70269800,2.370513022,,
243,7.57628400,2.42065809,,
244,7.45436500,2.393697021,,
245,7.36748200,2.383937158,,
246,7.34675400,2.335420268,,
247,7.29693900,2.375323055,,
248,7.20542000,2.361322665,,
249,7.07832700,2.294396087,,
250,6.95582200,2.334022188,,
251,6.81964000,2.341306421,,
252,6.69217000,2.325288876,,
253,6.60333500,2.318213221,,
254,6.49113400,2.308730947,,
255,6.34797200,2.2230706,,
256,6.21383800,2.222233405,,
257,6.11886100,2.244558293,,
258,6.01651900,2.189186813,,
259,5.87387800,2.156520477,,
260,5.74473400,2.218925021,,
261,5.66101400,2.150193939,,
262,5.58715900,2.172611797,,
263,5.45328400,2.134274945,,
264,5.29365100,2.060512348,,
265,5.19866900,2.036183601,,
266,5.11950400,2.039784994,,
267,5.09214700,2.059560409,,
268,5.12929000,2.107987028,,
269,5.04935500,2.039230308,,
270,4.95108600,2.097692904,,
271,4.81520600,2.127634241,,
272,4.66512000,2.167333542,,
273,4.57658100,2.10758174,,
274,4.58849100,2.101288156,,
275,4.47306300,2.123392174,,
276,4.29015300,2.146027101,,
277,4.12431500,2.118176745,,
278,4.03082000,2.106629476,,
279,4.10082000,2.088524298,,
280,4.13743900,2.164780152,,
281,4.06723900,2.11542259,,
282,4.01473800,2.109876561,,
283,3.94516500,2.046406198,,
284,3.79949100,2.004618634,,
285,3.64310200,2.020233882,,
286,3.49800500,2.041067476,,
287,3.37179600,1.965368884,,
288,3.19071000,2.002072407,,
289,3.00906600,1.995719519,,
290,2.90616600,1.955254785,,
291,2.81438500,1.921124096,,
292,2.68924900,1.900978463,,
293,2.74969800,1.840000848,,
294,2.74610300,1.750139782,,
295,2.65297800,1.73232933,,
296,2.58699600,1.680205824,,
297,2.56948600,1.610250575,,
298,2.47622200,1.612340598,,
299,2.37441400,1.519913383,,
300,2.26274800,1.463099261,,
301,2.18723600,1.435535749,,
302,2.15388400,1.33560641,,
303,2.12410600,1.293872971,,
304,2.05715700,1.263806857,,
305,1.99854600,1.269545486,,
306,1.98409600,1.229517153,,
307,1.93367400,1.202345974,,
308,1.89113100,1.157792171,,
309,1.84029800,1.155026544,,
310,1.77338200,1.10793692,,
311,1.71926100,1.088882323,,
312,1.66909000,1.075087871,,
313,1.63581200,1.080673574,,
314,1.59392800,1.080702967,,
315,1.53033700,1.080711784,,
316,1.45419200,1.058731475,,
317,1.44964600,1.015649165,,
318,1.41552100,1.007978671,,
319,1.31678600,0.996109969,,
320,1.24999900,0.987769323,,
321,1.24978400,0.982996431,,
322,1.24940300,0.967388864,,
323,1.21022800,0.973271725,,
324,1.13308800,0.965011039,,
325,1.11767100,0.967832497,,
326,1.07856400,0.968236107,,
327,1.01997200,0.939984965,,
328,0.95226100,0.900202304,,
329,0.90632900,0.846666932,,
330,0.89790600,0.724200591,,
331,0.86531500,0.655946073,,
332,0.79623200,0.583761231,,
333,0.79951600,0.527320028,,
334,0.81854200,0.489436859,,
335,0.80457800,0.433861457,,
336,0.76300200,0.392870605,,
337,0.74346300,0.359866745,,
338,0.75055000,0.318134664,,
339,0.70379000,0.298962873,,
340,0.65916100,0.29050192,,
341,0.64532400,0.281264433,,
342,0.65173700,0.271266805,,
343,0.66966300,0.25422033,,
344,0.63003400,0.244392997,,
345,0.57162100,0.234497347,,
346,0.58040800,0.227612252,,
347,0.63179500,0.23304947,,
348,0.58558800,0.231068688,,
349,0.53734700,0.230463799,,
350,0.55549400,0.228172669,,
351,0.56970200,0.222727812,,
352,0.52973300,0.220640834,,
353,0.49640700,0.217051373,,
354,0.48517700,0.202895104,,
355,0.53540600,0.190865853,,
356,0.62132800,0.184489266,,
357,0.63900000,0.17771927,,
358,0.65108500,0.168397832,,
359,0.70182700,0.159191893,,
360,0.72757700,0.150300834,,
361,0.70505500,0.140147154,,
362,0.69495100,0.135388346,,
363,0.71625100,0.126973994,,
364,0.70382700,0.117082269,,
365,0.64835100,0.107801294,,
366,0.61779700,0.101097166,,
367,0.64921100,0.093808083,,
368,0.66437500,0.085996214,,
369,0.63084300,0.082914146,,
370,0.61204200,0.081677529,,
371,0.63234800,0.07829554,,
372,0.63303200,0.072222307,,
373,0.59504600,0.071519534,,
374,0.57170800,0.071922892,,
375,0.61081700,0.073930591,,
376,0.66137900,0.074423765,,
377,0.62253200,0.06804264,,
378,0.55044000,0.064598482,,
379,0.53102200,0.065700339,,
380,0.55672200,0.066172289,,
381,0.55008200,0.064060311,,
382,0.54056400,0.062068023,,
383,0.53739100,0.060626601,,
384,0.56068400,0.05973449,,
385,0.53813600,0.060788872,,
386,0.51974900,0.056334019,,
387,0.53530500,0.056592161,,
388,0.56833500,0.054366279,,
389,0.53607700,0.0465933,,
390,0.49943600,0.045851653,,
391,0.49493900,0.045319187,,
392,0.51832100,0.048111508,,
393,0.51659600,0.046015134,,
394,0.48973400,0.041522871,,
395,0.50037500,0.039468959,,
396,0.52320600,0.03304438,,
397,0.52958700,0.032506467,,
398,0.50172900,0.035103909,,
399,0.48515600,0.03739073,,
400,0.51835100,0.029074248,,
401,0.53111600,0.025535427,,
402,0.49996700,0.025838795,,
403,0.48139600,0.026897424,,
404,0.52584600,0.022454818,,
405,0.53538800,0.021561279,,
406,0.49461900,0.020602655,,
407,0.48904400,0.018862081,,
408,0.51431900,0.019636781,,
409,0.52080000,0.020948103,,
410,0.49262300,0.023224149,,
411,0.47525300,0.023193984,,
412,0.49292900,0.022051093,,
413,0.51764300,0.020342191,,
414,0.50304300,0.020291367,,
415,0.46883200,0.022682372,,
416,0.47789800,0.025343879,,
417,0.50271800,0.0242317,,
418,0.47935900,0.022872733,,
419,0.44204600,0.022303642,,
420,0.46494200,0.01843578,,
421,0.51551700,0.01700654,,
422,0.49041700,0.019274856,,
423,0.46627400,0.018049855,,
424,0.47450100,0.015911658,,
425,0.49310900,0.015439548,,
426,0.48001900,0.015671166,,
427,0.43955900,0.011918693,,
428,0.43659200,0.012061351,,
429,0.47548700,0.010534688,,
430,0.48935800,0.008667455,,
431,0.44945000,0.009001833,,
432,0.43639700,0.004346596,,
433,0.47099500,0.004135923,,
434,0.47265700,0.004920473,,
435,0.45412300,0.007627784,,
436,0.43089900,0.009356067,,
437,0.47129200,0.009317735,,
438,0.50564500,0.010724059,,
439,0.48137100,0.01334714,,
440,0.46425800,0.013473408,,
441,0.49130800,0.011228362,,
442,0.50914100,0.009900639,,
443,0.47285100,0.009765284,,
444,0.43100200,0.009747011,,
445,0.47069200,0.006575802,,
446,0.49105700,0.004356123,,
447,0.45231100,-0.003738214,,
448,0.42766100,-0.006129499,,
449,0.45431600,-0.005961858,,
450,0.47380500,-0.003859134,,
451,0.44267000,-0.001737674,,
452,0.42502500,-0.001731487,,
453,0.46500000,0.001609947,,
454,0.48929000,0.002398771,,
455,0.44311000,0.00271839,,
456,0.41318800,0.00437142,,
457,0.43251400,0.006434883,,
458,0.47296400,0.005081472,,
459,0.46629400,0.003501046,,
460,0.43099700,0.003171334,,
461,0.43033200,0.003642625,,
462,0.45942800,0.00537772,,
463,0.44699800,0.013404676,,
464,0.41232400,0.013007246,,
465,0.41782400,0.01156002,,
466,0.46833900,0.01120062,,
467,0.49577500,0.011697658,,
468,0.48325100,0.013858923,,
469,0.47981200,0.014058023,,
470,0.51295400,0.01188074,,
471,0.50255900,0.010567945,,
472,0.46505200,0.010587109,,
473,0.45462100,0.012481311,,
474,0.47248400,0.013933745,,
475,0.47938800,0.02063183,,
476,0.45140600,0.019738952,,
477,0.42995100,0.01906311,,
478,0.44715600,0.019430536,,
479,0.45457100,0.020593423,,
480,0.44204600,0.015929055,,
481,0.44472100,0.013082224,,
482,0.45930900,0.01145649,,
483,0.47978400,0.004477258,,
484,0.49194900,0.00342965,,
485,0.48685800,0.005108785,,
486,0.47387300,0.007124593,,
487,0.45644300,0.005523641,,
488,0.46096900,0.003721114,,
489,0.46405500,0.003199442,,
490,0.44649700,0.003652541,,
491,0.45241000,0.004992076,,
492,0.45567800,0.006777145,,
493,0.45600000,0.005159609,,
494,0.46633300,0.002896668,,
495,0.47383900,0.002430059,,
496,0.46689200,0.003168338,,
497,0.45325000,0.005137337,,
498,0.44721000,0.006164579,,
499,0.44921000,0.004064583,,
500,0.45000000,0.002382206,,
