Time,mass,HRR,Back surface temperature 1,Back surface temperature 2
63,69.4903,0.0420,333.35,329.55
64,69.4874,0.0428,333.35,329.55
65,69.4739,0.0450,334.75,330.75
66,69.4782,0.0472,335.95,331.85
67,69.4878,0.0445,337.35,333.05
68,69.4988,0.0442,337.35,333.05
69,69.5074,0.0359,338.75,334.25
70,69.5374,0.0355,340.05,335.45
71,69.5559,0.0381,341.35,336.65
72,69.5689,0.0306,342.75,336.65
73,69.5744,0.0272,342.75,337.85
74,69.6002,0.0254,344.15,339.05
75,69.6116,0.0254,345.45,340.15
76,69.6217,0.0254,346.85,340.15
77,69.6444,0.0280,346.85,341.35
78,69.6312,0.0272,348.15,342.55
79,69.6176,0.0165,349.55,343.75
80,69.6214,0.0173,350.75,343.75
81,69.6538,0.0247,350.75,345.05
82,69.6602,0.0390,352.15,346.15
83,69.6559,0.0514,353.55,347.45
84,69.6705,0.0596,354.85,348.65
85,69.6836,0.0633,354.85,348.65
86,69.6903,0.0628,356.15,349.85
87,69.6840,0.0650,357.45,351.05
88,69.7006,0.0621,358.75,352.35
89,69.7092,0.0627,358.75,352.35
90,69.7144,0.0531,360.05,353.55
91,69.7416,0.0438,361.35,354.75
92,69.7403,0.0412,362.55,355.95
93,69.7441,0.0309,362.55,355.95
94,69.7467,0.0214,363.85,357.15
95,69.7348,0.0140,365.05,358.35
96,69.7356,0.0063,366.25,359.55
97,69.7281,0.0231,367.65,359.55
98,69.7261,0.0656,367.65,360.75
99,69.7066,0.1579,368.75,361.95
100,69.6934,0.3216,369.95,363.05
101,69.6538,0.5562,371.05,363.05
102,69.6313,0.7530,371.05,364.25
103,69.6237,0.9725,372.25,365.35
104,69.5941,1.1150,373.35,366.55
105,69.5296,1.3267,374.55,367.65
106,69.4632,1.4568,374.55,367.65
107,69.4023,1.6758,375.65,368.75
108,69.3114,1.9040,376.85,369.85
109,69.2102,2.0228,377.95,371.05
110,69.1187,2.1675,377.95,371.05
111,69.0202,2.2358,379.15,372.05
112,68.9108,2.4064,380.15,373.15
113,68.7734,2.4868,381.25,374.25
114,68.6412,2.5580,381.25,374.25
115,68.5393,2.5524,382.35,375.35
116,68.4161,2.6292,383.45,376.35
117,68.3079,2.7073,384.45,377.45
118,68.2035,2.7275,385.55,377.45
119,68.1015,2.7478,385.55,378.45
120,67.9969,2.7027,386.55,379.45
121,67.8893,2.8080,387.75,380.45
122,67.7835,2.8079,388.75,380.45
123,67.6857,2.8627,388.75,381.55
124,67.5863,2.8816,389.85,382.45
125,67.4768,2.8556,390.95,383.45
126,67.3685,2.9365,392.15,383.45
127,67.2733,2.8304,392.15,384.55
128,67.1819,2.9067,393.35,385.55
129,67.0846,3.0203,394.45,386.45
130,66.9950,2.8662,395.65,387.45
131,66.8967,2.9125,395.65,387.45
132,66.7961,2.9620,396.85,388.45
133,66.6783,2.9076,398.05,389.35
134,66.5529,2.8744,399.25,390.35
135,66.4177,3.0013,399.25,390.35
136,66.2860,3.0462,400.55,391.25
137,66.1522,2.9767,401.65,392.35
138,66.0338,2.9299,402.95,393.35
139,65.9048,2.9767,402.95,393.35
140,65.7509,3.0894,404.15,394.45
141,65.6294,2.9531,405.35,395.65
142,65.5067,2.9720,406.55,396.85
143,65.3789,2.9090,407.75,396.85
144,65.2641,3.0809,407.75,397.95
145,65.1502,2.9650,408.95,399.05
146,65.0359,2.9887,410.05,400.25
147,64.8944,3.0790,411.25,400.25
148,64.7590,3.0832,411.25,401.45
149,64.6388,3.0429,412.45,402.55
150,64.5298,3.0397,413.65,403.75
151,64.3889,3.1035,414.75,404.95
152,64.2541,3.0733,414.75,404.95
153,64.1266,3.0853,415.95,406.15
154,64.0036,2.9964,417.05,407.25
155,63.8636,3.0389,418.25,408.35
156,63.7529,3.0608,418.25,408.35
157,63.6176,2.9790,419.65,409.55
158,63.4869,3.0799,420.65,410.75
159,63.3666,3.1127,421.65,411.85
160,63.2189,3.1234,421.65,411.85
161,63.0930,3.2485,422.75,412.95
162,62.9748,3.1446,423.85,414.15
163,62.8440,3.2056,424.95,415.35
164,62.7122,3.1356,426.15,415.35
165,62.5926,3.0978,426.15,416.35
166,62.4734,3.1913,427.25,417.55
167,62.3490,3.1654,428.45,418.65
168,62.2273,3.2562,429.55,418.65
169,62.0852,3.3431,429.55,419.85
170,61.9133,3.1851,430.65,421.05
171,61.7576,3.3045,431.75,422.15
172,61.6293,3.2331,432.95,423.35
173,61.5117,3.2776,432.95,423.35
174,61.3919,3.3162,434.15,424.45
175,61.2831,3.2498,435.35,425.55
176,61.1663,3.2445,436.55,426.55
177,61.0366,3.2512,436.55,426.55
178,60.9073,3.3240,437.75,427.65
179,60.7541,3.3079,438.85,428.85
180,60.6100,3.2267,440.05,429.95
181,60.4822,3.3979,440.05,429.95
182,60.3543,3.3038,441.25,431.05
183,60.2138,3.2241,442.35,432.25
184,60.0634,3.3183,443.45,433.25
185,59.9198,3.2670,444.75,433.25
186,59.7930,3.2011,444.75,434.35
187,59.6793,3.2535,445.95,435.45
188,59.5292,3.3459,447.05,436.65
189,59.3821,3.1804,448.25,436.65
190,59.2481,3.1801,448.25,437.95
191,59.1153,3.1828,449.35,438.95
192,58.9893,3.1844,450.55,440.05
193,58.8539,3.2386,451.65,441.15
194,58.7274,3.3959,451.65,441.15
195,58.6023,3.3020,452.85,442.15
196,58.4656,3.2910,453.95,443.15
197,58.3014,3.3703,455.15,444.25
198,58.1667,3.3152,455.15,444.25
199,58.0371,3.3567,456.35,445.35
200,57.9078,3.3368,457.35,446.35
201,57.7727,3.4573,458.35,447.35
202,57.6394,3.3462,459.65,447.35
203,57.5038,3.3816,459.65,448.45
204,57.3625,3.3436,460.75,449.55
205,57.2220,3.3301,461.85,450.55
206,57.0950,3.3495,462.85,450.55
207,56.9575,3.3883,462.85,451.65
208,56.8098,3.3824,463.85,452.65
209,56.6678,3.3576,464.85,453.65
210,56.5310,3.3537,466.05,454.65
211,56.3963,3.3750,466.05,454.65
212,56.2497,3.4534,467.15,455.45
213,56.1145,3.3652,467.95,455.45
214,55.9611,3.4276,468.85,456.15
215,55.8203,3.3858,468.85,456.15
216,55.6747,3.4395,469.85,456.95
217,55.5283,3.5088,470.65,456.35
218,55.3944,3.4784,471.65,456.35
219,55.2723,3.5323,472.55,456.35
220,55.1196,3.4546,472.55,457.55
221,54.9675,3.3619,473.65,458.55
222,54.8343,3.3658,474.55,459.55
223,54.6881,3.4737,475.55,459.55
224,54.5216,3.4009,475.55,460.65
225,54.3754,3.4085,476.35,461.65
226,54.2459,3.4591,477.25,462.65
227,54.1080,3.5249,478.15,463.75
228,53.9589,3.4143,478.15,463.75
229,53.7986,3.5423,479.05,464.95
230,53.6380,3.4825,479.85,465.85
231,53.4992,3.4924,480.75,467.05
232,53.3205,3.4637,480.75,467.05
233,53.1567,3.6282,481.55,468.15
234,53.0325,3.6040,481.55,469.25
235,52.8928,3.5055,482.85,470.35
236,52.7481,3.5291,482.85,470.35
237,52.5624,3.5290,483.85,471.35
238,52.4036,3.5756,484.85,472.35
239,52.2528,3.6128,485.75,474.25
240,52.0907,3.5992,486.75,474.25
241,51.9198,3.5340,486.75,476.65
242,51.7729,3.6737,487.35,479.25
243,51.6205,3.6415,488.15,481.15
244,51.4529,3.8345,488.85,481.15
245,51.2816,3.8694,488.85,482.65
246,51.1102,3.8261,486.45,484.35
247,50.9379,3.8939,485.25,485.85
248,50.7684,3.8489,485.25,485.85
249,50.6038,3.7016,485.25,487.15
250,50.4785,3.6200,485.25,488.55
251,50.2936,3.5993,485.25,489.75
252,50.1096,3.8025,489.15,489.75
253,49.9132,3.9350,489.15,491.25
254,49.7783,3.8067,490.05,492.35
255,49.6237,3.8398,491.05,492.35
256,49.4539,3.7788,492.15,492.35
257,49.2685,3.8861,492.75,493.25
258,49.0836,3.7806,492.75,493.25
259,48.9243,3.7872,493.95,493.25
260,48.7665,3.8933,495.55,493.25
261,48.5925,3.8023,495.55,493.25
262,48.5972,3.9776,495.55,495.25
263,48.5317,4.0016,495.55,496.55
264,48.3504,4.0072,497.65,497.55
265,48.1996,4.1001,497.65,497.55
266,48.0583,4.0107,498.95,497.55
267,47.8720,3.9836,499.65,497.55
268,47.6962,3.9829,499.65,498.75
269,47.5043,3.9978,500.85,498.75
270,47.3129,3.9950,500.85,499.85
271,47.0889,4.0944,502.55,501.05
272,46.8847,3.9292,503.95,501.05
273,46.6941,4.2710,504.95,501.05
274,46.5083,4.1218,504.95,502.25
275,46.3361,4.2236,506.15,502.25
276,46.1904,4.1139,508.45,503.25
277,46.0235,4.1615,509.55,503.25
278,46.0070,4.1764,509.55,503.25
279,45.8696,4.2526,511.55,504.95
280,45.6378,4.0936,513.05,505.95
281,45.4345,4.1632,514.45,507.15
282,45.2644,4.1672,514.45,507.15
283,45.0920,4.2281,515.75,509.25
284,44.9464,4.1896,517.65,511.05
285,44.8204,4.3377,519.65,511.95
286,44.6761,4.3179,520.95,511.95
287,44.5915,4.3329,520.95,511.95
288,44.4694,4.1399,522.25,513.15
289,44.2997,4.3851,523.35,515.15
290,44.1274,4.3479,524.15,515.15
291,43.9309,4.3319,524.15,515.95
292,43.7628,4.3550,525.65,515.95
293,43.5806,4.2312,526.35,517.95
294,43.4241,4.2437,527.25,519.45
295,43.2581,4.2588,527.25,519.45
296,43.0669,4.3117,529.85,519.45
297,42.8832,4.2825,529.85,521.15
298,42.6943,4.2286,531.15,521.15
299,42.4892,4.3574,532.15,522.95
300,42.3088,4.3152,532.15,523.85
301,42.1565,4.2574,533.45,524.85
302,41.9749,4.3875,534.35,526.55
303,41.7881,4.4524,534.35,526.55
304,41.6152,4.2712,535.65,527.75
305,41.4398,4.3202,537.05,529.85
306,41.2686,4.2289,538.65,532.35
307,41.1046,4.3180,538.65,532.35
308,40.9077,4.2556,540.15,535.05
309,40.7125,4.4333,540.15,537.95
310,40.5463,4.3968,542.75,540.15
311,40.3882,4.2992,544.35,540.15
312,40.2049,4.2892,544.35,542.65
313,40.0059,4.2201,545.45,546.75
314,39.7974,4.3117,546.65,549.65
315,39.6192,4.4577,548.05,549.65
316,39.4467,4.2661,548.05,552.55
317,39.2826,4.2707,549.25,553.75
318,39.0890,4.3858,551.35,554.95
319,38.8812,4.3267,552.25,556.15
320,38.7031,4.4040,552.25,556.15
321,38.4975,4.2916,554.35,557.25
322,38.3265,4.3024,555.85,557.95
323,38.1456,4.3483,558.65,559.45
324,37.9591,4.2536,558.65,559.45
325,37.7552,4.3761,559.55,560.35
326,37.5724,4.2626,561.35,561.15
327,37.3803,4.3221,563.85,562.05
328,37.1755,4.2550,565.95,562.05
329,36.9882,4.3141,565.95,563.15
330,36.7899,4.3523,567.55,564.05
331,36.5903,4.2883,569.75,564.95
332,36.4731,4.5294,572.05,564.95
333,36.3544,4.4913,572.05,564.95
334,36.1918,4.3112,574.25,565.85
335,35.9633,4.4192,577.35,566.65
336,35.7728,4.3843,580.25,567.65
337,35.5661,4.4240,580.25,567.65
338,35.3790,4.3664,583.65,568.25
339,35.2518,4.3869,586.85,569.45
340,35.2322,4.4063,588.15,570.35
341,35.1160,4.4393,588.15,570.35
342,34.9158,4.4158,588.15,571.25
343,34.7500,4.3158,587.15,572.05
344,34.5677,4.3536,586.45,572.95
345,34.3352,4.3817,585.65,572.95
346,34.1323,4.2529,585.65,573.75
347,33.9257,4.2080,585.65,573.75
348,33.7311,4.4428,584.35,574.85
349,33.5512,4.2793,584.35,574.85
350,33.4279,4.1835,584.35,574.85
351,33.3172,4.3263,586.95,575.55
352,33.1338,4.4411,589.35,575.55
353,32.9474,4.2721,590.65,575.55
354,32.7334,4.2984,590.65,576.15
355,32.5402,4.3784,592.05,576.15
356,32.3365,4.3861,593.05,575.35
357,32.1274,4.4526,594.65,575.35
358,31.9583,4.4092,594.65,576.25
359,31.7724,4.4296,595.75,577.15
360,31.5710,4.6028,597.05,578.25
361,31.3913,4.5148,598.35,579.15
362,31.1895,4.4501,598.35,579.15
363,31.0098,4.4935,599.25,580.25
364,30.8354,4.5001,600.35,581.25
365,30.6617,4.6656,601.95,581.95
366,30.4959,4.3362,601.95,581.95
367,30.2822,4.4641,604.75,583.15
368,30.1168,4.4951,607.35,584.25
369,29.9427,4.3542,610.15,585.35
370,29.7469,4.4704,611.35,585.35
371,29.5477,4.4598,611.35,586.35
372,29.3465,4.5169,613.25,587.55
373,29.1594,4.4971,615.05,588.55
374,28.9651,4.5154,616.15,588.55
375,28.7786,4.5836,616.15,589.65
376,28.5991,4.4919,618.05,590.65
377,28.4223,4.4775,619.95,591.95
378,28.2298,4.5450,621.15,593.05
379,28.0188,4.4655,621.15,593.05
380,27.8232,4.5540,623.15,594.05
381,27.6444,4.5018,624.15,595.15
382,27.4548,4.5679,624.95,596.55
383,27.3231,4.7326,624.95,596.55
384,27.2034,4.6754,626.75,597.85
385,26.9396,4.4613,627.95,598.95
386,26.6964,4.5269,629.55,600.35
387,26.5039,4.4108,631.05,600.35
388,26.3056,4.5469,631.05,601.45
389,26.1040,4.4425,632.75,602.85
390,25.9255,4.3864,634.45,603.95
391,25.7668,4.2255,636.45,603.95
392,25.5933,4.3836,636.45,605.35
393,25.4356,4.4427,638.95,606.55
394,25.2149,4.4315,641.15,607.65
395,25.1450,4.4441,643.35,608.85
396,25.2001,4.5816,643.35,608.85
397,25.0559,4.4722,646.35,610.05
398,24.8632,4.4917,649.25,611.75
399,24.6699,4.5015,652.85,611.75
400,24.4717,4.4939,652.85,613.55
401,24.2846,4.4070,,
402,24.0970,4.6185,,
403,23.9246,4.4841,,
404,23.6878,4.6265,,
405,23.4600,4.5285,,
406,23.2848,4.6365,,
407,23.0804,4.6198,,
408,22.9166,4.4390,,
409,22.6762,4.3835,,
410,22.4868,4.5535,,
411,22.2992,4.5312,,
412,22.1257,4.6258,,
413,21.9535,4.5737,,
414,21.7782,4.6201,,
415,21.5684,4.5671,,
416,21.3839,4.5625,,
417,21.2179,4.5246,,
418,21.0299,4.5374,,
419,20.8578,4.3714,,
420,20.6560,4.4445,,
421,20.4641,4.4654,,
422,20.2782,4.5564,,
423,20.1126,4.6148,,
424,19.9333,4.4824,,
425,19.7320,4.6249,,
426,19.5308,4.6063,,
427,19.3371,4.5861,,
428,19.1373,4.5135,,
429,18.9464,4.5471,,
430,18.7342,4.5734,,
431,18.5737,4.6625,,
432,18.3877,4.5748,,
433,18.2100,4.4290,,
434,18.0274,4.3060,,
435,17.8546,4.2679,,
436,17.6914,4.1866,,
437,17.5236,4.1803,,
438,17.3709,4.0991,,
439,17.1991,3.8457,,
440,17.0264,3.8834,,
441,16.8671,3.7202,,
442,16.7011,3.6432,,
443,16.5504,3.6074,,
444,16.3865,3.5490,,
445,16.2392,3.4984,,
446,16.1048,3.4252,,
447,15.9680,3.3357,,
448,15.8562,3.2204,,
449,15.7004,3.0579,,
450,15.5735,3.0315,,
451,15.4437,2.9198,,
452,15.3205,2.7827,,
453,15.2122,2.7233,,
454,15.1008,2.7114,,
455,14.9852,2.5698,,
456,14.8625,2.5919,,
457,14.7656,2.5455,,
458,14.6673,2.4564,,
459,14.5552,2.4208,,
460,14.4571,2.2564,,
461,14.3850,2.2036,,
462,14.2816,2.1124,,
463,14.1755,2.0826,,
464,14.0887,2.0480,,
465,13.9879,1.9669,,
466,13.8884,1.8852,,
467,13.8105,1.9131,,
468,13.7407,1.8941,,
469,13.6798,1.8299,,
470,13.6199,1.8010,,
471,13.5525,1.7502,,
472,13.4678,1.7564,,
473,13.3961,1.7181,,
474,13.3164,1.6645,,
475,13.2491,1.6346,,
476,13.1817,1.6212,,
477,13.1084,1.5926,,
478,13.0561,1.5778,,
479,12.9918,1.5434,,
480,12.9366,1.5659,,
481,12.8671,1.5605,,
482,12.7923,1.5356,,
483,12.7344,1.4874,,
484,12.6709,1.5019,,
485,12.6078,1.4819,,
486,12.5366,1.4652,,
487,12.4798,1.4332,,
488,12.4287,1.4767,,
489,12.3645,1.4645,,
490,12.2932,1.4325,,
491,12.2307,1.4533,,
492,12.1617,1.4485,,
493,12.1077,1.4175,,
494,12.0544,1.3934,,
495,12.0051,1.4180,,
496,11.9513,1.4221,,
497,11.8888,1.3897,,
498,11.8329,1.4029,,
499,11.7715,1.4182,,
500,11.7166,1.3957,,
501,11.6649,1.4272,,
502,11.6025,1.4059,,
503,11.5553,1.4200,,
504,11.5025,1.3911,,
505,11.4511,1.3758,,
506,11.3964,1.3637,,
507,11.3231,1.3458,,
508,11.2637,1.3503,,
509,11.2090,1.3417,,
510,11.1548,1.3462,,
511,11.1078,1.3373,,
512,11.0596,1.3526,,
513,11.0055,1.3425,,
514,10.9406,1.3155,,
515,10.8930,1.3086,,
516,10.8694,1.2645,,
517,10.8182,1.3140,,
518,10.7540,1.3099,,
519,10.6945,1.3079,,
520,10.6395,1.2942,,
521,10.5895,1.3239,,
522,10.5226,1.3058,,
523,10.4650,1.3486,,
524,10.4137,1.3096,,
525,10.3570,1.2994,,
526,10.3118,1.2633,,
527,10.2485,1.3062,,
528,10.1861,1.2946,,
529,10.1435,1.2842,,
530,10.0861,1.2926,,
531,10.0345,1.2674,,
532,9.9846,1.2844,,
533,9.9393,1.2611,,
534,9.8881,1.2547,,
535,9.8284,1.2220,,
536,9.7811,1.2478,,
537,9.7298,1.2489,,
538,9.6791,1.2596,,
539,9.6272,1.2572,,
540,9.5743,1.2354,,
541,9.5357,1.2443,,
542,9.4780,1.2375,,
543,9.4339,1.2068,,
544,9.3707,1.1937,,
545,9.3157,1.2084,,
546,9.2769,1.1571,,
547,9.2311,1.1038,,
548,9.1746,1.1206,,
549,9.1253,1.0724,,
550,9.0749,1.0515,,
551,9.0354,1.0471,,
552,9.0071,1.0373,,
553,8.9582,1.0297,,
554,8.9128,1.0481,,
555,8.8661,1.0318,,
556,8.8318,1.0197,,
557,8.7911,0.9966,,
558,8.7527,0.9809,,
559,8.7128,0.9968,,
560,8.6673,0.9816,,
561,8.6347,0.9507,,
562,8.5982,0.9552,,
563,8.5569,0.9355,,
564,8.5278,0.9370,,
565,8.4871,0.9265,,
566,8.4529,0.9154,,
567,8.4102,0.9101,,
568,8.3899,0.9135,,
569,8.3580,0.9051,,
570,8.3034,0.9017,,
571,8.2718,0.8999,,
572,8.2500,0.8814,,
573,8.2192,0.8725,,
574,8.1691,0.8989,,
575,8.1199,0.9028,,
576,8.0941,0.8910,,
577,8.0476,0.8816,,
578,8.0041,0.8866,,
579,7.9686,0.8889,,
580,7.9300,0.8815,,
581,7.9057,0.8770,,
582,7.8711,0.8855,,
583,7.8227,0.8824,,
584,7.7822,0.8512,,
585,7.7352,0.8658,,
586,7.7040,0.8714,,
587,7.6704,0.8788,,
588,7.6478,0.8468,,
589,7.6214,0.8541,,
590,7.5756,0.8574,,
591,7.5417,0.8810,,
592,7.5022,0.8740,,
593,7.4685,0.8644,,
594,7.4340,0.8487,,
595,7.3972,0.8597,,
596,7.3721,0.8649,,
597,7.3349,0.8760,,
598,7.2956,0.8537,,
599,7.2598,0.8523,,
600,7.2188,0.8557,,
601,7.1866,0.8717,,
602,7.1542,0.8497,,
603,7.1179,0.8423,,
604,7.0909,0.8418,,
605,7.0616,0.8380,,
606,7.0302,0.8397,,
607,6.9829,0.8521,,
608,6.9416,0.8569,,
609,6.9061,0.8342,,
610,6.8635,0.8269,,
611,6.8271,0.8456,,
612,6.7957,0.8587,,
613,6.7607,0.8409,,
614,6.7271,0.8522,,
615,6.6803,0.8207,,
616,6.6482,0.8443,,
617,6.6163,0.8545,,
618,6.5862,0.8218,,
619,6.5599,0.8184,,
620,6.5194,0.8424,,
621,6.4924,0.8130,,
622,6.4640,0.8138,,
623,6.4385,0.8219,,
624,6.4079,0.8393,,
625,6.3690,0.8243,,
626,6.3251,0.8334,,
627,6.2968,0.8125,,
628,6.2622,0.8068,,
629,6.2421,0.8208,,
630,6.2026,0.8163,,
631,6.1623,0.8107,,
632,6.1374,0.8151,,
633,6.1078,0.8230,,
634,6.0688,0.8418,,
635,6.0305,0.8263,,
636,5.9965,0.8381,,
637,5.9562,0.8592,,
638,5.9238,0.8465,,
639,5.9123,0.8318,,
640,5.8794,0.8378,,
641,5.8377,0.8317,,
642,5.7966,0.8373,,
643,5.7540,0.8363,,
644,5.7150,0.8240,,
645,5.6712,0.8456,,
646,5.6463,0.8425,,
647,5.5971,0.8438,,
648,5.5408,0.8505,,
649,5.5276,0.8405,,
650,5.5039,0.8465,,
651,5.4551,0.8400,,
652,5.4247,0.8340,,
653,5.4007,0.8607,,
654,5.3578,0.8383,,
655,5.3071,0.8224,,
656,5.2986,0.8035,,
657,5.2684,0.8075,,
658,5.2236,0.7945,,
659,5.1946,0.7961,,
660,5.1692,0.7918,,
661,5.1389,0.7624,,
662,5.1214,0.7464,,
663,5.0912,0.7347,,
664,5.0512,0.7500,,
665,5.0128,0.7361,,
666,4.9785,0.7319,,
667,4.9545,0.7157,,
668,4.9138,0.7154,,
669,4.8715,0.7341,,
670,4.8412,0.7151,,
671,4.8195,0.7273,,
672,4.7858,0.7389,,
673,4.7537,0.7400,,
674,4.7186,0.7278,,
675,4.6964,0.7215,,
676,4.6752,0.7248,,
677,4.6460,0.7157,,
678,4.6129,0.7033,,
679,4.5842,0.7037,,
680,4.5587,0.6984,,
681,4.5564,0.6947,,
682,4.5187,0.6898,,
683,4.4746,0.6773,,
684,4.4244,0.6740,,
685,4.4037,0.6734,,
686,4.3905,0.6817,,
687,4.3848,0.6695,,
688,4.3670,0.6687,,
689,4.3407,0.6600,,
690,4.3047,0.6697,,
691,4.2540,0.6699,,
692,4.2255,0.6473,,
693,4.2243,0.6477,,
694,4.2176,0.6586,,
695,4.1595,0.6399,,
696,4.1073,0.6523,,
697,4.0956,0.6301,,
698,4.0902,0.6271,,
699,4.0760,0.6408,,
700,4.0567,0.6460,,
701,4.0354,0.6156,,
702,3.9993,0.6374,,
703,3.9773,0.6343,,
704,3.9482,0.6209,,
705,3.9146,0.6255,,
706,3.8953,0.6178,,
707,3.8944,0.6070,,
708,3.8723,0.6121,,
709,3.8459,0.6031,,
710,3.8142,0.5912,,
711,3.7864,0.5847,,
712,3.7696,0.5733,,
713,3.7372,0.5570,,
714,3.7251,0.5540,,
715,3.7121,0.5632,,
716,3.6796,0.5461,,
717,3.6722,0.5535,,
718,3.6648,0.5385,,
719,3.6177,0.5247,,
720,3.5710,0.5099,,
721,3.5807,0.5117,,
722,3.5649,0.5076,,
723,3.5013,0.5023,,
724,3.5122,0.4814,,
725,3.5283,0.4739,,
726,3.5028,0.4726,,
727,3.4426,0.4738,,
728,3.4233,0.4762,,
729,3.4480,0.4745,,
730,3.4198,0.4868,,
731,3.3695,0.4849,,
732,3.3686,0.4791,,
733,3.3710,0.4742,,
734,3.3384,0.4666,,
735,3.2859,0.4513,,
736,3.2877,0.4295,,
737,3.3160,0.4262,,
738,3.2839,0.4083,,
739,3.2286,0.4004,,
740,3.2356,0.4032,,
741,3.2569,0.3870,,
742,3.2170,0.3816,,
743,3.1667,0.3813,,
744,3.1763,0.3759,,
745,3.1889,0.3613,,
746,3.1680,0.3717,,
747,3.1152,0.3584,,
748,3.1248,0.3567,,
749,3.1462,0.3468,,
750,3.1131,0.3564,,
751,3.0625,0.3424,,
752,3.0873,0.3382,,
753,3.1192,0.3184,,
754,3.0791,0.3125,,
755,3.0211,0.3108,,
756,3.0195,0.3209,,
757,3.0308,0.3252,,
758,3.0087,0.3198,,
759,2.9672,0.3177,,
760,2.9702,0.3118,,
761,2.9982,0.3157,,
762,2.9702,0.3182,,
763,2.9242,0.3178,,
764,2.9340,0.3257,,
765,2.9535,0.3184,,
766,2.9315,0.3173,,
767,2.9012,0.3141,,
768,2.9282,0.3157,,
769,2.9248,0.3179,,
770,2.8862,0.3178,,
771,2.8506,0.3177,,
772,2.8367,0.3118,,
773,2.8597,0.3107,,
774,2.8415,0.3156,,
775,2.7898,0.3140,,
776,2.8045,0.3127,,
777,2.8336,0.3135,,
778,2.8054,0.3198,,
779,2.7394,0.3096,,
780,2.7148,0.3015,,
781,2.7609,0.3032,,
782,2.7491,0.3041,,
783,2.6970,0.2899,,
784,2.6979,0.2837,,
785,2.7217,0.2794,,
786,2.7173,0.2731,,
787,2.6712,0.2709,,
788,2.6504,0.2692,,
789,2.6913,0.2640,,
790,2.6852,0.2579,,
791,2.6231,0.2526,,
792,2.6027,0.2541,,
793,2.6244,0.2562,,
794,2.6149,0.2569,,
795,2.5555,0.2569,,
796,2.5386,0.2525,,
797,2.5747,0.2516,,
798,2.5808,0.2497,,
799,2.5270,0.2461,,
800,2.5018,0.2463,,
801,2.5393,0.2383,,
802,2.5603,0.2317,,
803,2.5194,0.2363,,
804,2.4716,0.2292,,
805,2.5007,0.2228,,
806,2.5164,0.2189,,
807,2.4800,0.2127,,
808,2.4462,0.2099,,
809,2.4717,0.2099,,
810,2.4978,0.2152,,
811,2.4472,0.2079,,
812,2.4083,0.2093,,
813,2.4401,0.1992,,
814,2.4701,0.1984,,
815,2.4407,0.2026,,
816,2.3973,0.1970,,
817,2.4106,0.1920,,
818,2.4376,0.1818,,
819,2.3991,0.1769,,
820,2.3455,0.1737,,
