Time,Mass,HRR,Back Surface Temperature 1,Back Surface Temperature 2
189,60.118263,414.2981776,443.95,420.35
190,59.982584,396.443444,445.15,421.45
191,59.849529,404.482039,446.35,421.45
192,59.699733,411.3618726,446.35,422.55
193,59.569479,400.3749913,447.55,423.55
194,59.437858,407.1000013,448.75,424.65
195,59.307371,418.7735802,449.95,424.65
196,59.163982,425.5389633,449.95,425.75
197,59.023787,408.2389101,451.15,427.05
198,58.839277,412.0210032,452.45,428.55
199,58.701248,410.7674506,453.65,429.75
200,58.555391,399.9517969,453.65,429.75
201,58.408915,414.3656339,454.95,430.95
202,58.269982,419.7571968,456.15,432.25
203,58.174791,410.9169487,457.35,433.45
204,58.021317,418.372411,457.35,433.45
205,57.845025,413.6209395,458.45,434.75
206,57.68083,418.9574232,459.55,435.95
207,57.528768,419.3497875,460.75,436.75
208,57.423674,416.0511704,462.05,436.75
209,57.283628,413.3257931,462.05,437.95
210,57.135444,413.9357908,463.15,439.05
211,56.99645,410.5702651,464.15,440.45
212,56.848054,410.3720585,465.15,440.45
213,56.7201,432.9739404,465.15,441.65
214,56.564467,433.2070168,466.15,442.85
215,56.41,431.5923021,467.15,443.95
216,56.255882,421.1970352,468.15,443.95
217,56.08765,423.6728318,468.15,445.05
218,55.928023,414.4668408,469.25,446.25
219,55.778592,422.0242326,470.25,447.75
220,55.637174,428.6091686,471.25,448.95
221,55.473092,411.5009742,471.25,448.95
222,55.331844,418.1561833,472.15,450.45
223,55.206925,434.2807254,472.95,451.45
224,55.035124,428.188153,473.75,452.85
225,54.855102,438.2607114,473.75,452.85
226,54.698497,435.8088693,474.45,454.25
227,54.565667,439.963377,475.15,455.55
228,54.411282,436.2015621,475.85,456.75
229,54.234327,437.2415221,476.55,456.75
230,54.04953,445.7408975,476.55,458.05
231,53.878746,433.6761389,477.25,459.45
232,53.745519,442.3336681,478.05,460.75
233,53.577781,425.8861156,478.75,460.75
234,53.438844,436.9818926,478.75,462.05
235,53.298513,430.7186524,478.75,463.25
236,53.146521,438.5819813,479.45,464.55
237,52.988076,444.4217654,479.45,464.55
238,52.821291,432.8340635,479.45,465.95
239,52.660075,434.5772745,480.65,467.05
240,52.522832,435.1162576,481.45,467.95
241,52.373225,436.3367639,482.35,469.25
242,52.176757,434.0372767,482.35,469.25
243,52.010184,447.6179737,483.35,470.45
244,51.838434,444.2606852,484.25,471.65
245,51.676597,440.0018842,485.25,472.85
246,51.522041,445.8118615,485.25,472.85
247,51.38364,435.0865745,486.35,474.05
248,51.213967,432.598272,487.35,475.35
249,51.034872,414.9638513,488.45,476.55
250,50.884265,424.2041106,488.45,476.55
251,50.839708,440.7138843,489.45,477.85
252,50.690985,447.8926923,490.55,479.15
253,50.54329,443.5690449,491.65,480.35
254,50.389171,448.1634942,492.75,480.35
255,50.191572,469.0086646,492.75,481.65
256,49.987352,460.9667955,493.85,482.75
257,49.80342,451.3864252,495.05,483.85
258,49.634776,450.2719175,496.15,483.85
259,49.453785,464.338394,496.15,485.05
260,49.281048,454.5070664,497.35,486.35
261,49.115198,461.4390646,498.35,487.55
262,48.908985,463.5660649,499.45,488.75
263,48.762167,461.2245739,499.45,488.75
264,48.603031,467.2225215,500.55,490.05
265,48.504803,455.4307212,501.65,491.35
266,48.381785,464.0203905,502.75,492.45
267,48.208057,470.2178574,502.75,492.45
268,48.033816,475.3541788,503.85,493.45
269,47.84387,469.5673525,504.95,494.35
270,47.677048,466.7887001,506.05,495.35
271,47.496187,480.9107318,507.25,495.35
272,47.330826,468.0551802,507.25,496.25
273,47.140608,471.08802,508.35,497.15
274,46.986385,456.8537135,509.45,498.25
275,46.838292,479.7436768,510.65,498.25
276,46.602707,488.7884361,510.65,499.25
277,46.383893,493.7503364,511.85,500.35
278,46.202305,496.7213396,513.05,501.45
279,46.028571,487.6161098,514.25,502.45
280,45.865853,486.4879592,514.25,502.45
281,46.041084,478.8144011,515.45,503.55
282,46.294356,496.5365782,516.65,504.85
283,46.270323,491.5058814,517.85,504.85
284,45.942192,481.1778604,517.85,505.95
285,45.750256,505.5814369,518.95,507.15
286,45.558417,492.3106395,520.25,508.25
287,45.366267,504.1710583,521.35,508.25
288,45.159446,518.6967135,522.65,509.35
289,44.999118,515.2217192,522.65,510.45
290,44.812349,517.6033732,523.85,511.45
291,44.641348,487.5208456,525.15,512.55
292,44.483601,520.6147392,525.15,512.55
293,44.302554,494.3938076,526.35,513.45
294,44.121671,510.4475271,527.55,514.45
295,43.951928,501.0620939,528.75,515.45
296,43.76114,511.7675,528.75,515.45
297,43.565861,495.1638676,529.75,516.45
298,43.392974,508.271195,531.05,517.55
299,43.252748,511.9244858,532.25,518.55
300,43.10344,495.0609619,533.45,518.55
301,42.945998,489.053134,533.45,519.65
302,42.779893,493.8381842,534.55,520.75
303,42.580799,485.7756463,535.85,521.85
304,42.406902,498.6377227,536.95,521.85
305,42.23857,497.1900235,536.95,522.85
306,42.066497,500.2102829,538.25,523.95
307,41.901321,506.1747114,539.45,525.05
308,41.718565,478.6879465,540.75,526.25
309,41.556913,491.3898152,540.75,526.25
310,41.381479,495.7802819,541.95,527.35
311,41.21218,501.7497925,543.25,528.45
312,41.054092,504.8678599,544.45,529.55
313,40.85223,508.4573181,545.75,529.55
314,40.674556,485.7156396,545.75,530.85
315,40.508877,488.0831319,547.05,531.95
316,40.364409,507.45041,548.35,533.25
317,40.236647,510.9788377,549.75,533.25
318,40.082819,511.503842,549.75,534.65
319,39.930592,496.2808186,551.15,535.95
320,39.766126,504.2823752,552.45,537.35
321,39.613886,512.184901,553.95,538.65
322,39.447227,515.1631345,553.95,538.65
323,39.252805,524.424974,555.35,540.15
324,39.087774,518.7385979,556.55,541.65
325,38.908357,510.8888296,557.95,541.65
326,38.741485,508.6433888,557.95,543.15
327,38.56679,506.880226,559.35,544.15
328,38.390717,522.380171,560.75,545.35
329,38.225136,506.7038693,562.15,545.35
330,38.063901,499.8028413,563.65,547.35
331,37.891655,522.8209893,563.65,548.25
332,37.708485,501.1192921,565.05,549.75
333,37.524353,508.1019645,566.45,552.35
334,37.334582,509.2543517,566.45,552.35
335,37.160014,524.1866013,567.95,553.75
336,36.989003,520.7095029,569.35,555.05
337,36.835163,491.0286964,570.75,558.25
338,36.663486,507.2532857,570.75,558.25
339,36.502417,502.695353,572.15,560.05
340,36.312327,514.6941288,573.45,561.75
341,36.128541,523.8658437,574.85,563.65
342,35.947487,521.7096305,576.05,563.65
343,35.765435,525.9712838,576.05,565.35
344,35.572389,530.3684462,577.35,567.15
345,35.389532,523.5288648,578.65,568.85
346,35.218059,516.0824417,579.95,570.75
347,35.033226,530.9770998,579.95,570.75
348,34.849129,518.1379885,581.25,572.55
349,34.678842,505.2483971,582.55,574.35
350,34.510247,529.2176302,583.85,576.15
351,34.333393,525.3841336,583.85,576.15
352,34.125828,544.5714281,585.25,578.05
353,33.987431,549.2859043,586.55,579.95
354,33.830576,552.8372808,587.85,581.85
355,33.630997,517.6861604,589.15,581.85
356,33.430463,520.727023,589.15,583.55
357,33.231064,535.2567315,590.45,585.25
358,33.072756,524.4359405,591.85,586.75
359,32.894945,514.7681902,593.05,586.75
360,32.717986,530.1698099,593.05,588.15
361,32.538261,530.4164136,594.55,589.55
362,32.352493,534.8126918,595.95,590.85
363,32.17412,538.957047,597.15,592.45
364,31.992899,543.0890861,597.15,592.45
365,31.814003,523.8242817,598.55,593.85
366,31.624918,511.7083129,599.95,595.35
367,31.430517,546.0284187,601.35,595.35
368,31.243656,542.5369879,601.35,596.65
369,31.037074,554.3864573,602.75,597.85
370,30.850247,542.8384164,604.05,599.25
371,30.699712,519.4047256,605.55,599.25
372,30.503556,545.7423586,607.05,600.55
373,30.33323,513.7532085,607.05,601.95
374,30.153018,524.6710518,608.45,603.25
375,29.961472,561.857793,609.95,604.55
376,29.778874,531.7915461,609.95,604.55
377,29.60289,542.4858921,611.35,605.95
378,29.411275,545.6402574,612.85,607.25
379,29.212861,571.5504525,614.35,608.45
380,29.031322,538.9701531,614.35,608.45
381,28.852868,542.5983607,615.75,609.65
382,28.679247,522.0669074,617.15,610.95
383,28.490009,538.1954289,618.45,612.55
384,28.341212,527.3864946,619.65,612.55
385,28.214485,543.8548032,619.65,614.25
386,28.045436,532.488425,620.95,615.55
387,27.85554,527.519063,622.45,617.15
388,27.657127,522.3738445,623.95,617.15
389,27.452625,551.0967865,623.95,618.45
390,27.232336,548.7725464,625.45,619.95
391,27.046081,537.8169571,626.95,621.15
392,26.846165,548.0826946,628.55,622.35
393,26.645283,551.826992,628.55,622.35
394,26.449101,548.1625625,630.45,623.45
395,26.248052,553.4390348,632.35,624.25
396,26.051629,561.8080338,634.75,625.45
397,25.845394,560.3206621,637.55,625.45
398,25.63467,552.5436212,637.55,626.25
399,25.418969,554.4346018,640.65,627.25
400,25.22755,547.9248931,645.05,628.25
401,25.025698,568.8677655,,
402,24.836179,551.7609782,,
403,24.62735,543.812103,,
404,24.406124,548.1889599,,
405,24.181669,558.0968952,,
406,24.02282,563.8019133,,
407,23.83929,557.7673586,,
408,23.602448,560.3571925,,
409,23.378028,540.0364675,,
410,23.176317,551.4269567,,
411,22.961911,536.4176764,,
412,22.680129,539.2779814,,
413,22.688061,547.9296183,,
414,22.97963,526.6614781,,
415,22.884855,540.2827537,,
416,22.625807,527.006967,,
417,22.489109,546.7773154,,
418,22.335105,536.2991848,,
419,22.174917,533.5428096,,
420,22.086012,518.9729005,,
421,21.914055,528.9395176,,
422,21.683972,541.7285725,,
423,21.448991,553.3580655,,
424,21.233576,520.4623323,,
425,21.033884,531.7219055,,
426,20.851656,524.3773931,,
427,20.680639,551.5797218,,
428,20.502372,528.0508521,,
429,20.321884,516.9933615,,
430,20.135985,538.4592148,,
431,19.954912,524.9895856,,
432,19.745251,509.1983317,,
433,19.556685,505.3945588,,
434,19.341716,495.8364201,,
435,19.142314,498.5534085,,
436,18.976847,475.635735,,
437,18.821684,479.635074,,
438,18.624205,465.9465408,,
439,18.396557,454.7289755,,
440,18.21806,439.2674298,,
441,18.07983,437.9163858,,
442,17.924141,420.638935,,
443,17.782908,412.5452111,,
444,17.641496,410.5214349,,
445,17.498477,402.7646452,,
446,17.371428,396.6027445,,
447,17.268152,382.1490845,,
448,17.173185,369.3906738,,
449,17.059221,370.2094708,,
450,16.913932,361.0671779,,
451,16.665661,354.9462765,,
452,16.521516,335.4434135,,
453,16.406762,331.0700998,,
454,16.486804,326.2724048,,
455,16.476938,314.7051736,,
456,16.39248,295.8077192,,
457,16.298626,290.5851057,,
458,16.179944,295.3077876,,
459,16.061742,285.2954019,,
460,15.957589,274.1038487,,
461,15.844345,264.278815,,
462,15.756552,251.8441268,,
463,15.667663,250.7351238,,
464,15.543446,246.3091533,,
465,15.415343,238.9623502,,
466,15.306238,229.8962945,,
467,15.204757,224.0897554,,
468,15.056125,225.4089365,,
469,14.955155,225.2092535,,
470,14.910111,224.3545094,,
471,14.783878,220.1416167,,
472,14.58811,218.0858069,,
473,14.414333,216.9868283,,
474,14.33098,212.0108073,,
475,14.362043,204.4874831,,
476,14.295229,204.6512762,,
477,14.203904,198.2033308,,
478,14.104617,191.1956098,,
479,14.018246,190.2433917,,
480,14.058462,184.9276846,,
481,13.909747,181.7604519,,
482,13.804979,176.0131094,,
483,13.741939,170.1833433,,
484,13.664297,168.235855,,
485,13.619649,160.879055,,
486,13.570325,160.2265787,,
487,13.52022,156.6506701,,
488,13.453645,153.9016029,,
489,13.412242,155.888653,,
490,13.359793,152.8506836,,
491,13.304613,149.2657388,,
492,13.251879,151.2733737,,
493,13.203395,151.4348098,,
494,13.158542,150.2029281,,
495,13.106957,147.5299893,,
496,13.058697,146.2972333,,
497,13.007006,143.9114671,,
498,12.943013,140.5013304,,
499,12.890875,141.3077794,,
500,12.833417,138.0455314,,
501,12.796996,135.182324,,
502,12.760512,134.0111127,,
503,12.712592,132.8397719,,
504,12.648736,132.7413831,,
505,12.597698,127.5112179,,
506,12.567612,130.631837,,
507,12.512067,128.1239077,,
508,12.45012,127.8731731,,
509,12.396222,127.1105121,,
510,12.349104,125.1205165,,
511,12.298744,124.0795868,,
512,12.254912,125.015099,,
513,12.204872,125.2873676,,
514,12.151852,122.0730323,,
515,12.090552,122.407498,,
516,12.044667,119.9181515,,
517,12.005446,117.9084542,,
518,11.95683,121.2965375,,
519,11.933464,124.0041482,,
520,11.88947,119.3524795,,
521,11.837204,120.784907,,
522,11.798675,118.2948399,,
523,11.766715,116.0029302,,
524,11.724764,116.5808949,,
525,11.662194,118.1526751,,
526,11.621425,120.6249345,,
527,11.57454,118.3050206,,
528,11.535147,116.6625417,,
529,11.506463,116.9052927,,
530,11.447604,115.4281344,,
531,11.395494,116.5880664,,
532,11.3608,114.4618069,,
533,11.332669,113.6085192,,
534,11.28155,110.9936138,,
535,11.239863,113.6234402,,
536,11.196604,115.3762879,,
537,11.151622,114.0442815,,
538,11.119349,112.7355638,,
539,11.082685,112.2140839,,
540,11.028868,111.3126331,,
541,10.975838,111.2097701,,
542,10.933495,111.7943457,,
543,10.900746,110.9197168,,
544,10.854651,112.7188588,,
545,10.825696,110.1406325,,
546,10.799395,106.2888983,,
547,10.776884,106.366365,,
548,10.743042,106.5079992,,
549,10.685922,105.4404701,,
550,10.634369,105.1526,,
551,10.587096,105.8781045,,
552,10.549639,104.1332085,,
553,10.513196,105.5401986,,
554,10.481201,105.9945406,,
555,10.442883,103.9423726,,
556,10.402271,103.8895858,,
557,10.371442,101.8836887,,
558,10.333093,100.9685837,,
559,10.313825,103.3589933,,
560,10.304416,103.5107554,,
561,10.297298,101.5764732,,
562,10.282783,99.83107857,,
563,10.508098,103.1559068,,
564,10.615436,98.08914238,,
565,10.595783,98.25627536,,
566,10.554568,98.40242786,,
567,10.531389,98.39468988,,
568,10.483414,98.60436155,,
569,10.450353,97.48101929,,
570,10.412871,95.85575202,,
571,10.365436,95.80912738,,
572,10.325154,96.67478357,,
573,10.291084,93.20676107,,
574,10.260927,95.0761156,,
575,10.243653,95.58106298,,
576,10.206545,97.5972594,,
577,10.157152,95.46858464,,
578,10.120438,95.55258917,,
579,10.100026,95.91297488,,
580,10.06771,95.27994202,,
581,10.014597,93.59197905,,
582,9.972258,93.35387524,,
583,9.916052,92.9225469,,
584,9.885487,93.00302167,,
585,9.856868,93.10227298,,
586,9.819885,92.38283345,,
587,9.774136,94.68762798,,
588,9.732983,93.29116726,,
589,9.699183,91.36695405,,
590,9.682449,93.54216202,,
591,9.664557,94.33263226,,
592,9.615465,94.54664345,,
593,9.561746,95.9418831,,
594,9.550364,95.15449464,,
595,9.525868,95.3475744,,
596,9.485591,94.61512655,,
597,9.464236,91.81545107,,
598,9.422376,90.75122619,,
599,9.38471,90.03883262,,
600,9.355269,88.13746881,,
601,9.313387,89.2377944,,
602,9.271373,89.44391964,,
603,9.233483,89.62036738,,
604,9.21138,88.50378119,,
605,9.195703,90.78289512,,
606,9.154628,91.54896321,,
607,9.120568,89.43338369,,
608,9.09144,90.06948845,,
609,9.07529,88.35616381,,
610,9.03059,89.56492274,,
611,8.987028,91.16071726,,
612,8.956507,91.14695631,,
613,8.950201,87.91654179,,
614,8.982038,90.29288298,,
615,8.969004,90.99620905,,
616,8.858645,91.07507595,,
617,8.829515,89.23533262,,
618,8.80695,91.53708726,,
619,8.777676,88.6459444,,
620,8.715116,88.22754083,,
621,8.671859,87.26143214,,
622,8.665816,88.28927702,,
623,8.660277,88.85575702,,
624,8.625428,90.33423738,,
625,8.58881,89.46301095,,
626,8.563497,88.65197905,,
627,8.533124,86.705855,,
628,8.503956,85.26107845,,
629,8.434647,85.53262202,,
630,8.410914,83.86962238,,
631,8.407365,81.57769548,,
632,8.372558,80.0941481,,
633,8.347946,81.80247917,,
634,8.319852,83.71420833,,
635,8.300178,81.38154476,,
636,8.267042,81.1600675,,
637,8.236168,80.5435594,,
638,8.23995,79.88713107,,
639,8.232258,80.19443143,,
640,8.168164,81.04244798,,
641,8.125017,79.03227845,,
642,8.091136,80.89057821,,
643,8.071702,79.9795525,,
644,8.041858,79.80112929,,
645,8.015459,80.67927631,,
646,7.986315,80.24179643,,
647,7.961521,79.97012214,,
648,7.943219,81.36440179,,
649,7.905057,82.11271845,,
650,7.867578,81.43485893,,
651,7.829125,79.92005679,,
652,7.810381,80.99495464,,
653,7.780985,84.10616071,,
654,7.738071,82.83184595,,
655,7.723523,81.18545024,,
656,7.696958,81.18034238,,
657,7.673998,79.48384048,,
658,7.643243,80.99971143,,
659,7.606443,81.0517975,,
660,7.602453,81.50141631,,
661,7.579341,80.47397619,,
662,7.539659,81.63889214,,
663,7.50416,81.50895274,,
664,7.46464,81.98886345,,
665,7.449874,82.58925619,,
666,7.432636,82.19501333,,
667,7.374683,82.33979679,,
668,7.342635,80.06186405,,
669,7.33231,82.34282655,,
670,7.328556,83.5687331,,
671,7.298601,81.80372667,,
672,7.224939,83.35521679,,
673,7.215737,82.81662417,,
674,7.213717,82.00637679,,
675,7.157943,82.81077821,,
676,7.120741,83.24053024,,
677,7.102841,83.47609488,,
678,7.047232,80.64400488,,
679,6.99676,82.17844988,,
680,6.977235,82.36179952,,
681,7.000405,80.94299869,,
682,6.978166,82.08567393,,
683,6.950514,81.7965225,,
684,6.918022,82.19506786,,
685,6.892562,81.91417786,,
686,6.851604,82.51267048,,
687,6.792741,83.20046571,,
688,6.771248,82.00746214,,
689,6.749757,82.31990702,,
690,6.730968,80.21368679,,
691,6.721444,80.23829262,,
692,6.700353,83.76402869,,
693,6.681228,82.41682524,,
694,6.639136,80.38470357,,
695,6.592841,80.65337333,,
696,6.573475,79.86140655,,
697,6.54216,79.92138381,,
698,6.509901,80.24112286,,
699,6.46792,80.67226155,,
700,6.443556,81.5682375,,
701,6.425058,79.02850298,,
702,6.394069,80.61901381,,
703,6.370767,80.58250405,,
704,6.323278,80.71704262,,
705,6.28955,79.57996571,,
706,6.257672,78.57802286,,
707,6.246148,77.49228845,,
708,6.236872,75.79052095,,
709,6.203229,75.87377726,,
710,6.161701,75.1152544,,
711,6.1258,75.93274774,,
712,6.065902,75.81458583,,
713,6.045658,79.54664131,,
714,6.017996,79.33944083,,
715,6.019278,81.42524381,,
716,5.999924,83.51563917,,
717,5.956845,84.06481548,,
718,5.940566,82.98862345,,
719,5.926915,82.29410429,,
720,5.872749,81.5496756,,
721,5.827896,79.05121464,,
722,5.824901,80.17206571,,
723,5.81614,77.4007944,,
724,5.779142,76.70457619,,
725,5.758868,73.68688202,,
726,5.760053,75.62270048,,
727,5.727999,72.96392476,,
728,5.675272,73.77133905,,
729,5.654564,71.98764762,,
730,5.669091,73.22993357,,
731,5.603416,70.78697429,,
732,5.57487,69.92356083,,
733,5.566332,69.64465976,,
734,5.548287,68.61225607,,
735,5.525446,68.15114571,,
736,5.516946,67.74777738,,
737,5.50056,65.1396856,,
738,5.426127,66.41768012,,
739,5.394499,66.30601345,,
740,5.440058,64.45018202,,
741,5.44616,63.9455975,,
742,5.369753,63.61573774,,
743,5.331139,63.82302167,,
744,5.334086,64.12580333,,
745,5.310086,63.40041905,,
746,5.282898,61.60320667,,
747,5.269872,62.42383655,,
748,5.238196,60.78056952,,
749,5.21479,61.56153274,,
750,5.197303,59.2811075,,
751,5.171944,61.11391286,,
752,5.155321,60.2150244,,
753,5.144061,59.38322631,,
754,5.121785,57.95028619,,
755,5.085885,57.65594798,,
756,5.094984,57.77473214,,
757,5.096522,57.55779143,,
758,5.051852,56.82339071,,
759,5.02271,55.18396524,,
760,5.028604,56.42092655,,
761,5.017063,56.92792464,,
762,4.970331,55.39771571,,
763,4.949501,55.78579155,,
764,4.966124,53.9787531,,
765,4.944345,54.11714333,,
766,4.887673,54.67564976,,
767,4.861485,55.35440881,,
768,4.886547,55.39878143,,
769,4.872882,54.96781738,,
