Time,Temperature,Heat Flow
[s],[K],[mW/mg]
0,302.613,0.0106
3,302.607,0.0109
6,302.608,0.0105
9,302.608,0.0104
12,302.6,0.0105
15,302.597,0.0102
18,302.597,0.0104
21,302.596,0.00965
24,302.592,0.00847
27,302.586,0.00727
30,302.586,0.0055
33,302.581,0.00332
36,302.581,0.000677
39,302.579,-0.00271
42,302.578,-0.00674
45,302.575,-0.0112
48,302.569,-0.0167
51,302.569,-0.0225
54,302.565,-0.0297
57,302.564,-0.0376
60,302.56,-0.0465
63,302.56,-0.057
66,302.563,-0.068
69,302.573,-0.0808
72,302.585,-0.094
75,302.609,-0.1091
78,302.645,-0.12424
81,302.693,-0.13995
84,302.752,-0.15657
87,302.828,-0.1725
90,302.922,-0.18841
93,303.034,-0.20374
96,303.17,-0.2181
99,303.33,-0.232
102,303.511,-0.24504
105,303.719,-0.25647
108,303.956,-0.26654
111,304.223,-0.27476
114,304.514,-0.28131
117,304.838,-0.28598
120,305.194,-0.28784
123,305.583,-0.28745
126,306.003,-0.28425
129,306.454,-0.27861
132,306.936,-0.26946
135,307.455,-0.2576
138,308.006,-0.24235
141,308.587,-0.22353
144,309.2,-0.20214
147,309.842,-0.17831
150,310.513,-0.15247
153,311.216,-0.12458
156,311.941,-0.0952
159,312.692,-0.065
162,313.469,-0.0335
165,314.262,-0.00231
168,315.083,0.0298
171,315.92,0.0618
174,316.77,0.0933
177,317.637,0.12443
180,318.521,0.1551
183,319.421,0.18483
186,320.319,0.21333
189,321.228,0.24076
192,322.149,0.26662
195,323.073,0.29151
198,323.998,0.31563
201,324.927,0.33785
204,325.855,0.35849
207,326.782,0.37792
210,327.71,0.39596
213,328.63,0.41251
216,329.548,0.42739
219,330.46,0.44069
222,331.36,0.45292
225,332.259,0.46409
228,333.145,0.4734
231,334.019,0.48116
234,334.884,0.48817
237,335.74,0.49379
240,336.584,0.49879
243,337.415,0.50229
246,338.239,0.50447
249,339.04,0.50615
252,339.832,0.50651
255,340.616,0.50618
258,341.384,0.50528
261,342.139,0.50366
264,342.88,0.50096
267,343.607,0.49825
270,344.323,0.49456
273,345.024,0.49065
276,345.711,0.4864
279,346.387,0.48164
282,347.053,0.47634
285,347.705,0.47129
288,348.342,0.46594
291,348.972,0.46039
294,349.591,0.45472
297,350.194,0.44904
300,350.795,0.44325
303,351.376,0.43764
306,351.953,0.43181
309,352.52,0.42615
312,353.08,0.42094
315,353.634,0.41556
318,354.174,0.41035
321,354.714,0.40513
324,355.242,0.40026
327,355.766,0.39536
330,356.284,0.3906
333,356.796,0.38596
336,357.302,0.38143
339,357.802,0.37731
342,358.301,0.37288
345,358.797,0.36896
348,359.285,0.36542
351,359.772,0.36196
354,360.257,0.35882
357,360.737,0.35631
360,361.215,0.35373
363,361.689,0.35166
366,362.168,0.35008
369,362.64,0.34908
372,363.11,0.34803
375,363.581,0.34797
378,364.051,0.34779
381,364.519,0.34875
384,364.99,0.34896
387,365.456,0.35044
390,365.924,0.35187
393,366.392,0.35421
396,366.858,0.35613
399,367.327,0.35883
402,367.792,0.36174
405,368.263,0.36477
408,368.73,0.36835
411,369.201,0.3719
414,369.671,0.37589
417,370.14,0.37985
420,370.612,0.38424
423,371.083,0.38853
426,371.557,0.39357
429,372.027,0.39829
432,372.502,0.40302
435,372.979,0.40838
438,373.453,0.41372
441,373.933,0.41879
444,374.407,0.4241
447,374.887,0.42981
450,375.365,0.43498
453,375.846,0.44069
456,376.326,0.44637
459,376.805,0.45215
462,377.292,0.45736
465,377.773,0.46342
468,378.257,0.46907
471,378.741,0.47502
474,379.226,0.48071
477,379.711,0.48646
480,380.198,0.49207
483,380.686,0.49796
486,381.174,0.50365
489,381.66,0.50944
492,382.149,0.51543
495,382.636,0.52106
498,383.128,0.52672
501,383.615,0.53235
504,384.107,0.53795
507,384.596,0.54371
510,385.089,0.55089
513,385.577,0.55703
516,386.072,0.56327
519,386.563,0.56918
522,387.056,0.57524
525,387.55,0.58127
528,388.042,0.5869
531,388.54,0.59267
534,389.033,0.5983
537,389.524,0.60375
540,390.019,0.60894
543,390.513,0.61419
546,391.013,0.61971
549,391.503,0.62481
552,392.003,0.63066
555,392.502,0.63622
558,392.996,0.64172
561,393.491,0.64763
564,393.99,0.65339
567,394.491,0.65943
570,394.984,0.66481
573,395.485,0.67037
576,395.987,0.67611
579,396.485,0.68228
582,396.983,0.68762
585,397.481,0.69309
588,397.984,0.69832
591,398.485,0.70361
594,398.982,0.70853
597,399.485,0.71385
600,399.987,0.71899
603,400.487,0.72402
606,400.992,0.72863
609,401.49,0.73356
612,401.99599,0.73828
615,402.50001,0.74339
618,403.001,0.74835
621,403.508,0.75344
624,404.01301,0.75825
627,404.516,0.76324
630,405.02,0.76816
633,405.527,0.77336
636,406.03,0.77847
639,406.53699,0.78317
642,407.04101,0.78828
645,407.549,0.79377
648,408.051,0.79889
651,408.557,0.80259
654,409.064,0.80615
657,409.572,0.81102
660,410.079,0.816
663,410.587,0.82132
666,411.09099,0.82628
669,411.598,0.83168
672,412.105,0.8366
675,412.613,0.84198
678,413.12,0.84693
681,413.62301,0.85245
684,414.13399,0.85794
687,414.63801,0.86288
690,415.146,0.86808
693,415.65,0.87402
696,416.159,0.87961
699,416.66401,0.88505
702,417.17,0.89083
705,417.678,0.89646
708,418.184,0.90166
711,418.68999,0.9071
714,419.19201,0.91261
717,419.698,0.91753
720,420.206,0.92308
723,420.711,0.92808
726,421.217,0.93321
729,421.72201,0.9384
732,422.225,0.94337
735,422.72899,0.94839
738,423.23501,0.95342
741,423.74,0.9584
744,424.24399,0.9638
747,424.747,0.96912
750,425.253,0.97407
753,425.75699,0.97951
756,426.26099,0.98475
759,426.768,0.99015
762,427.27199,1.00019
765,427.777,1.00619
768,428.275,1.01229
771,428.779,1.01781
774,429.284,1.02388
777,429.78699,1.02942
780,430.292,1.03484
783,430.792,1.04079
786,431.295,1.04615
789,431.799,1.05164
792,432.29999,1.05736
795,432.80401,1.06299
798,433.30601,1.06822
801,433.809,1.07394
804,434.309,1.07949
807,434.812,1.08537
810,435.31,1.09081
813,435.814,1.09683
816,436.31299,1.10236
819,436.81701,1.10805
822,437.31701,1.11356
825,437.818,1.11885
828,438.316,1.12426
831,438.81901,1.12967
834,439.31499,1.13518
837,439.81499,1.14081
840,440.31499,1.1464
843,440.816,1.15204
846,441.316,1.15762
849,441.816,1.16313
852,442.316,1.16844
855,442.81701,1.17465
858,443.31499,1.18003
861,443.814,1.18556
864,444.31299,1.19129
867,444.812,1.19695
870,445.311,1.20269
873,445.807,1.20805
876,446.308,1.21371
879,446.805,1.2203
882,447.30601,1.22733
885,447.803,1.23529
888,448.301,1.24223
891,448.799,1.24814
894,449.299,1.25423
897,449.794,1.25979
900,450.29101,1.26519
903,450.79101,1.27082
906,451.28499,1.27636
909,451.78499,1.28191
912,452.281,1.28685
915,452.78,1.29216
918,453.279,1.29722
921,453.775,1.30214
924,454.27,1.30701
927,454.769,1.31176
930,455.26501,1.31642
933,455.76301,1.32101
936,456.26099,1.3252
939,456.75899,1.3297
942,457.254,1.33375
945,457.751,1.3377
948,458.249,1.34159
951,458.743,1.34564
954,459.241,1.34925
957,459.738,1.35275
960,460.23501,1.356
963,460.73,1.35925
966,461.227,1.36236
969,461.723,1.36555
972,462.22001,1.36869
975,462.714,1.37167
978,463.212,1.37486
981,463.70701,1.37738
984,464.20299,1.38019
987,464.70099,1.3833
990,465.197,1.38621
993,465.69401,1.38894
996,466.191,1.39202
999,466.68999,1.39483
1002,467.189,1.39767
1005,467.682,1.40048
1008,468.182,1.40344
1011,468.68,1.40645
1014,469.17699,1.40955
1017,469.67299,1.41232
1020,470.17299,1.41547
1023,470.66801,1.41859
1026,471.16801,1.42178
1029,471.663,1.42539
1032,472.16199,1.42867
1035,472.65999,1.43222
1038,473.158,1.43598
1041,473.656,1.43997
1044,474.15301,1.44378
1047,474.65101,1.44773
1050,475.14899,1.45145
1053,475.648,1.45577
1056,476.14699,1.45998
1059,476.643,1.46449
1062,477.143,1.46831
1065,477.64001,1.47294
1068,478.13801,1.47688
1071,478.635,1.48085
1074,479.13399,1.48509
1077,479.633,1.48908
1080,480.129,1.49281
1083,480.628,1.49603
1086,481.128,1.50008
1089,481.62701,1.50308
1092,482.122,1.50674
1095,482.62,1.5101
1098,483.122,1.51358
1101,483.618,1.51668
1104,484.117,1.51935
1107,484.616,1.52238
1110,485.114,1.52466
1113,485.61201,1.52762
1116,486.11201,1.52945
1119,486.609,1.53173
1122,487.10599,1.53389
