Time,mass,HRR
s,g,kW
0,73.72,0.036900321
1,73.724344,0.026777027
2,73.728979,0.02092965
3,74.007302,0.019100075
4,74.236702,0.023882852
5,74.241619,0.039389912
6,74.164357,0.052246296
7,74.125479,0.065904996
8,74.254832,0.068104839
9,74.102498,0.065382432
10,74.017237,0.053930334
11,73.962231,0.021951766
12,73.866728,-0.019109122
13,73.754908,0.052481102
14,73.669275,0.294487838
15,73.607562,0.757459243
16,73.551027,1.247942746
17,73.514626,1.782638612
18,73.45201,2.444619442
19,73.382357,3.09760015
20,73.234203,3.655016482
21,73.064077,4.108764171
22,72.916593,4.540275593
23,72.661669,4.678006791
24,72.518858,4.995436168
25,72.35221,5.332690764
26,72.056858,5.365807598
27,71.751593,5.4069816
28,71.539327,5.49079172
29,71.291365,5.869931362
30,71.031807,5.833236799
31,70.765021,5.916194482
32,70.504827,5.960303368
33,70.220496,6.352343264
34,70.019301,6.182136986
35,69.903683,6.838172572
36,69.672572,6.348181486
37,69.405845,6.240534684
38,69.126009,6.316308542
39,68.83447,6.536273845
40,68.553049,6.479100764
41,68.262488,6.302528076
42,67.984172,6.348275396
43,67.697423,6.270293532
44,67.434075,6.792438102
45,67.169536,6.547306787
46,66.91709,6.543372089
47,66.630168,6.491357709
48,66.328774,6.361787058
49,66.054273,6.461706207
50,65.803957,6.416927563
51,65.531932,6.888749879
52,65.230725,6.569219134
53,64.945011,6.513839005
54,64.679252,6.67405995
55,64.416615,6.513709585
56,64.153432,6.640662716
57,63.879568,6.814290099
58,63.599481,6.655992493
59,63.320212,6.318477626
60,63.02593,6.653639309
61,62.741549,6.583825588
62,62.445892,6.569427333
63,62.147443,6.339150384
64,61.853896,6.738802459
65,61.576873,6.66735106
66,61.801444,6.569720466
67,61.824955,6.747526131
68,61.528019,7.366376222
69,61.162045,6.865134471
70,60.869231,6.680706899
71,60.578532,6.303020166
72,60.254138,6.784004271
73,59.945733,6.735679887
74,59.626377,7.018844363
75,59.314824,6.985992225
76,58.997094,6.774282683
77,58.666825,6.938580346
78,58.347789,6.993492267
79,58.05995,6.60803347
80,57.821998,6.760597966
81,57.536614,6.937579195
82,57.236968,6.625445052
83,56.921258,6.469709595
84,56.627932,6.65002289
85,56.332924,6.622342522
86,56.046771,6.95543526
87,55.714939,6.851247505
88,55.450287,6.480582831
89,55.416469,7.030892088
90,55.119498,6.633839957
91,54.760694,6.759443358
92,54.451185,6.830445964
93,54.108908,7.091496124
94,53.799177,6.79096489
95,53.439711,7.018782851
96,53.090351,6.887047678
97,52.979225,7.10066996
98,52.907328,7.005631232
99,52.654628,6.999784568
100,52.331766,6.838207832
101,52.010409,7.016577576
102,51.694195,7.177789359
103,51.371835,7.268636312
104,51.086569,7.609812187
105,50.793521,7.067815544
106,50.51277,7.405778915
107,50.197327,7.106707779
108,49.892726,6.980760014
109,49.600386,7.112220237
110,49.297241,7.345740098
111,48.969047,6.917394084
112,48.666459,6.967303044
113,48.384751,7.453696446
114,48.059115,7.084158809
115,47.646038,7.389304732
116,47.40824,7.201007699
117,47.102672,7.74644502
118,47.486231,7.333576099
119,46.822173,7.432744613
120,46.301367,7.348809345
121,45.960111,7.239566922
122,45.654563,7.574142094
123,45.346899,7.192424645
124,45.043542,7.722620243
125,44.704052,7.515012562
126,44.351172,8.156174663
127,44.078143,7.578077447
128,43.768162,7.253038786
129,43.468316,7.587182202
130,43.215242,7.385247035
131,42.947393,7.487321151
132,42.629472,7.477864392
133,42.301653,7.519154112
134,41.977907,7.839123002
135,41.644787,7.75803641
136,41.297844,8.783980666
137,40.928312,8.658601299
138,40.596218,8.268391931
139,40.269565,8.04670723
140,39.914853,7.737440069
141,39.524216,8.234681548
142,39.172444,7.968971297
143,38.807083,8.201122789
144,38.425956,8.07712836
145,38.071481,8.056692716
146,37.689203,8.324485393
147,37.331498,8.611063366
148,36.976826,8.799480077
149,36.861207,8.337108158
150,36.652363,9.153378002
151,36.273598,9.422071823
152,35.835159,8.811854141
153,35.424376,8.305361524
154,34.990777,8.60413321
155,34.600436,8.961103487
156,34.199896,8.883838661
157,33.816036,9.744820576
158,33.376209,8.976681429
159,32.966003,9.490815057
160,32.554703,9.36776187
161,32.19694,9.1674371
162,31.826998,9.946789436
163,31.415775,9.539234303
164,31.036021,9.758501514
165,30.618399,9.821617372
166,30.183872,8.977997174
167,29.832657,9.560723277
168,29.501272,9.310200016
169,29.062964,8.671416894
170,28.617147,9.381727703
171,28.179097,8.932776682
172,27.811232,9.179924431
173,27.468916,9.070371595
174,27.040692,9.875641263
175,26.659487,9.643921748
176,26.302417,9.326527185
177,25.901636,9.269005774
178,25.50894,10.13757881
179,25.171528,10.05554534
180,24.78195,9.935358035
