Time,mass,HRR,Back surface temperature 1,Back surface temperature 2
347,1.1395,121.0119048,,
348,1.285,117.9404762,,
349,2.0183,119.75,,
350,2.2986,118.3928571,,
351,2.3346,113.3095238,,
352,2.2001,113.1309524,,
353,2.1075,110.3571429,,
354,2.0357,109.3333333,,
355,2.1096,108.7380952,,
356,2.0657,107.9285714,,
357,2.0315,104.6071429,,
358,1.9444,101.2142857,,
359,1.8719,98.77380952,,
360,1.8433,97.73809524,,
361,2.007,97.35714286,,
362,1.874,95.96428571,,
363,1.7561,93.9047619,,
364,1.7374,94.9047619,,
365,1.6533,92.42857143,,
366,1.5753,87.25,,
367,1.641,88.14285714,,
368,1.5319,89.32142857,,
369,1.4407,87.1547619,,
370,1.4478,86.54761905,,
371,1.469,84.79761905,,
372,1.5705,82.4047619,,
373,1.4445,83.47619048,,
374,1.3569,80.21428571,,
375,1.3155,79.33333333,,
376,1.3443,79.05952381,,
377,1.3594,77.58333333,,
378,1.3578,75.4047619,,
379,1.2674,74.77380952,,
380,1.1959,73.07142857,,
381,1.295,72.38095238,,
382,1.2978,69.36904762,,
383,1.1891,70.79761905,,
384,1.1334,69.10714286,,
385,1.1201,65.64285714,,
386,0.96,63.77380952,,
387,0.9387,62.25,,
388,0.953,62.46428571,,
389,0.9704,60.45238095,,
390,1.0054,61.23809524,,
391,1.0201,59.57142857,,
392,0.9769,57.07142857,,
393,1.0465,55.01190476,,
394,0.3301,52.57142857,,
395,-0.5302,51.26190476,,
396,-0.7718,48.36904762,,
397,-0.7733,45.95238095,,
398,-0.7874,42.96428571,,
399,-0.7469,39.66666667,,
400,-0.7251,38.03571429,,
401,-0.8071,35.91666667,,
402,-0.7823,34.78571429,,
403,-0.8217,32.76190476,,
404,-0.8576,30.85714286,,
405,-0.9621,30.60714286,,
406,-0.9378,29.29761905,,
407,-0.9237,29.48809524,,
408,-0.8718,29.25,,
409,-0.8716,29.02380952,,
410,-0.891,27.47619048,,
411,-0.8774,26.61904762,,
412,-0.8799,26.95238095,,
413,-0.9186,26.25,,
414,-0.9135,25.71428571,,
415,-0.9485,25.35714286,,
416,-0.9396,24.29761905,,
417,-0.9043,24.8452381,,
418,-0.8928,24.82142857,,
419,-0.9439,25.33333333,,
420,-0.9642,24.46428571,,
421,-0.922,24.46428571,,
422,-0.9304,24.21428571,,
423,-0.9104,24.89285714,,
424,-0.9574,24.02380952,,
425,-1.0402,23.38095238,,
426,-1.0657,22.53571429,,
427,-1.0414,22.01190476,,
428,-1.0164,21.04761905,,
429,-1.0301,20.70238095,,
430,-1.033,20.20238095,,
431,-1.0425,19.78571429,,
432,-1.069,18.9047619,,
433,-1.0397,17.82142857,,
434,-1.045,16.47619048,,
435,-1.0367,15.8452381,,
436,-1.038,15.35714286,,
437,-1.0473,14.36904762,,
438,-1.1054,13.02380952,,
439,-1.0533,12.38095238,,
440,-1.0644,11.03571429,,
441,-1.0705,10.60714286,,
442,-1.0748,10.19047619,,
443,-1.0548,9.428571429,,
444,-1.0757,8.69047619,,
445,-1.0933,8.357142857,,
446,-1.0852,7.523809524,,
447,-1.1334,7.702380952,,
448,-1.1625,7.285714286,,
449,-1.1034,6.273809524,,
450,-1.0876,5.785714286,,
451,-1.1216,5.095238095,,
452,-1.0905,4.261904762,,
453,-1.0568,4.285714286,,
454,-1.1549,4.5,,
455,-1.1498,4.571428571,,
456,-1.1667,3.702380952,,
457,-1.1381,3.630952381,,
458,-1.0321,3.095238095,,
459,-1.0852,2.392857143,,
460,-1.098,2.547619048,,
461,-1.0911,1.75,,
462,-1.0944,0.761904762,,
463,-1.1023,-0.678571429,,
464,-1.1867,-1.571428571,,
465,-1.1877,-2.416666667,,
466,-1.1606,-3.226190476,,
467,-1.1401,-3.452380952,,
468,-1.1202,-4.404761905,,
469,-1.1806,-4.547619048,,
470,-1.0117,-4.404761905,,
471,-0.9838,-4.083333333,,
472,-1.0475,-4.047619048,,
473,-1.0919,-4.380952381,,
474,-1.1291,-5.238095238,,
475,-1.1643,-5.464285714,,
476,-1.1307,-5.464285714,,
477,-1.1592,-5.178571429,,
478,-1.1773,-5.30952381,,
479,-1.1318,-4.666666667,,
480,-1.1025,-4.595238095,,
481,-1.1429,-4.547619048,,
482,-1.071,-4.345238095,,
483,-1.11,-4.19047619,,
484,-1.1649,-3.44047619,,
485,-1.0517,-3.476190476,,
486,-1.0823,-3.511904762,,
487,-1.1214,-3.404761905,,
488,-1.1343,-3.928571429,,
489,-1.1524,-3.797619048,,
490,-1.1942,-4.130952381,,
491,-1.203,-4.476190476,,
492,-1.1966,-4.464285714,,
493,-1.1629,-4.333333333,,
494,-1.0859,-4.047619048,,
495,-1.0829,-3.976190476,,
496,-1.1754,-4.154761905,,
497,-1.1802,-4.226190476,,
498,-1.1225,-4.285714286,,
499,-1.0855,-4.095238095,,
500,-1.1473,-4.55952381,,
