Time,Temperature,Heat Flow
[s],[K],[mW/mg]
0,300.513,-0.00141
3,300.508,-0.00146
6,300.503,-0.00157
9,300.497,-0.00197
12,300.492,-0.00174
15,300.493,-0.00166
18,300.493,-0.000815
21,300.508,-0.000197
24,300.528,0.000675
27,300.554,0.0027
30,300.593,0.00455
33,300.645,0.00711
36,300.705,0.0101
39,300.788,0.0136
42,300.883,0.0178
45,300.994,0.0223
48,301.122,0.0273
51,301.273,0.0326
54,301.446,0.0385
57,301.635,0.0443
60,301.852,0.0505
63,302.088,0.0565
66,302.349,0.0626
69,302.634,0.0679
72,302.945,0.0735
75,303.277,0.0786
78,303.639,0.0841
81,304.019,0.0894
84,304.427,0.0946
87,304.862,0.10056
90,305.318,0.10685
93,305.799,0.11339
96,306.305,0.1208
99,306.833,0.12776
102,307.381,0.13507
105,307.948,0.14299
108,308.534,0.15105
111,309.146,0.15961
114,309.765,0.16795
117,310.406,0.17623
120,311.062,0.18502
123,311.733,0.19347
126,312.418,0.20216
129,313.109,0.21027
132,313.818,0.21862
135,314.532,0.2265
138,315.253,0.23436
141,315.981,0.24196
144,316.714,0.24917
147,317.454,0.25602
150,318.2,0.26245
153,318.944,0.26862
156,319.692,0.27413
159,320.438,0.27944
162,321.188,0.28439
165,321.934,0.28855
168,322.682,0.29273
171,323.423,0.29633
174,324.164,0.29952
177,324.898,0.30224
180,325.632,0.30479
183,326.358,0.30682
186,327.079,0.30861
189,327.792,0.30999
192,328.503,0.31106
195,329.206,0.3113
198,329.901,0.31215
201,330.59,0.31235
204,331.271,0.31207
207,331.947,0.31229
210,332.617,0.31171
213,333.274,0.3113
216,333.929,0.31087
219,334.575,0.30986
222,335.211,0.30899
225,335.843,0.30836
228,336.469,0.30725
231,337.085,0.30594
234,337.693,0.30534
237,338.299,0.30397
240,338.895,0.3031
243,339.484,0.30232
246,340.066,0.30111
249,340.647,0.30031
252,341.22,0.2994
255,341.789,0.2987
258,342.35,0.29823
261,342.909,0.29759
264,343.457,0.29691
267,344.008,0.29638
270,344.549,0.29599
273,345.092,0.29582
276,345.628,0.29574
279,346.159,0.29539
282,346.69,0.29534
285,347.216,0.2956
288,347.737,0.29604
291,348.256,0.29625
294,348.773,0.29677
297,349.292,0.29739
300,349.805,0.29776
303,350.316,0.29872
306,350.825,0.29949
309,351.334,0.30037
312,351.84,0.30171
315,352.345,0.30246
318,352.853,0.30329
321,353.354,0.30463
324,353.856,0.30564
327,354.358,0.30715
330,354.857,0.30814
333,355.36,0.30903
336,355.861,0.31019
339,356.359,0.31135
342,356.857,0.31182
345,357.355,0.31259
348,357.855,0.31338
351,358.354,0.31358
354,358.853,0.3142
357,359.35,0.3148
360,359.849,0.31475
363,360.345,0.31503
366,360.844,0.31526
369,361.338,0.31586
372,361.834,0.31588
375,362.333,0.31616
378,362.827,0.31655
381,363.327,0.31691
384,363.822,0.3169
387,364.322,0.31771
390,364.815,0.31801
393,365.312,0.31919
396,365.81,0.31941
399,366.302,0.32052
402,366.803,0.32136
405,367.296,0.32232
408,367.795,0.32351
411,368.289,0.32428
414,368.786,0.32525
417,369.285,0.32634
420,369.778,0.3274
