Time,Mass,HRR,Back Surface Temperature 1
64,66.062435,646.3321949,328.553
65,65.803284,631.2121915,330.258
66,65.525815,620.2672931,330.966
67,65.24829,617.7639735,332.018
68,64.99353,616.2060746,333.93
69,64.729381,616.1518784,334.771
70,64.458954,627.20836,335.835
71,64.209449,625.2481891,337.759
72,63.954859,632.3652772,339.63
73,63.671748,642.6474458,340.425
74,63.406814,647.6863645,341.621
75,63.137487,643.1458805,343.493
76,62.8667,640.3884629,344.18
77,62.588287,637.2563864,345.2
78,62.326976,629.8482226,346.969
79,62.06922,627.5668639,347.719
80,61.788303,654.8390364,348.801
81,61.5207,654.5988078,350.539
82,61.236073,646.1587099,351.264
83,60.941176,666.5119012,352.297
84,60.650766,667.9215227,354.045
85,60.353461,663.4418859,354.838
86,60.080225,691.0216731,355.875
87,59.82783,690.6941231,357.705
88,59.544712,677.9229629,359.519
89,59.25803,669.3499238,360.294
90,58.991678,660.3048186,361.398
91,58.716606,698.5110427,363.289
92,58.434749,728.92158,364.068
93,58.128156,715.6115113,365.094
94,57.819821,700.3131732,366.974
95,57.550583,709.0360312,367.689
96,57.28225,683.246683,368.763
97,56.986058,685.4619095,370.526
98,56.679247,703.4256168,371.304
99,56.379243,680.2205577,372.21
100,56.075471,678.7171437,373.839
101,55.750402,692.1984497,374.547
102,55.468797,692.4963351,375.514
103,55.216819,699.0438216,377.161
104,54.92018,706.3954898,378.772
105,54.619977,693.9779923,379.454
106,54.309146,706.0848851,380.319
107,53.979461,735.9412357,381.919
108,53.684417,750.1202338,382.617
109,53.405197,753.1512884,382.712
110,53.018212,725.3203711,385.445
111,52.753334,704.4047637,386.245
112,52.434128,706.2450431,387.333
113,52.128052,719.000101,389.139
114,51.83776,727.3852309,389.784
115,51.562584,729.8807853,390.439
116,51.292025,733.7829759,391.65
117,50.899164,729.2666853,393.341
118,50.618946,738.7556715,394.361
119,50.313385,725.1365949,396.204
120,50.006113,707.5960745,398.114
121,49.700048,704.2980685,398.875
122,49.371135,712.3972049,399.95
123,49.027731,732.0059808,401.888
124,48.73921,744.651017,402.618
125,48.476032,752.1878964,403.712
126,48.189384,751.285037,405.541
127,47.894964,750.4537252,406.358
128,47.590556,743.7240691,407.408
129,47.271795,761.2524279,409.38
130,46.962485,780.932987,410.169
131,46.653548,795.750137,411.248
132,46.341063,760.3926664,412.987
133,46.033558,729.6025192,413.76
134,45.737172,750.1172873,414.875
135,45.443732,771.211706,416.641
136,45.119432,782.7805098,418.372
137,44.787067,783.3094829,419.136
138,44.454922,744.9595235,420.096
139,44.122794,733.5068828,421.85
140,43.798998,747.9255653,422.633
141,43.467076,755.9686845,423.668
142,43.133042,781.6763369,425.351
143,42.787801,796.128764,425.976
144,42.464424,785.2564998,426.965
145,42.156677,783.9255591,428.634
146,41.839268,795.9673025,429.385
147,41.49831,803.9448455,430.368
148,41.164545,829.706153,432.102
149,40.819482,850.570922,432.882
150,40.483844,813.1814088,433.866
151,40.142073,770.8487832,435.602
152,39.793732,763.6406615,436.401
153,39.499595,774.7863017,437.52
154,39.195492,785.4329499,439.344
155,38.860763,800.2247896,441.141
156,38.526774,809.0363908,441.927
157,38.198034,821.8205164,442.98
158,37.874333,818.3232292,444.85
159,37.545602,811.4260538,445.551
160,37.194057,831.2553837,446.639
161,36.813991,830.6158937,448.539
162,36.462725,821.2119325,449.337
163,36.148932,823.4516913,450.36
164,35.818087,810.2745365,452.145
165,35.460198,802.2157951,452.926
166,35.114456,829.3383008,453.925
167,34.774337,825.0419339,455.669
168,34.419503,805.6358274,456.465
169,34.045998,837.1217602,457.4
170,33.687305,858.1648459,459.092
171,33.367923,863.9838427,460.789
172,33.032681,893.0351579,461.541
173,32.692954,880.5455143,462.567
174,32.365058,850.1233164,464.233
175,32.0263,844.6829056,464.939
176,31.677499,869.2157913,465.83
177,31.316,888.9546756,467.511
178,30.942368,892.6919193,468.311
179,30.585047,895.4262145,469.255
180,30.218038,881.5899773,471.039
181,29.85662,872.7008966,471.826
182,29.51413,871.1321639,472.784
183,29.162587,885.7935977,474.542
184,28.779388,901.5260975,475.363
185,28.404746,902.7856062,476.366
186,28.039768,903.4989729,478.188
187,27.646862,909.8456825,480.047
188,27.277078,884.550871,480.912
189,26.917615,926.0786354,481.901
190,26.535968,946.1752915,483.85
191,26.176663,919.1443288,484.747
192,25.785379,926.7219142,485.871
193,25.373533,926.3558455,487.924
194,24.982336,925.2050127,488.868
195,24.610828,910.2716419,490.03
196,24.237923,924.2038406,492.177
197,23.835369,951.3162214,493.18
198,23.445774,923.7147997,494.405
199,23.07534,941.6785581,496.705
200,22.694754,981.7514088,497.767
201,22.300198,933.6510939,499.109
202,21.899513,890.5132727,501.592
203,21.517239,890.876681,504.094
204,21.138715,921.5764271,505.214
205,20.750452,944.9429602,506.758
206,20.370654,954.888925,509.532
207,19.978509,962.337634,510.799
208,19.577953,942.4210452,512.468
209,19.190866,989.9897359,515.569
210,18.814423,1043.616302,516.937
211,18.433989,991.1375365,518.867
212,18.059107,945.2513495,521.913
213,17.67417,953.9219544,524.45
214,17.176706,992.1374807,526.066
215,16.888129,1051.243944,528.993
216,16.282449,961.4412411,534.373
217,15.941906,993.213407,537.562
218,15.541342,1001.679928,543.647
219,15.118332,1000.291934,546.495
220,14.693599,1031.750589,550.043
221,14.280528,1063.361733,556.263
222,13.854932,1013.650662,562.351
223,13.406596,961.2716496,565.064
224,12.977627,1002.251293,568.446
225,12.545876,1056.312826,574.611
226,12.082068,1078.158466,577.461
227,11.620313,1031.099553,580.587
228,11.201806,1123.229849,586.264
229,10.786688,1236.884061,588.813
230,10.347136,1151.06209,591.894
231,9.894865,1064.7919,597.594
232,9.42643,1070.729963,600.093
233,8.935844,1161.797332,603.217
234,8.448062,1211.105764,609.297
235,7.995606,1215.196824,612.156
236,7.528164,1155.081896,615.43
237,7.042406,1144.910791,621.285
238,6.558101,1196.855593,625.846
239,6.079651,1204.089022,627.459
240,5.590996,1227.557743,629.181
241,5.071481,1208.516557,632.486
242,4.577536,1160.384901,633.973
243,4.110958,1125.00838,636.466
244,3.646769,1065.501812,641.672
245,3.212027,993.8829019,644.328
246,2.793928,965.9221214,648.452
247,2.382765,1051.973277,657.303
248,1.992321,1068.885463,661.812
249,1.602933,961.1302327,669.277
250,1.250223,876.8508509,686.059
251,0.954459,791.0560251,694.428
252,0.676034,722.2084326,709.193
253,0.413272,659.1152803,742.869
254,0.177593,559.7748998,788.96
255,-0.038036,522.3251998,811.861
256,-0.218755,492.6864702,836.924
257,-0.374396,417.815469,898.345
258,-0.535851,342.2209467,931.806
259,-0.681606,318.0183133,959.855
260,-0.785713,298.1235704,1012.86
261,-0.852646,252.9587334,1037.028
262,-0.910645,238.0710443,1038.249
263,-0.977271,225.2317672,1029.904
264,-1.040734,191.1353679,1022.36
265,-1.101084,174.5441558,1008.764
266,-1.177744,162.06881,983.205
267,-1.24341,141.322837,971.675
268,-1.270172,133.0058142,961.373
269,-1.308224,126.1672379,945.707
270,-1.359586,113.2993379,934.83
271,-1.388136,108.0560854,930.861
272,-1.412449,103.0217661,926.27
273,-1.456892,91.03527067,912.537
274,-1.497391,84.77703893,904.55
275,-1.51313,81.26392775,894.819
276,-1.503216,73.2767108,873.282
277,-1.512604,65.270538,862.015
278,-1.550298,62.90025267,855.465
279,-1.584694,60.08891103,844.489
280,-1.611905,54.82046166,840.081
281,-1.619142,52.62191648,832.29
282,-1.615464,50.27911078,822.934
283,-1.62703,46.52579743,820.328
284,-1.664653,45.21488998,817.946
285,-1.701539,43.24418651,811.287
286,-1.742804,38.63616833,807.416
287,-1.770314,36.13362855,802.744
288,-1.762069,34.13328058,798.943
289,-1.751356,30.65360709,794.407
290,-1.755956,28.76296583,790.677
291,-1.746849,26.71370741,791.272
292,-1.74385,23.95509729,787.976
293,-1.777355,21.47757402,784.909
294,-1.808529,20.39356062,785.141
295,-1.788354,19.36005309,783.762
296,-1.777502,17.43538215,782.424
297,-1.805704,16.65768151,780.431
298,-1.829635,15.34457835,776.536
299,-1.841388,13.37782622,774.682
300,-1.839586,12.83164422,772.56
301,-1.83768,12.44450111,769.557
302,-1.843225,11.00913406,768.514
303,-1.850852,10.19467213,764.413
304,-1.842751,9.483451483,762.6
305,-1.841632,8.253313951,763.086
306,-1.989287,7.639640439,762.217
307,-2.236931,6.978957458,762.179
308,-2.374,5.948998388,761.776
309,-2.454884,5.572436875,761.458
310,-2.351126,4.874678127,758.889
311,-2.025555,4.29197913,757.155
312,-1.823225,4.328966718,757.53
313,-1.807577,4.324033407,758.727
314,-1.824255,4.025225953,759.182
315,-1.841122,3.819999229,758.61
316,-1.846092,3.796270675,758.929
317,-1.826256,3.785808217,758.405
318,-1.810715,3.706571315,757.741
319,-1.804156,3.600270043,759.437
320,-1.816982,3.604124207,759.228
321,-1.836631,3.551070736,757.771
322,-1.86361,3.496489759,757.648
323,-1.889469,3.832155848,761.149
324,-1.878375,3.837324148,764.641
325,-1.849227,3.68537778,765.168
326,-1.851295,3.443822136,764.685
327,-1.875697,3.132171052,764.821
328,-1.876951,3.047440704,765.201
329,-1.884081,3.04420846,767.053
330,-1.903617,2.630586569,769.694
331,-1.902044,2.52645509,770.777
332,-1.890118,2.694514939,770.271
333,-1.887,2.613353422,768.651
334,-1.903169,2.431474598,767.683
335,-1.929645,2.378906521,765.435
336,-1.934139,1.964737955,762.101
337,-1.920919,1.656100759,760.869
338,-1.912895,1.69966341,761.542
339,-1.910805,1.844936403,762.013
340,-1.908897,1.765506004,763.668
341,-1.91868,1.639650791,765.011
342,-1.934417,1.637998576,764.543
343,-1.929295,1.607746676,765.438
344,-1.91,1.171856126,767.529
345,-1.897137,0.847746016,768.322
346,-1.90368,1.002752755,767.214
347,-1.910859,1.17346866,765.914
348,-1.920423,1.19390183,763.634
349,-1.94996,0.613195189,760.391
350,-1.967344,0.555078076,759.176
351,-1.954375,0.848385226,757.164
352,-1.941051,1.051383332,755.473
353,-1.936872,1.575474258,755.419
