Time,Temperature,Mass
[s],[K],[mg]
0,301.152,3.09388
5,301.115,3.09366
10,301.089,3.09372
15,301.043,3.0937
20,301.001,3.09359
25,300.977,3.09339
30,300.951,3.0938
35,300.915,3.0936
40,300.892,3.09362
45,300.861,3.09368
50,300.825,3.09329
55,300.809,3.09315
60,300.811,3.0935
65,300.774,3.09354
70,300.748,3.09321
75,300.732,3.09303
80,300.711,3.09303
85,300.698,3.09364
90,300.686,3.09383
95,300.671,3.09346
100,300.655,3.09311
105,300.634,3.09302
110,300.616,3.09299
115,300.613,3.09299
120,300.594,3.09299
125,300.58,3.09299
130,300.578,3.09299
135,300.571,3.09318
140,300.554,3.09357
145,300.538,3.09369
150,300.538,3.09333
155,300.52,3.0933
160,300.507,3.09384
165,300.516,3.09345
170,300.503,3.09355
175,300.482,3.09388
180,300.478,3.09352
185,300.471,3.09313
190,300.457,3.09346
195,300.452,3.0937
200,300.447,3.0937
205,300.448,3.09326
210,300.442,3.09304
215,300.425,3.09299
220,300.42,3.09299
225,300.415,3.09299
230,300.417,3.09299
235,300.397,3.09299
240,300.396,3.09299
245,300.394,3.09299
250,300.39,3.09299
255,300.386,3.09299
260,300.379,3.09311
265,300.385,3.09321
270,300.375,3.09301
275,300.36,3.09299
280,300.362,3.09299
285,300.352,3.09299
290,300.354,3.09299
295,300.337,3.09298
300,300.346,3.09189
305,300.371,3.09129
310,300.517,3.09368
315,300.713,3.09409
320,300.955,3.09377
325,301.233,3.09345
330,301.537,3.09324
335,301.855,3.09305
340,302.187,3.09301
345,302.516,3.09278
350,302.857,3.09263
355,303.212,3.09263
360,303.555,3.09263
365,303.91,3.09264
370,304.282,3.09254
375,304.644,3.09242
380,305.014,3.09239
385,305.385,3.09228
390,305.771,3.09244
395,306.154,3.09249
400,306.544,3.09238
405,306.94,3.09215
410,307.332,3.09208
415,307.725,3.09202
420,308.127,3.0919
425,308.526,3.09185
430,308.929,3.09189
435,309.325,3.09189
440,309.738,3.09185
445,310.125,3.09181
450,310.54,3.09168
455,310.934,3.09165
460,311.337,3.09155
465,311.751,3.09143
470,312.148,3.09126
475,312.547,3.09121
480,312.955,3.09122
485,313.369,3.09119
490,313.754,3.09132
495,314.16,3.09131
500,314.566,3.09129
505,314.971,3.09115
510,315.374,3.09117
515,315.781,3.09118
520,316.186,3.09117
525,316.589,3.09106
530,316.986,3.09092
535,317.383,3.09089
540,317.777,3.09076
545,318.183,3.09081
550,318.587,3.09085
555,318.99,3.091
560,319.386,3.091
565,319.796,3.09088
570,320.181,3.09095
575,320.582,3.09086
580,320.989,3.09072
585,321.372,3.09065
590,321.789,3.0905
595,322.185,3.09053
600,322.592,3.09055
605,322.985,3.09053
610,323.383,3.09038
615,323.779,3.09028
620,324.162,3.0903
625,324.572,3.09045
630,324.966,3.09048
635,325.367,3.09035
640,325.762,3.09031
645,326.162,3.09041
650,326.551,3.09046
655,326.951,3.09016
660,327.354,3.09013
665,327.74,3.09004
670,328.143,3.09
675,328.533,3.0899
680,328.934,3.08994
685,329.327,3.08998
690,329.726,3.08997
695,330.113,3.09001
700,330.514,3.09007
705,330.918,3.09005
710,331.32,3.08986
715,331.708,3.08981
720,332.104,3.08972
725,332.5,3.08977
730,332.891,3.08957
735,333.276,3.0895
740,333.68,3.08933
745,334.075,3.08929
750,334.472,3.08925
755,334.865,3.08931
760,335.259,3.08934
765,335.665,3.08941
770,336.057,3.08944
775,336.455,3.08942
780,336.849,3.08938
785,337.248,3.08935
790,337.642,3.08945
795,338.045,3.08938
800,338.445,3.08954
805,338.837,3.08948
810,339.233,3.08942
815,339.639,3.08927
820,340.022,3.08918
825,340.426,3.08907
830,340.809,3.08928
835,341.212,3.08924
840,341.611,3.08933
845,342.009,3.08923
850,342.402,3.08901
855,342.805,3.08888
860,343.194,3.08885
865,343.591,3.08891
870,343.985,3.08887
875,344.392,3.08884
880,344.781,3.08863
885,345.185,3.08865
890,345.585,3.08851
895,345.991,3.08843
900,346.37,3.0883
905,346.77,3.08842
910,347.168,3.0885
915,347.573,3.08857
920,347.966,3.08864
925,348.365,3.08851
930,348.774,3.08818
935,349.16,3.08817
940,349.56,3.0882
945,349.976,3.08824
950,350.367,3.08825
955,350.77,3.08818
960,351.16,3.08823
965,351.567,3.08814
970,351.963,3.08803
975,352.363,3.08787
980,352.756,3.08775
985,353.15,3.08782
990,353.555,3.08796
995,353.954,3.08784
1000,354.358,3.0878
1005,354.767,3.08791
1010,355.156,3.08796
1015,355.553,3.08793
1020,355.967,3.0879
1025,356.36,3.08774
1030,356.768,3.08763
1035,357.167,3.08771
