Time,Temperature,Mass
[s],[K],[mg]
0,301.319,3.12678
10,301.25,3.12687
20,301.165,3.12656
30,301.095,3.12622
40,301.03,3.12629
50,300.979,3.12646
60,300.93,3.12617
70,300.894,3.12634
80,300.848,3.12601
90,300.815,3.12639
100,300.767,3.12604
110,300.738,3.126
120,300.702,3.126
130,300.673,3.126
140,300.66,3.12621
150,300.623,3.12631
160,300.603,3.12611
170,300.577,3.126
180,300.574,3.126
190,300.546,3.126
200,300.52,3.12519
210,300.517,3.125
220,300.492,3.125
230,300.478,3.125
240,300.468,3.12509
250,300.439,3.12545
260,300.44,3.12564
270,300.424,3.12593
280,300.421,3.12599
290,300.418,3.126
300,300.398,3.12514
310,300.469,3.12592
320,300.659,3.12584
330,300.909,3.12568
340,301.216,3.12552
350,301.517,3.12552
360,301.849,3.12548
370,302.22,3.12544
380,302.586,3.1253
390,302.976,3.12526
400,303.366,3.12516
410,303.756,3.12509
420,304.156,3.1251
430,304.577,3.12494
440,304.967,3.12466
450,305.368,3.12445
460,305.781,3.12466
470,306.182,3.12437
480,306.589,3.12436
490,306.977,3.12421
500,307.389,3.12425
510,307.781,3.12404
520,308.192,3.12425
530,308.574,3.12418
540,308.98,3.12421
550,309.36,3.12405
560,309.75,3.1237
570,310.14,3.12364
580,310.53,3.12372
590,310.931,3.12369
600,311.316,3.12367
610,311.723,3.12377
620,312.099,3.12346
630,312.499,3.12344
640,312.892,3.12328
650,313.288,3.12344
660,313.663,3.12341
670,314.06,3.12336
680,314.457,3.12327
690,314.841,3.12287
700,315.237,3.12303
710,315.623,3.12275
720,316.019,3.12277
730,316.402,3.12258
740,316.794,3.12273
750,317.19,3.12259
760,317.578,3.12256
770,317.964,3.12234
780,318.359,3.12217
790,318.742,3.12215
800,319.12,3.12219
810,319.519,3.12221
820,319.904,3.12226
830,320.291,3.12222
840,320.673,3.12206
850,321.064,3.12221
860,321.47,3.12214
870,321.858,3.1222
880,322.241,3.12214
890,322.622,3.12202
900,323.03,3.12198
910,323.418,3.12184
920,323.805,3.1218
930,324.19,3.12166
940,324.585,3.12147
950,324.969,3.12151
960,325.361,3.12157
970,325.752,3.12147
980,326.144,3.12158
990,326.531,3.12151
1000,326.919,3.12138
1010,327.316,3.12145
1020,327.7,3.12137
1030,328.092,3.12135
1040,328.48,3.12123
1050,328.88,3.12136
1060,329.263,3.12126
1070,329.658,3.12103
1080,330.038,3.12116
1090,330.434,3.12114
1100,330.821,3.12128
1110,331.215,3.12134
1120,331.597,3.1212
1130,331.997,3.12104
1140,332.381,3.12111
1150,332.768,3.121
1160,333.163,3.12104
1170,333.558,3.12109
1180,333.952,3.12094
1190,334.342,3.1205
1200,334.735,3.12076
1210,335.133,3.12094
1220,335.518,3.12082
1230,335.911,3.1207
1240,336.306,3.12085
1250,336.693,3.12079
1260,337.087,3.12081
1270,337.488,3.12083
1280,337.885,3.12068
1290,338.275,3.12044
1300,338.655,3.12041
1310,339.057,3.12044
1320,339.452,3.12047
1330,339.846,3.12069
1340,340.249,3.12081
1350,340.646,3.12052
1360,341.03,3.12064
1370,341.424,3.1204
1380,341.818,3.12053
1390,342.211,3.12063
1400,342.607,3.12049
1410,343.006,3.12044
1420,343.394,3.12051
1430,343.787,3.12061
1440,344.183,3.12036
1450,344.579,3.12031
1460,344.982,3.12026
1470,345.357,3.12033
1480,345.765,3.12035
1490,346.166,3.12035
1500,346.557,3.12026
1510,346.96,3.12012
1520,347.35,3.12016
1530,347.738,3.12027
1540,348.144,3.12039
1550,348.538,3.12025
1560,348.932,3.12
1570,349.335,3.12002
1580,349.74,3.12002
1590,350.129,3.12021
1600,350.534,3.12037
1610,350.937,3.1201
1620,351.321,3.11997
1630,351.723,3.11987
1640,352.116,3.12
1650,352.509,3.11995
1660,352.904,3.12002
1670,353.309,3.11988
1680,353.703,3.11994
1690,354.103,3.12011
1700,354.514,3.11989
1710,354.902,3.1196
1720,355.294,3.1198
1730,355.697,3.11983
1740,356.097,3.11973
1750,356.504,3.1197
1760,356.894,3.1194
1770,357.297,3.11971
1780,357.701,3.1196
1790,358.097,3.11943
1800,358.489,3.11917
1810,358.905,3.11923
1820,359.289,3.1191
1830,359.7,3.1191
1840,360.098,3.11914
1850,360.506,3.11919
1860,360.898,3.11891
1870,361.297,3.11884
1880,361.698,3.11901
1890,362.107,3.119
1900,362.509,3.11881
1910,362.909,3.11873
1920,363.301,3.1189
1930,363.702,3.11875
1940,364.114,3.11844
1950,364.513,3.11861
1960,364.915,3.11862
1970,365.322,3.11835
1980,365.712,3.11821
1990,366.114,3.11865
2000,366.523,3.11853
2010,366.924,3.11821
2020,367.335,3.11842
2030,367.737,3.11846
2040,368.131,3.11801
2050,368.543,3.11814
2060,368.941,3.11816
2070,369.345,3.11805
2080,369.749,3.11806
2090,370.151,3.11819
2100,370.554,3.11781
2110,370.961,3.11784
2120,371.355,3.1178
2130,371.775,3.11765
2140,372.171,3.11765
2150,372.585,3.11785
2160,372.977,3.11772
2170,373.376,3.11743
2180,373.792,3.11781
2190,374.184,3.11753
2200,374.595,3.11754
2210,375,3.11759
2220,375.412,3.11721
2230,375.818,3.11721
2240,376.227,3.11758
2250,376.626,3.11718
2260,377.025,3.11717
2270,377.44,3.11711
2280,377.85,3.11695
2290,378.256,3.11709
2300,378.655,3.11688
2310,379.059,3.11694
2320,379.473,3.11695
2330,379.878,3.11658
2340,380.277,3.11691
2350,380.685,3.11653
2360,381.095,3.1167
2370,381.507,3.11688
2380,381.904,3.11655
2390,382.313,3.11657
2400,382.72,3.11641
2410,383.113,3.11615
2420,383.523,3.11641
2430,383.935,3.11581
2440,384.356,3.11601
2450,384.753,3.1161
2460,385.167,3.11573
2470,385.568,3.11595
2480,385.981,3.1156
2490,386.386,3.11567
2500,386.795,3.11532
2510,387.196,3.1155
2520,387.61,3.1155
2530,388.021,3.11513
2540,388.423,3.11526
2550,388.835,3.11487
2560,389.24,3.11492
2570,389.647,3.11429
2580,390.049,3.11478
2590,390.465,3.11423
2600,390.873,3.11437
2610,391.291,3.11433
2620,391.684,3.11415
2630,392.104,3.1144
2640,392.497,3.11409
2650,392.913,3.11425
2660,393.319,3.11422
2670,393.732,3.11403
2680,394.139,3.1137
2690,394.545,3.11394
2700,394.955,3.11394
2710,395.367,3.11377
2720,395.776,3.11385
2730,396.179,3.11332
2740,396.587,3.11375
2750,397.006,3.11312
2760,397.423,3.11336
2770,397.833,3.113
2780,398.236,3.11291
2790,398.641,3.11286
2800,399.048,3.11289
2810,399.468,3.11226
2820,399.873,3.11263
2830,400.291,3.11212
2840,400.705,3.11244
2850,401.116,3.11205
2860,401.521,3.112
2870,401.93,3.11194
2880,402.344,3.11167
2890,402.755,3.11176
2900,403.171,3.11111
2910,403.57,3.11147
2920,404.002,3.11111
2930,404.404,3.1111
2940,404.811,3.11062
2950,405.229,3.11025
2960,405.639,3.1103
2970,406.047,3.11069
2980,406.453,3.11024
2990,406.872,3.11002
3000,407.284,3.11003
3010,407.685,3.10955
3020,408.097,3.10987
3030,408.513,3.10912
3040,408.93,3.10926
3050,409.345,3.10903
3060,409.747,3.10858
3070,410.167,3.10899
3080,410.579,3.10836
3090,410.991,3.10881
3100,411.404,3.10828
3110,411.8,3.10804
3120,412.233,3.10812
3130,412.642,3.10763
3140,413.055,3.10791
3150,413.465,3.1075
3160,413.874,3.10741
3170,414.288,3.10736
3180,414.702,3.10709
3190,415.112,3.10736
3200,415.52,3.107
3210,415.933,3.10673
3220,416.343,3.10682
3230,416.759,3.10609
3240,417.176,3.10622
3250,417.588,3.10604
3260,418.001,3.10558
3270,418.413,3.10597
3280,418.824,3.10536
3290,419.236,3.10546
3300,419.655,3.10523
3310,420.062,3.1049
3320,420.476,3.10493
3330,420.885,3.10469
3340,421.296,3.10405
3350,421.72,3.10425
3360,422.13,3.10398
3370,422.548,3.10324
3380,422.948,3.10389
3390,423.368,3.10316
3400,423.782,3.10306
3410,424.204,3.10314
3420,424.612,3.10254
3430,425.043,3.10289
3440,425.441,3.10238
3450,425.863,3.10201
3460,426.275,3.10214
3470,426.69,3.10194
3480,427.105,3.10121
3490,427.53,3.10192
3500,427.944,3.10123
3510,428.354,3.10132
3520,428.777,3.10117
3530,429.188,3.10094
3540,429.604,3.10083
3550,430.017,3.10071
3560,430.426,3.10006
3570,430.839,3.09982
3580,431.254,3.09993
3590,431.672,3.09959
3600,432.088,3.09895
3610,432.503,3.09923
3620,432.912,3.09904
3630,433.334,3.09885
3640,433.745,3.09823
3650,434.16,3.09873
3660,434.568,3.09809
3670,434.989,3.09783
3680,435.407,3.0979
3690,435.825,3.09785
3700,436.233,3.09711
3710,436.658,3.09713
3720,437.067,3.09706
3730,437.488,3.0968
3740,437.907,3.09608
3750,438.317,3.09609
3760,438.731,3.09615
3770,439.148,3.09599
3780,439.563,3.09514
3790,439.982,3.09541
3800,440.392,3.09512
3810,440.803,3.09469
3820,441.222,3.09397
3830,441.64,3.09452
3840,442.058,3.09412
3850,442.466,3.09394
3860,442.886,3.09315
3870,443.31,3.0936
3880,443.723,3.09346
3890,444.141,3.09306
3900,444.556,3.09219
3910,444.975,3.09225
3920,445.386,3.0923
3930,445.81,3.09202
3940,446.222,3.09177
3950,446.634,3.09124
3960,447.051,3.09145
3970,447.47,3.09103
3980,447.882,3.09056
3990,448.307,3.09002
4000,448.727,3.08954
4010,449.133,3.08999
4020,449.558,3.08966
4030,449.975,3.08903
4040,450.397,3.08856
4050,450.804,3.08882
4060,451.221,3.08866
4070,451.639,3.08797
4080,452.063,3.08773
4090,452.477,3.087
4100,452.894,3.08712
4110,453.314,3.08712
4120,453.739,3.08699
4130,454.144,3.08627
4140,454.567,3.086
4150,454.981,3.08536
4160,455.401,3.08501
4170,455.818,3.08458
4180,456.239,3.08402
4190,456.662,3.08441
4200,457.071,3.08403
4210,457.483,3.08394
4220,457.913,3.08317
4230,458.321,3.08296
4240,458.745,3.08219
4250,459.161,3.082
4260,459.578,3.08153
4270,459.995,3.08101
4280,460.412,3.08064
4290,460.831,3.08068
4300,461.248,3.08088
4310,461.67,3.0801
4320,462.086,3.07999
4330,462.505,3.07929
4340,462.92,3.07901
4350,463.344,3.07849
4360,463.752,3.07802
4370,464.186,3.07768
4380,464.597,3.07704
4390,465.016,3.0768
4400,465.43,3.07607
4410,465.851,3.07597
4420,466.262,3.07526
4430,466.687,3.07529
4440,467.1,3.07557
4450,467.526,3.07505
4460,467.941,3.07451
4470,468.364,3.07403
4480,468.779,3.0739
4490,469.192,3.07328
4500,469.608,3.07302
4510,470.035,3.07297
4520,470.447,3.07221
4530,470.87,3.07185
4540,471.291,3.07155
4550,471.704,3.07194
4560,472.117,3.07117
4570,472.537,3.07102
4580,472.952,3.07054
4590,473.366,3.07003
4600,473.787,3.07001
4610,474.211,3.06993
4620,474.631,3.06985
4630,475.054,3.06908
4640,475.459,3.0689
4650,475.887,3.06874
4660,476.301,3.06901
4670,476.718,3.06882
4680,477.147,3.06809
4690,477.567,3.06826
4700,477.978,3.06822
4710,478.386,3.06801
4720,478.808,3.06776
4730,479.219,3.06743
4740,479.648,3.06796
4750,480.065,3.06721
4760,480.49,3.06721
4770,480.905,3.06756
4780,481.329,3.06703
4790,481.748,3.06687
4800,482.157,3.06674
4810,482.576,3.06699
4820,482.995,3.0665
4830,483.418,3.06609
4840,483.844,3.06662
4850,484.262,3.06597
4860,484.67,3.06589
4870,485.091,3.06564
4880,485.521,3.06598
4890,485.938,3.06579
4900,486.346,3.06509
4910,486.767,3.06567
4920,487.189,3.06543
4930,487.61,3.06502
4940,488.028,3.06492
4950,488.437,3.06493
4960,488.858,3.06501
4970,489.281,3.06462
4980,489.696,3.06405
4990,490.113,3.06418
5000,490.543,3.06421
5010,490.962,3.06401
5020,491.372,3.06349
5030,491.79,3.06342
5040,492.205,3.06389
5050,492.627,3.06312
5060,493.05,3.06299
5070,493.461,3.06295
5080,493.882,3.0629
5090,494.307,3.06275
5100,494.72,3.062
5110,495.147,3.06202
5120,495.575,3.06212
5130,495.986,3.06202
5140,496.404,3.06197
5150,496.828,3.06123
5160,497.23,3.061
5170,497.652,3.0611
5180,498.078,3.06104
5190,498.5,3.06096
5200,498.916,3.0602
5210,499.327,3.06
5220,499.752,3.05969
5230,500.169,3.05917
5240,500.589,3.05953
5250,501.01,3.05942
5260,501.427,3.05902
5270,501.85,3.05874
5280,502.268,3.05805
5290,502.696,3.05799
5300,503.117,3.05751
5310,503.531,3.057
5320,503.953,3.05685
5330,504.367,3.05611
5340,504.789,3.05599
5350,505.201,3.05592
5360,505.623,3.05516
5370,506.047,3.05514
5380,506.456,3.05461
5390,506.879,3.05403
5400,507.302,3.05392
5410,507.721,3.05324
5420,508.141,3.05333
5430,508.561,3.05328
5440,508.982,3.05212
5450,509.398,3.05198
5460,509.82,3.05128
5470,510.245,3.05101
5480,510.662,3.05094
5490,511.077,3.05018
5500,511.49,3.05
5510,511.912,3.04989
5520,512.339,3.04916
5530,512.754,3.04854
5540,513.174,3.04794
5550,513.593,3.0471
5560,514.015,3.04699
5570,514.43,3.04673
5580,514.854,3.04615
5590,515.261,3.0461
5600,515.687,3.04502
5610,516.108,3.04403
5620,516.525,3.044
5630,516.934,3.04359
5640,517.359,3.0429
5650,517.784,3.04202
5660,518.206,3.04117
5670,518.611,3.04091
5680,519.042,3.04028
5690,519.464,3.03908
5700,519.88,3.039
5710,520.297,3.03848
5720,520.726,3.03709
5730,521.132,3.037
5740,521.563,3.03629
5750,521.976,3.03514
5760,522.405,3.03478
5770,522.817,3.03324
5780,523.243,3.033
5790,523.649,3.03253
5800,524.071,3.03106
5810,524.493,3.03099
5820,524.907,3.02947
5830,525.325,3.02892
5840,525.748,3.02808
5850,526.173,3.02724
5860,526.589,3.02607
5870,527.012,3.02595
5880,527.429,3.02461
5890,527.844,3.02369
5900,528.275,3.02301
5910,528.687,3.0219
5920,529.101,3.0207
5930,529.521,3.01996
5940,529.949,3.01866
5950,530.36,3.01715
5960,530.786,3.01635
5970,531.209,3.01521
5980,531.624,3.01384
5990,532.046,3.01299
6000,532.466,3.01126
6010,532.887,3.0101
6020,533.311,3.00922
6030,533.728,3.00748
6040,534.148,3.00625
6050,534.563,3.00512
6060,534.996,3.00332
6070,535.41,3.00205
6080,535.831,3.00078
6090,536.248,2.99889
6100,536.67,2.99729
6110,537.086,2.99614
6120,537.505,2.99406
6130,537.928,2.99277
6140,538.341,2.99136
6150,538.768,2.98946
6160,539.185,2.9877
6170,539.601,2.98628
6180,540.031,2.98419
6190,540.44,2.98236
6200,540.873,2.98082
6210,541.28,2.97926
6220,541.703,2.97695
6230,542.117,2.97495
6240,542.536,2.97335
6250,542.959,2.9708
6260,543.381,2.9688
6270,543.797,2.96701
6280,544.219,2.96449
6290,544.64,2.9625
6300,545.06,2.96043
6310,545.473,2.95785
6320,545.896,2.9554
6330,546.316,2.95341
6340,546.727,2.95074
6350,547.15,2.94811
6360,547.574,2.94609
6370,547.984,2.94315
6380,548.41,2.94085
6390,548.832,2.93845
6400,549.253,2.93533
6410,549.677,2.93275
6420,550.092,2.93036
6430,550.518,2.92776
6440,550.934,2.92446
6450,551.349,2.92181
6460,551.775,2.91884
6470,552.185,2.91572
6480,552.61,2.913
6490,553.029,2.9098
6500,553.455,2.90636
6510,553.875,2.90352
