Time,Mass,HRR,Back Surface Temperature
102,50.181566,,411.78
103,50.09845,,413.431
104,49.747485,,415.239
105,49.312156,807.1610896,416.834
106,48.44795,,418.464
107,48.204674,,419.954
108,47.76614,,421.892
109,47.27063,,423.398
110,47.019274,793.1441747,425.004
111,46.956476,,426.913
112,46.799453,,428.43
113,46.285506,,430.142
114,45.448453,,431.695
115,45.377353,873.8808109,433.2
116,45.214985,,435.16
117,44.927654,,436.63
118,44.054007,,438.269
119,43.804696,,440.253
120,43.706037,841.8803132,441.836
121,43.352321,,443.598
122,43.126576,,445.534
123,42.752414,,447.248
124,42.098614,,449.072
125,41.482091,872.7148028,450.911
126,41.220905,,452.69
127,41.013369,,454.33
128,40.824052,,456.224
129,40.539685,,457.976
130,39.813207,813.4816164,459.645
131,39.588593,,461.378
132,39.398576,,463.529
133,38.88593,,465.229
134,38.042067,,467.143
135,37.537915,936.5352717,469.268
136,37.304705,,471.1
137,37.183449,,473.104
138,36.922706,,474.885
139,36.243483,,477.202
140,35.915192,994.1395007,479.212
141,35.658356,,481.116
142,35.181142,,483.188
143,34.841983,,485.49
144,34.639306,,487.541
145,33.702177,909.8098771,489.717
146,33.401331,,492.103
147,33.315113,,494.298
148,33.053334,,496.539
149,32.482547,,499.009
150,32.121278,967.2244009,501.331
151,31.768388,,503.942
152,31.124111,,505.802
153,30.408701,,508.597
154,30.185233,,510.902
155,29.923676,1060.914843,513.273
156,29.48065,,516.178
157,29.238216,,518.465
158,28.962695,,521.324
159,27.657624,,523.682
160,27.21775,1206.406914,525.983
161,26.85669,,528.759
162,26.443994,,531.643
163,26.063003,,534.811
164,25.808034,,538.104
165,25.039089,1048.799515,540.908
166,25.052724,,544.304
167,25.003927,,548.271
168,24.64747,,552.95
169,23.75277,,557.341
170,22.739989,1096.282345,562.431
171,22.497494,,566.615
172,22.301989,,571.319
173,21.624229,,575.279
174,21.383631,,578.986
175,21.027001,1073.185013,582.591
176,20.554763,,586.617
177,19.747767,,589.972
178,19.400767,,593.337
179,19.109419,,597.086
180,18.322019,1066.376729,600.368
181,17.673667,,603.703
182,17.470034,,607.09
183,17.058289,,611.322
184,16.327826,,615.715
185,15.755087,1227.369461,621.188
186,15.323573,,625.069
187,14.769199,,630.45
188,14.413295,,635.32
189,14.113683,,641.957
190,13.72469,1283.111226,649.272
191,13.344712,,658.552
192,12.217839,,672.102
193,11.729078,,684.658
194,11.492561,,699.052
195,10.395464,1544.705738,719.696
196,9.997005,,743.335
197,9.714595,,773.233
198,8.45366,,809.475
199,8.230699,,871.036
200,7.765949,1814.988268,904.286
201,6.775987,,921.779
202,6.37307,,928.145
203,6.105211,,929.172
204,5.662706,,929.166
205,5.091405,1508.763324,928.437
206,4.82732,,924.653
207,4.328774,,920.976
208,3.200353,,917.729
209,2.965678,,913.99
210,2.818134,711.7630421,909.176
211,2.600803,,904.124
212,2.23134,,897.907
213,1.991859,,892.475
214,1.895113,,886.592
215,1.792811,227.2738211,880.647
216,1.678764,,875.181
217,1.516626,,869.282
218,1.381805,,864.35
219,0.880901,,859.85
220,0.917043,72.04683169,854.511
221,1.045385,,850.188
222,0.97636,,846.166
223,0.946098,,841.431
224,0.949671,,837.255
225,0.952311,26.10148865,833.894
226,0.893788,,830.336
227,0.69753,,827.579
228,0.745685,,824.62
229,0.856627,,821.467
230,0.877023,11.50037226,818.739
231,0.876044,,816.81
232,0.874961,,814.842
233,0.873881,,812.717
234,0.878506,,810.259
235,0.789187,6.028645915,808.361
236,1.005321,,806.482
237,1.239773,,804.927
238,1.279152,,803.885
239,1.281277,,802.981
240,1.284081,3.68612002,802.293
241,1.284589,,801.698
242,1.348248,,801.122
243,1.299328,,800.389
244,1.344297,,799.398
245,1.358998,2.437454163,797.935
246,1.361399,,796.544
247,1.357077,,795.759
248,1.294055,,795.244
249,1.283674,,794.518
250,1.193272,2.574693524,793.706
