Time,Temperature,Mass
[s],[K],[mg]
0,301.249,3.15013
3,301.216,3.15034
6,301.195,3.15047
9,301.163,3.15037
12,301.148,3.15025
15,301.127,3.15018
18,301.104,3.15017
21,301.087,3.15031
24,301.06,3.15023
27,301.055,3.15005
30,301.031,3.15015
33,301.018,3.15031
36,300.988,3.1502
39,300.963,3.1498
42,300.953,3.14955
45,300.947,3.14946
48,300.935,3.14962
51,300.909,3.1498
54,300.906,3.14989
57,300.891,3.14989
60,300.87,3.14972
63,300.868,3.14943
66,300.852,3.1493
69,300.832,3.14929
72,300.843,3.14928
75,300.819,3.14915
78,300.808,3.149
81,300.803,3.14909
84,300.779,3.14923
87,300.761,3.14937
90,300.765,3.14938
93,300.754,3.14928
96,300.753,3.14918
99,300.736,3.14913
102,300.73,3.14905
105,300.715,3.14886
108,300.701,3.14861
111,300.697,3.14848
114,300.684,3.14852
117,300.683,3.14858
120,300.671,3.14865
123,300.655,3.14875
126,300.657,3.14874
129,300.643,3.14861
132,300.644,3.14837
135,300.637,3.14822
138,300.619,3.14833
141,300.618,3.14857
144,300.599,3.1486
147,300.605,3.14831
150,300.606,3.14825
153,300.591,3.14824
156,300.592,3.14822
159,300.585,3.14816
162,300.575,3.14812
165,300.571,3.1481
168,300.563,3.1481
171,300.561,3.1481
174,300.552,3.14809
177,300.543,3.14809
180,300.534,3.14809
183,300.522,3.14809
186,300.518,3.14809
189,300.513,3.14809
192,300.507,3.14814
195,300.495,3.14825
198,300.504,3.14833
201,300.497,3.14832
204,300.486,3.14836
207,300.486,3.14835
210,300.491,3.14834
213,300.488,3.14828
216,300.471,3.14819
219,300.472,3.14814
222,300.478,3.14811
225,300.472,3.1481
228,300.456,3.1481
231,300.455,3.14809
234,300.458,3.14809
237,300.442,3.14809
240,300.444,3.14812
243,300.437,3.14819
246,300.432,3.14825
249,300.427,3.14812
252,300.421,3.14801
255,300.42,3.14798
258,300.416,3.14806
261,300.41,3.14784
264,300.412,3.14758
267,300.389,3.14763
270,300.394,3.14796
273,300.402,3.14804
276,300.401,3.14796
279,300.386,3.14797
282,300.388,3.14794
285,300.387,3.14778
288,300.379,3.14762
291,300.378,3.14771
294,300.372,3.14798
297,300.371,3.14803
300,300.368,3.14734
303,300.476,3.14668
306,300.87,3.14795
309,301.424,3.1499
312,302.114,3.15027
315,302.889,3.15007
318,303.721,3.14956
321,304.568,3.14895
324,305.47,3.14837
327,306.371,3.14773
330,307.289,3.14713
333,308.244,3.14677
336,309.16,3.14658
339,310.107,3.14648
342,311.037,3.14635
345,311.99,3.14624
348,312.93,3.14604
351,313.884,3.14592
354,314.829,3.14582
357,315.772,3.14567
360,316.734,3.14551
363,317.685,3.14533
366,318.633,3.14522
369,319.596,3.14517
372,320.559,3.14512
375,321.516,3.145
378,322.485,3.14486
381,323.448,3.14475
384,324.414,3.14464
387,325.396,3.14458
390,326.346,3.1445
393,327.306,3.14433
396,328.287,3.1441
399,329.257,3.14395
402,330.239,3.14389
405,331.2,3.14369
408,332.169,3.14349
411,333.159,3.14342
414,334.119,3.14347
417,335.087,3.14345
420,336.064,3.14334
423,337.05,3.14321
426,338.029,3.14317
429,338.989,3.14314
432,339.975,3.1431
435,340.958,3.14306
438,341.93,3.14295
441,342.913,3.14287
444,343.887,3.14279
447,344.864,3.14275
450,345.845,3.14276
453,346.822,3.14264
456,347.807,3.14257
459,348.783,3.14256
462,349.768,3.14248
465,350.747,3.14241
468,351.725,3.14241
471,352.715,3.14236
474,353.698,3.14216
477,354.671,3.14193
480,355.668,3.14183
483,356.643,3.1419
486,357.617,3.14197
489,358.609,3.14189
492,359.611,3.1417
495,360.586,3.14154
498,361.585,3.14147
501,362.558,3.14132
504,363.548,3.14125
507,364.532,3.14125
510,365.53,3.14125
513,366.517,3.14125
516,367.495,3.14114
519,368.483,3.14094
522,369.482,3.14081
525,370.457,3.14081
528,371.436,3.1408
531,372.429,3.14066
534,373.419,3.14055
537,374.418,3.14029
540,375.408,3.14012
543,376.397,3.14019
546,377.387,3.14026
549,378.377,3.14007
552,379.378,3.1398
555,380.382,3.13979
558,381.365,3.13968
561,382.353,3.13958
564,383.35,3.13961
567,384.348,3.13962
570,385.343,3.13943
573,386.32,3.13919
576,387.32,3.13893
579,388.327,3.13872
582,389.332,3.13864
585,390.313,3.13848
588,391.309,3.13829
591,392.316,3.13795
594,393.303,3.13764
597,394.31,3.13764
600,395.302,3.13778
603,396.305,3.13781
606,397.3,3.1375
609,398.292,3.13713
612,399.313,3.13699
615,400.305,3.13687
618,401.308,3.13674
621,402.299,3.13655
624,403.317,3.13644
627,404.315,3.13619
630,405.316,3.1359
633,406.313,3.13559
636,407.333,3.13519
639,408.322,3.13495
642,409.334,3.13472
645,410.334,3.13445
648,411.339,3.13427
651,412.346,3.13399
654,413.338,3.13369
657,414.355,3.13333
660,415.344,3.13287
663,416.364,3.13258
666,417.364,3.13239
669,418.363,3.13218
672,419.381,3.13191
675,420.399,3.1315
678,421.4,3.13112
681,422.404,3.13082
684,423.415,3.13063
687,424.419,3.13044
690,425.432,3.13014
693,426.445,3.12966
696,427.453,3.12938
699,428.455,3.12917
702,429.468,3.12874
705,430.483,3.12835
708,431.495,3.12798
711,432.507,3.12786
714,433.518,3.12778
717,434.529,3.12747
720,435.541,3.12701
723,436.554,3.12649
726,437.566,3.12591
729,438.573,3.12549
732,439.587,3.12512
735,440.61,3.12476
738,441.615,3.12422
741,442.628,3.12368
