Time,Mass,HRR
[s],[g],[kW/m2]
0,154.9929772,-0.510215
1,155.2843183,0.70071
2,155.2847016,-0.317272
3,155.1189055,0.907264
4,155.2676428,1.367624
5,155.3567702,0.382815
6,155.4566312,-0.247574
7,155.1861823,1.90015
8,155.2026661,1.323508
9,155.4437892,0.128808
10,155.2218333,0.621484
11,155.386671,-0.196371
12,155.3084689,-0.031361
13,155.1677818,1.025588
14,155.0905381,-0.307586
15,155.5568755,-0.666456
16,155.1976826,-0.079745
17,155.3699956,-1.209384
18,155.2281584,-1.089795
19,155.3607953,0.355417
20,155.1003134,-0.777912
21,155.2540341,-0.934505
22,155.3406698,-0.766632
23,155.2977353,-0.402518
24,155.2341003,-0.279543
25,155.3642454,1.038426
26,155.3724873,0.518856
27,155.2894934,0.410656
28,155.4591229,-0.117023
29,155.0922632,-1.288597
30,155.4432142,-0.140611
31,155.275693,-0.889117
32,155.2064995,-1.153659
33,155.3592619,-0.5097
34,155.3057855,-0.011742
35,155.2118663,-0.319317
36,155.3366447,-0.528455
37,155.3339613,-0.24152
38,155.0270948,-0.304104
39,155.3974046,-0.993118
40,155.5306165,-1.94805
41,155.3500617,0.520739
42,155.3360697,-0.383444
43,155.1961493,-0.157631
44,155.1568565,0.058838
45,155.4723483,0.620615
46,155.2479006,-0.722389
47,155.1842656,-0.163332
48,155.2718596,1.550968
49,155.2162748,0.196973
50,155.2241333,-0.444085
51,155.3862877,0.922937
52,155.3368363,1.176236
53,155.0836379,0.580176
54,155.2306502,1.166218
55,155.1984493,0.890752
56,155.2425338,0.447337
57,155.3519784,0.130161
58,155.3201609,0.389764
59,155.3491033,-1.647992
60,155.2553758,0.582064
61,155.1006967,-0.709616
62,155.2084163,0.498609
63,155.4527978,0.274015
64,155.2362087,-1.24723
65,155.2034328,0.271674
66,155.2122497,1.169108
67,155.1196722,0.949836
68,155.0661958,1.283861
69,155.098205,1.604375
70,155.2064995,1.806163
71,155.3341529,0.832868
72,155.436314,0.217363
73,155.0297782,0.751507
74,155.1150721,2.347279
75,155.2480923,1.177825
76,155.2553758,-0.859318
77,155.1342393,0.656239
78,155.1315559,0.658677
79,155.2444505,0.17606
80,155.3259111,0.617181
81,155.3870543,0.052596
82,155.047987,-0.022114
83,155.1698902,-0.263994
84,155.3584953,-0.590223
85,155.3895461,0.175573
86,155.2446422,0.877856
87,155.1507231,0.423833
88,155.3949129,0.463045
89,155.1442062,-0.315445
90,155.2020911,0.179408
91,155.2647678,0.305826
92,155.1940409,0.802568
93,155.3523618,1.244057
94,155.1212056,-0.199965
95,155.1409478,0.291518
96,155.2898768,0.726629
97,155.2162748,-1.084478
98,155.2664928,-0.061024
99,155.3239943,-0.32527
100,155.337603,0.771974
101,155.2162748,2.484049
102,155.1666318,1.459691
103,155.273968,0.910468
104,155.2783765,0.663854
105,155.22375,2.211068
106,155.1284891,0.94211
107,155.311919,1.077157
108,155.1288725,5.596291
109,155.0366783,14.78183
110,155.0456869,16.246863
111,155.0805712,51.559645
112,155.212633,63.566624
113,155.03802,90.962493
114,154.9870354,116.562009
115,154.8852576,147.064362
116,154.6148088,164.795601
117,154.4702883,177.236306
118,154.6928192,198.119571
119,154.4099116,215.366725
120,154.2826416,225.515327
121,154.1168455,226.951066
122,154.0189012,242.829039
123,154.159205,257.309314
124,153.7618694,277.404087
125,153.6432246,300.824204
126,153.5713476,327.28144
127,153.4998541,334.329112
128,153.3175742,346.904656
129,153.2021878,356.224052
130,152.9503311,365.176974
131,152.9924989,370.185021
132,152.6388645,377.791837
133,152.458118,383.102616
134,152.3352564,380.815833
135,152.2415289,396.093264
136,151.9400292,418.21381
137,151.7939753,416.149273
138,151.8629771,408.087616
139,151.620704,411.731769
140,151.6174456,421.88523
141,151.2387022,425.141157
142,151.0970567,402.750132
143,150.78329,413.082811
144,150.7117964,414.556668
145,150.5872098,413.008292
146,150.3813543,414.711422
147,150.2345337,418.633611
148,150.0570457,417.434217
149,149.9485594,419.792258
150,149.7329287,418.923927
151,149.4868221,427.162591
152,149.4285539,426.330227
153,149.2525992,427.621876
154,149.1650052,426.99198
155,148.8945564,423.740369
156,148.6457664,423.403885
157,148.5522306,421.287601
158,148.443361,428.466192
159,148.2060713,423.761714
160,147.8913463,425.460122
161,147.729767,429.226244
162,147.5710628,426.278003
163,147.541162,429.304266
164,147.292947,433.96433
165,147.193086,433.728902
166,146.9809054,437.536676
167,146.7723665,429.415419
168,146.6339794,434.079019
169,146.4012899,434.820693
170,146.342255,429.036902
171,146.1199157,429.940008
172,145.9443444,433.922739
173,145.7235385,430.571224
174,145.6108355,428.80917
175,145.317386,435.246011
176,145.1444981,431.706423
177,144.9415177,437.139843
178,144.892833,440.062746
179,144.7709298,442.584827
180,144.4393376,440.381961
181,144.2861919,447.214948
182,143.952108,444.877588
183,143.8809977,437.923279
184,143.6207075,447.727356
185,143.5875482,449.936277
186,143.3554337,452.253053
187,143.240814,450.61526
188,142.976882,452.106295
189,142.8114692,450.989048
190,142.5990969,451.941248
191,142.5325868,453.67587
192,142.2268703,452.634967
193,142.0976835,456.355487
194,141.9320791,459.090897
195,141.4680417,465.98106
196,141.5058011,460.25259
197,141.4759003,458.911574
198,141.1076988,464.281241
199,140.788757,464.607262
200,140.7931654,465.416975
201,140.4450895,471.900065
202,140.2516926,470.031083
203,140.141673,469.339105
204,139.8769743,475.691247
205,139.6377679,475.29095
206,139.5802664,471.289784
207,139.3813111,473.319268
208,139.1499633,480.929401
209,138.9214905,495.683693
210,138.727327,496.840888
211,138.5552057,497.025051
212,138.316766,489.488278
213,138.1103355,490.886528
214,137.9683068,489.514461
215,137.7222002,488.554265
216,137.5684794,494.584222
217,137.3465235,492.34537
218,137.1151757,496.408545
219,136.815401,501.019214
220,136.7099815,507.492794
221,136.5238682,513.993521
222,136.3360299,519.37931
223,135.9971542,520.230564
224,135.7175051,517.580209
225,135.5871683,518.045344
226,135.2032497,514.283374
227,135.2105332,511.330641
