Time,Mass,HRR
s,g,kW
472,86.51708188,-0.02625805
473,86.62480143,-0.00607342
474,86.658344,-0.0097201
475,86.73635442,-0.00743253
476,86.69418663,-0.01887057
477,86.72389576,-0.01051076
478,86.66026072,0.00146067
479,86.6631358,-0.0054472
480,86.58110026,-0.02627834
481,86.83947385,-0.0095117
482,86.60045912,-0.00506403
483,86.63649342,-0.01847568
484,86.80593129,0.02466489
485,86.51727355,-0.07605873
486,86.66390248,-0.02821883
487,86.69859508,-0.01656531
488,86.68996985,-0.01173572
489,86.58742543,-0.00017419
490,86.7106704,-0.00449118
491,86.67846954,-0.00161288
492,86.7106704,0.00324472
493,86.72581247,-0.00135485
494,86.70108681,0.00117029
495,86.58723376,0.00466434
496,86.52532377,0.02242745
497,86.74440464,-0.00154535
498,86.74785473,0.00193794
499,86.55215782,0.00374352
500,86.59643401,-0.01300031
501,86.6134928,-0.01284459
502,86.45862198,-0.01138
503,86.71162876,-0.00153728
504,86.57535011,0.01162678
505,86.64454363,-0.01470653
506,86.69687003,0.00140989
507,86.72811254,-0.03367719
508,86.60065079,-0.14043632
509,86.69725338,-0.00043875
510,86.71603721,-0.00095898
511,86.81436485,-0.00960967
512,86.70645362,-0.00312805
513,86.63936849,-0.01777693
514,86.59279224,-0.0037937
515,86.65067713,0.00909584
516,86.7616551,-0.00153802
517,86.5849337,-0.00343592
518,86.5638498,-0.00099643
519,86.74018786,-0.00781411
520,86.459197,0.00284939
521,86.69111988,0.00321518
522,86.64454363,0.01350366
523,86.69744505,0.00720994
524,86.64109354,0.01814726
525,86.52283204,0.00185744
526,86.61272611,-0.00329899
527,86.64492697,0.01931543
528,86.92419279,-0.00278955
529,86.59509231,0.01032832
530,86.6658192,0.01286642
531,86.60774265,0.00871779
532,86.60582593,0.00673789
533,86.57899187,0.01172533
534,86.59911741,0.01172069
535,86.73731278,-0.00207024
536,86.68805313,-0.00093564
537,86.57170835,-0.00537654
538,86.66735258,-0.01160495
539,86.76261346,-0.01284939
540,86.70032012,-0.00357078
541,86.63246831,-0.00048899
542,86.68786146,0.00191111
543,86.66390248,0.0160733
544,86.56729989,0.01354861
545,86.71028706,0.00949978
546,86.74593801,0.00749904
547,86.60946769,-0.01360222
548,86.53682408,-0.00019086
549,86.50999003,0.00496715
550,86.60716763,-0.00188848
551,86.61809292,-0.0088147
552,86.71852895,0.00278265
553,86.7154622,-0.00339377
554,86.59202556,0.00346791
555,86.5251321,-0.0084823
556,86.63783512,0.00785666
557,86.66965264,0.00401463
558,86.59298392,0.00753883
559,86.81685658,0.01909626
560,86.7405712,-0.01825847
561,86.67636115,0.09863171
562,86.53682408,-0.03914626
563,86.71910396,0.02512251
564,86.70913703,-0.02789882
565,86.74842975,0.00133881
566,86.69514499,-0.00115889
567,86.53720742,-0.00985044
568,86.69936177,0.00885413
569,86.67578613,-0.00013164
570,86.6433936,0.00385933
571,86.64856874,-0.01289183
572,86.7181456,0.00481263
573,86.76453018,0.00472627
574,86.7018535,0.00996721
575,86.62173469,0.00361715
576,86.5611664,0.01171332
577,86.70377022,0.00301681
578,86.78868082,0.00407704
579,86.69917009,0.00424646
580,86.65623561,0.00960452
581,86.67156935,0.01068149
582,86.63956016,-0.00744747
583,86.63189329,0.013731
584,86.68115294,0.01057917
585,86.62154302,0.00244545
586,86.54449095,0.00022281
587,86.54238256,0.004473
588,86.58646707,0.0052325
589,86.64665202,0.0185207
590,86.70377022,0.00451257
591,86.6060176,0.00286516
592,86.74287126,0.00406828
593,86.64761038,0.00591339
594,86.69802006,-0.01790149
595,86.63975184,0.05667617
596,86.51401513,-0.09752757
597,86.69207824,-0.01567578
598,86.44846338,0.00315428
599,86.74881309,0.00188109
600,86.84273227,0.00661885
