Time,Mass,HRR
s,g,kW
0,154.4691382,-0.0055203
1,154.4191119,0.00141992
2,154.4729717,-0.00501094
3,154.5632491,-0.00541368
4,154.4660715,-0.00314993
5,154.499614,-0.00420336
6,154.6096336,0.00109556
7,154.709878,0.00271417
8,154.6562099,0.00683722
9,154.6843856,0.00980472
10,154.5992834,0.0160338
11,154.6027335,0.01752386
12,154.8538235,0.01048585
13,154.8806575,0.0086808
14,154.6795938,0.00664586
15,154.6422178,0.00834373
16,154.7328786,0.00677144
17,154.7112197,0.00840116
18,154.9239753,0.00510337
19,154.8921578,0.01110207
20,154.7691046,-0.00732462
21,154.8551652,-0.02354841
22,154.887941,-0.00951405
23,154.72387,-0.01700415
24,154.6721186,-0.00542516
25,154.7083446,-0.01042086
26,154.6648351,-0.01347004
27,154.7397788,-0.01434644
28,154.698186,-0.01246985
29,154.8195142,-0.01168588
30,154.9519594,-0.00333682
31,155.0083109,-0.00316538
32,154.9205253,-0.00064572
33,154.712178,-0.00251793
34,154.8256477,-0.00349665
35,154.9109417,0.00914453
36,154.7798382,0.01103895
37,154.7142864,-0.02057985
38,154.6383844,-0.00004563
39,154.9299172,-0.00883153
40,154.6830439,-0.00004733
41,154.6715436,-0.00905469
42,154.6023501,-0.01899572
43,154.7677628,-0.0093208
44,154.948126,0.00636076
45,155.0081193,0.0103206
46,154.9552178,0.02303847
47,154.8062889,0.01964432
48,154.8777824,-0.02640001
49,154.7963219,-0.01177109
50,154.8614903,-0.02248419
51,154.8198976,-0.00068504
52,154.9026998,-0.00873797
53,154.6797855,-0.00510479
54,154.6703936,-0.00234629
55,154.7894218,-0.00536572
56,154.5889331,-0.02182424
57,154.8710739,-0.01146841
58,154.7622044,-0.01788526
59,154.6780605,-0.00781345
60,154.673652,-0.00789248
61,154.8283311,0.00441005
62,154.7179282,0.01255568
63,154.9019331,-0.0196342
64,154.8036055,-0.00718569
65,154.8016888,-0.01205999
66,154.7439955,-0.01362888
67,154.8925412,0.01613892
68,154.8687739,-0.0143194
69,154.762396,-0.00809146
70,154.8269894,-0.00983251
71,154.6732687,-0.01047602
72,154.7949802,-0.00677217
73,154.886791,-0.00976019
74,154.7062362,-0.00810355
75,154.7761964,-0.00670119
76,154.7324952,-0.01213849
77,154.6261174,-0.01027649
78,154.6299508,0.00448648
79,154.8011137,-0.00635233
80,154.6939692,-0.01077616
81,154.7660378,-0.01141037
82,154.6615767,-0.00621183
83,154.8712656,-0.0099785
84,155.0063942,-0.00873577
85,154.772363,-0.01940679
86,154.6253507,-0.014167
87,154.6167255,-0.00780647
88,154.7886551,-0.02065074
89,154.7984303,-0.02264314
90,154.6715436,0.00124806
91,154.8331229,-0.01592106
92,154.736137,-0.03148178
93,154.84884,-0.03230504
94,154.5268314,-0.03689855
95,154.6966526,-0.0261486
96,154.8129974,-0.03992947
97,154.8158725,-0.02143231
98,154.7376704,-0.02944072
99,154.6335926,-0.03867577
100,154.8022638,-0.02997813
101,154.8658988,-0.03521853
102,154.5735993,-0.02388224
103,154.7278951,-0.0071547
104,154.9115167,-0.00137286
105,154.7761964,-0.01266243
106,154.7518541,-0.00526178
107,154.685344,-0.02016357
108,154.8068639,-0.00142156
109,154.7629711,-0.01076305
110,154.6644518,0.00177708
111,154.5622907,0.01941822
112,154.7924885,0.12606316
113,154.7823299,0.15696607
114,154.4929055,0.29782466
115,154.5812662,0.4293141
116,154.399178,0.71601686
117,154.47163,0.99125915
118,154.2985503,1.27170339
119,154.1852723,1.4811186
120,154.1800972,1.69396232
121,153.9784585,1.9449047
122,154.0229263,2.13496893
123,153.7873617,2.32661721
124,153.6516581,2.44458303
125,153.5997151,2.6398902
126,153.5268798,2.7242384
127,153.3528418,2.88861441
128,153.3058822,3.0828068
129,152.9455393,3.16667205
130,152.9441976,3.40002302
131,152.9144885,3.56391485
132,152.633306,3.66232726
133,152.4811186,3.67623842
134,152.434734,3.76617851
135,152.2240867,3.80511758
136,151.8691106,3.85594188
137,151.8545436,3.93250483
138,151.6680469,4.04188434
139,151.5906115,3.98525147
140,151.3353047,4.10429263
141,151.2408105,4.07751459
142,151.0077377,4.03030445
143,150.9722784,4.16896026
144,150.646053,4.1752867
145,150.6025435,4.27167737
146,150.34532,4.25898602
147,150.2724847,4.17950203
148,150.0399869,4.18285473
149,149.8902912,4.22079933
150,149.7971387,4.24071137
151,149.4770469,4.21019972
152,149.4584547,4.22957616
153,149.0289183,4.22477942
154,148.9591497,4.29775409
155,148.8606305,4.31543702
156,148.6306243,4.31977218
157,148.3877762,4.31539227
158,148.4146102,4.32488713
159,148.2177633,4.3607243
160,147.9080217,4.35773404
161,147.71635,4.32084228
162,147.4052667,4.30457266
