Time,Temperature,Mass
[s],[K],[mg]
0,303.152,5.867027764
50.7858,304.152,5.863716928
63.0384,305.152,5.862408892
71.862,306.152,5.861844285
79.1082,307.152,5.860002131
85.4244,308.152,5.858945618
91.1388,309.152,5.857005552
96.4278,310.152,5.855162224
101.412,311.152,5.856984445
106.1658,312.152,5.855573807
110.7474,313.152,5.855057863
115.1934,314.152,5.855411402
119.5344,315.152,5.854682045
123.7974,316.152,5.855461237
128.0034,317.152,5.853439675
132.1722,318.152,5.854120956
136.3182,319.152,5.854932395
140.4546,320.152,5.85352293
144.5928,321.152,5.853408015
148.7388,322.152,5.855784875
152.904,323.152,5.855343977
157.0998,324.152,5.855000992
161.3334,325.152,5.854838587
165.618,326.152,5.855773735
169.9542,327.152,5.856296129
174.3528,328.152,5.855421369
178.812,329.152,5.855417265
183.3384,330.152,5.855821812
187.9404,331.152,5.855417851
192.6192,332.152,5.855417851
197.3748,333.152,5.856758133
202.2084,334.152,5.856758133
207.1272,335.152,5.857411857
212.1252,336.152,5.85742417
217.1988,337.152,5.856758133
222.3444,338.152,5.856757547
227.5602,339.152,5.858098415
232.8408,340.152,5.858097828
238.1778,341.152,5.857427688
243.564,342.152,5.858767969
248.9958,343.152,5.858767969
254.4666,344.152,5.858782627
259.9734,345.152,5.858097242
265.5048,346.152,5.859098056
271.053,347.152,5.859562992
276.6126,348.152,5.858739827
282.186,349.152,5.858097828
287.7642,350.152,5.859096884
293.3508,351.152,5.859098056
298.95,352.152,5.858200431
304.5528,353.152,5.859437524
310.1616,354.152,5.860778978
315.7728,355.152,5.859466253
321.3936,356.152,5.859317919
327.0192,357.152,5.860659373
332.6574,358.152,5.860702173
338.3076,359.152,5.859317919
343.971,360.152,5.858606737
349.6488,361.152,5.85931616
355.3428,362.152,5.858983728
361.0524,363.152,5.858996626
366.777,364.152,5.860666409
372.5256,365.152,5.859309711
378.297,366.152,5.859588789
384.0864,367.152,5.858277823
389.8998,368.152,5.857940114
395.7348,369.152,5.857981741
401.592,370.152,5.859292122
407.4678,371.152,5.857206066
413.3628,372.152,5.85529766
419.283,373.152,5.855256032
425.22,374.152,5.855305868
431.1702,375.152,5.856637941
437.1402,376.152,5.855253101
443.1228,377.152,5.85529766
449.118,378.152,5.855301764
455.1264,379.152,5.855296487
461.1438,380.152,5.85529766
467.1684,381.152,5.855975422
473.199,382.152,5.855291797
479.2356,383.152,5.853983175
485.2776,384.152,5.855296487
491.3172,385.152,5.8540078
497.3532,386.152,5.853957964
503.3934,387.152,5.852628236
509.4324,388.152,5.853296618
515.4672,389.152,5.853293686
521.4936,390.152,5.852299321
527.514,391.152,5.85230108
533.5368,392.152,5.851285609
539.5512,393.152,5.852735529
545.5596,394.152,5.855528662
551.5656,395.152,5.855417851
557.5638,396.152,5.855471204
563.5536,397.152,5.854078156
569.5362,398.152,5.855418437
575.5218,399.152,5.854879628
581.5038,400.152,5.854078156
587.484,401.152,5.852704455
593.4576,402.152,5.854065257
599.4282,403.152,5.854078156
605.3964,404.152,5.855083074
611.3586,405.152,5.854078156
617.3244,406.152,5.85273846
623.2926,407.152,5.852737874
629.259,408.152,5.851394661
635.2224,409.152,5.850057897
641.1834,410.152,5.851469707
647.1468,411.152,5.851398178
653.115,412.152,5.851405214
659.0808,413.152,5.85006376
665.0484,414.152,5.848718201
671.0166,415.152,5.848718201
676.9842,416.152,5.848718201
682.9536,417.152,5.848718201
688.9224,418.152,5.848718201
694.8912,419.152,5.846045259
700.8594,420.152,5.846038224
706.8324,421.152,5.844347335
712.8066,422.152,5.843018192
