Time,Temperature,Heat Flow
[s],[K],[mW/mg]
0,301.925,-0.001045311
56.1948,302.925,0.04943483
68.3765999999999,303.925,0.0811716
77.0813999999999,304.925,0.10858
84.1734,305.925,0.13487
90.3318,306.925,0.16094
95.8745999999999,307.925,0.18584
100.983,308.925,0.20949
105.7758,309.925,0.23164
110.3316,310.925,0.25253
114.699,311.925,0.27198
118.9188,312.925,0.28995
123.0258,313.925,0.30664
127.0452,314.925,0.32156
130.9962,315.925,0.33493
134.8986,316.925,0.34687
138.7668,317.925,0.35774
142.6128,318.925,0.36676
146.445,319.925,0.37442
150.2712,320.925,0.38085
154.1052,321.925,0.38602
157.9584,322.925,0.38993
161.8374,323.925,0.39266
165.747,324.925,0.39446
169.6932,325.925,0.39475
173.6862,326.925,0.39459
177.7302,327.925,0.39336
181.8324,328.925,0.3912
185.9964,329.925,0.38853
190.227,330.925,0.38503
194.5326,331.925,0.3811
198.9144,332.925,0.37642
203.3778,333.925,0.3718
207.9216,334.925,0.36672
212.5542,335.925,0.3615
217.2732,336.925,0.35599
222.081,337.925,0.3507
226.9746,338.925,0.34577
231.9486,339.925,0.33985
237.003,340.925,0.33429
242.1342,341.925,0.32836
247.3374,342.925,0.32184
252.6072,343.925,0.31502
257.9406,344.925,0.30799
263.3286,345.925,0.30133
268.7598,346.925,0.29484
274.2348,347.925,0.28895
279.7404,348.925,0.28387
285.2742,349.925,0.27962
290.8314,350.925,0.27621
296.4126,351.925,0.27348
302.0046,352.925,0.27146
307.6152,353.925,0.26974
313.2414,354.925,0.26854
318.8772,355.925,0.26749
324.5268,356.925,0.26694
330.186,357.925,0.2666
335.853,358.925,0.26605
341.5314,359.925,0.26598
347.2248,360.925,0.26592
352.9254,361.925,0.26581
358.6452,362.925,0.26589
364.3842,363.925,0.26608
370.137,364.925,0.266
375.9084,365.925,0.26626
381.6996,366.925,0.26628
387.5154,367.925,0.26646
393.3552,368.925,0.26623
399.2214,369.925,0.26638
405.1104,370.925,0.2661
411.0174,371.925,0.26589
416.9514,372.925,0.26576
422.91,373.925,0.26528
428.8878,374.925,0.26503
434.8824,375.925,0.26489
440.8992,376.925,0.265
446.9292,377.925,0.26495
452.9736,378.925,0.26537
459.0306,379.925,0.26571
465.0948,380.925,0.26634
471.1638,381.925,0.2672
477.2442,382.925,0.26814
483.3264,383.925,0.26941
489.411,384.925,0.27041
495.5046,385.925,0.27182
501.594,386.925,0.27368
507.6768,387.925,0.27556
513.7578,388.925,0.27785
519.8328,389.925,0.28071
525.897,390.925,0.28336
531.9552,391.925,0.28699
538.0086,392.925,0.29045
544.0494,393.925,0.29449
550.0848,394.925,0.29868
556.1172,395.925,0.30274
562.1448,396.925,0.30693
568.164,397.925,0.31078
574.1724,398.925,0.31458
580.1724,399.925,0.31759
586.1658,400.925,0.32022
592.1562,401.925,0.32231
598.1448,402.925,0.32406
604.1232,403.925,0.32527
610.0986,404.925,0.32618
616.071,405.925,0.3268
622.0398,406.925,0.32761
628.0056,407.925,0.32833
633.9756,408.925,0.32911
639.948,409.925,0.32944
645.9138,410.925,0.33043
651.8844,411.925,0.33088
657.8538,412.925,0.33158
663.8184,413.925,0.33244
669.783,414.925,0.3331
675.7476,415.925,0.33392
681.7086,416.925,0.33463
687.6708,417.925,0.33542
693.639,418.925,0.3363
699.603,419.925,0.33689
705.5676,420.925,0.33797
711.5376,421.925,0.33879
717.5028,422.925,0.33962
723.4656,423.925,0.34056
729.4398,424.925,0.34164
