Time (s),m (g),T Back (K),T Top (K)
931,92.869416,476.932,578.169
932,92.848104,477.056,578.23
933,92.826774,477.179,578.291
934,92.80539,477.302,578.352
935,92.783988,477.424,578.412
936,92.76255,477.546,578.473
937,92.741094,477.668,578.533
938,92.719584,477.79,578.593
939,92.698056,477.911,578.653
940,92.67651,478.031,578.713
941,92.65491,478.152,578.773
942,92.633292,478.272,578.833
943,92.611638,478.392,578.892
944,92.589966,478.511,578.952
945,92.568258,478.63,579.011
946,92.546514,478.749,579.07
947,92.524734,478.867,579.129
948,92.502936,478.985,579.188
949,92.481102,479.102,579.247
950,92.459232,479.22,579.305
951,92.437344,479.337,579.364
952,92.41542,479.453,579.422
953,92.39346,479.57,579.481
954,92.371482,479.685,579.539
955,92.349468,479.801,579.597
956,92.327418,479.916,579.655
957,92.30535,480.031,579.712
958,92.283246,480.146,579.77
959,92.261106,480.26,579.828
960,92.238948,480.374,579.885
961,92.216754,480.487,579.942
962,92.194524,480.601,579.999
963,92.172276,480.713,580.056
964,92.149992,480.826,580.113
965,92.12769,480.938,580.17
966,92.105352,481.05,580.227
967,92.082978,481.162,580.283
968,92.060586,481.273,580.34
969,92.038158,481.384,580.396
970,92.015712,481.494,580.452
971,91.993212,481.605,580.508
972,91.970712,481.714,580.564
973,91.948158,481.824,580.62
974,91.925604,481.933,580.676
975,91.902996,482.042,580.732
976,91.88037,482.151,580.787
977,91.857708,482.259,580.842
978,91.835028,482.367,580.898
979,91.812312,482.474,580.953
980,91.789578,482.582,581.008
981,91.766808,482.689,581.063
982,91.74402,482.795,581.118
983,91.721196,482.902,581.172
984,91.698336,483.008,581.227
985,91.675458,483.113,581.281
986,91.652544,483.218,581.335
987,91.629612,483.323,581.39
988,91.606644,483.428,581.444
989,91.583658,483.533,581.498
990,91.560636,483.637,581.552
991,91.537596,483.74,581.605
992,91.51452,483.844,581.659
993,91.491426,483.947,581.712
994,91.468296,484.05,581.766
995,91.44513,484.152,581.819
996,91.421946,484.254,581.872
997,91.398744,484.356,581.925
998,91.375506,484.458,581.978
999,91.35225,484.559,582.031
1000,91.328958,484.66,582.084
1001,91.305648,484.76,582.137
1002,91.282302,484.861,582.189
1003,91.258938,484.961,582.241
1004,91.235538,485.06,582.294
1005,91.21212,485.16,582.346
1006,91.188666,485.259,582.398
1007,91.165194,485.357,582.45
1008,91.141704,485.456,582.502
1009,91.118178,485.554,582.554
1010,91.094616,485.652,582.605
1011,91.071054,485.749,582.657
1012,91.047438,485.846,582.708
1013,91.023822,485.943,582.759
1014,91.00017,486.04,582.811
1015,90.976482,486.136,582.862
1016,90.952776,486.232,582.913
1017,90.929052,486.328,582.964
1018,90.905292,486.423,583.014
1019,90.881514,486.518,583.065
1020,90.857718,486.613,583.116
1021,90.833886,486.708,583.166
1022,90.810036,486.802,583.216
1023,90.78615,486.896,583.267
1024,90.762246,486.99,583.317
1025,90.738324,487.083,583.367
1026,90.714366,487.176,583.417
1027,90.69039,487.269,583.467
1028,90.666378,487.361,583.516
1029,90.642366,487.453,583.566
1030,90.618318,487.545,583.615
1031,90.594234,487.637,583.665
1032,90.570132,487.728,583.714
1033,90.546012,487.819,583.763
1034,90.521874,487.91,583.813
1035,90.4977,488,583.862
1036,90.473508,488.09,583.91
1037,90.449298,488.18,583.959
1038,90.425052,488.27,584.008
1039,90.400788,488.359,584.057
1040,90.376506,488.448,584.105
1041,90.352188,488.537,584.154
1042,90.32787,488.626,584.202
1043,90.303516,488.714,584.25
1044,90.279126,488.802,584.298
1045,90.254736,488.889,584.346
1046,90.23031,488.977,584.394
1047,90.205866,489.064,584.442
1048,90.181386,489.151,584.49
1049,90.156906,489.237,584.537
1050,90.13239,489.323,584.585
1051,90.107856,489.409,584.632
1052,90.083286,489.495,584.68
1053,90.058716,489.581,584.727
1054,90.03411,489.666,584.774
1055,90.009486,489.751,584.821
1056,89.984844,489.835,584.868
1057,89.960166,489.92,584.915
1058,89.935488,490.004,584.962
1059,89.910774,490.088,585.008
1060,89.886042,490.171,585.055
1061,89.861292,490.255,585.102
1062,89.836524,490.338,585.148
1063,89.81172,490.421,585.194
1064,89.786898,490.503,585.24
1065,89.762058,490.585,585.287
1066,89.7372,490.667,585.333
1067,89.712324,490.749,585.379
1068,89.68743,490.831,585.424
1069,89.662518,490.912,585.47
1070,89.63757,490.993,585.516
1071,89.612604,491.074,585.561
1072,89.58762,491.154,585.607
1073,89.562618,491.234,585.652
1074,89.537598,491.314,585.698
1075,89.51256,491.394,585.743
1076,89.487504,491.474,585.788
1077,89.462412,491.553,585.833
1078,89.43732,491.632,585.878
1079,89.412192,491.71,585.923
1080,89.387064,491.789,585.968
1081,89.3619,491.867,586.012
1082,89.336718,491.945,586.057
1083,89.311518,492.023,586.102
1084,89.2863,492.1,586.146
1085,89.261064,492.178,586.19
1086,89.23581,492.255,586.235
1087,89.210538,492.332,586.279
1088,89.185248,492.408,586.323
1089,89.15994,492.484,586.367
1090,89.134596,492.56,586.411
1091,89.109252,492.636,586.455
1092,89.08389,492.712,586.498
1093,89.05851,492.787,586.542
1094,89.033094,492.862,586.586
1095,89.007678,492.937,586.629
1096,88.982244,493.012,586.673
1097,88.956774,493.086,586.716
1098,88.931304,493.161,586.759
1099,88.905816,493.235,586.803
1100,88.88031,493.308,586.846
1101,88.854768,493.382,586.889
1102,88.829226,493.455,586.932
1103,88.803666,493.528,586.974
1104,88.778088,493.601,587.017
1105,88.752492,493.674,587.06
1106,88.726878,493.746,587.103
1107,88.701246,493.818,587.145
1108,88.675596,493.89,587.188
1109,88.649928,493.962,587.23
1110,88.624242,494.033,587.272
1111,88.598538,494.104,587.315
1112,88.572834,494.176,587.357
1113,88.547094,494.246,587.399
1114,88.521354,494.317,587.441
1115,88.495578,494.387,587.483
1116,88.469802,494.458,587.525
1117,88.444008,494.528,587.566
1118,88.418196,494.597,587.608
1119,88.392366,494.667,587.65
1120,88.366518,494.736,587.691
1121,88.340652,494.805,587.733
1122,88.314786,494.874,587.774
1123,88.288884,494.943,587.815
1124,88.262982,495.012,587.857
1125,88.237062,495.08,587.898
1126,88.211124,495.148,587.939
1127,88.185168,495.216,587.98
1128,88.159212,495.283,588.021
1129,88.13322,495.351,588.062
1130,88.107228,495.418,588.103
1131,88.081218,495.485,588.143
1132,88.05519,495.552,588.184
1133,88.029144,495.619,588.225
1134,88.00308,495.685,588.265
1135,87.977016,495.752,588.306
1136,87.950934,495.818,588.346
1137,87.924834,495.884,588.386
1138,87.898716,495.949,588.427
1139,87.872598,496.015,588.467
1140,87.846444,496.08,588.507
1141,87.82029,496.145,588.547
1142,87.794136,496.21,588.587
1143,87.767946,496.275,588.627
1144,87.741756,496.339,588.666
1145,87.715548,496.404,588.706
1146,87.689322,496.468,588.746
1147,87.663078,496.532,588.786
1148,87.636834,496.595,588.825
1149,87.610572,496.659,588.865
1150,87.584292,496.722,588.904
1151,87.557994,496.786,588.943
1152,87.531696,496.849,588.983
1153,87.50538,496.912,589.022
1154,87.479064,496.974,589.061
1155,87.452712,497.037,589.1
1156,87.42636,497.099,589.139
1157,87.400008,497.161,589.178
1158,87.37362,497.223,589.217
1159,87.347232,497.285,589.256
1160,87.320826,497.347,589.295
1161,87.29442,497.408,589.333
1162,87.267996,497.469,589.372
1163,87.241554,497.53,589.411
1164,87.215094,497.591,589.449
1165,87.188634,497.652,589.488
1166,87.162156,497.712,589.526
1167,87.135678,497.773,589.564
1168,87.109182,497.833,589.602
1169,87.082668,497.893,589.641
1170,87.056154,497.953,589.679
1171,87.029622,498.013,589.717
1172,87.003072,498.072,589.755
1173,86.976522,498.132,589.793
1174,86.949954,498.191,589.831
1175,86.923386,498.25,589.869
1176,86.8968,498.309,589.906
1177,86.870196,498.367,589.944
1178,86.843592,498.426,589.982
1179,86.81697,498.484,590.019
1180,86.790348,498.543,590.057
1181,86.763708,498.601,590.094
1182,86.737068,498.659,590.132
1183,86.710392,498.716,590.169
1184,86.683734,498.774,590.206
1185,86.65704,498.831,590.244
1186,86.630364,498.889,590.281
1187,86.603652,498.946,590.318
1188,86.57694,499.003,590.355
1189,86.550228,499.06,590.392
1190,86.523498,499.116,590.429
1191,86.49675,499.173,590.466
1192,86.470002,499.229,590.503
1193,86.443254,499.285,590.54
1194,86.416488,499.341,590.576
1195,86.389704,499.397,590.613
1196,86.36292,499.453,590.65
1197,86.336118,499.509,590.686
1198,86.309316,499.564,590.723
1199,86.282496,499.62,590.759
1200,86.255676,499.675,590.796
1201,86.228856,499.73,590.832
1202,86.202,499.785,590.868
1203,86.175162,499.839,590.905
1204,86.148306,499.894,590.941
1205,86.121432,499.948,590.977
1206,86.094558,500.003,591.013
1207,86.067684,500.057,591.049
1208,86.040792,500.111,591.085
1209,86.013882,500.165,591.121
1210,85.986972,500.219,591.157
1211,85.960062,500.272,591.193
1212,85.933134,500.326,591.228
1213,85.906206,500.379,591.264
1214,85.87926,500.432,591.3
1215,85.852314,500.486,591.336
1216,85.82535,500.539,591.371
1217,85.798386,500.591,591.407
1218,85.771422,500.644,591.442
1219,85.74444,500.697,591.478
1220,85.717458,500.749,591.513
1221,85.690458,500.801,591.548
1222,85.663458,500.854,591.584
1223,85.636458,500.906,591.619
1224,85.60944,500.958,591.654
1225,85.582422,501.009,591.689
1226,85.555386,501.061,591.724
1227,85.52835,501.113,591.759
1228,85.501314,501.164,591.794
1229,85.47426,501.215,591.829
1230,85.447206,501.266,591.864
1231,85.420134,501.318,591.899
1232,85.393062,501.368,591.934
1233,85.36599,501.419,591.968
1234,85.338918,501.47,592.003
1235,85.311828,501.521,592.038
1236,85.28472,501.571,592.072
1237,85.25763,501.621,592.107
1238,85.230522,501.672,592.142
1239,85.203396,501.722,592.176
1240,85.176288,501.772,592.21
1241,85.149162,501.821,592.245
1242,85.122018,501.871,592.279
1243,85.094874,501.921,592.314
1244,85.06773,501.97,592.348
1245,85.040586,502.02,592.382
1246,85.013442,502.069,592.416
1247,84.98628,502.118,592.45
1248,84.9591,502.167,592.484
1249,84.931938,502.216,592.518
1250,84.904758,502.265,592.552
1251,84.877578,502.314,592.586
1252,84.85038,502.363,592.62
1253,84.8232,502.411,592.654
1254,84.796002,502.459,592.688
1255,84.768786,502.508,592.722
1256,84.741588,502.556,592.756
1257,84.714372,502.604,592.789
1258,84.687156,502.652,592.823
1259,84.659922,502.7,592.857
1260,84.632706,502.748,592.89
1261,84.605472,502.795,592.924
1262,84.578238,502.843,592.957
1263,84.550986,502.89,592.991
1264,84.523734,502.938,593.024
1265,84.496482,502.985,593.057
1266,84.46923,503.032,593.091
1267,84.441978,503.079,593.124
1268,84.414708,503.126,593.157
1269,84.387438,503.173,593.191
1270,84.360168,503.22,593.224
1271,84.332898,503.267,593.257
1272,84.30561,503.313,593.29
1273,84.278322,503.36,593.323
1274,84.251034,503.406,593.356
1275,84.223746,503.452,593.389
1276,84.196458,503.499,593.422
1277,84.169152,503.545,593.455
1278,84.141846,503.591,593.488
1279,84.11454,503.637,593.521
1280,84.087234,503.682,593.553
1281,84.05991,503.728,593.586
1282,84.032604,503.774,593.619
1283,84.00528,503.819,593.652
1284,83.977956,503.865,593.684
1285,83.950632,503.91,593.717
1286,83.92329,503.956,593.749
1287,83.895966,504.001,593.782
1288,83.868624,504.046,593.815
1289,83.841282,504.091,593.847
1290,83.81394,504.136,593.879
1291,83.786598,504.181,593.912
1292,83.759238,504.225,593.944
1293,83.731896,504.27,593.977
1294,83.704536,504.315,594.009
1295,83.677176,504.359,594.041
1296,83.649816,504.404,594.073
1297,83.622456,504.448,594.106
1298,83.595096,504.492,594.138
1299,83.567718,504.536,594.17
1300,83.54034,504.581,594.202
1301,83.51298,504.625,594.234
1302,83.485602,504.669,594.266
1303,83.458224,504.712,594.298
1304,83.430846,504.756,594.33
1305,83.40345,504.8,594.362
1306,83.376072,504.843,594.394
1307,83.348694,504.887,594.426
1308,83.321298,504.93,594.458
1309,83.293902,504.974,594.489
1310,83.266506,505.017,594.521
1311,83.23911,505.06,594.553
1312,83.211714,505.104,594.585
1313,83.184318,505.147,594.616
1314,83.156922,505.19,594.648
1315,83.129526,505.233,594.68
1316,83.102112,505.275,594.711
1317,83.074716,505.318,594.743
1318,83.047302,505.361,594.774
1319,83.019888,505.404,594.806
1320,82.992492,505.446,594.837
1321,82.965078,505.489,594.869
1322,82.937664,505.531,594.9
1323,82.91025,505.573,594.931
1324,82.882836,505.616,594.963
1325,82.855404,505.658,594.994
1326,82.82799,505.7,595.025
1327,82.800576,505.742,595.057
1328,82.773144,505.784,595.088
1329,82.74573,505.826,595.119
1330,82.718316,505.868,595.15
1331,82.690884,505.91,595.181
1332,82.663452,505.952,595.212
1333,82.636038,505.993,595.244
1334,82.608606,506.035,595.275
1335,82.581174,506.076,595.306
1336,82.55376,506.118,595.337
1337,82.526328,506.159,595.368
1338,82.498896,506.201,595.399
1339,82.471464,506.242,595.429
1340,82.444032,506.283,595.46
1341,82.4166,506.324,595.491
1342,82.389168,506.365,595.522
1343,82.361736,506.407,595.553
1344,82.334304,506.448,595.584
1345,82.306872,506.488,595.614
1346,82.27944,506.529,595.645
1347,82.252008,506.57,595.676
1348,82.224576,506.611,595.706
1349,82.197126,506.652,595.737
1350,82.169694,506.692,595.768
1351,82.142262,506.733,595.798
1352,82.11483,506.773,595.829
1353,82.087398,506.814,595.859
1354,82.059966,506.854,595.89
1355,82.032516,506.894,595.92
1356,82.005084,506.935,595.951
1357,81.977652,506.975,595.981
1358,81.95022,507.015,596.012
1359,81.922788,507.055,596.042
1360,81.895356,507.095,596.073
1361,81.867906,507.135,596.103
1362,81.840474,507.175,596.133
1363,81.813042,507.215,596.164
1364,81.78561,507.255,596.194
1365,81.758178,507.295,596.224
1366,81.730746,507.334,596.254
1367,81.703314,507.374,596.285
1368,81.675882,507.414,596.315
1369,81.64845,507.453,596.345
1370,81.621018,507.493,596.375
1371,81.593586,507.532,596.405
1372,81.566172,507.572,596.435
1373,81.53874,507.611,596.465
1374,81.511308,507.65,596.495
1375,81.483876,507.69,596.525
1376,81.456462,507.729,596.555
1377,81.42903,507.768,596.585
1378,81.401598,507.807,596.615
1379,81.374184,507.846,596.645
1380,81.346752,507.885,596.675
1381,81.319338,507.924,596.705
1382,81.291906,507.963,596.735
1383,81.264492,508.002,596.765
1384,81.237078,508.041,596.795
1385,81.209664,508.08,596.824
1386,81.18225,508.118,596.854
1387,81.154818,508.157,596.884
1388,81.127404,508.196,596.914
1389,81.100008,508.234,596.943
1390,81.072594,508.273,596.973
1391,81.04518,508.311,597.003
1392,81.017766,508.35,597.032
1393,80.990352,508.388,597.062
1394,80.962956,508.427,597.092
1395,80.935542,508.465,597.121
1396,80.908146,508.503,597.151
1397,80.88075,508.541,597.18
1398,80.853336,508.58,597.21
1399,80.82594,508.618,597.239
1400,80.798544,508.656,597.269
1401,80.771148,508.694,597.298
1402,80.743752,508.732,597.328
1403,80.716374,508.77,597.357
1404,80.688978,508.808,597.387
1405,80.661582,508.846,597.416
1406,80.634204,508.884,597.445
1407,80.606808,508.922,597.475
1408,80.57943,508.959,597.504
1409,80.552052,508.997,597.534
1410,80.524674,509.035,597.563
1411,80.497296,509.073,597.592
1412,80.469918,509.11,597.621
1413,80.44254,509.148,597.651
1414,80.415162,509.185,597.68
1415,80.387802,509.223,597.709
1416,80.360424,509.26,597.738
1417,80.333064,509.298,597.767
1418,80.305704,509.335,597.797
1419,80.278344,509.373,597.826
1420,80.250984,509.41,597.855
1421,80.223624,509.447,597.884
1422,80.196264,509.485,597.913
1423,80.168922,509.522,597.942
1424,80.141562,509.559,597.971
1425,80.11422,509.596,598
1426,80.086878,509.633,598.029
1427,80.059536,509.67,598.058
1428,80.032194,509.707,598.087
1429,80.004852,509.744,598.116
1430,79.97751,509.781,598.145
1431,79.950186,509.818,598.174
1432,79.922844,509.855,598.203
1433,79.89552,509.892,598.232
1434,79.868196,509.929,598.261
1435,79.840872,509.966,598.29
1436,79.813548,510.003,598.319
1437,79.786224,510.039,598.347
1438,79.758918,510.076,598.376
1439,79.731594,510.113,598.405
1440,79.704288,510.15,598.434
1441,79.676982,510.186,598.463
1442,79.649676,510.223,598.491
1443,79.62237,510.259,598.52
1444,79.595082,510.296,598.549
1445,79.567776,510.332,598.578
1446,79.540488,510.369,598.606
1447,79.5132,510.405,598.635
1448,79.485912,510.442,598.664
1449,79.458624,510.478,598.692
1450,79.431336,510.515,598.721
1451,79.404066,510.551,598.75
1452,79.376778,510.587,598.778
1453,79.349508,510.623,598.807
1454,79.322238,510.66,598.835
1455,79.294968,510.696,598.864
1456,79.267716,510.732,598.893
1457,79.240446,510.768,598.921
1458,79.213194,510.804,598.95
1459,79.185942,510.84,598.978
1460,79.15869,510.877,599.007
1461,79.131438,510.913,599.035
1462,79.104186,510.949,599.064
1463,79.076952,510.985,599.092
1464,79.049718,511.021,599.121
1465,79.022484,511.057,599.149
1466,78.99525,511.092,599.177
1467,78.968016,511.128,599.206
1468,78.940782,511.164,599.234
1469,78.913566,511.2,599.263
1470,78.88635,511.236,599.291
1471,78.859134,511.272,599.319
1472,78.831918,511.307,599.348
1473,78.804702,511.343,599.376
1474,78.777504,511.379,599.404
1475,78.750306,511.415,599.433
1476,78.723108,511.45,599.461
1477,78.69591,511.486,599.489
1478,78.668712,511.521,599.518
1479,78.641532,511.557,599.546
1480,78.614352,511.593,599.574
1481,78.587172,511.628,599.602
1482,78.559992,511.664,599.63
1483,78.532812,511.699,599.659
1484,78.50565,511.735,599.687
1485,78.478488,511.77,599.715
1486,78.451326,511.806,599.743
1487,78.424164,511.841,599.771
1488,78.397002,511.876,599.8
1489,78.369858,511.912,599.828
1490,78.342714,511.947,599.856
1491,78.31557,511.982,599.884
1492,78.288426,512.018,599.912
1493,78.261282,512.053,599.94
1494,78.234156,512.088,599.968
1495,78.20703,512.123,599.996
1496,78.179904,512.159,600.024
1497,78.152778,512.194,600.052
1498,78.12567,512.229,600.08
1499,78.098562,512.264,600.108
1500,78.071436,512.299,600.136
1501,78.044346,512.334,600.164
1502,78.017238,512.37,600.192
1503,77.990148,512.405,600.22
1504,77.963058,512.44,600.248
1505,77.935968,512.475,600.276
1506,77.908878,512.51,600.304
1507,77.881788,512.545,600.332
1508,77.854716,512.58,600.36
1509,77.827644,512.615,600.388
1510,77.800572,512.65,600.416
1511,77.773518,512.684,600.444
1512,77.746446,512.719,600.472
1513,77.719392,512.754,600.5
1514,77.692338,512.789,600.528
1515,77.665302,512.824,600.555
1516,77.638248,512.859,600.583
1517,77.611212,512.894,600.611
1518,77.584176,512.928,600.639
1519,77.55714,512.963,600.667
1520,77.530122,512.998,600.695
1521,77.503104,513.033,600.722
1522,77.476086,513.067,600.75
1523,77.449068,513.102,600.778
1524,77.42205,513.137,600.806
1525,77.39505,513.171,600.834
1526,77.36805,513.206,600.861
1527,77.34105,513.241,600.889
1528,77.314068,513.275,600.917
1529,77.287068,513.31,600.944
1530,77.260086,513.344,600.972
1531,77.233122,513.379,601
1532,77.20614,513.414,601.028
1533,77.179176,513.448,601.055
1534,77.152212,513.483,601.083
1535,77.125248,513.517,601.111
1536,77.098284,513.552,601.138
1537,77.071338,513.586,601.166
1538,77.044392,513.621,601.194
1539,77.017446,513.655,601.221
1540,76.9905,513.689,601.249
1541,76.963572,513.724,601.277
1542,76.936644,513.758,601.304
1543,76.909716,513.793,601.332
1544,76.882806,513.827,601.359
1545,76.855878,513.861,601.387
1546,76.828968,513.896,601.415
1547,76.802058,513.93,601.442
1548,76.775166,513.964,601.47
1549,76.748274,513.999,601.497
1550,76.721382,514.033,601.525
1551,76.69449,514.067,601.552
1552,76.667598,514.101,601.58
1553,76.640724,514.136,601.607
1554,76.61385,514.17,601.635
1555,76.586976,514.204,601.662
1556,76.56012,514.238,601.69
1557,76.533264,514.272,601.717
1558,76.506408,514.307,601.745
1559,76.479552,514.341,601.772
1560,76.452714,514.375,601.8
1561,76.425876,514.409,601.827
1562,76.399038,514.443,601.855
1563,76.3722,514.477,601.882
1564,76.34538,514.511,601.91
1565,76.31856,514.545,601.937
1566,76.29174,514.579,601.965
1567,76.264938,514.613,601.992
1568,76.238136,514.647,602.019
1569,76.211334,514.681,602.047
1570,76.184532,514.715,602.074
1571,76.157748,514.749,602.102
1572,76.130964,514.783,602.129
1573,76.10418,514.817,602.156
1574,76.077396,514.851,602.184
1575,76.05063,514.885,602.211
1576,76.023864,514.919,602.238
1577,75.997098,514.953,602.266
1578,75.97035,514.987,602.293
1579,75.943584,515.021,602.32
1580,75.916836,515.055,602.348
1581,75.890106,515.089,602.375
1582,75.863358,515.123,602.402
1583,75.836628,515.157,602.43
1584,75.809916,515.19,602.457
1585,75.783186,515.224,602.484
1586,75.756474,515.258,602.512
1587,75.729762,515.292,602.539
1588,75.70305,515.326,602.566
1589,75.676356,515.359,602.594
1590,75.649662,515.393,602.621
1591,75.622968,515.427,602.648
1592,75.596274,515.461,602.675
1593,75.569598,515.494,602.703
1594,75.542922,515.528,602.73
1595,75.516264,515.562,602.757
1596,75.489588,515.596,602.784
1597,75.46293,515.629,602.812
1598,75.436272,515.663,602.839
1599,75.409632,515.697,602.866
1600,75.382992,515.73,602.893
1601,75.356352,515.764,602.92
1602,75.329712,515.798,602.948
1603,75.30309,515.831,602.975
1604,75.276468,515.865,603.002
1605,75.249846,515.899,603.029
1606,75.223224,515.932,603.056
1607,75.19662,515.966,603.084
1608,75.170016,515.999,603.111
1609,75.14343,516.033,603.138
1610,75.116826,516.067,603.165
1611,75.09024,516.1,603.192
1612,75.063672,516.134,603.219
1613,75.037086,516.167,603.246
1614,75.010518,516.201,603.274
1615,74.98395,516.234,603.301
1616,74.9574,516.268,603.328
1617,74.93085,516.301,603.355
1618,74.9043,516.335,603.382
1619,74.87775,516.368,603.409
1620,74.851218,516.402,603.436
1621,74.824686,516.435,603.463
1622,74.798154,516.469,603.49
1623,74.77164,516.502,603.518
1624,74.745108,516.536,603.545
1625,74.718612,516.569,603.572
1626,74.692098,516.602,603.599
1627,74.665602,516.636,603.626
1628,74.639106,516.669,603.653
1629,74.61261,516.703,603.68
1630,74.586132,516.736,603.707
1631,74.559654,516.769,603.734
1632,74.533176,516.803,603.761
1633,74.506716,516.836,603.788
1634,74.480256,516.87,603.815
1635,74.453796,516.903,603.842
1636,74.427354,516.936,603.869
1637,74.400894,516.97,603.896
1638,74.374452,517.003,603.923
1639,74.348028,517.036,603.95
1640,74.321604,517.069,603.977
1641,74.29518,517.103,604.004
1642,74.268756,517.136,604.031
1643,74.24235,517.169,604.058
1644,74.215944,517.203,604.085
1645,74.189538,517.236,604.112
1646,74.16315,517.269,604.139
1647,74.136744,517.302,604.166
1648,74.110374,517.336,604.193
1649,74.083986,517.369,604.22
1650,74.057616,517.402,604.247
1651,74.031246,517.435,604.274
1652,74.004894,517.469,604.301
1653,73.978524,517.502,604.328
1654,73.952172,517.535,604.355
1655,73.925838,517.568,604.382
1656,73.899504,517.601,604.409
1657,73.87317,517.634,604.436
1658,73.846836,517.668,604.463
1659,73.82052,517.701,604.49
1660,73.794186,517.734,604.517
1661,73.767888,517.767,604.544
1662,73.741572,517.8,604.57
1663,73.715274,517.833,604.597
1664,73.688976,517.866,604.624
1665,73.662696,517.9,604.651
1666,73.636416,517.933,604.678
1667,73.610136,517.966,604.705
1668,73.583856,517.999,604.732
1669,73.557594,518.032,604.759
1670,73.531332,518.065,604.786
1671,73.505088,518.098,604.812
1672,73.478844,518.131,604.839
1673,73.4526,518.164,604.866
1674,73.426356,518.197,604.893
1675,73.40013,518.23,604.92
1676,73.373904,518.263,604.947
1677,73.347678,518.296,604.974
1678,73.32147,518.329,605.001
1679,73.295262,518.362,605.027
1680,73.269054,518.395,605.054
1681,73.242864,518.428,605.081
1682,73.216674,518.461,605.108
1683,73.190484,518.494,605.135
1684,73.164294,518.527,605.162
1685,73.138122,518.56,605.188
1686,73.11195,518.593,605.215
1687,73.085796,518.626,605.242
1688,73.059642,518.659,605.269
1689,73.033488,518.692,605.296
1690,73.007352,518.725,605.323
1691,72.981198,518.758,605.349
1692,72.95508,518.791,605.376
1693,72.928944,518.824,605.403
1694,72.902826,518.856,605.43
1695,72.876708,518.889,605.457
1696,72.85059,518.922,605.483
1697,72.82449,518.955,605.51
1698,72.79839,518.988,605.537
1699,72.772308,519.021,605.564
1700,72.746226,519.054,605.59
1701,72.720144,519.087,605.617
1702,72.694062,519.119,605.644
1703,72.667998,519.152,605.671
1704,72.641934,519.185,605.698
1705,72.61587,519.218,605.724
1706,72.589824,519.251,605.751
1707,72.563778,519.283,605.778
1708,72.537732,519.316,605.805
1709,72.511704,519.349,605.831
1710,72.485676,519.382,605.858
1711,72.459648,519.415,605.885
1712,72.433638,519.447,605.912
1713,72.407628,519.48,605.938
1714,72.381618,519.513,605.965
1715,72.355626,519.546,605.992
1716,72.329634,519.578,606.018
1717,72.303642,519.611,606.045
1718,72.277668,519.644,606.072
1719,72.251694,519.677,606.099
1720,72.22572,519.709,606.125
1721,72.199764,519.742,606.152
1722,72.173808,519.775,606.179
1723,72.147852,519.807,606.205
1724,72.121914,519.84,606.232
1725,72.095976,519.873,606.259
1726,72.070038,519.906,606.286
1727,72.0441,519.938,606.312
1728,72.01818,519.971,606.339
1729,71.992278,520.004,606.366
1730,71.966358,520.036,606.392
1731,71.940456,520.069,606.419
1732,71.914554,520.101,606.446
1733,71.88867,520.134,606.472
1734,71.862786,520.167,606.499
1735,71.836902,520.199,606.526
1736,71.811036,520.232,606.552
1737,71.78517,520.265,606.579
1738,71.759304,520.297,606.606
1739,71.733456,520.33,606.632
1740,71.70759,520.362,606.659
1741,71.68176,520.395,606.686
1742,71.655912,520.427,606.712
1743,71.630082,520.46,606.739
1744,71.604252,520.493,606.766
1745,71.57844,520.525,606.792
1746,71.552628,520.558,606.819
1747,71.526816,520.59,606.846
1748,71.501022,520.623,606.872
1749,71.475228,520.655,606.899
1750,71.449434,520.688,606.925
1751,71.423658,520.72,606.952
1752,71.397882,520.753,606.979
1753,71.372106,520.785,607.005
1754,71.34633,520.818,607.032
1755,71.320572,520.85,607.059
1756,71.294832,520.883,607.085
1757,71.269074,520.915,607.112
1758,71.243334,520.948,607.138
1759,71.217594,520.98,607.165
1760,71.191872,521.012,607.192
1761,71.16615,521.045,607.218
1762,71.140428,521.077,607.245
1763,71.114724,521.11,607.271
1764,71.08902,521.142,607.298
1765,71.063316,521.175,607.325
1766,71.03763,521.207,607.351
1767,71.011944,521.239,607.378
1768,70.986258,521.272,607.404
1769,70.960572,521.304,607.431
1770,70.934904,521.336,607.458
1771,70.909254,521.369,607.484
1772,70.883586,521.401,607.511
1773,70.857936,521.434,607.537
1774,70.832304,521.466,607.564
1775,70.806654,521.498,607.59
1776,70.781022,521.531,607.617
1777,70.755408,521.563,607.643
1778,70.729776,521.595,607.67
1779,70.704162,521.627,607.697
1780,70.678548,521.66,607.723
1781,70.652952,521.692,607.75
1782,70.627356,521.724,607.776
1783,70.601778,521.757,607.803
1784,70.576182,521.789,607.829
1785,70.550604,521.821,607.856
1786,70.525044,521.853,607.882
1787,70.499466,521.886,607.909
1788,70.473906,521.918,607.935
1789,70.448364,521.95,607.962
1790,70.422804,521.982,607.988
1791,70.397262,522.015,608.015
1792,70.371738,522.047,608.042
1793,70.346214,522.079,608.068
1794,70.32069,522.111,608.095
1795,70.295166,522.143,608.121
1796,70.26966,522.175,608.148
1797,70.244154,522.208,608.174
1798,70.218648,522.24,608.201
1799,70.19316,522.272,608.227
1800,70.167672,522.304,608.254
1801,70.142184,522.336,608.28
1802,70.116714,522.368,608.307
1803,70.091244,522.4,608.333
1804,70.065792,522.433,608.36
1805,70.04034,522.465,608.386
1806,70.014888,522.497,608.413
1807,69.989436,522.529,608.439
1808,69.964002,522.561,608.466
