Time (s),Temperature (K),Mass (mg)
0.0,300.0,5.0
1.0,301.6666666666667,4.999997503142899
2.0,303.33333333333337,4.999994849411117
3.0,305.00000000000006,4.999992030825215
4.0,306.66666666666674,4.999989039102903
5.0,308.3333333333334,4.9999858656519045
6.0,310.0000000000001,4.9999825015627755
7.0,311.6666666666668,4.999978937601654
8.0,313.3333333333335,4.999975164202924
9.0,315.00000000000017,4.999971171461803
10.0,316.66666666666686,4.999966949126826
11.0,318.33333333333354,4.999962486592225
12.0,320.0000000000002,4.999957772890178
13.0,321.6666666666669,4.999952796682921
14.0,323.3333333333336,4.999947546254689
15.0,325.0000000000003,4.999942009503476
16.0,326.66666666666697,4.999936173932578
17.0,328.33333333333366,4.999930026641889
18.0,330.00000000000034,4.999923554318919
19.0,331.666666666667,4.99991674322949
20.0,333.3333333333337,4.999909579208075
21.0,335.0000000000004,4.999902047647703
22.0,336.6666666666671,4.999894133489416
23.0,338.33333333333377,4.999885821211177
24.0,340.00000000000045,4.999877094816177
25.0,341.66666666666714,4.999867937820463
26.0,343.3333333333338,4.999858333239791
27.0,345.0000000000005,4.999848263575614
28.0,346.6666666666672,4.999837710800108
29.0,348.3333333333339,4.999826656340089
30.0,350.00000000000057,4.999815081059723
31.0,351.66666666666725,4.999802965241878
32.0,353.33333333333394,4.999790288567935
33.0,355.0000000000006,4.999777030095921
34.0,356.6666666666673,4.99976316823676
35.0,358.333333333334,4.999748680728423
36.0,360.0000000000007,4.999733544607768
37.0,361.66666666666737,4.999717736179807
38.0,363.33333333333405,4.999701230984151
39.0,365.00000000000074,4.999684003758303
40.0,366.6666666666674,4.999666028397527
41.0,368.3333333333341,4.999647277910891
42.0,370.0000000000008,4.9996277243731475
43.0,371.6666666666675,4.999607338872028
44.0,373.33333333333417,4.999586091450501
45.0,375.00000000000085,4.999563951043517
46.0,376.66666666666754,4.999540885408727
47.0,378.3333333333342,4.999516861050609
48.0,380.0000000000009,4.9994918431374025
49.0,381.6666666666676,4.999465795410183
50.0,383.3333333333343,4.999438680083404
51.0,385.00000000000097,4.99941045773613
52.0,386.66666666666765,4.999381087193157
53.0,388.33333333333434,4.999350525395155
54.0,390.000000000001,4.999318727256894
55.0,391.6666666666677,4.999285645512569
56.0,393.3333333333344,4.999251230547129
57.0,395.0000000000011,4.999215430212497
58.0,396.66666666666777,4.99917818962745
59.0,398.33333333333445,4.999139450959838
60.0,400.00000000000114,4.999099153189785
61.0,401.6666666666678,4.999057231852365
62.0,403.3333333333345,4.999013618758196
63.0,405.0000000000012,4.998968241690253
64.0,406.6666666666679,4.998921024075147
65.0,408.33333333333456,4.998871884626955
66.0,410.00000000000125,4.9988207369616005
67.0,411.66666666666794,4.998767489179669
68.0,413.3333333333346,4.998712043415383
69.0,415.0000000000013,4.998654295349371
70.0,416.666666666668,4.998594133682694
71.0,418.3333333333347,4.998531439569484
72.0,420.00000000000136,4.998466086005358
73.0,421.66666666666805,4.998397937168667
74.0,423.33333333333474,4.998326847711432
75.0,425.0000000000014,4.9982526619967
76.0,426.6666666666681,4.998175213278841
77.0,428.3333333333348,4.998094322823156
78.0,430.0000000000015,4.998009798960991
79.0,431.66666666666816,4.997921436076327
80.0,433.33333333333485,4.997829013519676
81.0,435.00000000000153,4.99773229444488
82.0,436.6666666666682,4.997631024564219
83.0,438.3333333333349,4.997524930817041
84.0,440.0000000000016,4.997413719946899
85.0,441.6666666666683,4.997297076982001
86.0,443.33333333333496,4.997174663613512
87.0,445.00000000000165,4.99704611646611
88.0,446.66666666666833,4.996911045254913
89.0,448.333333333335,4.996769030822716
90.0,450.0000000000017,4.996619623051276
91.0,451.6666666666684,4.996462338640138
92.0,453.3333333333351,4.99629665874633
93.0,455.00000000000176,4.996122026478056
94.0,456.66666666666845,4.995937844235293
95.0,458.33333333333513,4.995743470890087
96.0,460.0000000000018,4.995538218799134
97.0,461.6666666666685,4.995321350641115
98.0,463.3333333333352,4.995092076071127
99.0,465.0000000000019,4.9948495481844715
100.0,466.66666666666856,4.9945928597819895
101.0,468.33333333333525,4.994321039429087
102.0,470.00000000000193,4.994033047300653
103.0,471.6666666666686,4.993727770804072
104.0,473.3333333333353,4.9934040199727
105.0,475.000000000002,4.993060522622298
106.0,476.6666666666687,4.992695919263199
107.0,478.33333333333536,4.992308757761265
108.0,480.00000000000205,4.991897487741141
109.0,481.66666666666873,4.991460454725781
110.0,483.3333333333354,4.990995894006867
111.0,485.0000000000021,4.990501924241462
112.0,486.6666666666688,4.989976540771158
113.0,488.3333333333355,4.989417608660957
114.0,490.00000000000216,4.9888228554564025
115.0,491.66666666666885,4.988189863658811
116.0,493.33333333333553,4.987516062920102
117.0,495.0000000000022,4.986798721960545
118.0,496.6666666666689,4.986034940214831
119.0,498.3333333333356,4.9852216392142505
120.0,500.0000000000023,4.9843555537154
121.0,501.66666666666896,4.983433222588877
122.0,503.33333333333564,4.982450979484715
123.0,505.00000000000233,4.981404943295096
124.0,506.666666666669,4.9802910084389715
125.0,508.3333333333357,4.979104834997857
126.0,510.0000000000024,4.977841838737077
127.0,511.6666666666691,4.9764971810523235
128.0,513.3333333333358,4.975065758887487
