Time (s),m (g),T Back (K),T Top (K)
836,3.6897996,1051.92,1061.61
837,3.6882036,1051.96,1061.61
838,3.686616,1052.01,1061.62
839,3.6850374,1052.06,1061.63
840,3.6834666,1052.11,1061.64
841,3.6819048,1052.16,1061.65
842,3.6803514,1052.2,1061.65
843,3.6788058,1052.25,1061.66
844,3.6772692,1052.3,1061.67
845,3.6757404,1052.35,1061.68
846,3.67422,1052.39,1061.68
847,3.672708,1052.44,1061.69
848,3.6712038,1052.49,1061.7
849,3.669708,1052.53,1061.7
850,3.6682206,1052.58,1061.71
851,3.6667404,1052.62,1061.72
852,3.6652686,1052.67,1061.73
853,3.6638052,1052.72,1061.73
854,3.662349,1052.76,1061.74
855,3.6609012,1052.81,1061.75
856,3.6594606,1052.85,1061.75
857,3.6580284,1052.9,1061.76
858,3.6566034,1052.94,1061.77
859,3.6551862,1052.99,1061.78
860,3.6537768,1053.03,1061.78
861,3.6523752,1053.08,1061.79
862,3.6509814,1053.12,1061.8
863,3.6495948,1053.17,1061.8
864,3.6482154,1053.21,1061.81
865,3.6468438,1053.25,1061.82
866,3.6454794,1053.3,1061.82
867,3.6441228,1053.34,1061.83
868,3.6427734,1053.38,1061.84
869,3.6414312,1053.43,1061.84
870,3.6400962,1053.47,1061.85
871,3.6387684,1053.51,1061.86
872,3.6374478,1053.56,1061.86
873,3.6361344,1053.6,1061.87
874,3.6348282,1053.64,1061.87
875,3.6335292,1053.68,1061.88
876,3.6322368,1053.73,1061.89
877,3.6309516,1053.77,1061.89
878,3.6296736,1053.81,1061.9
879,3.6284022,1053.85,1061.91
880,3.627138,1053.89,1061.91
881,3.6258804,1053.94,1061.92
882,3.62463,1053.98,1061.92
883,3.6233862,1054.02,1061.93
884,3.622149,1054.06,1061.94
885,3.6209184,1054.1,1061.94
886,3.619695,1054.14,1061.95
887,3.6184776,1054.18,1061.95
888,3.6172674,1054.22,1061.96
889,3.6160638,1054.26,1061.97
890,3.6148662,1054.3,1061.97
891,3.6136752,1054.34,1061.98
892,3.6124908,1054.38,1061.98
893,3.611313,1054.42,1061.99
894,3.6101418,1054.46,1062
895,3.6089766,1054.5,1062
896,3.6078174,1054.54,1062.01
897,3.6066654,1054.58,1062.01
898,3.6055188,1054.62,1062.02
899,3.6043788,1054.66,1062.02
900,3.6032448,1054.7,1062.03
901,3.6021174,1054.73,1062.03
902,3.600996,1054.77,1062.04
903,3.5998806,1054.81,1062.05
904,3.5987712,1054.85,1062.05
905,3.5976678,1054.89,1062.06
906,3.596571,1054.92,1062.06
907,3.5954796,1054.96,1062.07
908,3.5943942,1055,1062.07
909,3.5933148,1055.04,1062.08
910,3.5922414,1055.07,1062.08
911,3.5911734,1055.11,1062.09
912,3.5901114,1055.15,1062.09
913,3.5890554,1055.18,1062.1
914,3.5880054,1055.22,1062.1
915,3.5869608,1055.26,1062.11
916,3.5859216,1055.29,1062.11
917,3.5848884,1055.33,1062.12
918,3.5838606,1055.37,1062.12
919,3.5828388,1055.4,1062.13
920,3.5818224,1055.44,1062.13
921,3.5808114,1055.47,1062.14
922,3.5798064,1055.51,1062.14
923,3.5788062,1055.55,1062.15
924,3.577812,1055.58,1062.15
925,3.5768232,1055.62,1062.16
926,3.5758392,1055.65,1062.16
927,3.5748612,1055.69,1062.17
928,3.5738886,1055.72,1062.17
929,3.5729208,1055.75,1062.18
930,3.5719584,1055.79,1062.18
931,3.5710014,1055.82,1062.19
932,3.5700498,1055.86,1062.19
933,3.5691036,1055.89,1062.2
934,3.5681622,1055.93,1062.2
935,3.5672256,1055.96,1062.21
936,3.5662944,1055.99,1062.21
937,3.5653686,1056.03,1062.22
938,3.5644476,1056.06,1062.22
939,3.563532,1056.09,1062.23
940,3.5626206,1056.13,1062.23
941,3.5617152,1056.16,1062.23
942,3.560814,1056.19,1062.24
943,3.5599182,1056.22,1062.24
944,3.5590266,1056.26,1062.25
945,3.5581404,1056.29,1062.25
946,3.557259,1056.32,1062.26
947,3.556383,1056.35,1062.26
948,3.5555112,1056.39,1062.27
949,3.5546442,1056.42,1062.27
950,3.553782,1056.45,1062.27
951,3.5529246,1056.48,1062.28
952,3.5520714,1056.51,1062.28
953,3.5512236,1056.54,1062.29
954,3.55038,1056.58,1062.29
955,3.5495412,1056.61,1062.3
956,3.5487066,1056.64,1062.3
957,3.5478774,1056.67,1062.3
958,3.5470518,1056.7,1062.31
959,3.5462316,1056.73,1062.31
960,3.5454156,1056.76,1062.32
961,3.5446038,1056.79,1062.32
962,3.5437968,1056.82,1062.32
963,3.542994,1056.85,1062.33
964,3.5421954,1056.88,1062.33
965,3.5414016,1056.91,1062.34
966,3.540612,1056.94,1062.34
967,3.5398266,1056.97,1062.34
968,3.539046,1057,1062.35
969,3.538269,1057.03,1062.35
970,3.5374968,1057.06,1062.36
971,3.5367288,1057.09,1062.36
972,3.535965,1057.12,1062.36
973,3.5352054,1057.15,1062.37
974,3.5344494,1057.18,1062.37
975,3.5336982,1057.2,1062.37
976,3.5329512,1057.23,1062.38
977,3.5322078,1057.26,1062.38
978,3.5314686,1057.29,1062.39
979,3.5307336,1057.32,1062.39
980,3.5300028,1057.35,1062.39
981,3.5292756,1057.37,1062.4
982,3.5285532,1057.4,1062.4
983,3.5278338,1057.43,1062.4
984,3.5271192,1057.46,1062.41
985,3.5264076,1057.48,1062.41
986,3.5257008,1057.51,1062.41
987,3.5249976,1057.54,1062.42
988,3.524298,1057.57,1062.42
989,3.5236026,1057.59,1062.42
990,3.5229108,1057.62,1062.43
991,3.5222232,1057.65,1062.43
992,3.5215386,1057.67,1062.43
993,3.5208582,1057.7,1062.44
994,3.520182,1057.73,1062.44
995,3.5195088,1057.75,1062.45
996,3.5188398,1057.78,1062.45
997,3.5181744,1057.81,1062.45
998,3.5175126,1057.83,1062.46
999,3.5168544,1057.86,1062.46
1000,3.5161998,1057.88,1062.46
1001,3.5155488,1057.91,1062.47
1002,3.5149014,1057.93,1062.47
1003,3.5142576,1057.96,1062.47
1004,3.5136174,1057.98,1062.47
1005,3.5129808,1058.01,1062.48
1006,3.5123478,1058.04,1062.48
1007,3.5117178,1058.06,1062.48
1008,3.511092,1058.09,1062.49
1009,3.5104692,1058.11,1062.49
1010,3.50985,1058.13,1062.49
1011,3.5092338,1058.16,1062.5
1012,3.5086212,1058.18,1062.5
1013,3.5080122,1058.21,1062.5
1014,3.5074062,1058.23,1062.51
1015,3.5068038,1058.26,1062.51
1016,3.506205,1058.28,1062.51
1017,3.5056092,1058.3,1062.52
1018,3.505017,1058.33,1062.52
1019,3.5044272,1058.35,1062.52
1020,3.5038416,1058.38,1062.52
1021,3.503259,1058.4,1062.53
1022,3.5026794,1058.42,1062.53
1023,3.5021028,1058.45,1062.53
1024,3.5015298,1058.47,1062.54
1025,3.5009598,1058.49,1062.54
1026,3.5003928,1058.51,1062.54
1027,3.4998294,1058.54,1062.54
1028,3.499269,1058.56,1062.55
1029,3.4987116,1058.58,1062.55
1030,3.4981572,1058.61,1062.55
1031,3.4976058,1058.63,1062.56
1032,3.4970574,1058.65,1062.56
1033,3.496512,1058.67,1062.56
1034,3.4959702,1058.69,1062.56
1035,3.4954308,1058.72,1062.57
1036,3.4948944,1058.74,1062.57
1037,3.494361,1058.76,1062.57
1038,3.4938312,1058.78,1062.57
1039,3.4933038,1058.8,1062.58
1040,3.4927788,1058.83,1062.58
1041,3.4922574,1058.85,1062.58
1042,3.491739,1058.87,1062.59
1043,3.491223,1058.89,1062.59
1044,3.49071,1058.91,1062.59
1045,3.4902,1058.93,1062.59
1046,3.4896924,1058.95,1062.6
1047,3.4891884,1058.97,1062.6
1048,3.4886862,1058.99,1062.6
1049,3.4881876,1059.02,1062.6
1050,3.4876914,1059.04,1062.61
1051,3.4871982,1059.06,1062.61
1052,3.4867074,1059.08,1062.61
1053,3.4862196,1059.1,1062.61
1054,3.4857342,1059.12,1062.62
1055,3.4852518,1059.14,1062.62
1056,3.4847718,1059.16,1062.62
1057,3.4842942,1059.18,1062.62
1058,3.4838196,1059.2,1062.63
1059,3.483348,1059.22,1062.63
1060,3.4828788,1059.24,1062.63
1061,3.482412,1059.26,1062.63
1062,3.4819476,1059.28,1062.63
1063,3.4814862,1059.3,1062.64
1064,3.4810272,1059.31,1062.64
1065,3.4805706,1059.33,1062.64
1066,3.480117,1059.35,1062.64
1067,3.4796652,1059.37,1062.65
1068,3.4792164,1059.39,1062.65
1069,3.47877,1059.41,1062.65
1070,3.478326,1059.43,1062.65
1071,3.4778844,1059.45,1062.66
1072,3.4774452,1059.47,1062.66
1073,3.477009,1059.48,1062.66
1074,3.4765746,1059.5,1062.66
1075,3.4761432,1059.52,1062.66
1076,3.4757136,1059.54,1062.67
1077,3.4752864,1059.56,1062.67
1078,3.4748622,1059.58,1062.67
1079,3.4744398,1059.59,1062.67
1080,3.4740198,1059.61,1062.67
1081,3.4736022,1059.63,1062.68
1082,3.473187,1059.65,1062.68
1083,3.4727742,1059.66,1062.68
1084,3.4723632,1059.68,1062.68
1085,3.4719552,1059.7,1062.69
1086,3.471549,1059.72,1062.69
1087,3.4711452,1059.73,1062.69
1088,3.4707432,1059.75,1062.69
1089,3.4703442,1059.77,1062.69
1090,3.469947,1059.79,1062.7
1091,3.4695516,1059.8,1062.7
1092,3.4691592,1059.82,1062.7
1093,3.4687686,1059.84,1062.7
1094,3.4683798,1059.85,1062.7
1095,3.467994,1059.87,1062.71
1096,3.4676094,1059.89,1062.71
1097,3.4672278,1059.9,1062.71
1098,3.466848,1059.92,1062.71
1099,3.46647,1059.94,1062.71
1100,3.4660944,1059.95,1062.72
1101,3.4657206,1059.97,1062.72
1102,3.4653492,1059.98,1062.72
1103,3.4649802,1060,1062.72
1104,3.4646124,1060.02,1062.72
1105,3.4642476,1060.03,1062.72
1106,3.463884,1060.05,1062.73
1107,3.4635228,1060.06,1062.73
1108,3.4631634,1060.08,1062.73
1109,3.4628064,1060.1,1062.73
1110,3.4624512,1060.11,1062.73
1111,3.4620978,1060.13,1062.74
1112,3.4617462,1060.14,1062.74
1113,3.461397,1060.16,1062.74
1114,3.4610496,1060.17,1062.74
1115,3.460704,1060.19,1062.74
1116,3.4603608,1060.2,1062.74
1117,3.4600188,1060.22,1062.75
1118,3.4596792,1060.23,1062.75
1119,3.4593414,1060.25,1062.75
1120,3.4590054,1060.26,1062.75
1121,3.4586712,1060.28,1062.75
1122,3.4583388,1060.29,1062.75
1123,3.4580082,1060.31,1062.76
1124,3.45768,1060.32,1062.76
1125,3.457353,1060.33,1062.76
1126,3.4570284,1060.35,1062.76
1127,3.456705,1060.36,1062.76
1128,3.456384,1060.38,1062.76
1129,3.4560642,1060.39,1062.77
1130,3.4557468,1060.41,1062.77
1131,3.4554306,1060.42,1062.77
1132,3.4551162,1060.43,1062.77
1133,3.4548042,1060.45,1062.77
1134,3.4544934,1060.46,1062.77
1135,3.4541844,1060.47,1062.78
1136,3.4538772,1060.49,1062.78
1137,3.4535712,1060.5,1062.78
1138,3.4532676,1060.52,1062.78
1139,3.4529652,1060.53,1062.78
1140,3.4526652,1060.54,1062.78
1141,3.4523664,1060.56,1062.79
1142,3.4520688,1060.57,1062.79
1143,3.4517736,1060.58,1062.79
1144,3.4514796,1060.6,1062.79
1145,3.4511874,1060.61,1062.79
1146,3.450897,1060.62,1062.79
1147,3.4506084,1060.63,1062.79
1148,3.450321,1060.65,1062.8
1149,3.4500348,1060.66,1062.8
1150,3.449751,1060.67,1062.8
1151,3.4494684,1060.69,1062.8
1152,3.4491876,1060.7,1062.8
1153,3.448908,1060.71,1062.8
1154,3.4486302,1060.72,1062.8
1155,3.4483536,1060.74,1062.81
1156,3.4480788,1060.75,1062.81
1157,3.4478058,1060.76,1062.81
1158,3.447534,1060.77,1062.81
1159,3.447264,1060.78,1062.81
1160,3.4469952,1060.8,1062.81
1161,3.4467282,1060.81,1062.81
1162,3.4464624,1060.82,1062.82
1163,3.4461984,1060.83,1062.82
1164,3.4459356,1060.84,1062.82
1165,3.445674,1060.86,1062.82
1166,3.4454142,1060.87,1062.82
1167,3.4451562,1060.88,1062.82
1168,3.4448994,1060.89,1062.82
1169,3.4446438,1060.9,1062.83
1170,3.4443894,1060.91,1062.83
1171,3.4441368,1060.93,1062.83
1172,3.443886,1060.94,1062.83
1173,3.4436358,1060.95,1062.83
1174,3.4433874,1060.96,1062.83
1175,3.4431408,1060.97,1062.83
1176,3.4428948,1060.98,1062.83
1177,3.4426506,1060.99,1062.84
1178,3.4424076,1061,1062.84
1179,3.4421658,1061.02,1062.84
1180,3.4419258,1061.03,1062.84
1181,3.441687,1061.04,1062.84
1182,3.4414494,1061.05,1062.84
1183,3.441213,1061.06,1062.84
1184,3.4409784,1061.07,1062.84
1185,3.440745,1061.08,1062.85
1186,3.4405122,1061.09,1062.85
1187,3.4402812,1061.1,1062.85
1188,3.440052,1061.11,1062.85
1189,3.4398234,1061.12,1062.85
1190,3.439596,1061.13,1062.85
1191,3.4393704,1061.14,1062.85
1192,3.439146,1061.15,1062.85
1193,3.4389222,1061.16,1062.85
1194,3.4387002,1061.17,1062.86
1195,3.4384794,1061.18,1062.86
1196,3.4382598,1061.19,1062.86
1197,3.4380414,1061.2,1062.86
1198,3.4378242,1061.21,1062.86
1199,3.4376082,1061.22,1062.86
1200,3.4373934,1061.23,1062.86
1201,3.4371798,1061.24,1062.86
1202,3.4369674,1061.25,1062.86
1203,3.4367562,1061.26,1062.87
1204,3.4365468,1061.27,1062.87
1205,3.4363374,1061.28,1062.87
1206,3.4361298,1061.29,1062.87
1207,3.4359234,1061.3,1062.87
1208,3.4357182,1061.31,1062.87
1209,3.4355142,1061.32,1062.87
1210,3.4353108,1061.33,1062.87
1211,3.4351092,1061.34,1062.87
1212,3.4349082,1061.35,1062.88
1213,3.4347084,1061.36,1062.88
1214,3.4345104,1061.37,1062.88
1215,3.4343124,1061.38,1062.88
1216,3.4341162,1061.38,1062.88
1217,3.4339212,1061.39,1062.88
1218,3.4337268,1061.4,1062.88
1219,3.4335342,1061.41,1062.88
1220,3.4333422,1061.42,1062.88
1221,3.4331508,1061.43,1062.88
1222,3.4329612,1061.44,1062.89
1223,3.4327722,1061.45,1062.89
1224,3.432585,1061.46,1062.89
1225,3.4323984,1061.46,1062.89
1226,3.4322124,1061.47,1062.89
1227,3.4320282,1061.48,1062.89
1228,3.4318446,1061.49,1062.89
1229,3.4316616,1061.5,1062.89
1230,3.4314804,1061.51,1062.89
1231,3.4312998,1061.52,1062.89
1232,3.4311204,1061.52,1062.89
1233,3.4309422,1061.53,1062.9
1234,3.4307646,1061.54,1062.9
1235,3.4305882,1061.55,1062.9
1236,3.4304124,1061.56,1062.9
1237,3.4302378,1061.57,1062.9
1238,3.4300644,1061.57,1062.9
1239,3.4298922,1061.58,1062.9
1240,3.4297206,1061.59,1062.9
1241,3.4295496,1061.6,1062.9
1242,3.4293804,1061.61,1062.9
1243,3.4292112,1061.61,1062.9
1244,3.4290438,1061.62,1062.91
1245,3.428877,1061.63,1062.91
1246,3.4287108,1061.64,1062.91
1247,3.4285458,1061.64,1062.91
1248,3.428382,1061.65,1062.91
1249,3.4282188,1061.66,1062.91
1250,3.4280562,1061.67,1062.91
1251,3.4278954,1061.67,1062.91
1252,3.4277346,1061.68,1062.91
1253,3.427575,1061.69,1062.91
1254,3.4274166,1061.7,1062.91
1255,3.4272588,1061.7,1062.91
1256,3.4271022,1061.71,1062.92
1257,3.4269462,1061.72,1062.92
1258,3.4267908,1061.73,1062.92
1259,3.4266366,1061.73,1062.92
1260,3.4264836,1061.74,1062.92
1261,3.4263312,1061.75,1062.92
1262,3.4261794,1061.76,1062.92
1263,3.4260288,1061.76,1062.92
1264,3.4258788,1061.77,1062.92
1265,3.4257294,1061.78,1062.92
1266,3.4255812,1061.78,1062.92
1267,3.4254336,1061.79,1062.92
1268,3.4252872,1061.8,1062.93
1269,3.4251414,1061.8,1062.93
1270,3.4249962,1061.81,1062.93
1271,3.4248522,1061.82,1062.93
1272,3.4247088,1061.83,1062.93
1273,3.424566,1061.83,1062.93
1274,3.4244244,1061.84,1062.93
1275,3.4242834,1061.85,1062.93
1276,3.4241436,1061.85,1062.93
1277,3.4240038,1061.86,1062.93
1278,3.4238652,1061.87,1062.93
1279,3.4237278,1061.87,1062.93
1280,3.4235904,1061.88,1062.93
1281,3.4234542,1061.88,1062.93
1282,3.4233186,1061.89,1062.94
1283,3.4231842,1061.9,1062.94
1284,3.4230498,1061.9,1062.94
1285,3.4229166,1061.91,1062.94
1286,3.422784,1061.92,1062.94
1287,3.4226526,1061.92,1062.94
1288,3.4225212,1061.93,1062.94
1289,3.422391,1061.94,1062.94
1290,3.4222614,1061.94,1062.94
1291,3.4221324,1061.95,1062.94
1292,3.4220046,1061.95,1062.94
1293,3.4218774,1061.96,1062.94
1294,3.4217508,1061.97,1062.94
1295,3.4216248,1061.97,1062.94
1296,3.4214994,1061.98,1062.94
1297,3.4213746,1061.98,1062.95
1298,3.421251,1061.99,1062.95
1299,3.4211274,1062,1062.95
1300,3.421005,1062,1062.95
1301,3.4208832,1062.01,1062.95
1302,3.4207626,1062.01,1062.95
1303,3.420642,1062.02,1062.95
1304,3.420522,1062.02,1062.95
1305,3.4204032,1062.03,1062.95
1306,3.4202844,1062.04,1062.95
1307,3.4201668,1062.04,1062.95
1308,3.4200498,1062.05,1062.95
1309,3.4199334,1062.05,1062.95
1310,3.4198176,1062.06,1062.95
1311,3.4197024,1062.06,1062.95
1312,3.4195878,1062.07,1062.95
1313,3.4194744,1062.07,1062.96
1314,3.419361,1062.08,1062.96
1315,3.4192482,1062.09,1062.96
1316,3.4191366,1062.09,1062.96
1317,3.419025,1062.1,1062.96
1318,3.4189146,1062.1,1062.96
1319,3.4188042,1062.11,1062.96
1320,3.418695,1062.11,1062.96
1321,3.4185858,1062.12,1062.96
1322,3.4184778,1062.12,1062.96
1323,3.4183704,1062.13,1062.96
1324,3.418263,1062.13,1062.96
1325,3.4181568,1062.14,1062.96
1326,3.4180512,1062.14,1062.96
1327,3.4179456,1062.15,1062.96
1328,3.4178412,1062.15,1062.96
1329,3.4177374,1062.16,1062.96
1330,3.4176336,1062.16,1062.96
1331,3.417531,1062.17,1062.97
1332,3.4174284,1062.17,1062.97
1333,3.417327,1062.18,1062.97
1334,3.4172256,1062.18,1062.97
1335,3.4171248,1062.19,1062.97
1336,3.4170252,1062.19,1062.97
1337,3.4169256,1062.2,1062.97
1338,3.4168266,1062.2,1062.97
1339,3.4167282,1062.21,1062.97
1340,3.4166304,1062.21,1062.97
1341,3.4165332,1062.22,1062.97
1342,3.4164366,1062.22,1062.97
1343,3.4163406,1062.22,1062.97
1344,3.4162446,1062.23,1062.97
1345,3.4161498,1062.23,1062.97
1346,3.416055,1062.24,1062.97
1347,3.4159614,1062.24,1062.97
1348,3.4158678,1062.25,1062.97
1349,3.4157748,1062.25,1062.97
1350,3.4156824,1062.26,1062.97
1351,3.4155906,1062.26,1062.98
1352,3.4154988,1062.27,1062.98
1353,3.4154082,1062.27,1062.98
1354,3.4153176,1062.27,1062.98
1355,3.4152276,1062.28,1062.98
1356,3.4151382,1062.28,1062.98
1357,3.4150494,1062.29,1062.98
1358,3.4149612,1062.29,1062.98
1359,3.4148736,1062.3,1062.98
1360,3.414786,1062.3,1062.98
1361,3.414699,1062.3,1062.98
1362,3.4146126,1062.31,1062.98
1363,3.4145268,1062.31,1062.98
1364,3.4144416,1062.32,1062.98
1365,3.4143564,1062.32,1062.98
1366,3.4142718,1062.32,1062.98
1367,3.4141878,1062.33,1062.98
1368,3.4141044,1062.33,1062.98
1369,3.4140216,1062.34,1062.98
1370,3.4139388,1062.34,1062.98
1371,3.4138566,1062.34,1062.98
1372,3.413775,1062.35,1062.98
1373,3.413694,1062.35,1062.99
1374,3.413613,1062.36,1062.99
1375,3.4135326,1062.36,1062.99
1376,3.4134528,1062.36,1062.99
1377,3.4133736,1062.37,1062.99
1378,3.4132944,1062.37,1062.99
1379,3.4132158,1062.38,1062.99
1380,3.4131378,1062.38,1062.99
1381,3.4130604,1062.38,1062.99
1382,3.412983,1062.39,1062.99
1383,3.4129062,1062.39,1062.99
1384,3.41283,1062.39,1062.99
1385,3.4127538,1062.4,1062.99
1386,3.4126788,1062.4,1062.99
1387,3.4126038,1062.41,1062.99
1388,3.4125288,1062.41,1062.99
1389,3.412455,1062.41,1062.99
1390,3.4123812,1062.42,1062.99
1391,3.4123074,1062.42,1062.99
1392,3.4122348,1062.42,1062.99
1393,3.4121622,1062.43,1062.99
1394,3.4120896,1062.43,1062.99
1395,3.4120182,1062.43,1062.99
1396,3.4119468,1062.44,1062.99
1397,3.411876,1062.44,1062.99
1398,3.4118052,1062.44,1063
1399,3.411735,1062.45,1063
1400,3.4116654,1062.45,1063
1401,3.4115958,1062.45,1063
1402,3.4115268,1062.46,1063
1403,3.4114584,1062.46,1063
1404,3.4113906,1062.46,1063
1405,3.4113222,1062.47,1063
1406,3.411255,1062.47,1063
1407,3.4111878,1062.47,1063
1408,3.4111212,1062.48,1063
1409,3.4110552,1062.48,1063
1410,3.4109892,1062.48,1063
1411,3.4109238,1062.49,1063
1412,3.4108584,1062.49,1063
1413,3.4107936,1062.49,1063
1414,3.4107288,1062.5,1063
1415,3.4106652,1062.5,1063
1416,3.410601,1062.5,1063
1417,3.410538,1062.51,1063
1418,3.410475,1062.51,1063
1419,3.410412,1062.51,1063
1420,3.4103496,1062.52,1063
1421,3.4102878,1062.52,1063
1422,3.410226,1062.52,1063
1423,3.4101648,1062.52,1063
1424,3.4101042,1062.53,1063
1425,3.4100436,1062.53,1063
1426,3.409983,1062.53,1063
1427,3.4099236,1062.54,1063
1428,3.4098636,1062.54,1063.01
1429,3.4098048,1062.54,1063.01
1430,3.4097454,1062.54,1063.01
1431,3.4096872,1062.55,1063.01
1432,3.409629,1062.55,1063.01
1433,3.4095708,1062.55,1063.01
1434,3.4095132,1062.56,1063.01
1435,3.4094562,1062.56,1063.01
1436,3.4093992,1062.56,1063.01
1437,3.4093428,1062.56,1063.01
1438,3.4092864,1062.57,1063.01
1439,3.40923,1062.57,1063.01
1440,3.4091748,1062.57,1063.01
1441,3.409119,1062.58,1063.01
1442,3.4090644,1062.58,1063.01
1443,3.4090092,1062.58,1063.01
1444,3.4089552,1062.58,1063.01
1445,3.4089006,1062.59,1063.01
1446,3.4088472,1062.59,1063.01
1447,3.4087938,1062.59,1063.01
1448,3.4087404,1062.59,1063.01
1449,3.4086876,1062.6,1063.01
1450,3.4086348,1062.6,1063.01
1451,3.4085826,1062.6,1063.01
1452,3.4085304,1062.6,1063.01
1453,3.4084788,1062.61,1063.01
1454,3.4084272,1062.61,1063.01
1455,3.4083762,1062.61,1063.01
1456,3.4083252,1062.61,1063.01
1457,3.4082748,1062.62,1063.01
1458,3.4082244,1062.62,1063.01
1459,3.4081746,1062.62,1063.01
1460,3.4081248,1062.62,1063.01
1461,3.408075,1062.63,1063.01
1462,3.4080258,1062.63,1063.01
1463,3.4079772,1062.63,1063.02
1464,3.4079286,1062.63,1063.02
1465,3.40788,1062.64,1063.02
1466,3.407832,1062.64,1063.02
1467,3.407784,1062.64,1063.02
1468,3.4077366,1062.64,1063.02
1469,3.4076892,1062.65,1063.02
1470,3.4076424,1062.65,1063.02
1471,3.4075956,1062.65,1063.02
1472,3.4075494,1062.65,1063.02
1473,3.4075032,1062.65,1063.02
1474,3.407457,1062.66,1063.02
1475,3.4074114,1062.66,1063.02
1476,3.4073658,1062.66,1063.02
1477,3.4073208,1062.66,1063.02
1478,3.4072758,1062.67,1063.02
1479,3.4072308,1062.67,1063.02
1480,3.4071864,1062.67,1063.02
1481,3.4071426,1062.67,1063.02
1482,3.4070988,1062.67,1063.02
1483,3.407055,1062.68,1063.02
1484,3.4070112,1062.68,1063.02
1485,3.406968,1062.68,1063.02
1486,3.4069254,1062.68,1063.02
1487,3.4068828,1062.69,1063.02
1488,3.4068402,1062.69,1063.02
1489,3.4067976,1062.69,1063.02
1490,3.4067556,1062.69,1063.02
1491,3.4067142,1062.69,1063.02
1492,3.4066728,1062.7,1063.02
1493,3.4066314,1062.7,1063.02
1494,3.40659,1062.7,1063.02
1495,3.4065492,1062.7,1063.02
1496,3.406509,1062.7,1063.02
1497,3.4064682,1062.71,1063.02
1498,3.4064286,1062.71,1063.02
1499,3.4063884,1062.71,1063.02
1500,3.4063488,1062.71,1063.02
1501,3.4063092,1062.71,1063.02
1502,3.4062702,1062.72,1063.02
1503,3.4062312,1062.72,1063.02
1504,3.4061922,1062.72,1063.02
1505,3.4061538,1062.72,1063.02
1506,3.4061154,1062.72,1063.02
1507,3.406077,1062.73,1063.03
1508,3.4060392,1062.73,1063.03
1509,3.4060014,1062.73,1063.03
1510,3.4059642,1062.73,1063.03
1511,3.4059264,1062.73,1063.03
1512,3.4058898,1062.73,1063.03
1513,3.4058526,1062.74,1063.03
1514,3.405816,1062.74,1063.03
1515,3.4057794,1062.74,1063.03
1516,3.4057434,1062.74,1063.03
1517,3.4057074,1062.74,1063.03
1518,3.4056714,1062.75,1063.03
1519,3.405636,1062.75,1063.03
1520,3.4056,1062.75,1063.03
1521,3.4055652,1062.75,1063.03
1522,3.4055298,1062.75,1063.03
1523,3.405495,1062.75,1063.03
1524,3.4054602,1062.76,1063.03
1525,3.405426,1062.76,1063.03
1526,3.4053918,1062.76,1063.03
1527,3.4053576,1062.76,1063.03
1528,3.405324,1062.76,1063.03
1529,3.4052898,1062.76,1063.03
1530,3.4052568,1062.77,1063.03
1531,3.4052232,1062.77,1063.03
1532,3.4051902,1062.77,1063.03
1533,3.4051572,1062.77,1063.03
1534,3.4051242,1062.77,1063.03
1535,3.4050918,1062.77,1063.03
1536,3.4050594,1062.78,1063.03
1537,3.405027,1062.78,1063.03
1538,3.4049952,1062.78,1063.03
1539,3.4049634,1062.78,1063.03
1540,3.4049316,1062.78,1063.03
1541,3.4049004,1062.78,1063.03
1542,3.4048686,1062.78,1063.03
1543,3.4048374,1062.79,1063.03
1544,3.4048068,1062.79,1063.03
1545,3.4047762,1062.79,1063.03
1546,3.4047456,1062.79,1063.03
1547,3.404715,1062.79,1063.03
1548,3.4046844,1062.79,1063.03
1549,3.4046544,1062.8,1063.03
1550,3.4046244,1062.8,1063.03
1551,3.404595,1062.8,1063.03
1552,3.404565,1062.8,1063.03
1553,3.4045356,1062.8,1063.03
1554,3.4045068,1062.8,1063.03
1555,3.4044774,1062.8,1063.03
1556,3.4044486,1062.81,1063.03
1557,3.4044198,1062.81,1063.03
1558,3.404391,1062.81,1063.03
1559,3.4043628,1062.81,1063.03
1560,3.4043346,1062.81,1063.03
1561,3.4043064,1062.81,1063.03
1562,3.4042782,1062.81,1063.03
1563,3.4042506,1062.82,1063.03
1564,3.404223,1062.82,1063.03
1565,3.4041954,1062.82,1063.03
1566,3.4041678,1062.82,1063.04
1567,3.4041408,1062.82,1063.04
1568,3.4041138,1062.82,1063.04
1569,3.4040868,1062.82,1063.04
1570,3.4040598,1062.82,1063.04
1571,3.4040334,1062.83,1063.04
1572,3.404007,1062.83,1063.04
1573,3.4039806,1062.83,1063.04
1574,3.4039548,1062.83,1063.04
1575,3.4039284,1062.83,1063.04
1576,3.4039026,1062.83,1063.04
1577,3.4038768,1062.83,1063.04
1578,3.4038516,1062.84,1063.04
1579,3.4038264,1062.84,1063.04
1580,3.4038006,1062.84,1063.04
1581,3.403776,1062.84,1063.04
1582,3.4037508,1062.84,1063.04
1583,3.4037262,1062.84,1063.04
1584,3.403701,1062.84,1063.04
1585,3.4036764,1062.84,1063.04
1586,3.4036524,1062.85,1063.04
1587,3.4036278,1062.85,1063.04
1588,3.4036038,1062.85,1063.04
1589,3.4035798,1062.85,1063.04
1590,3.4035558,1062.85,1063.04
