Time (s),Mass (g),HRR (kW/m2)
143,94.82,57.26
144,94.76,56.85
145,94.73,56.87
146,94.68,57.28
147,94.64,57.02
148,94.59,56.88
149,94.54,56.83
150,94.5,57.63
151,94.43,57.91
152,94.38,57.4
153,94.35,58.12
154,94.29,58.12
155,94.25,57.71
156,94.2,57.6
157,94.14,57.64
158,94.11,57.79
159,94.07,57.57
160,94.01,57.85
161,93.97,56.92
162,93.93,56.79
163,93.88,56.79
164,93.83,56.48
165,93.81,56.41
166,93.76,56.48
167,93.71,55.56
168,93.67,56.09
169,93.63,56.6
170,93.57,56.48
171,93.53,56.9
172,93.49,56.37
173,93.44,56.54
174,93.4,55.96
175,93.36,56.34
176,93.32,56.79
177,93.27,55.71
178,93.21,56.5
179,93.18,56.2
180,93.14,55.78
181,93.09,56.88
182,93.06,56.23
183,93.01,55.84
184,92.97,56.31
185,92.91,56.69
186,92.88,57.01
187,92.82,56.04
188,92.79,56.46
189,92.73,56.04
190,92.7,56.44
191,92.66,55.84
192,92.61,55.2
193,92.58,55.08
194,92.53,54.84
195,92.48,53.95
196,92.4,54
197,92.37,53.59
198,92.33,53.99
199,92.28,52.77
200,92.24,53.56
201,92.2,53.44
202,92.15,52.72
203,92.11,51.64
204,92.07,52.6
205,92.03,52.29
206,91.98,51.05
207,91.94,52.26
208,91.9,52.93
209,91.85,52.59
210,91.81,51.84
211,91.78,52.18
212,91.74,51.23
213,91.68,52.06
214,91.65,52.89
215,91.6,52.2
216,91.56,52.67
217,91.51,52.72
218,91.48,52.64
219,91.43,53.16
220,91.39,53.15
221,91.35,53.23
222,91.3,53.23
223,91.27,53.77
224,91.22,52.65
225,91.18,53.04
226,91.14,53.63
227,91.09,53.81
228,91.05,53.72
229,91.01,54.21
230,90.96,53.82
231,90.92,53.78
232,90.89,53.4
233,90.84,52.82
234,90.79,52.52
235,90.75,52.37
236,90.7,52.16
237,90.67,51.82
238,90.62,51.58
239,90.59,51.58
240,90.54,51.69
241,90.49,50.83
242,90.45,51.65
243,90.42,51.25
244,90.38,50.97
245,90.34,51.18
246,90.29,51.23
247,90.25,50.82
248,90.21,50.86
249,90.17,50.74
250,90.12,51.04
251,90.08,50.39
252,90.04,50.4
253,90,50.61
254,89.96,50.37
255,89.91,50.29
256,89.88,50.29
257,89.83,50.55
258,89.78,50.03
259,89.75,49.89
260,89.71,50.23
261,89.66,50.58
262,89.62,49.99
263,89.58,49.12
264,89.54,49.93
265,89.49,49.94
266,89.45,49.72
267,89.41,50.6
268,89.36,50.26
269,89.32,50.15
270,89.29,50.54
271,89.25,50.22
272,89.2,50.13
273,89.17,50.13
274,89.12,50.07
275,89.07,49.73
276,89.02,50.41
277,88.99,49.75
278,88.94,49.46
279,88.9,49.96
280,88.87,49.15
281,88.83,49.14
282,88.78,49.09
283,88.73,49.55
284,88.7,49.64
285,88.66,49.29
286,88.62,49.89
287,88.58,48.89
288,88.55,48.85
289,88.49,49.43
290,88.46,49.02
291,88.42,49.36
292,88.37,49.49
293,88.33,49.61
294,88.29,49.13
295,88.24,48.65
296,88.2,49.46
297,88.17,49.44
298,88.12,49.02
299,88.07,49.62
300,88.03,50.13
301,88,49.1
302,87.96,49.05
303,87.91,49.91
304,87.87,49.45
305,87.83,48.91
306,87.78,48.91
307,87.75,49.37
308,87.7,49.98
309,87.66,49.84
310,87.62,50.06
311,87.58,49.99
312,87.54,50.09
313,87.5,49.89
314,87.46,50.29
315,87.41,50.29
316,87.37,50.54
317,87.32,50.11
318,87.29,49.96
319,87.25,49.45
320,87.2,49.33
321,87.16,49.87
322,87.12,49.71
323,87.07,49.3
324,87.03,49.16
325,86.99,49.76
326,86.94,49.99
327,86.91,49.35
328,86.86,48.98
329,86.82,50.13
330,86.78,49.95
331,86.75,49.52
332,86.7,49.94
333,86.65,49.79
334,86.62,49.07
335,86.58,49.26
336,86.53,49.15
337,86.48,48.27
338,86.44,48.86
339,86.4,49.19
340,86.34,49.1
341,86.31,48.68
342,86.27,48.81
343,86.22,47.6
344,86.19,47.99
345,86.15,47.59
346,86.1,48.09
347,86.05,47.46
348,86.02,47.39
349,85.99,46.96
350,85.94,47.32
351,85.89,46.2
352,85.85,46.13
353,85.8,46.01
354,85.77,46.37
355,85.73,46.51
356,85.67,46.89
357,85.64,46.47
358,85.6,46.21
359,85.56,47.44
360,85.53,47.01
361,85.48,47.15
362,85.43,47.57
363,85.38,47.44
364,85.34,47.42
365,85.3,48.05
366,85.26,48.04
367,85.22,47.72
368,85.17,48.22
369,85.13,47.52
370,85.08,47.87
371,85.05,47.91
372,85.01,46.45
373,84.96,47.11
374,84.92,47.1
375,84.88,46.23
376,84.85,47.19
377,84.78,46.32
378,84.75,46.58
379,84.72,46.54
380,84.67,46.27
381,84.63,45.62
382,84.59,45.62
383,84.54,46.33
384,84.5,45.62
385,84.46,46.69
386,84.41,46.78
387,84.37,46.12
388,84.33,46.5
389,84.3,46.81
390,84.25,46.91
391,84.21,47.23
392,84.17,48.12
393,84.12,46.97
394,84.08,47.88
395,84.04,47.85
396,83.99,48.55
397,83.95,47.96
398,83.91,48.62
399,83.86,48.21
400,83.82,47.95
401,83.78,49.42
402,83.72,48.24
403,83.67,48.49
404,83.63,49.1
405,83.6,49.61
406,83.55,48.99
407,83.51,48.32
408,83.47,48.32
409,83.41,48.34
410,83.37,48
411,83.33,48.2
412,83.28,47.68
413,83.24,47.88
414,83.2,47.87
415,83.16,47.7
416,83.11,47.87
417,83.05,47.45
418,83.02,47.65
419,82.98,47.02
420,82.93,47.36
421,82.88,47.2
422,82.84,46.71
423,82.81,46
424,82.76,47.25
425,82.72,46.83
426,82.69,46.62
427,82.63,46.41
428,82.59,47.2
429,82.55,46.68
430,82.51,46.57
431,82.47,46.58
432,82.41,47.51
433,82.38,47.09
434,82.33,47.44
435,82.27,47.29
436,82.25,47.73
437,82.19,47.58
438,82.14,48.08
439,82.1,47.53
440,82.06,48.37
441,82.01,48.92
442,81.96,48.92
443,81.93,48.6
444,81.88,48.84
445,81.83,48.57
446,81.79,48.39
447,81.75,48.99
448,81.7,49.15
449,81.65,49
450,81.62,49.31
451,81.57,48.53
452,81.52,48.69
453,81.46,49.48
454,81.43,48.99
455,81.38,48.65
456,81.33,47.92
457,81.29,48.26
458,81.25,47.99
459,81.2,48.4
460,81.14,47.86
461,81.1,47.13
462,81.06,48.93
463,81.02,47.55
464,80.98,47.56
465,80.92,46.87
466,80.88,46.5
467,80.83,47.33
468,80.79,47.54
469,80.75,47.18
470,80.7,47.74
471,80.65,47.11
472,80.61,47.05
473,80.55,47.86
474,80.51,48.03
475,80.46,48.03
476,80.41,47.44
477,80.38,48.44
478,80.33,48.3
479,80.28,47.55
480,80.23,48.97
481,80.19,48.96
482,80.15,49.33
483,80.1,49.67
484,80.04,48.84
485,80.01,49.22
486,79.95,49.27
487,79.91,49.06
488,79.86,49.65
489,79.81,49.8
490,79.76,49.23
491,79.72,49.47
492,79.68,49.88
493,79.62,50.08
494,79.58,49.08
495,79.53,49.45
496,79.48,49.27
497,79.43,49.89
498,79.39,49.4
499,79.33,49.77
500,79.29,49.23
501,79.24,49.23
502,79.19,49.13
503,79.14,48.26
504,79.1,49.4
505,79.06,48.9
506,79,48.86
507,78.96,48.82
508,78.92,48.37
509,78.86,47.95
510,78.82,47.61
511,78.78,48.26
512,78.71,47.26
513,78.67,47.09
514,78.63,47
515,78.57,46.94
516,78.54,47.33
517,78.49,47.86
518,78.43,46.37
519,78.38,47.8
520,78.35,47.69
521,78.3,47.58
522,78.25,47.77
523,78.22,47.34
524,78.17,47.69
525,78.11,47.99
526,78.06,47.99
527,78.02,48.97
528,77.96,47.89
529,77.92,48.31
530,77.87,48.6
531,77.82,48.72
532,77.78,48.75
533,77.74,48.42
534,77.69,47.59
535,77.63,48.14
536,77.59,48.14
537,77.54,47.97
538,77.48,47.74
539,77.45,48.02
540,77.4,47.96
541,77.33,47.76
542,77.29,48.17
543,77.25,48.12
544,77.2,47.26
545,77.16,48.19
546,77.12,48.05
547,77.05,47.41
548,77.01,47.46
549,76.97,48.24
550,76.93,48.36
551,76.87,47.52
552,76.82,47.9
553,76.78,47.87
554,76.72,47.8
555,76.68,48.31
556,76.63,48.31
557,76.58,47.6
558,76.54,47.92
559,76.49,47.97
560,76.42,47.97
561,76.39,48.46
562,76.35,47.9
563,76.29,47.9
564,76.24,49.02
565,76.2,48.41
566,76.15,48.8
567,76.1,48.88
568,76.05,48.88
569,76.01,48.75
570,75.95,48.08
571,75.91,48.28
572,75.87,48.68
573,75.81,48.85
574,75.76,47.97
575,75.71,47.96
576,75.65,47.96
577,75.62,48.53
578,75.58,47.95
579,75.52,47.92
580,75.48,47.71
581,75.43,48.15
582,75.37,47.8
583,75.32,48.49
584,75.28,47.89
585,75.22,48.31
586,75.18,47.85
587,75.14,48
588,75.08,48.29
589,75.04,47.69
590,74.99,48.09
591,74.94,48.34
592,74.89,48.33
593,74.85,48.33
594,74.79,48.31
595,74.74,48.51
596,74.7,48.71
597,74.65,48.14
598,74.59,49.83
599,74.55,49.93
600,74.5,48.49
601,74.45,48.9
602,74.41,49.9
603,74.35,50.26
604,74.29,48.78
605,74.25,49.73
606,74.21,50.17
607,74.15,50.02
608,74.11,50.73
609,74.05,50.05
610,74,49.63
611,73.95,50.28
612,73.91,49.98
613,73.86,49.13
614,73.82,50.1
615,73.76,49.4
616,73.69,49.57
617,73.66,49.26
618,73.61,49.43
619,73.56,49.01
620,73.53,48.83
621,73.47,48.64
622,73.41,48.71
623,73.36,48.9
624,73.32,48.47
625,73.25,48.02
626,73.21,49.26
627,73.17,48.01
628,73.12,48.35
629,73.07,48.54
630,73.03,47.86
631,72.97,49.38
632,72.92,47.47
633,72.87,47.54
634,72.82,48.31
635,72.78,48.21
636,72.74,46.97
637,72.68,48.15
638,72.62,48.17
639,72.58,47.29
640,72.53,47.31
641,72.49,48.71
642,72.44,48.3
643,72.39,48.31
644,72.33,48.5
645,72.28,48.09
646,72.24,48.7
647,72.19,48.45
648,72.15,48.49
649,72.1,48.86
650,72.04,48.53
651,71.99,48.99
652,71.95,48.57
653,71.89,48.98
654,71.84,48.44
655,71.8,49.19
656,71.74,49.12
657,71.71,48.75
658,71.66,49.24
659,71.6,48.04
660,71.55,48.61
661,71.52,48.66
662,71.47,47.84
663,71.41,47.64
664,71.37,48.03
665,71.31,47.49
666,71.26,47.9
667,71.22,48.54
668,71.17,47.17
669,71.11,47.17
670,71.08,47.58
671,71.03,47.37
672,70.96,47.56
673,70.93,47.48
674,70.88,47.66
675,70.83,47.33
676,70.79,47.63
677,70.74,47.63
678,70.66,47.63
679,70.63,47.17
680,70.58,47.63
681,70.54,47.52
682,70.48,48.64
683,70.45,48.17
684,70.4,48.42
685,70.35,48.5
686,70.3,48.09
687,70.24,48.47
688,70.19,48.7
689,70.15,48.44
690,70.1,49.32
691,70.05,48.99
692,70.02,49.74
693,69.96,47.8
694,69.9,48.97
695,69.86,48.97
696,69.81,48.52
697,69.76,49.2
698,69.71,49.02
699,69.67,48.17
700,69.62,49.11
701,69.57,48.46
702,69.52,48.42
703,69.46,48.47
704,69.43,49.3
705,69.38,48.51
706,69.32,49.5
707,69.28,48.59
708,69.24,48.55
709,69.18,47.84
710,69.13,48.39
711,69.09,48.09
712,69.03,48.4
713,68.98,49.08
714,68.94,48.28
715,68.89,47.76
716,68.84,48.75
717,68.79,47.92
718,68.74,49.12
719,68.69,48.25
720,68.65,48.25
721,68.6,48.62
722,68.54,48.63
723,68.5,49.01
724,68.45,48.28
725,68.4,48.89
726,68.36,47.91
727,68.3,48.78
728,68.25,48.37
729,68.21,48.62
730,68.16,48.22
731,68.11,49.22
732,68.06,48.44
733,68.02,48.79
734,67.97,48.81
735,67.91,48.2
736,67.87,48.61
737,67.83,48.27
738,67.77,48.27
739,67.73,48.34
740,67.66,49.22
741,67.62,48.86
742,67.58,48.8
743,67.53,47.71
744,67.48,48.83
745,67.43,48.42
746,67.38,49.26
747,67.33,49.32
748,67.28,48.66
749,67.24,49.79
750,67.18,48.98
751,67.14,49.18
752,67.1,48.23
753,67.05,49.05
754,67,49.46
755,66.95,49.19
756,66.89,49.47
757,66.85,49.12
758,66.8,50.28
759,66.74,49.55
760,66.7,49.29
761,66.65,49.96
762,66.6,50.36
763,66.55,50.36
764,66.52,50.18
765,66.46,50.14
766,66.41,50.72
767,66.37,50.08
768,66.33,50.52
769,66.27,49.96
770,66.22,49.14
771,66.17,50.15
772,66.12,49.79
773,66.08,49.39
774,66.03,49.27
775,65.98,49.37
776,65.93,48.63
777,65.89,48.69
778,65.84,48.74
779,65.79,49.15
780,65.76,48.46
781,65.69,49.21
782,65.64,49.09
783,65.6,48.8
784,65.55,48.55
785,65.5,48.85
786,65.45,49.18
787,65.41,49.17
788,65.36,49.38
789,65.32,49.09
790,65.26,49.35
791,65.22,49.79
792,65.17,50.29
793,65.12,50.48
794,65.07,49.68
795,65.02,50
796,64.98,50.41
797,64.92,50.29
798,64.88,49.97
799,64.82,50.79
800,64.79,50.3
801,64.73,50.08
802,64.7,49.94
803,64.64,49.42
804,64.59,50.1
805,64.55,50.1
806,64.5,51.13
807,64.44,49.82
808,64.41,50.07
809,64.34,49.64
810,64.31,49.69
811,64.26,49.63
812,64.21,50.72
813,64.16,50.07
814,64.11,50.07
815,64.07,50.32
816,64.02,49.54
817,63.98,49.56
818,63.93,49.15
819,63.86,49.71
820,63.83,48.98
821,63.78,49.22
822,63.72,49.62
823,63.67,49.62
824,63.64,49.19
825,63.59,49.3
826,63.53,49.44
827,63.5,48.44
828,63.45,48.79
829,63.39,49.18
830,63.36,49.19
831,63.31,49.02
832,63.25,48.97
833,63.22,49.19
834,63.16,49.88
835,63.1,48.75
836,63.07,49.78
837,63.04,48.87
838,62.97,48.94
839,62.93,49.75
840,62.88,49.34
841,62.83,50.13
842,62.78,49.59
843,62.75,49.7
844,62.7,49.44
845,62.65,49.99
846,62.61,49.73
847,62.56,50.14
848,62.5,50.43
849,62.46,50.61
850,62.43,49.04
851,62.36,50.43
852,62.31,49.98
853,62.28,49.98
854,62.23,49.75
855,62.18,50.28
856,62.13,49.86
857,62.08,50.7
858,62.03,49.9
859,61.99,49.7
860,61.95,50.26
861,61.9,50.1
862,61.86,49.32
863,61.81,49.91
864,61.76,49.9
865,61.7,49.93
866,61.67,49.92
867,61.62,48.92
868,61.57,49.52
869,61.52,49.29
870,61.46,49.28
871,61.42,48.97
872,61.38,49.41
873,61.34,49.42
874,61.29,49.75
875,61.24,49.13
876,61.2,49.6
877,61.14,49.56
878,61.1,48.99
879,61.06,48.99
880,61.01,49.15
881,60.97,48.33
882,60.92,49.3
883,60.88,49.06
884,60.82,49.53
885,60.79,49.16
886,60.74,49.71
887,60.67,49.6
888,60.64,49.89
889,60.6,50.3
890,60.54,50.01
891,60.5,49.88
892,60.46,50.36
893,60.4,50.64
894,60.35,50.09
895,60.32,50.3
896,60.28,49.79
897,60.23,49.54
898,60.19,49.96
899,60.14,49.3
900,60.09,49.66
901,60.04,49.7
902,60,49.21
903,59.95,49.91
904,59.91,49.67
905,59.87,48.5
906,59.82,48.9
907,59.76,49.87
908,59.72,49.91
909,59.68,49.61
910,59.64,50.06
911,59.58,49.54
912,59.54,49.92
913,59.5,49.72
914,59.45,49.31
915,59.41,48.75
916,59.37,49.38
917,59.32,49.06
918,59.26,48.95
919,59.23,48.59
920,59.18,49.37
921,59.13,49.18
922,59.09,49.19
923,59.04,49.58
924,58.99,49.17
925,58.96,49.69
926,58.91,50.34
927,58.86,49.41
928,58.82,49.55
929,58.78,49.77
930,58.72,49.84
931,58.68,50.25
932,58.64,50.34
933,58.59,49.94
934,58.55,50.07
935,58.51,50.21
936,58.47,49.54
937,58.41,49.53
938,58.36,49.46
939,58.33,49.05
940,58.29,49.36
941,58.23,49.25
942,58.18,49.3
943,58.14,49.06
944,58.1,49.47
945,58.06,48.7
946,58.01,49.99
947,57.97,49.58
948,57.92,48.76
949,57.88,50.12
950,57.84,50.08
951,57.79,49.44
952,57.75,49.79
953,57.7,49.76
954,57.66,48.88
955,57.6,48.88
956,57.57,49.27
957,57.52,49.32
958,57.48,47.68
959,57.43,49.23
960,57.39,48.86
961,57.35,48.54
962,57.3,49.06
963,57.26,49.38
964,57.21,48.14
965,57.17,49.04
966,57.13,49.92
967,57.09,49.23
968,57.03,49.33
969,56.98,49.89
970,56.95,49.56
971,56.91,49.7
972,56.86,50.11
973,56.81,49.93
974,56.77,50.41
975,56.73,50.83
976,56.67,51.09
977,56.64,50.68
978,56.59,51.43
979,56.54,51.3
980,56.51,50.47
981,56.46,51.26
982,56.42,52.05
983,56.38,51.1
984,56.32,51.74
985,56.29,51.61
986,56.24,50.72
987,56.18,51.46
988,56.15,51.29
989,56.1,51.29
990,56.06,51.35
991,56.02,51.54
992,55.97,50.29
993,55.93,51.38
994,55.87,50.4
995,55.84,50.91
996,55.8,50.32
997,55.75,50.27
998,55.71,50.68
999,55.67,48.79
1000,55.62,50.46
1001,55.57,50.25
1002,55.53,49.79
1003,55.49,49.61
1004,55.44,50.34
1005,55.39,49.44
1006,55.36,50.68
1007,55.3,49.89
1008,55.26,49.57
1009,55.22,50.1
1010,55.18,50.37
1011,55.11,49.61
1012,55.08,49.88
1013,55.04,50.21
1014,54.99,50.52
1015,54.95,50.92
1016,54.91,50.47
1017,54.85,51.59
1018,54.81,52.06
1019,54.77,51.32
1020,54.72,51.02
1021,54.68,52.07
1022,54.64,52.26
1023,54.6,51.85
1024,54.55,52.41
1025,54.5,52.93
1026,54.46,52.71
1027,54.42,53.3
1028,54.37,53.59
1029,54.33,53.12
1030,54.28,53.73
1031,54.23,52.69
1032,54.18,52.69
1033,54.15,53.4
1034,54.1,52.73
1035,54.06,52.23
1036,54,52.72
1037,53.97,51.68
1038,53.92,51.27
1039,53.88,50.85
1040,53.84,51.39
1041,53.79,51
1042,53.73,51
1043,53.7,50.93
1044,53.64,51.5
1045,53.61,51.52
1046,53.57,51.1
1047,53.52,51.25
1048,53.46,52.06
1049,53.43,52.32
1050,53.39,53.13
1051,53.35,52.58
1052,53.3,52.98
1053,53.26,53.7
1054,53.2,53.37
1055,53.16,53.84
1056,53.12,54.25
1057,53.08,53.46
1058,53.03,54.04
1059,52.98,54.08
1060,52.94,54.52
1061,52.89,54.47
1062,52.83,55.41
1063,52.8,55.39
1064,52.75,55.26
1065,52.71,55.27
1066,52.66,55.36
1067,52.61,54.75
1068,52.57,55.23
1069,52.52,54.92
1070,52.48,55.6
1071,52.43,54.98
1072,52.39,56.14
1073,52.33,56.98
1074,52.29,56.58
1075,52.24,56.66
1076,52.19,55.85
1077,52.16,57.08
1078,52.11,57.39
1079,52.05,58.43
1080,52,57.8
1081,51.97,57.4
1082,51.92,57.57
1083,51.86,57.87
1084,51.82,56.64
1085,51.78,56.88
1086,51.72,57.92
1087,51.68,57.4
1088,51.64,56.99
1089,51.58,57.03
1090,51.55,56.63
1091,51.49,56.43
1092,51.44,56.72
1093,51.39,56.68
1094,51.35,56.7
1095,51.3,56.29
1096,51.24,56.67
1097,51.21,56.63
1098,51.16,57.45
1099,51.11,56.77
1100,51.06,55.83
1101,51,56.99
1102,50.96,57.06
1103,50.92,57.09
1104,50.87,57.37
1105,50.82,57.57
1106,50.78,58.21
1107,50.72,57.8
1108,50.67,58.3
1109,50.63,58.05
1110,50.58,58.29
1111,50.53,58.23
1112,50.48,57.35
1113,50.43,58.06
1114,50.38,57.26
1115,50.33,56.86
1116,50.29,57.93
1117,50.23,58.09
1118,50.19,57.52
1119,50.14,57.6
1120,50.09,57.67
1121,50.04,57.55
1122,49.99,57.43
1123,49.95,57.44
1124,49.89,57.78
1125,49.86,57.99
1126,49.8,57.92
1127,49.74,57.46
1128,49.7,58.02
1129,49.65,58.72
1130,49.59,58.51
1131,49.55,58.19
1132,49.49,59
1133,49.44,59.12
1134,49.39,57.54
1135,49.34,59.56
1136,49.29,58.71
1137,49.25,59.23
1138,49.2,60
1139,49.15,59.54
1140,49.1,59.95
1141,49.05,60.58
1142,48.99,59.7
1143,48.94,60.4
1144,48.9,61.16
1145,48.84,59.93
1146,48.8,61.12
1147,48.75,61.47
1148,48.68,61.37
1149,48.64,61.45
1150,48.59,62.65
1151,48.53,61.89
1152,48.49,63.1
1153,48.44,62.98
1154,48.39,63.86
1155,48.35,63.84
1156,48.27,64.35
1157,48.23,63.93
1158,48.18,64
1159,48.13,64.58
1160,48.07,64.3
1161,48.02,64.67
1162,47.97,65.36
1163,47.92,63.88
1164,47.88,63.57
1165,47.81,63.97
1166,47.77,62.76
1167,47.71,63.96
1168,47.66,63.24
1169,47.6,61.53
1170,47.55,62.72
1171,47.5,63.09
1172,47.45,62.1
1173,47.4,62.23
1174,47.33,63.05
1175,47.29,62.38
1176,47.24,63.12
1177,47.18,63.08
1178,47.13,63.88
1179,47.07,62.91
1180,47.02,63.99
1181,46.97,64.01
1182,46.91,63.6
1183,46.87,63.77
1184,46.81,64.36
1185,46.75,64.19
1186,46.71,64.5
1187,46.66,64.32
1188,46.59,64.56
1189,46.53,65.13
1190,46.48,64.37
1191,46.43,65.19
1192,46.38,64.18
1193,46.33,64.88
1194,46.28,65.62
1195,46.23,66.02
1196,46.16,65.4
1197,46.11,66.18
1198,46.06,65.88
1199,45.99,65.98
1200,45.95,65.98
1201,45.86,67.44
1202,45.84,66.41
1203,45.78,66.72
1204,45.73,66.31
1205,45.68,66.74
1206,45.63,66.56
1207,45.56,66.88
1208,45.52,66.47
1209,45.46,66.98
1210,45.4,67.16
1211,45.35,66.96
1212,45.29,67.05
1213,45.22,67.5
1214,45.17,67.39
1215,45.12,67.17
1216,45.07,67.57
1217,45.01,67.58
1218,44.93,68.34
1219,44.9,68.43
1220,44.85,67.55
1221,44.79,67.79
1222,44.73,68.5
1223,44.67,68.27
1224,44.62,68.46
1225,44.55,67.95
1226,44.5,68.26
1227,44.45,68.43
1228,44.39,68.83
1229,44.33,69.21
1230,44.26,68.19
1231,44.2,69.1
1232,44.16,68.67
1233,44.09,68.56
1234,44.05,69.77
1235,43.98,69.47
1236,43.92,68.83
1237,43.88,70.75
1238,43.81,70.47
1239,43.75,69.87
1240,43.7,70.71
1241,43.63,70.96
1242,43.58,70.96
1243,43.53,71.68
1244,43.46,71.57
1245,43.41,72.54
1246,43.35,71.73
1247,43.28,73.46
1248,43.22,72.79
1249,43.17,72.5
1250,43.11,72.51
1251,43.06,72.76
1252,42.99,71.65
1253,42.92,71.98
1254,42.89,72.33
1255,42.81,70.97
1256,42.76,71.48
1257,42.69,72.07
1258,42.63,71.27
1259,42.58,71.41
1260,42.53,70.5
1261,42.46,71.34
1262,42.4,70.93
1263,42.35,72
1264,42.29,71.57
1265,42.23,70.5
1266,42.16,71.3
1267,42.11,71.12
1268,42.06,70.77
1269,41.98,71.25
1270,41.92,71.72
1271,41.86,71.87
1272,41.8,71.27
1273,41.75,71.77
1274,41.68,72.07
1275,41.62,72.48
1276,41.57,72.37
1277,41.49,71.75
1278,41.44,72.87
1279,41.39,73.38
1280,41.32,73.21
1281,41.27,73.8
1282,41.19,74.6
1283,41.15,73.8
1284,41.08,74.55
1285,41.02,75.29
1286,40.96,75.36
1287,40.91,75.47
1288,40.83,75.93
1289,40.77,77.03
1290,40.69,75.5
1291,40.65,75.82
1292,40.59,75.42
1293,40.52,75.42
1294,40.47,75.82
1295,40.41,74.47
1296,40.33,75.53
1297,40.28,76.98
1298,40.21,74.85
1299,40.16,75.78
1300,40.1,76.58
1301,40.03,76.3
1302,39.97,75.94
1303,39.9,76.75
1304,39.85,76.81
1305,39.78,76.31
1306,39.7,78.12
1307,39.64,76.83
1308,39.58,76.27
1309,39.52,76.97
1310,39.46,76.51
1311,39.37,77.06
1312,39.33,77.46
1313,39.27,76.53
1314,39.2,77.45
1315,39.14,77.48
1316,39.06,78.36
1317,39.01,78.76
1318,38.95,77.6
1319,38.88,77.59
1320,38.82,78.61
1321,38.75,78.58
1322,38.69,77.72
1323,38.63,78.17
1324,38.56,78.77
1325,38.5,77.87
1326,38.43,78.3
1327,38.38,77.67
1328,38.3,78.4
1329,38.25,77.89
1330,38.18,78.46
1331,38.08,77.77
1332,38.04,79.14
1333,37.99,78.86
1334,37.91,79.67
1335,37.86,78.8
1336,37.77,78.58
1337,37.73,78.82
1338,37.67,79.71
1339,37.6,80.11
1340,37.54,79.76
1341,37.45,79.56
1342,37.4,80.36
1343,37.34,79.49
1344,37.27,79.88
1345,37.21,80.46
1346,37.13,78.65
1347,37.08,80.23
1348,37,79.56
1349,36.95,80.52
1350,36.88,80.52
1351,36.77,80.95
1352,36.74,81
1353,36.68,81.31
1354,36.61,81.5
1355,36.54,82.17
1356,36.47,81.53
1357,36.41,82.67
1358,36.34,82.78
1359,36.28,82.79
1360,36.21,83.27
1361,36.14,82.65
1362,36.08,82.87
1363,36.01,82.62
1364,35.95,83.11
1365,35.88,81.87
1366,35.81,83.18
1367,35.75,83.18
1368,35.67,82.82
