Time (s),Temperature (K),Mass (mg),Heat Flow (W/g)
242.40,354.775,4.8226,0.73023
243.66,355.275,4.8220,0.72768
244.93,355.775,4.8214,0.72774
246.20,356.275,4.8208,0.72492
247.47,356.775,4.8193,0.72345
248.74,357.275,4.8175,0.72101
250.02,357.775,4.8176,0.71783
251.30,358.275,4.8167,0.71464
252.58,358.775,4.8159,0.71072
253.86,359.275,4.8146,0.70662
255.15,359.775,4.8136,0.70221
256.44,360.275,4.8130,0.69769
257.72,360.775,4.8122,0.69287
259.01,361.275,4.8112,0.6878
260.30,361.775,4.8103,0.68128
261.60,362.275,4.8091,0.6755
262.89,362.775,4.8091,0.66934
264.19,363.275,4.8087,0.66269
265.49,363.775,4.8080,0.65551
266.80,364.275,4.8071,0.64931
268.10,364.775,4.8063,0.6428
269.40,365.275,4.8058,0.63274
270.71,365.775,4.8053,0.62615
272.01,366.275,4.8047,0.61802
273.32,366.775,4.8034,0.60966
274.63,367.275,4.8025,0.60273
275.94,367.775,4.8026,0.59399
277.25,368.275,4.8028,0.58634
278.57,368.775,4.8024,0.57812
279.88,369.275,4.8021,0.56898
281.20,369.775,4.8009,0.55923
282.52,370.275,4.8000,0.55234
283.85,370.775,4.7994,0.54241
285.16,371.275,4.7989,0.53216
286.48,371.775,4.7981,0.52343
287.80,372.275,4.7971,0.51509
289.12,372.775,4.7965,0.50592
290.44,373.275,4.7961,0.49647
291.77,373.775,4.7957,0.48704
293.10,374.275,4.7957,0.47762
294.43,374.775,4.7953,0.46835
295.76,375.275,4.7947,0.45865
297.09,375.775,4.7938,0.44947
298.42,376.275,4.7932,0.44082
299.76,376.775,4.7930,0.43144
301.09,377.275,4.7928,0.42334
302.42,377.775,4.7924,0.41391
303.74,378.275,4.7919,0.4058
305.07,378.775,4.7914,0.39621
306.40,379.275,4.7911,0.38676
307.74,379.775,4.7907,0.37793
309.08,380.275,4.7903,0.36955
310.42,380.775,4.7898,0.36111
311.76,381.275,4.7897,0.35269
313.09,381.775,4.7896,0.3453
314.43,382.275,4.7897,0.33714
315.76,382.775,4.7896,0.32949
317.10,383.275,4.7895,0.31952
318.43,383.775,4.7891,0.3131
319.77,384.275,4.7885,0.3061
321.10,384.775,4.7880,0.29951
322.44,385.275,4.7877,0.29172
323.77,385.775,4.7873,0.2843
325.10,386.275,4.7870,0.27749
326.43,386.775,4.7867,0.27073
327.76,387.275,4.7867,0.26409
329.10,387.775,4.7864,0.25792
330.43,388.275,4.7862,0.25158
331.75,388.775,4.7860,0.24682
333.08,389.275,4.7857,0.2402
334.41,389.775,4.7856,0.234
335.74,390.275,4.7855,0.22887
337.06,390.775,4.7854,0.22267
338.39,391.275,4.7853,0.21688
339.71,391.775,4.7850,0.21105
341.03,392.275,4.7848,0.20678
342.35,392.775,4.7844,0.2015
343.66,393.275,4.7841,0.19657
344.98,393.775,4.7838,0.19327
346.29,394.275,4.7835,0.18815
347.60,394.775,4.7832,0.18415
348.91,395.275,4.7831,0.17966
350.21,395.775,4.7830,0.17481
351.52,396.275,4.7829,0.17125
352.83,396.775,4.7828,0.16635
354.13,397.275,4.7828,0.1635
355.43,397.775,4.7827,0.1592
356.74,398.275,4.7826,0.15479
358.03,398.775,4.7825,0.15348
359.33,399.275,4.7824,0.14938
360.62,399.775,4.7823,0.14506
361.91,400.275,4.7822,0.14266
363.20,400.775,4.7821,0.13809
364.49,401.275,4.7820,0.13622
365.77,401.775,4.7819,0.13136
367.06,402.275,4.7818,0.12864
368.34,402.775,4.7817,0.12523
369.62,403.275,4.7815,0.12216
370.90,403.775,4.7814,0.11887
372.18,404.275,4.7813,0.11705
373.46,404.775,4.7812,0.11432
374.75,405.275,4.7811,0.11056
376.02,405.775,4.7810,0.10788
377.29,406.275,4.7808,0.10623
378.56,406.775,4.7807,0.10324
379.83,407.275,4.7806,0.10061
381.10,407.775,4.7805,0.0993
382.36,408.275,4.7803,0.0962
383.63,408.775,4.7802,0.0933
384.90,409.275,4.7800,0.0905
386.16,409.775,4.7799,0.0879
387.43,410.275,4.7798,0.0863
388.70,410.775,4.7797,0.0838
389.96,411.275,4.7796,0.0815
391.22,411.775,4.7794,0.0792
392.48,412.275,4.7793,0.0774
393.73,412.775,4.7791,0.0755
394.99,413.275,4.7790,0.0734
396.24,413.775,4.7789,0.0708
397.50,414.275,4.7787,0.0694
398.75,414.775,4.7786,0.0671
400.01,415.275,4.7785,0.065
401.26,415.775,4.7783,0.0631
402.52,416.275,4.7782,0.0612
403.77,416.775,4.7781,0.0589
405.03,417.275,4.7780,0.0568
406.28,417.775,4.7779,0.0545
407.53,418.275,4.7777,0.053
408.78,418.775,4.7776,0.0519
410.03,419.275,4.7775,0.0501
411.29,419.775,4.7774,0.0482
412.54,420.275,4.7773,0.0466
413.79,420.775,4.7772,0.0447
415.04,421.275,4.7770,0.0426
416.30,421.775,4.7769,0.0408
417.55,422.275,4.7768,0.0389
418.80,422.775,4.7772,0.0371
420.05,423.275,4.7777,0.0358
421.31,423.775,4.7779,0.0348
422.56,424.275,4.7779,0.0328
423.81,424.775,4.7779,0.0318
425.07,425.275,4.7778,0.0302
426.32,425.775,4.7778,0.0282
427.57,426.275,4.7777,0.0275
428.82,426.775,4.7776,0.0249
430.08,427.275,4.7776,0.0238
431.34,427.775,4.7776,0.0219
432.60,428.275,4.7775,0.021
433.87,428.775,4.7775,0.0201
435.13,429.275,4.7774,0.0185
436.39,429.775,4.7774,0.0174
437.65,430.275,4.7774,0.0167
438.92,430.775,4.7773,0.0145
440.18,431.275,4.7773,0.013
441.45,431.775,4.7773,0.0113
442.71,432.275,4.7772,0.0106
443.98,432.775,4.7772,0.00916
445.25,433.275,4.7772,0.00684
446.52,433.775,4.7772,0.00655
447.79,434.275,4.7771,0.00612
449.06,434.775,4.7771,0.00392
450.33,435.275,4.7771,0.00278
451.60,435.775,4.7770,0.00235
452.88,436.275,4.7771,0.000359
454.16,436.775,4.7770,-0.00237
455.44,437.275,4.7770,-0.00206
456.72,437.775,4.7771,-0.00317
458.00,438.275,4.7770,-0.00388
459.28,438.775,4.7768,-0.00615
460.56,439.275,4.7765,-0.00725
461.84,439.775,4.7764,-0.00914
463.13,440.275,4.7763,-0.00991
464.42,440.775,4.7762,-0.0101
465.71,441.275,4.7762,-0.0112
467.00,441.775,4.7761,-0.0133
468.30,442.275,4.7757,-0.0145
469.60,442.775,4.7753,-0.015
470.89,443.275,4.7751,-0.0165
472.19,443.775,4.7749,-0.0186
473.49,444.275,4.7747,-0.0204
474.79,444.775,4.7744,-0.0209
476.09,445.275,4.7741,-0.0224
477.39,445.775,4.7738,-0.0238
478.69,446.275,4.7737,-0.025
479.99,446.775,4.7734,-0.0264
481.29,447.275,4.7732,-0.0283
482.60,447.775,4.7730,-0.0298
483.90,448.275,4.7729,-0.0316
485.21,448.775,4.7725,-0.0331
486.52,449.275,4.7717,-0.0345
487.84,449.775,4.7709,-0.0363
489.16,450.275,4.7703,-0.0382
490.48,450.775,4.7699,-0.0395
491.80,451.275,4.7696,-0.0417
493.12,451.775,4.7697,-0.0424
494.44,452.275,4.7695,-0.0437
495.76,452.775,4.7695,-0.0465
497.08,453.275,4.7695,-0.0475
498.41,453.775,4.7695,-0.0495
499.73,454.275,4.7695,-0.0518
501.06,454.775,4.7695,-0.0534
502.38,455.275,4.7695,-0.0542
503.71,455.775,4.7694,-0.0564
505.04,456.275,4.7693,-0.0583
506.37,456.775,4.7692,-0.0606
507.70,457.275,4.7690,-0.0613
509.04,457.775,4.7689,-0.0632
510.37,458.275,4.7688,-0.0652
511.71,458.775,4.7686,-0.0668
513.05,459.275,4.7685,-0.0689
514.39,459.775,4.7683,-0.0708
515.73,460.275,4.7681,-0.0717
517.07,460.775,4.7679,-0.0737
518.41,461.275,4.7676,-0.0765
519.75,461.775,4.7674,-0.0795
521.10,462.275,4.7672,-0.0811
522.44,462.775,4.7668,-0.0834
523.79,463.275,4.7661,-0.0853
525.14,463.775,4.7654,-0.0882
526.49,464.275,4.7649,-0.0901
527.84,464.775,4.7644,-0.0927
529.19,465.275,4.7639,-0.0955
530.53,465.775,4.7633,-0.0981
531.88,466.275,4.7627,-0.10103
533.23,466.775,4.7620,-0.10342
534.58,467.275,4.7615,-0.10631
535.94,467.775,4.7610,-0.1091
537.29,468.275,4.7605,-0.11186
538.65,468.775,4.7601,-0.11525
540.02,469.275,4.7597,-0.1181
541.38,469.775,4.7592,-0.12132
542.74,470.275,4.7588,-0.12495
544.10,470.775,4.7583,-0.12856
545.46,471.275,4.7579,-0.13279
546.82,471.775,4.7571,-0.13465
548.18,472.275,4.7560,-0.13824
549.54,472.775,4.7549,-0.14329
550.91,473.275,4.7541,-0.1479
552.27,473.775,4.7538,-0.15209
553.64,474.275,4.7537,-0.15533
555.00,474.775,4.7536,-0.15951
556.37,475.275,4.7533,-0.16397
557.74,475.775,4.7530,-0.16898
559.11,476.275,4.7527,-0.17319
560.48,476.775,4.7522,-0.17813
561.85,477.275,4.7516,-0.18174
563.23,477.775,4.7510,-0.18763
564.60,478.275,4.7500,-0.19284
565.98,478.775,4.7490,-0.19726
567.35,479.275,4.7480,-0.20358
568.72,479.775,4.7472,-0.20848
570.09,480.275,4.7465,-0.21288
571.47,480.775,4.7458,-0.2189
572.84,481.275,4.7450,-0.22481
574.22,481.775,4.7443,-0.22997
575.60,482.275,4.7436,-0.23705
576.98,482.775,4.7430,-0.24271
578.35,483.275,4.7419,-0.24762
579.73,483.775,4.7405,-0.25336
581.11,484.275,4.7397,-0.2589
582.48,484.775,4.7396,-0.26548
583.86,485.275,4.7391,-0.27201
585.24,485.775,4.7385,-0.27809
586.62,486.275,4.7380,-0.28466
588.00,486.775,4.7370,-0.28993
589.38,487.275,4.7354,-0.29666
590.76,487.775,4.7341,-0.30258
592.15,488.275,4.7336,-0.3106
593.53,488.775,4.7328,-0.3163
594.91,489.275,4.7321,-0.3226
596.29,489.775,4.7299,-0.3292
597.67,490.275,4.7283,-0.33496
599.05,490.775,4.7273,-0.34187
600.42,491.275,4.7256,-0.35037
601.81,491.775,4.7242,-0.35632
603.19,492.275,4.7214,-0.36326
604.58,492.775,4.7211,-0.37092
605.96,493.275,4.7194,-0.37773
607.35,493.775,4.7184,-0.3848
608.73,494.275,4.7173,-0.39222
610.12,494.775,4.7157,-0.39931
611.50,495.275,4.7147,-0.40606
612.88,495.775,4.7126,-0.41403
614.27,496.275,4.7120,-0.42134
615.66,496.775,4.7111,-0.4276
617.04,497.275,4.7101,-0.43416
618.43,497.775,4.7090,-0.44248
619.82,498.275,4.7071,-0.45055
621.21,498.775,4.7057,-0.45774
622.60,499.275,4.7046,-0.46502
623.99,499.775,4.7021,-0.47322
625.38,500.275,4.7014,-0.48124
626.77,500.775,4.7000,-0.48762
628.16,501.275,4.6985,-0.49526
629.55,501.775,4.6968,-0.50329
630.95,502.275,4.6952,-0.51135
632.34,502.775,4.6936,-0.51901
633.74,503.275,4.6932,-0.52681
635.13,503.775,4.6914,-0.53414
636.53,504.275,4.6903,-0.54201
637.92,504.775,4.6886,-0.54955
639.32,505.275,4.6860,-0.55722
640.71,505.775,4.6853,-0.56571
642.11,506.275,4.6839,-0.57301
643.51,506.775,4.6818,-0.58154
644.90,507.275,4.6804,-0.589
646.31,507.775,4.6777,-0.59803
647.71,508.275,4.6773,-0.60573
649.11,508.775,4.6765,-0.61219
650.52,509.275,4.6748,-0.62106
651.92,509.775,4.6733,-0.62917
653.32,510.275,4.6718,-0.63666
654.72,510.775,4.6692,-0.64396
656.13,511.275,4.6677,-0.65324
657.53,511.775,4.6662,-0.66017
658.93,512.275,4.6635,-0.66828
660.34,512.775,4.6620,-0.67801
661.74,513.275,4.6607,-0.68537
663.15,513.775,4.6590,-0.69371
664.56,514.275,4.6577,-0.70295
665.97,514.775,4.6558,-0.71129
667.38,515.275,4.6529,-0.71904
668.79,515.775,4.6523,-0.7276
670.19,516.275,4.6488,-0.73544
671.60,516.775,4.6472,-0.74427
673.01,517.275,4.6444,-0.75281
674.42,517.775,4.6420,-0.76319
675.83,518.275,4.6402,-0.77129
677.24,518.775,4.6366,-0.78192
678.66,519.275,4.6351,-0.78931
680.07,519.775,4.6331,-0.79999
681.48,520.275,4.6304,-0.80844
682.89,520.775,4.6283,-0.81773
684.30,521.275,4.6260,-0.8279
685.71,521.775,4.6228,-0.83782
687.12,522.275,4.6202,-0.8472
688.53,522.775,4.6166,-0.85677
689.95,523.275,4.6146,-0.86707
691.37,523.775,4.6118,-0.87697
692.78,524.275,4.6098,-0.88689
694.20,524.775,4.6073,-0.89527
695.61,525.275,4.6052,-0.90537
697.03,525.775,4.6027,-0.91506
698.45,526.275,4.5991,-0.92501
699.87,526.775,4.5964,-0.93574
701.29,527.275,4.5930,-0.94443
702.70,527.775,4.5897,-0.95404
704.12,528.275,4.5868,-0.96311
705.53,528.775,4.5829,-0.97198
706.93,529.275,4.5796,-0.98202
708.35,529.775,4.5768,-0.99113
709.76,530.275,4.5739,-0.99961
711.17,530.775,4.5702,-1.00672
712.59,531.275,4.5675,-1.01577
714.00,531.775,4.5646,-1.02373
715.40,532.275,4.5606,-1.03175
716.81,532.775,4.5571,-1.03708
718.21,533.275,4.5533,-1.04685
719.62,533.775,4.5498,-1.05325
721.03,534.275,4.5456,-1.05988
722.43,534.775,4.5409,-1.06681
723.84,535.275,4.5386,-1.07392
725.24,535.775,4.5350,-1.08031
726.65,536.275,4.5303,-1.08766
728.06,536.775,4.5274,-1.09591
729.48,537.275,4.5235,-1.10268
730.88,537.775,4.5191,-1.11137
732.30,538.275,4.5140,-1.11883
733.70,538.775,4.5099,-1.12867
735.11,539.275,4.5068,-1.1379
736.52,539.775,4.5022,-1.14797
737.94,540.275,4.4970,-1.15807
739.35,540.775,4.4929,-1.16933
740.77,541.275,4.4889,-1.18143
742.18,541.775,4.4856,-1.19329
743.60,542.275,4.4810,-1.20581
745.02,542.775,4.4758,-1.21766
746.44,543.275,4.4725,-1.23243
747.85,543.775,4.4673,-1.2467
749.27,544.275,4.4633,-1.26022
750.69,544.775,4.4584,-1.27603
752.12,545.275,4.4528,-1.29152
753.55,545.775,4.4480,-1.30725
754.97,546.275,4.4437,-1.32488
756.41,546.775,4.4393,-1.3431
757.84,547.275,4.4351,-1.35995
759.26,547.775,4.4299,-1.37853
760.69,548.275,4.4253,-1.39768
762.11,548.775,4.4205,-1.41722
763.53,549.275,4.4151,-1.43705
764.97,549.775,4.4101,-1.45862
766.40,550.275,4.4048,-1.48003
767.83,550.775,4.3993,-1.50134
769.27,551.275,4.3943,-1.52298
770.70,551.775,4.3889,-1.5461
772.13,552.275,4.3847,-1.57028
773.56,552.775,4.3790,-1.59296
774.99,553.275,4.3735,-1.6178
776.43,553.775,4.3676,-1.64365
777.86,554.275,4.3618,-1.66842
779.30,554.775,4.3554,-1.69636
780.74,555.275,4.3483,-1.72486
782.17,555.775,4.3413,-1.75279
783.60,556.275,4.3350,-1.7831
785.04,556.775,4.3282,-1.81248
786.48,557.275,4.3215,-1.84282
787.92,557.775,4.3156,-1.87283
789.36,558.275,4.3089,-1.90409
790.80,558.775,4.3028,-1.93741
792.23,559.275,4.2948,-1.96981
793.67,559.775,4.2860,-2.00544
795.11,560.275,4.2779,-2.03984
796.55,560.775,4.2696,-2.0752
797.99,561.275,4.2614,-2.11128
799.43,561.775,4.2544,-2.14897
800.87,562.275,4.2474,-2.18632
802.32,562.775,4.2415,-2.2247
803.76,563.275,4.2351,-2.26375
805.21,563.775,4.2298,-2.30169
806.66,564.275,4.2236,-2.34029
808.10,564.775,4.2170,-2.37934
809.55,565.275,4.2099,-2.42135
810.99,565.775,4.2015,-2.46211
812.43,566.275,4.1933,-2.50182
813.87,566.775,4.1837,-2.54165
815.31,567.275,4.1725,-2.58403
816.75,567.775,4.1628,-2.62539
818.19,568.275,4.1538,-2.66775
819.63,568.775,4.1447,-2.71195
821.07,569.275,4.1354,-2.75577
822.51,569.775,4.1255,-2.79989
823.95,570.275,4.1166,-2.845
825.39,570.775,4.1080,-2.89038
826.84,571.275,4.0995,-2.93612
828.28,571.775,4.0920,-2.98182
829.72,572.275,4.0832,-3.02772
831.17,572.775,4.0760,-3.07547
832.61,573.275,4.0679,-3.12213
834.06,573.775,4.0585,-3.17082
835.51,574.275,4.0488,-3.2188
836.96,574.775,4.0392,-3.26796
838.40,575.275,4.0292,-3.31737
839.84,575.775,4.0191,-3.36724
841.29,576.275,4.0083,-3.4175
842.73,576.775,3.9981,-3.46787
844.17,577.275,3.9880,-3.51944
845.62,577.775,3.9776,-3.57095
847.07,578.275,3.9684,-3.6227
848.51,578.775,3.9598,-3.67601
849.96,579.275,3.9497,-3.72637
851.40,579.775,3.9404,-3.7782
852.84,580.275,3.9307,-3.83174
854.28,580.775,3.9204,-3.88417
855.72,581.275,3.9097,-3.93856
857.16,581.775,3.8988,-3.99257
858.61,582.275,3.8870,-4.04747
860.06,582.775,3.8754,-4.10276
861.50,583.275,3.8651,-4.15796
862.94,583.775,3.8535,-4.21374
864.37,584.275,3.8438,-4.27015
865.81,584.775,3.8316,-4.32721
867.25,585.275,3.8195,-4.38533
868.70,585.775,3.8076,-4.44314
870.13,586.275,3.7945,-4.50098
871.57,586.775,3.7821,-4.5606
873.01,587.275,3.7696,-4.6212
874.45,587.775,3.7570,-4.68299
875.89,588.275,3.7446,-4.74311
877.32,588.775,3.7320,-4.8033
878.76,589.275,3.7188,-4.86422
880.19,589.775,3.7055,-4.92657
881.62,590.275,3.6932,-4.98964
883.05,590.775,3.6798,-5.05132
884.48,591.275,3.6646,-5.11513
885.92,591.775,3.6500,-5.17901
887.35,592.275,3.6357,-5.24265
888.78,592.775,3.6223,-5.30732
890.22,593.275,3.6078,-5.37296
891.64,593.775,3.5942,-5.43873
893.07,594.275,3.5802,-5.50278
894.50,594.775,3.5642,-5.57029
895.93,595.275,3.5491,-5.63742
897.36,595.775,3.5348,-5.70313
898.79,596.275,3.5190,-5.771
900.22,596.775,3.5044,-5.84053
901.65,597.275,3.4881,-5.90847
903.09,597.775,3.4726,-5.97748
904.52,598.275,3.4563,-6.0477
905.95,598.775,3.4400,-6.11774
907.37,599.275,3.4236,-6.19146
908.80,599.775,3.4070,-6.2638
910.22,600.275,3.3898,-6.33547
911.65,600.775,3.3737,-6.40892
913.07,601.275,3.3559,-6.48535
914.50,601.775,3.3376,-6.56107
915.93,602.275,3.3190,-6.64024
917.35,602.775,3.3005,-6.71913
918.78,603.275,3.2812,-6.79732
920.19,603.775,3.2631,-6.87551
921.62,604.275,3.2445,-6.95716
923.03,604.775,3.2260,-7.03961
924.45,605.275,3.2066,-7.12207
925.86,605.775,3.1852,-7.20361
927.27,606.275,3.1666,-7.28866
928.68,606.775,3.1466,-7.37368
930.08,607.275,3.1254,-7.46356
931.48,607.775,3.1043,-7.55203
932.88,608.275,3.0817,-7.64284
934.28,608.775,3.0597,-7.7355
935.67,609.275,3.0372,-7.82705
937.06,609.775,3.0139,-7.92032
938.44,610.275,2.9908,-8.01732
939.81,610.775,2.9683,-8.11398
941.17,611.275,2.9447,-8.21155
942.52,611.775,2.9195,-8.31235
943.87,612.275,2.8940,-8.4176
945.21,612.775,2.8686,-8.51949
946.54,613.275,2.8415,-8.62383
947.86,613.775,2.8149,-8.73088
949.18,614.275,2.7873,-8.83802
950.48,614.775,2.7586,-8.94681
951.78,615.275,2.7307,-9.05552
953.07,615.775,2.7015,-9.16444
954.35,616.275,2.6714,-9.27784
955.62,616.775,2.6418,-9.39144
956.88,617.275,2.6096,-9.50753
958.14,617.775,2.5784,-9.63011
959.40,618.275,2.5450,-9.75922
960.66,618.775,2.5089,-9.88752
961.91,619.275,2.4771,-10.03212
963.17,619.775,2.4428,-10.19591
964.43,620.275,2.4094,-10.38182
965.70,620.775,2.3741,-10.61097
966.97,621.275,2.3399,-10.83012
968.27,621.775,2.3052,-11.08688
969.58,622.275,2.2687,-11.36548
970.92,622.775,2.2334,-11.66006
972.29,623.275,2.1973,-11.96422
973.68,623.775,2.1600,-12.26421
975.14,624.275,2.1234,-12.55824
976.65,624.775,2.0869,-12.83391
978.22,625.275,2.0517,-13.07522
979.87,625.775,2.0166,-13.28538
981.60,626.275,1.9833,-13.45911
983.43,626.775,1.9508,-13.59971
985.37,627.275,1.9210,-13.70516
987.41,627.775,1.8937,-13.77644
989.55,628.275,1.8690,-13.82055
991.75,628.775,1.8482,-13.8403
993.99,629.275,1.8313,-13.8383
996.26,629.775,1.8152,-13.81365
998.55,630.275,1.7992,-13.77411
1000.80,630.775,1.7842,-13.72278
1002.99,631.275,1.7728,-13.66271
1005.14,631.775,1.7611,-13.59385
1007.25,632.275,1.7519,-13.52226
1009.32,632.775,1.7444,-13.44741
1011.33,633.275,1.7382,-13.36718
1013.31,633.775,1.7325,-13.2901
1015.23,634.275,1.7257,-13.20948
1017.12,634.775,1.7190,-13.12847
1018.97,635.275,1.7119,-13.05025
1020.78,635.775,1.7053,-12.97172
1022.57,636.275,1.6991,-12.89425
1024.33,636.775,1.6933,-12.8186
1026.07,637.275,1.6880,-12.74416
1027.79,637.775,1.6829,-12.67166
1029.49,638.275,1.6782,-12.6011
1031.17,638.775,1.6739,-12.52999
1032.84,639.275,1.6704,-12.46444
1034.48,639.775,1.6664,-12.39771
1036.12,640.275,1.6635,-12.33225
1037.75,640.775,1.6599,-12.26868
1039.35,641.275,1.6552,-12.20823
1040.95,641.775,1.6509,-12.1474
1042.54,642.275,1.6463,-12.0891
1044.11,642.775,1.6412,-12.0312
1045.69,643.275,1.6368,-11.97448
1047.24,643.775,1.6332,-11.92042
1048.79,644.275,1.6296,-11.86456
1050.34,644.775,1.6254,-11.81381
1051.87,645.275,1.6221,-11.76143
1053.40,645.775,1.6194,-11.7096
1054.93,646.275,1.6150,-11.65864
1056.45,646.775,1.6110,-11.61025
1057.98,647.275,1.6066,-11.56124
1059.49,647.775,1.6010,-11.51424
1061.01,648.275,1.5968,-11.46574
1062.52,648.775,1.5933,-11.4182
1064.03,649.275,1.5894,-11.3706
1065.55,649.775,1.5862,-11.3244
1067.06,650.275,1.5824,-11.2768
1068.56,650.775,1.5788,-11.23012
1070.07,651.275,1.5750,-11.1848
1071.57,651.775,1.5721,-11.13932
1073.08,652.275,1.5685,-11.095
1074.58,652.775,1.5646,-11.04859
1076.08,653.275,1.5601,-11.00312
1077.59,653.775,1.5566,-10.95931
1079.10,654.275,1.5534,-10.91318
1080.61,654.775,1.5495,-10.86951
1082.12,655.275,1.5467,-10.82538
1083.64,655.775,1.5425,-10.78164
1085.15,656.275,1.5392,-10.73832
1086.67,656.775,1.5348,-10.69395
1088.19,657.275,1.5312,-10.65095
1089.71,657.775,1.5270,-10.60897
1091.24,658.275,1.5233,-10.56588
1092.75,658.775,1.5185,-10.5236
1094.28,659.275,1.5154,-10.48085
1095.80,659.775,1.5130,-10.43642
1097.33,660.275,1.5088,-10.3966
1098.86,660.775,1.5063,-10.35372
1100.38,661.275,1.5027,-10.31223
1101.91,661.775,1.4988,-10.27052
1103.44,662.275,1.4949,-10.23114
1104.98,662.775,1.4913,-10.19166
1106.52,663.275,1.4859,-10.15431
1108.07,663.775,1.4808,-10.11744
1109.61,664.275,1.4769,-10.08151
1111.16,664.775,1.4733,-10.04483
1112.70,665.275,1.4695,-10.00973
1114.24,665.775,1.4661,-9.97506
1115.78,666.275,1.4622,-9.94376
1117.33,666.775,1.4578,-9.91192
1118.88,667.275,1.4546,-9.87989
1120.44,667.775,1.4507,-9.84871
1122.00,668.275,1.4461,-9.82038
1123.56,668.775,1.4419,-9.79198
