Time (s),Temperature (K),Mass (mg),Heat Flow (mW/mg)
2225.83,668.401,1.3934,-4.7682
2228.84,668.901,1.3885,-4.7700
2231.85,669.401,1.3840,-4.7735
2234.87,669.901,1.3793,-4.7762
2237.88,670.401,1.3743,-4.7801
2240.89,670.901,1.3702,-4.7857
2243.89,671.401,1.3673,-4.7899
2246.89,671.901,1.3641,-4.7959
2249.89,672.401,1.3602,-4.8016
2252.89,672.901,1.3557,-4.8077
2255.88,673.401,1.3517,-4.8149
2258.88,673.901,1.3473,-4.8229
2261.90,674.401,1.3436,-4.8310
2264.91,674.901,1.3390,-4.8384
2267.94,675.401,1.3343,-4.8493
2270.94,675.901,1.3313,-4.8572
2273.93,676.401,1.3273,-4.8685
2276.92,676.901,1.3234,-4.8796
2279.92,677.401,1.3189,-4.8907
2282.91,677.901,1.3148,-4.9012
2285.91,678.401,1.3106,-4.9136
2288.92,678.901,1.3062,-4.9275
2291.92,679.401,1.3000,-4.9388
2294.92,679.901,1.2960,-4.9530
2297.93,680.401,1.2924,-4.9663
2300.93,680.901,1.2875,-4.9796
2303.93,681.401,1.2845,-4.9933
2306.92,681.901,1.2798,-5.0073
2309.91,682.401,1.2752,-5.0234
2312.90,682.901,1.2699,-5.0381
2315.88,683.401,1.2659,-5.0544
2318.87,683.901,1.2601,-5.0712
2321.85,684.401,1.2549,-5.0895
2324.85,684.901,1.2484,-5.1078
2327.84,685.401,1.2428,-5.1238
2330.84,685.901,1.2397,-5.1423
2333.85,686.401,1.2356,-5.1599
2336.85,686.901,1.2315,-5.1797
2339.84,687.401,1.2270,-5.1995
2342.84,687.901,1.2209,-5.2205
2345.82,688.401,1.2158,-5.2421
2348.81,688.901,1.2112,-5.2664
2351.80,689.401,1.2066,-5.2906
2354.80,689.901,1.2010,-5.3148
2357.80,690.401,1.1950,-5.3408
2360.80,690.901,1.1904,-5.3666
2363.80,691.401,1.1855,-5.3926
2366.80,691.901,1.1814,-5.4208
2369.79,692.401,1.1763,-5.4504
2372.78,692.901,1.1727,-5.4816
2375.78,693.401,1.1678,-5.5115
2378.78,693.901,1.1644,-5.5432
2381.79,694.401,1.1603,-5.5774
2384.78,694.901,1.1544,-5.6079
2387.76,695.401,1.1511,-5.6426
2390.75,695.901,1.1458,-5.6799
2393.73,696.401,1.1408,-5.7149
2396.73,696.901,1.1356,-5.7527
2399.71,697.401,1.1296,-5.7892
2402.69,697.901,1.1230,-5.8286
2405.68,698.401,1.1173,-5.8682
2408.67,698.901,1.1115,-5.9093
2411.67,699.401,1.1072,-5.9493
2414.66,699.901,1.1017,-5.9936
2417.64,700.401,1.0967,-6.0382
2420.62,700.901,1.0914,-6.0836
2423.60,701.401,1.0853,-6.1293
2426.59,701.901,1.0808,-6.1769
2429.57,702.401,1.0749,-6.2252
2432.56,702.901,1.0698,-6.2737
2435.56,703.401,1.0648,-6.3228
2438.54,703.901,1.0594,-6.3740
2441.53,704.401,1.0543,-6.4275
2444.53,704.901,1.0475,-6.4805
2447.51,705.401,1.0417,-6.5346
2450.49,705.901,1.0340,-6.5877
2453.47,706.401,1.0285,-6.6419
2456.46,706.901,1.0225,-6.6953
2459.46,707.401,1.0169,-6.7501
2462.45,707.901,1.0105,-6.8052
2465.45,708.401,1.0049,-6.8579
2468.44,708.901,0.9987,-6.9097
2471.43,709.401,0.9931,-6.9619
2474.43,709.901,0.9873,-7.0104
2477.43,710.401,0.9815,-7.0598
2480.43,710.901,0.9754,-7.1062
2483.43,711.401,0.9701,-7.1499
2486.42,711.901,0.9639,-7.1928
2489.42,712.401,0.9570,-7.2336
2492.40,712.901,0.9507,-7.2712
2495.39,713.401,0.9443,-7.3085
2498.39,713.901,0.9383,-7.3398
2501.39,714.401,0.9320,-7.3710
2504.40,714.901,0.9235,-7.3995
2507.41,715.401,0.9170,-7.4266
2510.43,715.901,0.9111,-7.4489
2513.44,716.401,0.9049,-7.4709
2516.46,716.901,0.8997,-7.4909
2519.47,717.401,0.8929,-7.5084
2522.49,717.901,0.8866,-7.5234
2525.50,718.401,0.8805,-7.5370
2528.52,718.901,0.8750,-7.5486
2531.55,719.401,0.8675,-7.5603
2534.57,719.901,0.8596,-7.5712
2537.60,720.401,0.8533,-7.5800
2540.63,720.901,0.8457,-7.5870
2543.65,721.401,0.8405,-7.5938
2546.68,721.901,0.8341,-7.5997
2549.70,722.401,0.8274,-7.6067
2552.72,722.901,0.8202,-7.6134
2555.74,723.401,0.8136,-7.6202
2558.76,723.901,0.8077,-7.6271
2561.79,724.401,0.8011,-7.6373
2564.82,724.901,0.7943,-7.6480
2567.84,725.401,0.7886,-7.6601
2570.87,725.901,0.7813,-7.6734
2573.88,726.401,0.7751,-7.6909
2576.87,726.901,0.7693,-7.7087
2579.88,727.401,0.7633,-7.7296
2582.89,727.901,0.7567,-7.7533
2585.91,728.401,0.7503,-7.7780
2588.93,728.901,0.7447,-7.8083
2591.94,729.401,0.7382,-7.8399
2594.95,729.901,0.7314,-7.8740
2597.96,730.401,0.7238,-7.9134
2600.97,730.901,0.7166,-7.9540
2603.97,731.401,0.7098,-7.9947
2606.97,731.901,0.7028,-8.0397
2609.98,732.401,0.6961,-8.0911
2612.98,732.901,0.6898,-8.1440
2615.98,733.401,0.6821,-8.1998
2618.97,733.901,0.6768,-8.2562
2621.98,734.401,0.6693,-8.3170
2624.98,734.901,0.6614,-8.3784
2627.99,735.401,0.6530,-8.4427
2631.00,735.901,0.6462,-8.5075
2634.00,736.401,0.6384,-8.5727
2637.00,736.901,0.6314,-8.6372
2639.99,737.401,0.6238,-8.7025
2642.99,737.901,0.6169,-8.7678
2645.98,738.401,0.6094,-8.8315
2648.97,738.901,0.6022,-8.8943
2651.97,739.401,0.5947,-8.9577
2654.97,739.901,0.5876,-9.0181
2657.97,740.401,0.5790,-9.0768
2660.97,740.901,0.5722,-9.1324
2663.98,741.401,0.5655,-9.1873
2666.99,741.901,0.5579,-9.2409
2669.99,742.401,0.5495,-9.2941
2673.00,742.901,0.5418,-9.3444
2676.00,743.401,0.5338,-9.3950
2679.01,743.901,0.5263,-9.4456
2682.02,744.401,0.5175,-9.4975
2685.03,744.901,0.5106,-9.5442
2688.04,745.401,0.5026,-9.5915
2691.05,745.901,0.4947,-9.6387
2694.06,746.401,0.4875,-9.6861
2697.07,746.901,0.4793,-9.7373
2700.09,747.401,0.4710,-9.7835
2703.11,747.901,0.4630,-9.8323
2706.14,748.401,0.4560,-9.8858
2709.17,748.901,0.4481,-9.9425
2712.20,749.401,0.4401,-10.0020
2715.22,749.901,0.4336,-10.0678
2718.23,750.401,0.4264,-10.1394
2721.24,750.901,0.4183,-10.2166
2724.24,751.401,0.4103,-10.2993
2727.26,751.901,0.4015,-10.3915
2730.26,752.401,0.3926,-10.4764
2733.26,752.901,0.3833,-10.5705
2736.26,753.401,0.3754,-10.6754
2739.25,753.901,0.3677,-10.7912
2742.23,754.401,0.3595,-10.9175
2745.22,754.901,0.3507,-11.0531
2748.20,755.401,0.3419,-11.1949
2751.18,755.901,0.3324,-11.3361
2754.15,756.401,0.3232,-11.4561
2757.14,756.901,0.3141,-11.5415
2760.13,757.401,0.3049,-11.5958
2763.13,757.901,0.2962,-11.6088
2766.15,758.401,0.2865,-11.5927
2769.17,758.901,0.2774,-11.5499
2772.21,759.401,0.2698,-11.4724
2775.27,759.901,0.2615,-11.3486
2778.35,760.401,0.2536,-11.1579
2781.45,760.901,0.2458,-10.8675
2784.60,761.401,0.2378,-10.4556
2787.76,761.901,0.2288,-9.9172
2790.99,762.401,0.2240,-9.2597
2794.25,762.901,0.2177,-8.4961
2797.57,763.401,0.2105,-7.6559
2800.94,763.901,0.2065,-6.7917
2804.33,764.401,0.2021,-5.9420
2807.73,764.901,0.1998,-5.1440
2811.12,765.401,0.1968,-4.4244
2814.48,765.901,0.1942,-3.7777
2817.81,766.401,0.1923,-3.2318
2821.11,766.901,0.1902,-2.7787
2824.36,767.401,0.1884,-2.4122
2827.58,767.901,0.1874,-2.1234
2830.76,768.401,0.1855,-1.8956
2833.90,768.901,0.1845,-1.7184
2837.02,769.401,0.1842,-1.5786
2840.10,769.901,0.1834,-1.4685
2843.16,770.401,0.1826,-1.3833
2846.20,770.901,0.1823,-1.3152
2849.22,771.401,0.1823,-1.2595
2852.23,771.901,0.1823,-1.2090
2855.23,772.401,0.1823,-1.1648
2858.21,772.901,0.1822,-1.1287
2861.20,773.401,0.1822,-1.0941
2864.17,773.901,0.1821,-1.0639
2867.15,774.401,0.1821,-1.0400
2870.14,774.901,0.1821,-1.0229
2873.12,775.401,0.1821,-1.0102
2876.10,775.901,0.1819,-0.9996
2879.09,776.401,0.1817,-0.9936
2882.07,776.901,0.1815,-0.9890
2885.05,777.401,0.1813,-0.9873
2888.04,777.901,0.1811,-0.9842
2891.04,778.401,0.1802,-0.9833
2894.04,778.901,0.1795,-0.9807
2897.04,779.401,0.1791,-0.9796
2900.04,779.901,0.1788,-0.9779
2903.04,780.401,0.1784,-0.9769
2906.03,780.901,0.1780,-0.9764
2909.04,781.401,0.1777,-0.9765
2912.04,781.901,0.1777,-0.9755
2915.04,782.401,0.1777,-0.9742
2918.05,782.901,0.1776,-0.9736
2921.06,783.401,0.1776,-0.9732
2924.07,783.901,0.1776,-0.9733
2927.10,784.401,0.1787,-0.9730
2930.12,784.901,0.1792,-0.9722
2933.13,785.401,0.1792,-0.9729
2936.14,785.901,0.1793,-0.9716
2939.14,786.401,0.1794,-0.9710
2942.14,786.901,0.1794,-0.9708
2945.13,787.401,0.1796,-0.9714
2948.13,787.901,0.1800,-0.9728
2951.12,788.401,0.1802,-0.9737
2954.12,788.901,0.1803,-0.9735
2957.11,789.401,0.1805,-0.9762
2960.12,789.901,0.1805,-0.9767
2963.11,790.401,0.1807,-0.9789
2966.11,790.901,0.1800,-0.9807
2969.12,791.401,0.1796,-0.9815
2972.11,791.901,0.1795,-0.9832
2975.11,792.401,0.1792,-0.9834
2978.10,792.901,0.1791,-0.9853
2981.09,793.401,0.1789,-0.9870
2984.09,793.901,0.1788,-0.9875
2987.08,794.401,0.1786,-0.9883
2990.07,794.901,0.1784,-0.9876
2993.06,795.401,0.1783,-0.9899
2996.05,795.901,0.1781,-0.9912
2999.05,796.401,0.1780,-0.9911
3002.04,796.901,0.1778,-0.9920
3005.04,797.401,0.1777,-0.9938
3008.05,797.901,0.1775,-0.9950
3011.05,798.401,0.1775,-0.9961
3014.05,798.901,0.1775,-0.9960
3017.04,799.401,0.1775,-0.9971
3020.03,799.901,0.1775,-0.9977
3023.01,800.401,0.1775,-0.9992
3026.01,800.901,0.1774,-0.9986
3029.00,801.401,0.1781,-0.9992
3032.00,801.901,0.1784,-0.9977
3034.99,802.401,0.1792,-0.9968
3037.97,802.901,0.1798,-0.9988
3040.96,803.401,0.1803,-0.9993
3043.94,803.901,0.1803,-0.9996
3046.93,804.401,0.1803,-1.0008
3049.92,804.901,0.1805,-1.0018
3052.91,805.401,0.1807,-1.0025
3055.89,805.901,0.1810,-1.0042
3058.86,806.401,0.1812,-1.0055
3061.82,806.901,0.1812,-1.0076
3064.79,807.401,0.1809,-1.0080
3067.77,807.901,0.1797,-1.0088
3070.76,808.401,0.1792,-1.0105
3073.76,808.901,0.1784,-1.0128
3076.76,809.401,0.1778,-1.0140
3079.76,809.901,0.1774,-1.0137
3082.76,810.401,0.1772,-1.0134
3085.75,810.901,0.1771,-1.0123
3088.74,811.401,0.1771,-1.0129
3091.74,811.901,0.1771,-1.0115
3094.74,812.401,0.1771,-1.0121
3097.75,812.901,0.1771,-1.0124
3100.76,813.401,0.1771,-1.0132
3103.76,813.901,0.1771,-1.0135
3106.76,814.401,0.1771,-1.0145
3109.75,814.901,0.1771,-1.0136
3112.73,815.401,0.1771,-1.0147
3115.71,815.901,0.1770,-1.0152
3118.71,816.401,0.1770,-1.0150
3121.71,816.901,0.1770,-1.0160
3124.72,817.401,0.1770,-1.0169
3127.72,817.901,0.1770,-1.0170
3130.74,818.401,0.1770,-1.0187
3133.74,818.901,0.1770,-1.0178
3136.75,819.401,0.1770,-1.0186
3139.76,819.901,0.1770,-1.0188
3142.76,820.401,0.1770,-1.0183
3145.77,820.901,0.1770,-1.0185
3148.77,821.401,0.1770,-1.0189
3151.78,821.901,0.1770,-1.0215
3154.78,822.401,0.1770,-1.0213
3157.78,822.901,0.1770,-1.0208
3160.77,823.401,0.1769,-1.0208
3163.77,823.901,0.1769,-1.0213
3166.78,824.401,0.1769,-1.0215
3169.78,824.901,0.1769,-1.0218
3172.78,825.401,0.1769,-1.0215
3175.78,825.901,0.1769,-1.0217
3178.79,826.401,0.1769,-1.0210
3181.78,826.901,0.1777,-1.0208
3184.78,827.401,0.1779,-1.0206
3187.78,827.901,0.1780,-1.0221
3190.77,828.401,0.1780,-1.0231
3193.77,828.901,0.1780,-1.0229
3196.76,829.401,0.1781,-1.0234
3199.76,829.901,0.1781,-1.0228
3202.76,830.401,0.1781,-1.0218
3205.76,830.901,0.1781,-1.0225
3208.77,831.401,0.1782,-1.0221
3211.78,831.901,0.1782,-1.0236
3214.78,832.401,0.1782,-1.0247
3217.78,832.901,0.1779,-1.0265
3220.78,833.401,0.1777,-1.0282
3223.79,833.901,0.1767,-1.0298
3226.78,834.401,0.1760,-1.0294
3229.76,834.901,0.1754,-1.0303
3232.75,835.401,0.1749,-1.0308
3235.74,835.901,0.1748,-1.0328
3238.75,836.401,0.1748,-1.0321
3241.76,836.901,0.1745,-1.0363
3244.78,837.401,0.1743,-1.0364
3247.79,837.901,0.1740,-1.0369
3250.80,838.401,0.1738,-1.0371
3253.81,838.901,0.1738,-1.0366
3256.81,839.401,0.1738,-1.0366
3259.82,839.901,0.1738,-1.0363
3262.83,840.401,0.1738,-1.0380
3265.82,840.901,0.1738,-1.0377
3268.83,841.401,0.1738,-1.0397
3271.83,841.901,0.1738,-1.0397
3274.85,842.401,0.1738,-1.0400
3277.87,842.901,0.1738,-1.0425
3280.89,843.401,0.1738,-1.0420
3283.92,843.901,0.1738,-1.0428
3286.94,844.401,0.1738,-1.0420
3289.96,844.901,0.1738,-1.0412
3292.97,845.401,0.1745,-1.0401
3295.97,845.901,0.1754,-1.0426
3298.98,846.401,0.1755,-1.0453
3301.98,846.901,0.1757,-1.0478
3304.99,847.401,0.1755,-1.0499
3308.00,847.901,0.1752,-1.0500
3311.02,848.401,0.1750,-1.0513
3314.02,848.901,0.1749,-1.0511
3317.02,849.401,0.1749,-1.0526
3320.03,849.901,0.1747,-1.0532
3323.03,850.401,0.1746,-1.0556
3326.04,850.901,0.1744,-1.0561
3329.04,851.401,0.1743,-1.0576
3332.05,851.901,0.1741,-1.0584
3335.07,852.401,0.1739,-1.0588
3338.09,852.901,0.1739,-1.0612
3341.11,853.401,0.1739,-1.0619
3344.12,853.901,0.1739,-1.0630
3347.13,854.401,0.1739,-1.0648
3350.13,854.901,0.1739,-1.0646
3353.14,855.401,0.1739,-1.0657
3356.15,855.901,0.1739,-1.0689
3359.16,856.401,0.1739,-1.0690
3362.17,856.901,0.1739,-1.0694
3365.18,857.401,0.1739,-1.0707
3368.20,857.901,0.1739,-1.0729
3371.21,858.401,0.1739,-1.0726
3374.22,858.901,0.1739,-1.0748
3377.23,859.401,0.1739,-1.0737
3380.23,859.901,0.1739,-1.0738
3383.24,860.401,0.1739,-1.0726
3386.24,860.901,0.1751,-1.0763
3389.25,861.401,0.1755,-1.0783
3392.26,861.901,0.1756,-1.0793
3395.27,862.401,0.1757,-1.0814
3398.28,862.901,0.1759,-1.0822
3401.29,863.401,0.1760,-1.0817
3404.30,863.901,0.1766,-1.0823
3407.30,864.401,0.1771,-1.0833
3410.31,864.901,0.1773,-1.0866
3413.31,865.401,0.1775,-1.0873
3416.31,865.901,0.1771,-1.0884
3419.33,866.401,0.1767,-1.0876
3422.33,866.901,0.1765,-1.0856
3425.34,867.401,0.1762,-1.0863
3428.36,867.901,0.1760,-1.0883
3431.37,868.401,0.1760,-1.0900
3434.39,868.901,0.1760,-1.0911
3437.40,869.401,0.1760,-1.0923
3440.41,869.901,0.1760,-1.0942
3443.41,870.401,0.1760,-1.0962
3446.41,870.901,0.1759,-1.0981
