Time (s),Temperature (K),Mass (mg),Heat Flow (mW/mg)
1154.22,678.977,1.4384,-0.7480
1155.72,679.477,1.4341,-0.7722
1157.23,679.977,1.4310,-0.7945
1158.74,680.477,1.4286,-0.8164
1160.24,680.977,1.4248,-0.8336
1161.75,681.477,1.4224,-0.8517
1163.26,681.977,1.4202,-0.8668
1164.78,682.477,1.4172,-0.8823
1166.29,682.977,1.4153,-0.8951
1167.81,683.477,1.4136,-0.9069
1169.32,683.977,1.4109,-0.9175
1170.83,684.477,1.4104,-0.9279
1172.34,684.977,1.4085,-0.9367
1173.86,685.477,1.4069,-0.9480
1175.37,685.977,1.4045,-0.9549
1176.89,686.477,1.4030,-0.9633
1178.41,686.977,1.4010,-0.9726
1179.92,687.477,1.3991,-0.9812
1181.43,687.977,1.3961,-0.9897
1182.95,688.477,1.3946,-0.9970
1184.46,688.977,1.3925,-1.0025
1185.98,689.477,1.3909,-1.0111
1187.50,689.977,1.3879,-1.0187
1189.02,690.477,1.3871,-1.0254
1190.54,690.977,1.3848,-1.0319
1192.06,691.477,1.3832,-1.0400
1193.58,691.977,1.3804,-1.0467
1195.10,692.477,1.3789,-1.0540
1196.62,692.977,1.3766,-1.0620
1198.14,693.477,1.3737,-1.0666
1199.66,693.977,1.3717,-1.0755
1201.18,694.477,1.3697,-1.0823
1202.71,694.977,1.3666,-1.0880
1204.23,695.477,1.3653,-1.0946
1205.75,695.977,1.3635,-1.1013
1207.28,696.477,1.3618,-1.1076
1208.80,696.977,1.3584,-1.1152
1210.32,697.477,1.3575,-1.1214
1211.84,697.977,1.3559,-1.1287
1213.36,698.477,1.3535,-1.1354
1214.88,698.977,1.3513,-1.1421
1216.39,699.477,1.3490,-1.1485
1217.91,699.977,1.3464,-1.1551
1219.43,700.477,1.3449,-1.1627
1220.94,700.977,1.3431,-1.1684
1222.46,701.477,1.3407,-1.1746
1223.98,701.977,1.3394,-1.1823
1225.51,702.477,1.3373,-1.1874
1227.03,702.977,1.3350,-1.1934
1228.56,703.477,1.3338,-1.2003
1230.07,703.977,1.3316,-1.2075
1231.59,704.477,1.3295,-1.2123
1233.11,704.977,1.3277,-1.2186
1234.64,705.477,1.3254,-1.2249
1236.16,705.977,1.3224,-1.2306
1237.68,706.477,1.3215,-1.2380
1239.20,706.977,1.3197,-1.2435
1240.73,707.477,1.3172,-1.2497
1242.25,707.977,1.3147,-1.2564
1243.77,708.477,1.3135,-1.2620
1245.29,708.977,1.3122,-1.2669
1246.81,709.477,1.3104,-1.2700
1248.33,709.977,1.3088,-1.2770
1249.86,710.477,1.3075,-1.2841
1251.38,710.977,1.3050,-1.2881
1252.91,711.477,1.3037,-1.2936
1254.43,711.977,1.3018,-1.2999
1255.96,712.477,1.3001,-1.3052
1257.48,712.977,1.2973,-1.3105
1259.01,713.477,1.2968,-1.3165
1260.53,713.977,1.2947,-1.3224
1262.06,714.477,1.2926,-1.3279
1263.58,714.977,1.2912,-1.3334
1265.10,715.477,1.2901,-1.3377
1266.63,715.977,1.2890,-1.3406
1268.15,716.477,1.2873,-1.3460
1269.68,716.977,1.2856,-1.3511
1271.21,717.477,1.2843,-1.3562
1272.73,717.977,1.2817,-1.3603
1274.25,718.477,1.2807,-1.3653
1275.77,718.977,1.2790,-1.3699
1277.30,719.477,1.2776,-1.3760
1278.82,719.977,1.2762,-1.3797
1280.34,720.477,1.2743,-1.3836
1281.87,720.977,1.2728,-1.3870
1283.39,721.477,1.2722,-1.3904
1284.91,721.977,1.2704,-1.3948
1286.43,722.477,1.2693,-1.3975
1287.96,722.977,1.2678,-1.4018
1289.48,723.477,1.2666,-1.4049
1291.01,723.977,1.2640,-1.4109
1292.53,724.477,1.2633,-1.4154
1294.05,724.977,1.2612,-1.4176
1295.58,725.477,1.2599,-1.4225
1297.10,725.977,1.2571,-1.4250
1298.63,726.477,1.2564,-1.4288
1300.15,726.977,1.2547,-1.4312
1301.68,727.477,1.2529,-1.4357
1303.21,727.977,1.2515,-1.4385
1304.73,728.477,1.2488,-1.4411
1306.25,728.977,1.2480,-1.4440
1307.77,729.477,1.2464,-1.4471
1309.29,729.977,1.2446,-1.4505
1310.81,730.477,1.2418,-1.4535
1312.34,730.977,1.2410,-1.4570
1313.87,731.477,1.2394,-1.4587
1315.39,731.977,1.2377,-1.4625
1316.91,732.477,1.2365,-1.4648
1318.43,732.977,1.2351,-1.4670
1319.95,733.477,1.2343,-1.4695
1321.47,733.977,1.2333,-1.4713
1323.00,734.477,1.2313,-1.4737
1324.52,734.977,1.2300,-1.4759
1326.05,735.477,1.2287,-1.4779
1327.57,735.977,1.2279,-1.4812
1329.09,736.477,1.2262,-1.4837
1330.62,736.977,1.2249,-1.4843
1332.14,737.477,1.2237,-1.4868
1333.67,737.977,1.2221,-1.4873
1335.19,738.477,1.2207,-1.4896
1336.72,738.977,1.2203,-1.4909
1338.24,739.477,1.2191,-1.4932
1339.76,739.977,1.2175,-1.4944
1341.29,740.477,1.2159,-1.4965
1342.81,740.977,1.2146,-1.5003
1344.33,741.477,1.2136,-1.5018
1345.86,741.977,1.2122,-1.5042
1347.39,742.477,1.2098,-1.5055
1348.91,742.977,1.2095,-1.5083
1350.44,743.477,1.2090,-1.5095
1351.96,743.977,1.2079,-1.5114
1353.48,744.477,1.2064,-1.5128
1355.00,744.977,1.2053,-1.5150
1356.51,745.477,1.2036,-1.5163
1358.03,745.977,1.2023,-1.5187
1359.55,746.477,1.2013,-1.5208
1361.08,746.977,1.2002,-1.5225
1362.61,747.477,1.1973,-1.5236
1364.13,747.977,1.1972,-1.5255
1365.66,748.477,1.1963,-1.5263
1367.19,748.977,1.1953,-1.5274
1368.71,749.477,1.1946,-1.5288
1370.23,749.977,1.1936,-1.5293
1371.76,750.477,1.1926,-1.5299
1373.28,750.977,1.1909,-1.5323
1374.81,751.477,1.1897,-1.5336
1376.32,751.977,1.1888,-1.5344
1377.85,752.477,1.1881,-1.5357
1379.38,752.977,1.1870,-1.5378
1380.91,753.477,1.1852,-1.5393
1382.44,753.977,1.1841,-1.5410
1383.97,754.477,1.1838,-1.5420
1385.49,754.977,1.1829,-1.5436
1387.02,755.477,1.1820,-1.5445
1388.55,755.977,1.1814,-1.5454
1390.08,756.477,1.1805,-1.5458
1391.61,756.977,1.1799,-1.5483
1393.14,757.477,1.1792,-1.5509
1394.67,757.977,1.1782,-1.5515
1396.20,758.477,1.1772,-1.5538
1397.72,758.977,1.1762,-1.5562
1399.24,759.477,1.1754,-1.5574
1400.77,759.977,1.1746,-1.5602
1402.30,760.477,1.1739,-1.5612
1403.83,760.977,1.1733,-1.5631
1405.36,761.477,1.1726,-1.5658
1406.88,761.977,1.1722,-1.5670
1408.41,762.477,1.1717,-1.5685
1409.93,762.977,1.1711,-1.5707
1411.47,763.477,1.1705,-1.5722
1412.99,763.977,1.1700,-1.5751
1414.52,764.477,1.1689,-1.5775
1416.04,764.977,1.1676,-1.5799
1417.56,765.477,1.1668,-1.5827
1419.08,765.977,1.1662,-1.5853
1420.61,766.477,1.1655,-1.5879
1422.13,766.977,1.1647,-1.5890
1423.65,767.477,1.1639,-1.5927
1425.17,767.977,1.1630,-1.5928
1426.70,768.477,1.1624,-1.5955
1428.22,768.977,1.1622,-1.5975
1429.75,769.477,1.1620,-1.6012
1431.28,769.977,1.1616,-1.6026
1432.80,770.477,1.1611,-1.6071
1434.33,770.977,1.1602,-1.6088
1435.85,771.477,1.1591,-1.6119
1437.38,771.977,1.1581,-1.6144
1438.90,772.477,1.1573,-1.6161
1440.43,772.977,1.1564,-1.6196
1441.95,773.477,1.1555,-1.6219
1443.48,773.977,1.1547,-1.6246
1445.01,774.477,1.1541,-1.6280
1446.53,774.977,1.1536,-1.6295
1448.06,775.477,1.1530,-1.6308
1449.58,775.977,1.1520,-1.6332
1451.11,776.477,1.1510,-1.6363
1452.63,776.977,1.1501,-1.6382
1454.16,777.477,1.1495,-1.6414
1455.68,777.977,1.1488,-1.6443
1457.21,778.477,1.1480,-1.6459
1458.73,778.977,1.1476,-1.6482
1460.26,779.477,1.1470,-1.6518
1461.79,779.977,1.1463,-1.6542
1463.31,780.477,1.1455,-1.6564
1464.84,780.977,1.1448,-1.6581
1466.36,781.477,1.1441,-1.6600
1467.89,781.977,1.1436,-1.6622
1469.42,782.477,1.1430,-1.6652
1470.95,782.977,1.1420,-1.6661
1472.48,783.477,1.1413,-1.6695
1474.00,783.977,1.1408,-1.6734
1475.53,784.477,1.1403,-1.6759
1477.06,784.977,1.1396,-1.6777
1478.58,785.477,1.1392,-1.6805
1480.11,785.977,1.1387,-1.6828
1481.63,786.477,1.1382,-1.6855
1483.15,786.977,1.1375,-1.6881
1484.67,787.477,1.1370,-1.6893
1486.19,787.977,1.1366,-1.6926
1487.72,788.477,1.1360,-1.6947
1489.24,788.977,1.1355,-1.6982
1490.77,789.477,1.1350,-1.7003
1492.29,789.977,1.1343,-1.7027
1493.82,790.477,1.1335,-1.7068
1495.35,790.977,1.1325,-1.7091
1496.88,791.477,1.1312,-1.7108
1498.41,791.977,1.1305,-1.7122
1499.93,792.477,1.1302,-1.7148
1501.46,792.977,1.1302,-1.7172
1502.98,793.477,1.1300,-1.7196
1504.50,793.977,1.1299,-1.7225
1506.02,794.477,1.1296,-1.7246
1507.54,794.977,1.1293,-1.7274
1509.06,795.477,1.1289,-1.7305
1510.58,795.977,1.1281,-1.7328
1512.10,796.477,1.1275,-1.7349
1513.63,796.977,1.1269,-1.7381
1515.15,797.477,1.1264,-1.7400
1516.68,797.977,1.1260,-1.7424
1518.21,798.477,1.1258,-1.7450
1519.73,798.977,1.1254,-1.7471
1521.25,799.477,1.1251,-1.7497
1522.78,799.977,1.1247,-1.7522
1524.30,800.477,1.1239,-1.7547
1525.82,800.977,1.1232,-1.7579
1527.34,801.477,1.1226,-1.7615
1528.86,801.977,1.1217,-1.7629
1530.38,802.477,1.1207,-1.7656
1531.90,802.977,1.1199,-1.7680
1533.43,803.477,1.1193,-1.7719
1534.95,803.977,1.1188,-1.7745
1536.48,804.477,1.1183,-1.7759
1538.00,804.977,1.1180,-1.7777
1539.52,805.477,1.1176,-1.7794
1541.05,805.977,1.1172,-1.7830
1542.57,806.477,1.1164,-1.7836
1544.09,806.977,1.1157,-1.7874
1545.61,807.477,1.1151,-1.7905
1547.14,807.977,1.1144,-1.7921
1548.66,808.477,1.1133,-1.7945
1550.18,808.977,1.1122,-1.7966
1551.71,809.477,1.1117,-1.7989
1553.23,809.977,1.1115,-1.8023
1554.76,810.477,1.1111,-1.8039
1556.29,810.977,1.1106,-1.8055
1557.82,811.477,1.1101,-1.8067
1559.34,811.977,1.1096,-1.8086
1560.87,812.477,1.1094,-1.8101
1562.39,812.977,1.1092,-1.8120
1563.91,813.477,1.1089,-1.8148
1565.44,813.977,1.1086,-1.8165
1566.96,814.477,1.1081,-1.8188
1568.49,814.977,1.1075,-1.8199
1570.01,815.477,1.1069,-1.8241
1571.53,815.977,1.1064,-1.8261
1573.05,816.477,1.1058,-1.8279
1574.57,816.977,1.1054,-1.8303
1576.09,817.477,1.1052,-1.8322
1577.61,817.977,1.1049,-1.8340
1579.14,818.477,1.1044,-1.8356
1580.66,818.977,1.1041,-1.8381
1582.19,819.477,1.1037,-1.8392
1583.71,819.977,1.1034,-1.8416
1585.23,820.477,1.1032,-1.8435
1586.75,820.977,1.1030,-1.8455
1588.27,821.477,1.1028,-1.8471
1589.80,821.977,1.1022,-1.8488
1591.32,822.477,1.1014,-1.8513
1592.85,822.977,1.1009,-1.8521
1594.38,823.477,1.1005,-1.8524
1595.90,823.977,1.1002,-1.8533
1597.42,824.477,1.0997,-1.8546
1598.94,824.977,1.0995,-1.8562
1600.47,825.477,1.0995,-1.8590
1601.99,825.977,1.0994,-1.8611
1603.51,826.477,1.0994,-1.8630
1605.04,826.977,1.0993,-1.8650
1606.56,827.477,1.0987,-1.8703
1608.09,827.977,1.0981,-1.8733
1609.61,828.477,1.0976,-1.8779
1611.13,828.977,1.0972,-1.8818
1612.66,829.477,1.0967,-1.8850
1614.19,829.977,1.0964,-1.8957
1615.72,830.477,1.0962,-1.9027
1617.24,830.977,1.0960,-1.9040
1618.77,831.477,1.0956,-1.9073
1620.29,831.977,1.0954,-1.9103
1621.81,832.477,1.0948,-1.9141
1623.33,832.977,1.0943,-1.9174
1624.84,833.477,1.0938,-1.9209
1626.37,833.977,1.0931,-1.9244
1627.89,834.477,1.0925,-1.9287
1629.41,834.977,1.0919,-1.9309
1630.93,835.477,1.0913,-1.9331
1632.45,835.977,1.0909,-1.9346
1633.98,836.477,1.0905,-1.9356
1635.50,836.977,1.0902,-1.9362
1637.03,837.477,1.0898,-1.9377
1638.56,837.977,1.0894,-1.9392
1640.08,838.477,1.0890,-1.9405
1641.61,838.977,1.0886,-1.9407
1643.13,839.477,1.0883,-1.9420
1644.64,839.977,1.0880,-1.9415
1646.16,840.477,1.0873,-1.9430
1647.69,840.977,1.0868,-1.9403
1649.21,841.477,1.0864,-1.9381
1650.74,841.977,1.0859,-1.9380
1652.27,842.477,1.0856,-1.9386
1653.79,842.977,1.0853,-1.9370
1655.30,843.477,1.0850,-1.9296
1656.81,843.977,1.0849,-1.9212
1658.33,844.477,1.0847,-1.9138
1659.86,844.977,1.0843,-1.9120
1661.38,845.477,1.0838,-1.9133
1662.91,845.977,1.0833,-1.9072
1664.42,846.477,1.0828,-1.9075
1665.94,846.977,1.0822,-1.9040
1667.46,847.477,1.0818,-1.9028
1668.99,847.977,1.0814,-1.9014
1670.51,848.477,1.0810,-1.9073
1672.04,848.977,1.0809,-1.9064
1673.57,849.477,1.0808,-1.9061
1675.10,849.977,1.0808,-1.9066
1676.62,850.477,1.0806,-1.9095
1678.15,850.977,1.0802,-1.9123
1679.67,851.477,1.0799,-1.9150
1681.20,851.977,1.0796,-1.9178
1682.72,852.477,1.0792,-1.9207
1684.24,852.977,1.0789,-1.9234
1685.76,853.477,1.0786,-1.9272
1687.29,853.977,1.0784,-1.9310
1688.82,854.477,1.0782,-1.9322
1690.36,854.977,1.0782,-1.9348
1691.88,855.477,1.0782,-1.9413
1693.41,855.977,1.0781,-1.9430
1694.93,856.477,1.0779,-1.9452
1696.45,856.977,1.0777,-1.9469
1697.98,857.477,1.0772,-1.9495
1699.51,857.977,1.0764,-1.9524
1701.03,858.477,1.0756,-1.9573
1702.55,858.977,1.0749,-1.9602
1704.07,859.477,1.0741,-1.9616
1705.59,859.977,1.0734,-1.9631
1707.12,860.477,1.0727,-1.9636
1708.64,860.977,1.0723,-1.9668
1710.16,861.477,1.0718,-1.9702
1711.68,861.977,1.0712,-1.9732
1713.20,862.477,1.0706,-1.9756
1714.72,862.977,1.0701,-1.9779
1716.24,863.477,1.0698,-1.9786
1717.76,863.977,1.0696,-1.9796
1719.28,864.477,1.0694,-1.9819
1720.81,864.977,1.0688,-1.9832
1722.33,865.477,1.0681,-1.9848
1723.85,865.977,1.0677,-1.9852
1725.38,866.477,1.0675,-1.9842
1726.90,866.977,1.0673,-1.9868
1728.43,867.477,1.0670,-1.9866
1729.95,867.977,1.0667,-1.9888
1731.48,868.477,1.0666,-1.9892
1733.00,868.977,1.0665,-1.9903
1734.52,869.477,1.0664,-1.9922
1736.04,869.977,1.0663,-1.9932
1737.58,870.477,1.0662,-2.0040
