Time (s),Temperature (K),Mass (mg),Heat Flow (mW/mg)
4946.08,714.749,1.0950,-0.5959
4952.10,715.249,1.0944,-0.5973
4958.10,715.749,1.0924,-0.5986
4964.11,716.249,1.0918,-0.5999
4970.12,716.749,1.0883,-0.6018
4976.11,717.249,1.0873,-0.6028
4982.12,717.749,1.0860,-0.6040
4988.12,718.249,1.0846,-0.6053
4994.10,718.749,1.0834,-0.6054
5000.11,719.249,1.0832,-0.6055
5006.15,719.749,1.0826,-0.6061
5012.18,720.249,1.0818,-0.6059
5018.24,720.749,1.0812,-0.6055
5024.28,721.249,1.0799,-0.6079
5030.30,721.749,1.0774,-0.6095
5036.30,722.249,1.0765,-0.6083
5042.30,722.749,1.0756,-0.6061
5048.31,723.249,1.0749,-0.6035
5054.32,723.749,1.0742,-0.6045
5060.37,724.249,1.0725,-0.6070
5066.42,724.749,1.0693,-0.6083
5072.46,725.249,1.0688,-0.6093
5078.50,725.749,1.0677,-0.6084
5084.50,726.249,1.0668,-0.6106
5090.53,726.749,1.0661,-0.6118
5096.55,727.249,1.0652,-0.6138
5102.59,727.749,1.0641,-0.6165
5108.63,728.249,1.0619,-0.6185
5114.67,728.749,1.0607,-0.6194
5120.71,729.249,1.0601,-0.6208
5126.74,729.749,1.0593,-0.6215
5132.77,730.249,1.0591,-0.6231
5138.78,730.749,1.0582,-0.6260
5144.80,731.249,1.0568,-0.6273
5150.83,731.749,1.0549,-0.6262
5156.86,732.249,1.0535,-0.6277
5162.88,732.749,1.0532,-0.6290
5168.90,733.249,1.0522,-0.6299
5174.88,733.749,1.0515,-0.6316
5180.89,734.249,1.0507,-0.6319
5186.88,734.749,1.0485,-0.6346
5192.87,735.249,1.0468,-0.6355
5198.88,735.749,1.0458,-0.6359
5204.89,736.249,1.0452,-0.6369
5210.93,736.749,1.0433,-0.6384
5216.98,737.249,1.0423,-0.6395
5223.01,737.749,1.0416,-0.6398
5229.02,738.249,1.0407,-0.6410
5235.05,738.749,1.0401,-0.6420
5241.07,739.249,1.0400,-0.6428
5247.08,739.749,1.0393,-0.6422
5253.12,740.249,1.0387,-0.6450
5259.13,740.749,1.0381,-0.6462
5265.15,741.249,1.0380,-0.6467
5271.18,741.749,1.0380,-0.6482
5277.18,742.249,1.0364,-0.6513
5283.17,742.749,1.0350,-0.6505
5289.16,743.249,1.0344,-0.6522
5295.16,743.749,1.0334,-0.6543
5301.16,744.249,1.0321,-0.6566
5307.18,744.749,1.0312,-0.6562
5313.20,745.249,1.0302,-0.6586
5319.22,745.749,1.0294,-0.6583
5325.22,746.249,1.0293,-0.6569
5331.23,746.749,1.0290,-0.6590
5337.21,747.249,1.0278,-0.6609
5343.21,747.749,1.0263,-0.6604
5349.21,748.249,1.0260,-0.6612
5355.22,748.749,1.0255,-0.6614
5361.25,749.249,1.0244,-0.6616
5367.28,749.749,1.0233,-0.6620
5373.33,750.249,1.0226,-0.6621
5379.35,750.749,1.0225,-0.6633
5385.37,751.249,1.0218,-0.6645
5391.37,751.749,1.0211,-0.6659
5397.36,752.249,1.0200,-0.6672
5403.37,752.749,1.0193,-0.6659
5409.40,753.249,1.0186,-0.6676
5415.43,753.749,1.0182,-0.6683
5421.48,754.249,1.0176,-0.6687
5427.52,754.749,1.0170,-0.6680
5433.57,755.249,1.0165,-0.6686
5439.64,755.749,1.0163,-0.6702
5445.70,756.249,1.0159,-0.6696
5451.75,756.749,1.0151,-0.6712
5457.76,757.249,1.0139,-0.6731
5463.76,757.749,1.0124,-0.6758
5469.75,758.249,1.0117,-0.6754
5475.75,758.749,1.0108,-0.6768
5481.75,759.249,1.0098,-0.6769
5487.75,759.749,1.0093,-0.6797
5493.76,760.249,1.0081,-0.6791
5499.78,760.749,1.0068,-0.6788
5505.81,761.249,1.0063,-0.6788
5511.83,761.749,1.0057,-0.6783
5517.84,762.249,1.0055,-0.6807
5523.84,762.749,1.0050,-0.6816
5529.86,763.249,1.0041,-0.6831
5535.85,763.749,1.0037,-0.6832
5541.88,764.249,1.0035,-0.6822
5547.91,764.749,1.0030,-0.6833
5553.91,765.249,1.0024,-0.6820
5559.94,765.749,1.0017,-0.6828
5565.95,766.249,1.0011,-0.6842
5571.96,766.749,1.0009,-0.6855
5577.98,767.249,1.0005,-0.6876
5583.99,767.749,0.9999,-0.6886
5590.00,768.249,0.9989,-0.6890
5596.01,768.749,0.9981,-0.6897
5602.01,769.249,0.9973,-0.6909
5607.99,769.749,0.9968,-0.6918
5613.99,770.249,0.9967,-0.6927
5620.00,770.749,0.9962,-0.6929
5626.01,771.249,0.9956,-0.6928
5632.04,771.749,0.9942,-0.6955
5638.07,772.249,0.9933,-0.6929
5644.08,772.749,0.9927,-0.6945
5650.11,773.249,0.9927,-0.6944
5656.12,773.749,0.9925,-0.6954
5662.14,774.249,0.9920,-0.6952
5668.17,774.749,0.9916,-0.6948
5674.20,775.249,0.9911,-0.6971
5680.23,775.749,0.9893,-0.6987
5686.27,776.249,0.9882,-0.6988
5692.29,776.749,0.9874,-0.6984
5698.31,777.249,0.9866,-0.6996
5704.33,777.749,0.9856,-0.7008
5710.33,778.249,0.9851,-0.7002
5716.32,778.749,0.9840,-0.7020
5722.32,779.249,0.9816,-0.7027
5728.34,779.749,0.9815,-0.7031
5734.36,780.249,0.9815,-0.7027
5740.40,780.749,0.9815,-0.7044
5746.40,781.249,0.9811,-0.7033
5752.40,781.749,0.9805,-0.7047
5758.40,782.249,0.9800,-0.7041
5764.38,782.749,0.9795,-0.7041
5770.36,783.249,0.9792,-0.7059
5776.33,783.749,0.9788,-0.7081
5782.31,784.249,0.9783,-0.7077
5788.32,784.749,0.9777,-0.7078
5794.35,785.249,0.9769,-0.7087
5800.38,785.749,0.9763,-0.7076
5806.41,786.249,0.9757,-0.7075
5812.44,786.749,0.9753,-0.7077
5818.48,787.249,0.9751,-0.7079
5824.51,787.749,0.9732,-0.7066
5830.54,788.249,0.9728,-0.7078
5836.55,788.749,0.9727,-0.7097
5842.54,789.249,0.9720,-0.7116
5848.55,789.749,0.9709,-0.7116
5854.55,790.249,0.9698,-0.7120
5860.58,790.749,0.9695,-0.7118
5866.59,791.249,0.9688,-0.7110
5872.56,791.749,0.9687,-0.7104
5878.55,792.249,0.9687,-0.7108
5884.54,792.749,0.9683,-0.7116
5890.55,793.249,0.9668,-0.7129
5896.61,793.749,0.9664,-0.7117
5902.65,794.249,0.9657,-0.7128
5908.68,794.749,0.9656,-0.7124
5914.72,795.249,0.9656,-0.7143
5920.73,795.749,0.9649,-0.7142
5926.75,796.249,0.9644,-0.7175
5932.77,796.749,0.9638,-0.7167
5938.80,797.249,0.9633,-0.7178
5944.82,797.749,0.9628,-0.7175
5950.84,798.249,0.9622,-0.7191
5956.87,798.749,0.9616,-0.7176
5962.87,799.249,0.9612,-0.7177
5968.87,799.749,0.9607,-0.7180
5974.87,800.249,0.9602,-0.7149
5980.88,800.749,0.9597,-0.7139
5986.90,801.249,0.9586,-0.7124
5992.93,801.749,0.9580,-0.7108
5998.98,802.249,0.9567,-0.7084
6005.03,802.749,0.9559,-0.7076
6011.09,803.249,0.9553,-0.7080
6017.13,803.749,0.9543,-0.7081
6023.17,804.249,0.9535,-0.7079
6029.19,804.749,0.9530,-0.7071
6035.21,805.249,0.9525,-0.7072
6041.23,805.749,0.9524,-0.7067
6047.26,806.249,0.9523,-0.7047
6053.30,806.749,0.9520,-0.7041
6059.32,807.249,0.9517,-0.7035
6065.35,807.749,0.9514,-0.7044
6071.36,808.249,0.9501,-0.7051
6077.36,808.749,0.9492,-0.7062
6083.37,809.249,0.9477,-0.7071
6089.38,809.749,0.9466,-0.7057
6095.40,810.249,0.9464,-0.7039
6101.42,810.749,0.9464,-0.7025
6107.44,811.249,0.9446,-0.7032
6113.46,811.749,0.9429,-0.7017
6119.48,812.249,0.9428,-0.7003
6125.50,812.749,0.9421,-0.6986
6131.53,813.249,0.9413,-0.6982
6137.56,813.749,0.9408,-0.6977
6143.58,814.249,0.9408,-0.6931
6149.59,814.749,0.9408,-0.6886
6155.58,815.249,0.9408,-0.6885
6161.58,815.749,0.9408,-0.6858
6167.56,816.249,0.9406,-0.6830
6173.54,816.749,0.9403,-0.6826
6179.53,817.249,0.9399,-0.6803
6185.51,817.749,0.9397,-0.6793
6191.52,818.249,0.9393,-0.6781
6197.55,818.749,0.9384,-0.6716
6203.58,819.249,0.9380,-0.6631
6209.62,819.749,0.9376,-0.6571
6215.65,820.249,0.9368,-0.6559
6221.67,820.749,0.9350,-0.6547
6227.71,821.249,0.9337,-0.6526
6233.77,821.749,0.9331,-0.6504
6239.82,822.249,0.9323,-0.6490
6245.86,822.749,0.9311,-0.6505
6251.88,823.249,0.9301,-0.6485
6257.90,823.749,0.9293,-0.6467
6263.92,824.249,0.9284,-0.6439
6269.91,824.749,0.9282,-0.6405
6275.92,825.249,0.9282,-0.6430
6281.93,825.749,0.9282,-0.6413
6287.93,826.249,0.9281,-0.6421
6293.95,826.749,0.9278,-0.6390
6299.97,827.249,0.9276,-0.6371
6305.99,827.749,0.9272,-0.6358
6311.99,828.249,0.9269,-0.6320
6318.01,828.749,0.9266,-0.6322
6323.99,829.249,0.9259,-0.6300
6329.99,829.749,0.9250,-0.6283
6335.98,830.249,0.9243,-0.6296
6341.98,830.749,0.9233,-0.6294
6347.98,831.249,0.9213,-0.6299
6353.98,831.749,0.9198,-0.6296
6359.98,832.249,0.9196,-0.6269
6365.98,832.749,0.9196,-0.6260
6372.00,833.249,0.9190,-0.6230
6378.00,833.749,0.9185,-0.6207
6384.02,834.249,0.9178,-0.6197
6390.04,834.749,0.9179,-0.6211
6396.04,835.249,0.9163,-0.6239
6402.08,835.749,0.9151,-0.6233
6408.12,836.249,0.9145,-0.6230
6414.17,836.749,0.9140,-0.6199
6420.22,837.249,0.9134,-0.6167
6426.26,837.749,0.9131,-0.6132
6432.28,838.249,0.9131,-0.6129
6438.30,838.749,0.9128,-0.6094
6444.32,839.249,0.9124,-0.6111
6450.34,839.749,0.9111,-0.6124
6456.36,840.249,0.9101,-0.6112
6462.39,840.749,0.9092,-0.6073
6468.41,841.249,0.9080,-0.6052
6474.45,841.749,0.9068,-0.6028
6480.48,842.249,0.9066,-0.6041
6486.49,842.749,0.9066,-0.6012
6492.52,843.249,0.9066,-0.6015
6498.54,843.749,0.9065,-0.6019
6504.56,844.249,0.9061,-0.6002
6510.56,844.749,0.9057,-0.5976
6516.54,845.249,0.9049,-0.5999
6522.52,845.749,0.9040,-0.5992
6528.52,846.249,0.9026,-0.5978
6534.52,846.749,0.9014,-0.5993
6540.55,847.249,0.9006,-0.5974
6546.58,847.749,0.9006,-0.5952
6552.61,848.249,0.9002,-0.5947
6558.65,848.749,0.8996,-0.5930
6564.67,849.249,0.8990,-0.5926
6570.71,849.749,0.8986,-0.5941
6576.73,850.249,0.8983,-0.5928
6582.77,850.749,0.8979,-0.5857
6588.80,851.249,0.8971,-0.5829
6594.82,851.749,0.8966,-0.5809
6600.83,852.249,0.8958,-0.5791
6606.85,852.749,0.8952,-0.5769
6612.88,853.249,0.8948,-0.5775
6618.89,853.749,0.8942,-0.5767
6624.90,854.249,0.8934,-0.5741
6630.89,854.749,0.8931,-0.5746
6636.86,855.249,0.8931,-0.5747
6642.84,855.749,0.8931,-0.5740
6648.84,856.249,0.8914,-0.5746
6654.87,856.749,0.8892,-0.5692
6660.90,857.249,0.8886,-0.5697
6666.91,857.749,0.8886,-0.5655
6672.95,858.249,0.8881,-0.5623
6678.97,858.749,0.8874,-0.5607
6685.02,859.249,0.8867,-0.5575
6691.07,859.749,0.8866,-0.5534
6697.10,860.249,0.8867,-0.5467
6703.14,860.749,0.8866,-0.5491
6709.15,861.249,0.8857,-0.5470
6715.21,861.749,0.8836,-0.5457
6721.26,862.249,0.8824,-0.5428
6727.28,862.749,0.8822,-0.5395
6733.31,863.249,0.8822,-0.5408
6739.28,863.749,0.8814,-0.5400
6745.26,864.249,0.8802,-0.5381
6751.26,864.749,0.8800,-0.5397
6757.26,865.249,0.8794,-0.5367
6763.28,865.749,0.8792,-0.5349
6769.29,866.249,0.8792,-0.5284
6775.28,866.749,0.8792,-0.5280
6781.28,867.249,0.8783,-0.5278
6787.29,867.749,0.8759,-0.5265
6793.31,868.249,0.8757,-0.5231
6799.32,868.749,0.8756,-0.5214
6805.34,869.249,0.8750,-0.5237
6811.33,869.749,0.8743,-0.5201
6817.31,870.249,0.8738,-0.5188
6823.31,870.749,0.8737,-0.5179
6829.31,871.249,0.8737,-0.5162
