Time (s),Temperature (K),Mass (mg),Heat Flow (mW/mg)
2220.11,662.435,1.4130,-4.7477
2223.10,662.935,1.4092,-4.7424
2226.10,663.435,1.4045,-4.7397
2229.10,663.935,1.4000,-4.7366
2232.11,664.435,1.3962,-4.7314
2235.12,664.935,1.3927,-4.7290
2238.12,665.435,1.3885,-4.7264
2241.12,665.935,1.3842,-4.7254
2244.12,666.435,1.3805,-4.7247
2247.11,666.935,1.3761,-4.7244
2250.12,667.435,1.3727,-4.7252
2253.12,667.935,1.3694,-4.7251
2256.12,668.435,1.3671,-4.7254
2259.12,668.935,1.3627,-4.7267
2262.12,669.435,1.3585,-4.7291
2265.11,669.935,1.3534,-4.7317
2268.11,670.435,1.3500,-4.7342
2271.12,670.935,1.3456,-4.7379
2274.11,671.435,1.3424,-4.7413
2277.12,671.935,1.3385,-4.7468
2280.13,672.435,1.3334,-4.7519
2283.12,672.935,1.3301,-4.7591
2286.13,673.435,1.3264,-4.7669
2289.13,673.935,1.3228,-4.7716
2292.12,674.435,1.3188,-4.7796
2295.11,674.935,1.3141,-4.7904
2298.10,675.435,1.3091,-4.8004
2301.10,675.935,1.3064,-4.8089
2304.09,676.435,1.3023,-4.8180
2307.10,676.935,1.2979,-4.8286
2310.11,677.435,1.2935,-4.8413
2313.11,677.935,1.2892,-4.8530
2316.11,678.435,1.2850,-4.8645
2319.10,678.935,1.2812,-4.8752
2322.09,679.435,1.2771,-4.8888
2325.08,679.935,1.2728,-4.9010
2328.07,680.435,1.2676,-4.9155
2331.07,680.935,1.2648,-4.9281
2334.07,681.435,1.2599,-4.9407
2337.07,681.935,1.2566,-4.9577
2340.07,682.435,1.2525,-4.9723
2343.06,682.935,1.2483,-4.9861
2346.05,683.435,1.2438,-5.0018
2349.04,683.935,1.2402,-5.0178
2352.03,684.435,1.2352,-5.0344
2355.02,684.935,1.2313,-5.0504
2358.02,685.435,1.2274,-5.0669
2361.03,685.935,1.2227,-5.0841
2364.02,686.435,1.2203,-5.1010
2367.01,686.935,1.2155,-5.1189
2370.00,687.435,1.2110,-5.1396
2373.00,687.935,1.2066,-5.1612
2375.99,688.435,1.2022,-5.1805
2378.99,688.935,1.1983,-5.2019
2381.98,689.435,1.1933,-5.2238
2384.96,689.935,1.1889,-5.2481
2387.95,690.435,1.1850,-5.2733
2390.93,690.935,1.1801,-5.2973
2393.92,691.435,1.1747,-5.3236
2396.92,691.935,1.1699,-5.3492
2399.91,692.435,1.1671,-5.3757
2402.90,692.935,1.1613,-5.4047
2405.89,693.435,1.1563,-5.4343
2408.88,693.935,1.1510,-5.4637
2411.88,694.435,1.1478,-5.4945
2414.87,694.935,1.1444,-5.5243
2417.85,695.435,1.1412,-5.5549
2420.84,695.935,1.1377,-5.5873
2423.82,696.435,1.1334,-5.6214
2426.82,696.935,1.1287,-5.6578
2429.80,697.435,1.1238,-5.6926
2432.78,697.935,1.1185,-5.7296
2435.77,698.435,1.1140,-5.7669
2438.74,698.935,1.1075,-5.8068
2441.72,699.435,1.1019,-5.8477
2444.70,699.935,1.0950,-5.8892
2447.68,700.435,1.0884,-5.9322
2450.67,700.935,1.0831,-5.9734
2453.66,701.435,1.0774,-6.0178
2456.65,701.935,1.0731,-6.0624
2459.65,702.435,1.0687,-6.1063
2462.64,702.935,1.0649,-6.1522
2465.64,703.435,1.0606,-6.1989
2468.63,703.935,1.0557,-6.2475
2471.62,704.435,1.0505,-6.2957
2474.60,704.935,1.0455,-6.3454
2477.59,705.435,1.0397,-6.3951
2480.58,705.935,1.0357,-6.4463
2483.57,706.435,1.0302,-6.4966
2486.55,706.935,1.0234,-6.5480
2489.54,707.435,1.0162,-6.6012
2492.53,707.935,1.0100,-6.6515
2495.53,708.435,1.0053,-6.7017
2498.52,708.935,1.0009,-6.7503
2501.51,709.435,0.9957,-6.7995
2504.52,709.935,0.9894,-6.8482
2507.52,710.435,0.9840,-6.8966
2510.54,710.935,0.9773,-6.9434
2513.55,711.435,0.9714,-6.9882
2516.55,711.935,0.9655,-7.0303
2519.56,712.435,0.9615,-7.0727
2522.55,712.935,0.9546,-7.1132
2525.55,713.435,0.9489,-7.1514
2528.55,713.935,0.9425,-7.1862
2531.55,714.435,0.9365,-7.2194
2534.55,714.935,0.9301,-7.2516
2537.55,715.435,0.9230,-7.2804
2540.55,715.935,0.9161,-7.3095
2543.57,716.435,0.9079,-7.3360
2546.57,716.935,0.9028,-7.3571
2549.59,717.435,0.8971,-7.3778
2552.61,717.935,0.8918,-7.3956
2555.62,718.435,0.8853,-7.4150
2558.63,718.935,0.8789,-7.4300
2561.65,719.435,0.8736,-7.4439
2564.67,719.935,0.8692,-7.4560
2567.68,720.435,0.8629,-7.4659
2570.71,720.935,0.8576,-7.4746
2573.74,721.435,0.8518,-7.4826
2576.77,721.935,0.8453,-7.4889
2579.80,722.435,0.8403,-7.4951
2582.82,722.935,0.8355,-7.4991
2585.84,723.435,0.8303,-7.5065
2588.86,723.935,0.8242,-7.5152
2591.88,724.435,0.8180,-7.5222
2594.91,724.935,0.8123,-7.5305
2597.91,725.435,0.8062,-7.5417
2600.93,725.935,0.7988,-7.5545
2603.94,726.435,0.7930,-7.5691
2606.95,726.935,0.7860,-7.5837
2609.97,727.435,0.7819,-7.5969
2612.99,727.935,0.7753,-7.6169
2616.01,728.435,0.7692,-7.6406
2619.02,728.935,0.7624,-7.6647
2622.03,729.435,0.7561,-7.6907
2625.03,729.935,0.7501,-7.7181
2628.04,730.435,0.7439,-7.7491
2631.05,730.935,0.7373,-7.7861
2634.07,731.435,0.7301,-7.8234
2637.08,731.935,0.7237,-7.8655
2640.10,732.435,0.7168,-7.9068
2643.12,732.935,0.7116,-7.9546
2646.13,733.435,0.7056,-8.0047
2649.13,733.935,0.6990,-8.0581
2652.12,734.435,0.6919,-8.1151
2655.12,734.935,0.6866,-8.1736
2658.12,735.435,0.6803,-8.2357
2661.12,735.935,0.6727,-8.2969
2664.13,736.435,0.6647,-8.3642
2667.12,736.935,0.6563,-8.4327
2670.12,737.435,0.6489,-8.5023
2673.12,737.935,0.6430,-8.5718
2676.12,738.435,0.6384,-8.6435
2679.13,738.935,0.6329,-8.7158
2682.14,739.435,0.6258,-8.7861
2685.15,739.935,0.6198,-8.8601
2688.14,740.435,0.6139,-8.9288
2691.13,740.935,0.6072,-8.9984
2694.13,741.435,0.5990,-9.0688
2697.12,741.935,0.5907,-9.1358
2700.13,742.435,0.5829,-9.2027
2703.12,742.935,0.5763,-9.2657
2706.12,743.435,0.5699,-9.3270
2709.13,743.935,0.5623,-9.3869
2712.14,744.435,0.5538,-9.4463
2715.15,744.935,0.5465,-9.5050
2718.17,745.435,0.5387,-9.5584
2721.18,745.935,0.5320,-9.6168
2724.19,746.435,0.5244,-9.6750
2727.20,746.935,0.5158,-9.7344
2730.21,747.435,0.5077,-9.7924
2733.22,747.935,0.5010,-9.8523
2736.23,748.435,0.4940,-9.9145
2739.25,748.935,0.4856,-9.9809
2742.26,749.435,0.4774,-10.0456
2745.27,749.935,0.4689,-10.1159
2748.28,750.435,0.4618,-10.1914
2751.29,750.935,0.4554,-10.2652
2754.30,751.435,0.4481,-10.3458
2757.29,751.935,0.4396,-10.4308
2760.30,752.435,0.4304,-10.5191
2763.29,752.935,0.4224,-10.6155
2766.28,753.435,0.4158,-10.7188
2769.28,753.935,0.4087,-10.8308
2772.26,754.435,0.4000,-10.9537
2775.24,754.935,0.3919,-11.0822
2778.22,755.435,0.3831,-11.2091
2781.20,755.935,0.3758,-11.3372
2784.19,756.435,0.3678,-11.4634
2787.18,756.935,0.3589,-11.6129
2790.16,757.435,0.3501,-11.7527
2793.15,757.935,0.3422,-11.8659
2796.15,758.435,0.3330,-11.9578
2799.16,758.935,0.3271,-12.0121
2802.17,759.435,0.3193,-12.0308
2805.20,759.935,0.3113,-12.0143
2808.23,760.435,0.3008,-11.9394
2811.28,760.935,0.2907,-11.7990
2814.36,761.435,0.2815,-11.5555
2817.48,761.935,0.2728,-11.1625
2820.65,762.435,0.2629,-10.5954
2823.88,762.935,0.2539,-9.8563
2827.17,763.435,0.2471,-8.9914
2830.51,763.935,0.2410,-8.0393
2833.92,764.435,0.2363,-7.0618
2837.35,764.935,0.2332,-6.1407
2840.80,765.435,0.2295,-5.2815
2844.22,765.935,0.2273,-4.5513
2847.61,766.435,0.2237,-3.9449
2850.96,766.935,0.2236,-3.4345
2854.27,767.435,0.2222,-3.0066
2857.54,767.935,0.2217,-2.6570
2860.76,768.435,0.2202,-2.3804
2863.94,768.935,0.2194,-2.1557
2867.07,769.435,0.2187,-1.9686
2870.17,769.935,0.2183,-1.8116
2873.26,770.435,0.2182,-1.6826
2876.32,770.935,0.2176,-1.5747
2879.37,771.435,0.2168,-1.4768
2882.39,771.935,0.2163,-1.3976
2885.39,772.435,0.2162,-1.3371
2888.38,772.935,0.2162,-1.2905
2891.36,773.435,0.2160,-1.2508
2894.34,773.935,0.2158,-1.2205
2897.31,774.435,0.2156,-1.1932
2900.29,774.935,0.2152,-1.1754
2903.27,775.435,0.2150,-1.1608
2906.25,775.935,0.2149,-1.1520
2909.23,776.435,0.2148,-1.1457
2912.21,776.935,0.2146,-1.1398
2915.20,777.435,0.2145,-1.1351
2918.20,777.935,0.2142,-1.1335
2921.19,778.435,0.2140,-1.1309
2924.21,778.935,0.2139,-1.1280
2927.21,779.435,0.2138,-1.1266
2930.22,779.935,0.2137,-1.1236
2933.23,780.435,0.2137,-1.1198
2936.22,780.935,0.2137,-1.1215
2939.22,781.435,0.2137,-1.1212
2942.23,781.935,0.2136,-1.1205
2945.23,782.435,0.2136,-1.1216
2948.24,782.935,0.2136,-1.1200
2951.26,783.435,0.2136,-1.1206
2954.26,783.935,0.2136,-1.1180
2957.26,784.435,0.2148,-1.1150
2960.26,784.935,0.2152,-1.1152
2963.26,785.435,0.2153,-1.1162
2966.27,785.935,0.2154,-1.1174
2969.28,786.435,0.2155,-1.1178
2972.28,786.935,0.2156,-1.1169
2975.29,787.435,0.2161,-1.1180
2978.28,787.935,0.2170,-1.1196
2981.27,788.435,0.2173,-1.1216
2984.28,788.935,0.2176,-1.1217
2987.27,789.435,0.2179,-1.1215
2990.27,789.935,0.2182,-1.1226
2993.26,790.435,0.2185,-1.1238
2996.24,790.935,0.2187,-1.1272
2999.23,791.435,0.2183,-1.1279
3002.23,791.935,0.2172,-1.1288
3005.23,792.435,0.2170,-1.1288
3008.24,792.935,0.2169,-1.1300
3011.24,793.435,0.2167,-1.1315
3014.24,793.935,0.2166,-1.1300
3017.24,794.435,0.2165,-1.1301
3020.23,794.935,0.2163,-1.1308
3023.24,795.435,0.2161,-1.1320
3026.24,795.935,0.2161,-1.1332
3029.24,796.435,0.2161,-1.1329
3032.24,796.935,0.2161,-1.1352
3035.22,797.435,0.2161,-1.1369
3038.21,797.935,0.2160,-1.1379
3041.20,798.435,0.2160,-1.1403
3044.19,798.935,0.2160,-1.1407
3047.19,799.435,0.2160,-1.1402
3050.18,799.935,0.2160,-1.1398
3053.17,800.435,0.2160,-1.1429
3056.16,800.935,0.2159,-1.1408
3059.15,801.435,0.2159,-1.1421
3062.13,801.935,0.2159,-1.1436
3065.12,802.435,0.2159,-1.1457
3068.12,802.935,0.2159,-1.1468
3071.12,803.435,0.2159,-1.1467
3074.10,803.935,0.2159,-1.1447
3077.09,804.435,0.2158,-1.1467
3080.07,804.935,0.2158,-1.1483
3083.04,805.435,0.2158,-1.1516
3086.02,805.935,0.2158,-1.1512
3089.01,806.435,0.2158,-1.1523
3092.00,806.935,0.2158,-1.1530
3094.98,807.435,0.2168,-1.1550
3097.96,807.935,0.2172,-1.1551
3100.94,808.435,0.2174,-1.1565
3103.94,808.935,0.2174,-1.1562
3106.94,809.435,0.2171,-1.1556
3109.93,809.935,0.2168,-1.1553
3112.92,810.435,0.2167,-1.1583
3115.91,810.935,0.2167,-1.1595
3118.89,811.435,0.2167,-1.1593
3121.87,811.935,0.2167,-1.1579
3124.86,812.435,0.2166,-1.1570
3127.86,812.935,0.2166,-1.1572
3130.86,813.435,0.2166,-1.1578
3133.86,813.935,0.2166,-1.1598
3136.86,814.435,0.2166,-1.1593
3139.85,814.935,0.2166,-1.1593
3142.84,815.435,0.2166,-1.1612
3145.84,815.935,0.2166,-1.1629
3148.84,816.435,0.2166,-1.1645
3151.84,816.935,0.2166,-1.1625
3154.84,817.435,0.2166,-1.1640
3157.84,817.935,0.2166,-1.1631
3160.84,818.435,0.2166,-1.1666
3163.83,818.935,0.2166,-1.1655
3166.82,819.435,0.2165,-1.1663
3169.82,819.935,0.2165,-1.1625
3172.83,820.435,0.2174,-1.1620
3175.84,820.935,0.2184,-1.1609
3178.85,821.435,0.2198,-1.1614
3181.85,821.935,0.2204,-1.1634
3184.85,822.435,0.2205,-1.1505
3187.86,822.935,0.2205,-1.1534
3190.86,823.435,0.2205,-1.1563
3193.87,823.935,0.2205,-1.1578
3196.88,824.435,0.2205,-1.1597
3199.89,824.935,0.2199,-1.1615
3202.89,825.435,0.2194,-1.1622
3205.88,825.935,0.2192,-1.1623
3208.89,826.435,0.2191,-1.1612
3211.89,826.935,0.2190,-1.1631
3214.89,827.435,0.2188,-1.1648
3217.91,827.935,0.2186,-1.1662
3220.92,828.435,0.2184,-1.1651
3223.92,828.935,0.2182,-1.1649
3226.93,829.435,0.2180,-1.1654
3229.92,829.935,0.2179,-1.1671
3232.92,830.435,0.2177,-1.1681
3235.93,830.935,0.2176,-1.1678
3238.94,831.435,0.2175,-1.1667
3241.94,831.935,0.2175,-1.1680
3244.96,832.435,0.2175,-1.1702
3247.97,832.935,0.2175,-1.1697
3250.99,833.435,0.2179,-1.1671
3254.01,833.935,0.2187,-1.1668
3257.01,834.435,0.2198,-1.1669
3260.02,834.935,0.2204,-1.1698
3263.03,835.435,0.2205,-1.1703
3266.03,835.935,0.2205,-1.1708
3269.03,836.435,0.2205,-1.1722
3272.03,836.935,0.2205,-1.1745
3275.02,837.435,0.2205,-1.1763
3278.02,837.935,0.2197,-1.1777
3281.01,838.435,0.2194,-1.1771
3284.03,838.935,0.2192,-1.1779
3287.03,839.435,0.2191,-1.1797
3290.04,839.935,0.2189,-1.1827
3293.06,840.435,0.2188,-1.1805
3296.06,840.935,0.2187,-1.1809
3299.07,841.435,0.2185,-1.1818
3302.06,841.935,0.2185,-1.1843
3305.06,842.435,0.2185,-1.1868
3308.06,842.935,0.2185,-1.1871
3311.07,843.435,0.2185,-1.1884
3314.09,843.935,0.2185,-1.1871
3317.09,844.435,0.2185,-1.1890
3320.09,844.935,0.2185,-1.1922
3323.09,845.435,0.2185,-1.1931
3326.09,845.935,0.2185,-1.1920
3329.09,846.435,0.2185,-1.1930
3332.09,846.935,0.2185,-1.1944
3335.11,847.435,0.2185,-1.1968
3338.11,847.935,0.2185,-1.1986
3341.13,848.435,0.2185,-1.1990
3344.14,848.935,0.2185,-1.1997
3347.14,849.435,0.2185,-1.2013
3350.15,849.935,0.2185,-1.2030
3353.15,850.435,0.2185,-1.2048
3356.16,850.935,0.2185,-1.2072
3359.17,851.435,0.2185,-1.2057
3362.19,851.935,0.2185,-1.2068
3365.20,852.435,0.2185,-1.2070
3368.22,852.935,0.2185,-1.2103
3371.24,853.435,0.2185,-1.2116
3374.25,853.935,0.2187,-1.2110
3377.27,854.435,0.2194,-1.2120
3380.29,854.935,0.2195,-1.2141
3383.31,855.435,0.2197,-1.2156
3386.33,855.935,0.2197,-1.2165
3389.35,856.435,0.2198,-1.2188
3392.36,856.935,0.2202,-1.2179
3395.38,857.435,0.2207,-1.2193
3398.39,857.935,0.2209,-1.2222
3401.40,858.435,0.2211,-1.2246
3404.41,858.935,0.2213,-1.2264
3407.43,859.435,0.2215,-1.2252
3410.44,859.935,0.2216,-1.2248
3413.45,860.435,0.2218,-1.2273
3416.46,860.935,0.2220,-1.2299
3419.47,861.435,0.2222,-1.2279
3422.47,861.935,0.2226,-1.2283
3425.47,862.435,0.2228,-1.2296
3428.47,862.935,0.2231,-1.2338
3431.47,863.435,0.2234,-1.2366
3434.46,863.935,0.2236,-1.2394
3437.46,864.435,0.2237,-1.2406
3440.46,864.935,0.2237,-1.2417
3443.47,865.435,0.2237,-1.2427
3446.49,865.935,0.2237,-1.2423
3449.51,866.435,0.2237,-1.2396
3452.53,866.935,0.2237,-1.2399
3455.54,867.435,0.2238,-1.2397
3458.55,867.935,0.2247,-1.2416
3461.54,868.435,0.2253,-1.2413
3464.55,868.935,0.2256,-1.2434
3467.56,869.435,0.2257,-1.2441
3470.56,869.935,0.2257,-1.2433
3473.60,870.435,0.2257,-1.2443
3476.61,870.935,0.2258,-1.2448
