Time (s),Temperature (K),Mass (mg),Heat Flow (mW/mg)
1125.12,669.275,1.4376,-9.7647
1126.69,669.775,1.4335,-9.7400
1128.25,670.275,1.4298,-9.7147
1129.80,670.775,1.4256,-9.6920
1131.36,671.275,1.4230,-9.6704
1132.92,671.775,1.4198,-9.6503
1134.49,672.275,1.4159,-9.6312
1136.05,672.775,1.4126,-9.6152
1137.61,673.275,1.4087,-9.5982
1139.17,673.775,1.4052,-9.5837
1140.73,674.275,1.4015,-9.5673
1142.29,674.775,1.3969,-9.5528
1143.86,675.275,1.3937,-9.5387
1145.42,675.775,1.3905,-9.5228
1146.99,676.275,1.3873,-9.5088
1148.55,676.775,1.3835,-9.4971
1150.11,677.275,1.3794,-9.4877
1151.66,677.775,1.3751,-9.4790
1153.21,678.275,1.3709,-9.4699
1154.77,678.775,1.3655,-9.4637
1156.33,679.275,1.3618,-9.4569
1157.89,679.775,1.3586,-9.4507
1159.45,680.275,1.3544,-9.4472
1161.01,680.775,1.3523,-9.4448
1162.56,681.275,1.3485,-9.4421
1164.12,681.775,1.3452,-9.4396
1165.67,682.275,1.3425,-9.4390
1167.22,682.775,1.3393,-9.4409
1168.77,683.275,1.3358,-9.4427
1170.31,683.775,1.3323,-9.4453
1171.86,684.275,1.3284,-9.4519
1173.40,684.775,1.3238,-9.4571
1174.93,685.275,1.3197,-9.4641
1176.47,685.775,1.3156,-9.4714
1178.01,686.275,1.3101,-9.4799
1179.54,686.775,1.3066,-9.4904
1181.08,687.275,1.3023,-9.5023
1182.62,687.775,1.2990,-9.5148
1184.15,688.275,1.2945,-9.5276
1185.68,688.775,1.2896,-9.5427
1187.21,689.275,1.2853,-9.5582
1188.74,689.775,1.2813,-9.5750
1190.27,690.275,1.2766,-9.5900
1191.79,690.775,1.2727,-9.6094
1193.32,691.275,1.2675,-9.6286
1194.85,691.775,1.2634,-9.6489
1196.38,692.275,1.2597,-9.6692
1197.90,692.775,1.2560,-9.6909
1199.42,693.275,1.2519,-9.7140
1200.94,693.775,1.2493,-9.7372
1202.46,694.275,1.2453,-9.7610
1203.98,694.775,1.2409,-9.7873
1205.49,695.275,1.2364,-9.8111
1207.01,695.775,1.2327,-9.8391
1208.52,696.275,1.2279,-9.8672
1210.03,696.775,1.2245,-9.8937
1211.55,697.275,1.2197,-9.9220
1213.06,697.775,1.2162,-9.9499
1214.58,698.275,1.2122,-9.9813
1216.09,698.775,1.2091,-10.0101
1217.60,699.275,1.2046,-10.0397
1219.11,699.775,1.2003,-10.0705
1220.63,700.275,1.1961,-10.1018
1222.14,700.775,1.1912,-10.1363
1223.64,701.275,1.1869,-10.1704
1225.15,701.775,1.1820,-10.2044
1226.66,702.275,1.1781,-10.2395
1228.17,702.775,1.1745,-10.2767
1229.67,703.275,1.1705,-10.3157
1231.18,703.775,1.1657,-10.3536
1232.69,704.275,1.1618,-10.3936
1234.19,704.775,1.1577,-10.4367
1235.70,705.275,1.1532,-10.4774
1237.20,705.775,1.1481,-10.5233
1238.70,706.275,1.1442,-10.5705
1240.20,706.775,1.1391,-10.6174
1241.70,707.275,1.1348,-10.6676
1243.20,707.775,1.1303,-10.7191
1244.70,708.275,1.1259,-10.7715
1246.20,708.775,1.1219,-10.8259
1247.70,709.275,1.1176,-10.8814
1249.20,709.775,1.1138,-10.9396
1250.70,710.275,1.1095,-10.9989
1252.20,710.775,1.1055,-11.0607
1253.70,711.275,1.1003,-11.1249
1255.20,711.775,1.0949,-11.1891
1256.70,712.275,1.0896,-11.2573
1258.19,712.775,1.0848,-11.3245
1259.69,713.275,1.0802,-11.3945
1261.19,713.775,1.0762,-11.4673
1262.69,714.275,1.0713,-11.5410
1264.18,714.775,1.0670,-11.6170
1265.68,715.275,1.0622,-11.6925
1267.17,715.775,1.0569,-11.7715
1268.67,716.275,1.0518,-11.8521
1270.16,716.775,1.0469,-11.9364
1271.66,717.275,1.0408,-12.0176
1273.15,717.775,1.0348,-12.1039
1274.64,718.275,1.0302,-12.1927
1276.14,718.775,1.0246,-12.2821
1277.62,719.275,1.0204,-12.3718
1279.12,719.775,1.0151,-12.4628
1280.61,720.275,1.0103,-12.5553
1282.10,720.775,1.0052,-12.6514
1283.60,721.275,0.9995,-12.7454
1285.09,721.775,0.9931,-12.8403
1286.58,722.275,0.9875,-12.9360
1288.07,722.775,0.9808,-13.0330
1289.57,723.275,0.9746,-13.1277
1291.06,723.775,0.9684,-13.2212
1292.56,724.275,0.9629,-13.3161
1294.05,724.775,0.9576,-13.4072
1295.55,725.275,0.9519,-13.4966
1297.05,725.775,0.9479,-13.5858
1298.55,726.275,0.9424,-13.6724
1300.04,726.775,0.9376,-13.7564
1301.54,727.275,0.9313,-13.8377
1303.04,727.775,0.9258,-13.9156
1304.53,728.275,0.9192,-13.9899
1306.03,728.775,0.9127,-14.0600
1307.54,729.275,0.9065,-14.1274
1309.04,729.775,0.9001,-14.1886
1310.54,730.275,0.8943,-14.2479
1312.05,730.775,0.8881,-14.3039
1313.55,731.275,0.8830,-14.3563
1315.06,731.775,0.8767,-14.4032
1316.57,732.275,0.8705,-14.4483
1318.08,732.775,0.8636,-14.4910
1319.59,733.275,0.8570,-14.5338
1321.11,733.775,0.8502,-14.5749
1322.62,734.275,0.8435,-14.6118
1324.13,734.775,0.8372,-14.6503
1325.65,735.275,0.8316,-14.6869
1327.16,735.775,0.8264,-14.7212
1328.68,736.275,0.8210,-14.7573
1330.21,736.775,0.8147,-14.7913
1331.73,737.275,0.8083,-14.8303
1333.24,737.775,0.8024,-14.8698
1334.76,738.275,0.7960,-14.9122
1336.27,738.775,0.7884,-14.9562
1337.80,739.275,0.7825,-15.0043
1339.32,739.775,0.7762,-15.0529
1340.85,740.275,0.7700,-15.1057
1342.37,740.775,0.7638,-15.1612
1343.88,741.275,0.7575,-15.2235
1345.40,741.775,0.7505,-15.2862
1346.92,742.275,0.7447,-15.3525
1348.44,742.775,0.7367,-15.4240
1349.95,743.275,0.7289,-15.4988
1351.46,743.775,0.7202,-15.5765
1352.98,744.275,0.7114,-15.6567
1354.49,744.775,0.7054,-15.7374
1356.00,745.275,0.6985,-15.8181
1357.52,745.775,0.6923,-15.9019
1359.02,746.275,0.6867,-15.9859
1360.53,746.775,0.6818,-16.0735
1362.05,747.275,0.6753,-16.1627
1363.56,747.775,0.6707,-16.2506
1365.07,748.275,0.6651,-16.3415
1366.57,748.775,0.6586,-16.4339
1368.08,749.275,0.6530,-16.5266
1369.58,749.775,0.6459,-16.6212
1371.09,750.275,0.6367,-16.7157
1372.60,750.775,0.6286,-16.8104
1374.10,751.275,0.6197,-16.9046
1375.61,751.775,0.6116,-17.0010
1377.11,752.275,0.6035,-17.0985
1378.61,752.775,0.5952,-17.1956
1380.12,753.275,0.5875,-17.2962
1381.62,753.775,0.5791,-17.3947
1383.13,754.275,0.5737,-17.4944
1384.63,754.775,0.5663,-17.5938
1386.14,755.275,0.5599,-17.6962
1387.64,755.775,0.5528,-17.8020
1389.14,756.275,0.5467,-17.9042
1390.65,756.775,0.5399,-18.0074
1392.15,757.275,0.5334,-18.1146
1393.66,757.775,0.5273,-18.2218
1395.17,758.275,0.5202,-18.3317
1396.67,758.775,0.5140,-18.4437
1398.17,759.275,0.5067,-18.5594
1399.67,759.775,0.4996,-18.6788
1401.17,760.275,0.4895,-18.8057
1402.68,760.775,0.4805,-18.9374
1404.18,761.275,0.4705,-19.0759
1405.68,761.775,0.4622,-19.2241
1407.17,762.275,0.4534,-19.3857
1408.67,762.775,0.4461,-19.5651
1410.17,763.275,0.4391,-19.7632
1411.66,763.775,0.4312,-19.9745
1413.15,764.275,0.4235,-20.1949
1414.64,764.775,0.4149,-20.4395
1416.12,765.275,0.4074,-20.6690
1417.61,765.775,0.3979,-20.8702
1419.09,766.275,0.3896,-21.0618
1420.58,766.775,0.3801,-21.2576
1422.07,767.275,0.3716,-21.4594
1423.55,767.775,0.3618,-21.6319
1425.04,768.275,0.3526,-21.7438
1426.54,768.775,0.3443,-21.7949
1428.03,769.275,0.3356,-21.7944
1429.55,769.775,0.3282,-21.7399
1431.06,770.275,0.3201,-21.6302
1432.59,770.775,0.3117,-21.4739
1434.13,771.275,0.3013,-21.2733
1435.68,771.775,0.2935,-21.0422
1437.24,772.275,0.2838,-20.7948
1438.82,772.775,0.2763,-20.5350
1440.41,773.275,0.2688,-20.2105
1442.01,773.775,0.2618,-19.7703
1443.63,774.275,0.2552,-19.1877
1445.27,774.775,0.2490,-18.4747
1446.94,775.275,0.2435,-17.6884
1448.62,775.775,0.2373,-16.8510
1450.32,776.275,0.2316,-15.9956
1452.03,776.775,0.2255,-15.1123
1453.76,777.275,0.2198,-14.2043
1455.50,777.775,0.2137,-13.2714
1457.26,778.275,0.2098,-12.2973
1459.04,778.775,0.2067,-11.2880
1460.81,779.275,0.2048,-10.2820
1462.59,779.775,0.2022,-9.3111
1464.36,780.275,0.2004,-8.4191
1466.12,780.775,0.1974,-7.6184
1467.88,781.275,0.1969,-6.9016
1469.63,781.775,0.1955,-6.2822
1471.35,782.275,0.1944,-5.7550
1473.06,782.775,0.1932,-5.3111
1474.75,783.275,0.1926,-4.9325
1476.42,783.775,0.1919,-4.6111
1478.08,784.275,0.1915,-4.3385
1479.71,784.775,0.1911,-4.1045
1481.32,785.275,0.1905,-3.9090
1482.93,785.775,0.1901,-3.7366
1484.51,786.275,0.1897,-3.5944
1486.08,786.775,0.1891,-3.4795
1487.65,787.275,0.1888,-3.3806
1489.20,787.775,0.1887,-3.3029
1490.74,788.275,0.1881,-3.2274
1492.28,788.775,0.1877,-3.1671
1493.81,789.275,0.1871,-3.1168
1495.34,789.775,0.1866,-3.0776
1496.85,790.275,0.1862,-3.0452
1498.37,790.775,0.1862,-3.0194
1499.87,791.275,0.1860,-2.9993
1501.38,791.775,0.1860,-2.9820
1502.88,792.275,0.1859,-2.9696
1504.38,792.775,0.1859,-2.9605
1505.88,793.275,0.1859,-2.9517
1507.38,793.775,0.1858,-2.9471
1508.88,794.275,0.1858,-2.9434
1510.38,794.775,0.1857,-2.9388
1511.88,795.275,0.1857,-2.9383
1513.38,795.775,0.1857,-2.9367
1514.88,796.275,0.1856,-2.9389
1516.37,796.775,0.1856,-2.9379
1517.86,797.275,0.1855,-2.9403
1519.36,797.775,0.1855,-2.9406
1520.85,798.275,0.1855,-2.9403
1522.35,798.775,0.1854,-2.9422
1523.84,799.275,0.1854,-2.9423
1525.34,799.775,0.1854,-2.9427
1526.84,800.275,0.1853,-2.9427
1528.34,800.775,0.1853,-2.9457
1529.84,801.275,0.1853,-2.9476
1531.34,801.775,0.1852,-2.9479
1532.85,802.275,0.1852,-2.9501
1534.36,802.775,0.1852,-2.9510
1535.87,803.275,0.1851,-2.9519
1537.37,803.775,0.1851,-2.9527
1538.88,804.275,0.1851,-2.9532
1540.38,804.775,0.1850,-2.9531
1541.89,805.275,0.1850,-2.9549
1543.40,805.775,0.1850,-2.9565
1544.92,806.275,0.1849,-2.9590
1546.44,806.775,0.1849,-2.9594
1547.96,807.275,0.1849,-2.9619
1549.47,807.775,0.1849,-2.9630
1550.99,808.275,0.1848,-2.9636
1552.51,808.775,0.1848,-2.9658
1554.03,809.275,0.1848,-2.9660
1555.55,809.775,0.1848,-2.9684
1557.06,810.275,0.1847,-2.9690
1558.57,810.775,0.1847,-2.9718
1560.08,811.275,0.1847,-2.9737
1561.61,811.775,0.1847,-2.9769
1563.13,812.275,0.1846,-2.9796
1564.66,812.775,0.1846,-2.9817
1566.18,813.275,0.1846,-2.9837
1567.69,813.775,0.1846,-2.9858
1569.20,814.275,0.1845,-2.9875
1570.72,814.775,0.1845,-2.9909
1572.23,815.275,0.1845,-2.9933
1573.75,815.775,0.1845,-2.9975
1575.27,816.275,0.1844,-2.9995
1576.79,816.775,0.1844,-3.0025
1578.31,817.275,0.1844,-3.0059
1579.83,817.775,0.1844,-3.0088
1581.35,818.275,0.1844,-3.0140
1582.86,818.775,0.1843,-3.0159
1584.38,819.275,0.1843,-3.0193
1585.89,819.775,0.1843,-3.0226
1587.41,820.275,0.1843,-3.0270
1588.92,820.775,0.1842,-3.0305
1590.43,821.275,0.1842,-3.0346
1591.94,821.775,0.1842,-3.0397
1593.46,822.275,0.1842,-3.0436
1594.97,822.775,0.1841,-3.0474
1596.49,823.275,0.1841,-3.0510
1598.01,823.775,0.1841,-3.0555
1599.52,824.275,0.1841,-3.0591
1601.04,824.775,0.1841,-3.0623
1602.56,825.275,0.1840,-3.0656
1604.07,825.775,0.1840,-3.0692
1605.58,826.275,0.1840,-3.0752
1607.09,826.775,0.1840,-3.0791
1608.60,827.275,0.1839,-3.0830
1610.11,827.775,0.1839,-3.0868
1611.62,828.275,0.1839,-3.0905
1613.13,828.775,0.1839,-3.0942
1614.64,829.275,0.1838,-3.0960
1616.16,829.775,0.1837,-3.0992
1617.67,830.275,0.1837,-3.1021
1619.18,830.775,0.1837,-3.1064
1620.68,831.275,0.1836,-3.1101
1622.19,831.775,0.1835,-3.1143
1623.69,832.275,0.1835,-3.1187
1625.21,832.775,0.1835,-3.1235
1626.72,833.275,0.1834,-3.1279
1628.23,833.775,0.1834,-3.1310
1629.73,834.275,0.1833,-3.1355
1631.25,834.775,0.1833,-3.1399
1632.76,835.275,0.1832,-3.1454
1634.26,835.775,0.1832,-3.1493
1635.77,836.275,0.1832,-3.1531
1637.28,836.775,0.1832,-3.1574
1638.79,837.275,0.1830,-3.1614
1640.29,837.775,0.1830,-3.1652
1641.81,838.275,0.1830,-3.1709
1643.31,838.775,0.1830,-3.1742
1644.82,839.275,0.1828,-3.1763
1646.33,839.775,0.1828,-3.1798
1647.83,840.275,0.1828,-3.1835
1649.34,840.775,0.1828,-3.1867
1650.85,841.275,0.1827,-3.1898
1652.36,841.775,0.1826,-3.1929
1653.87,842.275,0.1826,-3.1970
1655.39,842.775,0.1825,-3.2001
1656.90,843.275,0.1825,-3.2041
1658.42,843.775,0.1825,-3.2074
1659.93,844.275,0.1827,-3.2122
1661.43,844.775,0.1827,-3.2151
1662.94,845.275,0.1828,-3.2180
1664.44,845.775,0.1828,-3.2227
1665.96,846.275,0.1832,-3.2279
1667.47,846.775,0.1837,-3.2302
1668.98,847.275,0.1840,-3.2355
1670.49,847.775,0.1842,-3.2396
1671.99,848.275,0.1845,-3.2449
1673.50,848.775,0.1845,-3.2489
1675.00,849.275,0.1846,-3.2545
1676.50,849.775,0.1846,-3.2579
1678.01,850.275,0.1846,-3.2622
1679.52,850.775,0.1845,-3.2658
1681.02,851.275,0.1845,-3.2690
1682.53,851.775,0.1845,-3.2732
1684.03,852.275,0.1845,-3.2771
1685.52,852.775,0.1845,-3.2807
1687.03,853.275,0.1845,-3.2864
1688.53,853.775,0.1844,-3.2889
1690.04,854.275,0.1844,-3.2936
1691.55,854.775,0.1844,-3.2972
1693.06,855.275,0.1844,-3.3027
1694.57,855.775,0.1844,-3.3058
1696.08,856.275,0.1844,-3.3100
1697.58,856.775,0.1844,-3.3147
1699.09,857.275,0.1843,-3.3181
1700.60,857.775,0.1843,-3.3092
1702.11,858.275,0.1843,-3.3107
1703.62,858.775,0.1843,-3.3148
1705.13,859.275,0.1843,-3.3180
1706.64,859.775,0.1843,-3.3232
1708.16,860.275,0.1843,-3.3279
1709.67,860.775,0.1842,-3.3318
1711.18,861.275,0.1842,-3.3356
1712.70,861.775,0.1842,-3.3406
1714.21,862.275,0.1842,-3.3445
1715.73,862.775,0.1842,-3.3492
1717.24,863.275,0.1842,-3.3541
1718.75,863.775,0.1842,-3.3592
1720.26,864.275,0.1842,-3.3637
1721.77,864.775,0.1842,-3.3679
1723.28,865.275,0.1841,-3.3761
1724.79,865.775,0.1841,-3.3814
1726.30,866.275,0.1841,-3.3868
1727.80,866.775,0.1841,-3.3924
1729.30,867.275,0.1841,-3.3984
1730.81,867.775,0.1841,-3.4040
1732.32,868.275,0.1841,-3.4075
1733.83,868.775,0.1841,-3.4147
1735.35,869.275,0.1841,-3.4177
1736.85,869.775,0.1840,-3.4221
