Time (s),Temperature (K),Mass (mg),Heat Flow (W/g)
402.18,623.562,3.7766,-3.35474
402.72,624.062,3.7656,-3.35458
403.26,624.562,3.7545,-3.35451
403.81,625.062,3.7433,-3.36122
404.36,625.562,3.7320,-3.36009
404.90,626.062,3.7206,-3.35673
405.45,626.562,3.7091,-3.35282
406.00,627.062,3.6976,-3.3497
406.54,627.562,3.6860,-3.34759
407.09,628.062,3.6742,-3.34634
407.64,628.562,3.6624,-3.34739
408.19,629.062,3.6504,-3.34659
408.73,629.562,3.6384,-3.35545
409.28,630.062,3.6262,-3.35535
409.83,630.562,3.6140,-3.35
410.38,631.062,3.6017,-3.34549
410.93,631.562,3.5893,-3.34307
411.48,632.062,3.5768,-3.34175
412.03,632.562,3.5643,-3.34044
412.58,633.062,3.5517,-3.34
413.13,633.562,3.5390,-3.34274
413.67,634.062,3.5263,-3.34179
414.22,634.562,3.5135,-3.34175
414.77,635.062,3.5007,-3.34099
415.32,635.562,3.4878,-3.34226
415.87,636.062,3.4749,-3.34243
416.42,636.562,3.4619,-3.3423
416.97,637.062,3.4488,-3.34151
417.52,637.562,3.4356,-3.34066
418.07,638.062,3.4225,-3.34083
418.62,638.562,3.4092,-3.3418
419.17,639.062,3.3958,-3.35003
419.72,639.562,3.3824,-3.3572
420.27,640.062,3.3688,-3.35235
420.83,640.562,3.3552,-3.35004
421.38,641.062,3.3415,-3.35356
421.93,641.562,3.3277,-3.34983
422.48,642.062,3.3138,-3.34896
423.03,642.562,3.2999,-3.35182
423.58,643.062,3.2859,-3.35482
424.13,643.562,3.2718,-3.3578
424.68,644.062,3.2577,-3.36121
425.23,644.562,3.2434,-3.36145
425.79,645.062,3.2291,-3.35867
426.34,645.562,3.2147,-3.3627
426.90,646.062,3.2002,-3.35598
427.45,646.562,3.1856,-3.3519
428.01,647.062,3.1710,-3.34746
428.56,647.562,3.1564,-3.34149
429.12,648.062,3.1417,-3.33522
429.67,648.562,3.1270,-3.33182
430.22,649.062,3.1123,-3.33258
430.78,649.562,3.0975,-3.3293
431.33,650.062,3.0827,-3.32608
431.89,650.562,3.0678,-3.32223
432.44,651.062,3.0530,-3.3231
433.00,651.562,3.0381,-3.32431
433.55,652.062,3.0231,-3.31933
434.10,652.562,3.0083,-3.31191
434.66,653.062,2.9933,-3.30697
435.21,653.562,2.9783,-3.30143
435.76,654.062,2.9632,-3.29617
436.32,654.562,2.9481,-3.29035
436.88,655.062,2.9328,-3.28418
437.43,655.562,2.9176,-3.27786
437.99,656.062,2.9022,-3.27151
438.55,656.562,2.8867,-3.26921
439.10,657.062,2.8711,-3.26927
439.66,657.562,2.8555,-3.25797
440.22,658.062,2.8397,-3.24289
440.77,658.562,2.8238,-3.23149
441.33,659.062,2.8079,-3.22157
441.89,659.562,2.7918,-3.21311
442.45,660.062,2.7756,-3.20081
443.01,660.562,2.7592,-3.18868
443.57,661.062,2.7427,-3.17528
444.12,661.562,2.7261,-3.17008
444.68,662.062,2.7094,-3.16285
445.24,662.562,2.6925,-3.14319
445.80,663.062,2.6752,-3.12335
446.36,663.562,2.6577,-3.10798
446.92,664.062,2.6399,-3.09242
447.48,664.562,2.6216,-3.07945
448.04,665.062,2.6030,-3.06471
448.60,665.562,2.5838,-3.04846
449.16,666.062,2.5641,-3.03162
449.72,666.562,2.5436,-3.01324
450.28,667.062,2.5224,-2.99307
450.84,667.562,2.5003,-2.97146
451.40,668.062,2.4774,-2.94424
451.96,668.562,2.4538,-2.91968
452.52,669.062,2.4295,-2.89934
453.09,669.562,2.4046,-2.87829
453.65,670.062,2.3796,-2.8628
454.21,670.562,2.3545,-2.84035
454.77,671.062,2.3295,-2.81132
455.34,671.562,2.3051,-2.78979
455.90,672.062,2.2814,-2.76663
456.46,672.562,2.2586,-2.74102
457.03,673.062,2.2368,-2.71918
457.59,673.562,2.2161,-2.69299
458.16,674.062,2.1964,-2.66379
458.72,674.562,2.1775,-2.63933
459.28,675.062,2.1593,-2.61538
459.84,675.562,2.1415,-2.59702
460.41,676.062,2.1240,-2.57456
460.97,676.562,2.1066,-2.54549
461.53,677.062,2.0890,-2.51805
462.10,677.562,2.0712,-2.49535
462.66,678.062,2.0532,-2.47979
463.23,678.562,2.0347,-2.4784
463.80,679.062,2.0159,-2.46948
464.36,679.562,1.9967,-2.46243
464.93,680.062,1.9773,-2.45197
465.50,680.562,1.9576,-2.44529
466.06,681.062,1.9377,-2.44198
466.63,681.562,1.9176,-2.44813
467.20,682.062,1.8975,-2.47008
467.76,682.562,1.8774,-2.49683
468.33,683.062,1.8573,-2.51114
468.90,683.562,1.8372,-2.50926
469.47,684.062,1.8173,-2.51687
470.04,684.562,1.7975,-2.53217
470.61,685.062,1.7780,-2.55007
471.17,685.562,1.7588,-2.57115
471.74,686.062,1.7400,-2.59558
472.31,686.562,1.7214,-2.62819
472.88,687.062,1.7032,-2.67011
473.45,687.562,1.6854,-2.71827
474.02,688.062,1.6680,-2.76692
474.59,688.562,1.6510,-2.82608
475.16,689.062,1.6346,-2.88148
475.74,689.562,1.6185,-2.93905
476.31,690.062,1.6031,-3.00362
476.88,690.562,1.5882,-3.07103
477.45,691.062,1.5738,-3.14026
478.02,691.562,1.5600,-3.20945
478.59,692.062,1.5467,-3.28289
479.16,692.562,1.5339,-3.35758
479.73,693.062,1.5217,-3.43582
480.31,693.562,1.5101,-3.52537
480.88,694.062,1.4991,-3.59851
481.44,694.562,1.4887,-3.68378
482.02,695.062,1.4788,-3.77773
482.59,695.562,1.4694,-3.85252
483.16,696.062,1.4605,-3.90971
483.73,696.562,1.4522,-3.99053
484.31,697.062,1.4445,-4.08066
484.88,697.562,1.4373,-4.14874
485.44,698.062,1.4306,-4.21193
486.01,698.562,1.4245,-4.27544
486.58,699.062,1.4188,-4.33835
487.16,699.562,1.4135,-4.40345
487.73,700.062,1.4086,-4.46215
488.30,700.562,1.4042,-4.52528
488.88,701.062,1.4001,-4.5868
489.45,701.562,1.3964,-4.64255
490.02,702.062,1.3930,-4.68687
490.59,702.562,1.3898,-4.73568
491.16,703.062,1.3869,-4.79765
491.73,703.562,1.3842,-4.8521
492.30,704.062,1.3816,-4.88075
492.88,704.562,1.3792,-4.91718
493.45,705.062,1.3770,-4.95564
494.02,705.562,1.3748,-4.99469
494.59,706.062,1.3728,-5.02942
495.17,706.562,1.3708,-5.06292
495.74,707.062,1.3689,-5.09348
496.31,707.562,1.3671,-5.12822
496.88,708.062,1.3653,-5.15975
497.46,708.562,1.3635,-5.18318
498.03,709.062,1.3617,-5.20122
498.60,709.562,1.3600,-5.22395
499.18,710.062,1.3582,-5.24947
499.75,710.562,1.3565,-5.28211
500.32,711.062,1.3547,-5.31441
500.90,711.562,1.3529,-5.3384
501.47,712.062,1.3511,-5.35942
502.04,712.562,1.3493,-5.38102
502.62,713.062,1.3475,-5.41173
503.19,713.562,1.3457,-5.42779
503.76,714.062,1.3438,-5.43314
504.34,714.562,1.3419,-5.4444
504.91,715.062,1.3401,-5.46029
505.49,715.562,1.3382,-5.49314
506.06,716.062,1.3363,-5.53059
506.64,716.562,1.3344,-5.54157
507.22,717.062,1.3325,-5.54386
507.79,717.562,1.3307,-5.55603
508.37,718.062,1.3288,-5.56878
508.95,718.562,1.3269,-5.58827
509.53,719.062,1.3251,-5.60354
510.10,719.562,1.3232,-5.61952
510.69,720.062,1.3214,-5.63499
511.26,720.562,1.3195,-5.64867
511.84,721.062,1.3177,-5.66413
512.41,721.562,1.3158,-5.6736
512.99,722.062,1.3140,-5.67891
513.57,722.562,1.3121,-5.69605
514.16,723.062,1.3102,-5.71375
514.74,723.562,1.3083,-5.72809
515.32,724.062,1.3064,-5.74416
515.91,724.562,1.3044,-5.75925
516.49,725.062,1.3025,-5.7749
517.07,725.562,1.3006,-5.78548
517.65,726.062,1.2986,-5.79725
518.23,726.562,1.2967,-5.81275
518.81,727.062,1.2947,-5.82234
519.39,727.562,1.2927,-5.83061
519.97,728.062,1.2908,-5.84102
520.55,728.562,1.2888,-5.85314
521.14,729.062,1.2869,-5.86536
521.72,729.562,1.2849,-5.87391
522.31,730.062,1.2830,-5.88192
522.89,730.562,1.2810,-5.89832
523.47,731.062,1.2791,-5.91182
524.06,731.562,1.2772,-5.91852
524.65,732.062,1.2752,-5.93784
525.23,732.562,1.2733,-5.95369
525.82,733.062,1.2714,-5.95886
526.40,733.562,1.2695,-5.98394
526.98,734.062,1.2676,-5.99812
527.57,734.562,1.2657,-6.00088
528.15,735.062,1.2638,-6.00109
528.74,735.562,1.2619,-6.00291
529.33,736.062,1.2600,-6.01091
529.91,736.562,1.2581,-6.02337
530.50,737.062,1.2563,-6.03498
531.08,737.562,1.2544,-6.04037
531.67,738.062,1.2526,-6.04538
532.26,738.562,1.2507,-6.05323
532.84,739.062,1.2489,-6.06867
533.43,739.562,1.2471,-6.08044
534.02,740.062,1.2453,-6.08429
534.61,740.562,1.2436,-6.09728
535.20,741.062,1.2418,-6.12815
535.78,741.562,1.2401,-6.13556
536.37,742.062,1.2383,-6.13761
536.96,742.562,1.2367,-6.14091
537.55,743.062,1.2350,-6.14647
538.14,743.562,1.2333,-6.15359
538.74,744.062,1.2317,-6.16209
539.32,744.562,1.2301,-6.16891
539.91,745.062,1.2285,-6.17466
540.50,745.562,1.2269,-6.18071
541.09,746.062,1.2253,-6.18737
541.68,746.562,1.2238,-6.19216
542.27,747.062,1.2222,-6.19638
542.86,747.562,1.2207,-6.2004
543.45,748.062,1.2191,-6.20408
544.04,748.562,1.2176,-6.20927
544.64,749.062,1.2160,-6.21623
545.23,749.562,1.2145,-6.22706
545.82,750.062,1.2130,-6.25064
546.41,750.562,1.2114,-6.25866
547.00,751.062,1.2099,-6.25897
547.59,751.562,1.2084,-6.27061
548.19,752.062,1.2068,-6.26957
548.78,752.562,1.2053,-6.2795
549.37,753.062,1.2037,-6.28495
549.97,753.562,1.2022,-6.28016
550.56,754.062,1.2007,-6.28172
551.16,754.562,1.1991,-6.28418
551.75,755.062,1.1976,-6.28608
552.34,755.562,1.1961,-6.28814
552.94,756.062,1.1946,-6.29333
553.53,756.562,1.1931,-6.29975
554.13,757.062,1.1916,-6.30692
554.73,757.562,1.1901,-6.31059
555.32,758.062,1.1886,-6.31412
555.92,758.562,1.1871,-6.32015
556.51,759.062,1.1856,-6.3247
557.10,759.562,1.1842,-6.33036
557.70,760.062,1.1828,-6.33267
558.29,760.562,1.1814,-6.33503
558.89,761.062,1.1800,-6.3377
559.48,761.562,1.1787,-6.33846
560.08,762.062,1.1774,-6.34047
560.67,762.562,1.1761,-6.34571
561.27,763.062,1.1748,-6.35062
561.87,763.562,1.1736,-6.35606
562.47,764.062,1.1724,-6.36299
563.07,764.562,1.1712,-6.37963
563.66,765.062,1.1701,-6.39423
564.26,765.562,1.1690,-6.40064
564.86,766.062,1.1679,-6.40499
565.46,766.562,1.1668,-6.40804
566.06,767.062,1.1658,-6.39139
566.65,767.562,1.1647,-6.37953
567.25,768.062,1.1637,-6.38004
567.85,768.562,1.1627,-6.37974
568.45,769.062,1.1618,-6.37843
569.05,769.562,1.1608,-6.38294
569.64,770.062,1.1598,-6.39059
570.24,770.562,1.1589,-6.40525
570.84,771.062,1.1580,-6.42277
571.44,771.562,1.1570,-6.4367
572.04,772.062,1.1561,-6.44427
572.64,772.562,1.1551,-6.44927
573.23,773.062,1.1542,-6.45429
573.83,773.562,1.1533,-6.45538
574.43,774.062,1.1523,-6.45933
575.03,774.562,1.1514,-6.46258
575.64,775.062,1.1504,-6.46618
576.24,775.562,1.1495,-6.46895
576.84,776.062,1.1485,-6.47128
577.44,776.562,1.1476,-6.47478
578.04,777.062,1.1466,-6.47632
578.64,777.562,1.1457,-6.47732
579.24,778.062,1.1447,-6.47798
579.84,778.562,1.1437,-6.48285
580.44,779.062,1.1428,-6.48113
581.04,779.562,1.1418,-6.48513
581.65,780.062,1.1408,-6.49368
582.25,780.562,1.1399,-6.49813
582.85,781.062,1.1389,-6.50089
583.45,781.562,1.1380,-6.50625
584.05,782.062,1.1370,-6.51371
584.65,782.562,1.1361,-6.52033
585.25,783.062,1.1351,-6.52569
585.86,783.562,1.1342,-6.53149
586.46,784.062,1.1333,-6.53687
587.06,784.562,1.1323,-6.54326
587.66,785.062,1.1314,-6.54786
588.26,785.562,1.1305,-6.552719999999999
588.87,786.062,1.1296,-6.5554499999999996
589.47,786.562,1.1288,-6.557919999999999
590.07,787.062,1.1279,-6.561279999999999
590.67,787.562,1.1270,-6.566499999999999
591.28,788.062,1.1262,-6.573809999999998
591.88,788.562,1.1253,-6.581679999999999
592.48,789.062,1.1244,-6.5826
593.08,789.562,1.1236,-6.575710000000002
593.69,790.062,1.1228,-6.579089999999999
594.29,790.562,1.1219,-6.589079999999997
594.89,791.062,1.1211,-6.5964399999999985
595.50,791.562,1.1202,-6.604959999999998
596.10,792.062,1.1194,-6.614839999999997
596.71,792.562,1.1185,-6.625639999999997
597.31,793.062,1.1177,-6.634269999999998
597.92,793.562,1.1168,-6.641769999999998
598.52,794.062,1.1160,-6.6484299999999985
599.12,794.562,1.1151,-6.651379999999999
599.73,795.062,1.1143,-6.654469999999999
600.33,795.562,1.1134,-6.6629299999999985
600.93,796.062,1.1125,-6.668019999999999
601.53,796.562,1.1117,-6.6741199999999985
602.14,797.062,1.1108,-6.681809999999998
602.74,797.562,1.1099,-6.688229999999998
603.35,798.062,1.1090,-6.6967599999999985
603.95,798.562,1.1082,-6.705169999999998
604.56,799.062,1.1073,-6.7104099999999995
605.16,799.562,1.1064,-6.7164899999999985
605.77,800.062,1.1055,-6.722499999999998
606.37,800.562,1.1046,-6.727639999999999
606.98,801.062,1.1038,-6.724880000000001
607.58,801.562,1.1029,-6.732369999999999
608.19,802.062,1.1020,-6.743389999999997
608.80,802.562,1.1011,-6.753029999999998
609.40,803.062,1.1002,-6.762879999999997
610.01,803.562,1.0993,-6.770929999999998
610.61,804.062,1.0985,-6.778969999999998
611.22,804.562,1.0976,-6.789289999999998
611.83,805.062,1.0968,-6.798449999999998
612.43,805.562,1.0959,-6.805779999999999
613.04,806.062,1.0951,-6.811349999999999
613.64,806.562,1.0943,-6.817669999999998
614.25,807.062,1.0934,-6.824009999999999
614.86,807.562,1.0926,-6.8311199999999985
615.47,808.062,1.0918,-6.834439999999999
616.08,808.562,1.0910,-6.841679999999998
616.68,809.062,1.0902,-6.850519999999999
617.29,809.562,1.0894,-6.858479999999998
617.90,810.062,1.0886,-6.866819999999998
618.50,810.562,1.0878,-6.870009999999999
619.11,811.062,1.0870,-6.872909999999999
619.72,811.562,1.0862,-6.8817499999999985
620.32,812.062,1.0855,-6.891399999999998
620.93,812.562,1.0847,-6.8983599999999985
621.54,813.062,1.0839,-6.906389999999998
622.15,813.562,1.0832,-6.915549999999998
622.76,814.062,1.0824,-6.925029999999998
623.37,814.562,1.0817,-6.934229999999999
623.98,815.062,1.0809,-6.9448399999999975
624.58,815.562,1.0802,-6.9529299999999985
625.19,816.062,1.0795,-6.961809999999998
625.80,816.562,1.0787,-6.970709999999999
626.41,817.062,1.0780,-6.980519999999998
627.02,817.562,1.0773,-6.988559999999998
627.62,818.062,1.0767,-6.996619999999998
628.23,818.562,1.0760,-7.003239999999998
628.84,819.062,1.0753,-7.00501
629.45,819.562,1.0746,-7.009449999999999
630.06,820.062,1.0740,-7.022639999999997
630.67,820.562,1.0733,-7.035039999999998
631.28,821.062,1.0726,-7.0403899999999995
631.89,821.562,1.0719,-7.0472899999999985
632.50,822.062,1.0713,-7.060439999999997
633.11,822.562,1.0706,-7.066419999999998
633.72,823.062,1.0698,-7.069379999999999
634.33,823.562,1.0691,-7.079379999999997
634.94,824.062,1.0684,-7.089349999999997
635.55,824.562,1.0677,-7.098279999999998
636.15,825.062,1.0669,-7.107409999999998
636.77,825.562,1.0662,-7.117779999999997
637.37,826.062,1.0654,-7.129989999999998
637.98,826.562,1.0646,-7.1363699999999985
638.59,827.062,1.0639,-7.144239999999998
639.20,827.562,1.0631,-7.153439999999998
639.81,828.062,1.0623,-7.164929999999997
640.43,828.562,1.0616,-7.175189999999997
641.04,829.062,1.0608,-7.182919999999998
641.65,829.562,1.0600,-7.187739999999999
642.26,830.062,1.0593,-7.192329999999999
642.87,830.562,1.0585,-7.204869999999997
643.48,831.062,1.0578,-7.2178299999999975
644.09,831.562,1.0571,-7.2272599999999985
644.70,832.062,1.0564,-7.235409999999998
645.31,832.562,1.0557,-7.2429999999999986
645.92,833.062,1.0551,-7.253899999999997
646.54,833.562,1.0545,-7.263819999999997
647.15,834.062,1.0539,-7.267269999999999
647.76,834.562,1.0533,-7.26838
648.38,835.062,1.0527,-7.275789999999998
648.99,835.562,1.0522,-7.287119999999997
649.60,836.062,1.0516,-7.299349999999997
650.22,836.562,1.0511,-7.308329999999998
650.83,837.062,1.0506,-7.319629999999997
651.44,837.562,1.0500,-7.328429999999998
652.05,838.062,1.0495,-7.3372899999999985
652.66,838.562,1.0489,-7.345129999999998
653.28,839.062,1.0483,-7.34693
653.89,839.562,1.0477,-7.355879999999998
654.50,840.062,1.0471,-7.3706099999999966
655.11,840.562,1.0464,-7.381719999999997
655.73,841.062,1.0457,-7.387299999999999
656.34,841.562,1.0450,-7.391849999999999
656.96,842.062,1.0442,-7.396699999999999
657.57,842.562,1.0435,-7.401919999999999
658.18,843.062,1.0427,-7.410409999999998
658.79,843.562,1.0419,-7.422989999999998
659.40,844.062,1.0410,-7.436849999999996
660.01,844.562,1.0401,-7.4483099999999975
660.63,845.062,1.0392,-7.462149999999997
661.24,845.562,1.0383,-7.474339999999997
661.85,846.062,1.0373,-7.486379999999997
662.46,846.562,1.0363,-7.498439999999998
663.08,847.062,1.0353,-7.507139999999998
663.69,847.562,1.0343,-7.509579999999999
664.30,848.062,1.0333,-7.514039999999999
664.91,848.562,1.0323,-7.524039999999998
665.52,849.062,1.0313,-7.532639999999998
666.14,849.562,1.0303,-7.549939999999997
666.75,850.062,1.0293,-7.564559999999997
667.37,850.562,1.0283,-7.578809999999996
667.98,851.062,1.0273,-7.589939999999998
668.60,851.562,1.0264,-7.599309999999998
669.21,852.062,1.0254,-7.604969999999999
669.82,852.562,1.0245,-7.611989999999998
670.44,853.062,1.0236,-7.6232599999999975
671.05,853.562,1.0226,-7.630889999999998
671.67,854.062,1.0217,-7.636599999999999
672.28,854.562,1.0208,-7.642699999999998
672.90,855.062,1.0198,-7.650479999999998
673.51,855.562,1.0189,-7.666749999999997
674.12,856.062,1.0179,-7.685009999999996
674.74,856.562,1.0169,-7.700639999999996
675.35,857.062,1.0159,-7.707629999999998
675.96,857.562,1.0149,-7.714179999999998
676.57,858.062,1.0138,-7.723969999999997
677.18,858.562,1.0127,-7.735319999999997
677.80,859.062,1.0115,-7.747229999999997
678.41,859.562,1.0103,-7.755119999999998
679.02,860.062,1.0091,-7.763709999999998
679.64,860.562,1.0078,-7.7742299999999975
680.25,861.062,1.0065,-7.787009999999998
680.86,861.562,1.0051,-7.798999999999998
681.48,862.062,1.0037,-7.811679999999997
682.09,862.562,1.0023,-7.821599999999997
682.70,863.062,1.0009,-7.831669999999997
683.32,863.562,0.9995,-7.842439999999997
683.93,864.062,0.9981,-7.855559999999997
684.55,864.562,0.9968,-7.867709999999997
685.16,865.062,0.9954,-7.880659999999997
685.78,865.562,0.9942,-7.894089999999998
686.40,866.062,0.9929,-7.906719999999997
687.01,866.562,0.9917,-7.916809999999997
687.63,867.062,0.9904,-7.9253399999999985
688.24,867.562,0.9892,-7.9353599999999975
688.86,868.062,0.9880,-7.944569999999998
689.47,868.562,0.9868,-7.950639999999998
690.09,869.062,0.9857,-7.953869999999999
690.70,869.562,0.9845,-7.9622199999999985
691.32,870.062,0.9833,-7.971109999999999
691.93,870.562,0.9821,-7.9798399999999985
692.55,871.062,0.9808,-7.9964799999999965
693.17,871.562,0.9794,-8.007549999999998
693.78,872.062,0.9780,-8.020139999999996
694.40,872.562,0.9767,-8.030389999999999
