Time (s),Temperature (K),Mass (mg),Heat Flow (W/g)
630.26,825.517,1.0948,-3.2085100000000013
630.87,826.017,1.0940,-3.214950000000001
631.47,826.517,1.0933,-3.2180400000000007
632.08,827.017,1.0926,-3.2219100000000007
632.69,827.517,1.0919,-3.2256300000000016
633.30,828.017,1.0912,-3.2312100000000012
633.91,828.517,1.0904,-3.2365600000000008
634.51,829.017,1.0897,-3.2414400000000008
635.12,829.517,1.0890,-3.2455600000000002
635.73,830.017,1.0883,-3.248360000000001
636.34,830.517,1.0876,-3.2527400000000015
636.94,831.017,1.0869,-3.257930000000001
637.55,831.517,1.0863,-3.2618800000000014
638.16,832.017,1.0856,-3.2674700000000008
638.77,832.517,1.0849,-3.271230000000001
639.38,833.017,1.0842,-3.275890000000001
639.99,833.517,1.0836,-3.280100000000001
640.60,834.017,1.0829,-3.2845700000000013
641.20,834.517,1.0823,-3.289870000000001
641.81,835.017,1.0816,-3.294160000000001
642.42,835.517,1.0810,-3.297940000000001
643.03,836.017,1.0803,-3.3019600000000007
643.64,836.517,1.0797,-3.3055000000000008
644.25,837.017,1.0791,-3.3099800000000013
644.86,837.517,1.0785,-3.314880000000001
645.47,838.017,1.0778,-3.3187100000000007
646.08,838.517,1.0772,-3.323070000000001
646.69,839.017,1.0766,-3.327940000000001
647.30,839.517,1.0760,-3.331570000000002
647.91,840.017,1.0753,-3.3385000000000007
648.52,840.517,1.0747,-3.3420500000000004
649.13,841.017,1.0741,-3.3447400000000007
649.74,841.517,1.0735,-3.3490800000000007
650.35,842.017,1.0729,-3.352430000000001
650.96,842.517,1.0723,-3.356250000000001
651.57,843.017,1.0717,-3.359500000000001
652.18,843.517,1.0711,-3.363640000000001
652.79,844.017,1.0704,-3.367800000000001
653.40,844.517,1.0698,-3.3720000000000008
654.01,845.017,1.0692,-3.3761900000000007
654.62,845.517,1.0686,-3.380350000000001
655.23,846.017,1.0680,-3.384860000000001
655.84,846.517,1.0674,-3.389470000000001
656.45,847.017,1.0668,-3.393730000000001
657.06,847.517,1.0662,-3.3975800000000014
657.67,848.017,1.0656,-3.4029800000000012
658.28,848.517,1.0650,-3.409680000000001
658.89,849.017,1.0644,-3.415620000000001
659.51,849.517,1.0638,-3.420170000000001
660.12,850.017,1.0632,-3.4232700000000005
660.73,850.517,1.0627,-3.4252800000000003
661.34,851.017,1.0621,-3.4281100000000007
661.95,851.517,1.0615,-3.4309100000000003
662.56,852.017,1.0610,-3.432640000000001
663.17,852.517,1.0604,-3.436380000000001
663.78,853.017,1.0599,-3.4398900000000006
664.39,853.517,1.0593,-3.4419800000000005
665.01,854.017,1.0588,-3.444670000000001
665.62,854.517,1.0582,-3.4487900000000007
666.23,855.017,1.0577,-3.452710000000001
666.84,855.517,1.0572,-3.456480000000001
667.45,856.017,1.0567,-3.4598400000000007
668.07,856.517,1.0562,-3.4637200000000012
668.68,857.017,1.0557,-3.4699300000000015
669.29,857.517,1.0553,-3.4752400000000008
669.91,858.017,1.0548,-3.479380000000001
670.52,858.517,1.0543,-3.4837100000000008
671.14,859.017,1.0539,-3.4870400000000012
671.75,859.517,1.0534,-3.4924400000000024
672.36,860.017,1.0530,-3.501280000000002
672.97,860.517,1.0525,-3.510950000000002
673.59,861.017,1.0521,-3.519850000000001
674.20,861.517,1.0516,-3.5231700000000017
674.81,862.017,1.0512,-3.530360000000002
675.42,862.517,1.0507,-3.539340000000002
676.04,863.017,1.0502,-3.5475000000000008
676.65,863.517,1.0497,-3.551490000000001
677.26,864.017,1.0492,-3.5564600000000013
677.88,864.517,1.0487,-3.5615200000000002
678.49,865.017,1.0481,-3.5641700000000003
679.10,865.517,1.0476,-3.5657500000000004
679.71,866.017,1.0470,-3.5679000000000003
680.33,866.517,1.0464,-3.5700900000000004
680.94,867.017,1.0458,-3.572680000000001
681.56,867.517,1.0452,-3.5764400000000007
682.17,868.017,1.0446,-3.580710000000001
682.78,868.517,1.0440,-3.587360000000001
683.40,869.017,1.0433,-3.5932800000000014
684.01,869.517,1.0427,-3.598310000000001
684.62,870.017,1.0421,-3.6022500000000006
685.23,870.517,1.0414,-3.6046000000000005
685.84,871.017,1.0407,-3.6068000000000002
686.46,871.517,1.0400,-3.6092400000000007
687.07,872.017,1.0393,-3.613570000000001
687.68,872.517,1.0386,-3.6184000000000007
688.30,873.017,1.0379,-3.622150000000001
688.91,873.517,1.0371,-3.6256200000000005
